% Filename : SDL3_p7_00019_00033.h5
% Date & Time : 30-Oct-2025 16:40:28
% X-ray Energy (keV) : 13.30001
% Exposure Time (s) : 0.500
% Beam Center : 1461.24000, 208.98300
% Sample to Detector Distance (SDD) (mm) : 1990.750
% Detector Pixel Size (mm) : 0.075
% Photodiode Value : 141099.000
% I0 of Sample : 0
% I0 of Standard : 1
% 
% q(A^-1)   I(q)    I(q)_SE
0.00000000e+00	8.96300922e-03	5.58126449e-03
2.50000000e-04	0.00000000e+00	0.00000000e+00
5.00000000e-04	0.00000000e+00	0.00000000e+00
7.50000000e-04	0.00000000e+00	0.00000000e+00
1.00000000e-03	0.00000000e+00	0.00000000e+00
1.25000000e-03	0.00000000e+00	0.00000000e+00
1.50000000e-03	0.00000000e+00	0.00000000e+00
1.75000000e-03	0.00000000e+00	0.00000000e+00
2.00000000e-03	0.00000000e+00	0.00000000e+00
2.25000000e-03	0.00000000e+00	0.00000000e+00
2.50000000e-03	0.00000000e+00	0.00000000e+00
2.75000000e-03	0.00000000e+00	0.00000000e+00
3.00000000e-03	0.00000000e+00	0.00000000e+00
3.25000000e-03	4.30688263e+01	3.07459703e+01
3.50000000e-03	4.27811843e+00	2.50041472e+00
3.75000000e-03	5.07055189e+00	2.88750501e+00
4.00000000e-03	3.63522961e+00	1.95563377e+00
4.25000000e-03	1.94413190e+00	1.04315605e+00
4.50000000e-03	2.04279932e+00	7.54166273e-01
4.75000000e-03	2.07116922e+00	6.56112447e-01
5.00000000e-03	1.65750202e+00	5.14165893e-01
5.25000000e-03	1.46588926e+00	4.72907598e-01
5.50000000e-03	1.24882363e+00	3.86461159e-01
5.75000000e-03	1.04202874e+00	3.15416187e-01
6.00000000e-03	9.00135153e-01	2.62044982e-01
6.25000000e-03	7.92906458e-01	2.28250406e-01
6.50000000e-03	6.81951983e-01	1.87477296e-01
6.75000000e-03	5.94848063e-01	1.64660554e-01
7.00000000e-03	5.35385552e-01	1.38295073e-01
7.25000000e-03	4.60400839e-01	1.17363611e-01
7.50000000e-03	4.12841239e-01	1.04122548e-01
7.75000000e-03	3.52879600e-01	8.64123609e-02
8.00000000e-03	3.33087733e-01	7.95120243e-02
8.25000000e-03	2.87662344e-01	6.60010412e-02
8.50000000e-03	2.50467242e-01	5.65899398e-02
8.75000000e-03	2.29820059e-01	5.03675295e-02
9.00000000e-03	2.05449560e-01	4.25249165e-02
9.25000000e-03	1.83848786e-01	3.71001743e-02
9.50000000e-03	1.63061256e-01	3.12705502e-02
9.75000000e-03	1.49867330e-01	2.71850622e-02
1.00000000e-02	1.39240725e-01	2.44028237e-02
1.02500000e-02	1.24899318e-01	2.05068190e-02
1.05000000e-02	1.11352878e-01	1.78454769e-02
1.07500000e-02	1.03181458e-01	1.62601660e-02
1.10000000e-02	9.50687490e-02	1.36348670e-02
1.12500000e-02	9.00019222e-02	1.27370821e-02
1.15000000e-02	8.21574350e-02	1.08546569e-02
1.17500000e-02	7.14725789e-02	8.21685085e-03
1.20000000e-02	7.08461245e-02	8.51197186e-03
