% Filename : SB2_00042_00014.h5
% Date & Time : 30-Oct-2025 18:00:21
% X-ray Energy (keV) : 13.30001
% Exposure Time (s) : 0.500
% Beam Center : 1461.24000, 208.98300
% Sample to Detector Distance (SDD) (mm) : 1990.750
% Detector Pixel Size (mm) : 0.075
% Photodiode Value : 137527.000
% I0 of Sample : 0
% I0 of Standard : 1
% 
% q(A^-1)   I(q)    I(q)_SE
0.00000000e+00	1.05094696e-02	5.87496950e-03
2.50000000e-04	0.00000000e+00	0.00000000e+00
5.00000000e-04	0.00000000e+00	0.00000000e+00
7.50000000e-04	0.00000000e+00	0.00000000e+00
1.00000000e-03	0.00000000e+00	0.00000000e+00
1.25000000e-03	0.00000000e+00	0.00000000e+00
1.50000000e-03	0.00000000e+00	0.00000000e+00
1.75000000e-03	0.00000000e+00	0.00000000e+00
2.00000000e-03	0.00000000e+00	0.00000000e+00
2.25000000e-03	0.00000000e+00	0.00000000e+00
2.50000000e-03	0.00000000e+00	0.00000000e+00
2.75000000e-03	0.00000000e+00	0.00000000e+00
3.00000000e-03	0.00000000e+00	0.00000000e+00
3.25000000e-03	0.00000000e+00	0.00000000e+00
3.50000000e-03	3.63752136e+03	1.14727523e+03
3.75000000e-03	2.69955439e+03	6.20741780e+02
4.00000000e-03	2.51744764e+03	5.45997676e+02
4.25000000e-03	1.96660811e+03	3.59299638e+02
4.50000000e-03	1.85612122e+03	2.86712856e+02
4.75000000e-03	1.59503829e+03	2.12322389e+02
5.00000000e-03	1.26553886e+03	1.60469621e+02
5.25000000e-03	1.07302738e+03	1.35068506e+02
5.50000000e-03	8.86418970e+02	1.07296340e+02
5.75000000e-03	7.57916522e+02	8.78132623e+01
6.00000000e-03	6.23189044e+02	7.10776707e+01
6.25000000e-03	5.36023723e+02	5.98652475e+01
6.50000000e-03	4.55083351e+02	4.98491202e+01
6.75000000e-03	3.92821586e+02	4.19946758e+01
7.00000000e-03	3.50966716e+02	3.63218825e+01
7.25000000e-03	2.98825155e+02	3.02752193e+01
7.50000000e-03	2.61260592e+02	2.64492414e+01
7.75000000e-03	2.28349996e+02	2.25946547e+01
8.00000000e-03	2.09380544e+02	2.02647149e+01
8.25000000e-03	1.83369084e+02	1.72008475e+01
8.50000000e-03	1.61727876e+02	1.48477070e+01
8.75000000e-03	1.44996193e+02	1.31678048e+01
9.00000000e-03	1.30693830e+02	1.17309215e+01
9.25000000e-03	1.18240792e+02	1.02999264e+01
9.50000000e-03	1.05748893e+02	8.95608019e+00
9.75000000e-03	9.40958327e+01	7.88796492e+00
1.00000000e-02	8.50233004e+01	7.06243787e+00
1.02500000e-02	7.80044560e+01	6.50668748e+00
1.05000000e-02	7.20358396e+01	5.72638838e+00
1.07500000e-02	6.55130045e+01	5.22361006e+00
1.10000000e-02	5.92897902e+01	4.59450796e+00
1.12500000e-02	5.53131044e+01	4.37244325e+00
1.15000000e-02	5.10334775e+01	3.94202931e+00
1.17500000e-02	4.60520690e+01	3.46068507e+00
1.20000000e-02	4.36272695e+01	3.26286201e+00
1.22500000e-02	3.97736596e+01	2.91423798e+00
1.25000000e-02	3.73006892e+01	2.71458566e+00
1.27500000e-02	3.45223453e+01	2.47739458e+00
1.30000000e-02	3.23663964e+01	2.28299714e+00
1.32500000e-02	2.97355166e+01	2.06724550e+00
1.35000000e-02	2.75106362e+01	1.89969419e+00
1.37500000e-02	2.57523772e+01	1.76870353e+00
1.40000000e-02	2.40346964e+01	1.63122774e+00
1.42500000e-02	2.25645563e+01	1.49979597e+00
1.45000000e-02	2.12900860e+01	1.40942784e+00
1.47500000e-02	1.98315762e+01	1.30173194e+00
1.50000000e-02	1.86060052e+01	1.21223800e+00
1.52500000e-02	1.75206501e+01	1.12706543e+00
1.55000000e-02	1.63424184e+01	1.02604875e+00
1.57500000e-02	1.54209008e+01	9.72086293e-01
1.60000000e-02	1.45378521e+01	9.00734738e-01
1.62500000e-02	1.38243514e+01	8.63388531e-01
1.65000000e-02	1.28602352e+01	7.87417646e-01
1.67500000e-02	1.23371448e+01	7.41181622e-01
1.70000000e-02	1.16661044e+01	7.05468870e-01
1.72500000e-02	1.11116292e+01	6.63942423e-01
1.75000000e-02	1.03930544e+01	6.19445410e-01
1.77500000e-02	9.88123483e+00	5.78801059e-01
1.80000000e-02	9.53526117e+00	5.58360721e-01
1.82500000e-02	8.91637657e+00	5.06460662e-01
