Created as New Dataset,10 min 300 RPM, 1:1 Ratio, 1 molar equivalent of ACN By YargerLab Date Thursday, February 27 2025
cm-1,%T
3805.00,98.18
3804.00,98.26
3803.00,98.32
3802.00,98.31
3801.00,98.25
3800.00,98.21
3799.00,98.24
3798.00,98.29
3797.00,98.28
3796.00,98.20
3795.00,98.12
3794.00,98.06
3793.00,98.02
3792.00,97.98
3791.00,97.93
3790.00,97.90
3789.00,97.89
3788.00,97.90
3787.00,97.91
3786.00,97.92
3785.00,97.94
3784.00,97.96
3783.00,97.99
3782.00,98.04
3781.00,98.07
3780.00,98.07
3779.00,98.05
3778.00,98.03
3777.00,98.02
3776.00,98.03
3775.00,98.02
3774.00,98.01
3773.00,98.01
3772.00,98.06
3771.00,98.11
3770.00,98.14
3769.00,98.16
3768.00,98.19
3767.00,98.23
3766.00,98.24
3765.00,98.22
3764.00,98.19
3763.00,98.20
3762.00,98.24
3761.00,98.27
3760.00,98.26
3759.00,98.25
3758.00,98.27
3757.00,98.30
3756.00,98.32
3755.00,98.37
3754.00,98.45
3753.00,98.53
3752.00,98.59
3751.00,98.67
3750.00,98.77
3749.00,98.82
3748.00,98.82
3747.00,98.83
3746.00,98.88
3745.00,98.89
3744.00,98.80
3743.00,98.72
3742.00,98.71
3741.00,98.77
3740.00,98.82
3739.00,98.86
3738.00,98.90
3737.00,98.93
3736.00,98.89
3735.00,98.81
3734.00,98.77
3733.00,98.75
3732.00,98.71
3731.00,98.62
3730.00,98.54
3729.00,98.51
3728.00,98.50
3727.00,98.48
3726.00,98.43
3725.00,98.40
3724.00,98.40
3723.00,98.39
3722.00,98.35
3721.00,98.30
3720.00,98.26
3719.00,98.23
3718.00,98.21
3717.00,98.20
3716.00,98.20
3715.00,98.24
3714.00,98.31
3713.00,98.38
3712.00,98.42
3711.00,98.45
3710.00,98.47
3709.00,98.46
3708.00,98.42
3707.00,98.35
3706.00,98.29
3705.00,98.24
3704.00,98.19
3703.00,98.15
3702.00,98.11
3701.00,98.09
3700.00,98.08
3699.00,98.10
3698.00,98.12
3697.00,98.11
3696.00,98.09
3695.00,98.09
3694.00,98.13
3693.00,98.16
3692.00,98.17
3691.00,98.15
3690.00,98.16
3689.00,98.21
3688.00,98.24
3687.00,98.22
3686.00,98.17
3685.00,98.13
3684.00,98.08
3683.00,98.02
3682.00,97.97
3681.00,97.93
3680.00,97.89
3679.00,97.88
3678.00,97.92
3677.00,98.00
3676.00,98.02
3675.00,97.96
3674.00,97.90
3673.00,97.89
3672.00,97.92
3671.00,97.89
3670.00,97.77
3669.00,97.65
3668.00,97.58
3667.00,97.55
3666.00,97.50
3665.00,97.42
3664.00,97.33
3663.00,97.25
3662.00,97.20
3661.00,97.18
3660.00,97.18
3659.00,97.21
3658.00,97.26
3657.00,97.30
3656.00,97.35
3655.00,97.40
3654.00,97.50
3653.00,97.63
3652.00,97.76
3651.00,97.84
3650.00,97.88
3649.00,97.94
3648.00,98.00
3647.00,97.99
3646.00,97.92
3645.00,97.83
3644.00,97.75
3643.00,97.67
3642.00,97.60
3641.00,97.55
3640.00,97.53
3639.00,97.53
3638.00,97.55
3637.00,97.59
3636.00,97.68
3635.00,97.80
3634.00,97.90
3633.00,97.98
3632.00,98.08
3631.00,98.21
3630.00,98.31
3629.00,98.34
3628.00,98.37
3627.00,98.40
3626.00,98.43
3625.00,98.42
3624.00,98.36
3623.00,98.29
3622.00,98.24
3621.00,98.20
3620.00,98.18
3619.00,98.21
3618.00,98.30
3617.00,98.40
3616.00,98.49
3615.00,98.54
3614.00,98.54
3613.00,98.52
3612.00,98.52
3611.00,98.56
3610.00,98.60
3609.00,98.60
3608.00,98.54
3607.00,98.47
3606.00,98.41
3605.00,98.38
3604.00,98.35
3603.00,98.31
3602.00,98.29
3601.00,98.28
3600.00,98.28
3599.00,98.30
3598.00,98.32
3597.00,98.34
3596.00,98.34
3595.00,98.34
3594.00,98.34
3593.00,98.37
3592.00,98.42
3591.00,98.48
3590.00,98.54
3589.00,98.57
3588.00,98.54
3587.00,98.49
3586.00,98.46
3585.00,98.45
3584.00,98.42
3583.00,98.37
3582.00,98.31
3581.00,98.25
3580.00,98.20
3579.00,98.17
3578.00,98.16
3577.00,98.16
3576.00,98.16
3575.00,98.16
3574.00,98.16
3573.00,98.19
3572.00,98.23
3571.00,98.31
3570.00,98.40
3569.00,98.49
3568.00,98.52
3567.00,98.52
3566.00,98.49
3565.00,98.46
3564.00,98.44
3563.00,98.39
3562.00,98.33
3561.00,98.26
3560.00,98.20
3559.00,98.16
3558.00,98.14
3557.00,98.13
3556.00,98.14
3555.00,98.14
3554.00,98.15
3553.00,98.15
3552.00,98.16
3551.00,98.18
3550.00,98.23
3549.00,98.27
3548.00,98.30
3547.00,98.31
3546.00,98.29
3545.00,98.26
3544.00,98.23
3543.00,98.20
3542.00,98.17
3541.00,98.14
3540.00,98.11
3539.00,98.09
3538.00,98.07
3537.00,98.06
3536.00,98.06
3535.00,98.06
3534.00,98.06
3533.00,98.07
3532.00,98.08
3531.00,98.08
3530.00,98.09
3529.00,98.10
3528.00,98.12
3527.00,98.15
3526.00,98.18
3525.00,98.19
3524.00,98.19
3523.00,98.16
3522.00,98.12
3521.00,98.10
3520.00,98.07
3519.00,98.05
3518.00,98.04
3517.00,98.03
3516.00,98.03
3515.00,98.04
3514.00,98.04
3513.00,98.04
3512.00,98.05
3511.00,98.05
3510.00,98.05
3509.00,98.06
3508.00,98.07
3507.00,98.09
3506.00,98.11
3505.00,98.12
3504.00,98.12
3503.00,98.12
3502.00,98.11
3501.00,98.11
3500.00,98.10
3499.00,98.09
3498.00,98.07
3497.00,98.05
3496.00,98.04
3495.00,98.03
3494.00,98.03
3493.00,98.03
3492.00,98.03
3491.00,98.03
3490.00,98.02
3489.00,98.02
3488.00,98.02
3487.00,98.02
3486.00,98.02
3485.00,98.02
3484.00,98.03
3483.00,98.03
3482.00,98.03
3481.00,98.02
3480.00,98.02
3479.00,98.02
3478.00,98.01
3477.00,98.00
3476.00,97.98
3475.00,97.96
3474.00,97.96
3473.00,97.96
3472.00,97.98
3471.00,97.99
3470.00,98.00
3469.00,98.00
3468.00,98.00
3467.00,97.99
3466.00,97.98
3465.00,97.96
3464.00,97.95
3463.00,97.95
3462.00,97.95
3461.00,97.96
3460.00,97.96
3459.00,97.95
3458.00,97.94
3457.00,97.93
3456.00,97.92
3455.00,97.91
3454.00,97.90
3453.00,97.90
3452.00,97.91
3451.00,97.91
3450.00,97.92
3449.00,97.93
3448.00,97.93
3447.00,97.94
3446.00,97.94
3445.00,97.95
3444.00,97.95
3443.00,97.94
3442.00,97.93
3441.00,97.92
3440.00,97.92
3439.00,97.93
3438.00,97.93
3437.00,97.93
3436.00,97.93
3435.00,97.94
3434.00,97.93
3433.00,97.93
3432.00,97.92
3431.00,97.92
3430.00,97.91
3429.00,97.91
3428.00,97.90
3427.00,97.90
3426.00,97.89
3425.00,97.88
3424.00,97.88
3423.00,97.89
3422.00,97.89
3421.00,97.89
3420.00,97.89
3419.00,97.89
3418.00,97.89
3417.00,97.89
3416.00,97.89
3415.00,97.89
3414.00,97.89
3413.00,97.89
3412.00,97.88
3411.00,97.88
3410.00,97.87
3409.00,97.87
3408.00,97.87
3407.00,97.87
3406.00,97.87
3405.00,97.87
3404.00,97.88
3403.00,97.88
3402.00,97.89
3401.00,97.90
3400.00,97.90
3399.00,97.89
3398.00,97.88
3397.00,97.87
3396.00,97.87
3395.00,97.88
3394.00,97.89
3393.00,97.89
3392.00,97.88
3391.00,97.88
3390.00,97.87
3389.00,97.86
3388.00,97.84
3387.00,97.83
3386.00,97.83
3385.00,97.83
3384.00,97.83
3383.00,97.84
3382.00,97.84
3381.00,97.84
3380.00,97.83
3379.00,97.83
3378.00,97.83
3377.00,97.83
3376.00,97.83
3375.00,97.83
3374.00,97.83
3373.00,97.84
3372.00,97.84
3371.00,97.86
3370.00,97.87
3369.00,97.88
3368.00,97.88
3367.00,97.87
3366.00,97.85
3365.00,97.84
3364.00,97.83
3363.00,97.83
3362.00,97.83
3361.00,97.83
3360.00,97.83
3359.00,97.81
3358.00,97.80
3357.00,97.79
3356.00,97.79
3355.00,97.79
3354.00,97.80
3353.00,97.81
3352.00,97.82
3351.00,97.82
3350.00,97.81
3349.00,97.80
3348.00,97.79
3347.00,97.79
3346.00,97.79
3345.00,97.79
3344.00,97.80
3343.00,97.80
3342.00,97.80
3341.00,97.81
3340.00,97.82
3339.00,97.82
3338.00,97.82
3337.00,97.81
3336.00,97.80
3335.00,97.79
3334.00,97.78
3333.00,97.77
3332.00,97.77
3331.00,97.77
3330.00,97.78
3329.00,97.79
3328.00,97.80
3327.00,97.81
3326.00,97.82
3325.00,97.81
3324.00,97.80
3323.00,97.79
3322.00,97.78
3321.00,97.77
3320.00,97.76
3319.00,97.76
3318.00,97.76
3317.00,97.76
3316.00,97.77
3315.00,97.77
3314.00,97.78
3313.00,97.78
3312.00,97.79
3311.00,97.80
3310.00,97.81
3309.00,97.82
3308.00,97.82
3307.00,97.82
3306.00,97.82
3305.00,97.81
3304.00,97.80
3303.00,97.78
3302.00,97.77
3301.00,97.76
3300.00,97.76
3299.00,97.77
3298.00,97.78
3297.00,97.79
3296.00,97.80
3295.00,97.81
3294.00,97.80
3293.00,97.79
3292.00,97.78
3291.00,97.76
3290.00,97.75
3289.00,97.74
3288.00,97.73
3287.00,97.72
3286.00,97.72
3285.00,97.71
3284.00,97.70
3283.00,97.70
3282.00,97.70
3281.00,97.71
3280.00,97.71
3279.00,97.71
3278.00,97.71
3277.00,97.71
3276.00,97.72
3275.00,97.72
3274.00,97.73
3273.00,97.73
3272.00,97.73
3271.00,97.73
3270.00,97.70
3269.00,97.68
3268.00,97.65
3267.00,97.62
3266.00,97.60
3265.00,97.59
3264.00,97.58
3263.00,97.57
3262.00,97.56
3261.00,97.55
3260.00,97.54
3259.00,97.55
3258.00,97.55
3257.00,97.56
3256.00,97.56
3255.00,97.54
3254.00,97.52
3253.00,97.49
3252.00,97.47
3251.00,97.46
3250.00,97.46
3249.00,97.47
3248.00,97.48
3247.00,97.48
3246.00,97.47
3245.00,97.44
3244.00,97.40
3243.00,97.37
3242.00,97.36
3241.00,97.35
3240.00,97.34
3239.00,97.34
3238.00,97.34
3237.00,97.35
3236.00,97.36
3235.00,97.38
3234.00,97.38
3233.00,97.36
3232.00,97.33
3231.00,97.30
3230.00,97.27
3229.00,97.24
3228.00,97.22
3227.00,97.21
3226.00,97.20
3225.00,97.19
3224.00,97.18
3223.00,97.18
3222.00,97.17
3221.00,97.17
3220.00,97.16
3219.00,97.14
3218.00,97.13
3217.00,97.11
3216.00,97.09
3215.00,97.08
3214.00,97.07
3213.00,97.05
3212.00,97.04
3211.00,97.03
3210.00,97.02
3209.00,97.00
3208.00,96.97
3207.00,96.95
3206.00,96.93
3205.00,96.91
3204.00,96.88
3203.00,96.87
3202.00,96.85
3201.00,96.84
3200.00,96.83
3199.00,96.82
3198.00,96.81
3197.00,96.79
3196.00,96.78
3195.00,96.76
3194.00,96.75
3193.00,96.73
3192.00,96.71
3191.00,96.69
3190.00,96.67
3189.00,96.65
3188.00,96.63
3187.00,96.62
3186.00,96.60
3185.00,96.59
3184.00,96.57
3183.00,96.56
3182.00,96.54
3181.00,96.53
3180.00,96.51
3179.00,96.50
3178.00,96.48
3177.00,96.45
3176.00,96.43
3175.00,96.41
3174.00,96.40
3173.00,96.38
3172.00,96.36
3171.00,96.34
3170.00,96.32
3169.00,96.30
3168.00,96.28
3167.00,96.26
3166.00,96.25
3165.00,96.24
3164.00,96.22
3163.00,96.20
3162.00,96.18
3161.00,96.15
3160.00,96.13
3159.00,96.11
3158.00,96.10
3157.00,96.09
3156.00,96.09
3155.00,96.10
3154.00,96.10
3153.00,96.08
3152.00,96.05
3151.00,96.01
3150.00,95.96
3149.00,95.92
3148.00,95.88
3147.00,95.85
3146.00,95.82
3145.00,95.79
3144.00,95.77
3143.00,95.75
3142.00,95.74
3141.00,95.73
3140.00,95.72
3139.00,95.68
3138.00,95.64
3137.00,95.58
3136.00,95.54
3135.00,95.50
3134.00,95.47
3133.00,95.44
3132.00,95.41
3131.00,95.38
3130.00,95.34
3129.00,95.29
3128.00,95.24
3127.00,95.19
3126.00,95.15
3125.00,95.12
3124.00,95.09
3123.00,95.07
3122.00,95.05
3121.00,95.03
3120.00,95.00
3119.00,94.95
3118.00,94.90
3117.00,94.84
3116.00,94.77
3115.00,94.68
3114.00,94.59
3113.00,94.50
3112.00,94.43
3111.00,94.37
3110.00,94.32
3109.00,94.25
3108.00,94.17
3107.00,94.08
3106.00,93.98
3105.00,93.89
3104.00,93.82
3103.00,93.75
3102.00,93.69
3101.00,93.62
3100.00,93.53
3099.00,93.43
3098.00,93.32
3097.00,93.21
3096.00,93.10
3095.00,92.99
3094.00,92.89
3093.00,92.80
3092.00,92.71
3091.00,92.61
3090.00,92.50
3089.00,92.38
3088.00,92.25
3087.00,92.14
3086.00,92.02
3085.00,91.91
3084.00,91.78
3083.00,91.66
3082.00,91.53
3081.00,91.39
3080.00,91.26
3079.00,91.11
3078.00,90.96
3077.00,90.79
3076.00,90.62
3075.00,90.45
3074.00,90.30
3073.00,90.15
3072.00,90.02
3071.00,89.89
3070.00,89.77
3069.00,89.65
3068.00,89.54
3067.00,89.41
3066.00,89.28
3065.00,89.15
3064.00,89.02
3063.00,88.90
3062.00,88.78
3061.00,88.68
3060.00,88.59
3059.00,88.51
3058.00,88.45
3057.00,88.38
3056.00,88.32
3055.00,88.26
3054.00,88.21
3053.00,88.18
3052.00,88.15
3051.00,88.12
3050.00,88.11
3049.00,88.10
3048.00,88.11
3047.00,88.12
3046.00,88.14
3045.00,88.16
3044.00,88.19
3043.00,88.22
3042.00,88.25
3041.00,88.29
3040.00,88.32
3039.00,88.36
3038.00,88.41
3037.00,88.48
3036.00,88.55
3035.00,88.62
3034.00,88.68
3033.00,88.74
3032.00,88.79
3031.00,88.85
3030.00,88.90
3029.00,88.96
3028.00,89.02
3027.00,89.08
3026.00,89.15
3025.00,89.21
3024.00,89.27
3023.00,89.31
3022.00,89.35
3021.00,89.38
3020.00,89.39
3019.00,89.39
3018.00,89.38
3017.00,89.34
3016.00,89.27
3015.00,89.17
3014.00,89.04
3013.00,88.87
3012.00,88.67
3011.00,88.45
3010.00,88.21
3009.00,87.97
3008.00,87.75
3007.00,87.54
3006.00,87.34
3005.00,87.16
3004.00,86.99
3003.00,86.82
3002.00,86.66
3001.00,86.49
3000.00,86.34
2999.00,86.18
2998.00,86.03
2997.00,85.88
2996.00,85.72
2995.00,85.55
2994.00,85.36
2993.00,85.14
2992.00,84.87
2991.00,84.54
2990.00,84.14
2989.00,83.68
2988.00,83.13
2987.00,82.49
2986.00,81.74
2985.00,80.89
2984.00,80.02
2983.00,79.28
2982.00,78.88
2981.00,78.88
2980.00,79.26
2979.00,79.85
2978.00,80.50
2977.00,81.09
2976.00,81.56
2975.00,81.86
2974.00,82.01
2973.00,82.05
2972.00,82.10
2971.00,82.25
2970.00,82.53
2969.00,82.90
2968.00,83.26
2967.00,83.58
2966.00,83.85
2965.00,84.07
2964.00,84.28
2963.00,84.45
2962.00,84.58
2961.00,84.67
2960.00,84.74
2959.00,84.80
2958.00,84.86
2957.00,84.94
2956.00,85.03
2955.00,85.16
2954.00,85.32
2953.00,85.50
2952.00,85.70
2951.00,85.91
2950.00,86.12
2949.00,86.33
2948.00,86.54
2947.00,86.75
2946.00,86.96
2945.00,87.15
2944.00,87.32
2943.00,87.45
2942.00,87.54
2941.00,87.60
2940.00,87.64
2939.00,87.67
2938.00,87.70
2937.00,87.73
2936.00,87.74
2935.00,87.74
2934.00,87.73
2933.00,87.72
2932.00,87.72
2931.00,87.75
2930.00,87.78
2929.00,87.83
2928.00,87.89
2927.00,87.96
2926.00,88.04
2925.00,88.12
2924.00,88.21
2923.00,88.29
2922.00,88.36
2921.00,88.43
2920.00,88.49
2919.00,88.55
2918.00,88.60
2917.00,88.65
2916.00,88.70
2915.00,88.74
2914.00,88.79
2913.00,88.82
2912.00,88.84
2911.00,88.86
2910.00,88.87
2909.00,88.89
2908.00,88.90
2907.00,88.91
2906.00,88.92
2905.00,88.93
2904.00,88.94
2903.00,88.95
2902.00,88.95
2901.00,88.97
2900.00,88.98
2899.00,89.00
2898.00,89.03
2897.00,89.05
2896.00,89.05
2895.00,89.04
2894.00,89.02
2893.00,88.98
2892.00,88.95
2891.00,88.92
2890.00,88.91
2889.00,88.91
2888.00,88.93
2887.00,88.95
2886.00,88.96
2885.00,88.96
2884.00,88.98
2883.00,89.03
2882.00,89.11
2881.00,89.22
2880.00,89.34
2879.00,89.45
2878.00,89.55
2877.00,89.64
2876.00,89.71
2875.00,89.77
2874.00,89.82
2873.00,89.86
2872.00,89.89
2871.00,89.94
2870.00,90.00
2869.00,90.08
2868.00,90.16
2867.00,90.24
2866.00,90.31
2865.00,90.38
2864.00,90.44
2863.00,90.49
2862.00,90.55
2861.00,90.60
2860.00,90.64
2859.00,90.67
2858.00,90.71
2857.00,90.75
2856.00,90.79
2855.00,90.83
2854.00,90.87
2853.00,90.92
2852.00,90.97
2851.00,91.04
2850.00,91.11
2849.00,91.18
2848.00,91.24
2847.00,91.30
2846.00,91.35
2845.00,91.40
2844.00,91.45
2843.00,91.49
2842.00,91.54
2841.00,91.59
2840.00,91.63
2839.00,91.66
2838.00,91.67
2837.00,91.68
2836.00,91.68
2835.00,91.69
2834.00,91.69
2833.00,91.68
2832.00,91.66
2831.00,91.65
2830.00,91.63
2829.00,91.62
2828.00,91.60
2827.00,91.59
2826.00,91.57
2825.00,91.54
2824.00,91.50
2823.00,91.47
2822.00,91.43
2821.00,91.38
2820.00,91.34
2819.00,91.29
2818.00,91.24
2817.00,91.19
2816.00,91.14
2815.00,91.09
2814.00,91.05
2813.00,91.01
2812.00,90.98
2811.00,90.96
2810.00,90.92
2809.00,90.89
2808.00,90.86
2807.00,90.83
2806.00,90.81
2805.00,90.79
2804.00,90.78
2803.00,90.76
2802.00,90.76
2801.00,90.75
2800.00,90.75
2799.00,90.74
2798.00,90.72
2797.00,90.70
2796.00,90.67
2795.00,90.65
2794.00,90.63
2793.00,90.61
2792.00,90.59
2791.00,90.57
2790.00,90.54
2789.00,90.50
2788.00,90.46
2787.00,90.41
2786.00,90.37
2785.00,90.34
2784.00,90.31
2783.00,90.29
2782.00,90.27
2781.00,90.25
2780.00,90.24
2779.00,90.24
2778.00,90.24
2777.00,90.25
2776.00,90.27
2775.00,90.29
2774.00,90.31
2773.00,90.33
2772.00,90.36
2771.00,90.40
2770.00,90.44
2769.00,90.48
2768.00,90.53
2767.00,90.58
2766.00,90.63
2765.00,90.67
2764.00,90.71
2763.00,90.76
2762.00,90.81
2761.00,90.87
2760.00,90.92
2759.00,90.97
2758.00,91.02
2757.00,91.07
2756.00,91.11
2755.00,91.15
2754.00,91.19
2753.00,91.23
2752.00,91.27
2751.00,91.32
2750.00,91.36
2749.00,91.40
2748.00,91.43
2747.00,91.45
2746.00,91.48
2745.00,91.50
2744.00,91.53
2743.00,91.56
2742.00,91.58
2741.00,91.61
2740.00,91.64
2739.00,91.66
2738.00,91.68
2737.00,91.70
2736.00,91.71
2735.00,91.73
2734.00,91.74
2733.00,91.75
2732.00,91.76
2731.00,91.77
2730.00,91.78
2729.00,91.80
2728.00,91.82
2727.00,91.84
2726.00,91.85
2725.00,91.86
2724.00,91.87
2723.00,91.88
2722.00,91.89
2721.00,91.90
2720.00,91.91
2719.00,91.91
2718.00,91.92
2717.00,91.93
2716.00,91.93
2715.00,91.94
2714.00,91.95
2713.00,91.96
2712.00,91.97
2711.00,91.98
2710.00,91.98
2709.00,91.98
2708.00,91.98
2707.00,91.97
2706.00,91.97
2705.00,91.96
2704.00,91.95
2703.00,91.94
2702.00,91.93
2701.00,91.91
2700.00,91.90
2699.00,91.88
2698.00,91.87
2697.00,91.85
2696.00,91.84
2695.00,91.82
2694.00,91.80
2693.00,91.79
2692.00,91.77
2691.00,91.76
2690.00,91.74
2689.00,91.71
2688.00,91.69
2687.00,91.66
2686.00,91.64
2685.00,91.62
2684.00,91.60
2683.00,91.58
2682.00,91.57
2681.00,91.55
2680.00,91.54
2679.00,91.53
2678.00,91.52
2677.00,91.50
2676.00,91.49
2675.00,91.47
2674.00,91.46
2673.00,91.44
2672.00,91.42
2671.00,91.41
2670.00,91.39
2669.00,91.38
2668.00,91.37
2667.00,91.36
2666.00,91.34
2665.00,91.33
2664.00,91.31
2663.00,91.29
2662.00,91.28
2661.00,91.27
2660.00,91.26
2659.00,91.25
2658.00,91.24
2657.00,91.23
2656.00,91.22
2655.00,91.21
2654.00,91.20
2653.00,91.19
2652.00,91.17
2651.00,91.16
2650.00,91.15
2649.00,91.14
2648.00,91.14
2647.00,91.13
2646.00,91.13
2645.00,91.13
2644.00,91.12
2643.00,91.13
2642.00,91.13
2641.00,91.14
2640.00,91.15
2639.00,91.15
2638.00,91.16
2637.00,91.17
2636.00,91.17
2635.00,91.17
2634.00,91.17
2633.00,91.17
2632.00,91.17
2631.00,91.18
2630.00,91.18
2629.00,91.18
2628.00,91.18
2627.00,91.18
2626.00,91.18
2625.00,91.19
2624.00,91.19
2623.00,91.19
2622.00,91.19
2621.00,91.19
2620.00,91.19
2619.00,91.19
2618.00,91.20
2617.00,91.21
2616.00,91.22
2615.00,91.23
2614.00,91.25
2613.00,91.25
2612.00,91.26
2611.00,91.27
2610.00,91.27
2609.00,91.28
2608.00,91.29
2607.00,91.31
2606.00,91.32
2605.00,91.34
2604.00,91.35
2603.00,91.35
2602.00,91.35
2601.00,91.35
2600.00,91.34
2599.00,91.34
2598.00,91.33
2597.00,91.32
2596.00,91.31
2595.00,91.30
2594.00,91.29
2593.00,91.28
2592.00,91.27
2591.00,91.27
2590.00,91.27
2589.00,91.27
2588.00,91.27
2587.00,91.28
2586.00,91.28
2585.00,91.28
2584.00,91.28
2583.00,91.28
2582.00,91.29
2581.00,91.30
2580.00,91.30
2579.00,91.31
2578.00,91.32
2577.00,91.32
2576.00,91.33
2575.00,91.33
2574.00,91.35
2573.00,91.36
2572.00,91.37
2571.00,91.38
2570.00,91.39
2569.00,91.39
2568.00,91.40
2567.00,91.40
2566.00,91.40
2565.00,91.40
2564.00,91.40
2563.00,91.40
2562.00,91.41
2561.00,91.41
2560.00,91.42
2559.00,91.42
2558.00,91.43
2557.00,91.43
2556.00,91.44
2555.00,91.45
2554.00,91.46
2553.00,91.46
2552.00,91.47
2551.00,91.47
2550.00,91.47
2549.00,91.47
2548.00,91.47
2547.00,91.48
2546.00,91.48
2545.00,91.47
2544.00,91.46
2543.00,91.45
2542.00,91.44
2541.00,91.43
2540.00,91.41
2539.00,91.39
2538.00,91.37
2537.00,91.35
2536.00,91.32
2535.00,91.30
2534.00,91.27
2533.00,91.26
2532.00,91.24
2531.00,91.22
2530.00,91.21
2529.00,91.18
2528.00,91.15
2527.00,91.12
2526.00,91.10
2525.00,91.08
2524.00,91.05
2523.00,91.03
2522.00,90.99
2521.00,90.96
2520.00,90.92
2519.00,90.89
2518.00,90.86
2517.00,90.83
2516.00,90.80
2515.00,90.76
2514.00,90.73
2513.00,90.69
2512.00,90.67
2511.00,90.65
2510.00,90.63
2509.00,90.61
2508.00,90.58
2507.00,90.57
2506.00,90.56
2505.00,90.55
2504.00,90.55
2503.00,90.55
2502.00,90.55
2501.00,90.55
2500.00,90.54
2499.00,90.54
2498.00,90.54
2497.00,90.54
2496.00,90.55
2495.00,90.57
2494.00,90.58
2493.00,90.60
2492.00,90.61
2491.00,90.62
2490.00,90.63
2489.00,90.64
2488.00,90.64
2487.00,90.65
2486.00,90.66
2485.00,90.67
2484.00,90.68
2483.00,90.69
2482.00,90.70
2481.00,90.71
2480.00,90.72
2479.00,90.73
2478.00,90.73
2477.00,90.73
2476.00,90.73
2475.00,90.72
2474.00,90.72
2473.00,90.73
2472.00,90.73
2471.00,90.73
2470.00,90.73
2469.00,90.73
2468.00,90.72
2467.00,90.71
2466.00,90.71
2465.00,90.72
2464.00,90.73
2463.00,90.73
2462.00,90.73
2461.00,90.73
