Created as New Dataset,Sample 445 By YargerLab Date Thursday, February 27 2025
cm-1,%T
3663.00,96.72
3662.00,96.73
3661.00,96.73
3660.00,96.72
3659.00,96.72
3658.00,96.72
3657.00,96.72
3656.00,96.72
3655.00,96.71
3654.00,96.71
3653.00,96.70
3652.00,96.70
3651.00,96.70
3650.00,96.70
3649.00,96.70
3648.00,96.70
3647.00,96.70
3646.00,96.71
3645.00,96.71
3644.00,96.72
3643.00,96.73
3642.00,96.74
3641.00,96.74
3640.00,96.74
3639.00,96.74
3638.00,96.74
3637.00,96.74
3636.00,96.74
3635.00,96.73
3634.00,96.71
3633.00,96.70
3632.00,96.69
3631.00,96.69
3630.00,96.70
3629.00,96.71
3628.00,96.72
3627.00,96.71
3626.00,96.70
3625.00,96.70
3624.00,96.69
3623.00,96.69
3622.00,96.70
3621.00,96.70
3620.00,96.71
3619.00,96.71
3618.00,96.70
3617.00,96.69
3616.00,96.69
3615.00,96.68
3614.00,96.68
3613.00,96.68
3612.00,96.68
3611.00,96.69
3610.00,96.69
3609.00,96.69
3608.00,96.70
3607.00,96.70
3606.00,96.71
3605.00,96.71
3604.00,96.72
3603.00,96.72
3602.00,96.72
3601.00,96.72
3600.00,96.72
3599.00,96.71
3598.00,96.72
3597.00,96.72
3596.00,96.72
3595.00,96.72
3594.00,96.72
3593.00,96.71
3592.00,96.71
3591.00,96.71
3590.00,96.71
3589.00,96.71
3588.00,96.70
3587.00,96.70
3586.00,96.70
3585.00,96.70
3584.00,96.70
3583.00,96.71
3582.00,96.71
3581.00,96.72
3580.00,96.72
3579.00,96.73
3578.00,96.73
3577.00,96.74
3576.00,96.74
3575.00,96.74
3574.00,96.73
3573.00,96.73
3572.00,96.73
3571.00,96.73
3570.00,96.73
3569.00,96.73
3568.00,96.73
3567.00,96.73
3566.00,96.72
3565.00,96.72
3564.00,96.72
3563.00,96.73
3562.00,96.73
3561.00,96.73
3560.00,96.72
3559.00,96.72
3558.00,96.72
3557.00,96.72
3556.00,96.72
3555.00,96.72
3554.00,96.72
3553.00,96.71
3552.00,96.71
3551.00,96.70
3550.00,96.70
3549.00,96.70
3548.00,96.70
3547.00,96.70
3546.00,96.70
3545.00,96.70
3544.00,96.70
3543.00,96.70
3542.00,96.69
3541.00,96.69
3540.00,96.69
3539.00,96.68
3538.00,96.67
3537.00,96.67
3536.00,96.67
3535.00,96.67
3534.00,96.68
3533.00,96.67
3532.00,96.67
3531.00,96.66
3530.00,96.66
3529.00,96.66
3528.00,96.66
3527.00,96.65
3526.00,96.65
3525.00,96.64
3524.00,96.63
3523.00,96.62
3522.00,96.61
3521.00,96.61
3520.00,96.60
3519.00,96.59
3518.00,96.58
3517.00,96.58
3516.00,96.57
3515.00,96.56
3514.00,96.56
3513.00,96.55
3512.00,96.54
3511.00,96.53
3510.00,96.52
3509.00,96.51
3508.00,96.51
3507.00,96.49
3506.00,96.48
3505.00,96.46
3504.00,96.45
3503.00,96.44
3502.00,96.44
3501.00,96.43
3500.00,96.42
3499.00,96.41
3498.00,96.39
3497.00,96.37
3496.00,96.35
3495.00,96.34
3494.00,96.32
3493.00,96.29
3492.00,96.27
3491.00,96.25
3490.00,96.24
3489.00,96.22
3488.00,96.20
3487.00,96.19
3486.00,96.17
3485.00,96.14
3484.00,96.12
3483.00,96.09
3482.00,96.07
3481.00,96.04
3480.00,96.02
3479.00,95.99
3478.00,95.97
3477.00,95.95
3476.00,95.92
3475.00,95.89
3474.00,95.86
3473.00,95.83
3472.00,95.80
3471.00,95.77
3470.00,95.74
3469.00,95.71
3468.00,95.68
3467.00,95.65
3466.00,95.62
3465.00,95.58
3464.00,95.55
3463.00,95.51
3462.00,95.48
3461.00,95.44
3460.00,95.40
3459.00,95.37
3458.00,95.34
3457.00,95.31
3456.00,95.28
3455.00,95.25
3454.00,95.21
3453.00,95.16
3452.00,95.11
3451.00,95.07
3450.00,95.02
3449.00,94.98
3448.00,94.95
3447.00,94.91
3446.00,94.86
3445.00,94.82
3444.00,94.77
3443.00,94.71
3442.00,94.65
3441.00,94.58
3440.00,94.52
3439.00,94.46
3438.00,94.40
3437.00,94.33
3436.00,94.27
3435.00,94.21
3434.00,94.14
3433.00,94.07
3432.00,93.99
3431.00,93.89
3430.00,93.79
3429.00,93.69
3428.00,93.60
3427.00,93.50
3426.00,93.39
3425.00,93.28
3424.00,93.15
3423.00,93.02
3422.00,92.87
3421.00,92.72
3420.00,92.56
3419.00,92.40
3418.00,92.23
3417.00,92.05
3416.00,91.86
3415.00,91.67
3414.00,91.47
3413.00,91.27
3412.00,91.07
3411.00,90.88
3410.00,90.70
3409.00,90.54
3408.00,90.39
3407.00,90.27
3406.00,90.17
3405.00,90.09
3404.00,90.04
3403.00,90.01
3402.00,90.01
3401.00,90.04
3400.00,90.09
3399.00,90.16
3398.00,90.24
3397.00,90.34
3396.00,90.44
3395.00,90.55
3394.00,90.65
3393.00,90.76
3392.00,90.87
3391.00,90.98
3390.00,91.10
3389.00,91.21
3388.00,91.31
3387.00,91.42
3386.00,91.53
3385.00,91.63
3384.00,91.73
3383.00,91.83
3382.00,91.92
3381.00,92.00
3380.00,92.08
3379.00,92.15
3378.00,92.22
3377.00,92.29
3376.00,92.36
3375.00,92.43
3374.00,92.49
3373.00,92.54
3372.00,92.59
3371.00,92.64
3370.00,92.69
3369.00,92.72
3368.00,92.76
3367.00,92.80
3366.00,92.84
3365.00,92.88
3364.00,92.93
3363.00,92.97
3362.00,93.00
3361.00,93.03
3360.00,93.05
3359.00,93.07
3358.00,93.09
3357.00,93.10
3356.00,93.12
3355.00,93.14
3354.00,93.16
3353.00,93.16
3352.00,93.16
3351.00,93.15
3350.00,93.14
3349.00,93.12
3348.00,93.11
3347.00,93.11
3346.00,93.10
3345.00,93.09
3344.00,93.08
3343.00,93.07
3342.00,93.05
3341.00,93.04
3340.00,93.03
3339.00,93.02
3338.00,93.01
3337.00,92.99
3336.00,92.98
3335.00,92.96
3334.00,92.94
3333.00,92.93
3332.00,92.90
3331.00,92.87
3330.00,92.84
3329.00,92.81
3328.00,92.78
3327.00,92.74
3326.00,92.70
3325.00,92.66
3324.00,92.62
3323.00,92.59
3322.00,92.57
3321.00,92.56
3320.00,92.54
3319.00,92.53
3318.00,92.52
3317.00,92.50
3316.00,92.49
3315.00,92.47
3314.00,92.46
3313.00,92.45
3312.00,92.43
3311.00,92.42
3310.00,92.41
3309.00,92.40
3308.00,92.39
3307.00,92.38
3306.00,92.36
3305.00,92.34
3304.00,92.32
3303.00,92.30
3302.00,92.28
3301.00,92.26
3300.00,92.25
3299.00,92.24
3298.00,92.22
3297.00,92.21
3296.00,92.19
3295.00,92.17
3294.00,92.14
3293.00,92.12
3292.00,92.09
3291.00,92.05
3290.00,92.01
3289.00,91.97
3288.00,91.93
3287.00,91.89
3286.00,91.86
3285.00,91.83
3284.00,91.80
3283.00,91.77
3282.00,91.74
3281.00,91.70
3280.00,91.65
3279.00,91.61
3278.00,91.58
3277.00,91.55
3276.00,91.52
3275.00,91.50
3274.00,91.47
3273.00,91.44
3272.00,91.41
3271.00,91.38
3270.00,91.35
3269.00,91.32
3268.00,91.30
3267.00,91.27
3266.00,91.25
3265.00,91.22
3264.00,91.19
3263.00,91.17
3262.00,91.15
3261.00,91.12
3260.00,91.10
3259.00,91.08
3258.00,91.07
3257.00,91.05
3256.00,91.03
3255.00,91.01
3254.00,90.99
3253.00,90.97
3252.00,90.95
3251.00,90.93
3250.00,90.91
3249.00,90.89
3248.00,90.87
3247.00,90.85
3246.00,90.82
3245.00,90.79
3244.00,90.76
3243.00,90.73
3242.00,90.70
3241.00,90.67
3240.00,90.63
3239.00,90.60
3238.00,90.57
3237.00,90.54
3236.00,90.52
3235.00,90.49
3234.00,90.45
3233.00,90.40
3232.00,90.34
3231.00,90.29
3230.00,90.23
3229.00,90.17
3228.00,90.11
3227.00,90.05
3226.00,89.98
3225.00,89.91
3224.00,89.84
3223.00,89.78
3222.00,89.72
3221.00,89.67
3220.00,89.61
3219.00,89.56
3218.00,89.51
3217.00,89.47
3216.00,89.44
3215.00,89.41
3214.00,89.40
3213.00,89.39
3212.00,89.40
3211.00,89.42
3210.00,89.44
3209.00,89.46
3208.00,89.49
3207.00,89.53
3206.00,89.57
3205.00,89.61
3204.00,89.66
3203.00,89.71
3202.00,89.76
3201.00,89.81
3200.00,89.86
3199.00,89.91
3198.00,89.96
3197.00,90.01
3196.00,90.05
3195.00,90.09
3194.00,90.13
3193.00,90.15
3192.00,90.18
3191.00,90.20
3190.00,90.22
3189.00,90.24
3188.00,90.26
3187.00,90.27
3186.00,90.27
3185.00,90.28
3184.00,90.28
3183.00,90.28
3182.00,90.27
3181.00,90.27
3180.00,90.27
3179.00,90.27
3178.00,90.26
3177.00,90.26
3176.00,90.26
3175.00,90.26
3174.00,90.27
3173.00,90.28
3172.00,90.30
3171.00,90.33
3170.00,90.36
3169.00,90.39
3168.00,90.43
3167.00,90.47
3166.00,90.52
3165.00,90.57
3164.00,90.63
3163.00,90.70
3162.00,90.77
3161.00,90.84
3160.00,90.91
3159.00,90.98
3158.00,91.06
3157.00,91.14
3156.00,91.22
3155.00,91.31
3154.00,91.39
3153.00,91.47
3152.00,91.54
3151.00,91.60
3150.00,91.66
3149.00,91.72
3148.00,91.78
3147.00,91.85
3146.00,91.91
3145.00,91.98
3144.00,92.04
3143.00,92.10
3142.00,92.16
3141.00,92.21
3140.00,92.27
3139.00,92.31
3138.00,92.36
3137.00,92.41
3136.00,92.46
3135.00,92.50
3134.00,92.55
3133.00,92.59
3132.00,92.63
3131.00,92.68
3130.00,92.72
3129.00,92.76
3128.00,92.80
3127.00,92.84
3126.00,92.87
3125.00,92.91
3124.00,92.94
3123.00,92.97
3122.00,93.00
3121.00,93.04
3120.00,93.08
3119.00,93.11
3118.00,93.15
3117.00,93.18
3116.00,93.22
3115.00,93.25
3114.00,93.29
3113.00,93.33
3112.00,93.38
3111.00,93.43
3110.00,93.48
3109.00,93.52
3108.00,93.55
3107.00,93.58
3106.00,93.61
3105.00,93.65
3104.00,93.69
3103.00,93.73
3102.00,93.77
3101.00,93.80
3100.00,93.83
3099.00,93.85
3098.00,93.87
3097.00,93.90
3096.00,93.92
3095.00,93.93
3094.00,93.94
3093.00,93.95
3092.00,93.95
3091.00,93.95
3090.00,93.95
3089.00,93.95
3088.00,93.96
3087.00,93.96
3086.00,93.97
3085.00,93.97
3084.00,93.98
3083.00,93.98
3082.00,93.98
3081.00,93.99
3080.00,94.00
3079.00,94.01
3078.00,94.03
3077.00,94.05
3076.00,94.06
3075.00,94.06
3074.00,94.07
3073.00,94.08
3072.00,94.08
3071.00,94.08
3070.00,94.08
3069.00,94.08
3068.00,94.08
3067.00,94.09
3066.00,94.09
3065.00,94.10
3064.00,94.10
3063.00,94.10
3062.00,94.09
3061.00,94.08
3060.00,94.07
3059.00,94.06
3058.00,94.04
3057.00,94.03
3056.00,94.01
3055.00,94.00
3054.00,93.99
3053.00,93.99
3052.00,93.98
3051.00,93.98
3050.00,93.98
3049.00,93.98
3048.00,93.99
3047.00,93.99
3046.00,94.00
3045.00,94.00
3044.00,94.00
3043.00,94.00
3042.00,93.99
3041.00,93.96
3040.00,93.93
3039.00,93.89
3038.00,93.85
3037.00,93.82
3036.00,93.79
3035.00,93.76
3034.00,93.73
3033.00,93.71
3032.00,93.69
3031.00,93.69
3030.00,93.70
3029.00,93.72
3028.00,93.75
3027.00,93.77
3026.00,93.79
3025.00,93.80
3024.00,93.82
3023.00,93.84
3022.00,93.86
3021.00,93.88
3020.00,93.89
3019.00,93.91
3018.00,93.92
3017.00,93.93
3016.00,93.93
3015.00,93.94
3014.00,93.94
3013.00,93.95
3012.00,93.96
3011.00,93.97
3010.00,93.97
3009.00,93.97
3008.00,93.97
3007.00,93.96
3006.00,93.94
3005.00,93.92
3004.00,93.90
3003.00,93.87
3002.00,93.83
3001.00,93.79
3000.00,93.73
2999.00,93.67
2998.00,93.59
2997.00,93.50
2996.00,93.41
2995.00,93.33
2994.00,93.25
2993.00,93.17
2992.00,93.11
2991.00,93.04
2990.00,92.98
2989.00,92.93
2988.00,92.88
2987.00,92.83
2986.00,92.79
2985.00,92.74
2984.00,92.67
2983.00,92.55
2982.00,92.38
2981.00,92.16
2980.00,91.94
2979.00,91.76
2978.00,91.64
2977.00,91.57
2976.00,91.51
2975.00,91.42
2974.00,91.26
2973.00,91.02
2972.00,90.74
2971.00,90.45
2970.00,90.21
2969.00,90.03
2968.00,89.91
2967.00,89.83
2966.00,89.74
2965.00,89.61
2964.00,89.45
2963.00,89.25
2962.00,89.06
2961.00,88.89
2960.00,88.78
2959.00,88.76
2958.00,88.84
2957.00,89.02
2956.00,89.27
2955.00,89.56
2954.00,89.85
2953.00,90.11
2952.00,90.34
2951.00,90.51
2950.00,90.63
2949.00,90.68
2948.00,90.69
2947.00,90.64
2946.00,90.55
2945.00,90.42
2944.00,90.27
2943.00,90.09
2942.00,89.89
2941.00,89.66
2940.00,89.40
2939.00,89.11
2938.00,88.76
2937.00,88.36
2936.00,87.90
2935.00,87.38
2934.00,86.82
2933.00,86.24
2932.00,85.66
2931.00,85.11
2930.00,84.61
2929.00,84.18
2928.00,83.86
2927.00,83.66
2926.00,83.59
2925.00,83.64
2924.00,83.79
2923.00,84.02
2922.00,84.31
2921.00,84.63
2920.00,84.98
2919.00,85.35
2918.00,85.72
2917.00,86.09
2916.00,86.45
2915.00,86.81
2914.00,87.14
2913.00,87.46
2912.00,87.74
2911.00,87.99
2910.00,88.23
2909.00,88.45
2908.00,88.66
2907.00,88.87
2906.00,89.06
2905.00,89.23
2904.00,89.40
2903.00,89.56
2902.00,89.71
2901.00,89.86
2900.00,90.01
2899.00,90.16
2898.00,90.30
2897.00,90.43
2896.00,90.55
2895.00,90.66
2894.00,90.76
2893.00,90.85
2892.00,90.93
2891.00,91.01
2890.00,91.09
2889.00,91.16
2888.00,91.22
2887.00,91.28
2886.00,91.33
2885.00,91.38
2884.00,91.41
2883.00,91.42
2882.00,91.40
2881.00,91.35
2880.00,91.27
2879.00,91.15
2878.00,90.99
2877.00,90.81
2876.00,90.62
2875.00,90.43
2874.00,90.27
2873.00,90.16
2872.00,90.10
2871.00,90.09
2870.00,90.12
2869.00,90.16
2868.00,90.19
2867.00,90.19
2866.00,90.12
2865.00,89.99
2864.00,89.77
2863.00,89.46
2862.00,89.07
2861.00,88.62
2860.00,88.13
2859.00,87.65
2858.00,87.23
2857.00,86.90
2856.00,86.67
2855.00,86.54
2854.00,86.50
2853.00,86.54
2852.00,86.67
2851.00,86.89
2850.00,87.21
2849.00,87.61
2848.00,88.06
2847.00,88.53
2846.00,88.99
2845.00,89.41
2844.00,89.80
2843.00,90.15
2842.00,90.46
2841.00,90.73
2840.00,90.97
2839.00,91.16
2838.00,91.33
2837.00,91.48
2836.00,91.61
2835.00,91.72
2834.00,91.83
2833.00,91.92
2832.00,92.00
2831.00,92.08
2830.00,92.15
2829.00,92.22
2828.00,92.29
2827.00,92.36
2826.00,92.42
2825.00,92.47
2824.00,92.53
2823.00,92.58
2822.00,92.62
2821.00,92.66
2820.00,92.70
2819.00,92.73
2818.00,92.77
2817.00,92.81
2816.00,92.85
2815.00,92.88
2814.00,92.91
2813.00,92.94
2812.00,92.97
2811.00,93.00
2810.00,93.02
2809.00,93.05
2808.00,93.07
2807.00,93.09
2806.00,93.11
2805.00,93.14
2804.00,93.17
2803.00,93.19
2802.00,93.21
2801.00,93.23
2800.00,93.25
2799.00,93.27
2798.00,93.29
2797.00,93.31
2796.00,93.32
2795.00,93.33
2794.00,93.34
2793.00,93.36
2792.00,93.38
2791.00,93.40
2790.00,93.41
2789.00,93.43
2788.00,93.44
2787.00,93.45
2786.00,93.47
2785.00,93.48
2784.00,93.49
2783.00,93.50
2782.00,93.51
2781.00,93.52
2780.00,93.53
2779.00,93.53
2778.00,93.54
2777.00,93.54
2776.00,93.55
2775.00,93.56
2774.00,93.57
2773.00,93.58
2772.00,93.58
2771.00,93.60
2770.00,93.61
2769.00,93.63
2768.00,93.65
2767.00,93.66
2766.00,93.67
2765.00,93.68
2764.00,93.70
2763.00,93.71
2762.00,93.72
2761.00,93.73
2760.00,93.74
2759.00,93.75
2758.00,93.75
2757.00,93.76
2756.00,93.75
2755.00,93.75
2754.00,93.75
2753.00,93.75
2752.00,93.74
2751.00,93.73
2750.00,93.73
2749.00,93.72
2748.00,93.71
2747.00,93.70
2746.00,93.68
2745.00,93.66
2744.00,93.65
2743.00,93.63
2742.00,93.62
2741.00,93.60
2740.00,93.57
2739.00,93.55
2738.00,93.52
2737.00,93.49
2736.00,93.45
2735.00,93.42
2734.00,93.39
2733.00,93.36
2732.00,93.33
2731.00,93.30
2730.00,93.28
2729.00,93.27
2728.00,93.27
2727.00,93.27
2726.00,93.28
2725.00,93.28
2724.00,93.28
2723.00,93.28
2722.00,93.29
2721.00,93.29
2720.00,93.30
2719.00,93.32
2718.00,93.32
2717.00,93.33
2716.00,93.34
2715.00,93.35
2714.00,93.35
2713.00,93.36
2712.00,93.37
2711.00,93.38
2710.00,93.39
2709.00,93.40
2708.00,93.41
2707.00,93.42
2706.00,93.42
2705.00,93.43
2704.00,93.44
2703.00,93.45
2702.00,93.46
2701.00,93.47
2700.00,93.49
2699.00,93.50
2698.00,93.51
2697.00,93.52
2696.00,93.54
2695.00,93.55
2694.00,93.56
2693.00,93.58
2692.00,93.59
2691.00,93.61
2690.00,93.62
2689.00,93.63
2688.00,93.65
2687.00,93.67
2686.00,93.69
2685.00,93.70
2684.00,93.72
2683.00,93.73
2682.00,93.74
2681.00,93.76
2680.00,93.77
2679.00,93.77
2678.00,93.78
2677.00,93.78
2676.00,93.78
2675.00,93.78
2674.00,93.78
2673.00,93.77
2672.00,93.77
2671.00,93.76
2670.00,93.76
2669.00,93.76
2668.00,93.77
2667.00,93.76
2666.00,93.76
2665.00,93.75
2664.00,93.73
2663.00,93.71
2662.00,93.70
2661.00,93.67
2660.00,93.65
2659.00,93.63
2658.00,93.60
2657.00,93.58
2656.00,93.56
2655.00,93.54
2654.00,93.53
2653.00,93.51
2652.00,93.50
2651.00,93.49
2650.00,93.48
2649.00,93.47
2648.00,93.45
2647.00,93.44
2646.00,93.43
2645.00,93.43
2644.00,93.43
2643.00,93.43
2642.00,93.43
2641.00,93.44
2640.00,93.44
2639.00,93.44
2638.00,93.44
2637.00,93.45
2636.00,93.46
2635.00,93.47
2634.00,93.48
2633.00,93.48
2632.00,93.49
2631.00,93.50
2630.00,93.51
2629.00,93.52
2628.00,93.53
2627.00,93.53
2626.00,93.53
2625.00,93.53
2624.00,93.53
2623.00,93.52
2622.00,93.52
2621.00,93.51
2620.00,93.51
2619.00,93.51
2618.00,93.51
2617.00,93.51
2616.00,93.52
2615.00,93.53
2614.00,93.54
2613.00,93.54
2612.00,93.54
2611.00,93.55
2610.00,93.55
2609.00,93.56
2608.00,93.57
2607.00,93.58
2606.00,93.59
2605.00,93.59
2604.00,93.60
2603.00,93.60
2602.00,93.60
2601.00,93.60
2600.00,93.60
2599.00,93.61
2598.00,93.62
2597.00,93.63
2596.00,93.65
2595.00,93.66
2594.00,93.67
2593.00,93.67
2592.00,93.68
2591.00,93.69
2590.00,93.70
2589.00,93.71
2588.00,93.72
2587.00,93.73
2586.00,93.74
2585.00,93.76
2584.00,93.77
2583.00,93.79
2582.00,93.81
2581.00,93.83
2580.00,93.85
2579.00,93.86
2578.00,93.88
2577.00,93.90
2576.00,93.92
2575.00,93.94
2574.00,93.95
2573.00,93.96
2572.00,93.96
2571.00,93.97
2570.00,93.98
2569.00,93.99
2568.00,94.00
2567.00,94.00
2566.00,94.00
2565.00,94.00
2564.00,94.00
2563.00,94.02
2562.00,94.04
2561.00,94.07
2560.00,94.09
2559.00,94.10
2558.00,94.11
2557.00,94.13
2556.00,94.14
2555.00,94.15
2554.00,94.16
2553.00,94.17
2552.00,94.17
2551.00,94.16
2550.00,94.15
2549.00,94.15
2548.00,94.14
2547.00,94.13
2546.00,94.13
2545.00,94.12
2544.00,94.12
2543.00,94.13
2542.00,94.14
2541.00,94.16
2540.00,94.17
2539.00,94.18
2538.00,94.19
2537.00,94.20
2536.00,94.21
2535.00,94.23
2534.00,94.24
2533.00,94.25
2532.00,94.26
2531.00,94.28
2530.00,94.29
2529.00,94.31
2528.00,94.32
2527.00,94.33
2526.00,94.35
2525.00,94.37
2524.00,94.40
2523.00,94.42
2522.00,94.44
2521.00,94.45
2520.00,94.46
2519.00,94.46
2518.00,94.48
2517.00,94.49
2516.00,94.50
2515.00,94.51
2514.00,94.51
2513.00,94.51
2512.00,94.52
2511.00,94.53
2510.00,94.55
2509.00,94.57
2508.00,94.59
2507.00,94.60
2506.00,94.61
2505.00,94.62
2504.00,94.62
2503.00,94.63
2502.00,94.64
2501.00,94.65
2500.00,94.66
2499.00,94.67
2498.00,94.67
2497.00,94.67
2496.00,94.68
2495.00,94.69
2494.00,94.69
2493.00,94.70
2492.00,94.70
2491.00,94.71
2490.00,94.71
2489.00,94.72
2488.00,94.72
2487.00,94.73
2486.00,94.74
2485.00,94.75
2484.00,94.76
2483.00,94.78
2482.00,94.80
2481.00,94.82
2480.00,94.83
2479.00,94.84
2478.00,94.85
2477.00,94.86
2476.00,94.87
2475.00,94.87
2474.00,94.88
2473.00,94.89
2472.00,94.90
2471.00,94.92
2470.00,94.94
2469.00,94.95
2468.00,94.95
2467.00,94.96
2466.00,94.97
2465.00,94.97
2464.00,94.98
2463.00,94.99
2462.00,95.01
2461.00,95.02
2460.00,95.03
2459.00,95.03
2458.00,95.03
2457.00,95.03
2456.00,95.04
2455.00,95.06
