Frequency (Hz)	Level (dB)
0.488281	-51.774277
0.976562	-52.484314
1.464844	-51.846706
1.953125	-52.574284
2.441406	-52.085712
2.929688	-50.943340
3.417969	-51.497517
3.906250	-51.367928
4.394531	-50.718136
4.882812	-50.000011
5.371094	-50.740391
5.859375	-50.656799
6.347656	-51.036251
6.835938	-50.832443
7.324219	-51.790051
7.812500	-49.691841
8.300781	-49.721096
8.789062	-48.883667
9.277344	-48.876625
9.765625	-47.039124
10.253906	-48.232109
10.742188	-47.689915
11.230469	-47.563728
11.718750	-46.915333
12.207031	-45.868069
12.695312	-46.619949
13.183594	-47.537716
13.671875	-47.115589
14.160156	-45.550507
14.648438	-37.950443
15.136719	-30.131468
15.625000	-36.059090
16.113281	-37.969864
16.601562	-39.721069
17.089844	-38.107780
17.578125	-37.706833
18.066406	-35.623947
18.554688	-33.124619
19.042969	-30.019594
19.531250	-26.184286
20.019531	-17.604807
20.507812	-13.373280
20.996094	-25.167953
21.484375	-29.791470
21.972656	-32.979961
22.460938	-34.766209
22.949219	-36.702198
23.437500	-38.130192
23.925781	-37.935310
24.414062	-39.741314
24.902344	-37.938450
25.390625	-31.668041
25.878906	-34.972221
26.367188	-37.695477
26.855469	-40.213017
27.343750	-40.438805
27.832031	-42.607330
28.320312	-41.292339
28.808594	-42.206699
29.296875	-42.032116
29.785156	-44.220539
30.273438	-41.738632
30.761719	-44.257938
31.250000	-45.719006
31.738281	-42.060574
32.226562	-40.778484
32.714844	-41.516029
33.203125	-39.734650
33.691406	-41.439846
34.179688	-40.731480
34.667969	-36.445675
35.156250	-32.336727
35.644531	-28.600183
36.132812	-36.778664
36.621094	-38.302959
37.109375	-42.256397
37.597656	-40.892788
38.085938	-40.540764
38.574219	-39.509628
39.062500	-38.941349
39.550781	-31.155029
40.039062	-28.426241
40.527344	-23.184395
41.015625	-26.001274
41.503906	-33.938484
41.992188	-38.971512
42.480469	-42.760662
42.968750	-40.841793
43.457031	-42.432510
43.945312	-39.370823
44.433594	-42.320583
44.921875	-41.043854
45.410156	-36.128613
45.898438	-35.667133
46.386719	-38.752762
46.875000	-41.083836
47.363281	-42.967167
47.851562	-41.367676
48.339844	-42.138237
48.828125	-42.334419
49.316406	-41.990433
49.804688	-39.750546
50.292969	-39.355583
50.781250	-39.211948
51.269531	-41.419128
51.757812	-41.870789
52.246094	-39.424061
52.734375	-39.980427
53.222656	-41.323593
53.710938	-40.111389
54.199219	-40.794277
54.687500	-37.099953
55.175781	-35.891090
55.664062	-33.321575
56.152344	-36.483021
56.640625	-42.298290
57.128906	-42.098759
57.617188	-41.616348
58.105469	-38.856678
58.593750	-39.782681
59.082031	-41.532784
59.570312	-39.077972
60.058594	-35.997875
60.546875	-33.433727
61.035156	-29.693010
61.523438	-36.549255
62.011719	-37.139309
62.500000	-39.702183
62.988281	-40.673382
63.476562	-38.733982
63.964844	-40.359009
64.453125	-41.516842
64.941406	-41.748875
65.429688	-37.247757
65.917969	-37.777439
66.406250	-40.490639
66.894531	-39.810036
67.382812	-40.176441
67.871094	-41.400932
68.359375	-43.430984
68.847656	-40.220890
69.335938	-40.830456
69.824219	-39.258343
70.312500	-40.104336
70.800781	-38.640690
71.289062	-42.600128
71.777344	-41.529354
72.265625	-43.070599
72.753906	-41.996616
73.242188	-40.521461
73.730469	-36.223011
74.218750	-40.596146
74.707031	-40.042786
75.195312	-39.481117
75.683594	-37.461975
76.171875	-34.157928
76.660156	-38.661800
77.148438	-40.699268
77.636719	-37.601761
78.125000	-42.778564
78.613281	-41.281712
79.101562	-42.248234
79.589844	-41.087532
80.078125	-40.524788
80.566406	-37.803043
81.054688	-35.227654
81.542969	-36.101620
82.031250	-42.635330
82.519531	-39.724220
83.007812	-40.772224
83.496094	-42.685917
83.984375	-42.402824
84.472656	-36.976212
84.960938	-40.781624
85.449219	-43.840343
85.937500	-39.061512
86.425781	-37.961094
86.914062	-44.468075
87.402344	-41.435215
87.890625	-42.257706
88.378906	-41.756313
88.867188	-41.714027
89.355469	-41.254070
89.843750	-40.042763
90.332031	-38.197651
90.820312	-40.369965
91.308594	-43.941422
91.796875	-42.179768
92.285156	-42.036160
92.773438	-41.815899
93.261719	-39.947727
93.750000	-37.977741
94.238281	-37.475754
94.726562	-39.621548
95.214844	-39.392895
95.703125	-36.840424
96.191406	-35.636913
96.679688	-36.401134
97.167969	-42.240906
97.656250	-42.132908
98.144531	-40.624485
98.632812	-43.803314
99.121094	-41.415264
99.609375	-41.171623
100.097656	-40.550274
100.585938	-41.086639
101.074219	-39.977463
101.562500	-42.227940
102.050781	-38.407372
102.539062	-45.587513
103.027344	-46.391659
103.515625	-41.824364
104.003906	-40.120796
104.492188	-42.067669
104.980469	-41.777264
105.468750	-41.257915
105.957031	-39.563297
106.445312	-42.760292
106.933594	-42.973415
107.421875	-41.470776
107.910156	-41.146351
108.398438	-44.152981
108.886719	-41.184925
109.375000	-42.624088
109.863281	-37.262829
110.351562	-43.399403
110.839844	-39.493179
111.328125	-41.064972
