Frequency (Hz)	Level (dB)
0.488281	-58.892941
0.976562	-58.873634
1.464844	-58.830753
1.953125	-58.783222
2.441406	-58.724274
2.929688	-58.639847
3.417969	-58.548210
3.906250	-58.488964
4.394531	-58.113632
4.882812	-58.289764
5.371094	-58.068336
5.859375	-57.757046
6.347656	-57.833939
6.835938	-57.516243
7.324219	-57.253559
7.812500	-57.011456
8.300781	-56.628197
8.789062	-56.310444
9.277344	-56.079266
9.765625	-55.841789
10.253906	-55.301212
10.742188	-54.695705
11.230469	-54.428181
11.718750	-53.648754
12.207031	-53.746471
12.695312	-52.955296
13.183594	-52.159157
13.671875	-50.875858
14.160156	-48.932453
14.648438	-42.949062
15.136719	-43.635498
15.625000	-43.733139
16.113281	-45.195869
16.601562	-44.241650
17.089844	-42.697144
17.578125	-41.124092
18.066406	-37.373074
18.554688	-29.709581
19.042969	-21.938406
19.531250	-25.026686
20.019531	-29.142799
20.507812	-35.713982
20.996094	-39.870621
21.484375	-43.875126
21.972656	-43.739719
22.460938	-45.079304
22.949219	-41.624325
23.437500	-42.029282
23.925781	-43.948254
24.414062	-46.219582
24.902344	-48.411343
25.390625	-49.976177
25.878906	-50.713661
26.367188	-52.154057
26.855469	-52.357090
27.343750	-51.158325
27.832031	-51.874481
28.320312	-52.918690
28.808594	-51.264938
29.296875	-49.835983
29.785156	-50.465717
30.273438	-49.947071
30.761719	-49.733852
31.250000	-48.093636
31.738281	-49.732300
32.226562	-48.226238
32.714844	-46.627499
33.203125	-41.131756
33.691406	-37.298580
34.179688	-35.660061
34.667969	-38.806541
35.156250	-39.395897
35.644531	-42.111488
36.132812	-41.351547
36.621094	-38.800076
37.109375	-35.000088
37.597656	-29.034307
38.085938	-25.178745
38.574219	-26.253296
39.062500	-28.836744
39.550781	-31.504023
40.039062	-34.959400
40.527344	-39.923824
41.015625	-41.360222
41.503906	-43.864105
41.992188	-40.455669
42.480469	-41.242352
42.968750	-44.420536
43.457031	-44.736824
43.945312	-48.444324
44.433594	-49.648849
44.921875	-50.561104
45.410156	-50.483620
45.898438	-49.950535
46.386719	-51.595051
46.875000	-53.303474
47.363281	-52.809288
47.851562	-52.751804
48.339844	-51.769691
48.828125	-53.372517
49.316406	-51.510185
49.804688	-49.444504
50.292969	-49.118320
50.781250	-51.501682
51.269531	-48.671654
51.757812	-47.386208
52.246094	-43.808575
52.734375	-40.522301
53.222656	-41.985809
53.710938	-40.690617
54.199219	-43.109879
54.687500	-44.792797
55.175781	-43.400181
55.664062	-41.206764
56.152344	-39.146770
56.640625	-35.920696
57.128906	-33.275337
57.617188	-34.967392
58.105469	-37.059807
58.593750	-38.617367
59.082031	-39.987236
59.570312	-41.949680
60.058594	-44.235779
60.546875	-45.604458
61.035156	-45.025402
61.523438	-44.659756
62.011719	-47.845463
62.500000	-48.892830
62.988281	-49.349102
63.476562	-50.836128
63.964844	-50.654354
64.453125	-49.927467
64.941406	-49.405792
65.429688	-50.550026
65.917969	-51.623524
66.406250	-49.932045
66.894531	-50.075279
67.382812	-52.613514
67.871094	-52.048447
68.359375	-49.322903
68.847656	-51.087772
69.335938	-51.863426
69.824219	-52.305374
70.312500	-49.763199
70.800781	-48.754745
71.289062	-47.770138
71.777344	-49.196640
72.265625	-47.578476
72.753906	-47.489780
73.242188	-48.593033
73.730469	-49.106396
74.218750	-49.056694
74.707031	-48.806072
75.195312	-45.760403
75.683594	-45.809624
76.171875	-43.690147
76.660156	-44.118141
77.148438	-46.336102
77.636719	-46.755596
78.125000	-47.603245
78.613281	-49.313240
79.101562	-47.753387
79.589844	-49.904167
80.078125	-49.335026
80.566406	-47.488155
81.054688	-48.898827
81.542969	-49.591000
82.031250	-49.814659
82.519531	-49.985313
83.007812	-49.296501
83.496094	-47.749512
83.984375	-49.355385
84.472656	-49.775791
84.960938	-52.713726
85.449219	-52.111843
85.937500	-51.631454
86.425781	-50.465878
86.914062	-49.468250
87.402344	-51.768147
87.890625	-49.486099
88.378906	-49.504082
88.867188	-49.952328
89.355469	-51.806023
89.843750	-50.720528
90.332031	-49.623066
90.820312	-49.722351
91.308594	-49.861385
91.796875	-50.820938
92.285156	-48.590374
92.773438	-49.621700
93.261719	-49.279583
93.750000	-49.503956
94.238281	-49.454586
94.726562	-48.430275
95.214844	-48.483025
95.703125	-51.445534
96.191406	-49.827621
96.679688	-50.318981
97.167969	-49.373508
97.656250	-48.380512
98.144531	-48.332619
98.632812	-50.713104
99.121094	-48.541149
99.609375	-48.686779
100.097656	-50.276119
100.585938	-50.654484
101.074219	-50.263996
101.562500	-51.438263
102.050781	-50.437820
102.539062	-49.954597
103.027344	-49.451923
103.515625	-50.118172
104.003906	-49.332863
104.492188	-49.602951
104.980469	-49.190338
105.468750	-49.514702
105.957031	-49.583771
106.445312	-49.627567
106.933594	-49.336136
107.421875	-50.695236
107.910156	-50.081593
108.398438	-50.946301
108.886719	-51.139847
109.375000	-49.125298
109.863281	-52.702217
110.351562	-50.596596
110.839844	-49.124191
111.328125	-49.378513
111.816406	-49.178802
112.304688	-48.264633
112.792969	-48.583694
113.281250	-51.075195
113.769531	-51.117275
114.257812	-51.062202
114.746094	-49.276234
115.234375	-49.514694
115.722656	-49.743893
116.210938	-49.769218
116.699219	-51.607296
117.187500	-50.870243
117.675781	-50.853786
118.164062	-50.725540
118.652344	-49.229301
119.140625	-50.709137
119.628906	-49.585590
120.117188	-50.169098
120.605469	-50.143921
121.093750	-48.721191
121.582031	-51.340466
122.070312	-51.573799
122.558594	-50.192917
123.046875	-50.022900
123.535156	-49.070034
124.023438	-49.271866
124.511719	-50.588875
125.000000	-50.456642
125.488281	-51.221191
125.976562	-48.806751
126.464844	-48.806908
126.953125	-49.789196
127.441406	-50.750027
