Frequency (Hz)	Level (dB)
0.976562	-84.930817
1.953125	-84.916817
2.929688	-83.782562
3.906250	-80.650436
4.882812	-79.161781
5.859375	-79.013733
6.835938	-77.389999
7.812500	-70.081413
8.789062	-70.073402
9.765625	-67.858269
10.742188	-68.488182
11.718750	-68.526550
12.695312	-67.379005
13.671875	-67.995888
14.648438	-66.301170
15.625000	-67.471466
16.601562	-68.435715
17.578125	-67.925980
18.554688	-67.576927
19.531250	-64.205826
20.507812	-65.194923
21.484375	-64.084442
22.460938	-63.972492
23.437500	-66.743942
24.414062	-67.133118
25.390625	-66.800995
26.367188	-65.099396
27.343750	-63.523323
28.320312	-62.656296
29.296875	-63.762600
30.273438	-63.446323
31.250000	-63.476494
32.226562	-62.017712
33.203125	-63.534096
34.179688	-60.615543
35.156250	-58.546482
36.132812	-61.053204
37.109375	-62.389240
38.085938	-61.766342
39.062500	-62.434689
40.039062	-64.182938
41.015625	-64.850433
41.992188	-66.242432
42.968750	-66.877441
43.945312	-67.842865
44.921875	-66.189163
45.898438	-67.399376
46.875000	-67.204941
47.851562	-68.011078
48.828125	-69.808533
49.804688	-69.830826
50.781250	-70.904587
51.757812	-70.322182
52.734375	-71.854004
53.710938	-72.602692
54.687500	-71.778435
55.664062	-72.095367
56.640625	-71.333740
57.617188	-71.728325
58.593750	-69.865257
59.570312	-69.705261
60.546875	-73.114746
61.523438	-75.281097
62.500000	-76.007835
63.476562	-75.947136
64.453125	-76.537476
65.429688	-76.044968
66.406250	-75.827652
67.382812	-76.804924
68.359375	-78.104332
69.335938	-76.691101
70.312500	-78.778877
71.289062	-79.406540
72.265625	-79.319725
73.242188	-78.941261
74.218750	-78.147766
75.195312	-79.218323
76.171875	-81.340164
77.148438	-80.936272
78.125000	-78.771477
79.101562	-80.455467
80.078125	-80.757759
81.054688	-80.408844
82.031250	-80.189659
83.007812	-81.275040
83.984375	-81.340317
84.960938	-82.399193
85.937500	-83.459435
86.914062	-82.537567
87.890625	-82.470795
88.867188	-84.807610
89.843750	-84.758369
90.820312	-85.353180
91.796875	-85.198235
92.773438	-84.919899
93.750000	-83.905174
94.726562	-84.515823
95.703125	-85.027069
96.679688	-86.026588
97.656250	-85.138313
98.632812	-82.828560
99.609375	-81.620468
100.585938	-80.631226
101.562500	-80.001923
102.539062	-82.219276
103.515625	-82.862198
104.492188	-82.104752
105.468750	-83.777489
106.445312	-85.216354
107.421875	-84.953476
108.398438	-83.648643
109.375000	-83.960785
110.351562	-83.248466
111.328125	-83.858147
112.304688	-84.240837
113.281250	-83.897797
114.257812	-83.979561
115.234375	-81.620346
116.210938	-81.741669
117.187500	-81.679161
118.164062	-80.327026
119.140625	-81.209450
120.117188	-75.804375
121.093750	-80.756088
122.070312	-80.188087
123.046875	-80.908501
124.023438	-79.974358
125.000000	-80.029999
125.976562	-80.177574
126.953125	-79.226799
127.929688	-78.943573
128.906250	-77.611176
129.882812	-77.951057
130.859375	-78.467888
131.835938	-78.001221
132.812500	-76.866341
133.789062	-76.761696
134.765625	-75.645241
135.742188	-73.334198
136.718750	-73.447121
137.695312	-74.337570
138.671875	-74.460991
139.648438	-75.716965
140.625000	-73.389122
141.601562	-74.781746
142.578125	-73.941895
143.554688	-71.925812
144.531250	-72.119370
145.507812	-71.987793
146.484375	-72.800903
147.460938	-73.763107
148.437500	-72.395248
149.414062	-72.324287
150.390625	-71.772186
151.367188	-72.235558
152.343750	-70.843513
153.320312	-72.340591
154.296875	-71.562386
155.273438	-70.446579
156.250000	-70.727882
157.226562	-72.021973
158.203125	-71.094231
159.179688	-71.102859
160.156250	-70.915291
161.132812	-73.108299
162.109375	-69.535133
163.085938	-70.492989
164.062500	-69.769402
165.039062	-69.806053
166.015625	-68.547745
166.992188	-67.701530
167.968750	-69.241081
168.945312	-70.280678
169.921875	-68.065834
170.898438	-68.368927
171.875000	-68.601784
172.851562	-66.709877
173.828125	-66.973625
174.804688	-67.160652
175.781250	-67.090004
176.757812	-67.024742
177.734375	-66.692680
178.710938	-66.383202
179.687500	-65.756729
180.664062	-65.375320
181.640625	-66.978951
182.617188	-65.432472
183.593750	-65.711571
184.570312	-64.895538
185.546875	-64.772232
186.523438	-64.617607
187.500000	-64.876320
188.476562	-63.577942
189.453125	-63.408566
190.429688	-62.661659
191.406250	-62.570339
192.382812	-60.332664
193.359375	-61.863438
194.335938	-59.377220
195.312500	-58.872711
196.289062	-61.505283
197.265625	-61.191235
198.242188	-59.487633
199.218750	-59.000969
200.195312	-57.766308
201.171875	-57.302948
202.148438	-55.827080
203.125000	-56.701088
204.101562	-56.206848
205.078125	-56.359451
206.054688	-55.118107
207.031250	-55.076584
208.007812	-54.981510
208.984375	-55.142982
209.960938	-54.289505
210.937500	-54.300186
211.914062	-53.837921
212.890625	-54.262192
213.867188	-53.530674
214.843750	-55.408859
215.820312	-54.957088
216.796875	-55.367252
217.773438	-56.643902
218.750000	-58.545727
219.726562	-58.187321
220.703125	-58.115471
221.679688	-59.084358
222.656250	-60.176643
223.632812	-60.067490
224.609375	-60.247681
225.585938	-61.076000
226.562500	-62.336151
227.539062	-61.958855
228.515625	-63.349270
229.492188	-62.431362
230.468750	-63.240276
231.445312	-63.493538
232.421875	-63.526276
233.398438	-63.502422
234.375000	-63.849983
235.351562	-65.718628
236.328125	-65.970055
237.304688	-66.013084
238.281250	-67.983978
239.257812	-66.880653
240.234375	-66.738243
241.210938	-67.248886
242.187500	-67.410820
243.164062	-68.268471
244.140625	-67.562973
245.117188	-68.037086
246.093750	-69.033691
247.070312	-68.715408
248.046875	-69.524788
