Frequency (Hz)	Level (dB)
0.672913	-105.130829
1.345825	-105.010956
2.018738	-104.971870
2.691650	-105.061493
3.364563	-105.061668
4.037476	-104.887955
4.710388	-104.996994
5.383301	-105.160133
6.056213	-104.609413
6.729126	-104.916306
7.402039	-104.335335
8.074951	-104.138321
8.747864	-103.763908
9.420776	-104.397629
10.093689	-103.928864
10.766602	-104.445641
11.439514	-103.866333
12.112427	-104.183495
12.785339	-103.110054
13.458252	-102.928688
14.131165	-102.469330
14.804077	-102.895943
15.476990	-103.259789
16.149902	-103.203796
16.822815	-102.788109
17.495728	-102.750298
18.168640	-103.922066
18.841553	-102.981956
19.514465	-102.918587
20.187378	-103.885765
20.860291	-102.585457
21.533203	-102.040237
22.206116	-102.723412
22.879028	-100.779411
23.551941	-101.992859
24.224854	-102.420975
24.897766	-102.405914
25.570679	-101.701584
26.243591	-100.813210
26.916504	-102.161163
27.589417	-100.230667
28.262329	-99.930801
28.935242	-101.302177
29.608154	-101.956146
30.281067	-101.875763
30.953979	-101.356247
31.626892	-103.334557
32.299805	-103.216171
32.972717	-102.504326
33.645630	-101.661705
34.318542	-101.413429
34.991455	-102.196999
35.664368	-100.743202
36.337280	-101.782524
37.010193	-101.647560
37.683105	-98.393852
38.356018	-99.015244
39.028931	-98.106194
39.701843	-98.240173
40.374756	-99.313248
41.047668	-96.901474
41.720581	-93.303276
42.393494	-92.759048
43.066406	-92.156059
43.739319	-95.230042
44.412231	-94.494499
45.085144	-97.475922
45.758057	-96.883606
46.430969	-98.178734
47.103882	-99.366356
47.776794	-100.019295
48.449707	-99.797112
49.122620	-97.838470
49.795532	-98.790733
50.468445	-98.278618
51.141357	-96.833977
51.814270	-96.607346
52.487183	-97.170166
53.160095	-98.846878
53.833008	-99.256973
54.505920	-100.866791
55.178833	-99.699478
55.851746	-100.128273
56.524658	-99.188866
57.197571	-98.265900
57.870483	-92.004044
58.543396	-92.764656
59.216309	-93.982040
59.889221	-88.255867
60.562134	-93.556694
61.235046	-98.028580
