Frequency (Hz)	Level (dB)
0.976562	-83.376579
1.953125	-83.039795
2.929688	-80.936150
3.906250	-75.458885
4.882812	-75.467064
5.859375	-74.553391
6.835938	-74.510063
7.812500	-67.343231
8.789062	-66.415520
9.765625	-63.762196
10.742188	-66.006821
11.718750	-65.310806
12.695312	-65.653366
13.671875	-64.278099
14.648438	-64.409927
15.625000	-66.131027
16.601562	-66.035408
17.578125	-65.203873
18.554688	-64.642563
19.531250	-62.756992
20.507812	-60.503551
21.484375	-63.141674
22.460938	-63.818798
23.437500	-66.686096
24.414062	-64.952400
25.390625	-65.214348
26.367188	-63.663616
27.343750	-62.560310
28.320312	-61.359451
29.296875	-60.050808
30.273438	-60.646976
31.250000	-62.904991
32.226562	-62.393494
33.203125	-61.313263
34.179688	-59.460190
35.156250	-56.282883
36.132812	-60.607765
37.109375	-61.321316
38.085938	-61.523483
39.062500	-61.771450
40.039062	-62.677097
41.015625	-64.195442
41.992188	-65.740829
42.968750	-67.863617
43.945312	-69.431641
44.921875	-65.565651
45.898438	-68.447281
46.875000	-65.550568
47.851562	-68.164238
48.828125	-68.871101
49.804688	-66.751411
50.781250	-67.926872
51.757812	-67.747650
52.734375	-68.439102
53.710938	-70.144569
54.687500	-69.410240
55.664062	-69.254807
56.640625	-67.915405
57.617188	-63.945530
58.593750	-61.717102
59.570312	-61.214630
60.546875	-66.149994
61.523438	-69.106323
62.500000	-71.456680
63.476562	-73.207809
64.453125	-71.029533
65.429688	-71.612450
66.406250	-72.504471
67.382812	-70.863533
68.359375	-72.987144
69.335938	-69.095650
70.312500	-74.710136
71.289062	-72.482689
72.265625	-73.831955
73.242188	-75.242653
74.218750	-76.650307
75.195312	-76.704239
76.171875	-76.540413
77.148438	-77.459923
78.125000	-75.952766
79.101562	-75.469955
80.078125	-75.964363
81.054688	-72.044746
82.031250	-73.092110
83.007812	-76.006439
83.984375	-76.909241
84.960938	-79.805557
85.937500	-80.465721
86.914062	-82.432251
87.890625	-81.901672
88.867188	-82.359283
89.843750	-84.315445
90.820312	-83.561417
91.796875	-83.489960
92.773438	-83.087135
93.750000	-80.988060
94.726562	-81.794861
95.703125	-83.977852
96.679688	-83.635307
97.656250	-85.845985
98.632812	-82.682030
99.609375	-81.691277
100.585938	-82.761765
101.562500	-83.693359
102.539062	-84.418297
103.515625	-86.199181
104.492188	-83.053665
105.468750	-86.819527
106.445312	-88.600761
107.421875	-89.308647
108.398438	-89.348434
109.375000	-88.976326
110.351562	-90.166138
111.328125	-89.913254
112.304688	-90.145218
113.281250	-91.073616
114.257812	-91.301750
115.234375	-91.006508
116.210938	-91.462326
117.187500	-91.013611
118.164062	-92.373466
119.140625	-92.716759
120.117188	-89.035797
121.093750	-92.963203
122.070312	-93.927742
123.046875	-93.494370
124.023438	-93.018753
125.000000	-91.867630
125.976562	-93.826866
126.953125	-91.913330
127.929688	-91.569519
128.906250	-91.814499
129.882812	-93.079071
130.859375	-93.426140
131.835938	-93.642166
132.812500	-91.263931
133.789062	-90.718651
134.765625	-88.456429
135.742188	-87.600403
136.718750	-88.237099
137.695312	-89.799973
138.671875	-88.136963
139.648438	-87.533279
140.625000	-89.802719
141.601562	-90.223442
142.578125	-86.804512
143.554688	-86.793236
144.531250	-87.454803
145.507812	-86.943047
146.484375	-86.180542
147.460938	-87.322632
148.437500	-87.250267
149.414062	-87.273674
150.390625	-86.219162
151.367188	-84.653305
152.343750	-86.265968
153.320312	-86.322838
154.296875	-84.728409
155.273438	-85.255524
156.250000	-85.901878
157.226562	-86.056389
158.203125	-88.203117
159.179688	-86.569374
160.156250	-86.715309
161.132812	-88.542130
162.109375	-88.586250
163.085938	-87.629211
164.062500	-88.108368
165.039062	-88.080193
166.015625	-90.636749
166.992188	-88.829803
167.968750	-88.792946
168.945312	-88.638069
169.921875	-88.350357
170.898438	-88.398438
171.875000	-87.816460
172.851562	-85.726585
173.828125	-81.281525
174.804688	-85.368828
175.781250	-86.385490
176.757812	-83.685890
177.734375	-87.093201
178.710938	-86.684319
179.687500	-89.007431
180.664062	-89.427544
181.640625	-90.987640
182.617188	-89.265121
183.593750	-87.624908
184.570312	-88.189232
185.546875	-87.870193
186.523438	-89.481720
187.500000	-88.534973
188.476562	-87.915398
189.453125	-88.718834
190.429688	-88.456131
191.406250	-88.163513
192.382812	-89.448296
193.359375	-88.485237
194.335938	-88.030029
195.312500	-89.018669
196.289062	-89.230476
197.265625	-86.195076
198.242188	-85.807198
199.218750	-86.700493
200.195312	-86.565643
201.171875	-87.253128
202.148438	-87.068298
203.125000	-88.043098
204.101562	-88.913170
205.078125	-88.755730
206.054688	-90.447174
207.031250	-90.821350
208.007812	-89.045761
208.984375	-89.487595
209.960938	-87.676247
210.937500	-87.617508
211.914062	-88.124695
212.890625	-84.777794
213.867188	-83.216484
214.843750	-83.435822
215.820312	-81.714012
216.796875	-80.558395
217.773438	-80.025017
218.750000	-80.758461
219.726562	-83.784332
220.703125	-85.497726
221.679688	-84.559647
222.656250	-85.068474
223.632812	-87.754829
224.609375	-87.402229
225.585938	-88.989037
226.562500	-80.959084
227.539062	-89.336159
228.515625	-89.135452
229.492188	-88.718933
230.468750	-86.368439
231.445312	-86.413910
232.421875	-85.285095
233.398438	-84.335022
234.375000	-81.579803
235.351562	-77.337326
236.328125	-79.941391
237.304688	-81.909439
238.281250	-82.174263
239.257812	-84.419617
240.234375	-81.495789
241.210938	-82.286278
242.187500	-81.937950
243.164062	-83.312057
244.140625	-82.926186
245.117188	-84.081558
246.093750	-82.975342
247.070312	-81.470688
248.046875	-80.040871
249.023438	-79.133308
250.000000	-78.919640
250.976562	-76.691246
251.953125	-76.880966
252.929688	-78.817780
253.906250	-80.073097
254.882812	-80.173264
255.859375	-82.164986
256.835938	-81.716225
257.812500	-82.144241
258.789062	-82.704811
259.765625	-82.000595
260.742188	-84.091408
261.718750	-84.714615
262.695312	-83.878540
263.671875	-83.892876
264.648438	-83.461098
265.625000	-81.091873
266.601562	-81.208244
267.578125	-82.283241
268.554688	-85.169106
269.531250	-84.590714
