Frequency (Hz)	Level (dB)
0.672913	-91.111313
1.345825	-90.977837
2.018738	-91.026573
2.691650	-91.118095
3.364563	-90.911438
4.037476	-90.420868
4.710388	-90.938919
5.383301	-90.729836
6.056213	-90.476700
6.729126	-90.108536
7.402039	-90.342842
8.074951	-90.790459
8.747864	-90.624100
9.420776	-90.510056
10.093689	-90.500443
10.766602	-89.293320
11.439514	-88.392891
12.112427	-88.030640
12.785339	-88.290291
13.458252	-88.645981
14.131165	-89.127235
14.804077	-89.716759
15.476990	-88.609962
16.149902	-89.549400
16.822815	-88.846207
17.495728	-88.987007
18.168640	-88.358330
18.841553	-88.857414
19.514465	-88.511299
20.187378	-88.173935
20.860291	-88.569992
21.533203	-87.842400
22.206116	-87.280502
22.879028	-86.238953
23.551941	-86.919678
24.224854	-86.594360
24.897766	-86.507874
25.570679	-87.458069
26.243591	-86.533607
26.916504	-87.509048
27.589417	-88.219757
28.262329	-87.449326
28.935242	-86.680122
29.608154	-86.293289
30.281067	-87.100777
30.953979	-87.149963
31.626892	-87.303871
32.299805	-86.513695
32.972717	-84.341469
33.645630	-86.235023
34.318542	-86.730789
34.991455	-87.330978
35.664368	-86.927841
36.337280	-86.637711
37.010193	-85.505524
37.683105	-86.175255
38.356018	-86.962921
39.028931	-86.289452
39.701843	-85.781624
40.374756	-86.335342
41.047668	-85.316536
41.720581	-84.325569
42.393494	-84.920250
43.066406	-85.161400
43.739319	-85.368248
44.412231	-84.671661
45.085144	-85.292885
45.758057	-84.229309
46.430969	-84.569588
47.103882	-84.179352
47.776794	-84.380325
48.449707	-84.613350
49.122620	-83.543800
49.795532	-83.832558
50.468445	-83.033295
51.141357	-83.413177
51.814270	-84.972321
52.487183	-84.856377
53.160095	-83.385834
53.833008	-83.085632
54.505920	-84.562019
55.178833	-82.894676
55.851746	-82.977821
56.524658	-83.460335
57.197571	-82.973999
57.870483	-82.657051
58.543396	-82.237694
59.216309	-79.498123
59.889221	-81.894524
60.562134	-82.561699
61.235046	-81.849174
61.907959	-81.860672
62.580872	-80.904655
63.253784	-82.051628
63.926697	-81.880486
64.599609	-80.809883
65.272522	-81.301590
65.945435	-81.882545
66.618347	-80.391113
67.291260	-80.272270
67.964172	-79.563240
68.637085	-79.623390
69.309998	-78.378738
69.982910	-76.952713
70.655823	-80.009964
71.328735	-79.496498
72.001648	-79.604027
72.674561	-79.083405
73.347473	-78.560341
74.020386	-76.739159
74.693298	-77.380440
75.366211	-78.332344
76.039124	-79.707062
76.712036	-79.109886
77.384949	-77.480301
78.057861	-79.863869
78.730774	-78.566879
79.403687	-78.455391
80.076599	-78.452721
80.749512	-78.969490
81.422424	-79.306671
82.095337	-79.134277
82.768250	-79.936172
83.441162	-79.702171
84.114075	-81.257500
84.786987	-81.201134
85.459900	-81.730019
86.132812	-80.692604
86.805725	-80.260185
87.478638	-79.940826
88.151550	-78.877090
88.824463	-78.993668
89.497375	-79.243111
90.170288	-79.819801
90.843201	-79.390915
91.516113	-78.288551
92.189026	-76.555466
92.861938	-79.067688
93.534851	-77.503525
94.207764	-79.456276
94.880676	-78.602089
95.553589	-78.633560
