Frequency (Hz)	Level (dB)
0.488281	-100.551720
0.976562	-100.541939
1.464844	-100.651787
1.953125	-100.707695
2.441406	-100.402176
2.929688	-100.169319
3.417969	-100.766342
3.906250	-101.585274
4.394531	-99.996574
4.882812	-99.870361
5.371094	-99.939796
5.859375	-98.015907
6.347656	-98.662636
6.835938	-97.644699
7.324219	-98.466049
7.812500	-99.006142
8.300781	-97.450447
8.789062	-98.217644
9.277344	-99.371796
9.765625	-98.426323
10.253906	-95.966118
10.742188	-95.142982
11.230469	-96.404594
11.718750	-94.922737
12.207031	-96.957153
12.695312	-99.163239
13.183594	-96.719292
13.671875	-96.421028
14.160156	-96.964844
14.648438	-96.898430
15.136719	-95.173988
15.625000	-95.123077
16.113281	-96.106453
16.601562	-95.455025
17.089844	-94.400215
17.578125	-97.129906
18.066406	-94.288918
18.554688	-92.861404
19.042969	-96.123947
19.531250	-95.670876
20.019531	-93.517159
20.507812	-96.228363
20.996094	-93.837425
21.484375	-95.498878
21.972656	-92.281265
22.460938	-91.752205
22.949219	-91.512352
23.437500	-94.239952
23.925781	-94.990639
24.414062	-93.207230
24.902344	-96.615891
25.390625	-94.816208
25.878906	-93.345024
26.367188	-94.286201
26.855469	-92.685310
27.343750	-93.473938
27.832031	-93.116898
28.320312	-92.894455
28.808594	-92.392502
29.296875	-92.171150
29.785156	-92.414299
30.273438	-93.519844
30.761719	-93.208328
31.250000	-94.722733
31.738281	-95.407570
32.226562	-94.539543
32.714844	-92.455338
33.203125	-95.117607
33.691406	-94.268265
34.179688	-94.542450
34.667969	-93.733109
35.156250	-94.889664
35.644531	-92.503349
36.132812	-92.352432
36.621094	-91.834099
37.109375	-93.644287
37.597656	-90.984848
38.085938	-93.847282
38.574219	-93.708412
39.062500	-95.557190
39.550781	-93.810394
40.039062	-93.619705
40.527344	-95.654167
41.015625	-92.686760
41.503906	-94.497429
41.992188	-92.207008
42.480469	-91.834457
42.968750	-93.548584
43.457031	-91.312050
43.945312	-91.378227
44.433594	-92.396133
44.921875	-91.900146
45.410156	-91.930840
45.898438	-92.216362
46.386719	-94.190979
46.875000	-94.082420
47.363281	-92.301682
47.851562	-91.702774
48.339844	-92.358261
48.828125	-91.315155
49.316406	-89.735626
49.804688	-90.525352
50.292969	-90.890099
50.781250	-91.519341
51.269531	-92.314064
51.757812	-92.154129
52.246094	-90.062737
52.734375	-91.213074
53.222656	-89.672173
53.710938	-90.275261
54.199219	-91.831879
54.687500	-92.590805
55.175781	-90.699638
55.664062	-90.634689
56.152344	-91.670303
56.640625	-90.184761
57.128906	-89.877060
57.617188	-88.346764
58.105469	-90.336540
58.593750	-91.863350
59.082031	-88.020050
59.570312	-84.729904
60.058594	-86.683350
60.546875	-87.268974
61.035156	-88.320908
61.523438	-86.363670
62.011719	-88.765205
