Frequency (Hz)	Level (dB)
0.488281	-85.973053
0.976562	-85.959709
1.464844	-86.015068
1.953125	-85.984573
2.441406	-85.682877
2.929688	-84.949402
3.417969	-84.599335
3.906250	-83.756042
4.394531	-85.196419
4.882812	-82.233238
5.371094	-83.107353
5.859375	-79.618011
6.347656	-79.420036
6.835938	-77.733459
7.324219	-78.834167
7.812500	-76.617302
8.300781	-73.706451
8.789062	-73.634087
9.277344	-72.716896
9.765625	-71.102890
10.253906	-68.678802
10.742188	-69.759407
11.230469	-68.076935
11.718750	-68.207588
12.207031	-68.724846
12.695312	-67.172638
13.183594	-67.765266
13.671875	-65.593948
14.160156	-64.879143
14.648438	-65.393150
15.136719	-65.333359
15.625000	-66.840530
16.113281	-65.398193
16.601562	-66.694740
17.089844	-65.710365
17.578125	-64.311165
18.066406	-64.940384
18.554688	-63.806332
19.042969	-64.711906
19.531250	-64.490570
20.019531	-65.812363
20.507812	-65.784691
20.996094	-66.695969
21.484375	-67.434372
21.972656	-64.954712
22.460938	-65.518715
22.949219	-65.766869
23.437500	-65.689552
23.925781	-64.487236
24.414062	-64.417145
24.902344	-64.057625
25.390625	-64.297295
25.878906	-64.001564
26.367188	-63.440857
26.855469	-63.333530
27.343750	-64.901772
27.832031	-61.899197
28.320312	-62.432415
28.808594	-63.391666
29.296875	-62.379787
29.785156	-62.754051
30.273438	-62.449299
30.761719	-64.587387
31.250000	-61.161144
31.738281	-60.370918
32.226562	-63.454964
32.714844	-63.279716
33.203125	-62.308685
33.691406	-62.582111
34.179688	-61.570530
34.667969	-62.628738
35.156250	-61.696236
35.644531	-59.618641
36.132812	-60.503841
36.621094	-61.412113
37.109375	-62.843731
37.597656	-61.197372
38.085938	-60.873974
38.574219	-62.355030
39.062500	-62.556881
39.550781	-62.458767
40.039062	-63.081463
40.527344	-61.828846
41.015625	-60.358021
41.503906	-62.418743
41.992188	-62.480270
42.480469	-61.770649
42.968750	-62.365620
43.457031	-62.685658
43.945312	-62.171432
44.433594	-61.000416
44.921875	-60.837624
45.410156	-60.977409
45.898438	-61.106773
46.386719	-62.498512
46.875000	-63.088516
47.363281	-60.392506
47.851562	-62.872040
48.339844	-60.747639
48.828125	-61.221138
49.316406	-60.248444
49.804688	-59.884098
50.292969	-61.300571
50.781250	-61.566914
51.269531	-59.173576
51.757812	-59.924408
52.246094	-60.666084
52.734375	-59.845333
53.222656	-61.321835
53.710938	-61.481140
54.199219	-60.860188
54.687500	-59.508171
55.175781	-61.052258
55.664062	-61.302216
56.152344	-62.490658
56.640625	-63.188015
57.128906	-60.388851
57.617188	-59.724350
58.105469	-61.158840
58.593750	-60.732555
59.082031	-62.091740
59.570312	-61.050716
60.058594	-60.399338
60.546875	-60.908287
61.035156	-61.359268
61.523438	-61.967346
62.011719	-59.996235
62.500000	-58.051426
62.988281	-58.420010
63.476562	-59.712032
63.964844	-59.603394
64.453125	-59.674671
64.941406	-61.119526
65.429688	-59.445900
65.917969	-59.349892
66.406250	-59.068710
66.894531	-61.001163
67.382812	-59.543835
67.871094	-60.486294
68.359375	-59.628834
68.847656	-59.471115
69.335938	-61.049938
69.824219	-60.130596
70.312500	-59.561588
70.800781	-62.649357
71.289062	-62.697674
71.777344	-61.796185
72.265625	-60.349083
72.753906	-58.882961
73.242188	-60.616287
73.730469	-58.818336
74.218750	-60.303207
74.707031	-61.014347
75.195312	-59.951210
75.683594	-61.671589
76.171875	-60.809799
76.660156	-60.832237
77.148438	-59.768955
77.636719	-60.832924
78.125000	-60.576180
78.613281	-59.169922
79.101562	-61.885788
79.589844	-61.588104
80.078125	-61.251289
80.566406	-61.341934
81.054688	-61.712215
81.542969	-62.485584
82.031250	-60.484951
82.519531	-62.857357
83.007812	-60.765896
83.496094	-62.294941
83.984375	-62.841694
84.472656	-60.655293
84.960938	-63.233616
85.449219	-62.071423
85.937500	-60.406929
86.425781	-61.456921
86.914062	-61.972664
87.402344	-62.455654
87.890625	-63.914101
88.378906	-61.899055
88.867188	-60.785107
89.355469	-63.271912
89.843750	-62.976398
90.332031	-64.962868
90.820312	-62.919807
91.308594	-63.511837
91.796875	-65.614311
92.285156	-62.464622
92.773438	-64.288574
93.261719	-64.644646
93.750000	-64.250328
94.238281	-61.758827
94.726562	-63.204742
95.214844	-65.078560
95.703125	-65.461708
96.191406	-67.264938
96.679688	-63.731781
97.167969	-64.985489
97.656250	-65.506569
98.144531	-64.058022
98.632812	-66.647820
99.121094	-66.083275
99.609375	-64.499931
100.097656	-66.475166
100.585938	-66.265404
101.074219	-68.111313
101.562500	-65.287323
102.050781	-67.112480
102.539062	-66.972572
103.027344	-67.532219
103.515625	-68.201424
104.003906	-67.145599
104.492188	-69.162834
104.980469	-69.355804
105.468750	-69.551506
105.957031	-70.143349
106.445312	-69.086357
106.933594	-69.328804
107.421875	-70.246880
107.910156	-68.935677
108.398438	-69.299248
108.886719	-69.687363
109.375000	-70.982384
109.863281	-71.794044
110.351562	-71.088112
110.839844	-70.278641
111.328125	-72.643440
