Frequency (Hz)	Level (dB)
0.976562	-82.802628
1.953125	-82.361015
2.929688	-80.320778
3.906250	-76.952774
4.882812	-77.919121
5.859375	-77.677742
6.835938	-75.587189
7.812500	-69.651741
8.789062	-68.532295
9.765625	-64.986244
10.742188	-64.079292
11.718750	-65.019882
12.695312	-65.067101
13.671875	-64.748085
14.648438	-63.292404
15.625000	-64.626366
16.601562	-64.775688
17.578125	-65.522102
18.554688	-64.848473
19.531250	-63.669464
20.507812	-62.585896
21.484375	-62.393684
22.460938	-63.097317
23.437500	-66.351913
24.414062	-64.647179
25.390625	-65.627129
26.367188	-63.690651
27.343750	-64.211090
28.320312	-64.490814
29.296875	-61.206493
30.273438	-63.313839
31.250000	-63.310467
32.226562	-62.176403
33.203125	-62.996037
34.179688	-59.997475
35.156250	-59.185848
36.132812	-61.495964
37.109375	-62.114487
38.085938	-61.759850
39.062500	-62.147991
40.039062	-63.449520
41.015625	-66.061775
41.992188	-65.945396
42.968750	-67.653336
43.945312	-67.790749
44.921875	-64.256081
45.898438	-66.984009
46.875000	-65.292625
47.851562	-67.406281
48.828125	-68.774757
49.804688	-67.727783
50.781250	-67.250145
51.757812	-66.684578
52.734375	-69.103691
53.710938	-70.874077
54.687500	-69.132149
55.664062	-68.338783
56.640625	-66.148590
57.617188	-63.358418
58.593750	-62.287838
59.570312	-61.295444
60.546875	-65.036812
61.523438	-68.612373
62.500000	-70.033028
63.476562	-71.690872
64.453125	-71.884789
65.429688	-70.537193
66.406250	-68.920830
67.382812	-70.097549
68.359375	-69.163391
69.335938	-68.441406
70.312500	-68.076530
71.289062	-70.399422
72.265625	-70.232483
73.242188	-71.303032
74.218750	-72.141388
75.195312	-72.662292
76.171875	-71.861824
77.148438	-71.921844
78.125000	-72.739075
79.101562	-71.810638
80.078125	-70.541580
81.054688	-67.336288
82.031250	-66.398705
83.007812	-71.207878
83.984375	-71.762199
84.960938	-74.315178
85.937500	-74.811005
86.914062	-73.927635
87.890625	-74.230759
88.867188	-74.047699
89.843750	-77.336891
90.820312	-74.664566
91.796875	-74.723244
92.773438	-76.283417
93.750000	-73.739471
94.726562	-74.327354
95.703125	-73.847145
96.679688	-73.335800
97.656250	-73.564026
98.632812	-69.634552
99.609375	-68.331276
100.585938	-68.491852
101.562500	-69.604660
102.539062	-69.487381
103.515625	-70.683449
104.492188	-71.448784
105.468750	-72.705650
106.445312	-75.356842
107.421875	-76.662064
108.398438	-78.081223
109.375000	-79.223083
110.351562	-78.105431
111.328125	-79.287140
112.304688	-79.315773
113.281250	-79.460953
114.257812	-79.425385
115.234375	-78.959991
116.210938	-80.768867
117.187500	-80.171158
118.164062	-79.969193
119.140625	-80.032478
120.117188	-71.827232
121.093750	-82.990997
122.070312	-83.291367
123.046875	-80.732140
124.023438	-82.434845
125.000000	-81.793465
125.976562	-81.456306
126.953125	-80.548042
