Timestamp,Date,Time,TC1_Temp_C,TC2_Temp_C,Env_Temp_C,Flow_LPM,Gas_Temp_C,Pressure_kPa,Humidity_%
1773202753815,3/10/2026,9:19:13 PM,22.75,22.484375,25.07,,24.365,97.578,30.189
1773202754794,3/10/2026,9:19:14 PM,22.765625,22.46875,25.07,,24.3,97.579,30.201
1773202754982,3/10/2026,9:19:14 PM,22.7734375,22.46875,25.07,,24.315,97.576,30.206
1773202755882,3/10/2026,9:19:15 PM,22.7109375,22.4453125,25.07,,24.335,97.576,30.195
1773202756803,3/10/2026,9:19:16 PM,22.75,22.5078125,25.07,,24.39,97.579,30.212
1773202756972,3/10/2026,9:19:16 PM,22.75,22.5078125,25.06,,24.305,97.578,30.195
1773202757955,3/10/2026,9:19:17 PM,22.75,22.421875,25.06,,24.345,97.578,30.2
1773202758805,3/10/2026,9:19:18 PM,22.75,22.5078125,25.06,,24.345,97.58,30.206
1773202758968,3/10/2026,9:19:18 PM,22.75,22.5078125,25.06,,24.345,97.58,30.206
1773202760014,3/10/2026,9:19:20 PM,22.7734375,22.3984375,25.06,,24.39,97.579,30.206
1773202760799,3/10/2026,9:19:20 PM,22.8359375,22.375,25.06,,24.32,97.578,30.217
1773202760981,3/10/2026,9:19:20 PM,22.8359375,22.46875,25.06,,24.32,97.578,30.217
1773202762077,3/10/2026,9:19:22 PM,22.8125,22.46875,25.06,,24.325,97.579,30.217
1773202762798,3/10/2026,9:19:22 PM,22.8203125,22.40625,25.06,,24.305,97.578,30.211
1773202762978,3/10/2026,9:19:22 PM,22.7421875,22.40625,25.06,,24.305,97.578,30.211
1773202764149,3/10/2026,9:19:24 PM,22.7109375,22.5234375,25.06,,24.34,97.578,30.206
1773202764812,3/10/2026,9:19:24 PM,22.765625,22.4609375,25.06,,24.36,97.578,30.217
1773202764986,3/10/2026,9:19:24 PM,22.765625,22.4609375,25.06,,24.385,97.58,30.211
1773202766213,3/10/2026,9:19:26 PM,22.6328125,22.6328125,25.06,,24.325,97.58,30.222
1773202766807,3/10/2026,9:19:26 PM,22.8515625,22.46875,25.06,,24.34,97.58,30.206
1773202766978,3/10/2026,9:19:26 PM,22.8515625,22.46875,25.06,,24.34,97.58,30.206
1773202768283,3/10/2026,9:19:28 PM,22.7734375,22.5234375,25.06,,24.35,97.578,30.222
1773202768814,3/10/2026,9:19:28 PM,22.7890625,22.4921875,25.06,,24.4,97.579,30.222
1773202768985,3/10/2026,9:19:28 PM,22.7890625,22.4921875,25.06,,24.4,97.579,30.222
1773202770349,3/10/2026,9:19:30 PM,22.7421875,22.5234375,25.06,,24.335,97.579,30.217
1773202770801,3/10/2026,9:19:30 PM,22.8203125,22.5234375,25.06,,24.36,97.577,30.206
1773202770973,3/10/2026,9:19:30 PM,22.8203125,22.40625,25.06,,24.36,97.577,30.206
1773202771604,3/10/2026,9:19:31 PM,22.8515625,22.40625,25.06,,24.345,97.578,30.223
1773202772416,3/10/2026,9:19:32 PM,22.796875,22.46875,25.06,,24.36,97.579,30.217
1773202772799,3/10/2026,9:19:32 PM,22.796875,22.46875,25.06,,24.3,97.581,30.2
1773202772985,3/10/2026,9:19:32 PM,22.7265625,22.46875,25.06,,24.3,97.581,30.2
1773202774473,3/10/2026,9:19:34 PM,22.8125,22.4375,25.06,,24.37,97.578,30.211
1773202774808,3/10/2026,9:19:34 PM,22.8125,22.46875,25.06,,24.37,97.578,30.211
1773202774976,3/10/2026,9:19:34 PM,22.8125,22.46875,25.06,,24.35,97.578,30.211
1773202776533,3/10/2026,9:19:36 PM,22.796875,22.421875,25.06,,24.395,97.578,30.222
1773202776796,3/10/2026,9:19:36 PM,22.875,22.4921875,25.06,,24.395,97.578,30.222
1773202776984,3/10/2026,9:19:36 PM,22.875,22.4921875,25.06,,24.395,97.578,30.222
1773202778594,3/10/2026,9:19:38 PM,22.765625,22.53125,25.06,,24.365,97.579,30.222
1773202778805,3/10/2026,9:19:38 PM,22.75,22.53125,25.06,,24.365,97.579,30.222
1773202778983,3/10/2026,9:19:38 PM,22.75,22.4609375,25.06,,24.365,97.579,30.222
1773202780656,3/10/2026,9:19:40 PM,22.7265625,22.53125,25.06,,24.43,97.578,30.211
1773202780808,3/10/2026,9:19:40 PM,22.7265625,22.53125,25.06,,24.375,97.577,30.222
1773202780974,3/10/2026,9:19:40 PM,22.7890625,22.53125,25.06,,24.375,97.577,30.222
1773202782714,3/10/2026,9:19:42 PM,22.7734375,22.4375,25.06,,24.39,97.579,30.217
1773202782801,3/10/2026,9:19:42 PM,22.7734375,22.4375,25.06,,24.39,97.579,30.217
1773202782971,3/10/2026,9:19:42 PM,22.7734375,22.4375,25.06,,24.295,97.577,30.216
1773202784780,3/10/2026,9:19:44 PM,22.8203125,22.3984375,25.06,,24.375,97.578,30.211
1773202784837,3/10/2026,9:19:44 PM,22.8203125,22.3984375,25.06,,24.375,97.578,30.211
1773202784974,3/10/2026,9:19:44 PM,22.8203125,22.3984375,25.06,,24.375,97.578,30.211
1773202786615,3/10/2026,9:19:46 PM,22.7265625,22.4453125,25.06,,24.315,97.581,30.239
1773202786795,3/10/2026,9:19:46 PM,22.765625,22.484375,25.06,,24.315,97.581,30.239
1773202786850,3/10/2026,9:19:46 PM,22.765625,22.484375,25.06,,24.315,97.581,30.239
1773202786975,3/10/2026,9:19:46 PM,22.765625,22.484375,25.06,,24.315,97.581,30.239
1773202788613,3/10/2026,9:19:48 PM,22.7734375,22.4609375,25.05,,24.375,97.58,30.233
1773202788810,3/10/2026,9:19:48 PM,22.75,22.4609375,25.05,,24.375,97.58,30.233
1773202788911,3/10/2026,9:19:48 PM,22.75,22.4609375,25.05,,24.375,97.58,30.233
1773202788974,3/10/2026,9:19:48 PM,22.75,22.46875,25.05,,24.375,97.58,30.233
1773202790622,3/10/2026,9:19:50 PM,22.796875,22.53125,25.05,,24.35,97.579,30.222
1773202790804,3/10/2026,9:19:50 PM,22.796875,22.53125,25.05,,24.41,97.58,30.227
1773202790973,3/10/2026,9:19:50 PM,22.6875,22.53125,25.05,,24.41,97.58,30.227
1773202791035,3/10/2026,9:19:51 PM,22.6875,22.53125,25.05,,24.41,97.58,30.227
1773202791607,3/10/2026,9:19:51 PM,22.6875,22.46875,25.05,,24.305,97.58,30.244
1773202792624,3/10/2026,9:19:52 PM,22.8125,22.53125,25.06,,24.4,97.58,30.244
1773202792811,3/10/2026,9:19:52 PM,22.8125,22.53125,25.06,,24.4,97.58,30.244
1773202792967,3/10/2026,9:19:52 PM,22.8125,22.53125,25.06,,24.325,97.58,30.255
1773202793046,3/10/2026,9:19:53 PM,22.8125,22.53125,25.06,,24.325,97.58,30.255
1773202794626,3/10/2026,9:19:54 PM,22.796875,22.375,25.06,,24.315,97.581,30.244
1773202794798,3/10/2026,9:19:54 PM,22.796875,22.40625,25.06,,24.315,97.581,30.244
1773202794988,3/10/2026,9:19:54 PM,22.796875,22.40625,25.06,,24.315,97.581,30.244
1773202795115,3/10/2026,9:19:55 PM,22.796875,22.40625,25.06,,24.365,97.581,30.233
1773202796622,3/10/2026,9:19:56 PM,22.7265625,22.46875,25.06,,24.36,97.579,30.244
1773202796802,3/10/2026,9:19:56 PM,22.703125,22.46875,25.06,,24.36,97.579,30.244
1773202796975,3/10/2026,9:19:56 PM,22.703125,22.4609375,25.06,,24.36,97.579,30.244
1773202797180,3/10/2026,9:19:57 PM,22.703125,22.4609375,25.06,,24.36,97.579,30.244
1773202798658,3/10/2026,9:19:58 PM,22.75,22.5234375,25.06,,24.36,97.579,30.222
1773202798811,3/10/2026,9:19:58 PM,22.75,22.5234375,25.06,0.518,24.375,97.581,30.25
1773202798982,3/10/2026,9:19:58 PM,22.7890625,22.5234375,25.06,0.518,24.375,97.581,30.25
1773202799248,3/10/2026,9:19:59 PM,22.7890625,22.421875,25.06,0.518,24.375,97.581,30.25
1773202800631,3/10/2026,9:20:00 PM,22.7265625,22.40625,25.06,0.788,24.295,97.58,30.266
1773202800810,3/10/2026,9:20:00 PM,22.7265625,22.40625,25.06,0.788,24.295,97.58,30.266
1773202800982,3/10/2026,9:20:00 PM,22.7265625,22.40625,25.06,0.836,24.365,97.581,30.233
1773202801312,3/10/2026,9:20:01 PM,22.7109375,22.484375,25.06,0.836,24.365,97.581,30.233
1773202802625,3/10/2026,9:20:02 PM,22.796875,22.3984375,25.06,0.843,24.295,97.581,30.25
1773202802812,3/10/2026,9:20:02 PM,22.796875,22.3984375,25.06,0.843,24.295,97.581,30.25
1773202802989,3/10/2026,9:20:02 PM,22.796875,22.3984375,25.06,0.843,24.295,97.581,30.25
1773202803381,3/10/2026,9:20:03 PM,22.6640625,22.421875,25.06,0.782,24.245,97.581,30.244
1773202804637,3/10/2026,9:20:04 PM,22.7265625,22.5234375,25.06,0.785,24.285,97.58,30.25
1773202804810,3/10/2026,9:20:04 PM,22.7265625,22.421875,25.06,0.785,24.285,97.58,30.25
1773202804976,3/10/2026,9:20:04 PM,22.7265625,22.421875,25.06,0.785,24.285,97.58,30.25
1773202805442,3/10/2026,9:20:05 PM,22.703125,22.421875,25.05,0.837,24.3,97.582,30.244
1773202806619,3/10/2026,9:20:06 PM,22.65625,22.4609375,25.05,0.841,24.235,97.581,30.249
1773202806805,3/10/2026,9:20:06 PM,22.7890625,22.4609375,25.05,0.841,24.235,97.581,30.249
1773202806983,3/10/2026,9:20:06 PM,22.7890625,22.5234375,25.05,0.841,24.235,97.581,30.249
1773202807510,3/10/2026,9:20:07 PM,22.7421875,22.5234375,25.05,0.801,24.275,97.581,30.26
1773202808627,3/10/2026,9:20:08 PM,22.7421875,22.4375,25.05,0.83,24.265,97.581,30.249
1773202808811,3/10/2026,9:20:08 PM,22.7421875,22.4375,25.05,0.832,24.265,97.583,30.249
1773202808976,3/10/2026,9:20:08 PM,22.765625,22.4375,25.05,0.832,24.265,97.583,30.249
1773202809577,3/10/2026,9:20:09 PM,22.765625,22.3671875,25.05,0.782,24.24,97.582,30.249
1773202810631,3/10/2026,9:20:10 PM,22.796875,22.40625,25.05,0.85,24.315,97.582,30.249
1773202810810,3/10/2026,9:20:10 PM,22.796875,22.40625,25.05,0.85,24.315,97.582,30.249
1773202810979,3/10/2026,9:20:10 PM,22.796875,22.40625,25.05,0.816,24.245,97.58,30.26
1773202811629,3/10/2026,9:20:11 PM,22.65625,22.3671875,25.05,0.814,24.315,97.58,30.266
1773202811693,3/10/2026,9:20:11 PM,22.65625,22.3671875,25.05,0.814,24.315,97.58,30.266
1773202812628,3/10/2026,9:20:12 PM,22.7421875,22.40625,25.05,0.868,24.34,97.58,30.254
1773202812810,3/10/2026,9:20:12 PM,22.7421875,22.4921875,25.05,0.868,24.34,97.58,30.254
1773202812978,3/10/2026,9:20:12 PM,22.7421875,22.4921875,25.05,0.868,24.34,97.58,30.254
1773202813759,3/10/2026,9:20:13 PM,22.7109375,22.3984375,25.05,0.838,24.2,97.58,30.254
1773202814630,3/10/2026,9:20:14 PM,22.765625,22.5078125,25.05,0.8,24.245,97.579,30.254
1773202814809,3/10/2026,9:20:14 PM,22.765625,22.5078125,25.05,0.8,24.245,97.579,30.254
1773202814980,3/10/2026,9:20:14 PM,22.765625,22.375,25.05,0.8,24.245,97.579,30.254
1773202815835,3/10/2026,9:20:15 PM,22.7109375,22.3984375,25.05,0.822,24.255,97.581,30.26
1773202816633,3/10/2026,9:20:16 PM,22.75,22.421875,25.05,0.825,24.245,97.58,30.26
1773202816814,3/10/2026,9:20:16 PM,22.75,22.421875,25.05,0.859,24.265,97.58,30.254
1773202816995,3/10/2026,9:20:16 PM,22.7109375,22.4609375,25.05,0.859,24.265,97.58,30.254
1773202817912,3/10/2026,9:20:17 PM,22.796875,22.375,25.05,0.884,24.14,97.58,30.254
1773202818625,3/10/2026,9:20:18 PM,22.703125,22.3828125,25.05,0.89,24.265,97.579,30.254
1773202818805,3/10/2026,9:20:18 PM,22.703125,22.3828125,25.05,0.89,24.265,97.579,30.254
1773202818977,3/10/2026,9:20:18 PM,22.703125,22.3828125,25.05,0.853,24.265,97.58,30.266
1773202819986,3/10/2026,9:20:19 PM,22.703125,22.484375,25.05,0.837,24.205,97.58,30.266
1773202820629,3/10/2026,9:20:20 PM,22.765625,22.4609375,25.05,0.822,24.19,97.58,30.266
1773202820806,3/10/2026,9:20:20 PM,22.765625,22.4609375,25.05,0.822,24.19,97.58,30.266
1773202820974,3/10/2026,9:20:20 PM,22.765625,22.4609375,25.05,0.882,24.205,97.58,30.266
1773202822056,3/10/2026,9:20:22 PM,22.796875,22.3671875,25.05,0.856,24.275,97.581,30.26
1773202822625,3/10/2026,9:20:22 PM,22.75,22.3671875,25.05,0.837,24.2,97.581,30.26
1773202822814,3/10/2026,9:20:22 PM,22.75,22.2890625,25.05,0.837,24.2,97.581,30.26
1773202822973,3/10/2026,9:20:22 PM,22.75,22.2890625,25.05,0.837,24.2,97.581,30.26
1773202824125,3/10/2026,9:20:24 PM,22.8125,22.46875,25.05,0.831,24.19,97.581,30.26
1773202824622,3/10/2026,9:20:24 PM,22.8125,22.4921875,25.05,0.868,24.205,97.581,30.26
1773202824803,3/10/2026,9:20:24 PM,22.703125,22.4921875,25.05,0.868,24.205,97.581,30.26
1773202824976,3/10/2026,9:20:24 PM,22.703125,22.40625,25.05,0.868,24.205,97.581,30.26
1773202826193,3/10/2026,9:20:26 PM,22.7890625,22.546875,25.05,0.816,24.22,97.579,30.265
1773202826613,3/10/2026,9:20:26 PM,22.7890625,22.3515625,25.05,0.816,24.22,97.579,30.265
1773202826814,3/10/2026,9:20:26 PM,22.7890625,22.3515625,25.05,0.856,24.165,97.579,30.254
1773202826986,3/10/2026,9:20:26 PM,22.7421875,22.3515625,25.05,0.856,24.165,97.579,30.254
1773202828257,3/10/2026,9:20:28 PM,22.7265625,22.4921875,25.04,0.86,24.14,97.579,30.259
1773202828620,3/10/2026,9:20:28 PM,22.7890625,22.3984375,25.04,0.86,24.14,97.579,30.259
1773202828796,3/10/2026,9:20:28 PM,22.7890625,22.3984375,25.04,0.86,24.14,97.579,30.259
1773202828968,3/10/2026,9:20:28 PM,22.7890625,22.3984375,25.04,-0.003,24.26,97.578,30.276
1773202830320,3/10/2026,9:20:30 PM,22.7734375,22.375,25.04,,24.22,97.579,30.259
1773202830627,3/10/2026,9:20:30 PM,22.7265625,22.375,25.04,,24.22,97.579,30.259
1773202830805,3/10/2026,9:20:30 PM,22.7265625,22.3828125,25.04,,24.22,97.579,30.259
1773202830976,3/10/2026,9:20:30 PM,22.7265625,22.3828125,25.04,,24.22,97.579,30.259
1773202831047,3/10/2026,9:20:31 PM,22.7265625,22.3828125,25.04,,24.27,97.579,30.265
1773202831634,3/10/2026,9:20:31 PM,22.7890625,22.4375,25.04,,24.27,97.579,30.265
1773202832386,3/10/2026,9:20:32 PM,22.765625,22.421875,25.04,,24.27,97.579,30.282
1773202832610,3/10/2026,9:20:32 PM,22.765625,22.421875,25.05,,24.26,97.578,30.265
1773202832814,3/10/2026,9:20:32 PM,22.8203125,22.4453125,25.05,,24.26,97.578,30.265
1773202832975,3/10/2026,9:20:32 PM,22.8203125,22.4453125,25.05,,24.26,97.578,30.265
1773202833042,3/10/2026,9:20:33 PM,22.8203125,22.4453125,25.05,,24.26,97.578,30.265
1773202834448,3/10/2026,9:20:34 PM,22.7890625,22.4453125,25.05,,24.205,97.577,30.287
1773202834612,3/10/2026,9:20:34 PM,22.7890625,22.4453125,25.05,,24.205,97.577,30.287
1773202834797,3/10/2026,9:20:34 PM,22.7109375,22.4453125,25.05,,24.245,97.579,30.282
1773202834975,3/10/2026,9:20:34 PM,22.7109375,22.46875,25.05,,24.245,97.579,30.282
1773202835054,3/10/2026,9:20:35 PM,22.7109375,22.46875,25.05,,24.245,97.579,30.282
1773202836510,3/10/2026,9:20:36 PM,22.7890625,22.40625,25.05,,24.2,97.582,30.276
1773202836622,3/10/2026,9:20:36 PM,22.7890625,22.40625,25.05,,24.2,97.582,30.276
1773202836813,3/10/2026,9:20:36 PM,22.7890625,22.40625,25.04,,24.25,97.582,30.298
1773202836968,3/10/2026,9:20:36 PM,22.7265625,22.40625,25.04,,24.25,97.582,30.298
1773202837038,3/10/2026,9:20:37 PM,22.7265625,22.40625,25.04,,24.25,97.582,30.298
1773202838574,3/10/2026,9:20:38 PM,22.875,22.4453125,25.05,,24.305,97.583,30.299
1773202838638,3/10/2026,9:20:38 PM,22.875,22.4453125,25.05,,24.305,97.583,30.299
1773202838804,3/10/2026,9:20:38 PM,22.875,22.4453125,25.05,,24.305,97.583,30.299
1773202838970,3/10/2026,9:20:38 PM,22.875,22.4453125,25.05,,24.255,97.582,30.293
1773202839050,3/10/2026,9:20:39 PM,22.875,22.4453125,25.05,,24.255,97.582,30.293
1773202840618,3/10/2026,9:20:40 PM,22.6875,22.40625,25.05,,24.26,97.583,30.304
1773202840678,3/10/2026,9:20:40 PM,22.6875,22.40625,25.05,,24.26,97.583,30.304
1773202840803,3/10/2026,9:20:40 PM,22.6875,22.484375,25.05,,24.26,97.583,30.304
1773202840969,3/10/2026,9:20:40 PM,22.6875,22.484375,25.05,,24.26,97.583,30.304
1773202841048,3/10/2026,9:20:41 PM,22.6875,22.484375,25.05,,24.26,97.583,30.304
1773202842622,3/10/2026,9:20:42 PM,22.8125,22.5078125,25.05,,24.305,97.58,30.299
1773202842749,3/10/2026,9:20:42 PM,22.7890625,22.5078125,25.05,,24.305,97.58,30.299
1773202842805,3/10/2026,9:20:42 PM,22.7890625,22.5078125,25.05,,24.305,97.58,30.299
1773202842979,3/10/2026,9:20:42 PM,22.7890625,22.3828125,25.05,,24.305,97.58,30.299
1773202843049,3/10/2026,9:20:43 PM,22.7890625,22.3828125,25.05,,24.305,97.58,30.299
1773202844613,3/10/2026,9:20:44 PM,22.75,22.4375,25.05,-0.001,24.225,97.581,30.299
1773202844812,3/10/2026,9:20:44 PM,22.75,22.4375,25.05,,24.325,97.581,30.276
1773202844869,3/10/2026,9:20:44 PM,22.7890625,22.4375,25.05,,24.325,97.581,30.276
1773202844982,3/10/2026,9:20:44 PM,22.7890625,22.4375,25.05,,24.325,97.581,30.276
1773202845044,3/10/2026,9:20:45 PM,22.7890625,22.484375,25.05,,24.325,97.581,30.276
1773202846615,3/10/2026,9:20:46 PM,22.75,22.40625,25.05,,24.265,97.582,30.277
1773202846810,3/10/2026,9:20:46 PM,22.75,22.40625,25.05,,24.265,97.582,30.277
1773202846931,3/10/2026,9:20:46 PM,22.75,22.40625,25.05,,24.26,97.579,30.282
1773202846992,3/10/2026,9:20:46 PM,22.75,22.40625,25.05,,24.26,97.579,30.282
1773202847049,3/10/2026,9:20:47 PM,22.8203125,22.40625,25.05,,24.26,97.579,30.282
1773202848620,3/10/2026,9:20:48 PM,22.75,22.46875,25.05,-0.001,24.275,97.58,30.304
1773202848808,3/10/2026,9:20:48 PM,22.75,22.5078125,25.05,-0.001,24.275,97.58,30.304
1773202848982,3/10/2026,9:20:48 PM,22.75,22.5078125,25.05,-0.001,24.275,97.58,30.304
1773202849037,3/10/2026,9:20:49 PM,22.75,22.5078125,25.05,-0.001,24.32,97.583,30.288
1773202849103,3/10/2026,9:20:49 PM,22.75,22.5078125,25.05,-0.001,24.32,97.583,30.288
1773202850626,3/10/2026,9:20:50 PM,22.765625,22.5078125,25.05,-0.001,24.295,97.583,30.31
1773202850805,3/10/2026,9:20:50 PM,22.765625,22.4609375,25.05,-0.001,24.295,97.583,30.31
1773202850973,3/10/2026,9:20:50 PM,22.765625,22.4609375,25.05,-0.001,24.295,97.583,30.31
1773202851056,3/10/2026,9:20:51 PM,22.765625,22.4609375,25.05,-0.001,24.295,97.583,30.31
1773202851118,3/10/2026,9:20:51 PM,22.765625,22.4609375,25.05,-0.001,24.295,97.583,30.31
1773202851658,3/10/2026,9:20:51 PM,22.6875,22.421875,25.05,-0.001,24.245,97.582,30.299
1773202852610,3/10/2026,9:20:52 PM,22.7734375,22.46875,25.05,-0.001,24.235,97.58,30.293
1773202852806,3/10/2026,9:20:52 PM,22.7890625,22.46875,25.05,-0.001,24.235,97.58,30.293
1773202852970,3/10/2026,9:20:52 PM,22.7890625,22.484375,25.05,-0.001,24.235,97.58,30.293
1773202853048,3/10/2026,9:20:53 PM,22.7890625,22.484375,25.05,-0.001,24.235,97.58,30.293
1773202853176,3/10/2026,9:20:53 PM,22.7890625,22.484375,25.05,-0.001,24.235,97.58,30.293
1773202854613,3/10/2026,9:20:54 PM,22.7734375,22.421875,25.05,-0.001,24.285,97.58,30.31
1773202854808,3/10/2026,9:20:54 PM,22.7734375,22.421875,25.05,-0.001,24.315,97.58,30.299
1773202854981,3/10/2026,9:20:54 PM,22.8125,22.421875,25.05,-0.001,24.315,97.58,30.299
1773202855037,3/10/2026,9:20:55 PM,22.8125,22.421875,25.05,-0.001,24.315,97.58,30.299
1773202855231,3/10/2026,9:20:55 PM,22.8125,22.46875,25.05,-0.001,24.315,97.58,30.299
1773202856619,3/10/2026,9:20:56 PM,22.796875,22.4921875,25.05,-0.001,24.31,97.58,30.299
1773202856801,3/10/2026,9:20:56 PM,22.796875,22.4921875,25.05,-0.001,24.31,97.58,30.299
1773202856977,3/10/2026,9:20:56 PM,22.796875,22.4921875,25.05,-0.001,24.275,97.58,30.31
1773202857047,3/10/2026,9:20:57 PM,22.796875,22.4921875,25.05,-0.001,24.275,97.58,30.31
1773202857301,3/10/2026,9:20:57 PM,22.7265625,22.484375,25.05,-0.001,24.275,97.58,30.31
1773202858619,3/10/2026,9:20:58 PM,22.859375,22.484375,25.05,-0.001,24.27,97.58,30.305
1773202858806,3/10/2026,9:20:58 PM,22.859375,22.4375,25.05,-0.001,24.27,97.58,30.305
1773202858980,3/10/2026,9:20:58 PM,22.859375,22.4375,25.05,-0.001,24.27,97.58,30.305
1773202859048,3/10/2026,9:20:59 PM,22.859375,22.4375,25.05,-0.001,24.27,97.58,30.305
1773202859362,3/10/2026,9:20:59 PM,22.7109375,22.4375,25.06,-0.001,24.295,97.58,30.31
1773202860615,3/10/2026,9:21:00 PM,22.7265625,22.4375,25.06,-0.001,24.285,97.578,30.3
1773202860798,3/10/2026,9:21:00 PM,22.75,22.4375,25.06,-0.001,24.285,97.578,30.3
1773202860982,3/10/2026,9:21:00 PM,22.75,22.4453125,25.06,-0.001,24.285,97.578,30.3
1773202861047,3/10/2026,9:21:01 PM,22.75,22.4453125,25.06,-0.001,24.285,97.578,30.3
1773202861417,3/10/2026,9:21:01 PM,22.8125,22.4453125,25.06,-0.001,24.23,97.58,30.316
1773202862618,3/10/2026,9:21:02 PM,22.7734375,22.4609375,25.06,-0.001,24.3,97.581,30.294
1773202862798,3/10/2026,9:21:02 PM,22.7734375,22.4609375,25.06,-0.001,24.3,97.583,30.294
1773202862976,3/10/2026,9:21:02 PM,22.8203125,22.4609375,25.06,-0.001,24.3,97.583,30.294
1773202863046,3/10/2026,9:21:03 PM,22.8203125,22.4609375,25.06,-0.001,24.3,97.583,30.294
1773202863488,3/10/2026,9:21:03 PM,22.8203125,22.4609375,25.06,-0.001,24.275,97.58,30.294
1773202864622,3/10/2026,9:21:04 PM,22.8984375,22.46875,25.06,-0.001,24.265,97.581,30.305
1773202864808,3/10/2026,9:21:04 PM,22.8984375,22.46875,25.06,-0.001,24.265,97.581,30.305
1773202864981,3/10/2026,9:21:04 PM,22.8984375,22.46875,25.06,-0.001,24.305,97.581,30.3
1773202865051,3/10/2026,9:21:05 PM,22.7734375,22.46875,25.06,-0.001,24.305,97.581,30.3
1773202865549,3/10/2026,9:21:05 PM,22.7734375,22.53125,25.06,-0.001,24.32,97.581,30.305
1773202866619,3/10/2026,9:21:06 PM,22.8125,22.4609375,25.06,-0.001,24.245,97.579,30.3
1773202866800,3/10/2026,9:21:06 PM,22.8125,22.4609375,25.06,-0.001,24.245,97.579,30.3
1773202866973,3/10/2026,9:21:06 PM,22.8125,22.4609375,25.06,-0.001,24.245,97.579,30.3
1773202867062,3/10/2026,9:21:07 PM,22.8125,22.4609375,25.06,-0.001,24.32,97.581,30.305
1773202867613,3/10/2026,9:21:07 PM,22.7734375,22.4609375,25.06,-0.001,24.32,97.581,30.305
1773202868618,3/10/2026,9:21:08 PM,22.7109375,22.4375,25.06,-0.001,24.255,97.58,30.294
1773202868801,3/10/2026,9:21:08 PM,22.7109375,22.5234375,25.06,-0.001,24.255,97.58,30.294
1773202868975,3/10/2026,9:21:08 PM,22.7109375,22.5234375,25.06,-0.001,24.255,97.58,30.294
1773202869046,3/10/2026,9:21:09 PM,22.7109375,22.5234375,25.06,-0.001,24.255,97.58,30.294
1773202869673,3/10/2026,9:21:09 PM,22.7109375,22.4921875,25.05,-0.001,24.33,97.581,30.305
1773202870621,3/10/2026,9:21:10 PM,22.7890625,22.3984375,25.05,-0.001,24.325,97.58,30.305
1773202870797,3/10/2026,9:21:10 PM,22.7421875,22.3984375,25.05,-0.001,24.325,97.58,30.305
