Frequency (Hz)	Level (dB)
0.672913	-107.982872
1.345825	-109.114723
2.018738	-109.566475
2.691650	-107.188736
3.364563	-104.281784
4.037476	-101.033310
4.710388	-106.514442
5.383301	-104.125519
6.056213	-99.754738
6.729126	-97.345177
7.402039	-103.169197
8.074951	-100.753998
8.747864	-101.053268
9.420776	-100.990440
10.093689	-98.894806
10.766602	-98.897636
11.439514	-91.834129
12.112427	-94.302887
12.785339	-94.844360
13.458252	-95.841705
14.131165	-97.003235
14.804077	-93.498749
15.476990	-95.931396
16.149902	-95.942085
16.822815	-95.366989
17.495728	-97.064461
18.168640	-94.543579
18.841553	-92.329330
19.514465	-95.356300
20.187378	-92.091606
20.860291	-93.214996
21.533203	-92.592026
22.206116	-93.260422
22.879028	-92.328781
23.551941	-94.485786
24.224854	-92.232269
24.897766	-94.795044
25.570679	-92.781525
26.243591	-91.475777
26.916504	-90.776520
27.589417	-96.389938
28.262329	-93.361176
28.935242	-91.644608
29.608154	-89.685913
30.281067	-92.931335
30.953979	-92.144539
31.626892	-91.371689
32.299805	-93.896828
32.972717	-88.744385
33.645630	-89.891708
34.318542	-90.974380
34.991455	-93.013687
35.664368	-93.437462
36.337280	-91.638672
37.010193	-94.841278
37.683105	-92.694420
38.356018	-91.154655
39.028931	-93.123802
39.701843	-92.504051
40.374756	-91.191032
41.047668	-93.928993
41.720581	-90.858734
42.393494	-91.674698
43.066406	-91.693222
43.739319	-89.457298
44.412231	-88.182129
45.085144	-87.784676
45.758057	-93.156570
46.430969	-92.727440
47.103882	-90.900063
47.776794	-87.170204
48.449707	-88.369682
49.122620	-90.397507
49.795532	-89.765640
50.468445	-90.140106
51.141357	-90.101982
51.814270	-91.297531
52.487183	-88.216911
53.160095	-91.199905
53.833008	-89.019287
54.505920	-88.509628
55.178833	-89.414055
55.851746	-88.156204
56.524658	-87.537071
57.197571	-86.560928
57.870483	-88.070557
58.543396	-86.664032
59.216309	-77.195549
59.889221	-82.185455
60.562134	-88.729500
61.235046	-84.558510
61.907959	-83.825058
62.580872	-87.057770
63.253784	-90.161118
63.926697	-89.236191
64.599609	-91.166611
65.272522	-91.561844
65.945435	-88.380386
66.618347	-88.920204
67.291260	-91.572067
67.964172	-83.340294
68.637085	-81.903954
69.309998	-82.792801
69.982910	-77.561867
70.655823	-80.326744
71.328735	-81.540619
72.001648	-85.095642
72.674561	-79.132851
73.347473	-84.190926
74.020386	-78.823982
74.693298	-80.203438
75.366211	-79.594971
76.039124	-84.586784
76.712036	-87.200165
77.384949	-83.707108
78.057861	-87.966957
78.730774	-85.492302
79.403687	-83.698700
80.076599	-82.802498
80.749512	-84.631630
81.422424	-85.637466
82.095337	-90.114296
82.768250	-88.725525
83.441162	-91.619934
84.114075	-93.056450
84.786987	-91.733353
85.459900	-89.584259
86.132812	-89.810799
86.805725	-90.306557
87.478638	-90.400826
88.151550	-91.191170
88.824463	-86.520958
89.497375	-87.560867
90.170288	-91.700562
90.843201	-89.299446
91.516113	-89.792114
92.189026	-79.769318
92.861938	-84.053612
93.534851	-81.103828
94.207764	-86.215576
94.880676	-90.823944
95.553589	-93.184120
96.226501	-92.248611
96.899414	-95.989349
97.572327	-92.414619
98.245239	-92.654846
98.918152	-97.969765
99.591064	-93.747475
100.263977	-93.723000
100.936890	-94.851288
101.609802	-96.088570
102.282715	-93.550468
102.955627	-96.024780
103.628540	-94.687332
104.301453	-93.054634
104.974365	-92.152061
105.647278	-92.394737
106.320190	-93.320404
106.993103	-92.798203
107.666016	-90.656929
108.338928	-91.605148
109.011841	-90.680557
109.684753	-93.423225
110.357666	-90.709969
111.030579	-90.329071
111.703491	-90.285835
112.376404	-89.886703
113.049316	-85.882751
113.722229	-82.537796
114.395142	-85.212379
115.068054	-81.343834
115.740967	-84.411270
116.413879	-85.092316
117.086792	-81.831551
117.759705	-79.250809
118.432617	-72.454453
119.105530	-67.975464
119.778442	-77.985886
120.451355	-80.816803
121.124268	-85.602486
121.797180	-86.653091
122.470093	-89.150703
123.143005	-86.212807
123.815918	-89.508286
124.488831	-87.574997
125.161743	-85.950470
125.834656	-91.553696
126.507568	-87.832748
127.180481	-89.604828
127.853394	-90.920944
128.526306	-91.454170
129.199219	-91.183418
129.872131	-91.149811
130.545044	-92.988068
131.217957	-91.451675
131.890869	-94.176109
132.563782	-93.756744
133.236694	-93.873001
133.909607	-93.725006
134.582520	-93.815353
135.255432	-97.260887
135.928345	-93.527359
136.601257	-96.093430
137.274170	-92.784554
137.947083	-93.295029
138.619995	-96.225243
139.292908	-93.163307
139.965820	-95.547691
140.638733	-94.985275
141.311646	-93.029221
141.984558	-95.496201
142.657471	-92.102806
143.330383	-92.972443
144.003296	-94.389580
144.676208	-94.157555
145.349121	-94.862694
146.022034	-95.145668
146.694946	-94.109161
147.367859	-94.884682
148.040771	-96.407005
148.713684	-97.319412
149.386597	-95.504211
150.059509	-94.284393
150.732422	-96.611122
151.405334	-94.277969
152.078247	-98.088120
152.751160	-94.600128
153.424072	-95.957626
154.096985	-96.567848
154.769897	-95.265335
155.442810	-95.529533
156.115723	-96.303986
156.788635	-94.965660
157.461548	-95.548477
158.134460	-97.010033
158.807373	-97.671486
159.480286	-95.555634
160.153198	-95.338211
160.826111	-94.453934
161.499023	-96.507957
162.171936	-97.905937
162.844849	-94.828056
163.517761	-97.719398
164.190674	-96.452385
164.863586	-95.077408
165.536499	-92.544594
166.209412	-96.738861
166.882324	-96.024338
167.555237	-92.806770
168.228149	-96.373985
168.901062	-98.391106
169.573975	-98.775215
170.246887	-94.851097
170.919800	-98.306770
171.592712	-98.463760
172.265625	-98.963814
172.938538	-94.615929
173.611450	-94.880295
174.284363	-94.698166
174.957275	-98.734627
175.630188	-98.466873
176.303101	-96.503860
176.976013	-97.887321
177.648926	-95.666382
178.321838	-96.291924
178.994751	-96.027428
179.667664	-96.116646
180.340576	-96.512695
181.013489	-95.034767
181.686401	-96.501495
182.359314	-93.349289
183.032227	-99.699654
183.705139	-98.503632
184.378052	-99.163322
185.050964	-96.505409
185.723877	-93.268341
186.396790	-97.569321
187.069702	-97.203224
187.742615	-99.182915
188.415527	-98.274597
189.088440	-96.280708
189.761353	-95.533134
190.434265	-97.152847
191.107178	-95.956100
191.780090	-95.300179
192.453003	-99.789062
193.125916	-97.494675
193.798828	-93.932564
194.471741	-96.185356
195.144653	-97.573425
195.817566	-96.420670
196.490479	-95.876450
197.163391	-97.349297
197.836304	-96.771019
198.509216	-96.850311
199.182129	-94.880791
199.855042	-95.948929
200.527954	-97.920532
201.200867	-97.275398
201.873779	-94.292580
202.546692	-93.534203
203.219604	-98.489578
203.892517	-94.710609
204.565430	-96.856789
205.238342	-97.501656
205.911255	-96.050491
206.584167	-95.492859
207.257080	-94.479156
207.929993	-92.566841
208.602905	-96.720573
209.275818	-95.387398
209.948730	-95.718323
210.621643	-94.675049
211.294556	-94.143227
211.967468	-93.060341
212.640381	-92.471519
213.313293	-92.510529
213.986206	-93.448181
214.659119	-94.258751
215.332031	-93.796104
216.004944	-93.395126
216.677856	-91.469185
217.350769	-94.807785
218.023682	-91.253189
218.696594	-93.124146
219.369507	-91.537506
220.042419	-90.161179
220.715332	-89.087852
221.388245	-92.445053
222.061157	-91.492332
222.734070	-89.793518
223.406982	-91.313362
224.079895	-93.219376
224.752808	-92.130341
225.425720	-89.452797
226.098633	-89.649445
226.771545	-92.469536
227.444458	-90.372681
228.117371	-88.866531
228.790283	-86.593063
229.463196	-87.216904
230.136108	-88.075882
230.809021	-87.862305
231.481934	-85.824951
232.154846	-86.632828
232.827759	-88.239296
233.500671	-88.470413
234.173584	-86.028137
234.846497	-85.473335
235.519409	-80.881981
236.192322	-83.865623
236.865234	-84.257851
237.538147	-71.663330
238.211060	-79.037636
238.883972	-83.988342
239.556885	-88.164825
240.229797	-82.468040
240.902710	-84.638016
241.575623	-87.452766
242.248535	-86.280342
242.921448	-86.789268
243.594360	-90.188721
244.267273	-86.646935
244.940186	-86.459106
245.613098	-87.244171
246.286011	-86.739319
246.958923	-86.508141
247.631836	-88.503151
248.304749	-85.987358
248.977661	-86.651947
249.650574	-87.245735
250.323486	-86.673111
250.996399	-86.581696
251.669312	-87.875397
252.342224	-87.473526
253.015137	-88.924736
253.688049	-84.618156
254.360962	-89.111649
255.033875	-90.696846
255.706787	-88.259949
256.379700	-86.980453
257.052612	-90.698944
257.725525	-92.563774
258.398438	-91.773308
259.071350	-91.507355
259.744263	-96.161591
260.417175	-92.615280
261.090088	-94.108711
261.763000	-92.521461
262.435913	-93.679344
263.108826	-92.387634
263.781738	-91.596069
264.454651	-91.120522
265.127563	-95.690651
265.800476	-92.890556
266.473389	-93.961365
267.146301	-92.011604
267.819214	-94.437561
268.492126	-94.695183
269.165039	-92.391594
