Frequency (Hz)	Level (dB)
0.672913	-49.211094
1.345825	-49.183697
2.018738	-49.159889
2.691650	-49.084080
3.364563	-48.917290
4.037476	-48.814854
4.710388	-48.542896
5.383301	-48.071613
6.056213	-47.949696
6.729126	-47.770596
7.402039	-47.234627
8.074951	-47.071033
8.747864	-46.542877
9.420776	-46.051243
10.093689	-45.212997
10.766602	-44.318630
11.439514	-44.360363
12.112427	-43.702026
12.785339	-43.166981
13.458252	-42.098312
14.131165	-40.304989
14.804077	-36.885201
15.476990	-27.609234
16.149902	-33.990341
16.822815	-36.008678
17.495728	-35.079193
18.168640	-33.517284
18.841553	-30.121639
19.514465	-26.140530
20.187378	-15.755713
20.860291	-15.904504
21.533203	-26.211351
22.206116	-30.243784
22.879028	-32.795013
23.551941	-36.050922
24.224854	-36.828903
24.897766	-36.559998
25.570679	-31.784708
26.243591	-39.350643
26.916504	-40.770935
27.589417	-41.078861
28.262329	-42.371265
28.935242	-42.219055
29.608154	-42.036694
30.281067	-39.860981
30.953979	-38.295334
31.626892	-39.183128
32.299805	-42.401478
32.972717	-42.635105
33.645630	-43.723358
34.318542	-41.145664
34.991455	-38.340618
35.664368	-29.383678
36.337280	-29.229717
37.010193	-36.665726
37.683105	-41.102081
38.356018	-40.696632
39.028931	-39.711803
39.701843	-38.191391
40.374756	-29.927437
41.047668	-23.254332
41.720581	-32.355839
42.393494	-38.590347
43.066406	-40.782413
43.739319	-42.511433
44.412231	-42.394615
45.085144	-42.978977
45.758057	-36.621460
46.430969	-40.665932
47.103882	-42.806957
47.776794	-43.686535
48.449707	-43.021236
49.122620	-43.919189
49.795532	-43.521915
50.468445	-44.238907
51.141357	-42.278526
51.814270	-43.452694
52.487183	-43.891048
53.160095	-44.657188
53.833008	-43.549885
54.505920	-42.778324
55.178833	-41.952976
55.851746	-35.991203
56.524658	-32.879162
57.197571	-38.222183
57.870483	-41.165134
58.543396	-42.345455
59.216309	-41.806198
59.889221	-41.688782
60.562134	-38.605999
61.235046	-34.656330
61.907959	-35.430897
62.580872	-41.356007
63.253784	-41.588196
63.926697	-41.926323
64.599609	-41.772236
65.272522	-42.053490
65.945435	-40.806721
66.618347	-41.835613
67.291260	-41.648170
67.964172	-41.474804
68.637085	-42.000114
69.309998	-42.159805
69.982910	-41.642109
70.655823	-41.294147
71.328735	-40.772743
72.001648	-40.828838
72.674561	-41.985584
73.347473	-41.451294
74.020386	-41.140553
74.693298	-41.833244
75.366211	-40.371891
76.039124	-38.430401
76.712036	-36.516922
77.384949	-37.365467
78.057861	-40.201778
78.730774	-41.858105
79.403687	-41.175095
80.076599	-41.087582
80.749512	-40.029099
81.422424	-37.741123
82.095337	-36.922531
82.768250	-39.946815
83.441162	-40.997849
84.114075	-41.299042
84.786987	-42.025814
85.459900	-42.164734
86.132812	-41.645424
86.805725	-39.871445
87.478638	-40.309441
88.151550	-41.012905
88.824463	-39.423332
89.497375	-40.828571
90.170288	-41.598316
90.843201	-40.804161
91.516113	-40.612503
92.189026	-40.789562
92.861938	-40.128536
93.534851	-39.854053
94.207764	-41.680145
94.880676	-40.870922
95.553589	-40.973415
96.226501	-39.553776
96.899414	-41.024315
97.572327	-39.641193
98.245239	-40.766758
98.918152	-41.844296
99.591064	-40.923927
100.263977	-40.173306
100.936890	-41.080910
101.609802	-40.501720
102.282715	-39.619949
102.955627	-40.606064
103.628540	-41.165764
104.301453	-40.118984
104.974365	-41.648098
105.647278	-41.485577
106.320190	-40.438560
106.993103	-40.300976
107.666016	-41.451347
108.338928	-40.599682
109.011841	-42.283600
109.684753	-40.721622
110.357666	-41.444618
111.030579	-40.928295
111.703491	-40.156818
112.376404	-40.004490
113.049316	-41.256130
113.722229	-40.155785
114.395142	-39.606304
115.068054	-40.800800
115.740967	-40.060299
116.413879	-40.047047
117.086792	-41.868500
117.759705	-39.969090
118.432617	-40.463692
119.105530	-41.767467
119.778442	-39.207897
120.451355	-40.630939
121.124268	-41.166641
121.797180	-40.656013
122.470093	-41.100410
123.143005	-40.746712
123.815918	-39.519505
124.488831	-41.273689
125.161743	-40.571156
125.834656	-40.527164
126.507568	-39.678711
127.180481	-40.775257
127.853394	-40.270737
128.526306	-39.883129
129.199219	-41.680302
129.872131	-40.174156
130.545044	-40.559856
131.217957	-39.515499
131.890869	-41.365795
132.563782	-40.706650
133.236694	-40.689392
133.909607	-39.922779
134.582520	-39.413048
135.255432	-39.166256
135.928345	-40.278709
136.601257	-41.008087
137.274170	-40.706547
137.947083	-40.879040
138.619995	-41.222752
139.292908	-39.927853
139.965820	-40.220848
140.638733	-39.740871
141.311646	-41.025982
141.984558	-40.974709
142.657471	-39.881943
143.330383	-39.464680
144.003296	-39.824471
144.676208	-40.450821
145.349121	-39.756084
146.022034	-40.576046
146.694946	-40.030243
147.367859	-40.606167
148.040771	-39.108665
148.713684	-38.922157
149.386597	-40.967503
150.059509	-40.216209
150.732422	-40.674179
151.405334	-40.811394
152.078247	-40.069714
152.751160	-40.355755
153.424072	-40.554150
154.096985	-41.530758
154.769897	-39.945805
