Frequency (Hz)	Level (dB)
0.488281	-91.854149
0.976562	-92.223190
1.464844	-92.609634
1.953125	-92.619751
2.441406	-92.869400
2.929688	-92.005966
3.417969	-91.945473
3.906250	-92.661125
4.394531	-90.916870
4.882812	-91.826355
5.371094	-91.936089
5.859375	-91.512718
6.347656	-90.915901
6.835938	-92.166107
7.324219	-91.828384
7.812500	-91.990814
8.300781	-91.577477
8.789062	-92.921600
9.277344	-92.447487
9.765625	-91.761246
10.253906	-92.936852
10.742188	-90.178360
11.230469	-92.276215
11.718750	-90.625114
12.207031	-90.314247
12.695312	-90.281334
13.183594	-89.499702
13.671875	-90.819382
14.160156	-91.641014
14.648438	-90.416252
15.136719	-90.754776
15.625000	-92.614105
16.113281	-91.511230
16.601562	-90.525398
17.089844	-89.851387
17.578125	-90.316879
18.066406	-88.346230
18.554688	-90.081528
19.042969	-91.822952
19.531250	-89.778694
20.019531	-87.928627
20.507812	-89.768311
20.996094	-89.231575
21.484375	-88.590439
21.972656	-88.567886
22.460938	-89.530037
22.949219	-88.484726
23.437500	-89.009621
23.925781	-90.047745
24.414062	-89.413506
24.902344	-89.413940
25.390625	-88.437851
25.878906	-90.102432
26.367188	-87.991341
26.855469	-88.335770
27.343750	-91.083557
27.832031	-89.955536
28.320312	-89.703392
28.808594	-88.709877
29.296875	-90.247711
29.785156	-88.583466
30.273438	-88.394402
30.761719	-87.147003
31.250000	-88.460487
31.738281	-88.500427
32.226562	-88.808670
32.714844	-88.508072
33.203125	-90.155693
33.691406	-89.547081
34.179688	-87.322357
34.667969	-89.418701
35.156250	-87.005569
35.644531	-85.999649
36.132812	-88.667999
36.621094	-86.122505
37.109375	-89.457169
37.597656	-88.621552
38.085938	-87.724861
38.574219	-87.087570
39.062500	-86.734413
39.550781	-87.238159
40.039062	-85.160759
40.527344	-84.943085
41.015625	-87.487206
41.503906	-85.200493
41.992188	-87.655792
42.480469	-85.737297
42.968750	-84.150925
43.457031	-85.616425
43.945312	-86.063835
44.433594	-84.878548
44.921875	-86.387154
45.410156	-86.312202
45.898438	-88.018288
46.386719	-85.188118
46.875000	-86.279655
47.363281	-86.179741
47.851562	-86.754440
48.339844	-85.218590
48.828125	-82.854340
49.316406	-84.757767
49.804688	-85.812302
50.292969	-83.181274
50.781250	-84.838135
51.269531	-85.054840
51.757812	-84.422043
52.246094	-82.944237
52.734375	-84.050247
53.222656	-85.249702
53.710938	-82.861382
54.199219	-83.457954
54.687500	-83.210732
55.175781	-83.949135
55.664062	-83.438606
56.152344	-82.448975
56.640625	-83.319397
57.128906	-82.273979
57.617188	-80.062485
58.105469	-81.039780
58.593750	-77.236221
59.082031	-80.875381
59.570312	-80.516342
60.058594	-80.130089
60.546875	-84.293846
61.035156	-84.460304
61.523438	-79.915520
62.011719	-81.037865
62.500000	-84.341385
62.988281	-83.735550
63.476562	-80.362106
63.964844	-81.386787
64.453125	-80.260887
64.941406	-79.576233
65.429688	-81.267693
65.917969	-80.370865
66.406250	-81.548378
66.894531	-82.237755
67.382812	-81.515266
67.871094	-82.695320
68.359375	-84.538185
68.847656	-81.879829
69.335938	-82.716370
69.824219	-83.718742
70.312500	-81.591606
70.800781	-81.605080
71.289062	-82.119690
71.777344	-81.897766
72.265625	-82.807198
72.753906	-80.860573
73.242188	-80.458664
73.730469	-80.785667
74.218750	-79.431419
74.707031	-79.688690
75.195312	-79.869019
75.683594	-80.963394
76.171875	-82.762123
76.660156	-82.633995
77.148438	-80.027084
77.636719	-79.680962
78.125000	-79.665466
78.613281	-80.874603
79.101562	-83.116226
79.589844	-80.590538
80.078125	-80.222763
80.566406	-79.329773
81.054688	-81.496552
81.542969	-81.285057
82.031250	-81.568939
82.519531	-80.306396
83.007812	-80.836716
83.496094	-79.151131
83.984375	-81.474724
84.472656	-80.565323
84.960938	-82.659950
85.449219	-80.273582
85.937500	-81.305283
86.425781	-81.096581
86.914062	-78.646919
87.402344	-80.940315
87.890625	-79.404633
88.378906	-78.340271
88.867188	-81.420563
89.355469	-81.395096
89.843750	-80.510643
90.332031	-81.526627
90.820312	-80.467514
91.308594	-79.908836
91.796875	-80.688110
92.285156	-80.274597
92.773438	-80.100761
93.261719	-79.924828
93.750000	-79.550301
94.238281	-81.337898
94.726562	-82.679024
95.214844	-78.267754
95.703125	-80.571938
96.191406	-78.680923
96.679688	-76.658272
97.167969	-79.570740
97.656250	-82.069000
98.144531	-79.741852
98.632812	-81.219109
99.121094	-79.212654
99.609375	-78.322212
100.097656	-78.959274
100.585938	-77.529610
101.074219	-77.622658
101.562500	-78.372017
102.050781	-78.341858
102.539062	-77.720154
103.027344	-78.957306
103.515625	-75.673325
104.003906	-80.146210
104.492188	-80.229797
104.980469	-79.097527
105.468750	-78.736374
105.957031	-78.137619
106.445312	-78.587898
106.933594	-76.599236
107.421875	-78.340218
107.910156	-78.710007
108.398438	-75.036766
108.886719	-78.271301
109.375000	-77.410316
109.863281	-77.476372
110.351562	-76.172806
110.839844	-75.594299
111.328125	-78.739967
111.816406	-78.233315
112.304688	-78.428642
112.792969	-79.060303
113.281250	-78.374916
113.769531	-78.090088
114.257812	-76.161369
114.746094	-76.477776
115.234375	-77.002548
115.722656	-77.514359
116.210938	-77.805878
116.699219	-74.990036
117.187500	-75.550278
117.675781	-77.147057
118.164062	-77.904045
118.652344	-76.866386
119.140625	-77.838814
119.628906	-75.894203
120.117188	-75.822273
120.605469	-77.386856
121.093750	-77.357872
121.582031	-76.603676
122.070312	-75.859848
122.558594	-74.885315
123.046875	-73.539268
123.535156	-73.410484
124.023438	-74.510910
124.511719	-76.941277
125.000000	-74.432755
125.488281	-76.815605
125.976562	-78.011429
126.464844	-75.474014
126.953125	-76.754745
127.441406	-77.820801
127.929688	-76.424553
128.417969	-76.760376
128.906250	-76.711594
129.394531	-76.569046
129.882812	-78.483910
130.371094	-74.022400
130.859375	-75.669563
131.347656	-74.307899
131.835938	-73.015289
132.324219	-74.619202
132.812500	-73.368675
133.300781	-74.293594
133.789062	-73.547043
134.277344	-72.367500
134.765625	-72.847160
135.253906	-73.422714
135.742188	-72.790154
136.230469	-74.609810
136.718750	-74.461647
137.207031	-72.941078
137.695312	-70.335236
138.183594	-68.612526
138.671875	-69.790962
139.160156	-69.925438
139.648438	-73.294044
140.136719	-73.210548
140.625000	-73.239014
141.113281	-70.031166
141.601562	-67.555199
142.089844	-67.230652
142.578125	-65.760216
143.066406	-64.410568
143.554688	-65.079956
144.042969	-65.115631
144.531250	-67.356003
145.019531	-66.536392
145.507812	-66.593979
145.996094	-65.103516
146.484375	-64.650864
146.972656	-62.892460
147.460938	-63.696629
147.949219	-63.230953
148.437500	-66.324516
148.925781	-67.372635
149.414062	-66.330017
149.902344	-65.300888
150.390625	-62.341732
150.878906	-60.653351
151.367188	-60.124920
151.855469	-60.619122
152.343750	-62.837421
152.832031	-65.819069
153.320312	-71.354744
153.808594	-70.457092
154.296875	-65.039726
154.785156	-64.160675
155.273438	-63.757637
155.761719	-64.847313
156.250000	-65.250816
156.738281	-67.407417
157.226562	-69.845543
157.714844	-70.341225
158.203125	-70.452393
158.691406	-70.668442
159.179688	-71.284981
159.667969	-71.723320
160.156250	-69.841034
160.644531	-72.073120
161.132812	-70.836876
161.621094	-69.139793
162.109375	-66.188431
162.597656	-66.565338
163.085938	-69.230377
163.574219	-71.683693
164.062500	-70.741310
164.550781	-72.644798
165.039062	-73.046349
165.527344	-71.369102
166.015625	-68.822067
166.503906	-70.572144
166.992188	-71.935753
167.480469	-71.191856
167.968750	-70.430374
168.457031	-70.270706
168.945312	-69.459419
169.433594	-70.944130
169.921875	-68.486244
170.410156	-67.393974
170.898438	-68.637085
171.386719	-65.738220
171.875000	-67.976479
172.363281	-68.486511
172.851562	-69.281357
173.339844	-67.495407
173.828125	-70.042168
174.316406	-69.579071
174.804688	-70.649757
175.292969	-69.095413
175.781250	-70.066956
176.269531	-70.582268
176.757812	-69.537331
177.246094	-67.922249
177.734375	-68.343643
178.222656	-68.616737
178.710938	-68.047417
179.199219	-66.242836
179.687500	-65.988289
180.175781	-66.490059
180.664062	-69.404411
181.152344	-66.273582
181.640625	-65.645592
182.128906	-65.654305
182.617188	-62.863689
183.105469	-63.845093
183.593750	-64.972847
184.082031	-62.171997
184.570312	-64.151169
185.058594	-63.765583
185.546875	-61.041401
186.035156	-65.287376
186.523438	-62.785854
187.011719	-63.022289
187.500000	-63.951687
187.988281	-63.253746
188.476562	-62.146854
188.964844	-62.143280
189.453125	-61.116924
189.941406	-59.548191
190.429688	-61.180321
190.917969	-61.028782
191.406250	-62.282196
191.894531	-61.935020
192.382812	-59.904297
192.871094	-61.927006
193.359375	-62.602043
193.847656	-60.140339
194.335938	-59.515911
194.824219	-59.805027
195.312500	-61.850868
195.800781	-59.354763
196.289062	-60.169914
196.777344	-61.060665
197.265625	-62.211136
197.753906	-63.685211
198.242188	-62.881710
198.730469	-60.344627
199.218750	-61.670612
199.707031	-60.568695
200.195312	-60.644276
200.683594	-59.651699
201.171875	-61.008625
201.660156	-61.502399
202.148438	-58.050426
202.636719	-56.095249
203.125000	-59.631706
203.613281	-60.193733
204.101562	-58.196899
204.589844	-57.431938
205.078125	-58.147869
205.566406	-58.620483
206.054688	-57.097065
206.542969	-56.790276
207.031250	-58.951618
207.519531	-58.259041
208.007812	-56.389221
208.496094	-58.545952
208.984375	-57.718155
209.472656	-56.707317
209.960938	-56.937321
210.449219	-57.027065
210.937500	-56.500103
211.425781	-56.372551
211.914062	-57.225643
212.402344	-56.074478
212.890625	-56.837353
213.378906	-54.911289
213.867188	-55.926697
214.355469	-56.405579
214.843750	-56.853951
215.332031	-55.434967
215.820312	-57.744102
216.308594	-57.033325
216.796875	-56.332535
217.285156	-56.736626
217.773438	-58.286079
218.261719	-57.559166
218.750000	-59.554005
219.238281	-59.444683
219.726562	-59.586582
220.214844	-59.833965
220.703125	-58.598991
221.191406	-60.429871
221.679688	-60.437248
222.167969	-60.264614
222.656250	-61.254875
223.144531	-62.476673
223.632812	-60.712238
224.121094	-59.903271
224.609375	-62.038174
225.097656	-62.541397
225.585938	-61.744034
226.074219	-62.145664
226.562500	-62.460693
227.050781	-63.195213
227.539062	-62.621922
228.027344	-64.560806
228.515625	-65.945038
229.003906	-64.320335
229.492188	-62.347649
229.980469	-61.677273
230.468750	-62.281063
230.957031	-63.793873
231.445312	-63.293221
231.933594	-63.316486
232.421875	-62.576042
232.910156	-64.914291
233.398438	-63.144405
233.886719	-63.117924
234.375000	-64.695503
234.863281	-65.928749
235.351562	-66.270653
235.839844	-65.317749
236.328125	-65.354431
236.816406	-64.962715
237.304688	-64.450653
237.792969	-66.355057
238.281250	-67.328194
238.769531	-67.757301
239.257812	-67.061882
239.746094	-68.298157
240.234375	-65.048172
240.722656	-66.367088
241.210938	-64.796379
241.699219	-67.549782
242.187500	-65.995735
242.675781	-66.426895
243.164062	-67.849815
243.652344	-67.086151
244.140625	-66.444847
244.628906	-66.202774
245.117188	-69.072159
245.605469	-68.586578
246.093750	-69.345528
246.582031	-68.147232
247.070312	-67.796989
247.558594	-68.298004
248.046875	-68.399933
248.535156	-66.269112
249.023438	-67.749367
249.511719	-70.670502
250.000000	-66.962563
250.488281	-68.683235
250.976562	-68.430008
251.464844	-70.269966
251.953125	-70.071243
252.441406	-68.740120
252.929688	-68.391731
253.417969	-67.385925
253.906250	-67.834335
254.394531	-67.684990
254.882812	-69.532318
255.371094	-66.362320
255.859375	-67.829353
256.347656	-69.559250
256.835938	-71.384430
257.324219	-69.294624
257.812500	-69.626701
258.300781	-69.637398
258.789062	-71.729187
259.277344	-69.015930
259.765625	-72.112473
260.253906	-71.716881
260.742188	-70.799812
261.230469	-68.864769
261.718750	-70.232635
262.207031	-71.444183
262.695312	-70.977814
263.183594	-68.482529
263.671875	-70.494415
264.160156	-71.796722
264.648438	-71.263779
265.136719	-69.677406
265.625000	-68.956558
266.113281	-70.524551
266.601562	-71.217422
267.089844	-69.187073
267.578125	-69.651306
268.066406	-69.522926
268.554688	-69.145897
269.042969	-72.843193
269.531250	-72.116028
270.019531	-69.309334
270.507812	-70.126541
270.996094	-69.454262
271.484375	-72.052010
271.972656	-69.981171
272.460938	-70.917793
272.949219	-72.079636
273.437500	-72.192429
273.925781	-71.775864
274.414062	-71.147881
274.902344	-73.620041
275.390625	-70.117683
275.878906	-68.813812
276.367188	-70.112701
276.855469	-69.893654
277.343750	-69.428207
277.832031	-72.817734
278.320312	-72.658531
278.808594	-71.294327
279.296875	-73.006363
279.785156	-71.657715
280.273438	-73.089462
280.761719	-73.669907
281.250000	-70.770065
281.738281	-72.515030
282.226562	-72.392883
282.714844	-73.505440
283.203125	-70.302231
283.691406	-71.459686
284.179688	-72.058685
284.667969	-72.369553
285.156250	-69.956230
285.644531	-71.617287
286.132812	-70.360329
286.621094	-72.584839
287.109375	-70.883766
287.597656	-73.124481
288.085938	-71.874901
288.574219	-72.605255
289.062500	-71.949966
289.550781	-72.974182
290.039062	-70.928909
290.527344	-69.449272
291.015625	-72.102631
291.503906	-70.755684
291.992188	-71.440651
292.480469	-74.287971
292.968750	-74.218163
293.457031	-71.351585
293.945312	-71.016533
294.433594	-70.703285
294.921875	-72.538345
295.410156	-72.595795
295.898438	-73.077255
296.386719	-73.855453
296.875000	-73.092590
297.363281	-72.349358
297.851562	-74.404427
298.339844	-72.514030
298.828125	-74.096474
299.316406	-72.400803
299.804688	-71.199814
300.292969	-73.399605
300.781250	-73.737022
301.269531	-73.609375
301.757812	-71.977600
302.246094	-71.604675
302.734375	-71.460991
303.222656	-73.349579
303.710938	-73.163116
304.199219	-72.854164
304.687500	-75.059952
305.175781	-73.815582
305.664062	-71.514458
306.152344	-72.142174
306.640625	-70.723152
307.128906	-74.093582
307.617188	-73.009766
308.105469	-72.380798
308.593750	-72.660904
309.082031	-71.410782
309.570312	-72.338982
310.058594	-71.586006
310.546875	-73.691010
311.035156	-71.309319
311.523438	-73.624840
312.011719	-74.629295
312.500000	-72.562019
312.988281	-71.670837
313.476562	-72.484283
313.964844	-71.255562
314.453125	-71.258278
314.941406	-70.776993
315.429688	-71.912926
315.917969	-71.040985
316.406250	-71.913940
316.894531	-69.624321
317.382812	-72.234634
317.871094	-72.955673
318.359375	-72.949287
318.847656	-75.378609
319.335938	-73.779243
319.824219	-71.878311
320.312500	-75.438110
320.800781	-71.192131
321.289062	-72.489937
321.777344	-75.006180
322.265625	-74.077934
322.753906	-73.687225
323.242188	-72.260284
323.730469	-72.085640
324.218750	-73.073044
324.707031	-71.401871
325.195312	-73.542656
325.683594	-74.735298
326.171875	-73.862534
326.660156	-74.748764
327.148438	-71.922791
327.636719	-73.626076
328.125000	-74.399170
328.613281	-72.995346
329.101562	-70.760994
329.589844	-71.576904
330.078125	-72.101265
330.566406	-73.454308
331.054688	-70.883560
331.542969	-71.783417
332.031250	-72.336540
332.519531	-72.395782
333.007812	-72.979301
333.496094	-73.394394
333.984375	-71.426590
334.472656	-71.936234
334.960938	-71.900543
335.449219	-72.002060
335.937500	-71.461517
