Frequency (Hz)	Level (dB)
0.672913	-99.716209
1.345825	-99.724998
2.018738	-99.805824
2.691650	-99.771667
3.364563	-99.702972
4.037476	-99.664291
4.710388	-99.635345
5.383301	-99.405319
6.056213	-99.351120
6.729126	-99.446449
7.402039	-99.132217
8.074951	-99.378357
8.747864	-99.450943
9.420776	-99.389381
10.093689	-99.033440
10.766602	-99.682602
11.439514	-99.390129
12.112427	-99.562935
12.785339	-98.378105
13.458252	-99.000847
14.131165	-99.221870
14.804077	-99.020485
15.476990	-98.516800
16.149902	-99.004654
16.822815	-98.102203
17.495728	-98.552925
18.168640	-98.950905
18.841553	-98.174347
19.514465	-99.263069
20.187378	-99.348495
20.860291	-98.050278
21.533203	-99.312614
22.206116	-98.377335
22.879028	-98.426147
23.551941	-98.688538
24.224854	-99.254990
24.897766	-98.428543
25.570679	-97.911758
26.243591	-98.688675
26.916504	-98.646347
27.589417	-98.016037
28.262329	-97.917694
28.935242	-97.495491
29.608154	-97.116432
30.281067	-97.068130
30.953979	-99.062637
31.626892	-98.424522
32.299805	-97.419281
32.972717	-97.479111
33.645630	-97.734970
34.318542	-96.308998
34.991455	-96.556282
35.664368	-97.059486
36.337280	-97.944115
37.010193	-97.880554
37.683105	-96.874565
38.356018	-97.726410
39.028931	-97.656578
39.701843	-96.879776
40.374756	-97.881851
41.047668	-96.926498
41.720581	-96.562439
42.393494	-97.233002
43.066406	-96.611885
43.739319	-96.784264
44.412231	-96.789421
45.085144	-95.638535
45.758057	-95.919601
46.430969	-96.956795
47.103882	-96.524048
47.776794	-96.914322
48.449707	-96.037003
49.122620	-95.481224
49.795532	-97.961777
50.468445	-95.024765
51.141357	-96.374359
51.814270	-95.986565
52.487183	-95.696053
53.160095	-95.287170
53.833008	-95.510612
54.505920	-95.492470
55.178833	-96.778206
55.851746	-95.306541
56.524658	-94.747398
57.197571	-95.693840
57.870483	-96.933746
58.543396	-95.344414
59.216309	-93.086380
59.889221	-94.889725
60.562134	-95.500771
61.235046	-94.524551
61.907959	-96.032318
62.580872	-95.128441
63.253784	-94.406898
63.926697	-94.913666
64.599609	-94.892433
65.272522	-93.503197
65.945435	-95.092262
66.618347	-93.502586
67.291260	-95.044388
67.964172	-94.989624
68.637085	-94.858734
69.309998	-94.329689
69.982910	-94.967041
70.655823	-92.822678
71.328735	-94.873833
72.001648	-93.507896
72.674561	-93.454475
73.347473	-94.879791
74.020386	-93.296570
74.693298	-93.420929
75.366211	-94.845886
76.039124	-93.266617
76.712036	-93.692772
77.384949	-92.275841
78.057861	-92.845200
78.730774	-92.096901
79.403687	-93.754799
80.076599	-92.974251
80.749512	-93.061012
81.422424	-92.631714
82.095337	-92.677200
82.768250	-92.465736
83.441162	-93.424118
84.114075	-91.638573
84.786987	-93.701904
85.459900	-93.425468
86.132812	-92.665703
86.805725	-91.780327
87.478638	-92.397423
88.151550	-91.353889
