Frequency (Hz)	Level (dB)
0.672913	-97.666016
1.345825	-97.702606
2.018738	-97.706612
2.691650	-97.605049
3.364563	-97.794518
4.037476	-97.488937
4.710388	-97.399864
5.383301	-97.623672
6.056213	-97.362358
6.729126	-97.473755
7.402039	-97.354202
8.074951	-97.376930
8.747864	-97.436180
9.420776	-97.445457
10.093689	-97.878250
10.766602	-97.407005
11.439514	-97.827400
12.112427	-96.855507
12.785339	-97.223251
13.458252	-96.829857
14.131165	-97.004791
14.804077	-97.167572
15.476990	-97.541328
16.149902	-97.129631
16.822815	-97.224487
17.495728	-96.612320
18.168640	-96.843971
18.841553	-97.139427
19.514465	-97.164307
20.187378	-96.750603
20.860291	-97.141258
21.533203	-96.670547
22.206116	-96.407616
22.879028	-97.544701
23.551941	-95.768044
24.224854	-95.926270
24.897766	-97.001945
25.570679	-95.718056
26.243591	-96.426880
26.916504	-95.920219
27.589417	-96.355728
28.262329	-96.302811
28.935242	-95.993134
29.608154	-95.520981
30.281067	-96.742119
30.953979	-95.500854
31.626892	-95.612190
32.299805	-94.734085
32.972717	-95.794922
33.645630	-95.130447
34.318542	-94.399231
34.991455	-96.024651
35.664368	-95.409515
36.337280	-95.806831
37.010193	-95.434715
37.683105	-94.793533
38.356018	-94.468483
39.028931	-93.014084
39.701843	-94.044395
40.374756	-94.526718
41.047668	-93.812569
41.720581	-92.515007
42.393494	-91.779503
43.066406	-94.440384
43.739319	-93.725693
44.412231	-94.433952
45.085144	-94.058121
45.758057	-94.221100
46.430969	-94.643188
47.103882	-93.744354
47.776794	-93.106979
48.449707	-92.292641
49.122620	-92.043465
49.795532	-91.715080
50.468445	-92.256409
51.141357	-92.075401
51.814270	-91.729332
52.487183	-92.497215
53.160095	-92.282005
53.833008	-91.841835
54.505920	-92.248871
55.178833	-92.187874
55.851746	-91.046600
56.524658	-90.883820
57.197571	-91.567375
57.870483	-92.982002
58.543396	-91.281586
59.216309	-91.544365
59.889221	-90.630836
60.562134	-89.833443
61.235046	-89.045975
61.907959	-89.643402
62.580872	-89.790459
63.253784	-90.646706
63.926697	-90.414497
64.599609	-88.928658
65.272522	-88.194489
65.945435	-89.167145
66.618347	-88.430893
67.291260	-88.455032
67.964172	-87.355896
68.637085	-87.954079
69.309998	-86.791260
69.982910	-86.977196
70.655823	-87.908798
71.328735	-85.869728
72.001648	-83.816322
72.674561	-83.836189
73.347473	-84.057121
74.020386	-84.621117
74.693298	-84.261803
75.366211	-83.895302
76.039124	-84.527550
76.712036	-84.275124
77.384949	-83.718948
78.057861	-82.457077
78.730774	-82.207703
79.403687	-82.318802
80.076599	-82.051262
80.749512	-80.811005
81.422424	-80.001633
82.095337	-80.123322
82.768250	-79.142532
83.441162	-79.265518
84.114075	-78.986748
84.786987	-78.462990
85.459900	-79.852463
86.132812	-78.966202
86.805725	-78.048126
87.478638	-78.510704
88.151550	-78.304672
88.824463	-78.293388
89.497375	-77.345268
90.170288	-77.139137
90.843201	-77.165474
91.516113	-77.431877
92.189026	-78.371971
92.861938	-77.696518
93.534851	-77.534172
94.207764	-75.842987
