Frequency (Hz)	Level (dB)
0.672913	-47.336143
1.345825	-47.204369
2.018738	-47.219196
2.691650	-47.155560
3.364563	-46.983513
4.037476	-46.898155
4.710388	-46.703064
5.383301	-46.639393
6.056213	-46.399181
6.729126	-46.232220
7.402039	-45.935387
8.074951	-45.721169
8.747864	-45.491562
9.420776	-45.082169
10.093689	-44.909927
10.766602	-44.390110
11.439514	-44.046276
12.112427	-43.622890
12.785339	-43.020550
13.458252	-42.372345
14.131165	-41.936794
14.804077	-41.382015
15.476990	-40.367485
16.149902	-39.684505
16.822815	-38.693230
17.495728	-37.867973
18.168640	-36.750370
18.841553	-35.254761
19.514465	-33.619747
20.187378	-31.004990
20.860291	-27.795319
21.533203	-22.298248
22.206116	-13.561113
22.879028	-11.349845
23.551941	-15.769487
24.224854	-23.193108
24.897766	-27.878983
25.570679	-30.378906
26.243591	-33.158020
26.916504	-35.294197
27.589417	-36.419125
28.262329	-38.052441
28.935242	-38.937130
29.608154	-39.997608
30.281067	-40.759476
30.953979	-41.221531
31.626892	-42.315891
32.299805	-42.800724
32.972717	-43.330006
33.645630	-43.846630
34.318542	-44.534580
34.991455	-45.015244
35.664368	-45.114815
36.337280	-45.345158
37.010193	-45.317905
37.683105	-45.625511
38.356018	-45.753914
39.028931	-46.512283
39.701843	-47.038414
40.374756	-45.877575
41.047668	-45.864296
41.720581	-45.164959
42.393494	-44.309525
43.066406	-41.078938
43.739319	-36.343533
44.412231	-30.959103
45.085144	-28.382202
45.758057	-29.052881
46.430969	-30.619938
47.103882	-32.858055
47.776794	-35.955700
48.449707	-40.846313
49.122620	-41.720509
49.795532	-44.632088
50.468445	-46.782764
51.141357	-47.601204
51.814270	-48.730591
52.487183	-48.262665
53.160095	-48.892567
53.833008	-49.211300
54.505920	-49.609241
55.178833	-48.825310
55.851746	-49.928955
56.524658	-49.920643
57.197571	-49.060238
57.870483	-49.190826
58.543396	-48.236496
59.216309	-47.480377
59.889221	-47.287579
60.562134	-47.041126
61.235046	-45.847588
61.907959	-46.035969
62.580872	-45.539013
63.253784	-44.210209
63.926697	-42.165592
64.599609	-38.637154
65.272522	-35.686218
65.945435	-31.677773
66.618347	-25.777962
67.291260	-22.561205
67.964172	-25.472834
68.637085	-25.347996
69.309998	-27.819534
69.982910	-29.812183
70.655823	-33.720753
71.328735	-37.999210
72.001648	-39.437504
72.674561	-41.140461
73.347473	-43.527428
74.020386	-44.766201
74.693298	-46.220345
75.366211	-47.252647
76.039124	-48.222851
76.712036	-47.401520
77.384949	-49.121788
78.057861	-49.267708
78.730774	-49.247837
79.403687	-49.794590
80.076599	-50.630486
80.749512	-50.087910
81.422424	-48.467831
82.095337	-48.653164
82.768250	-48.417744
83.441162	-48.314175
84.114075	-48.165146
84.786987	-46.859241
85.459900	-46.781601
86.132812	-44.539574
86.805725	-41.857414
87.478638	-38.626888
88.151550	-34.234062
88.824463	-31.155928
89.497375	-26.605511
90.170288	-30.751194
90.843201	-30.415880
91.516113	-29.747232
92.189026	-32.364052
92.861938	-34.828064
93.534851	-36.271858
94.207764	-39.828693
94.880676	-41.950916
95.553589	-44.226574
96.226501	-45.836468
96.899414	-48.390678
97.572327	-49.258949
98.245239	-49.662025
98.918152	-50.928959
99.591064	-50.466736
100.263977	-52.640339
100.936890	-52.717419
101.609802	-52.154728
102.282715	-51.807899
102.955627	-53.397514
103.628540	-52.368095
104.301453	-51.496445
104.974365	-51.688576
105.647278	-51.518448
106.320190	-51.521740
106.993103	-51.723415
107.666016	-50.522915
108.338928	-50.012081
109.011841	-47.676353
109.684753	-45.978977
110.357666	-43.339600
111.030579	-38.344055
111.703491	-34.975792
112.376404	-38.250748
113.049316	-38.699043
113.722229	-39.315411
114.395142	-39.160572
115.068054	-40.913353
115.740967	-44.382774
116.413879	-46.305210
117.086792	-49.241711
117.759705	-50.985325
118.432617	-51.425892
119.105530	-51.043407
119.778442	-53.342350
120.451355	-53.470860
121.124268	-53.054047
121.797180	-54.189575
122.470093	-54.544529
123.143005	-53.523144
123.815918	-54.056923
124.488831	-54.737053
125.161743	-54.969509
125.834656	-53.428158
126.507568	-53.797630
127.180481	-52.362251
127.853394	-52.681850
128.526306	-51.924980
129.199219	-51.933216
129.872131	-50.767647
130.545044	-48.386974
131.217957	-45.906414
131.890869	-43.438225
132.563782	-39.521267
133.236694	-37.035496
133.909607	-34.563770
134.582520	-35.879284
135.255432	-38.932083
135.928345	-38.366920
136.601257	-38.878899
137.274170	-40.505234
137.947083	-42.100258
138.619995	-45.300926
139.292908	-47.063278
139.965820	-48.760708
140.638733	-50.813393
141.311646	-51.828266
141.984558	-52.792072
142.657471	-53.898766
143.330383	-52.312840
144.003296	-53.666588
144.676208	-53.706604
145.349121	-54.000301
146.022034	-54.792274
146.694946	-54.064613
147.367859	-55.549244
148.040771	-54.794693
148.713684	-55.252281
149.386597	-55.532444
