Frequency (Hz)	Level (dB)
0.488281	-57.524269
0.976562	-57.515713
1.464844	-57.445538
1.953125	-57.449131
2.441406	-57.399395
2.929688	-57.170723
3.417969	-57.182533
3.906250	-57.179375
4.394531	-57.052479
4.882812	-56.840717
5.371094	-56.917187
5.859375	-56.488819
6.347656	-56.543072
6.835938	-56.331100
7.324219	-56.226055
7.812500	-55.819756
8.300781	-55.749741
8.789062	-55.342281
9.277344	-54.903515
9.765625	-54.583111
10.253906	-54.181358
10.742188	-54.080730
11.230469	-53.264355
11.718750	-53.569241
12.207031	-53.233021
12.695312	-52.320045
13.183594	-52.206642
13.671875	-51.723186
14.160156	-50.865154
14.648438	-50.143482
15.136719	-49.643700
15.625000	-48.563244
16.113281	-48.240101
16.601562	-46.796272
17.089844	-43.502613
17.578125	-35.656700
18.066406	-33.542168
18.554688	-37.825508
19.042969	-39.444668
19.531250	-37.422405
20.019531	-34.528038
20.507812	-27.274082
20.996094	-17.096104
21.484375	-23.269938
21.972656	-32.737068
22.460938	-37.400841
22.949219	-39.911041
23.437500	-41.756245
23.925781	-38.379982
24.414062	-39.941910
24.902344	-44.715263
25.390625	-46.537918
25.878906	-47.325367
26.367188	-48.847027
26.855469	-48.365959
27.343750	-49.015869
27.832031	-49.997135
28.320312	-49.971561
28.808594	-51.059952
29.296875	-51.086964
29.785156	-51.659267
30.273438	-52.100548
30.761719	-51.173286
31.250000	-50.620174
31.738281	-50.716164
32.226562	-49.877598
32.714844	-52.003113
33.203125	-50.197498
33.691406	-51.759380
34.179688	-50.970909
34.667969	-50.051701
35.156250	-47.847477
35.644531	-47.448555
36.132812	-46.730835
36.621094	-47.415260
37.109375	-48.766388
37.597656	-46.803360
38.085938	-40.676880
38.574219	-33.294144
39.062500	-34.329796
39.550781	-36.076904
40.039062	-41.974640
40.527344	-40.607082
41.015625	-38.413776
41.503906	-29.014990
41.992188	-26.003992
42.480469	-28.406746
42.968750	-36.717628
43.457031	-42.705864
43.945312	-45.640713
44.433594	-46.561096
44.921875	-40.066525
45.410156	-41.987404
45.898438	-46.607983
46.386719	-49.619064
46.875000	-47.990566
47.363281	-48.914932
47.851562	-49.508270
48.339844	-48.773872
48.828125	-49.477795
49.316406	-48.241932
49.804688	-48.010288
50.292969	-48.886013
50.781250	-49.184483
51.269531	-48.340679
51.757812	-48.481464
52.246094	-49.412708
52.734375	-49.499886
53.222656	-48.006336
53.710938	-49.000084
54.199219	-51.030857
54.687500	-49.766079
55.175781	-48.647793
55.664062	-47.701031
56.152344	-47.508427
56.640625	-46.481544
57.128906	-48.762131
57.617188	-49.693325
58.105469	-47.546200
58.593750	-46.604351
59.082031	-43.457462
59.570312	-41.110062
60.058594	-40.679710
60.546875	-41.925304
61.035156	-45.170147
61.523438	-46.279167
62.011719	-43.953438
62.500000	-38.501724
62.988281	-38.430851
63.476562	-40.305897
63.964844	-42.352177
64.453125	-45.675217
64.941406	-45.405342
65.429688	-47.567486
65.917969	-46.676517
66.406250	-44.406124
66.894531	-48.583508
67.382812	-47.405609
67.871094	-46.539207
68.359375	-45.984558
68.847656	-45.981522
69.335938	-46.619011
69.824219	-46.070663
70.312500	-45.554062
70.800781	-45.576126
71.289062	-46.015553
71.777344	-45.145939
72.265625	-47.489544
72.753906	-46.258015
73.242188	-46.153374
73.730469	-46.322712
74.218750	-47.091824
74.707031	-46.262741
75.195312	-46.599991
75.683594	-46.920097
76.171875	-46.601536
76.660156	-45.957832
77.148438	-46.347172
77.636719	-47.959248
78.125000	-46.615917
78.613281	-46.500416
79.101562	-44.660976
79.589844	-45.820118
80.078125	-44.542454
80.566406	-46.519562
81.054688	-45.517590
81.542969	-43.929218
82.031250	-45.523552
82.519531	-44.229118
83.007812	-44.837601
83.496094	-45.498497
83.984375	-43.608681
84.472656	-44.272892
84.960938	-43.906200
85.449219	-43.907547
85.937500	-44.749931
86.425781	-44.791908
86.914062	-45.360962
87.402344	-45.081657
87.890625	-43.600037
88.378906	-43.871334
88.867188	-43.108986
89.355469	-44.447960
89.843750	-43.512577
90.332031	-43.462067
90.820312	-43.377575
91.308594	-43.301018
91.796875	-43.064793
92.285156	-44.401176
92.773438	-43.998493
93.261719	-43.175819
93.750000	-44.497490
94.238281	-44.191059
94.726562	-43.549725
95.214844	-45.080803
95.703125	-44.309448
96.191406	-43.565487
96.679688	-43.625614
97.167969	-43.673954
97.656250	-43.604168
98.144531	-43.569618
98.632812	-46.284649
99.121094	-45.006603
99.609375	-43.967525
100.097656	-45.241184
100.585938	-42.455368
101.074219	-44.488701
101.562500	-43.169922
102.050781	-43.301899
102.539062	-43.996578
103.027344	-43.663525
103.515625	-44.560070
104.003906	-47.268913
104.492188	-42.797905
104.980469	-43.313522
105.468750	-43.236115
105.957031	-44.707584
106.445312	-44.381874
106.933594	-43.688614
107.421875	-43.993683
107.910156	-43.104622
108.398438	-43.663475
108.886719	-43.452988
109.375000	-45.217030
109.863281	-45.361740
110.351562	-44.277630
110.839844	-44.646976
111.328125	-43.160328
111.816406	-44.097832
112.304688	-45.355659
112.792969	-43.068756
113.281250	-43.364723
113.769531	-43.113258
114.257812	-44.687305
114.746094	-42.095715
115.234375	-42.428993
115.722656	-41.886539
116.210938	-43.504055
116.699219	-44.191093
117.187500	-44.957378
117.675781	-42.270004
118.164062	-43.082844
118.652344	-42.635296
119.140625	-45.719521
119.628906	-44.071003
120.117188	-44.341328
120.605469	-44.086990
121.093750	-43.300430
121.582031	-42.772053
122.070312	-43.358643
122.558594	-42.942883
123.046875	-43.609135
123.535156	-42.300713
124.023438	-42.633053
124.511719	-44.436470
125.000000	-46.655411
125.488281	-43.737251
125.976562	-44.761425
126.464844	-44.046627
126.953125	-44.928482
127.441406	-43.811676
127.929688	-43.161934
128.417969	-43.787918
128.906250	-43.536751
129.394531	-42.439964
129.882812	-42.643528
130.371094	-42.776871
130.859375	-46.307648
131.347656	-44.028412
131.835938	-44.043118
132.324219	-44.852200
132.812500	-43.113815
133.300781	-43.634956
133.789062	-43.698082
134.277344	-43.609798
134.765625	-45.400764
135.253906	-44.462135
135.742188	-46.289383
136.230469	-44.215748
136.718750	-44.171272
137.207031	-44.479912
137.695312	-42.933323
138.183594	-42.818569
138.671875	-43.182793
139.160156	-42.823982
139.648438	-45.316273
140.136719	-43.615032
140.625000	-45.365471
141.113281	-44.847996
141.601562	-43.819134
142.089844	-43.486996
142.578125	-43.861874
143.066406	-42.387169
143.554688	-43.782505
144.042969	-42.894314
144.531250	-43.870220
145.019531	-42.578068
145.507812	-42.592510
145.996094	-43.275349
146.484375	-43.693420
146.972656	-43.531643
147.460938	-44.389194
147.949219	-43.859562
148.437500	-42.818798
148.925781	-42.705013
149.414062	-44.512135
149.902344	-42.807823
150.390625	-42.199692
150.878906	-42.123798
151.367188	-44.121311
151.855469	-43.919598
152.343750	-43.469769
152.832031	-44.613792
153.320312	-43.517975
153.808594	-42.581917
154.296875	-44.238838
154.785156	-43.262268
155.273438	-43.398819
155.761719	-43.999027
156.250000	-41.333920
156.738281	-43.198868
157.226562	-43.854813
157.714844	-42.899868
158.203125	-44.444195
158.691406	-43.051563
159.179688	-43.619987
159.667969	-43.755787
160.156250	-45.135822
160.644531	-43.318508
161.132812	-43.505070
161.621094	-45.562218
162.109375	-43.336948
162.597656	-44.242668
163.085938	-46.310741
163.574219	-42.521122
164.062500	-43.007591
164.550781	-44.631447
165.039062	-43.950092
165.527344	-44.517731
166.015625	-42.289284
166.503906	-45.604710
166.992188	-43.153790
167.480469	-42.414276
167.968750	-44.787804
168.457031	-43.177727
168.945312	-42.154839
169.433594	-41.623714
169.921875	-42.393833
170.410156	-42.679993
170.898438	-43.694950
171.386719	-44.399212
171.875000	-44.191833
172.363281	-41.949177
172.851562	-42.549549
173.339844	-44.158489
173.828125	-43.607098
174.316406	-43.146080
174.804688	-43.092106
175.292969	-43.629070
175.781250	-42.757881
176.269531	-42.970612
176.757812	-42.741402
177.246094	-43.672920
177.734375	-44.705822
178.222656	-43.463352
178.710938	-42.342415
179.199219	-45.630230
179.687500	-42.756336
180.175781	-43.049843
180.664062	-43.730812
181.152344	-44.044361
181.640625	-43.560692
182.128906	-42.904182
182.617188	-41.764954
183.105469	-42.636650
183.593750	-42.168186
184.082031	-43.241348
184.570312	-44.721272
185.058594	-44.335121
185.546875	-42.396027
186.035156	-42.646729
186.523438	-42.645187
187.011719	-42.211693
187.500000	-42.246799
187.988281	-41.419205
188.476562	-44.306610
188.964844	-43.605957
189.453125	-43.044529
189.941406	-42.125805
190.429688	-42.756584
190.917969	-43.089668
191.406250	-42.918934
191.894531	-42.023483
192.382812	-43.277828
192.871094	-42.572598
193.359375	-43.741718
193.847656	-41.552277
194.335938	-42.470852
194.824219	-45.637917
195.312500	-44.588928
195.800781	-42.561043
196.289062	-43.051132
196.777344	-43.143238
197.265625	-44.487549
197.753906	-42.904808
198.242188	-44.258644
198.730469	-42.037186
199.218750	-43.707340
199.707031	-46.289394
200.195312	-43.316868
200.683594	-42.807930
201.171875	-43.783173
201.660156	-43.384159
202.148438	-42.377312
202.636719	-43.605412
203.125000	-41.509415
203.613281	-41.869942
204.101562	-44.242336
204.589844	-43.617741
205.078125	-44.290642
205.566406	-42.067608
206.054688	-43.655670
206.542969	-41.997185
207.031250	-42.687164
207.519531	-43.671375
208.007812	-44.241856
208.496094	-42.834156
208.984375	-43.478119
209.472656	-43.776169
209.960938	-42.470688
210.449219	-42.532375
210.937500	-42.584759
211.425781	-43.607330
