Timestamp,Date,Time,TC1_Temp_C,TC2_Temp_C,Env_Temp_C,Flow_slm,Gas_Temp_C,Pressure_kPa,Humidity_%
1773531955884,3/14/2026,4:45:55 PM,23.7734375,23.15625,25.74,0.007,25.045,96.653,14.161
1773531956350,3/14/2026,4:45:56 PM,23.7734375,23.15625,25.74,0.007,25.04,96.652,14.156
1773531956490,3/14/2026,4:45:56 PM,23.7734375,23.15625,25.74,0.007,25.04,96.652,14.156
1773531956549,3/14/2026,4:45:56 PM,23.7734375,23.203125,25.74,0.007,25.04,96.652,14.156
1773531956605,3/14/2026,4:45:56 PM,23.7734375,23.203125,25.74,0.007,25.04,96.652,14.156
1773531956664,3/14/2026,4:45:56 PM,23.7734375,23.203125,25.74,0.007,25.04,96.652,14.156
1773531956721,3/14/2026,4:45:56 PM,23.7734375,23.203125,25.74,0.007,25.04,96.652,14.156
1773531956778,3/14/2026,4:45:56 PM,23.7734375,23.203125,25.74,0.007,25.04,96.652,14.156
1773531956832,3/14/2026,4:45:56 PM,23.7734375,23.203125,25.74,0.007,25.04,96.652,14.156
1773531956888,3/14/2026,4:45:56 PM,23.7734375,23.203125,25.74,0.007,25.04,96.652,14.156
1773531956949,3/14/2026,4:45:56 PM,23.7734375,23.203125,25.74,0.007,25.05,96.65,14.176
1773531957001,3/14/2026,4:45:57 PM,23.7734375,23.203125,25.74,0.007,25.05,96.65,14.176
1773531957056,3/14/2026,4:45:57 PM,23.7734375,23.203125,25.74,0.007,25.05,96.65,14.176
1773531957116,3/14/2026,4:45:57 PM,23.8046875,23.203125,25.74,0.007,25.05,96.65,14.176
1773531957175,3/14/2026,4:45:57 PM,23.8046875,23.203125,25.74,0.007,25.05,96.65,14.176
1773531957232,3/14/2026,4:45:57 PM,23.8046875,23.203125,25.74,0.007,25.05,96.65,14.176
1773531957290,3/14/2026,4:45:57 PM,23.8046875,23.1875,25.74,0.007,25.05,96.65,14.176
1773531957407,3/14/2026,4:45:57 PM,23.8046875,23.1875,25.74,0.007,25.05,96.65,14.176
1773531957522,3/14/2026,4:45:57 PM,23.8046875,23.1875,25.74,0.007,25.05,96.65,14.176
1773531957623,3/14/2026,4:45:57 PM,23.8046875,23.1875,25.74,0.007,25.05,96.65,14.176
1773531957770,3/14/2026,4:45:57 PM,23.8046875,23.1875,25.74,0.007,25.06,96.65,14.161
1773531957829,3/14/2026,4:45:57 PM,23.7734375,23.1875,25.74,0.007,25.06,96.65,14.161
1773531957885,3/14/2026,4:45:57 PM,23.7734375,23.1875,25.74,0.007,25.06,96.65,14.161
1773531958349,3/14/2026,4:45:58 PM,23.7734375,23.15625,25.74,0.007,25.06,96.65,14.161
1773531958519,3/14/2026,4:45:58 PM,23.7734375,23.15625,25.74,0.007,25,96.656,14.151
1773531958575,3/14/2026,4:45:58 PM,23.7421875,23.15625,25.74,0.007,25,96.656,14.151
1773531958636,3/14/2026,4:45:58 PM,23.7421875,23.15625,25.74,0.007,25,96.656,14.151
1773531958693,3/14/2026,4:45:58 PM,23.7421875,23.15625,25.74,0.007,25,96.656,14.151
1773531958748,3/14/2026,4:45:58 PM,23.7421875,23.1875,25.74,0.007,25,96.656,14.151
1773531958807,3/14/2026,4:45:58 PM,23.7421875,23.1875,25.74,0.007,25,96.656,14.151
1773531958866,3/14/2026,4:45:58 PM,23.7421875,23.1875,25.74,0.007,25,96.656,14.151
1773531958919,3/14/2026,4:45:58 PM,23.7421875,23.1875,25.74,0.007,25,96.656,14.151
1773531958974,3/14/2026,4:45:58 PM,23.7421875,23.1875,25.74,0.007,25,96.656,14.151
1773531959028,3/14/2026,4:45:59 PM,23.7421875,23.1875,25.74,0.007,25,96.656,14.151
1773531959080,3/14/2026,4:45:59 PM,23.7421875,23.1875,25.74,0.007,25,96.656,14.151
1773531959140,3/14/2026,4:45:59 PM,23.7421875,23.1875,25.74,0.007,25.075,96.652,14.142
1773531959196,3/14/2026,4:45:59 PM,23.7421875,23.1875,25.74,0.007,25.075,96.652,14.142
1773531959254,3/14/2026,4:45:59 PM,23.7421875,23.1875,25.74,0.007,25.075,96.652,14.142
1773531959312,3/14/2026,4:45:59 PM,23.8515625,23.1875,25.74,0.007,25.075,96.652,14.142
1773531959370,3/14/2026,4:45:59 PM,23.8515625,23.1875,25.74,0.007,25.075,96.652,14.142
1773531959508,3/14/2026,4:45:59 PM,23.8515625,23.15625,25.74,0.007,25.075,96.652,14.142
1773531959623,3/14/2026,4:45:59 PM,23.8515625,23.15625,25.74,0.007,25.075,96.652,14.142
1773531959769,3/14/2026,4:45:59 PM,23.8515625,23.15625,25.74,0.007,25.075,96.652,14.142
1773531959828,3/14/2026,4:45:59 PM,23.8515625,23.15625,25.73,0.007,25.04,96.655,14.146
1773531959884,3/14/2026,4:45:59 PM,23.8515625,23.15625,25.73,0.007,25.04,96.655,14.146
1773531960353,3/14/2026,4:46:00 PM,23.7578125,23.15625,25.73,0.007,25.04,96.655,14.146
1773531960488,3/14/2026,4:46:00 PM,23.7578125,23.15625,25.73,0.007,25.04,96.655,14.146
1773531960564,3/14/2026,4:46:00 PM,23.7578125,23.15625,25.73,0.007,25.03,96.655,14.136
1773531960622,3/14/2026,4:46:00 PM,23.7578125,23.15625,25.73,0.007,25.03,96.655,14.136
1773531960677,3/14/2026,4:46:00 PM,23.7578125,23.15625,25.73,0.007,25.03,96.655,14.136
1773531960734,3/14/2026,4:46:00 PM,23.8046875,23.15625,25.73,0.007,25.03,96.655,14.136
1773531960792,3/14/2026,4:46:00 PM,23.8046875,23.15625,25.73,0.007,25.03,96.655,14.136
1773531960850,3/14/2026,4:46:00 PM,23.8046875,23.15625,25.73,0.007,25.03,96.655,14.136
1773531960910,3/14/2026,4:46:00 PM,23.8046875,23.1640625,25.73,0.007,25.03,96.655,14.136
1773531960965,3/14/2026,4:46:00 PM,23.8046875,23.1640625,25.73,0.007,25.03,96.655,14.136
1773531961022,3/14/2026,4:46:01 PM,23.8046875,23.1640625,25.73,0.007,25.03,96.655,14.136
1773531961082,3/14/2026,4:46:01 PM,23.8046875,23.1640625,25.73,0.007,25.03,96.655,14.136
1773531961139,3/14/2026,4:46:01 PM,23.8046875,23.1640625,25.73,0.007,25.03,96.655,14.136
1773531961196,3/14/2026,4:46:01 PM,23.8046875,23.1640625,25.73,0.007,25.03,96.655,14.136
1773531961256,3/14/2026,4:46:01 PM,23.8046875,23.1640625,25.73,0.007,25.015,96.647,14.141
1773531961312,3/14/2026,4:46:01 PM,23.8046875,23.1640625,25.73,0.007,25.015,96.647,14.141
1773531961370,3/14/2026,4:46:01 PM,23.8046875,23.1640625,25.73,0.007,25.015,96.647,14.141
1773531961426,3/14/2026,4:46:01 PM,23.7578125,23.1640625,25.73,0.007,25.015,96.647,14.141
1773531961537,3/14/2026,4:46:01 PM,23.7578125,23.1640625,25.73,0.007,25.015,96.647,14.141
1773531961624,3/14/2026,4:46:01 PM,23.7578125,23.15625,25.73,0.007,25.015,96.647,14.141
1773531961769,3/14/2026,4:46:01 PM,23.7578125,23.15625,25.73,0.007,25.015,96.647,14.141
1773531961827,3/14/2026,4:46:01 PM,23.7578125,23.15625,25.73,0.007,25.015,96.647,14.141
1773531961882,3/14/2026,4:46:01 PM,23.7578125,23.15625,25.73,0.007,25.015,96.647,14.141
1773531961937,3/14/2026,4:46:01 PM,23.7578125,23.15625,25.73,0.007,25.015,96.647,14.141
1773531962346,3/14/2026,4:46:02 PM,23.78125,23.1875,25.73,0.007,24.995,96.646,14.132
1773531962490,3/14/2026,4:46:02 PM,23.78125,23.1875,25.73,0.007,24.995,96.646,14.132
1773531962545,3/14/2026,4:46:02 PM,23.78125,23.1875,25.73,0.007,24.995,96.646,14.132
1773531962602,3/14/2026,4:46:02 PM,23.78125,23.1875,25.73,0.007,24.995,96.646,14.132
1773531962662,3/14/2026,4:46:02 PM,23.78125,23.1875,25.73,0.007,24.995,96.646,14.132
1773531962721,3/14/2026,4:46:02 PM,23.78125,23.1875,25.73,0.007,25.055,96.651,14.132
1773531962779,3/14/2026,4:46:02 PM,23.78125,23.1875,25.73,0.007,25.055,96.651,14.132
1773531962836,3/14/2026,4:46:02 PM,23.78125,23.1875,25.73,0.007,25.055,96.651,14.132
1773531962897,3/14/2026,4:46:02 PM,23.7734375,23.1875,25.73,0.007,25.055,96.651,14.132
1773531962956,3/14/2026,4:46:02 PM,23.7734375,23.1875,25.73,0.007,25.055,96.651,14.132
1773531963012,3/14/2026,4:46:03 PM,23.7734375,23.1875,25.73,0.007,25.055,96.651,14.132
1773531963119,3/14/2026,4:46:03 PM,23.7734375,23.1796875,25.73,0.007,25.055,96.651,14.132
1773531963176,3/14/2026,4:46:03 PM,23.7734375,23.1796875,25.73,0.007,25.055,96.651,14.132
1773531963233,3/14/2026,4:46:03 PM,23.7734375,23.1796875,25.73,0.007,25.055,96.651,14.132
1773531963291,3/14/2026,4:46:03 PM,23.7734375,23.1796875,25.73,0.007,25.055,96.651,14.132
1773531963345,3/14/2026,4:46:03 PM,23.7734375,23.1796875,25.73,0.007,25.055,96.651,14.132
1773531963402,3/14/2026,4:46:03 PM,23.7734375,23.1796875,25.73,0.007,25.055,96.651,14.132
1773531963519,3/14/2026,4:46:03 PM,23.7734375,23.1796875,25.73,0.007,25.04,96.655,14.117
1773531963625,3/14/2026,4:46:03 PM,23.796875,23.1796875,25.73,0.007,25.04,96.655,14.117
1773531963770,3/14/2026,4:46:03 PM,23.796875,23.140625,25.73,0.007,25.04,96.655,14.117
1773531963826,3/14/2026,4:46:03 PM,23.796875,23.140625,25.73,0.007,25.04,96.655,14.117
1773531963883,3/14/2026,4:46:03 PM,23.796875,23.140625,25.73,0.007,25.04,96.655,14.117
1773531964133,3/14/2026,4:46:04 PM,23.796875,23.140625,25.73,0.008,25.09,96.656,14.122
1773531964347,3/14/2026,4:46:04 PM,23.78125,23.140625,25.73,0.008,25.09,96.656,14.122
1773531964491,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.008,25.09,96.656,14.122
1773531964548,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.008,25.09,96.656,14.122
1773531964607,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.008,25.09,96.656,14.122
1773531964662,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.008,25.09,96.656,14.122
1773531964720,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.008,25.09,96.656,14.122
1773531964778,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.008,25.09,96.656,14.122
1773531964832,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.008,25.09,96.656,14.122
1773531964885,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.007,25.08,96.651,14.107
1773531964939,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.007,25.08,96.651,14.107
1773531964995,3/14/2026,4:46:04 PM,23.78125,23.15625,25.73,0.007,25.08,96.651,14.107
1773531965054,3/14/2026,4:46:05 PM,23.7734375,23.15625,25.73,0.007,25.08,96.651,14.107
1773531965112,3/14/2026,4:46:05 PM,23.7734375,23.15625,25.73,0.007,25.08,96.651,14.107
1773531965169,3/14/2026,4:46:05 PM,23.7734375,23.15625,25.73,0.007,25.08,96.651,14.107
1773531965222,3/14/2026,4:46:05 PM,23.7734375,23.203125,25.73,0.007,25.08,96.651,14.107
1773531965283,3/14/2026,4:46:05 PM,23.7734375,23.203125,25.73,0.007,25.08,96.651,14.107
1773531965339,3/14/2026,4:46:05 PM,23.7734375,23.203125,25.73,0.007,25.08,96.651,14.107
1773531965391,3/14/2026,4:46:05 PM,23.7734375,23.203125,25.73,0.007,25.08,96.651,14.107
1773531965505,3/14/2026,4:46:05 PM,23.7734375,23.203125,25.73,0.007,25.08,96.651,14.107
1773531965628,3/14/2026,4:46:05 PM,23.7734375,23.203125,25.73,0.008,25.03,96.652,14.107
1773531965772,3/14/2026,4:46:05 PM,23.7578125,23.203125,25.73,0.008,25.03,96.652,14.107
1773531965830,3/14/2026,4:46:05 PM,23.7578125,23.203125,25.73,0.008,25.03,96.652,14.107
1773531965883,3/14/2026,4:46:05 PM,23.7578125,23.203125,25.73,0.008,25.03,96.652,14.107
1773531966343,3/14/2026,4:46:06 PM,23.7578125,23.15625,25.73,0.007,25,96.652,14.088
1773531966522,3/14/2026,4:46:06 PM,23.7109375,23.15625,25.73,0.007,25,96.652,14.088
1773531966580,3/14/2026,4:46:06 PM,23.7109375,23.15625,25.73,0.007,25,96.652,14.088
1773531966637,3/14/2026,4:46:06 PM,23.7109375,23.2265625,25.73,0.007,25,96.652,14.088
1773531966695,3/14/2026,4:46:06 PM,23.7109375,23.2265625,25.73,0.007,25,96.652,14.088
1773531966752,3/14/2026,4:46:06 PM,23.7109375,23.2265625,25.73,0.007,25,96.652,14.088
1773531966804,3/14/2026,4:46:06 PM,23.7109375,23.2265625,25.73,0.007,25,96.652,14.088
1773531966860,3/14/2026,4:46:06 PM,23.7109375,23.2265625,25.73,0.007,25,96.652,14.088
1773531966919,3/14/2026,4:46:06 PM,23.7109375,23.2265625,25.73,0.007,25,96.652,14.088
1773531966977,3/14/2026,4:46:06 PM,23.7109375,23.2265625,25.73,0.007,25,96.652,14.088
1773531967033,3/14/2026,4:46:07 PM,23.7109375,23.2265625,25.73,0.008,25.035,96.649,14.093
1773531967091,3/14/2026,4:46:07 PM,23.7109375,23.2265625,25.73,0.008,25.035,96.649,14.093
1773531967150,3/14/2026,4:46:07 PM,23.7109375,23.2265625,25.73,0.008,25.035,96.649,14.093
1773531967208,3/14/2026,4:46:07 PM,23.7734375,23.2265625,25.73,0.008,25.035,96.649,14.093
1773531967265,3/14/2026,4:46:07 PM,23.7734375,23.2265625,25.73,0.008,25.035,96.649,14.093
1773531967323,3/14/2026,4:46:07 PM,23.7734375,23.2265625,25.73,0.008,25.035,96.649,14.093
1773531967383,3/14/2026,4:46:07 PM,23.7734375,23.1796875,25.73,0.008,25.035,96.649,14.093
1773531967508,3/14/2026,4:46:07 PM,23.7734375,23.1796875,25.73,0.008,25.035,96.649,14.093
1773531967565,3/14/2026,4:46:07 PM,23.7734375,23.1796875,25.73,0.008,25.035,96.649,14.093
1773531967624,3/14/2026,4:46:07 PM,23.7734375,23.1796875,25.73,0.008,25.035,96.649,14.093
1773531967765,3/14/2026,4:46:07 PM,23.7734375,23.1796875,25.73,0.007,25.045,96.648,14.112
1773531967818,3/14/2026,4:46:07 PM,23.7734375,23.1796875,25.73,0.007,25.045,96.648,14.112
1773531967875,3/14/2026,4:46:07 PM,23.7734375,23.1796875,25.73,0.007,25.045,96.648,14.112
1773531968345,3/14/2026,4:46:08 PM,23.7734375,23.140625,25.73,0.007,25.045,96.648,14.112
1773531968491,3/14/2026,4:46:08 PM,23.7734375,23.140625,25.73,0.007,25.045,96.652,14.107
1773531968552,3/14/2026,4:46:08 PM,23.7734375,23.140625,25.73,0.007,25.045,96.652,14.107
1773531968608,3/14/2026,4:46:08 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531968664,3/14/2026,4:46:08 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531968719,3/14/2026,4:46:08 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531968777,3/14/2026,4:46:08 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531968832,3/14/2026,4:46:08 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531968887,3/14/2026,4:46:08 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531968942,3/14/2026,4:46:08 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531968997,3/14/2026,4:46:08 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531969054,3/14/2026,4:46:09 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531969108,3/14/2026,4:46:09 PM,23.8203125,23.140625,25.73,0.007,25.045,96.652,14.107
1773531969168,3/14/2026,4:46:09 PM,23.8203125,23.140625,25.74,0.008,25.015,96.654,14.088
1773531969227,3/14/2026,4:46:09 PM,23.8203125,23.140625,25.74,0.008,25.015,96.654,14.088
1773531969281,3/14/2026,4:46:09 PM,23.8203125,23.140625,25.74,0.008,25.015,96.654,14.088
1773531969335,3/14/2026,4:46:09 PM,23.8203125,23.140625,25.74,0.008,25.015,96.654,14.088
1773531969395,3/14/2026,4:46:09 PM,23.8203125,23.140625,25.74,0.008,25.015,96.654,14.088
1773531969514,3/14/2026,4:46:09 PM,23.8203125,23.1875,25.74,0.008,25.015,96.654,14.088
1773531969625,3/14/2026,4:46:09 PM,23.8203125,23.1875,25.74,0.008,25.015,96.654,14.088
1773531969763,3/14/2026,4:46:09 PM,23.8203125,23.1875,25.74,0.008,25.015,96.654,14.088
1773531969819,3/14/2026,4:46:09 PM,23.8203125,23.1875,25.74,0.008,25.015,96.654,14.088
1773531969872,3/14/2026,4:46:09 PM,23.8203125,23.1875,25.74,0.008,25.015,96.654,14.088
1773531969932,3/14/2026,4:46:09 PM,23.8203125,23.1875,25.74,0.007,25,96.651,14.093
1773531970347,3/14/2026,4:46:10 PM,23.7421875,23.203125,25.74,0.007,25,96.651,14.093
1773531970489,3/14/2026,4:46:10 PM,23.7421875,23.203125,25.74,0.007,25,96.651,14.093
1773531970550,3/14/2026,4:46:10 PM,23.7421875,23.203125,25.74,0.007,25,96.651,14.093
1773531970604,3/14/2026,4:46:10 PM,23.7421875,23.203125,25.73,0.007,25.06,96.652,14.083
1773531970662,3/14/2026,4:46:10 PM,23.7421875,23.203125,25.73,0.007,25.06,96.652,14.083
1773531970717,3/14/2026,4:46:10 PM,23.7421875,23.203125,25.73,0.007,25.06,96.652,14.083
1773531970775,3/14/2026,4:46:10 PM,23.7109375,23.203125,25.73,0.007,25.06,96.652,14.083
1773531970828,3/14/2026,4:46:10 PM,23.7109375,23.203125,25.73,0.007,25.06,96.652,14.083
1773531970882,3/14/2026,4:46:10 PM,23.7109375,23.203125,25.73,0.007,25.06,96.652,14.083
1773531970936,3/14/2026,4:46:10 PM,23.7109375,23.15625,25.73,0.007,25.06,96.652,14.083
