Frequency (Hz)	Level (dB)
0.488281	-67.726654
0.976562	-67.704887
1.464844	-67.713310
1.953125	-67.653282
2.441406	-67.622108
2.929688	-67.479538
3.417969	-67.569809
3.906250	-67.365204
4.394531	-67.390663
4.882812	-66.714142
5.371094	-67.090675
5.859375	-66.347900
6.347656	-66.357758
6.835938	-63.917381
7.324219	-64.842194
7.812500	-64.701675
8.300781	-62.757298
8.789062	-64.105286
9.277344	-63.365704
9.765625	-62.610229
10.253906	-62.501118
10.742188	-61.352783
11.230469	-59.508400
11.718750	-57.879036
12.207031	-59.005653
12.695312	-57.066647
13.183594	-59.863598
13.671875	-56.568207
14.160156	-58.308773
14.648438	-57.196526
15.136719	-55.744915
15.625000	-55.270973
16.113281	-52.911877
16.601562	-52.501720
17.089844	-50.557606
17.578125	-50.549114
18.066406	-51.537025
18.554688	-51.666759
19.042969	-50.253712
19.531250	-50.617844
20.019531	-48.018471
20.507812	-47.564243
20.996094	-43.588654
21.484375	-41.436691
21.972656	-30.899292
22.460938	-30.499531
22.949219	-40.382595
23.437500	-43.359341
23.925781	-45.792881
24.414062	-48.837963
24.902344	-48.074207
25.390625	-51.045158
25.878906	-52.134789
26.367188	-47.583527
26.855469	-47.614105
27.343750	-52.811131
27.832031	-50.449883
28.320312	-50.167141
28.808594	-51.036564
29.296875	-54.467236
29.785156	-50.126801
30.273438	-49.132786
30.761719	-51.141655
31.250000	-51.014862
31.738281	-50.592377
32.226562	-50.302071
32.714844	-53.930058
33.203125	-50.482838
33.691406	-49.142776
34.179688	-51.541340
34.667969	-47.746513
35.156250	-51.217754
35.644531	-50.077255
36.132812	-49.207302
36.621094	-50.033962
37.109375	-47.432842
37.597656	-47.218967
38.085938	-48.747074
38.574219	-49.388474
39.062500	-47.776558
39.550781	-48.370201
40.039062	-50.546478
40.527344	-48.875687
41.015625	-48.414204
41.503906	-47.558384
41.992188	-50.130344
42.480469	-53.570808
42.968750	-50.415546
43.457031	-48.923275
43.945312	-49.133282
44.433594	-48.121998
44.921875	-49.442413
45.410156	-53.490395
45.898438	-51.369095
46.386719	-49.232735
46.875000	-55.301067
47.363281	-52.049553
47.851562	-51.742630
48.339844	-52.131393
48.828125	-50.748516
49.316406	-54.050922
49.804688	-54.865768
50.292969	-52.674244
50.781250	-52.362640
51.269531	-49.119438
51.757812	-53.226547
52.246094	-53.401447
52.734375	-53.014053
53.222656	-51.425728
53.710938	-51.871326
54.199219	-52.500599
54.687500	-53.417564
55.175781	-51.872353
55.664062	-50.651554
56.152344	-52.045147
56.640625	-52.340336
57.128906	-52.709415
57.617188	-53.131310
58.105469	-50.682087
58.593750	-52.530624
59.082031	-53.096676
59.570312	-54.954628
60.058594	-52.228783
60.546875	-50.821804
61.035156	-53.160095
61.523438	-55.365368
62.011719	-51.066891
62.500000	-52.419502
62.988281	-50.635059
63.476562	-54.108341
63.964844	-52.189972
64.453125	-53.941711
64.941406	-50.630348
65.429688	-50.148842
65.917969	-49.408077
66.406250	-47.384235
66.894531	-45.876945
67.382812	-52.107086
67.871094	-52.700619
68.359375	-51.565605
68.847656	-51.357258
69.335938	-54.328835
69.824219	-51.448700
70.312500	-52.968918
70.800781	-49.370964
71.289062	-53.382450
71.777344	-54.375759
72.265625	-52.870251
72.753906	-51.771950
73.242188	-52.211407
73.730469	-53.216377
74.218750	-53.268753
74.707031	-52.069984
75.195312	-49.441418
75.683594	-53.354271
76.171875	-53.463947
76.660156	-49.573795
77.148438	-53.040215
77.636719	-52.123653
78.125000	-49.870861
78.613281	-54.026535
79.101562	-52.233845
79.589844	-50.919594
80.078125	-50.308041
80.566406	-52.231602
81.054688	-51.257988
81.542969	-52.382122
82.031250	-49.915882
82.519531	-52.448208
83.007812	-53.547558
83.496094	-54.747280
83.984375	-49.516239
84.472656	-49.928246
84.960938	-49.982121
85.449219	-48.277763
85.937500	-49.234901
86.425781	-47.821835
86.914062	-51.783867
87.402344	-47.950176
87.890625	-48.992054
88.378906	-49.324421
88.867188	-47.299145
89.355469	-49.263222
89.843750	-48.635933
90.332031	-49.801197
90.820312	-50.120075
91.308594	-50.369263
91.796875	-47.851250
92.285156	-47.138927
92.773438	-49.647121
93.261719	-49.905434
93.750000	-50.129467
94.238281	-47.421837
94.726562	-48.247849
95.214844	-48.904446
95.703125	-48.729179
96.191406	-46.996845
96.679688	-49.748619
97.167969	-49.560143
97.656250	-48.788284
98.144531	-47.943623
98.632812	-50.153160
99.121094	-48.056778
99.609375	-46.784473
100.097656	-49.442535
100.585938	-47.106876
101.074219	-48.279037
101.562500	-47.119598
102.050781	-48.077854
102.539062	-51.967659
103.027344	-51.520161
103.515625	-49.125862
104.003906	-48.214848
104.492188	-46.436600
104.980469	-48.809376
105.468750	-48.163918
105.957031	-48.709312
106.445312	-47.538479
106.933594	-49.552052
107.421875	-45.696178
107.910156	-45.276333
108.398438	-44.269661
108.886719	-48.907421
109.375000	-46.364346
109.863281	-49.099197
110.351562	-46.233185
110.839844	-45.137318
111.328125	-46.392113
111.816406	-45.686085
112.304688	-43.620251
112.792969	-47.712967
113.281250	-47.604725
113.769531	-44.271839
114.257812	-44.652832
114.746094	-44.455578
115.234375	-43.937473
115.722656	-47.053764
116.210938	-42.200657
116.699219	-44.408878
117.187500	-43.793533
117.675781	-45.546745
118.164062	-42.795692
118.652344	-46.194839
119.140625	-45.291569
119.628906	-42.920300
120.117188	-40.729099
120.605469	-40.985157
121.093750	-39.457458
121.582031	-40.832531
122.070312	-41.611061
122.558594	-41.220074
123.046875	-41.179577
123.535156	-37.997234
124.023438	-39.049366
124.511719	-41.093105
125.000000	-38.862240
125.488281	-38.363510
125.976562	-38.283482
126.464844	-37.036297
126.953125	-40.144653
127.441406	-36.295986
127.929688	-37.745651
128.417969	-38.114475
128.906250	-39.233364
129.394531	-36.480137
129.882812	-35.324940
130.371094	-35.247765
130.859375	-37.902256
131.347656	-34.001972
131.835938	-34.869274
132.324219	-32.823753
132.812500	-36.474243
133.300781	-37.386608
133.789062	-34.239025
134.277344	-33.362709
134.765625	-36.913979
135.253906	-37.654541
135.742188	-38.260265
136.230469	-38.721462
136.718750	-38.283325
137.207031	-39.302292
137.695312	-38.305328
138.183594	-39.817730
138.671875	-38.454170
139.160156	-39.604065
139.648438	-41.801800
140.136719	-38.974831
140.625000	-43.168842
141.113281	-42.824345
141.601562	-42.698982
142.089844	-43.874802
142.578125	-45.157772
143.066406	-44.759403
143.554688	-43.983299
144.042969	-45.603825
144.531250	-44.115952
145.019531	-46.019672
145.507812	-45.818768
