Frequency (Hz)	Level (dB)
0.672913	-102.680099
1.345825	-102.814301
2.018738	-102.322807
2.691650	-102.028511
3.364563	-101.170433
4.037476	-99.974937
4.710388	-101.279175
5.383301	-99.783913
6.056213	-98.939514
6.729126	-96.643326
7.402039	-98.901489
8.074951	-98.920494
8.747864	-98.457436
9.420776	-96.922585
10.093689	-96.743065
10.766602	-95.996941
11.439514	-94.162262
12.112427	-93.674362
12.785339	-95.209854
13.458252	-93.936340
14.131165	-95.201843
14.804077	-93.816078
15.476990	-94.977119
16.149902	-94.770485
16.822815	-94.028168
17.495728	-94.760307
18.168640	-93.012856
18.841553	-93.095901
19.514465	-92.973740
20.187378	-92.869614
20.860291	-91.859573
21.533203	-92.944344
22.206116	-91.155128
22.879028	-90.151115
23.551941	-92.022659
24.224854	-91.822891
24.897766	-91.105179
25.570679	-91.362701
26.243591	-91.647491
26.916504	-91.131851
27.589417	-91.849327
28.262329	-90.973137
28.935242	-90.939857
29.608154	-88.722610
30.281067	-90.882759
30.953979	-90.343513
31.626892	-89.705765
32.299805	-89.894760
32.972717	-86.926201
33.645630	-90.684143
34.318542	-90.219460
34.991455	-89.956284
35.664368	-89.500229
36.337280	-88.812508
37.010193	-89.122879
37.683105	-89.118263
38.356018	-89.403328
39.028931	-89.184959
39.701843	-89.928360
40.374756	-87.527222
41.047668	-89.160828
41.720581	-89.313377
42.393494	-88.922897
43.066406	-88.682434
43.739319	-87.106140
44.412231	-87.683067
45.085144	-87.175850
45.758057	-87.444778
46.430969	-86.950867
47.103882	-86.672455
47.776794	-87.761620
48.449707	-86.566994
49.122620	-87.540657
49.795532	-86.328041
50.468445	-86.044289
51.141357	-86.128365
51.814270	-84.892471
52.487183	-85.545654
53.160095	-85.838821
53.833008	-85.200493
54.505920	-86.479271
55.178833	-85.100540
55.851746	-83.962570
56.524658	-83.848763
57.197571	-83.228073
57.870483	-84.751945
58.543396	-84.896294
59.216309	-84.428635
59.889221	-83.958092
60.562134	-83.780464
61.235046	-84.017242
61.907959	-83.225052
62.580872	-82.493874
63.253784	-82.897018
63.926697	-82.739594
64.599609	-84.403130
65.272522	-84.805016
65.945435	-84.901260
66.618347	-84.741142
67.291260	-85.025528
67.964172	-84.279030
68.637085	-84.218292
69.309998	-83.430260
69.982910	-82.593414
70.655823	-83.024475
71.328735	-82.995903
72.001648	-83.118614
72.674561	-83.062042
73.347473	-83.419662
74.020386	-82.306274
74.693298	-82.495857
75.366211	-82.967842
76.039124	-83.853043
76.712036	-83.687965
77.384949	-83.049652
78.057861	-83.856728
78.730774	-83.694824
79.403687	-82.264313
80.076599	-82.587433
80.749512	-83.099487
81.422424	-82.915321
82.095337	-83.042358
82.768250	-83.177032
83.441162	-84.004204
84.114075	-83.372391
84.786987	-83.108559
85.459900	-83.152832
86.132812	-83.928925
86.805725	-82.547684
87.478638	-83.525948
88.151550	-82.960014
88.824463	-83.307716
89.497375	-82.992020
90.170288	-82.824226
90.843201	-82.703278
91.516113	-83.228676
92.189026	-83.564445
92.861938	-83.535652
93.534851	-83.618561
94.207764	-83.727203
94.880676	-83.418236
95.553589	-82.908875
96.226501	-83.598785
96.899414	-83.126976
97.572327	-83.261833
98.245239	-83.051765
98.918152	-83.308983
99.591064	-83.157036
100.263977	-83.278587
100.936890	-82.701996
101.609802	-82.945831
102.282715	-83.302071
102.955627	-82.834023
103.628540	-82.871651
104.301453	-82.716080
104.974365	-83.012314
105.647278	-82.765732
106.320190	-82.928398
106.993103	-82.653221
107.666016	-82.709373
108.338928	-82.531616
109.011841	-82.460091
109.684753	-83.247467
110.357666	-82.733109
111.030579	-82.770538
111.703491	-82.942863
112.376404	-82.695587
113.049316	-82.623711
113.722229	-82.295944
114.395142	-82.184227
115.068054	-82.507286
115.740967	-82.507011
116.413879	-82.972313
117.086792	-82.594925
117.759705	-82.521835
118.432617	-80.909698
119.105530	-79.911392
119.778442	-81.309143
120.451355	-82.348289
121.124268	-82.296989
121.797180	-82.680084
122.470093	-82.470520
123.143005	-82.664635
123.815918	-82.717026
124.488831	-83.041862
125.161743	-82.506630
125.834656	-82.900589
126.507568	-82.626900
127.180481	-82.423737
127.853394	-82.892235
128.526306	-82.790802
129.199219	-82.238266
129.872131	-82.620316
130.545044	-82.637810
131.217957	-82.658165
131.890869	-82.391685
132.563782	-82.613022
133.236694	-82.420944
133.909607	-82.652924
134.582520	-82.467888
135.255432	-82.808067
135.928345	-82.906868
136.601257	-82.784294
137.274170	-82.673248
137.947083	-83.180000
138.619995	-82.570358
139.292908	-82.928017
139.965820	-82.554070
140.638733	-82.757042
141.311646	-82.926529
