Timestamp,Date,Time,TC1_Temp_C,TC2_Temp_C,Env_Temp_C,Flow_slm,Gas_Temp_C,Pressure_kPa,Humidity_%
1773531304816,3/14/2026,4:35:04 PM,23.7734375,23.0546875,25.75,0.004,25,96.651,14.939
1773531304875,3/14/2026,4:35:04 PM,23.7734375,23.0546875,25.75,0.004,25,96.651,14.939
1773531304928,3/14/2026,4:35:04 PM,23.7734375,23.0546875,25.75,0.004,25,96.651,14.939
1773531304983,3/14/2026,4:35:04 PM,23.7421875,23.0546875,25.75,0.004,25,96.651,14.939
1773531305041,3/14/2026,4:35:05 PM,23.7421875,23.0546875,25.75,0.004,25,96.651,14.939
1773531305099,3/14/2026,4:35:05 PM,23.7421875,23.0546875,25.75,0.004,25,96.651,14.939
1773531305159,3/14/2026,4:35:05 PM,23.7421875,23.1640625,25.75,0.004,25,96.651,14.939
1773531305217,3/14/2026,4:35:05 PM,23.7421875,23.1640625,25.75,0.004,25,96.651,14.939
1773531305271,3/14/2026,4:35:05 PM,23.7421875,23.1640625,25.75,0.004,25,96.651,14.939
1773531305325,3/14/2026,4:35:05 PM,23.7421875,23.1640625,25.75,0.004,25,96.651,14.939
1773531305382,3/14/2026,4:35:05 PM,23.7421875,23.1640625,25.75,0.004,25,96.651,14.939
1773531305532,3/14/2026,4:35:05 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.651,14.949
1773531305646,3/14/2026,4:35:05 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.651,14.949
1773531305789,3/14/2026,4:35:05 PM,23.7734375,23.1640625,25.75,0.005,24.935,96.651,14.949
1773531305869,3/14/2026,4:35:05 PM,23.7734375,23.1171875,25.75,0.005,24.935,96.651,14.949
1773531305985,3/14/2026,4:35:05 PM,23.7734375,23.1171875,25.75,0.005,24.935,96.651,14.949
1773531306427,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.004,24.98,96.65,14.954
1773531306516,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.004,24.98,96.65,14.954
1773531306573,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.004,24.98,96.65,14.954
1773531306627,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.004,24.98,96.65,14.954
1773531306683,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.004,24.98,96.65,14.954
1773531306740,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.004,24.98,96.65,14.954
1773531306797,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.004,24.98,96.65,14.954
1773531306856,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.004,24.98,96.65,14.954
1773531306909,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.004,24.98,96.65,14.954
1773531306967,3/14/2026,4:35:06 PM,23.7578125,23.1171875,25.75,0.005,24.99,96.656,14.939
1773531307026,3/14/2026,4:35:07 PM,23.7578125,23.1171875,25.75,0.005,24.99,96.656,14.939
1773531307083,3/14/2026,4:35:07 PM,23.7578125,23.1171875,25.75,0.005,24.99,96.656,14.939
1773531307198,3/14/2026,4:35:07 PM,23.7421875,23.1171875,25.75,0.005,24.99,96.656,14.939
1773531307256,3/14/2026,4:35:07 PM,23.7421875,23.1171875,25.75,0.005,24.99,96.656,14.939
1773531307314,3/14/2026,4:35:07 PM,23.7421875,23.03125,25.75,0.005,24.99,96.656,14.939
1773531307372,3/14/2026,4:35:07 PM,23.7421875,23.03125,25.75,0.005,24.99,96.656,14.939
1773531307528,3/14/2026,4:35:07 PM,23.7421875,23.03125,25.75,0.005,24.99,96.656,14.939
1773531307648,3/14/2026,4:35:07 PM,23.7421875,23.03125,25.75,0.005,24.99,96.656,14.939
1773531307790,3/14/2026,4:35:07 PM,23.7421875,23.03125,25.75,0.005,24.97,96.65,14.93
1773531307868,3/14/2026,4:35:07 PM,23.796875,23.03125,25.75,0.005,24.97,96.65,14.93
1773531308414,3/14/2026,4:35:08 PM,23.796875,23.140625,25.75,0.005,24.96,96.649,14.954
1773531308512,3/14/2026,4:35:08 PM,23.796875,23.140625,25.75,0.005,24.96,96.649,14.954
1773531308575,3/14/2026,4:35:08 PM,23.7734375,23.140625,25.75,0.005,24.96,96.649,14.954
1773531308635,3/14/2026,4:35:08 PM,23.7734375,23.140625,25.75,0.005,24.96,96.649,14.954
1773531308689,3/14/2026,4:35:08 PM,23.7734375,23.140625,25.75,0.005,24.96,96.649,14.954
1773531308746,3/14/2026,4:35:08 PM,23.7734375,23.125,25.75,0.005,24.96,96.649,14.954
1773531308802,3/14/2026,4:35:08 PM,23.7734375,23.125,25.75,0.005,24.96,96.649,14.954
1773531308860,3/14/2026,4:35:08 PM,23.7734375,23.125,25.75,0.005,24.96,96.649,14.954
1773531308914,3/14/2026,4:35:08 PM,23.7734375,23.125,25.75,0.005,24.96,96.649,14.954
1773531308969,3/14/2026,4:35:08 PM,23.7734375,23.125,25.75,0.005,24.96,96.649,14.954
1773531309024,3/14/2026,4:35:09 PM,23.7734375,23.125,25.75,0.005,24.96,96.649,14.954
1773531309079,3/14/2026,4:35:09 PM,23.7734375,23.125,25.75,0.005,24.96,96.649,14.954
1773531309138,3/14/2026,4:35:09 PM,23.7734375,23.125,25.75,0.005,24.92,96.65,14.959
1773531309199,3/14/2026,4:35:09 PM,23.7734375,23.125,25.75,0.005,24.92,96.65,14.959
1773531309257,3/14/2026,4:35:09 PM,23.7734375,23.125,25.75,0.005,24.92,96.65,14.959
1773531309311,3/14/2026,4:35:09 PM,23.7109375,23.125,25.75,0.005,24.92,96.65,14.959
1773531309525,3/14/2026,4:35:09 PM,23.7109375,23.09375,25.75,0.005,24.92,96.65,14.959
1773531309645,3/14/2026,4:35:09 PM,23.7109375,23.09375,25.75,0.005,24.92,96.65,14.959
1773531309793,3/14/2026,4:35:09 PM,23.7109375,23.09375,25.75,0.005,24.92,96.65,14.959
1773531309853,3/14/2026,4:35:09 PM,23.7109375,23.09375,25.75,0.004,24.965,96.649,14.944
1773531310418,3/14/2026,4:35:10 PM,23.8203125,23.203125,25.75,0.004,24.965,96.649,14.944
1773531310532,3/14/2026,4:35:10 PM,23.8203125,23.203125,25.75,0.004,24.965,96.649,14.944
1773531310589,3/14/2026,4:35:10 PM,23.8203125,23.203125,25.75,0.004,24.86,96.649,14.949
1773531310645,3/14/2026,4:35:10 PM,23.8203125,23.203125,25.75,0.004,24.86,96.649,14.949
1773531310698,3/14/2026,4:35:10 PM,23.8203125,23.203125,25.75,0.004,24.86,96.649,14.949
1773531310751,3/14/2026,4:35:10 PM,23.7109375,23.203125,25.75,0.004,24.86,96.649,14.949
1773531310809,3/14/2026,4:35:10 PM,23.7109375,23.203125,25.75,0.004,24.86,96.649,14.949
1773531310867,3/14/2026,4:35:10 PM,23.7109375,23.203125,25.75,0.004,24.86,96.649,14.949
1773531310920,3/14/2026,4:35:10 PM,23.7109375,23.1171875,25.75,0.004,24.86,96.649,14.949
1773531310981,3/14/2026,4:35:10 PM,23.7109375,23.1171875,25.75,0.004,24.86,96.649,14.949
1773531311039,3/14/2026,4:35:11 PM,23.7109375,23.1171875,25.75,0.004,24.86,96.649,14.949
1773531311097,3/14/2026,4:35:11 PM,23.7109375,23.1171875,25.75,0.004,24.86,96.649,14.949
1773531311156,3/14/2026,4:35:11 PM,23.7109375,23.1171875,25.75,0.004,24.86,96.649,14.949
1773531311214,3/14/2026,4:35:11 PM,23.7109375,23.1171875,25.75,0.004,24.86,96.649,14.949
1773531311269,3/14/2026,4:35:11 PM,23.7109375,23.1171875,25.75,0.004,24.86,96.649,14.949
1773531311323,3/14/2026,4:35:11 PM,23.7109375,23.1171875,25.75,0.005,24.885,96.652,14.935
1773531311525,3/14/2026,4:35:11 PM,23.7578125,23.1171875,25.75,0.005,24.885,96.652,14.935
1773531311645,3/14/2026,4:35:11 PM,23.7578125,23.140625,25.75,0.005,24.885,96.652,14.935
1773531311786,3/14/2026,4:35:11 PM,23.7578125,23.140625,25.75,0.005,24.885,96.652,14.935
1773531311867,3/14/2026,4:35:11 PM,23.7578125,23.140625,25.75,0.005,24.885,96.652,14.935
1773531312408,3/14/2026,4:35:12 PM,23.7734375,23.046875,25.75,0.005,24.98,96.652,14.935
1773531312510,3/14/2026,4:35:12 PM,23.7734375,23.046875,25.75,0.005,24.98,96.652,14.935
1773531312564,3/14/2026,4:35:12 PM,23.7734375,23.046875,25.75,0.005,24.98,96.652,14.935
1773531312622,3/14/2026,4:35:12 PM,23.7734375,23.046875,25.75,0.005,24.98,96.652,14.935
1773531312682,3/14/2026,4:35:12 PM,23.7734375,23.046875,25.75,0.005,24.98,96.652,14.935
1773531312734,3/14/2026,4:35:12 PM,23.7734375,23.046875,25.75,0.005,24.94,96.649,14.93
1773531312793,3/14/2026,4:35:12 PM,23.7734375,23.046875,25.75,0.005,24.94,96.649,14.93
1773531312848,3/14/2026,4:35:12 PM,23.7734375,23.046875,25.75,0.005,24.94,96.649,14.93
1773531312905,3/14/2026,4:35:12 PM,23.7421875,23.046875,25.75,0.005,24.94,96.649,14.93
1773531312962,3/14/2026,4:35:12 PM,23.7421875,23.046875,25.75,0.005,24.94,96.649,14.93
1773531313018,3/14/2026,4:35:13 PM,23.7421875,23.046875,25.75,0.005,24.94,96.649,14.93
1773531313075,3/14/2026,4:35:13 PM,23.7421875,23.1171875,25.75,0.005,24.94,96.649,14.93
1773531313133,3/14/2026,4:35:13 PM,23.7421875,23.1171875,25.75,0.005,24.94,96.649,14.93
1773531313190,3/14/2026,4:35:13 PM,23.7421875,23.1171875,25.75,0.005,24.94,96.649,14.93
1773531313249,3/14/2026,4:35:13 PM,23.7421875,23.1171875,25.75,0.005,24.94,96.649,14.93
1773531313302,3/14/2026,4:35:13 PM,23.7421875,23.1171875,25.75,0.005,24.94,96.649,14.93
1773531313360,3/14/2026,4:35:13 PM,23.7421875,23.1171875,25.75,0.005,24.94,96.649,14.93
1773531313530,3/14/2026,4:35:13 PM,23.7421875,23.1171875,25.76,0.004,24.99,96.649,14.935
1773531313643,3/14/2026,4:35:13 PM,23.796875,23.1171875,25.76,0.004,24.99,96.649,14.935
1773531313797,3/14/2026,4:35:13 PM,23.796875,23.140625,25.76,0.004,24.99,96.649,14.935
1773531313856,3/14/2026,4:35:13 PM,23.796875,23.140625,25.76,0.004,24.99,96.649,14.935
1773531314420,3/14/2026,4:35:14 PM,23.796875,23.140625,25.75,0.005,24.98,96.65,14.94
1773531314511,3/14/2026,4:35:14 PM,23.796875,23.1171875,25.75,0.005,24.98,96.65,14.94
1773531314566,3/14/2026,4:35:14 PM,23.796875,23.1171875,25.75,0.005,24.98,96.65,14.94
1773531314622,3/14/2026,4:35:14 PM,23.796875,23.1171875,25.75,0.005,24.98,96.65,14.94
1773531314681,3/14/2026,4:35:14 PM,23.796875,23.1171875,25.75,0.005,24.98,96.65,14.94
1773531314736,3/14/2026,4:35:14 PM,23.796875,23.1171875,25.75,0.005,24.98,96.65,14.94
1773531314790,3/14/2026,4:35:14 PM,23.796875,23.1171875,25.75,0.005,24.98,96.65,14.94
1773531314848,3/14/2026,4:35:14 PM,23.796875,23.1171875,25.75,0.005,24.98,96.65,14.94
1773531314904,3/14/2026,4:35:14 PM,23.796875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531314959,3/14/2026,4:35:14 PM,23.796875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531315013,3/14/2026,4:35:15 PM,23.796875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531315068,3/14/2026,4:35:15 PM,23.71875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531315126,3/14/2026,4:35:15 PM,23.71875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531315180,3/14/2026,4:35:15 PM,23.71875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531315239,3/14/2026,4:35:15 PM,23.71875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531315293,3/14/2026,4:35:15 PM,23.71875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531315349,3/14/2026,4:35:15 PM,23.71875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531315530,3/14/2026,4:35:15 PM,23.71875,23.1171875,25.75,0.005,24.96,96.652,14.93
1773531315642,3/14/2026,4:35:15 PM,23.71875,23.1171875,25.75,0.005,24.94,96.65,14.935
1773531315788,3/14/2026,4:35:15 PM,23.6484375,23.1171875,25.75,0.005,24.94,96.65,14.935
1773531315866,3/14/2026,4:35:15 PM,23.6484375,23.1171875,25.75,0.005,24.94,96.65,14.935
1773531316410,3/14/2026,4:35:16 PM,23.6484375,23.078125,25.75,0.005,24.935,96.653,14.915
1773531316507,3/14/2026,4:35:16 PM,23.7421875,23.078125,25.75,0.005,24.935,96.653,14.915
1773531316588,3/14/2026,4:35:16 PM,23.7421875,23.078125,25.75,0.005,24.935,96.653,14.915
1773531316644,3/14/2026,4:35:16 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.653,14.915
1773531316701,3/14/2026,4:35:16 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.653,14.915
1773531316756,3/14/2026,4:35:16 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.653,14.915
1773531316808,3/14/2026,4:35:16 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.653,14.915
1773531316863,3/14/2026,4:35:16 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.653,14.915
1773531316923,3/14/2026,4:35:16 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.653,14.915
1773531316982,3/14/2026,4:35:16 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.653,14.915
1773531317039,3/14/2026,4:35:17 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.655,14.915
1773531317093,3/14/2026,4:35:17 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.655,14.915
1773531317152,3/14/2026,4:35:17 PM,23.7421875,23.1640625,25.75,0.005,24.935,96.655,14.915
1773531317213,3/14/2026,4:35:17 PM,23.7734375,23.1640625,25.75,0.005,24.935,96.655,14.915
1773531317271,3/14/2026,4:35:17 PM,23.7734375,23.1640625,25.75,0.005,24.935,96.655,14.915
1773531317324,3/14/2026,4:35:17 PM,23.7734375,23.1640625,25.75,0.005,24.935,96.655,14.915
1773531317384,3/14/2026,4:35:17 PM,23.7734375,23.1875,25.75,0.005,24.935,96.655,14.915
1773531317531,3/14/2026,4:35:17 PM,23.7734375,23.1875,25.75,0.005,24.935,96.655,14.915
1773531317644,3/14/2026,4:35:17 PM,23.7734375,23.1875,25.75,0.005,24.935,96.655,14.915
1773531317790,3/14/2026,4:35:17 PM,23.7734375,23.1875,25.75,0.005,24.94,96.656,14.93
1773531317871,3/14/2026,4:35:17 PM,23.7734375,23.1875,25.75,0.005,24.94,96.656,14.93
1773531318412,3/14/2026,4:35:18 PM,23.65625,23.125,25.75,0.005,24.94,96.656,14.93
1773531318511,3/14/2026,4:35:18 PM,23.65625,23.125,25.75,0.004,24.945,96.655,14.905
1773531318574,3/14/2026,4:35:18 PM,23.65625,23.125,25.75,0.004,24.945,96.655,14.905
1773531318633,3/14/2026,4:35:18 PM,23.7109375,23.125,25.75,0.004,24.945,96.655,14.905
1773531318689,3/14/2026,4:35:18 PM,23.7109375,23.125,25.75,0.004,24.945,96.655,14.905
1773531318747,3/14/2026,4:35:18 PM,23.7109375,23.125,25.75,0.004,24.945,96.655,14.905
1773531318802,3/14/2026,4:35:18 PM,23.7109375,23.15625,25.75,0.004,24.945,96.655,14.905
1773531318860,3/14/2026,4:35:18 PM,23.7109375,23.15625,25.75,0.004,24.945,96.655,14.905
1773531318915,3/14/2026,4:35:18 PM,23.7109375,23.15625,25.75,0.004,24.945,96.655,14.905
1773531318970,3/14/2026,4:35:18 PM,23.7109375,23.15625,25.75,0.004,24.945,96.655,14.905
1773531319030,3/14/2026,4:35:19 PM,23.7109375,23.15625,25.75,0.004,24.945,96.655,14.905
1773531319087,3/14/2026,4:35:19 PM,23.7109375,23.15625,25.75,0.004,24.945,96.655,14.905
1773531319145,3/14/2026,4:35:19 PM,23.7109375,23.15625,25.75,0.004,24.945,96.655,14.905
1773531319202,3/14/2026,4:35:19 PM,23.7109375,23.15625,25.75,0.004,24.99,96.65,14.91
1773531319262,3/14/2026,4:35:19 PM,23.7109375,23.15625,25.75,0.004,24.99,96.65,14.91
1773531319317,3/14/2026,4:35:19 PM,23.7109375,23.15625,25.75,0.004,24.99,96.65,14.91
1773531319530,3/14/2026,4:35:19 PM,23.6953125,23.140625,25.75,0.004,24.99,96.65,14.91
1773531319641,3/14/2026,4:35:19 PM,23.6953125,23.140625,25.75,0.004,24.99,96.65,14.91
1773531319791,3/14/2026,4:35:19 PM,23.6953125,23.140625,25.75,0.004,24.99,96.65,14.91
1773531319866,3/14/2026,4:35:19 PM,23.6953125,23.140625,25.75,0.004,24.99,96.65,14.91
1773531320421,3/14/2026,4:35:20 PM,23.734375,23.203125,25.75,0.004,24.96,96.648,14.915
1773531320532,3/14/2026,4:35:20 PM,23.734375,23.203125,25.75,0.004,24.96,96.648,14.915
1773531320590,3/14/2026,4:35:20 PM,23.734375,23.203125,25.75,0.004,24.96,96.648,14.915
1773531320649,3/14/2026,4:35:20 PM,23.734375,23.203125,25.75,0.005,24.91,96.643,14.929
1773531320708,3/14/2026,4:35:20 PM,23.734375,23.203125,25.75,0.005,24.91,96.643,14.929
1773531320766,3/14/2026,4:35:20 PM,23.734375,23.203125,25.75,0.005,24.91,96.643,14.929
1773531320824,3/14/2026,4:35:20 PM,23.7578125,23.203125,25.75,0.005,24.91,96.643,14.929
1773531320884,3/14/2026,4:35:20 PM,23.7578125,23.203125,25.75,0.005,24.91,96.643,14.929
1773531320941,3/14/2026,4:35:20 PM,23.7578125,23.203125,25.75,0.005,24.91,96.643,14.929
1773531320998,3/14/2026,4:35:20 PM,23.7578125,23.15625,25.75,0.005,24.91,96.643,14.929
1773531321056,3/14/2026,4:35:21 PM,23.7578125,23.15625,25.75,0.005,24.91,96.643,14.929
1773531321113,3/14/2026,4:35:21 PM,23.7578125,23.15625,25.75,0.005,24.91,96.643,14.929
1773531321167,3/14/2026,4:35:21 PM,23.7578125,23.15625,25.75,0.005,24.91,96.643,14.929
1773531321224,3/14/2026,4:35:21 PM,23.7578125,23.15625,25.75,0.005,24.91,96.643,14.929
1773531321279,3/14/2026,4:35:21 PM,23.7578125,23.15625,25.75,0.005,24.91,96.643,14.929
1773531321336,3/14/2026,4:35:21 PM,23.7578125,23.15625,25.75,0.005,24.91,96.643,14.929
1773531321528,3/14/2026,4:35:21 PM,23.7421875,23.15625,25.74,0.005,24.96,96.64,14.89
1773531321646,3/14/2026,4:35:21 PM,23.7421875,23.15625,25.74,0.005,24.96,96.64,14.89
1773531321787,3/14/2026,4:35:21 PM,23.7421875,23.140625,25.74,0.005,24.96,96.64,14.89
1773531321864,3/14/2026,4:35:21 PM,23.7421875,23.140625,25.74,0.005,24.96,96.64,14.89
1773531322425,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.98,96.641,14.89
1773531322508,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.98,96.641,14.89
1773531322588,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.98,96.641,14.89
1773531322640,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.98,96.641,14.89
1773531322700,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.98,96.641,14.89
1773531322757,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.98,96.641,14.89
1773531322816,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.91,96.642,14.89
1773531322874,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.91,96.642,14.89
1773531322932,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.91,96.642,14.89
1773531322986,3/14/2026,4:35:22 PM,23.7734375,23.15625,25.74,0.005,24.91,96.642,14.89
1773531323040,3/14/2026,4:35:23 PM,23.7734375,23.15625,25.74,0.005,24.91,96.642,14.89
1773531323097,3/14/2026,4:35:23 PM,23.7734375,23.15625,25.74,0.005,24.91,96.642,14.89
1773531323156,3/14/2026,4:35:23 PM,23.7734375,23.125,25.74,0.005,24.91,96.642,14.89
1773531323210,3/14/2026,4:35:23 PM,23.7734375,23.125,25.74,0.005,24.91,96.642,14.89
1773531323266,3/14/2026,4:35:23 PM,23.7734375,23.125,25.74,0.005,24.91,96.642,14.89
1773531323321,3/14/2026,4:35:23 PM,23.7734375,23.125,25.74,0.005,24.91,96.642,14.89
1773531323378,3/14/2026,4:35:23 PM,23.7734375,23.125,25.74,0.005,24.91,96.642,14.89
1773531323527,3/14/2026,4:35:23 PM,23.7734375,23.125,25.74,0.005,24.98,96.643,14.885
1773531323647,3/14/2026,4:35:23 PM,23.7734375,23.125,25.74,0.005,24.98,96.643,14.885
1773531323820,3/14/2026,4:35:23 PM,23.7109375,23.125,25.74,0.005,24.98,96.643,14.885
1773531323876,3/14/2026,4:35:23 PM,23.7109375,23.1171875,25.74,0.005,24.98,96.643,14.885
1773531324409,3/14/2026,4:35:24 PM,23.7578125,23.1171875,25.74,0.005,24.965,96.648,14.88
1773531324510,3/14/2026,4:35:24 PM,23.7578125,23.1171875,25.74,0.005,24.965,96.648,14.88
1773531324570,3/14/2026,4:35:24 PM,23.7578125,23.09375,25.74,0.005,24.965,96.648,14.88
1773531324627,3/14/2026,4:35:24 PM,23.7578125,23.09375,25.74,0.005,24.965,96.648,14.88
1773531324685,3/14/2026,4:35:24 PM,23.7578125,23.09375,25.74,0.005,24.965,96.648,14.88
1773531324739,3/14/2026,4:35:24 PM,23.7578125,23.09375,25.74,0.005,24.965,96.648,14.88
1773531324796,3/14/2026,4:35:24 PM,23.7578125,23.09375,25.74,0.005,24.965,96.648,14.88
1773531324850,3/14/2026,4:35:24 PM,23.7578125,23.09375,25.74,0.005,24.965,96.648,14.88
1773531324909,3/14/2026,4:35:24 PM,23.7578125,23.09375,25.74,0.005,24.965,96.648,14.88
1773531324971,3/14/2026,4:35:24 PM,23.7578125,23.09375,25.74,0.005,25,96.654,14.88
1773531325027,3/14/2026,4:35:25 PM,23.7578125,23.09375,25.74,0.005,25,96.654,14.88
1773531325086,3/14/2026,4:35:25 PM,23.7578125,23.09375,25.74,0.005,25,96.654,14.88
1773531325141,3/14/2026,4:35:25 PM,23.6953125,23.09375,25.74,0.005,25,96.654,14.88
1773531325197,3/14/2026,4:35:25 PM,23.6953125,23.09375,25.74,0.005,25,96.654,14.88
1773531325254,3/14/2026,4:35:25 PM,23.6953125,23.09375,25.74,0.005,25,96.654,14.88
1773531325310,3/14/2026,4:35:25 PM,23.6953125,23.15625,25.74,0.005,25,96.654,14.88
1773531325368,3/14/2026,4:35:25 PM,23.6953125,23.15625,25.74,0.005,25,96.654,14.88
1773531325531,3/14/2026,4:35:25 PM,23.6953125,23.15625,25.74,0.005,25,96.654,14.88
1773531325643,3/14/2026,4:35:25 PM,23.6953125,23.15625,25.74,0.005,25,96.654,14.88
1773531325788,3/14/2026,4:35:25 PM,23.6953125,23.15625,25.73,0.006,24.94,96.656,14.85
1773531325866,3/14/2026,4:35:25 PM,23.7734375,23.15625,25.73,0.006,24.94,96.656,14.85
1773531325971,3/14/2026,4:35:25 PM,23.7734375,23.15625,25.73,0.006,24.94,96.656,14.85
1773531326367,3/14/2026,4:35:26 PM,23.7734375,23.15625,25.73,0.006,24.94,96.656,14.85
1773531326507,3/14/2026,4:35:26 PM,23.7734375,23.15625,25.73,0.005,25.015,96.657,14.875
1773531326586,3/14/2026,4:35:26 PM,23.8046875,23.15625,25.73,0.005,25.015,96.657,14.875
1773531326641,3/14/2026,4:35:26 PM,23.8046875,23.15625,25.73,0.005,25.015,96.657,14.875
1773531326696,3/14/2026,4:35:26 PM,23.8046875,23.15625,25.73,0.005,25.015,96.657,14.875
1773531326753,3/14/2026,4:35:26 PM,23.8046875,23.0703125,25.73,0.005,25.015,96.657,14.875
1773531326811,3/14/2026,4:35:26 PM,23.8046875,23.0703125,25.73,0.005,25.015,96.657,14.875
1773531326869,3/14/2026,4:35:26 PM,23.8046875,23.0703125,25.73,0.005,25.015,96.657,14.875
1773531326924,3/14/2026,4:35:26 PM,23.8046875,23.0703125,25.73,0.005,25.015,96.657,14.875
1773531326979,3/14/2026,4:35:26 PM,23.8046875,23.0703125,25.73,0.005,25.015,96.657,14.875
1773531327035,3/14/2026,4:35:27 PM,23.8046875,23.0703125,25.73,0.005,25.015,96.657,14.875
1773531327093,3/14/2026,4:35:27 PM,23.8046875,23.0703125,25.73,0.005,24.96,96.658,14.87
1773531327151,3/14/2026,4:35:27 PM,23.8046875,23.0703125,25.73,0.005,24.96,96.658,14.87
1773531327208,3/14/2026,4:35:27 PM,23.8046875,23.0703125,25.73,0.005,24.96,96.658,14.87
1773531327264,3/14/2026,4:35:27 PM,23.796875,23.0703125,25.73,0.005,24.96,96.658,14.87
1773531327322,3/14/2026,4:35:27 PM,23.796875,23.0703125,25.73,0.005,24.96,96.658,14.87
1773531327378,3/14/2026,4:35:27 PM,23.796875,23.0703125,25.73,0.005,24.96,96.658,14.87
1773531327531,3/14/2026,4:35:27 PM,23.796875,23.15625,25.73,0.005,24.96,96.658,14.87
1773531327645,3/14/2026,4:35:27 PM,23.796875,23.15625,25.73,0.005,24.96,96.658,14.87
1773531327786,3/14/2026,4:35:27 PM,23.796875,23.15625,25.73,0.005,24.96,96.658,14.87
1773531327861,3/14/2026,4:35:27 PM,23.796875,23.15625,25.73,0.005,24.94,96.652,14.855
1773531328410,3/14/2026,4:35:28 PM,23.7109375,23.1796875,25.73,0.005,24.94,96.652,14.855
1773531328512,3/14/2026,4:35:28 PM,23.7109375,23.1796875,25.73,0.005,24.94,96.652,14.855
1773531328570,3/14/2026,4:35:28 PM,23.7109375,23.1796875,25.73,0.005,24.955,96.652,14.865
1773531328625,3/14/2026,4:35:28 PM,23.7109375,23.1796875,25.73,0.005,24.955,96.652,14.865
1773531328678,3/14/2026,4:35:28 PM,23.7109375,23.1796875,25.73,0.005,24.955,96.652,14.865
1773531328739,3/14/2026,4:35:28 PM,23.7734375,23.1796875,25.73,0.005,24.955,96.652,14.865
1773531328795,3/14/2026,4:35:28 PM,23.7734375,23.1796875,25.73,0.005,24.955,96.652,14.865
1773531328850,3/14/2026,4:35:28 PM,23.7734375,23.1796875,25.73,0.005,24.955,96.652,14.865
1773531328911,3/14/2026,4:35:28 PM,23.7734375,23.15625,25.73,0.005,24.955,96.652,14.865
1773531328969,3/14/2026,4:35:28 PM,23.7734375,23.15625,25.73,0.005,24.955,96.652,14.865
1773531329028,3/14/2026,4:35:29 PM,23.7734375,23.15625,25.73,0.005,24.955,96.652,14.865
1773531329081,3/14/2026,4:35:29 PM,23.7734375,23.15625,25.73,0.005,24.955,96.652,14.865
1773531329140,3/14/2026,4:35:29 PM,23.7734375,23.15625,25.73,0.005,24.955,96.652,14.865
1773531329197,3/14/2026,4:35:29 PM,23.7734375,23.15625,25.73,0.005,24.955,96.652,14.865
1773531329256,3/14/2026,4:35:29 PM,23.7734375,23.15625,25.73,0.005,24.955,96.651,14.86
1773531329310,3/14/2026,4:35:29 PM,23.7734375,23.15625,25.73,0.005,24.93,96.651,14.86
1773531329365,3/14/2026,4:35:29 PM,23.7734375,23.15625,25.73,0.005,24.93,96.651,14.86
1773531329528,3/14/2026,4:35:29 PM,23.7421875,23.15625,25.73,0.005,24.93,96.651,14.86
1773531329644,3/14/2026,4:35:29 PM,23.7421875,23.140625,25.73,0.005,24.93,96.651,14.86
