Frequency (Hz)	Level (dB)
0.488281	-111.225494
0.976562	-110.045563
1.464844	-110.043869
1.953125	-111.080421
2.441406	-109.624077
2.929688	-108.788200
3.417969	-105.564430
3.906250	-102.738976
4.394531	-107.183655
4.882812	-107.630165
5.371094	-105.893707
5.859375	-103.234840
6.347656	-101.601852
6.835938	-104.137161
7.324219	-103.442886
7.812500	-102.247192
8.300781	-104.990601
8.789062	-101.968620
9.277344	-103.614479
9.765625	-102.856140
10.253906	-100.619873
10.742188	-97.247841
11.230469	-99.149925
11.718750	-98.597031
12.207031	-97.680489
12.695312	-96.498413
13.183594	-96.457794
13.671875	-96.107376
14.160156	-97.264000
14.648438	-100.223076
15.136719	-99.357712
15.625000	-98.316978
16.113281	-97.747345
16.601562	-95.770157
17.089844	-99.514305
17.578125	-96.734688
18.066406	-97.982048
18.554688	-96.145882
19.042969	-96.803429
19.531250	-98.082359
20.019531	-96.498329
20.507812	-95.735100
20.996094	-96.315598
21.484375	-95.446732
21.972656	-97.407951
22.460938	-95.786819
22.949219	-93.278687
23.437500	-96.846603
23.925781	-99.534355
24.414062	-97.760803
24.902344	-98.042488
25.390625	-94.278641
25.878906	-94.861549
26.367188	-95.396118
26.855469	-97.154610
27.343750	-95.426254
27.832031	-93.150421
28.320312	-94.795639
28.808594	-93.988487
29.296875	-97.778473
29.785156	-94.499504
30.273438	-94.852623
30.761719	-92.125153
31.250000	-93.823357
31.738281	-93.259567
32.226562	-92.815773
32.714844	-94.193642
33.203125	-95.219627
33.691406	-94.829582
34.179688	-94.373726
34.667969	-96.379478
35.156250	-94.628029
35.644531	-95.565163
36.132812	-92.399475
36.621094	-92.974411
37.109375	-93.483688
37.597656	-93.836952
38.085938	-92.760567
38.574219	-91.460205
39.062500	-92.269608
39.550781	-93.921722
40.039062	-93.864967
40.527344	-94.390457
41.015625	-95.950974
41.503906	-94.645180
41.992188	-95.324081
42.480469	-94.449333
42.968750	-95.564644
43.457031	-94.814903
43.945312	-95.900993
44.433594	-94.228966
44.921875	-94.447350
45.410156	-93.922600
45.898438	-93.294823
46.386719	-92.730476
46.875000	-93.381279
47.363281	-94.846901
47.851562	-96.376907
48.339844	-93.268730
48.828125	-92.320549
49.316406	-93.535622
49.804688	-93.041245
50.292969	-94.907455
50.781250	-91.141266
51.269531	-93.544029
51.757812	-91.782150
52.246094	-92.182068
52.734375	-90.815689
53.222656	-92.464783
53.710938	-91.871574
54.199219	-93.349739
54.687500	-91.754723
55.175781	-92.897163
55.664062	-91.430222
56.152344	-90.946060
56.640625	-89.161072
57.128906	-87.368034
57.617188	-90.486885
58.105469	-89.662094
58.593750	-88.163643
59.082031	-87.662758
59.570312	-86.379166
60.058594	-86.366257
60.546875	-88.105049
61.035156	-86.918953
61.523438	-90.223640
62.011719	-89.624290
62.500000	-87.428047
62.988281	-84.915169
63.476562	-86.608917
63.964844	-89.560387
64.453125	-91.016548
64.941406	-90.349747
65.429688	-92.163826
65.917969	-88.720337
66.406250	-87.903252
66.894531	-89.780045
67.382812	-91.348885
67.871094	-92.214012
68.359375	-87.412621
68.847656	-88.164803
69.335938	-90.586609
69.824219	-92.999588
70.312500	-91.942139
70.800781	-88.875664
71.289062	-89.813385
71.777344	-95.166695
72.265625	-91.656067
72.753906	-90.193268
73.242188	-92.685387
73.730469	-90.949127
74.218750	-94.368149
74.707031	-93.438622
75.195312	-93.167580
75.683594	-94.467392
76.171875	-94.747002
76.660156	-91.611191
77.148438	-91.614189
77.636719	-91.004524
78.125000	-91.527306
78.613281	-91.422256
79.101562	-90.753197
79.589844	-94.190742
80.078125	-93.858681
80.566406	-92.942726
81.054688	-91.019035
81.542969	-94.462303
82.031250	-94.272339
82.519531	-92.723640
83.007812	-94.183243
83.496094	-93.988335
83.984375	-92.070236
84.472656	-92.765366
84.960938	-88.583069
85.449219	-88.211525
85.937500	-88.852516
86.425781	-86.502739
86.914062	-86.180199
87.402344	-89.506699
87.890625	-85.959251
88.378906	-86.267044
88.867188	-84.745644
89.355469	-84.406136
89.843750	-86.199623
90.332031	-87.946793
90.820312	-85.407158
91.308594	-88.460518
91.796875	-87.784340
92.285156	-83.843971
92.773438	-89.208107
93.261719	-85.815102
93.750000	-86.242729
94.238281	-87.903412
94.726562	-89.976730
95.214844	-90.466133
95.703125	-89.978790
96.191406	-91.300186
96.679688	-92.037323
97.167969	-93.514870
97.656250	-91.724358
98.144531	-97.253326
98.632812	-92.030930
99.121094	-91.818962
99.609375	-89.469330
100.097656	-92.312157
100.585938	-91.870674
101.074219	-93.290993
101.562500	-89.868065
102.050781	-93.719246
102.539062	-91.187248
103.027344	-90.610046
103.515625	-93.066589
104.003906	-89.185562
104.492188	-89.092110
104.980469	-90.336639
105.468750	-86.170769
105.957031	-86.352951
106.445312	-86.161667
106.933594	-86.139122
107.421875	-84.665894
107.910156	-80.888611
108.398438	-81.906616
108.886719	-81.057304
109.375000	-77.456215
109.863281	-82.628174
110.351562	-82.851326
110.839844	-81.865372
111.328125	-81.794212
111.816406	-81.417358
112.304688	-77.814857
112.792969	-79.683327
113.281250	-82.232323
113.769531	-78.525108
114.257812	-79.826347
114.746094	-78.070412
115.234375	-80.898300
115.722656	-82.855309
116.210938	-83.717140
116.699219	-82.628876
117.187500	-82.622284
117.675781	-83.416039
118.164062	-83.453308
118.652344	-75.930519
119.140625	-76.733490
119.628906	-79.269226
120.117188	-68.648544
120.605469	-80.634140
121.093750	-80.093353
121.582031	-81.283852
122.070312	-77.648186
122.558594	-77.915527
123.046875	-76.804367
123.535156	-76.008263
124.023438	-80.531891
124.511719	-75.766838
125.000000	-68.585915
125.488281	-62.545235
125.976562	-74.368134
126.464844	-73.950691
126.953125	-73.662865
127.441406	-76.100204
127.929688	-74.320816
128.417969	-75.756104
128.906250	-76.154251
129.394531	-76.322121
129.882812	-74.765221
130.371094	-75.697418
130.859375	-72.557961
131.347656	-73.375381
131.835938	-72.668846
132.324219	-73.200165
132.812500	-73.324654
133.300781	-69.882416
133.789062	-71.846779
134.277344	-72.662186
134.765625	-74.290321
135.253906	-75.581810
135.742188	-79.835480
136.230469	-78.853752
136.718750	-76.216133
137.207031	-73.304985
137.695312	-73.497993
138.183594	-74.124222
138.671875	-75.555260
139.160156	-78.005165
139.648438	-75.963020
140.136719	-74.504036
140.625000	-76.920662
141.113281	-72.510483
141.601562	-77.436050
142.089844	-77.330719
142.578125	-74.467621
143.066406	-73.616432
143.554688	-74.084503
144.042969	-79.081970
144.531250	-74.590485
145.019531	-75.838882
145.507812	-77.429115
145.996094	-72.089363
146.484375	-70.455231
146.972656	-73.752213
147.460938	-72.020508
147.949219	-73.580475
148.437500	-76.143166
148.925781	-71.804893
149.414062	-76.139069
149.902344	-78.089363
150.390625	-82.679390
150.878906	-75.258827
151.367188	-73.221695
151.855469	-76.931816
152.343750	-83.165955
152.832031	-81.430862
153.320312	-84.693932
153.808594	-85.335968
154.296875	-87.610313
154.785156	-85.081795
155.273438	-84.439995
155.761719	-87.620491
156.250000	-84.163963
156.738281	-86.487785
157.226562	-89.193253
157.714844	-85.968170
158.203125	-90.029190
158.691406	-89.464600
159.179688	-87.887016
159.667969	-88.613487
160.156250	-88.099213
160.644531	-89.831779
161.132812	-91.003174
161.621094	-91.077774
162.109375	-91.559181
162.597656	-90.540253
163.085938	-91.968536
163.574219	-92.186089
164.062500	-91.294792
164.550781	-91.584969
165.039062	-92.169754
165.527344	-91.030128
166.015625	-91.602394
166.503906	-90.787323
166.992188	-92.901794
167.480469	-91.944473
167.968750	-90.234360
168.457031	-92.221352
168.945312	-91.880188
169.433594	-93.975098
169.921875	-95.674980
170.410156	-91.286758
170.898438	-92.224915
171.386719	-93.694824
171.875000	-93.684586
172.363281	-91.688171
172.851562	-91.933456
173.339844	-94.218483
173.828125	-95.658409
174.316406	-96.049904
174.804688	-94.811234
175.292969	-90.635895
175.781250	-92.345909
176.269531	-92.097748
176.757812	-90.920898
177.246094	-92.523979
177.734375	-93.167336
178.222656	-88.333290
178.710938	-90.034203
179.199219	-93.502213
179.687500	-94.731407
180.175781	-93.663483
180.664062	-95.370750
181.152344	-97.508095
181.640625	-95.932503
182.128906	-95.288544
182.617188	-98.511345
183.105469	-97.816963
183.593750	-96.620453
184.082031	-94.138664
184.570312	-97.816055
185.058594	-95.648521
185.546875	-93.501953
186.035156	-94.145409
186.523438	-97.427902
187.011719	-94.946281
187.500000	-96.712479
187.988281	-98.853348
188.476562	-100.659256
188.964844	-97.178886
189.453125	-97.898247
189.941406	-95.709557
190.429688	-97.301880
190.917969	-96.691757
191.406250	-95.475288
191.894531	-95.877708
192.382812	-96.463097
192.871094	-96.480881
193.359375	-95.766632
193.847656	-96.460999
194.335938	-95.427414
194.824219	-96.669403
195.312500	-97.492073
195.800781	-95.079254
196.289062	-92.180222
196.777344	-96.408669
197.265625	-93.447647
197.753906	-91.413681
198.242188	-95.080261
198.730469	-95.881294
199.218750	-92.853050
199.707031	-95.557449
200.195312	-93.577049
200.683594	-94.207344
201.171875	-92.490555
201.660156	-93.364990
202.148438	-94.828613
202.636719	-93.896248
203.125000	-95.293175
203.613281	-97.175278
204.101562	-95.005066
204.589844	-97.101662
205.078125	-98.350182
205.566406	-95.619797
206.054688	-96.323105
206.542969	-93.042351
207.031250	-94.915359
207.519531	-96.539970
208.007812	-96.295502
208.496094	-95.588028
208.984375	-96.357414
209.472656	-94.341827
209.960938	-96.993484
210.449219	-95.836746
210.937500	-97.167603
211.425781	-95.501160
211.914062	-97.092148
212.402344	-98.235077
212.890625	-96.678345
213.378906	-96.530029
213.867188	-98.448700
214.355469	-97.318687
214.843750	-98.843872
215.332031	-96.647263
215.820312	-96.250877
216.308594	-95.525719
216.796875	-100.301460
217.285156	-94.997375
217.773438	-97.812546
218.261719	-97.704384
218.750000	-96.051765
219.238281	-97.165756
219.726562	-96.766602
220.214844	-98.050316
220.703125	-96.722237
221.191406	-97.742409
221.679688	-95.896454
222.167969	-97.006638
222.656250	-96.178665
223.144531	-100.619781
223.632812	-95.154625
224.121094	-96.281540
224.609375	-99.976913
225.097656	-96.485481
225.585938	-94.737122
226.074219	-94.683441
226.562500	-99.098717
227.050781	-98.595985
227.539062	-96.825081
228.027344	-95.932350
228.515625	-98.331436
229.003906	-95.869415
229.492188	-96.000298
229.980469	-95.440239
230.468750	-96.288124
230.957031	-93.670921
231.445312	-97.936928
231.933594	-95.824776
232.421875	-96.115959
232.910156	-97.974152
233.398438	-96.138290
233.886719	-94.736496
234.375000	-99.269722
234.863281	-97.027771
235.351562	-98.955383
235.839844	-101.422028
236.328125	-95.133507
236.816406	-97.945076
237.304688	-95.634880
237.792969	-87.427963
238.281250	-95.448296
238.769531	-96.595726
239.257812	-96.119987
239.746094	-95.467690
240.234375	-90.728775
240.722656	-95.985718
241.210938	-96.334137
241.699219	-95.851242
242.187500	-94.553444
242.675781	-98.018585
243.164062	-95.890495
243.652344	-95.717163
244.140625	-95.475670
244.628906	-93.547195
245.117188	-92.379829
245.605469	-96.056061
246.093750	-91.309929
246.582031	-91.904175
247.070312	-91.182426
247.558594	-89.546387
248.046875	-89.438690
248.535156	-92.048500
249.023438	-92.066315
249.511719	-88.302284
250.000000	-90.259644
250.488281	-92.807632
250.976562	-91.552002
251.464844	-91.337189
251.953125	-88.665977
252.441406	-91.598312
252.929688	-92.853828
253.417969	-89.452293
253.906250	-90.058487
254.394531	-87.495667
254.882812	-90.020866
255.371094	-89.480789
255.859375	-85.062981
256.347656	-83.603546
256.835938	-86.846268
257.324219	-90.032494
257.812500	-93.502182
258.300781	-90.914352
258.789062	-90.461990
259.277344	-89.411240
259.765625	-88.265297
260.253906	-87.621849
260.742188	-90.103287
261.230469	-88.744370
261.718750	-87.925323
262.207031	-88.823181
262.695312	-87.088814
263.183594	-85.640366
263.671875	-87.021210
264.160156	-89.846474
264.648438	-89.036064
265.136719	-90.357948
265.625000	-77.216202
266.113281	-89.244034
266.601562	-92.166161
267.089844	-88.659409
267.578125	-91.188736
268.066406	-90.020401
268.554688	-92.212082
269.042969	-88.497688
269.531250	-88.205460
270.019531	-89.407372
270.507812	-89.667740
270.996094	-88.212456
271.484375	-90.867645
271.972656	-92.255173
272.460938	-94.677841
272.949219	-92.018250
273.437500	-92.139442
273.925781	-92.678009
274.414062	-91.271996
274.902344	-92.022255
275.390625	-92.448151
275.878906	-92.602737
276.367188	-93.365799
276.855469	-94.464050
277.343750	-94.578766
277.832031	-94.599251
278.320312	-93.996506
278.808594	-95.599777
279.296875	-91.408272
279.785156	-92.097794
280.273438	-91.235344
280.761719	-94.622406
281.250000	-97.953453
281.738281	-96.987167
282.226562	-96.322426
282.714844	-94.312431
283.203125	-95.508682
283.691406	-95.880066
284.179688	-96.403275
284.667969	-98.676888
285.156250	-97.465927
285.644531	-96.528206
286.132812	-96.555458
286.621094	-98.477013
287.109375	-96.474464
287.597656	-97.545502
288.085938	-95.707336
288.574219	-97.334717
289.062500	-98.216400
289.550781	-100.082550
290.039062	-98.600548
290.527344	-98.499184
291.015625	-96.228683
291.503906	-97.829140
291.992188	-97.278580
292.480469	-98.960228
292.968750	-100.847710
293.457031	-99.279022
293.945312	-99.884094
294.433594	-98.857697
294.921875	-98.461426
295.410156	-100.835426
295.898438	-95.927345
296.386719	-97.768501
296.875000	-99.153641
297.363281	-100.998192
297.851562	-98.352890
298.339844	-99.163475
298.828125	-97.973938
299.316406	-98.315849
299.804688	-98.112534
300.292969	-98.992371
300.781250	-98.938904
301.269531	-100.427650
301.757812	-98.598526
302.246094	-100.564484
302.734375	-96.165619
303.222656	-97.655380
303.710938	-98.913933
304.199219	-101.125412
304.687500	-100.703842
305.175781	-97.919418
305.664062	-94.303505
306.152344	-95.568161
306.640625	-98.954102
307.128906	-95.560242
307.617188	-100.704102
308.105469	-97.392807
308.593750	-96.932419
309.082031	-97.546898
309.570312	-96.312195
310.058594	-98.923897
310.546875	-98.913643
311.035156	-98.291275
311.523438	-97.180061
312.011719	-98.039261
312.500000	-99.104034
312.988281	-102.042717
313.476562	-97.253304
313.964844	-98.781189
314.453125	-95.917274
314.941406	-98.567856
315.429688	-98.794907
315.917969	-99.432762
316.406250	-99.343636
316.894531	-99.242691
317.382812	-100.009682
317.871094	-99.318169
318.359375	-97.532089
318.847656	-99.393997
319.335938	-97.285599
319.824219	-97.637444
320.312500	-102.545464
320.800781	-100.643585
321.289062	-98.523018
321.777344	-97.219765
322.265625	-100.022247
322.753906	-98.974541
323.242188	-98.448105
323.730469	-98.744835
324.218750	-100.700104
324.707031	-99.233597
325.195312	-100.455544
325.683594	-99.394463
326.171875	-102.170433
326.660156	-96.715240
327.148438	-99.467186
327.636719	-99.404236
328.125000	-99.535416
328.613281	-102.267982
329.101562	-99.017708
329.589844	-98.739120
330.078125	-100.224380
330.566406	-99.064339
331.054688	-98.263023
331.542969	-100.676865
332.031250	-97.399506
332.519531	-98.480316
333.007812	-99.530426
333.496094	-99.162323
333.984375	-99.781776
334.472656	-98.437424
334.960938	-100.286179
335.449219	-99.658524
335.937500	-100.359818
336.425781	-99.739815
336.914062	-98.421700
337.402344	-99.662552
337.890625	-99.018105
338.378906	-99.145058
338.867188	-100.292442
339.355469	-98.953812
339.843750	-100.018219
340.332031	-97.712532
340.820312	-99.056854
341.308594	-97.908600
341.796875	-99.270508
342.285156	-98.091942
342.773438	-98.183258
343.261719	-97.692604
343.750000	-99.225494
344.238281	-101.372139
344.726562	-102.738106
345.214844	-97.503227
345.703125	-99.902870
346.191406	-98.718399
346.679688	-99.846596
347.167969	-101.888580
347.656250	-97.778419
348.144531	-97.245377
348.632812	-100.184685
349.121094	-100.035614
349.609375	-96.407837
350.097656	-98.591057
350.585938	-97.718559
351.074219	-95.576118
351.562500	-96.729828
352.050781	-96.957085
352.539062	-97.245354
353.027344	-96.774384
353.515625	-93.537369
354.003906	-84.224991
354.492188	-82.042656
354.980469	-90.195251
355.468750	-92.894356
355.957031	-93.200645
356.445312	-91.032593
356.933594	-91.352211
357.421875	-94.764465
357.910156	-94.925766
358.398438	-97.090729
358.886719	-94.818108
359.375000	-93.816917
359.863281	-91.529114
360.351562	-86.866974
360.839844	-95.730621
361.328125	-95.942047
361.816406	-97.718361
362.304688	-99.229500
362.792969	-95.360916
363.281250	-96.902000
363.769531	-99.107346
364.257812	-99.306076
364.746094	-98.177567
365.234375	-92.760521
365.722656	-96.982559
366.210938	-99.672142
366.699219	-96.583511
367.187500	-98.515381
367.675781	-99.167656
368.164062	-97.580429
368.652344	-98.759613
369.140625	-93.599373
369.628906	-95.922035
370.117188	-92.575462
370.605469	-93.958313
371.093750	-97.338409
371.582031	-95.232742
372.070312	-94.851372
372.558594	-91.606041
373.046875	-93.613190
373.535156	-94.568466
374.023438	-94.518524
374.511719	-92.108696
375.000000	-93.722549
375.488281	-96.517258
375.976562	-95.826591
376.464844	-94.056725
376.953125	-93.158287
377.441406	-93.539543
377.929688	-91.122597
378.417969	-94.192795
378.906250	-90.959747
379.394531	-91.246277
379.882812	-90.187325
380.371094	-90.286469
380.859375	-90.783173
381.347656	-88.725327
381.835938	-89.507820
382.324219	-89.105278
382.812500	-87.868973
383.300781	-89.356514
383.789062	-86.506165
384.277344	-84.740150
384.765625	-86.695419
385.253906	-84.906944
385.742188	-83.754921
386.230469	-80.570557
386.718750	-84.702957
387.207031	-84.765564
387.695312	-85.640694
388.183594	-88.282059
388.671875	-85.891373
389.160156	-86.411919
389.648438	-86.246490
390.136719	-87.509445
390.625000	-90.245720
391.113281	-87.410019
391.601562	-89.484726
392.089844	-88.542374
392.578125	-88.758965
393.066406	-89.779617
393.554688	-88.560287
394.042969	-88.584534
394.531250	-89.602844
395.019531	-90.388931
395.507812	-90.386787
395.996094	-89.412148
396.484375	-90.407944
396.972656	-90.381287
397.460938	-90.607758
397.949219	-90.957291
398.437500	-90.602798
398.925781	-90.095345
399.414062	-94.232178
399.902344	-94.593987
400.390625	-95.743179
400.878906	-95.018562
401.367188	-95.707474
401.855469	-92.973770
402.343750	-94.284187
402.832031	-93.868317
403.320312	-94.784683
403.808594	-94.935020
404.296875	-94.607033
404.785156	-96.446030
405.273438	-95.056396
405.761719	-93.171654
406.250000	-94.062874
406.738281	-94.053223
407.226562	-96.595039
407.714844	-95.640076
408.203125	-94.081367
408.691406	-98.258087
409.179688	-93.295204
409.667969	-93.792160
410.156250	-94.130440
410.644531	-96.361710
411.132812	-96.013329
411.621094	-97.575203
412.109375	-95.214241
412.597656	-93.093010
413.085938	-86.454071
413.574219	-95.700562
414.062500	-94.903893
414.550781	-95.486038
415.039062	-101.279861
415.527344	-96.948158
416.015625	-96.382133
416.503906	-97.019051
416.992188	-96.539986
417.480469	-96.691551
417.968750	-97.795586
418.457031	-96.592995
418.945312	-97.670723
419.433594	-99.484390
419.921875	-96.695595
420.410156	-97.586342
420.898438	-94.903824
421.386719	-96.997543
421.875000	-95.703712
422.363281	-98.141991
422.851562	-95.770164
423.339844	-97.990669
423.828125	-97.687721
424.316406	-98.877869
424.804688	-101.332588
425.292969	-99.127632
425.781250	-98.797737
426.269531	-97.506866
426.757812	-97.684547
427.246094	-97.245300
427.734375	-98.887161
428.222656	-100.156227
428.710938	-98.684494
429.199219	-97.968513
