Frequency (Hz)	Level (dB)
0.672913	-77.748199
1.345825	-77.684517
2.018738	-77.757881
2.691650	-76.973251
3.364563	-76.192123
4.037476	-75.144691
4.710388	-73.738884
5.383301	-71.212753
6.056213	-70.828400
6.729126	-68.628922
7.402039	-68.487679
8.074951	-66.575378
8.747864	-64.733788
9.420776	-63.392853
10.093689	-60.745220
10.766602	-62.879311
11.439514	-60.819981
12.112427	-58.840973
12.785339	-58.857025
13.458252	-58.844666
14.131165	-57.632526
14.804077	-58.454796
15.476990	-58.072605
16.149902	-57.938614
16.822815	-57.192272
17.495728	-57.545673
18.168640	-56.675358
18.841553	-56.552567
19.514465	-55.074970
20.187378	-55.519798
20.860291	-56.248173
21.533203	-54.667053
22.206116	-56.645596
22.879028	-54.868652
23.551941	-54.179710
24.224854	-55.053547
24.897766	-54.596073
25.570679	-54.982933
26.243591	-55.414989
26.916504	-54.759953
27.589417	-54.085716
28.262329	-52.860394
28.935242	-52.653648
29.608154	-53.262833
30.281067	-53.957256
30.953979	-53.327995
31.626892	-54.479542
32.299805	-53.234219
32.972717	-52.010914
33.645630	-52.493000
34.318542	-51.538891
34.991455	-52.592697
35.664368	-52.774239
36.337280	-52.976898
37.010193	-53.969528
37.683105	-53.442818
38.356018	-53.409435
39.028931	-51.620872
39.701843	-53.914371
40.374756	-53.681400
41.047668	-52.017876
41.720581	-53.392467
42.393494	-53.144043
43.066406	-53.128113
43.739319	-52.797684
44.412231	-54.535110
45.085144	-52.161407
45.758057	-52.276733
46.430969	-51.916901
47.103882	-51.314182
47.776794	-52.856758
48.449707	-53.852417
49.122620	-52.946007
49.795532	-51.831348
50.468445	-51.693901
51.141357	-52.624428
51.814270	-52.967674
52.487183	-50.956810
53.160095	-52.235237
53.833008	-52.482002
54.505920	-53.164272
55.178833	-51.128502
55.851746	-52.371475
56.524658	-52.936966
57.197571	-52.460400
57.870483	-52.665165
58.543396	-52.359280
59.216309	-52.783215
59.889221	-51.648571
60.562134	-54.151802
61.235046	-53.133247
61.907959	-54.131493
62.580872	-53.538578
63.253784	-51.744617
63.926697	-51.812843
64.599609	-52.649460
65.272522	-53.711399
65.945435	-53.108078
66.618347	-53.892612
67.291260	-54.855495
67.964172	-53.169373
68.637085	-52.279121
69.309998	-52.671764
69.982910	-52.002598
70.655823	-52.320389
71.328735	-53.121059
72.001648	-54.474854
72.674561	-51.688839
73.347473	-52.877701
74.020386	-53.071873
74.693298	-54.142998
75.366211	-53.202633
76.039124	-53.016247
76.712036	-53.075241
77.384949	-53.433968
78.057861	-52.897507
78.730774	-54.202854
79.403687	-53.012348
80.076599	-53.518230
80.749512	-54.880836
81.422424	-53.674095
82.095337	-53.554829
82.768250	-53.551880
83.441162	-54.209728
84.114075	-55.027431
84.786987	-55.065273
85.459900	-55.355659
86.132812	-53.946247
86.805725	-55.636608
87.478638	-56.044323
88.151550	-53.865543
88.824463	-54.216949
89.497375	-54.979671
90.170288	-55.034393
90.843201	-56.013462
91.516113	-56.195663
92.189026	-55.823399
92.861938	-55.745346
93.534851	-55.523129
94.207764	-56.368973
94.880676	-55.601837
95.553589	-57.292549
96.226501	-57.805927
96.899414	-57.270741
97.572327	-57.720825
98.245239	-57.948936
98.918152	-59.129681
99.591064	-57.899193
100.263977	-58.993759
100.936890	-58.864693
101.609802	-59.765747
102.282715	-61.565681
102.955627	-61.431919
103.628540	-60.199253
104.301453	-61.232918
104.974365	-61.025928
105.647278	-61.231232
106.320190	-63.579582
106.993103	-61.695255
107.666016	-63.439728
108.338928	-63.687515
109.011841	-62.605526
109.684753	-63.478802
110.357666	-64.654427
111.030579	-63.900894
111.703491	-65.912918
112.376404	-65.051018
113.049316	-63.946331
113.722229	-65.378975
114.395142	-66.440857
115.068054	-65.063194
115.740967	-66.208572
116.413879	-66.376190
117.086792	-66.562218
117.759705	-67.096169
118.432617	-66.943733
119.105530	-67.682205
119.778442	-66.909218
120.451355	-66.397217
121.124268	-66.760460
121.797180	-70.577431
122.470093	-69.264999
123.143005	-70.926857
123.815918	-72.786255
124.488831	-72.673965
125.161743	-70.588158
125.834656	-72.633186
126.507568	-72.705589
127.180481	-74.293922
127.853394	-74.471428
128.526306	-75.257729
129.199219	-75.947647
129.872131	-76.408455
130.545044	-76.361282
131.217957	-75.647186
131.890869	-75.985031
132.563782	-77.240135
133.236694	-76.961578
133.909607	-78.143486
134.582520	-80.131714
135.255432	-78.354500
135.928345	-79.318581
136.601257	-78.885818
137.274170	-79.447586
137.947083	-78.647636
138.619995	-78.433083
139.292908	-78.849930
139.965820	-78.801849
140.638733	-78.302917
141.311646	-77.710670
141.984558	-77.806282
142.657471	-76.616005
143.330383	-76.632736
144.003296	-76.370026
144.676208	-75.958351
145.349121	-75.416489
146.022034	-75.357643
146.694946	-75.732704
147.367859	-73.943497
148.040771	-74.841759
148.713684	-74.611519
149.386597	-74.033890
150.059509	-73.205116
150.732422	-73.877266
151.405334	-73.362534
152.078247	-72.854362
152.751160	-73.317070
153.424072	-73.825134
154.096985	-72.202026
154.769897	-71.595230
155.442810	-72.006226
156.115723	-71.219673
156.788635	-71.337616
157.461548	-70.304916
158.134460	-69.753609
158.807373	-70.396904
159.480286	-71.229195
160.153198	-70.620613
160.826111	-69.418823
161.499023	-71.152023
162.171936	-69.547981
162.844849	-69.422569
163.517761	-70.710434
164.190674	-68.376556
164.863586	-68.846504
165.536499	-67.492218
166.209412	-68.049675
166.882324	-68.506714
167.555237	-67.226753
168.228149	-67.115707
168.901062	-68.376312
169.573975	-67.104881
170.246887	-67.627457
170.919800	-67.877724
171.592712	-65.553093
172.265625	-66.519608
172.938538	-67.421730
173.611450	-68.343002
174.284363	-66.988647
174.957275	-66.075439
175.630188	-67.030510
176.303101	-65.956375
176.976013	-67.252281
177.648926	-65.450539
178.321838	-63.949867
178.994751	-66.035057
179.667664	-65.030128
180.340576	-65.344246
181.013489	-65.979660
181.686401	-65.607933
182.359314	-65.662796
183.032227	-65.958893
183.705139	-65.603378
184.378052	-64.635513
185.050964	-63.707867
185.723877	-64.291344
186.396790	-64.842926
187.069702	-63.178654
187.742615	-63.895821
188.415527	-63.399910
189.088440	-62.834839
189.761353	-63.324547
190.434265	-62.915443
191.107178	-63.228939
191.780090	-63.209881
192.453003	-64.970261
193.125916	-61.691544
193.798828	-61.404804
194.471741	-61.924461
195.144653	-60.968758
195.817566	-62.161720
196.490479	-62.280415
197.163391	-61.107105
197.836304	-61.628860
198.509216	-61.102268
199.182129	-59.830322
199.855042	-61.243519
200.527954	-61.020977
201.200867	-60.755211
201.873779	-60.601208
202.546692	-62.012932
203.219604	-59.367348
203.892517	-60.849854
204.565430	-59.694870
205.238342	-59.727673
205.911255	-59.301796
206.584167	-60.068336
207.257080	-60.851582
207.929993	-59.155300
208.602905	-59.435677
209.275818	-59.566132
209.948730	-59.466640
210.621643	-57.616337
211.294556	-60.523621
211.967468	-59.959686
212.640381	-59.470634
213.313293	-58.618256
213.986206	-58.251499
214.659119	-57.650761
215.332031	-57.652473
216.004944	-56.099209
216.677856	-57.717239
217.350769	-57.638477
218.023682	-56.936081
218.696594	-57.176395
219.369507	-56.124496
220.042419	-56.106354
220.715332	-56.635002
221.388245	-56.267105
222.061157	-56.197937
222.734070	-56.148876
223.406982	-55.596237
224.079895	-56.183125
224.752808	-54.934879
225.425720	-54.341393
226.098633	-54.343872
226.771545	-55.647091
227.444458	-53.430050
228.117371	-55.598961
228.790283	-55.056656
229.463196	-55.209515
230.136108	-54.475918
230.809021	-53.595768
231.481934	-53.378227
232.154846	-53.137119
232.827759	-54.483292
233.500671	-52.051086
234.173584	-52.536861
234.846497	-52.672920
235.519409	-51.675217
236.192322	-51.629997
236.865234	-52.427231
237.538147	-51.256355
238.211060	-50.244080
238.883972	-49.044533
239.556885	-50.836796
240.229797	-50.578228
240.902710	-49.681538
241.575623	-49.497620
242.248535	-49.747932
242.921448	-49.819218
243.594360	-49.904072
244.267273	-49.853607
244.940186	-49.234547
245.613098	-49.732399
246.286011	-48.284809
246.958923	-47.797215
247.631836	-47.832363
248.304749	-47.546860
248.977661	-48.333935
249.650574	-48.460899
250.323486	-47.093868
250.996399	-45.981014
251.669312	-47.871227
252.342224	-45.761772
253.015137	-46.142258
253.688049	-45.639416
254.360962	-45.700912
255.033875	-45.084843
255.706787	-44.906445
256.379700	-44.660439
257.052612	-44.468067
257.725525	-44.258224
258.398438	-44.200619
259.071350	-43.615711
259.744263	-43.292271
260.417175	-41.072495
261.090088	-42.915073
261.763000	-44.081284
262.435913	-43.215645
263.108826	-42.051674
263.781738	-41.796680
264.454651	-41.550941
265.127563	-41.654999
265.800476	-42.761021
266.473389	-41.414349
267.146301	-41.621445
267.819214	-41.953529
268.492126	-42.153492
269.165039	-42.895130
269.837952	-40.957638
270.510864	-42.157700
271.183777	-42.337627
271.856689	-42.271633
272.529602	-42.521698
273.202515	-43.956493
273.875427	-43.988506
274.548340	-43.343506
275.221252	-43.031612
275.894165	-42.896126
276.567078	-43.676323
277.239990	-42.907860
277.912903	-43.805504
278.585815	-43.796242
279.258728	-46.176323
279.931641	-45.448174
280.604553	-44.503895
281.277466	-44.962311
281.950378	-46.055878
282.623291	-46.420586
283.296204	-46.291901
283.969116	-46.968494
284.642029	-47.392792
285.314941	-47.046040
285.987854	-46.524372
286.660767	-47.497063
287.333679	-48.847027
288.006592	-48.121861
288.679504	-47.202118
289.352417	-47.261494
290.025330	-48.896397
290.698242	-49.187977
291.371155	-50.593185
292.044067	-50.155396
292.716980	-50.689171
293.389893	-48.926205
294.062805	-49.797394
294.735718	-51.312855
295.408630	-49.066017
296.081543	-51.553555
296.754456	-53.772057
297.427368	-53.220680
298.100281	-52.053307
298.773193	-51.969501
299.446106	-53.828209
300.119019	-53.668327
300.791931	-53.212608
301.464844	-52.298119
302.137756	-53.427395
302.810669	-53.520618
303.483582	-55.745560
304.156494	-54.230309
304.829407	-55.701714
305.502319	-55.829113
306.175232	-54.810253
306.848145	-55.130344
307.521057	-55.581474
308.193970	-57.147846
308.866882	-58.972763
309.539795	-57.501839
310.212708	-55.437408
310.885620	-57.758862
311.558533	-58.240429
312.231445	-57.206390
312.904358	-57.348904
313.577271	-58.819763
314.250183	-58.057281
314.923096	-58.905602
315.596008	-58.676682
316.268921	-59.162258
316.941833	-60.125496
317.614746	-61.081459
318.287659	-60.157066
318.960571	-60.592724
319.633484	-60.281616
320.306396	-59.971218
320.979309	-61.587120
321.652222	-61.591076
322.325134	-61.274311
322.998047	-61.886295
323.670959	-62.280010
324.343872	-62.675209
325.016785	-62.257282
325.689697	-61.939953
326.362610	-61.017780
327.035522	-61.982857
327.708435	-62.187271
328.381348	-64.318382
329.054260	-63.900177
329.727173	-62.953800
330.400085	-65.084099
331.072998	-65.131378
331.745911	-63.753349
332.418823	-64.188438
333.091736	-64.374870
333.764648	-64.679665
334.437561	-64.922874
335.110474	-66.273781
335.783386	-66.251991
336.456299	-67.353622
337.129211	-65.011940
337.802124	-66.639084
338.475037	-65.914871
339.147949	-66.653740
339.820862	-64.976433
340.493774	-65.939407
341.166687	-66.649376
341.839600	-66.440575
342.512512	-67.328613
343.185425	-70.670746
343.858337	-67.372337
344.531250	-68.353958
345.204163	-68.926613
345.877075	-68.204422
346.549988	-69.126183
347.222900	-69.106430
347.895813	-68.546715
348.568726	-69.104759
349.241638	-68.249855
349.914551	-67.152817
350.587463	-69.559860
351.260376	-69.459770
351.933289	-68.767204
352.606201	-68.352196
353.279114	-69.934799
353.952026	-70.247131
354.624939	-69.763062
355.297852	-69.892456
355.970764	-70.399368
356.643677	-71.755684
357.316589	-71.753754
357.989502	-69.959976
358.662415	-69.624641
359.335327	-70.069542
360.008240	-70.394913
360.681152	-72.022781
361.354065	-73.033104
362.026978	-71.238670
362.699890	-71.513138
363.372803	-72.011658
364.045715	-72.576851
364.718628	-72.843414
365.391541	-72.643829
366.064453	-70.990578
366.737366	-71.971214
367.410278	-72.129036
368.083191	-73.164421
368.756104	-72.985237
369.429016	-73.033821
370.101929	-73.646820
370.774841	-73.633743
371.447754	-73.511986
372.120667	-73.896706
372.793579	-73.693939
373.466492	-73.492180
374.139404	-73.809631
374.812317	-75.095978
375.485229	-74.280762
376.158142	-74.867821
376.831055	-74.576202
377.503967	-72.968414
378.176880	-73.760162
378.849792	-75.164001
379.522705	-73.156761
380.195618	-74.058998
380.868530	-74.312210
381.541443	-75.333145
382.214355	-74.017143
382.887268	-73.918755
383.560181	-75.215637
384.233093	-74.888664
384.906006	-74.568138
385.578918	-75.321175
386.251831	-74.843712
386.924744	-75.766830
387.597656	-75.602386
388.270569	-74.922653
388.943481	-74.899857
389.616394	-75.859436
390.289307	-75.962753
390.962219	-76.199265
391.635132	-75.866402
392.308044	-77.051682
392.980957	-75.176819
393.653870	-76.811646
394.326782	-76.617104
394.999695	-76.213150
395.672607	-77.761871
396.345520	-75.588799
397.018433	-75.978485
397.691345	-76.286629
398.364258	-75.734810
399.037170	-76.892059
399.710083	-76.735756
400.382996	-77.058411
401.055908	-76.074791
401.728821	-76.713730
402.401733	-76.681564
403.074646	-77.176865
403.747559	-76.503342
404.420471	-75.950645
405.093384	-76.025909
405.766296	-75.150864
406.439209	-76.654129
407.112122	-75.787491
407.785034	-76.664841
408.457947	-76.258797
409.130859	-76.085762
409.803772	-77.103279
410.476685	-76.238304
411.149597	-76.407150
411.822510	-75.869499
412.495422	-76.392136
413.168335	-75.194168
413.841248	-76.101448
414.514160	-76.397522
415.187073	-75.962830
415.859985	-76.305298
416.532898	-75.674629
417.205811	-75.312393
417.878723	-75.328644
418.551636	-74.781403
419.224548	-76.127701
419.897461	-75.539505
420.570374	-75.796967
421.243286	-75.205605
421.916199	-74.966820
422.589111	-76.100533
423.262024	-74.661285
423.934937	-74.665985
424.607849	-74.523041
425.280762	-74.932854
425.953674	-75.674622
426.626587	-74.301369
427.299500	-74.137894
427.972412	-73.989265
428.645325	-74.629166
429.318237	-74.993507
429.991150	-74.139748
430.664062	-74.230873
431.336975	-75.125389
432.009888	-73.621712
432.682800	-73.719658
433.355713	-74.186310
434.028625	-73.615341
434.701538	-74.343468
435.374451	-74.100914
436.047363	-73.734695
436.720276	-73.366158
437.393188	-73.756363
438.066101	-73.100800
438.739014	-72.428360
439.411926	-73.221687
440.084839	-74.390717
440.757751	-74.073280
441.430664	-73.372704
442.103577	-74.622032
442.776489	-73.835144
443.449402	-72.284592
444.122314	-72.397797
444.795227	-72.600426
445.468140	-73.404686
446.141052	-72.360504
446.813965	-72.514313
447.486877	-72.645660
448.159790	-72.778496
448.832703	-71.815170
449.505615	-71.323242
450.178528	-72.155907
450.851440	-71.322762
451.524353	-70.709366
452.197266	-72.402184
452.870178	-72.293877
453.543091	-71.525024
454.216003	-71.963257
454.888916	-71.024910
455.561829	-71.240402
456.234741	-71.315788
456.907654	-71.441734
457.580566	-70.097679
458.253479	-70.384743
458.926392	-70.787018
459.599304	-71.786858
460.272217	-71.857635
460.945129	-70.678146
461.618042	-70.638054
462.290955	-70.471390
462.963867	-69.994324
463.636780	-69.469025
464.309692	-72.203926
464.982605	-70.593651
465.655518	-71.228561
466.328430	-70.482361
467.001343	-69.031143
467.674255	-69.841232
468.347168	-70.702614
469.020081	-69.081062
469.692993	-69.272034
470.365906	-68.781631
471.038818	-69.070381
471.711731	-69.345146
472.384644	-70.291771
473.057556	-69.336998
473.730469	-69.290047
474.403381	-68.576523
475.076294	-69.579941
475.749207	-68.008301
476.422119	-70.311714
477.095032	-69.907867
477.767944	-70.210548
478.440857	-69.776939
479.113770	-69.672379
479.786682	-70.360886
480.459595	-69.349411
481.132507	-69.629158
481.805420	-68.715271
482.478333	-68.462502
483.151245	-68.250351
483.824158	-68.867859
484.497070	-69.027931
