Frequency (Hz)	Level (dB)
0.672913	-108.525429
1.345825	-110.450668
2.018738	-110.452332
2.691650	-110.692795
3.364563	-105.709549
4.037476	-101.728752
4.710388	-103.973793
5.383301	-105.612274
6.056213	-99.910332
6.729126	-98.417519
7.402039	-101.478317
8.074951	-101.705338
8.747864	-100.344521
9.420776	-101.558235
10.093689	-95.331253
10.766602	-98.069458
11.439514	-96.139641
12.112427	-93.846443
12.785339	-94.231407
13.458252	-91.552879
14.131165	-94.915009
14.804077	-95.649055
15.476990	-93.015503
16.149902	-93.727654
16.822815	-95.922134
17.495728	-97.477364
18.168640	-97.664642
18.841553	-94.075638
19.514465	-95.401535
20.187378	-95.987762
20.860291	-93.784660
21.533203	-93.819893
22.206116	-91.949409
22.879028	-91.673058
23.551941	-92.304634
24.224854	-90.669571
24.897766	-93.646736
25.570679	-93.194405
26.243591	-91.217751
26.916504	-93.093849
27.589417	-92.700745
28.262329	-92.796745
28.935242	-91.314621
29.608154	-89.787094
30.281067	-92.386284
30.953979	-94.468140
31.626892	-91.891899
32.299805	-93.191704
32.972717	-92.137253
33.645630	-91.375526
34.318542	-92.120750
34.991455	-91.949837
35.664368	-90.990852
36.337280	-92.203690
37.010193	-90.854263
37.683105	-92.287483
38.356018	-92.536072
39.028931	-93.427620
39.701843	-89.958572
40.374756	-89.786079
41.047668	-89.828781
41.720581	-90.452835
42.393494	-92.118683
43.066406	-91.790833
43.739319	-91.725616
44.412231	-92.578537
45.085144	-90.773895
45.758057	-90.512383
46.430969	-89.876228
47.103882	-92.102859
47.776794	-93.909264
48.449707	-92.371956
49.122620	-89.210594
49.795532	-88.930489
50.468445	-90.363358
51.141357	-92.193367
51.814270	-91.138672
52.487183	-90.393326
53.160095	-88.457771
53.833008	-89.322929
54.505920	-88.976631
55.178833	-90.803696
55.851746	-88.503471
56.524658	-88.947762
57.197571	-88.735031
57.870483	-90.745506
58.543396	-87.839226
59.216309	-81.107193
59.889221	-86.462860
60.562134	-90.206367
61.235046	-87.555862
61.907959	-89.734398
62.580872	-87.656197
63.253784	-86.429024
63.926697	-90.255676
64.599609	-89.540848
65.272522	-90.475777
65.945435	-91.102196
66.618347	-86.071648
67.291260	-88.007858
67.964172	-84.982788
68.637085	-86.354134
69.309998	-84.163078
69.982910	-82.233971
70.655823	-85.069031
71.328735	-85.819733
72.001648	-85.942268
72.674561	-83.326050
73.347473	-83.251076
74.020386	-81.813850
74.693298	-82.170120
75.366211	-83.310036
76.039124	-84.253494
76.712036	-87.199234
77.384949	-87.468887
78.057861	-83.410408
78.730774	-84.069069
79.403687	-86.622002
80.076599	-84.024017
80.749512	-83.269051
81.422424	-84.180443
82.095337	-86.973381
82.768250	-91.480141
83.441162	-92.075745
84.114075	-92.300163
84.786987	-88.406853
85.459900	-91.374565
86.132812	-88.822510
86.805725	-88.773079
87.478638	-90.669174
88.151550	-90.333351
88.824463	-83.672508
89.497375	-89.114449
90.170288	-91.517365
90.843201	-89.407532
91.516113	-89.674675
92.189026	-90.387985
92.861938	-91.942406
93.534851	-85.458084
94.207764	-84.660980
94.880676	-90.182884
95.553589	-93.662201
96.226501	-92.261597
96.899414	-90.469856
97.572327	-91.245163
98.245239	-92.207039
98.918152	-90.168365
99.591064	-89.311172
100.263977	-90.295074
100.936890	-88.675751
101.609802	-88.968414
102.282715	-88.850266
102.955627	-87.373108
103.628540	-86.729362
104.301453	-88.029846
104.974365	-85.460472
105.647278	-84.469849
106.320190	-84.915337
106.993103	-85.095299
107.666016	-84.575264
108.338928	-82.895775
109.011841	-81.813950
109.684753	-81.521400
110.357666	-80.192467
111.030579	-80.971992
111.703491	-79.835663
112.376404	-78.836288
113.049316	-78.070129
113.722229	-76.663353
114.395142	-77.333984
115.068054	-73.717896
115.740967	-74.772232
116.413879	-74.454155
117.086792	-73.345039
117.759705	-73.752998
118.432617	-65.750282
119.105530	-67.936981
119.778442	-72.618904
120.451355	-74.582146
121.124268	-76.335609
121.797180	-79.897209
122.470093	-82.344048
123.143005	-79.348602
123.815918	-79.306976
124.488831	-80.603546
125.161743	-80.857948
125.834656	-79.419853
126.507568	-80.894432
127.180481	-80.921402
127.853394	-80.002144
128.526306	-79.808159
129.199219	-79.171638
129.872131	-77.737755
130.545044	-76.165077
131.217957	-76.752892
131.890869	-76.861488
132.563782	-76.689812
133.236694	-76.830582
133.909607	-77.191086
134.582520	-78.027969
135.255432	-78.357414
135.928345	-79.401810
136.601257	-79.731575
137.274170	-80.163803
137.947083	-80.374809
138.619995	-82.602646
139.292908	-82.572113
139.965820	-80.887024
140.638733	-81.742508
141.311646	-82.785927
141.984558	-82.652870
142.657471	-82.780174
143.330383	-83.076050
144.003296	-83.912735
144.676208	-83.738724
145.349121	-83.088196
146.022034	-84.171638
146.694946	-83.611481
147.367859	-84.496895
148.040771	-83.513275
148.713684	-82.743126
149.386597	-82.659325
150.059509	-83.749664
150.732422	-84.629700
151.405334	-85.200539
152.078247	-85.461807
152.751160	-85.362556
153.424072	-86.369087
154.096985	-85.451042
154.769897	-84.964539
155.442810	-85.040115
156.115723	-85.841980
156.788635	-85.598915
157.461548	-85.337273
158.134460	-85.462471
158.807373	-84.277634
159.480286	-86.823357
160.153198	-86.813118
160.826111	-86.254547
161.499023	-86.694328
162.171936	-86.353905
162.844849	-86.921257
163.517761	-86.101204
164.190674	-86.825523
164.863586	-84.913551
165.536499	-85.744316
166.209412	-85.961479
166.882324	-85.167091
167.555237	-84.733894
168.228149	-84.758049
168.901062	-85.481979
169.573975	-85.533585
170.246887	-85.899490
170.919800	-84.204971
171.592712	-85.151680
172.265625	-85.545677
172.938538	-86.367767
173.611450	-87.907188
174.284363	-86.507309
174.957275	-85.503014
175.630188	-86.273979
176.303101	-87.341034
176.976013	-86.704384
177.648926	-86.424301
178.321838	-85.933403
178.994751	-87.045250
179.667664	-86.663818
180.340576	-86.599838
181.013489	-87.612061
181.686401	-86.548965
182.359314	-86.484207
183.032227	-87.132370
183.705139	-88.442474
184.378052	-86.360718
185.050964	-86.572357
185.723877	-86.437546
186.396790	-87.784164
187.069702	-89.028412
187.742615	-88.204529
188.415527	-88.308380
189.088440	-89.028038
189.761353	-88.150391
190.434265	-88.411392
191.107178	-87.170815
191.780090	-88.601677
192.453003	-89.411957
193.125916	-88.315453
193.798828	-87.800842
194.471741	-87.699036
195.144653	-87.890221
195.817566	-87.147041
196.490479	-87.625198
197.163391	-88.804657
197.836304	-89.151649
198.509216	-88.189186
199.182129	-86.998192
199.855042	-88.915764
200.527954	-87.664978
201.200867	-88.407104
201.873779	-87.179115
202.546692	-87.666122
203.219604	-86.959015
203.892517	-87.246239
204.565430	-87.981689
205.238342	-87.527786
205.911255	-86.919624
206.584167	-87.042412
207.257080	-86.209427
207.929993	-86.583054
208.602905	-85.835823
209.275818	-86.848785
209.948730	-86.450386
210.621643	-87.125191
211.294556	-86.113441
211.967468	-86.168198
212.640381	-86.328804
213.313293	-85.590103
213.986206	-86.223534
214.659119	-85.550652
215.332031	-88.072395
216.004944	-87.491371
216.677856	-86.913452
217.350769	-86.262848
218.023682	-86.981773
218.696594	-86.922455
219.369507	-86.175995
220.042419	-85.527756
220.715332	-86.104713
221.388245	-86.286163
222.061157	-86.231171
222.734070	-86.392212
223.406982	-87.084259
224.079895	-86.326401
224.752808	-87.885628
225.425720	-84.786163
226.098633	-87.079735
226.771545	-86.311012
227.444458	-87.044579
228.117371	-85.889954
228.790283	-86.398880
229.463196	-85.629272
230.136108	-87.668640
230.809021	-86.497925
231.481934	-85.092529
232.154846	-85.104416
232.827759	-85.040024
233.500671	-86.699738
234.173584	-85.570892
234.846497	-86.459610
235.519409	-85.926201
236.192322	-85.276436
236.865234	-85.163986
237.538147	-81.138153
238.211060	-84.202232
238.883972	-86.759155
239.556885	-83.584770
240.229797	-84.254234
240.902710	-85.407715
241.575623	-85.112656
242.248535	-85.460976
242.921448	-84.256577
243.594360	-85.252068
244.267273	-85.101982
244.940186	-85.070053
245.613098	-85.530251
246.286011	-85.195549
246.958923	-84.675377
247.631836	-85.159546
248.304749	-83.475014
248.977661	-85.266670
249.650574	-83.649429
250.323486	-83.676544
250.996399	-83.545593
251.669312	-83.070076
252.342224	-82.945793
253.015137	-83.181587
253.688049	-83.883926
254.360962	-83.142212
255.033875	-82.406921
255.706787	-82.137238
256.379700	-83.170403
257.052612	-83.997513
257.725525	-83.726555
258.398438	-83.877052
259.071350	-82.130333
259.744263	-82.717697
260.417175	-83.759331
261.090088	-82.161499
261.763000	-82.762131
262.435913	-82.321709
263.108826	-82.716408
263.781738	-82.509094
264.454651	-82.781464
265.127563	-80.981186
265.800476	-82.035118
266.473389	-81.637207
267.146301	-83.025215
267.819214	-82.212318
268.492126	-82.379990
269.165039	-82.895790
269.837952	-82.091278
270.510864	-82.551888
271.183777	-82.061722
271.856689	-82.091621
272.529602	-83.284325
273.202515	-82.900154
273.875427	-82.651291
274.548340	-83.158920
275.221252	-83.082375
275.894165	-82.511520
276.567078	-84.324631
277.239990	-85.832848
277.912903	-84.952179
278.585815	-84.917702
279.258728	-84.099861
279.931641	-85.724648
280.604553	-85.858589
281.277466	-84.980988
281.950378	-84.402840
282.623291	-83.425858
283.296204	-79.967216
283.969116	-86.481689
284.642029	-86.473259
285.314941	-86.970482
285.987854	-87.345993
286.660767	-87.796829
287.333679	-87.987984
288.006592	-87.499329
288.679504	-88.345238
289.352417	-87.285492
290.025330	-87.804245
290.698242	-90.147141
291.371155	-88.772728
292.044067	-88.406136
292.716980	-89.569489
293.389893	-89.838356
294.062805	-90.118317
294.735718	-91.604408
295.408630	-90.398087
296.081543	-89.050758
296.754456	-88.141441
297.427368	-88.315079
298.100281	-89.703529
298.773193	-89.855339
299.446106	-90.320938
300.119019	-91.044868
300.791931	-90.928452
301.464844	-90.007057
302.137756	-90.904160
302.810669	-89.668022
303.483582	-90.134224
304.156494	-92.208038
304.829407	-91.680542
305.502319	-90.754478
306.175232	-90.839806
306.848145	-93.610458
307.521057	-90.981964
308.193970	-90.758751
308.866882	-91.005714
309.539795	-93.150482
310.212708	-91.915337
310.885620	-93.559464
311.558533	-94.837875
312.231445	-94.280823
312.904358	-96.076103
313.577271	-94.799950
314.250183	-95.848824
314.923096	-95.770714
315.596008	-92.926270
316.268921	-96.189240
316.941833	-97.646942
317.614746	-93.794281
318.287659	-94.290627
318.960571	-95.233337
319.633484	-96.385124
320.306396	-95.544273
320.979309	-96.926407
321.652222	-97.756241
322.325134	-96.138908
322.998047	-97.732170
323.670959	-96.462669
324.343872	-96.666115
325.016785	-94.548584
325.689697	-94.491531
326.362610	-97.329842
327.035522	-96.465065
327.708435	-97.169014
328.381348	-96.627251
329.054260	-97.445595
329.727173	-97.369865
330.400085	-96.476860
331.072998	-98.005989
331.745911	-96.731308
332.418823	-96.773354
333.091736	-96.999474
333.764648	-97.839165
334.437561	-95.839142
335.110474	-99.511307
335.783386	-98.612572
