Frequency (Hz)	Level (dB)
0.672913	-61.752495
1.345825	-61.701797
2.018738	-61.645073
2.691650	-61.514156
3.364563	-61.374832
4.037476	-61.232197
4.710388	-60.733097
5.383301	-60.413403
6.056213	-60.215343
6.729126	-60.031807
7.402039	-59.301796
8.074951	-59.384041
8.747864	-58.387745
9.420776	-58.403969
10.093689	-56.955601
10.766602	-56.996704
11.439514	-55.457504
12.112427	-54.025665
12.785339	-52.606770
13.458252	-47.010159
14.131165	-30.128689
14.804077	-47.961590
15.476990	-50.823063
16.149902	-50.356426
16.822815	-47.842537
17.495728	-46.320362
18.168640	-42.740631
18.841553	-38.001205
19.514465	-24.929693
20.187378	-33.820339
20.860291	-40.689503
21.533203	-44.683235
22.206116	-45.796680
22.879028	-46.146954
23.551941	-49.151882
24.224854	-48.748638
24.897766	-49.533058
25.570679	-49.622490
26.243591	-50.983849
26.916504	-48.828220
27.589417	-45.841400
28.262329	-36.450947
28.935242	-48.974781
29.608154	-51.201454
30.281067	-51.666771
30.953979	-49.478390
31.626892	-48.494637
32.299805	-48.206161
32.972717	-48.513191
33.645630	-37.197098
34.318542	-48.054661
34.991455	-49.017696
35.664368	-50.197056
36.337280	-51.248898
37.010193	-47.807648
37.683105	-46.596947
38.356018	-47.197739
39.028931	-44.087036
39.701843	-44.395554
40.374756	-44.822998
41.047668	-47.351582
41.720581	-46.738163
42.393494	-46.648617
43.066406	-49.392471
43.739319	-48.535645
44.412231	-47.493107
45.085144	-45.421379
45.758057	-49.279671
46.430969	-45.925125
47.103882	-46.472767
47.776794	-47.066456
48.449707	-46.581955
49.122620	-45.762730
49.795532	-44.193867
50.468445	-45.790810
51.141357	-48.104607
51.814270	-46.707733
52.487183	-45.387699
53.160095	-46.685764
53.833008	-44.070004
54.505920	-42.942688
55.178833	-43.745548
55.851746	-45.098682
56.524658	-44.205467
57.197571	-47.264862
57.870483	-41.556095
58.543396	-42.696491
59.216309	-42.110409
59.889221	-44.297104
60.562134	-45.175098
61.235046	-45.400547
61.907959	-43.301476
62.580872	-44.137768
63.253784	-42.521290
63.926697	-42.722332
64.599609	-41.295601
65.272522	-42.290562
65.945435	-42.302719
66.618347	-42.803799
67.291260	-43.478237
67.964172	-44.634163
68.637085	-42.252407
69.309998	-43.524040
69.982910	-38.959419
70.655823	-38.889523
71.328735	-42.186268
72.001648	-42.782066
72.674561	-45.188744
73.347473	-42.596745
74.020386	-43.386635
74.693298	-41.984158
75.366211	-41.185463
76.039124	-40.449940
76.712036	-43.436737
77.384949	-43.777756
78.057861	-41.833591
78.730774	-40.432323
79.403687	-42.961910
80.076599	-45.203407
80.749512	-39.961945
81.422424	-41.116768
82.095337	-41.810673
82.768250	-41.507324
83.441162	-40.192535
84.114075	-39.793240
84.786987	-38.986794
85.459900	-41.673611
86.132812	-41.908855
86.805725	-42.776535
87.478638	-42.878586
88.151550	-43.726482
88.824463	-43.178177
89.497375	-44.080772
90.170288	-42.624550
90.843201	-42.275066
91.516113	-40.092060
92.189026	-41.803654
92.861938	-43.179058
93.534851	-42.065685
94.207764	-38.810539
94.880676	-41.427746
95.553589	-42.738808
96.226501	-44.581165
96.899414	-40.375984
97.572327	-39.136864
98.245239	-44.106316
98.918152	-41.383816
99.591064	-41.839584
100.263977	-42.402435
