Frequency (Hz)	Level (dB)
0.672913	-96.539383
1.345825	-96.528496
2.018738	-96.588898
2.691650	-96.529556
3.364563	-96.432320
4.037476	-96.622925
4.710388	-96.451088
5.383301	-96.320168
6.056213	-96.340416
6.729126	-96.600006
7.402039	-96.672981
8.074951	-96.527733
8.747864	-96.477776
9.420776	-96.287323
10.093689	-95.985535
10.766602	-96.421951
11.439514	-96.653671
12.112427	-96.291382
12.785339	-96.100998
13.458252	-96.502563
14.131165	-96.270271
14.804077	-96.482620
15.476990	-96.546906
16.149902	-96.273598
16.822815	-95.873474
17.495728	-96.149429
18.168640	-96.554276
18.841553	-95.728584
19.514465	-95.576118
20.187378	-96.317154
20.860291	-95.548386
21.533203	-94.934212
22.206116	-94.851463
22.879028	-95.220734
23.551941	-95.232613
24.224854	-95.172455
24.897766	-94.883904
25.570679	-93.831673
26.243591	-94.258606
26.916504	-94.802124
27.589417	-94.725456
28.262329	-94.355453
28.935242	-94.048347
29.608154	-93.821938
30.281067	-95.006065
30.953979	-96.438782
31.626892	-94.796745
32.299805	-95.887436
32.972717	-96.306168
33.645630	-95.431267
34.318542	-95.235962
34.991455	-95.534012
35.664368	-95.561569
36.337280	-94.964767
37.010193	-94.534752
37.683105	-91.426842
38.356018	-91.928673
39.028931	-92.853981
39.701843	-92.998909
40.374756	-93.571632
41.047668	-92.903831
41.720581	-93.323692
42.393494	-93.889977
43.066406	-93.258240
43.739319	-93.367004
44.412231	-94.021950
45.085144	-94.439102
45.758057	-93.582886
46.430969	-94.390991
47.103882	-95.219566
47.776794	-95.124046
48.449707	-93.180588
49.122620	-93.916603
49.795532	-93.557930
50.468445	-93.617935
51.141357	-93.116592
51.814270	-94.338821
52.487183	-94.144661
53.160095	-95.192032
53.833008	-93.824989
54.505920	-94.726395
55.178833	-94.830978
55.851746	-93.837021
56.524658	-94.344643
57.197571	-93.306381
57.870483	-91.992699
58.543396	-91.073280
59.216309	-92.549393
59.889221	-92.200195
60.562134	-92.410980
61.235046	-91.211929
61.907959	-91.837196
62.580872	-92.588264
63.253784	-93.038643
63.926697	-93.182312
64.599609	-92.472244
65.272522	-92.872459
65.945435	-92.505096
66.618347	-92.317795
67.291260	-93.130844
67.964172	-94.111221
68.637085	-92.803070
69.309998	-92.677094
69.982910	-93.325607
70.655823	-93.078033
71.328735	-92.315178
72.001648	-92.728592
72.674561	-92.592438
73.347473	-93.695183
74.020386	-92.848404
74.693298	-92.416718
75.366211	-92.344711
76.039124	-92.705528
76.712036	-91.544434
77.384949	-91.697983
78.057861	-91.731407
78.730774	-92.510109
79.403687	-92.756889
80.076599	-91.764923
80.749512	-91.850266
81.422424	-91.625549
82.095337	-91.194298
82.768250	-92.278015
83.441162	-92.341278
84.114075	-91.249275
84.786987	-91.127525
85.459900	-91.329361
86.132812	-91.199890
86.805725	-91.058403
87.478638	-91.370911
88.151550	-91.527031
88.824463	-91.327850
89.497375	-90.629425
90.170288	-90.446274
90.843201	-91.846260
91.516113	-91.942459
92.189026	-91.458351
92.861938	-92.568794
93.534851	-91.092094
94.207764	-90.850189
94.880676	-90.525085
95.553589	-92.156593
96.226501	-91.929352
96.899414	-90.936241
97.572327	-91.033089
98.245239	-90.026382
98.918152	-90.201241
99.591064	-89.612732
100.263977	-89.597916
100.936890	-90.898468
101.609802	-90.665749
102.282715	-88.675858
102.955627	-88.772133
103.628540	-88.663147
104.301453	-89.675804
104.974365	-91.225250
105.647278	-89.298889
106.320190	-89.757507
106.993103	-88.308998
107.666016	-88.755890
108.338928	-88.022255
109.011841	-88.425438
109.684753	-87.888657
110.357666	-87.671677
111.030579	-86.795242
111.703491	-87.509483
112.376404	-87.975876
113.049316	-87.589531
113.722229	-87.726006
114.395142	-87.366943
115.068054	-89.230896
115.740967	-87.916725
116.413879	-83.422264
117.086792	-88.731583
117.759705	-84.441254
118.432617	-84.973785
119.105530	-82.537910
119.778442	-72.608849
120.451355	-78.018417
121.124268	-84.557823
121.797180	-85.641998
122.470093	-86.879456
123.143005	-86.452560
123.815918	-87.323273
124.488831	-85.632889
125.161743	-85.249557
125.834656	-85.931175
126.507568	-85.754951
127.180481	-85.974678
127.853394	-86.668961
128.526306	-86.048927
129.199219	-85.311272
129.872131	-84.975471
130.545044	-85.209846
131.217957	-85.999413
131.890869	-86.505630
132.563782	-87.707878
133.236694	-84.323997
133.909607	-86.656021
134.582520	-86.548233
135.255432	-86.549377
135.928345	-85.309799
136.601257	-85.755211
137.274170	-85.068550
137.947083	-84.000389
138.619995	-86.168114
139.292908	-85.337288
139.965820	-83.865570
140.638733	-85.179855
141.311646	-84.082100
141.984558	-83.932220
142.657471	-82.812363
143.330383	-84.670685
144.003296	-83.818420
144.676208	-83.147659
145.349121	-82.869980
146.022034	-83.789597
146.694946	-83.464409
147.367859	-83.267914
148.040771	-83.555252
148.713684	-83.643974
149.386597	-84.707588
150.059509	-82.847549
150.732422	-82.802948
151.405334	-83.034103
152.078247	-82.336761
152.751160	-81.753723
153.424072	-82.517082
154.096985	-82.129959
154.769897	-81.936691
155.442810	-83.761642
156.115723	-83.498535
156.788635	-83.344910
157.461548	-82.297386
158.134460	-82.287163
158.807373	-81.743340
159.480286	-82.188263
160.153198	-82.273262
160.826111	-80.591660
161.499023	-82.616699
162.171936	-82.441849
162.844849	-82.964455
163.517761	-81.506454
164.190674	-82.028465
164.863586	-80.589973
165.536499	-80.075867
166.209412	-81.982742
166.882324	-82.077820
167.555237	-82.410706
168.228149	-81.885582
168.901062	-79.967453
169.573975	-80.484642
170.246887	-80.414764
170.919800	-80.759262
171.592712	-80.474815
172.265625	-80.906410
172.938538	-80.038559
173.611450	-80.588120
174.284363	-79.940323
174.957275	-80.620094
175.630188	-80.852325
176.303101	-81.751564
176.976013	-79.344193
177.648926	-78.414345
178.321838	-78.846863
178.994751	-79.031967
179.667664	-78.761230
180.340576	-78.186455
181.013489	-79.213295
181.686401	-78.952271
182.359314	-80.169708
183.032227	-79.464714
183.705139	-78.639961
184.378052	-78.658615
185.050964	-78.501373
185.723877	-78.572601
186.396790	-79.717293
187.069702	-79.224854
187.742615	-78.243279
188.415527	-77.426735
189.088440	-78.475388
189.761353	-77.641914
190.434265	-76.630432
191.107178	-77.866463
191.780090	-78.803551
192.453003	-79.743187
193.125916	-76.509178
193.798828	-77.530777
194.471741	-77.244484
195.144653	-76.867149
195.817566	-76.111000
196.490479	-75.769913
197.163391	-76.520943
197.836304	-76.820274
198.509216	-77.007439
199.182129	-75.934090
199.855042	-75.072182
200.527954	-77.195694
201.200867	-78.045151
201.873779	-76.445541
202.546692	-75.429893
203.219604	-77.233383
203.892517	-76.853836
204.565430	-75.061142
205.238342	-76.428505
205.911255	-76.592926
206.584167	-74.688881
207.257080	-74.519974
207.929993	-76.155846
208.602905	-73.847198
209.275818	-75.329926
209.948730	-75.556046
210.621643	-74.431648
211.294556	-74.700829
211.967468	-75.688087
212.640381	-74.650543
213.313293	-74.568634
213.986206	-73.007935
214.659119	-72.618286
215.332031	-74.601791
216.004944	-72.879593
216.677856	-74.818825
217.350769	-73.508743
218.023682	-72.432152
218.696594	-74.420784
219.369507	-73.878716
220.042419	-72.749565
220.715332	-74.914070
221.388245	-74.129837
222.061157	-72.751663
222.734070	-72.269989
223.406982	-73.325943
224.079895	-72.510468
224.752808	-74.468918
225.425720	-73.576118
226.098633	-71.528954
226.771545	-72.609962
227.444458	-71.694420
228.117371	-71.505905
228.790283	-72.106071
229.463196	-71.359093
230.136108	-72.302322
230.809021	-69.761124
231.481934	-71.424850
232.154846	-70.318016
232.827759	-72.878555
233.500671	-73.398689
234.173584	-71.164322
234.846497	-69.874695
235.519409	-70.682343
236.192322	-71.465103
236.865234	-70.162102
237.538147	-71.373512
238.211060	-71.289200
238.883972	-69.827415
239.556885	-70.877281
240.229797	-71.804413
240.902710	-69.582932
241.575623	-69.733978
242.248535	-70.026985
242.921448	-69.620132
243.594360	-69.311241
244.267273	-70.634773
244.940186	-68.288361
245.613098	-67.889450
246.286011	-67.879128
246.958923	-68.827263
247.631836	-70.051926
248.304749	-69.069160
248.977661	-68.575775
249.650574	-67.539719
250.323486	-67.102798
250.996399	-69.158508
251.669312	-67.492149
252.342224	-67.651108
253.015137	-68.502357
253.688049	-67.127144
254.360962	-67.435143
255.033875	-67.731453
255.706787	-68.008560
256.379700	-68.469772
257.052612	-67.559364
257.725525	-67.580650
258.398438	-67.075874
259.071350	-66.280670
259.744263	-69.601151
260.417175	-67.898758
261.090088	-67.404510
261.763000	-66.297523
262.435913	-66.716217
263.108826	-67.777740
263.781738	-66.644630
264.454651	-66.605865
265.127563	-66.739616
265.800476	-65.817810
266.473389	-66.501602
267.146301	-64.556938
267.819214	-67.838707
268.492126	-67.462151
269.165039	-66.210403
269.837952	-67.079041
270.510864	-65.785851
271.183777	-65.606667
271.856689	-66.543770
272.529602	-66.706406
273.202515	-65.486359
273.875427	-66.172653
274.548340	-66.652641
275.221252	-65.293785
275.894165	-65.222496
276.567078	-66.042816
277.239990	-67.052612
277.912903	-67.850334
278.585815	-67.063629
279.258728	-66.773422
279.931641	-66.362083
280.604553	-65.278717
281.277466	-64.880379
281.950378	-64.982674
282.623291	-65.558640
283.296204	-66.248207
283.969116	-67.152306
284.642029	-67.501785
285.314941	-65.623688
285.987854	-65.126266
286.660767	-66.895119
287.333679	-65.356567
288.006592	-64.530334
288.679504	-66.163681
289.352417	-64.534821
290.025330	-65.718651
290.698242	-66.489212
291.371155	-66.437637
292.044067	-66.061157
292.716980	-67.715744
293.389893	-68.104942
294.062805	-67.211456
294.735718	-65.163742
295.408630	-66.413956
296.081543	-68.486687
296.754456	-66.761108
297.427368	-66.598129
298.100281	-66.963493
298.773193	-67.452133
299.446106	-67.906700
300.119019	-66.830154
300.791931	-65.711647
301.464844	-67.358833
302.137756	-67.056335
302.810669	-66.795067
303.483582	-67.474312
304.156494	-67.591263
304.829407	-67.398178
305.502319	-67.442963
306.175232	-67.723534
306.848145	-67.665665
307.521057	-68.235977
308.193970	-68.200600
308.866882	-68.453659
309.539795	-69.932625
310.212708	-68.730675
310.885620	-69.924850
311.558533	-69.203865
312.231445	-68.092781
312.904358	-69.595703
313.577271	-69.101379
314.250183	-69.739525
314.923096	-69.905312
315.596008	-69.475075
316.268921	-70.264656
316.941833	-70.906593
317.614746	-69.235855
318.287659	-71.923180
318.960571	-69.510841
319.633484	-69.159599
320.306396	-70.110703
320.979309	-69.918098
321.652222	-70.261879
322.325134	-68.568031
322.998047	-68.759979
323.670959	-68.941513
324.343872	-69.615456
325.016785	-70.184219
325.689697	-68.892380
326.362610	-70.294464
327.035522	-68.121445
327.708435	-68.693596
328.381348	-69.051895
329.054260	-70.155998
329.727173	-69.656654
330.400085	-70.200745
331.072998	-68.510262
331.745911	-71.967682
332.418823	-72.154236
333.091736	-69.845741
333.764648	-71.687920
334.437561	-72.147194
335.110474	-70.804321
335.783386	-71.065712
336.456299	-70.281059
337.129211	-70.171265
337.802124	-71.861343
338.475037	-71.565193
339.147949	-69.706741
339.820862	-71.992912
340.493774	-71.369713
341.166687	-72.050247
341.839600	-70.715454
342.512512	-71.634567
343.185425	-72.152245
343.858337	-72.604652
344.531250	-70.702904
345.204163	-71.249458
345.877075	-69.567818
346.549988	-72.584015
347.222900	-72.475861
347.895813	-71.289726
348.568726	-72.770134
349.241638	-71.634819
349.914551	-72.282043
350.587463	-71.087212
351.260376	-71.610901
351.933289	-70.591568
352.606201	-70.721001
353.279114	-71.939270
353.952026	-70.294983
354.624939	-72.309540
355.297852	-73.533356
355.970764	-73.686005
356.643677	-73.029869
357.316589	-73.293747
357.989502	-72.770576
358.662415	-71.221962
359.335327	-73.474785
360.008240	-73.302910
360.681152	-73.288544
361.354065	-72.347847
362.026978	-72.468353
362.699890	-73.012558
363.372803	-73.559097
364.045715	-73.237236
364.718628	-71.514862
365.391541	-72.680740
366.064453	-71.849525
366.737366	-71.657799
367.410278	-72.373802
368.083191	-71.853065
368.756104	-72.807472
369.429016	-71.972191
370.101929	-72.995026
370.774841	-74.152214
371.447754	-73.756439
372.120667	-73.425423
372.793579	-73.235115
373.466492	-72.758705
374.139404	-72.776741
374.812317	-71.152794
375.485229	-74.383514
376.158142	-74.912399
376.831055	-73.112556
377.503967	-71.080673
378.176880	-72.915543
378.849792	-72.983482
379.522705	-73.758514
380.195618	-72.443932
380.868530	-73.968224
381.541443	-74.565880
382.214355	-73.036186
382.887268	-72.626953
383.560181	-74.121696
384.233093	-74.720924
384.906006	-72.656075
385.578918	-73.376244
386.251831	-74.446480
386.924744	-75.362930
387.597656	-74.515778
388.270569	-72.730568
388.943481	-73.771301
389.616394	-77.086143
390.289307	-74.183426
390.962219	-74.005981
391.635132	-74.400414
392.308044	-73.912018
392.980957	-74.125130
393.653870	-73.493996
394.326782	-74.107704
394.999695	-74.229118
395.672607	-74.739746
396.345520	-73.201286
397.018433	-74.547089
397.691345	-74.244263
398.364258	-74.866562
399.037170	-74.038620
399.710083	-73.582649
400.382996	-74.542160
401.055908	-73.077370
401.728821	-74.284767
402.401733	-74.193764
403.074646	-74.733894
403.747559	-75.562653
404.420471	-73.376648
405.093384	-74.345657
405.766296	-73.880486
406.439209	-74.697891
407.112122	-73.864418
407.785034	-74.184067
408.457947	-74.670738
409.130859	-73.684036
409.803772	-72.367409
410.476685	-73.618622
411.149597	-75.833504
411.822510	-75.434898
412.495422	-74.568291
413.168335	-74.694969
413.841248	-73.748703
414.514160	-75.167786
415.187073	-74.640694
415.859985	-75.159492
416.532898	-73.683212
417.205811	-73.982056
417.878723	-73.749184
418.551636	-73.824326
419.224548	-75.123154
419.897461	-75.287689
420.570374	-74.677834
421.243286	-74.646980
421.916199	-74.402199
422.589111	-74.684212
423.262024	-74.957947
423.934937	-74.159004
424.607849	-76.112198
425.280762	-73.656723
425.953674	-73.522217
426.626587	-74.934105
427.299500	-74.430061
427.972412	-75.660637
428.645325	-74.562302
429.318237	-73.558884
429.991150	-73.147270
430.664062	-74.075104
431.336975	-75.614510
432.009888	-74.280777
432.682800	-72.830742
433.355713	-75.813095
434.028625	-75.655609
434.701538	-74.310043
435.374451	-75.320084
436.047363	-73.867508
436.720276	-74.592812
437.393188	-74.174255
438.066101	-74.766174
438.739014	-74.582710
439.411926	-73.979179
440.084839	-74.873688
440.757751	-73.329384
441.430664	-74.248718
442.103577	-75.334511
442.776489	-73.552330
443.449402	-74.413963
444.122314	-75.223602
444.795227	-73.979210
445.468140	-74.154243
446.141052	-74.591675
446.813965	-73.702316
447.486877	-73.539833
448.159790	-74.164932
448.832703	-74.110657
449.505615	-75.165184
450.178528	-73.729469
450.851440	-74.000511
451.524353	-75.779404
452.197266	-75.980301
452.870178	-74.403557
453.543091	-75.185066
454.216003	-76.560081
454.888916	-76.307869
455.561829	-74.246292
456.234741	-74.686470
456.907654	-74.387245
457.580566	-75.480125
458.253479	-75.364899
458.926392	-74.540115
459.599304	-75.285873
460.272217	-75.246513
460.945129	-75.393036
461.618042	-75.011581
462.290955	-75.076248
462.963867	-75.390816
463.636780	-75.502357
464.309692	-74.670868
464.982605	-73.700249
465.655518	-73.655838
466.328430	-74.171234
467.001343	-75.162987
467.674255	-74.288628
468.347168	-75.422646
469.020081	-75.395103
469.692993	-75.484230
470.365906	-73.980354
471.038818	-75.568718
471.711731	-72.960007
472.384644	-73.964706
473.057556	-74.896332
473.730469	-74.704819
474.403381	-74.726799
475.076294	-74.039330
475.749207	-75.870354
476.422119	-73.879448
477.095032	-73.170021
477.767944	-74.897346
478.440857	-75.390114
479.113770	-76.177917
479.786682	-75.864998
480.459595	-74.266075
481.132507	-75.014481
481.805420	-74.459534
482.478333	-74.295456
483.151245	-75.207085
483.824158	-74.968040
484.497070	-75.174026
485.169983	-75.533142
485.842896	-76.014587
486.515808	-75.670540
487.188721	-73.536453
487.861633	-74.108635
488.534546	-74.708817
489.207458	-74.827789
489.880371	-74.778610
490.553284	-75.002724
491.226196	-74.930542
491.899109	-75.923302
492.572021	-76.033875
493.244934	-74.226601
493.917847	-74.577454
494.590759	-75.129425
495.263672	-74.743927
495.936584	-75.349327
496.609497	-74.444695
497.282410	-75.970016
497.955322	-74.295677
498.628235	-73.685852
499.301147	-73.497360
499.974060	-77.047607
500.646973	-76.928871
501.319885	-75.434944
501.992798	-75.090057
502.665710	-75.872581
503.338623	-77.006302
504.011536	-74.501724
504.684448	-74.612114
505.357361	-75.387077
506.030273	-73.022781
506.703186	-74.655441
507.376099	-76.397217
508.049011	-73.977249
508.721924	-75.480980
509.394836	-74.057327
510.067749	-72.676155
510.740662	-73.698868
511.413574	-74.330040
512.086487	-74.876709
512.759399	-74.114799
513.432312	-75.056099
514.105225	-74.793327
514.778137	-73.597168
515.451050	-74.409485
516.123962	-73.127472
516.796875	-75.017632
517.469788	-74.802994
518.142700	-74.914970
518.815613	-73.719620
519.488525	-74.441551
520.161438	-74.475822
520.834351	-75.006699
521.507263	-74.324677
522.180176	-73.381210
522.853088	-74.751335
523.526001	-75.614136
524.198914	-74.945312
524.871826	-77.508186
525.544739	-75.382851
526.217651	-73.974564
526.890564	-73.914467
527.563477	-74.081551
528.236389	-73.484108
528.909302	-74.886002
529.582214	-73.877243
530.255127	-73.648285
530.928040	-74.692581
531.600952	-74.187393
532.273865	-74.859772
532.946777	-73.880188
533.619690	-73.721054
534.292603	-73.441628
534.965515	-71.991745
535.638428	-74.505814
536.311340	-73.470314
536.984253	-73.597992
537.657166	-74.082268
538.330078	-74.536423
539.002991	-74.404221
539.675903	-75.032730
540.348816	-73.157021
541.021729	-74.132347
541.694641	-74.735092
542.367554	-72.970192
543.040466	-75.309174
543.713379	-74.504936
544.386292	-74.599075
545.059204	-75.363686
545.732117	-74.007271
546.405029	-73.167046
547.077942	-72.668365
547.750854	-72.918282
548.423767	-73.063217
549.096680	-73.442467
549.769592	-72.608147
550.442505	-72.601280
551.115417	-73.311150
551.788330	-72.726273
552.461243	-75.093369
553.134155	-73.482124
553.807068	-73.031273
554.479980	-73.306084
555.152893	-72.930275
555.825806	-73.334625
556.498718	-72.901230
557.171631	-74.382568
557.844543	-73.916969
558.517456	-72.291580
559.190369	-72.477470
559.863281	-73.067009
560.536194	-73.544380
561.209106	-73.801346
561.882019	-74.624046
562.554932	-73.494881
563.227844	-71.495674
563.900757	-73.308411
564.573669	-74.092262
565.246582	-72.086517
565.919495	-73.681305
566.592407	-73.895630
567.265320	-73.970230
567.938232	-71.999519
568.611145	-73.401955
569.284058	-72.695618
569.956970	-71.924171
570.629883	-72.477226
571.302795	-72.535278
571.975708	-73.057350
572.648621	-72.487801
573.321533	-72.188309
573.994446	-72.605331
574.667358	-72.906929
575.340271	-74.338104
576.013184	-72.411957
576.686096	-72.354111
577.359009	-71.850800
578.031921	-72.876625
578.704834	-74.795639
579.377747	-71.819489
580.050659	-71.401306
580.723572	-72.970253
581.396484	-72.122643
582.069397	-73.126297
582.742310	-72.516434
583.415222	-70.899750
584.088135	-73.530876
584.761047	-71.628952
585.433960	-73.103584
586.106873	-73.163292
586.779785	-72.350288
587.452698	-72.204674
588.125610	-71.459839
588.798523	-72.966530
589.471436	-70.560112
590.144348	-71.700218
590.817261	-72.331306
591.490173	-73.526466
592.163086	-71.534180
592.835999	-71.358597
593.508911	-72.404053
594.181824	-72.933182
594.854736	-71.828636
595.527649	-72.327438
596.200562	-72.849670
596.873474	-72.878334
597.546387	-72.093689
598.219299	-72.589981
598.892212	-70.946983
599.565125	-71.832024
600.238037	-71.897293
600.910950	-72.700783
601.583862	-72.516411
602.256775	-73.197334
602.929688	-71.780212
603.602600	-70.587029
604.275513	-70.940697
604.948425	-70.469727
605.621338	-71.411575
606.294250	-72.270523
606.967163	-71.535713
607.640076	-70.403923
608.312988	-71.498245
608.985901	-71.808731
609.658813	-70.451286
610.331726	-72.363678
611.004639	-70.708878
611.677551	-72.059830
612.350464	-70.564926
613.023376	-71.046654
613.696289	-70.355957
614.369202	-71.247322
615.042114	-69.673645
615.715027	-69.901527
616.387939	-70.311386
617.060852	-70.206261
617.733765	-69.631187
618.406677	-70.422340
619.079590	-69.578262
619.752502	-69.380974
620.425415	-73.155022
621.098328	-70.902084
621.771240	-70.094284
622.444153	-70.754982
623.117065	-69.515953
623.789978	-71.593880
624.462891	-70.774879
625.135803	-71.499916
625.808716	-70.188538
626.481628	-69.442024
627.154541	-70.124939
627.827454	-69.688339
628.500366	-69.368530
629.173279	-70.432701
629.846191	-69.855629
630.519104	-70.464111
631.192017	-70.194130
631.864929	-69.832733
632.537842	-69.721146
633.210754	-70.542831
633.883667	-68.735413
634.556580	-70.075760
635.229492	-72.035316
635.902405	-70.473770
636.575317	-68.843262
637.248230	-70.865479
637.921143	-69.376343
638.594055	-68.541595
639.266968	-68.900940
639.939880	-68.012016
640.612793	-69.385056
641.285706	-68.344284
641.958618	-68.755409
642.631531	-68.827919
643.304443	-69.466400
643.977356	-68.798988
644.650269	-68.835510
645.323181	-68.152130
645.996094	-68.540337
646.669006	-69.409111
647.341919	-69.003944
648.014832	-68.635719
648.687744	-68.566200
649.360657	-67.794067
650.033569	-67.613533
650.706482	-66.695999
651.379395	-66.760277
652.052307	-67.961876
652.725220	-68.189087
653.398132	-69.371635
654.071045	-69.167084
654.743958	-69.160561
655.416870	-67.478783
656.089783	-67.124695
656.762695	-68.876640
657.435608	-68.246185
658.108521	-67.311554
658.781433	-68.529755
659.454346	-67.094933
660.127258	-69.176834
660.800171	-69.433319
661.473083	-66.947136
662.145996	-66.689682
662.818909	-66.978600
663.491821	-66.954735
664.164734	-65.855362
664.837646	-67.004898
665.510559	-68.126511
666.183472	-67.625031
666.856384	-66.686852
667.529297	-67.821510
668.202209	-67.361053
668.875122	-68.864227
669.548035	-68.660225
670.220947	-66.927139
670.893860	-66.737015
671.566772	-66.451401
672.239685	-66.540398
672.912598	-67.002571
673.585510	-67.884369
674.258423	-66.453979
674.931335	-66.820053
675.604248	-67.149818
676.277161	-66.965149
676.950073	-65.938217
677.622986	-66.185455
678.295898	-65.079430
678.968811	-65.275673
679.641724	-64.656006
680.314636	-65.300888
680.987549	-65.042862
681.660461	-64.318901
682.333374	-64.704262
683.006287	-65.448975
683.679199	-64.576843
684.352112	-66.843391
685.025024	-66.048592
685.697937	-64.848366
686.370850	-64.645264
687.043762	-65.139877
687.716675	-65.265320
688.389587	-63.154957
689.062500	-65.279137
689.735413	-64.174110
690.408325	-65.206268
691.081238	-64.393333
691.754150	-65.676277
692.427063	-63.711075
693.099976	-64.330696
693.772888	-63.587757
694.445801	-64.602699
695.118713	-63.894108
695.791626	-62.840889
696.464539	-63.770554
697.137451	-62.663654
697.810364	-63.244431
698.483276	-63.274487
699.156189	-63.262478
699.829102	-62.448994
700.502014	-61.781803
701.174927	-62.055626
701.847839	-63.192947
702.520752	-65.258453
703.193665	-63.688251
703.866577	-62.561924
704.539490	-62.764721
705.212402	-61.699390
705.885315	-63.258255
706.558228	-64.037216
707.231140	-61.815441
707.904053	-62.158390
708.576965	-61.669945
709.249878	-62.643318
709.922791	-62.800743
710.595703	-62.115658
711.268616	-60.537987
711.941528	-62.416828
712.614441	-62.304138
713.287354	-62.356934
713.960266	-60.978149
714.633179	-60.082481
715.306091	-60.770535
715.979004	-61.401501
716.651917	-61.328949
717.324829	-61.120335
717.997742	-61.368893
718.670654	-63.402046
719.343567	-62.088921
720.016479	-62.226265
720.689392	-60.279976
721.362305	-62.031013
722.035217	-61.457100
722.708130	-61.993595
723.381042	-60.445610
724.053955	-61.360123
724.726868	-63.077660
725.399780	-61.817131
726.072693	-61.283642
726.745605	-60.298183
727.418518	-59.654171
728.091431	-62.630894
728.764343	-61.911098
729.437256	-59.376911
730.110168	-60.658466
730.783081	-61.527550
731.455994	-60.445946
732.128906	-60.804909
732.801819	-60.694454
733.474731	-60.470013
734.147644	-59.569111
734.820557	-62.612915
735.493469	-60.799057
736.166382	-61.050716
736.839294	-60.672276
737.512207	-61.187748
738.185120	-63.208870
738.858032	-61.425346
739.530945	-60.712406
740.203857	-61.557945
740.876770	-60.522095
741.549683	-62.520866
742.222595	-61.951714
742.895508	-61.678261
743.568420	-60.985424
744.241333	-61.943748
744.914246	-60.536533
745.587158	-62.028481
746.260071	-62.217022
746.932983	-62.361694
747.605896	-62.330921
748.278809	-61.502266
748.951721	-63.086464
749.624634	-61.647243
750.297546	-61.338173
750.970459	-61.805515
751.643372	-61.855057
