Frequency (Hz)	Level (dB)
0.672913	-113.835419
1.345825	-114.682907
2.018738	-112.135117
2.691650	-110.737396
3.364563	-107.665611
4.037476	-103.399178
4.710388	-105.608978
5.383301	-105.346817
6.056213	-99.892746
6.729126	-101.707581
7.402039	-102.349220
8.074951	-104.183456
8.747864	-101.083885
9.420776	-98.482071
10.093689	-98.411308
10.766602	-96.769424
11.439514	-97.363052
12.112427	-94.292519
12.785339	-96.128639
13.458252	-95.404404
14.131165	-99.544441
14.804077	-96.503975
15.476990	-94.871765
16.149902	-96.416351
16.822815	-96.667061
17.495728	-96.959076
18.168640	-94.057083
18.841553	-93.450241
19.514465	-93.670639
20.187378	-95.823494
20.860291	-93.212677
21.533203	-93.551338
22.206116	-93.377472
22.879028	-90.570793
23.551941	-89.865181
24.224854	-93.381111
24.897766	-93.246712
25.570679	-94.220291
26.243591	-90.295593
26.916504	-91.820122
27.589417	-92.556099
28.262329	-90.726601
28.935242	-93.214546
29.608154	-89.321106
30.281067	-93.681625
30.953979	-92.049591
31.626892	-92.712738
32.299805	-92.885818
32.972717	-91.454163
33.645630	-93.858078
34.318542	-93.778481
34.991455	-93.754959
35.664368	-91.993790
36.337280	-89.818291
37.010193	-90.560791
37.683105	-92.637985
38.356018	-90.155983
39.028931	-93.019241
39.701843	-92.437653
40.374756	-93.568214
41.047668	-91.412918
41.720581	-91.436775
42.393494	-90.729424
43.066406	-90.347527
43.739319	-89.393402
44.412231	-88.449188
45.085144	-90.890648
45.758057	-90.151703
46.430969	-92.408295
47.103882	-90.898132
47.776794	-91.785530
48.449707	-89.869896
49.122620	-90.894554
49.795532	-90.297707
50.468445	-92.327278
51.141357	-90.763680
51.814270	-88.135185
52.487183	-90.148399
53.160095	-91.641167
53.833008	-91.765793
54.505920	-90.416199
55.178833	-89.877518
55.851746	-88.786423
56.524658	-89.580521
57.197571	-88.325005
57.870483	-86.789551
58.543396	-88.998009
59.216309	-88.061775
59.889221	-88.542282
60.562134	-88.013847
61.235046	-85.254013
61.907959	-86.208176
62.580872	-91.255562
63.253784	-87.557663
63.926697	-88.663971
64.599609	-89.697823
65.272522	-90.488243
65.945435	-90.175728
66.618347	-90.986694
67.291260	-92.321297
67.964172	-90.335854
68.637085	-90.262650
69.309998	-89.347542
69.982910	-85.612091
70.655823	-86.744652
71.328735	-88.647415
72.001648	-90.603371
72.674561	-91.009033
73.347473	-90.009674
74.020386	-87.747002
74.693298	-86.864212
75.366211	-88.367409
76.039124	-89.103149
76.712036	-90.027023
77.384949	-88.730331
78.057861	-90.245735
78.730774	-88.811455
79.403687	-87.549179
80.076599	-86.595345
80.749512	-88.277512
81.422424	-87.117531
82.095337	-89.315704
82.768250	-87.906403
83.441162	-92.757225
84.114075	-92.765938
84.786987	-90.714485
85.459900	-90.642761
86.132812	-89.108162
86.805725	-88.923187
87.478638	-91.789795
88.151550	-91.699982
88.824463	-89.696342
89.497375	-89.781776
90.170288	-90.063995
90.843201	-91.420502
91.516113	-91.192726
92.189026	-93.045189
92.861938	-91.508102
93.534851	-92.636154
94.207764	-93.895660
94.880676	-94.600464
95.553589	-92.346100
96.226501	-94.105820
96.899414	-94.344154
97.572327	-92.284218
98.245239	-93.471352
98.918152	-94.270363
99.591064	-95.371841
100.263977	-94.175407
100.936890	-93.553383
101.609802	-92.939957
102.282715	-93.445328
102.955627	-92.527336
103.628540	-93.082642
104.301453	-93.531258
104.974365	-91.037758
105.647278	-91.509445
106.320190	-92.200470
106.993103	-91.236786
107.666016	-90.863525
108.338928	-94.275612
109.011841	-94.447655
109.684753	-93.698395
110.357666	-94.541565
111.030579	-94.893005
111.703491	-94.375427
112.376404	-93.645859
113.049316	-90.196716
113.722229	-92.072365
114.395142	-89.843910
115.068054	-93.082497
115.740967	-91.173103
116.413879	-92.586540
117.086792	-93.408043
117.759705	-92.213890
118.432617	-89.045944
119.105530	-82.624123
119.778442	-91.205177
120.451355	-94.321419
121.124268	-95.048080
121.797180	-94.169891
122.470093	-94.421021
123.143005	-93.874855
123.815918	-94.824799
124.488831	-94.992355
125.161743	-92.485588
125.834656	-94.629890
126.507568	-93.090988
127.180481	-93.419899
127.853394	-95.561440
128.526306	-96.158646
129.199219	-93.772987
129.872131	-93.483376
130.545044	-93.861504
131.217957	-94.615265
131.890869	-94.316528
132.563782	-93.537598
133.236694	-96.178749
133.909607	-93.849724
134.582520	-94.292305
135.255432	-95.566116
135.928345	-96.352745
136.601257	-92.077438
137.274170	-94.049400
137.947083	-96.934319
138.619995	-95.529549
139.292908	-96.276024
139.965820	-96.186081
140.638733	-95.669098
141.311646	-94.805046
141.984558	-94.871956
142.657471	-97.315765
143.330383	-95.431847
144.003296	-95.905800
144.676208	-94.551613
145.349121	-94.402145
146.022034	-96.552399
146.694946	-94.518517
147.367859	-95.865486
148.040771	-93.728821
148.713684	-93.238396
149.386597	-95.084778
150.059509	-96.798981
150.732422	-94.302628
151.405334	-96.431190
152.078247	-96.926888
152.751160	-96.632248
153.424072	-94.918167
154.096985	-95.172691
154.769897	-96.618202
155.442810	-95.165878
156.115723	-96.045082
156.788635	-96.063972
157.461548	-94.050575
158.134460	-96.974358
158.807373	-95.589226
159.480286	-95.966553
160.153198	-97.609650
160.826111	-96.007446
161.499023	-95.569778
162.171936	-98.723068
162.844849	-98.703712
163.517761	-97.153702
164.190674	-95.315819
164.863586	-97.642868
165.536499	-98.020607
166.209412	-97.544861
166.882324	-95.598274
167.555237	-95.829323
168.228149	-95.263252
168.901062	-95.125992
169.573975	-98.275223
170.246887	-96.792236
170.919800	-96.415398
171.592712	-95.189659
