Parameter,Value
id,c1a48aca-18bf-41fa-801a-7e7be0761c36
name,iPhone Remote - Air
timestamp,2026-03-10 21:49:01
sample_rate,8000
duration,30
noise_type,white
recording_path,saved_runs/c1a48aca-18bf-41fa-801a-7e7be0761c36_rec.npy
noise_path,saved_runs/c1a48aca-18bf-41fa-801a-7e7be0761c36_noise.npy
gas_used,Air
recorded_by,iPhone
last_fft_points,16384
FFT_Info,"Rectangular Window, 120001 bins, Linear Frequency (Hz), Linear Magnitude"

Time (s),Amplitude,Frequency (Hz),Magnitude
0.008875036979320747,-0.0003896664,2.3666666666666667,2.414247e-07
0.00900003750015625,-0.00027730552,2.4,8.8932757e-07
0.009125038020991754,-0.00012976563,2.433333333333333,2.915573e-07
0.009250038541827257,-0.00026719685,2.466666666666667,7.8275036e-07
0.00937503906266276,-0.00029943546,2.5,3.4563837e-07
0.009500039583498264,-0.00027149587,2.533333333333333,5.473008e-07
0.009625040104333767,-0.0001287944,2.5666666666666664,4.465342e-07
0.00975004062516927,-0.00016825138,2.6,2.3835028e-07
0.009875041146004774,-0.00017827401,2.6333333333333333,5.408772e-07
0.010000041666840279,-0.00027175024,2.6666666666666665,2.2953915e-07
0.010125042187675782,-9.087604e-05,2.7,3.5876957e-07
0.010250042708511285,0.00017413145,2.7333333333333334,3.8089772e-07
0.010375043229346789,4.4835488e-05,2.7666666666666666,4.871921e-07
0.010500043750182292,0.00025299707,2.8,4.1906983e-07
0.010625044271017795,0.00031528354,2.8333333333333335,1.2010471e-06
0.010750044791853298,0.00015477068,2.8666666666666667,2.7616113e-07
0.010875045312688802,-3.440586e-05,2.9,9.378599e-07
0.011000045833524305,4.7411093e-05,2.933333333333333,1.650477e-07
0.011125046354359808,0.00012997189,2.966666666666667,6.750263e-07
0.011250046875195312,0.0001621408,3.0,3.3638204e-07
0.011375047396030817,0.00026535214,3.033333333333333,6.5498784e-07
0.01150004791686632,0.00014251158,3.0666666666666664,2.5471815e-07
0.011625048437701823,8.952833e-05,3.1,8.6060686e-07
0.011750048958537327,-2.5152734e-05,3.1333333333333333,8.151541e-07
0.01187504947937283,-0.00020457515,3.1666666666666665,5.1884e-07
0.012000050000208333,2.989982e-05,3.2,1.0338383e-06
0.012125050521043837,6.761233e-05,3.2333333333333334,5.9858826e-07
0.01225005104187934,7.030057e-05,3.2666666666666666,3.830083e-07
0.012375051562714843,0.00012552731,3.3,5.1049113e-07
0.012500052083550347,0.00019186466,3.3333333333333335,7.469857e-07
0.01262505260438585,0.00030342248,3.3666666666666667,5.2310423e-07
0.012750053125221355,0.00021061071,3.4,1.285735e-06
0.012875053646056858,0.00020444581,3.433333333333333,4.0001268e-07
0.013000054166892362,0.00039033726,3.466666666666667,1.8645037e-06
0.013125054687727865,0.0005281634,3.5,2.2652317e-07
0.013250055208563368,0.0005024194,3.533333333333333,1.0498397e-06
0.013375055729398871,0.000526452,3.5666666666666664,1.427238e-06
0.013500056250234375,0.00039100033,3.6,9.3679216e-07
0.013625056771069878,0.00023304363,3.6333333333333333,1.3727553e-06
0.013750057291905381,0.00012723905,3.6666666666666665,3.3166134e-07
0.013875057812740885,0.00014631377,3.6999999999999997,5.66107e-07
0.014000058333576388,0.00037266727,3.7333333333333334,1.3006742e-06
0.014125058854411893,0.0002281009,3.7666666666666666,7.9356073e-07
0.014250059375247396,0.000420428,3.8,5.2144264e-07
0.0143750598960829,0.00048142805,3.8333333333333335,2.1420979e-06
0.014500060416918403,-5.2292493e-05,3.8666666666666667,9.2334705e-07
0.014625060937753906,2.4369769e-05,3.9,4.6304484e-07
0.01475006145858941,8.040076e-05,3.933333333333333,1.3865102e-06
0.014875061979424913,9.9556404e-05,3.966666666666667,6.0599234e-07
0.015000062500260416,0.00011406263,4.0,1.8225913e-07
0.01512506302109592,-4.5594235e-05,4.033333333333333,8.485608e-07
0.015250063541931423,0.00020062318,4.066666666666666,6.6637347e-07
0.015375064062766928,0.00015774608,4.1,4.887228e-07
0.015500064583602431,0.00036117874,4.133333333333333,1.14997e-06
0.015625065104437934,0.00035372353,4.166666666666667,3.0077456e-07
0.015750065625273438,0.00022616456,4.2,5.8775333e-07
0.01587506614610894,0.0004964153,4.233333333333333,5.2187767e-07
0.016000066666944444,0.0004908711,4.266666666666667,2.5613818e-07
0.016125067187779948,0.00043569307,4.3,3.479892e-07
0.01625006770861545,0.00059734914,4.333333333333333,9.0423e-07
0.016375068229450954,0.0006427022,4.366666666666666,1.1130135e-06
0.016500068750286458,0.00032615152,4.4,2.952828e-07
0.01662506927112196,0.00031007055,4.433333333333334,9.044195e-07
0.016750069791957464,0.00031479116,4.466666666666667,6.5573647e-07
0.016875070312792968,1.5816255e-05,4.5,8.7469466e-08
0.01700007083362847,-4.2978827e-05,4.533333333333333,1.9477649e-07
0.017125071354463974,9.7833065e-05,4.566666666666666,6.338236e-07
0.017250071875299477,-0.00021687517,4.6,1.5661958e-06
0.017375072396134984,-0.0003841652,4.633333333333333,5.1827254e-07
0.017500072916970488,-0.00039448973,4.666666666666667,8.603327e-08
0.01762507343780599,-0.00045495067,4.7,5.8310826e-07
0.017750073958641494,-0.0002689854,4.733333333333333,5.581303e-07
0.017875074479476998,-0.00012877831,4.766666666666667,1.4695381e-06
0.0180000750003125,-0.00017195541,4.8,8.756583e-07
0.018125075521148004,-0.00018198101,4.833333333333333,1.7532992e-07
0.018250076041983507,-0.00017105773,4.866666666666666,8.257709e-07
0.01837507656281901,0.00010649902,4.9,1.2323728e-06
0.018500077083654514,0.00021517358,4.933333333333334,5.936402e-07
0.018625077604490017,6.11896e-05,4.966666666666667,8.9583034e-07
0.01875007812532552,0.000105260624,5.0,2.2850122e-07
0.018875078646161024,0.00013557155,5.033333333333333,1.5209941e-06
0.019000079166996527,0.00012927366,5.066666666666666,2.79718e-07
0.01912507968783203,0.00018544537,5.1,7.046314e-07
0.019250080208667534,0.00028702145,5.133333333333333,1.0451904e-06
0.019375080729503037,0.00014971485,5.166666666666667,3.8779862e-07
0.01950008125033854,0.00011049224,5.2,9.410359e-07
0.019625081771174044,-2.2343665e-05,5.233333333333333,1.3098808e-06
0.019750082292009547,-5.7024765e-05,5.266666666666667,1.0289866e-06
0.01987508281284505,-2.6798116e-05,5.3,7.3914987e-07
0.020000083333680557,9.210862e-07,5.333333333333333,1.6055048e-07
0.02012508385451606,4.922193e-05,5.366666666666666,1.704907e-06
0.020250084375351564,4.4755332e-05,5.4,1.2890099e-06
0.020375084896187067,-6.0494607e-05,5.433333333333334,4.435472e-07
0.02050008541702257,-6.2827676e-06,5.466666666666667,7.9104876e-07
0.020625085937858074,2.132294e-06,5.5,6.796176e-07
0.020750086458693577,-0.00015919803,5.533333333333333,1.0715107e-06
0.02087508697952908,0.00021597391,5.566666666666666,7.424554e-07
0.021000087500364584,0.00015142298,5.6,1.2083148e-06
0.021125088021200087,-0.00016223897,5.633333333333333,6.276718e-07
0.02125008854203559,-7.2407354e-05,5.666666666666667,1.3140132e-06
0.021375089062871094,-2.0311498e-05,5.7,1.1110291e-06
0.021500089583706597,1.2576087e-05,5.733333333333333,9.564703e-07
0.0216250901045421,-6.616045e-05,5.766666666666667,1.7975725e-06
0.021750090625377604,-2.3108456e-05,5.8,9.11814e-07
0.021875091146213107,2.7871385e-05,5.833333333333333,7.5343036e-07
0.02200009166704861,1.1888642e-06,5.866666666666666,1.1885072e-06
0.022125092187884113,0.0002211591,5.9,6.299339e-07
0.022250092708719617,0.00024722,5.933333333333334,1.7601591e-06
0.02237509322955512,0.00017437009,5.966666666666667,1.0863539e-06
0.022500093750390623,0.00011214342,6.0,4.806254e-07
0.022625094271226127,0.00026276673,6.033333333333333,1.8483773e-06
0.022750094792061634,-0.00012845919,6.066666666666666,4.655621e-07
0.022875095312897137,-0.00040572527,6.1,1.0041963e-06
0.02300009583373264,-0.00028704552,6.133333333333333,6.065816e-07
0.023125096354568143,-0.00014208657,6.166666666666667,1.5120793e-06
0.023250096875403647,9.69157e-06,6.2,8.395683e-07
0.02337509739623915,8.66592e-07,6.233333333333333,1.5798604e-06
0.023500097917074653,3.7033304e-05,6.266666666666667,1.1432636e-06
0.023625098437910157,7.682323e-05,6.3,9.594067e-07
0.02375009895874566,7.043401e-05,6.333333333333333,1.6913672e-06
0.023875099479581163,0.0002360567,6.366666666666666,1.731466e-06
0.024000100000416667,0.00024461557,6.4,4.7568128e-07
0.02412510052125217,0.00050804636,6.433333333333334,4.6897028e-07
0.024250101042087673,0.0007356624,6.466666666666667,1.8942183e-06
0.024375101562923177,0.0005485355,6.5,9.5324435e-07
0.02450010208375868,0.00054709497,6.533333333333333,1.1128593e-06
0.024625102604594183,0.00038279535,6.566666666666666,1.1858668e-06
0.024750103125429686,0.00039365346,6.6,1.8935979e-06
0.02487510364626519,0.00056821515,6.633333333333333,4.2505334e-07
0.025000104167100693,0.00043989002,6.666666666666667,1.8596786e-06
0.025125104687936196,0.00053624454,6.7,1.1455706e-06
0.0252501052087717,0.00041309523,6.733333333333333,7.539735e-07
0.025375105729607206,0.0004125574,6.766666666666667,1.2895395e-06
0.02550010625044271,0.00023503564,6.8,6.3093535e-07
0.025625106771278213,4.3891636e-05,6.833333333333333,1.3817258e-06
0.025750107292113716,4.9012488e-05,6.866666666666666,2.1241924e-06
0.02587510781294922,0.00020049563,6.8999999999999995,7.6041147e-07
0.026000108333784723,-2.3007608e-05,6.933333333333334,6.9184614e-07
0.026125108854620226,-6.955753e-05,6.966666666666667,8.1279427e-07
0.02625010937545573,-0.00013930729,7.0,9.831789e-07
0.026375109896291233,-0.00016011951,7.033333333333333,1.0350045e-06
0.026500110417126736,0.00017714567,7.066666666666666,1.5437198e-06
0.02662511093796224,0.00020243358,7.1,9.1136644e-07
0.026750111458797743,0.00028241103,7.133333333333333,9.131543e-07
0.026875111979633246,0.00036082452,7.166666666666667,8.4973806e-07
0.02700011250046875,0.00024271669,7.2,5.433801e-07
0.027125113021304253,0.0001284007,7.233333333333333,1.2799852e-06
0.027250113542139756,0.00012455016,7.266666666666667,2.0478e-06
0.02737511406297526,0.0002956081,7.3,1.8920862e-06
0.027500114583810763,0.0002498589,7.333333333333333,1.5314909e-06
0.027625115104646266,0.00033680757,7.366666666666666,2.378338e-07
0.02775011562548177,0.00021673687,7.3999999999999995,8.5107814e-07
0.027875116146317273,0.00011083188,7.433333333333334,3.4176776e-07
0.028000116667152776,0.00011520447,7.466666666666667,1.388562e-07
0.028125117187988283,-7.5869924e-05,7.5,1.8135622e-06
0.028250117708823786,-0.00013153287,7.533333333333333,1.9855972e-06
0.02837511822965929,-4.3455155e-05,7.566666666666666,1.5674455e-06
0.028500118750494793,-0.00017423808,7.6,3.0239786e-07
0.028625119271330296,-0.0002809409,7.633333333333333,1.6439736e-06
0.0287501197921658,-0.00031156203,7.666666666666667,1.1900836e-06
0.028875120313001303,-0.00013303393,7.7,1.1940326e-06
0.029000120833836806,-0.00014594638,7.733333333333333,8.1837845e-07
0.02912512135467231,-0.0001435784,7.766666666666667,1.8274436e-06
0.029250121875507813,-0.0002975176,7.8,1.4456705e-06
0.029375122396343316,-0.00036626795,7.833333333333333,1.3115081e-07
0.02950012291717882,-0.00022294959,7.866666666666666,1.327288e-06
0.029625123438014322,-0.0002693985,7.8999999999999995,7.5611035e-07
0.029750123958849826,-0.0004312811,7.933333333333334,5.891419e-07
0.02987512447968533,-0.000490546,7.966666666666667,1.5139701e-06
0.030000125000520832,-0.0003927663,8.0,4.7604073e-07
0.030125125521356336,-0.00032580766,8.033333333333333,1.2607939e-06
0.03025012604219184,-0.0004790796,8.066666666666666,1.9836561e-06
0.030375126563027342,-0.00043758217,8.1,4.6788466e-07
0.030500127083862846,-0.00042094427,8.133333333333333,1.5559243e-06
0.03062512760469835,-0.0004375804,8.166666666666666,6.52462e-07
0.030750128125533856,-0.00042849785,8.2,1.3801347e-06
0.03087512864636936,-0.00023372524,8.233333333333333,2.2096365e-06
0.031000129167204862,-0.00023536093,8.266666666666666,9.97111e-07
0.031125129688040366,-0.00023162605,8.3,1.1751628e-06
0.03125013020887587,-0.00019141113,8.333333333333334,4.9546907e-07
0.03137513072971137,-0.00034717843,8.366666666666667,5.9751966e-07
0.031500131250546876,-0.00015500028,8.4,1.0706476e-06
0.031625131771382375,-0.00031093822,8.433333333333334,1.5768946e-06
0.03175013229221788,-0.000507944,8.466666666666667,1.2864863e-06
0.03187513281305338,-0.0005362376,8.5,1.1224774e-06
0.03200013333388889,-0.0005474714,8.533333333333333,1.8554314e-06
0.032125133854724396,-0.00029970013,8.566666666666666,1.7571142e-06
0.032250134375559895,-0.00021920825,8.6,1.3477198e-06
0.0323751348963954,-0.00039173954,8.633333333333333,1.075901e-06
0.0325001354172309,-0.0003186282,8.666666666666666,1.0850079e-06
0.03262513593806641,-0.00027364987,8.7,1.1242217e-06
0.03275013645890191,-0.00037079497,8.733333333333333,6.1400146e-07
0.032875136979737415,-0.00032238077,8.766666666666666,1.6637381e-06
0.033000137500572915,-0.00031191632,8.8,2.0283785e-06
0.03312513802140842,-0.00051583536,8.833333333333334,7.0716675e-07
0.03325013854224392,-0.00038260577,8.866666666666667,7.482183e-08
0.03337513906307943,-0.00031160162,8.9,4.4222332e-07
0.03350013958391493,-0.0002842794,8.933333333333334,1.4614203e-06
0.033625140104750435,-0.00021572143,8.966666666666667,4.9876405e-07
0.033750140625585935,-0.00032893044,9.0,1.1688081e-06
0.03387514114642144,-0.0005453344,9.033333333333333,9.818552e-07
0.03400014166725694,-0.0007636667,9.066666666666666,1.4220147e-06
0.03412514218809245,-0.0008273928,9.1,4.923929e-07
0.03425014270892795,-0.0004680332,9.133333333333333,6.430193e-07
0.034375143229763455,-0.00032973208,9.166666666666666,1.2108281e-06
0.034500143750598955,-0.0006423897,9.2,1.8245429e-06
0.03462514427143446,-0.00029167772,9.233333333333333,6.622122e-07
0.03475014479226997,0.00014055741,9.266666666666666,8.4280845e-07
0.03487514531310547,9.6560645e-05,9.3,2.4430803e-06
0.035000145833940975,0.00023940792,9.333333333333334,1.184454e-06
0.035125146354776475,0.00014456082,9.366666666666667,6.45514e-07
0.03525014687561198,-0.00014391367,9.4,2.0012092e-06
0.03537514739644748,-0.00011659939,9.433333333333334,2.516572e-06
0.03550014791728299,9.894891e-05,9.466666666666667,1.7800509e-06
0.03562514843811849,0.00010321479,9.5,1.6394259e-06
0.035750148958953995,0.00017716992,9.533333333333333,8.278919e-07
0.035875149479789495,0.00029256952,9.566666666666666,3.6943783e-07
0.036000150000625,0.00025214948,9.6,1.2614759e-06
0.0361251505214605,0.0001894774,9.633333333333333,1.1458308e-06
0.03625015104229601,0.00020239828,9.666666666666666,2.396801e-06
0.03637515156313151,0.00012830392,9.7,1.5893984e-06
0.036500152083967015,0.000107779124,9.733333333333333,1.232575e-06
0.036625152604802515,0.00023883609,9.766666666666666,1.383856e-06
0.03675015312563802,0.00015557473,9.8,9.969286e-07
0.03687515364647352,0.00021019255,9.833333333333334,1.3520377e-06
0.03700015416730903,-4.5608234e-05,9.866666666666667,4.9895317e-07
0.03712515468814453,-0.0002887135,9.9,4.859738e-07
0.037250155208980035,-0.000154901,9.933333333333334,1.140567e-06
0.03737515572981554,-0.00012460344,9.966666666666667,4.6893243e-07
0.03750015625065104,-5.342706e-05,10.0,3.1846976e-06
0.03762515677148655,0.00012268704,10.033333333333333,1.3111647e-06
0.03775015729232205,0.00022031332,10.066666666666666,2.0177522e-06
0.037875157813157555,-5.47956e-07,10.1,1.7586643e-06
0.038000158333993055,-3.9894843e-05,10.133333333333333,9.890474e-07
0.03812515885482856,0.00016941613,10.166666666666666,2.520321e-06
0.03825015937566406,0.000250454,10.2,2.5818547e-06
0.03837515989649957,0.00024692324,10.233333333333333,9.2138976e-07
0.03850016041733507,-1.7589082e-06,10.266666666666666,4.413321e-07
0.038625160938170575,-3.7955353e-05,10.3,5.098877e-07
0.038750161459006074,0.00010509265,10.333333333333334,2.5304826e-06
0.03887516197984158,0.00028499,10.366666666666667,3.9846077e-06
0.03900016250067708,0.00025172895,10.4,1.0871987e-06
0.03912516302151259,-2.7015176e-05,10.433333333333334,1.1012753e-06
0.03925016354234809,-8.372155e-05,10.466666666666667,6.772516e-07
0.039375164063183594,0.00025396608,10.5,3.5131754e-06
0.039500164584019094,8.314254e-05,10.533333333333333,1.805874e-06
0.0396251651048546,1.4806683e-06,10.566666666666666,3.1513282e-06
0.0397501656256901,0.00014417214,10.6,1.5999128e-06
0.03987516614652561,-4.699178e-05,10.633333333333333,1.5164582e-06
0.040000166667361114,-5.272146e-05,10.666666666666666,3.5952814e-07
0.040125167188196614,-0.00016752802,10.7,1.6889614e-06
0.04025016770903212,-0.0003067936,10.733333333333333,2.7437602e-06
0.04037516822986762,9.163145e-06,10.766666666666666,1.0492801e-06
0.04050016875070313,-4.849617e-05,10.8,1.8641801e-06
0.04062516927153863,-0.00020965195,10.833333333333334,4.7652358e-07
0.040750169792374134,-0.00010744794,10.866666666666667,7.6326415e-07
0.040875170313209634,1.5790869e-05,10.9,2.110768e-06
0.04100017083404514,-1.563791e-05,10.933333333333334,1.889409e-06
0.04112517135488064,0.00015320278,10.966666666666667,1.3277726e-06
0.04125017187571615,4.798598e-05,11.0,1.132584e-06
0.04137517239655165,2.4712095e-05,11.033333333333333,1.9307001e-06
0.041500172917387154,-9.436886e-05,11.066666666666666,1.3319792e-06
0.041625173438222654,-0.0002786593,11.1,2.568945e-06
0.04175017395905816,7.23051e-06,11.133333333333333,2.3993207e-06
0.04187517447989366,7.172578e-05,11.166666666666666,2.4962e-06
0.04200017500072917,-0.00018619443,11.2,3.1592035e-06
0.04212517552156467,-0.00027521668,11.233333333333333,2.7073536e-06
0.042250176042400174,-0.0003009574,11.266666666666666,3.496682e-07
0.042375176563235674,-0.0004390685,11.3,7.656507e-07
0.04250017708407118,-0.00016420099,11.333333333333334,7.3846485e-07
0.04262517760490668,0.00017567095,11.366666666666667,1.9598544e-06
0.04275017812574219,0.00012492033,11.4,1.9836266e-06
0.042875178646577694,0.00017371768,11.433333333333334,2.136365e-06
0.043000179167413194,0.000246458,11.466666666666667,1.0828632e-06
0.0431251796882487,0.00026821264,11.5,5.974276e-07
0.0432501802090842,0.0002596582,11.533333333333333,2.4726605e-06
0.04337518072991971,0.000543513,11.566666666666666,1.6022037e-06
0.04350018125075521,0.00067826395,11.6,2.7828933e-06
0.043625181771590714,0.00066921243,11.633333333333333,2.752555e-06
0.043750182292426214,0.00082169997,11.666666666666666,8.6070486e-07
0.04387518281326172,0.00057274714,11.7,2.832442e-06
0.04400018333409722,0.00058529724,11.733333333333333,5.817785e-07
0.04412518385493273,0.00038300903,11.766666666666666,2.3499056e-06
0.04425018437576823,0.0001716508,11.8,1.4584085e-06
0.044375184896603734,0.00034014945,11.833333333333334,2.9964385e-06
0.044500185417439234,0.00016272931,11.866666666666667,7.593484e-07
0.04462518593827474,1.9410078e-05,11.9,7.948837e-07
0.04475018645911024,0.00014942259,11.933333333333334,1.3602051e-06
0.04487518697994575,-0.0001168172,11.966666666666667,2.0263105e-06
0.04500018750078125,-3.3082186e-05,12.0,2.0716254e-06
0.045125188021616754,0.00027437296,12.033333333333333,9.695332e-07
0.045250188542452253,-3.3640263e-06,12.066666666666666,3.364077e-06
0.04537518906328776,-0.00014960505,12.1,4.2911975e-06
0.04550018958412327,-0.00026066057,12.133333333333333,3.9122515e-06
0.04562519010495877,-0.00024104089,12.166666666666666,1.6238225e-06
0.045750190625794274,-0.000118930686,12.2,2.9180137e-06
0.045875191146629773,-0.00015374552,12.233333333333333,2.6710673e-06
0.04600019166746528,-2.1127496e-05,12.266666666666666,2.867435e-06
0.04612519218830078,-0.000105191,12.3,1.6225109e-06
0.04625019270913629,-0.0001543281,12.333333333333334,4.6913483e-06
0.04637519322997179,-0.000104523046,12.366666666666667,3.2095163e-06
0.046500193750807294,-7.622165e-05,12.4,1.5362198e-06
0.04662519427164279,-2.6325208e-05,12.433333333333334,5.786597e-07
0.0467501947924783,-0.0002669379,12.466666666666667,9.904195e-07
0.0468751953133138,-5.8941594e-05,12.5,6.814466e-07
0.04700019583414931,0.0001685684,12.533333333333333,1.0535986e-06
0.04712519635498481,3.567467e-05,12.566666666666666,1.095569e-06
0.04725019687582031,0.00014092363,12.6,1.7296032e-06
0.04737519739665581,0.0003029206,12.633333333333333,1.8749546e-06
0.04750019791749132,0.00026251923,12.666666666666666,2.4340363e-06
0.04762519843832682,7.5433236e-05,12.7,1.1957835e-06
0.04775019895916233,0.00010312721,12.733333333333333,1.637934e-06
0.047875199479997826,-0.00016330004,12.766666666666666,2.014902e-06
0.04800020000083333,-0.00048121408,12.8,7.0656284e-07
0.04812520052166884,-0.00057552423,12.833333333333334,2.4995988e-06
0.04825020104250434,-0.0005748434,12.866666666666667,9.217483e-07
0.04837520156333985,-0.0003421054,12.9,7.716851e-07
0.048500202084175346,-0.00027239634,12.933333333333334,3.5790642e-06
0.04862520260501085,-0.000517818,12.966666666666667,5.3811914e-06
0.04875020312584635,-0.00039693867,13.0,2.449419e-07
0.04887520364668186,-2.9119932e-05,13.033333333333333,1.7532298e-06
0.04900020416751736,-0.00015246097,13.066666666666666,1.3240281e-06
0.049125204688352866,-0.00026661152,13.1,5.1807206e-07
0.049250205209188366,-1.302395e-05,13.133333333333333,1.6726377e-06
0.04937520573002387,8.616902e-05,13.166666666666666,2.1224655e-06
0.04950020625085937,-6.4961705e-06,13.2,5.4411595e-07
0.04962520677169488,3.879255e-06,13.233333333333333,2.4080116e-06
0.04975020729253038,4.270263e-06,13.266666666666666,2.0891277e-06
0.049875207813365886,-6.0471675e-06,13.299999999999999,3.0232404e-06
0.050000208334201386,0.00012412752,13.333333333333334,9.665912e-07
0.05012520885503689,0.00025959342,13.366666666666667,4.099916e-06
0.05025020937587239,0.00017746385,13.4,6.875461e-07
0.0503752098967079,0.00010361342,13.433333333333334,1.8220167e-06
0.0505002104175434,0.00025592826,13.466666666666667,1.5013917e-06
0.050625210938378906,0.00022562617,13.5,1.6251556e-06
0.05075021145921441,0.00016650063,13.533333333333333,1.3516644e-06
0.05087521198004991,6.16241e-05,13.566666666666666,1.5078735e-06
0.05100021250088542,-8.1785016e-05,13.6,2.8746142e-06
0.05112521302172092,4.59672e-05,13.633333333333333,4.361522e-06
0.051250213542556426,0.00020435566,13.666666666666666,1.9011921e-06
0.051375214063391926,0.00023392893,13.7,5.2417295e-06
0.05150021458422743,0.00017223213,13.733333333333333,1.9400766e-06
0.05162521510506293,0.00014349727,13.766666666666666,1.284138e-06
0.05175021562589844,0.0002774184,13.799999999999999,2.9566665e-06
0.05187521614673394,0.00025526344,13.833333333333334,5.1296456e-06
0.052000216667569446,0.0003449982,13.866666666666667,1.1958069e-06
0.052125217188404946,0.00051274453,13.9,3.490414e-06
