Frequency (Hz)	Level (dB)
0.672913	-91.340576
1.345825	-91.333519
2.018738	-91.368599
2.691650	-91.336586
3.364563	-91.279152
4.037476	-91.335236
4.710388	-91.239967
5.383301	-91.303200
6.056213	-91.202477
6.729126	-91.172867
7.402039	-90.803734
8.074951	-91.043961
8.747864	-90.413567
9.420776	-90.505501
10.093689	-91.314110
10.766602	-89.923347
11.439514	-89.714859
12.112427	-89.264938
12.785339	-90.438766
13.458252	-89.124458
14.131165	-87.229309
14.804077	-88.302109
15.476990	-88.094017
16.149902	-87.037102
16.822815	-85.683418
17.495728	-85.902237
18.168640	-85.025841
18.841553	-85.676460
19.514465	-84.174828
20.187378	-82.889992
20.860291	-82.579979
21.533203	-82.787994
22.206116	-82.066650
22.879028	-83.059547
23.551941	-80.643524
24.224854	-80.586937
24.897766	-81.352005
25.570679	-80.806412
26.243591	-80.421028
26.916504	-79.231483
27.589417	-79.073708
28.262329	-78.736824
28.935242	-77.408691
29.608154	-77.397194
30.281067	-77.173546
30.953979	-78.221756
31.626892	-75.511673
32.299805	-75.429588
32.972717	-76.103386
33.645630	-77.350540
34.318542	-76.618378
34.991455	-75.195168
35.664368	-73.856117
36.337280	-73.060287
37.010193	-74.402214
37.683105	-74.768089
38.356018	-75.078850
39.028931	-75.195694
39.701843	-73.210670
40.374756	-72.682320
41.047668	-73.025764
41.720581	-74.418602
42.393494	-74.181747
43.066406	-71.855728
43.739319	-72.516678
44.412231	-71.690262
45.085144	-71.167595
45.758057	-71.261208
46.430969	-73.099121
47.103882	-71.026459
47.776794	-69.495125
48.449707	-70.571259
49.122620	-70.123505
49.795532	-68.359818
50.468445	-68.900513
51.141357	-68.785110
51.814270	-69.721550
52.487183	-69.292854
53.160095	-69.742668
53.833008	-68.995644
54.505920	-67.482979
55.178833	-69.859413
55.851746	-69.652672
56.524658	-66.506950
57.197571	-67.586380
57.870483	-67.838593
58.543396	-66.855736
59.216309	-68.040276
59.889221	-68.553032
60.562134	-68.479065
61.235046	-67.033119
61.907959	-66.286186
62.580872	-67.928322
63.253784	-67.795296
63.926697	-66.938271
64.599609	-67.734634
65.272522	-66.259079
65.945435	-66.220505
66.618347	-67.320732
67.291260	-67.814873
67.964172	-66.191986
68.637085	-66.003731
69.309998	-65.584236
69.982910	-66.252777
70.655823	-65.078194
71.328735	-66.352249
72.001648	-66.615349
72.674561	-66.926003
73.347473	-64.460281
74.020386	-66.042671
74.693298	-65.395378
75.366211	-65.127808
76.039124	-64.747871
76.712036	-66.232437
77.384949	-63.735813
78.057861	-65.226463
78.730774	-65.000931
79.403687	-65.673866
80.076599	-65.520416
80.749512	-64.720581
81.422424	-64.888496
82.095337	-65.561966
82.768250	-65.022423
83.441162	-67.164894
84.114075	-64.944160
84.786987	-65.013611
