Frequency (Hz)	Level (dB)
0.672913	-49.924496
1.345825	-49.886978
2.018738	-49.825233
2.691650	-49.740410
3.364563	-49.634056
4.037476	-49.508083
4.710388	-49.364708
5.383301	-49.206379
6.056213	-49.035732
6.729126	-48.855534
7.402039	-48.668625
8.074951	-48.477863
8.747864	-48.286106
9.420776	-48.096142
10.093689	-47.910679
10.766602	-47.732311
11.439514	-47.563465
12.112427	-47.406403
12.785339	-47.263161
13.458252	-47.135529
14.131165	-47.025005
14.804077	-46.932755
15.476990	-46.859558
16.149902	-46.805767
16.822815	-46.771252
17.495728	-46.755360
18.168640	-46.756878
18.841553	-46.774014
19.514465	-46.804394
20.187378	-46.845119
20.860291	-46.892834
21.533203	-46.943840
22.206116	-46.994278
22.879028	-47.040340
23.551941	-47.078487
24.224854	-47.105743
24.897766	-47.119946
25.570679	-47.120026
26.243591	-47.106236
26.916504	-47.080307
27.589417	-47.045498
28.262329	-47.006454
28.935242	-46.968822
29.608154	-46.938648
30.281067	-46.921474
30.953979	-46.921291
31.626892	-46.939438
32.299805	-46.973637
32.972717	-47.017548
33.645630	-47.061272
34.318542	-47.093216
34.991455	-47.103336
35.664368	-47.086929
36.337280	-47.047394
37.010193	-46.996323
37.683105	-46.950359
38.356018	-46.925892
39.028931	-46.933250
39.701843	-46.972187
40.374756	-47.030117
41.047668	-47.084724
41.720581	-47.111942
42.393494	-47.097507
43.066406	-47.046028
43.739319	-46.980785
44.412231	-46.933224
45.085144	-46.927959
45.758057	-46.970268
46.430969	-47.041077
47.103882	-47.103050
47.776794	-47.119396
48.449707	-47.077888
49.122620	-47.002178
49.795532	-46.938587
50.468445	-46.927620
51.141357	-46.978962
51.814270	-47.062412
52.487183	-47.121975
53.160095	-47.113041
53.833008	-47.039818
54.505920	-46.956059
55.178833	-46.924820
55.851746	-46.972004
56.524658	-47.064819
57.197571	-47.129639
57.870483	-47.109516
58.543396	-47.019691
59.216309	-46.938110
59.889221	-46.936745
60.562134	-47.020081
61.235046	-47.115593
61.907959	-47.131432
62.580872	-47.049297
63.253784	-46.950184
63.926697	-46.932861
64.599609	-47.017586
65.272522	-47.121159
65.945435	-47.131733
66.618347	-47.034977
67.291260	-46.938267
67.964172	-46.949493
68.637085	-47.059853
69.309998	-47.144634
69.982910	-47.099445
70.655823	-46.978260
71.328735	-46.929745
72.001648	-47.015434
72.674561	-47.132526
73.347473	-47.127804
74.020386	-47.005318
74.693298	-46.929184
75.366211	-47.002296
76.039124	-47.130215
76.712036	-47.132801
77.384949	-47.004017
78.057861	-46.930481
78.730774	-47.019676
