Description	From -79.996 °C to 292.812 °C at 3.000°C/min
Gas Type	Nitrogen
Pan Type	Tzero Aluminum Hermetic
Source Files 1	C:\Users\yargerlab\Desktop\DSC Data\General\Sapphire_MDSC_Calibration_11_30_22.tri
[step]
Ramp 10.00 °C/min to -35.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.00	-84.74	-0.017
0.00	-84.75	-0.017
0.00	-84.75	-0.017
0.01	-84.75	-0.017
0.01	-84.75	-0.017
0.01	-84.75	-0.017
0.01	-84.75	-0.016
0.01	-84.75	-0.016
0.01	-84.75	-0.016
0.01	-84.75	-0.016
0.02	-84.75	-0.015
0.02	-84.75	-0.015
0.02	-84.75	-0.015
0.02	-84.75	-0.015
0.02	-84.75	-0.015
0.03	-84.76	-0.015
0.03	-84.76	-0.015
0.03	-84.76	-0.015
0.03	-84.76	-0.014
0.03	-84.76	-0.014
0.03	-84.76	-0.014
0.03	-84.76	-0.013
0.04	-84.76	-0.013
0.04	-84.76	-0.013
0.04	-84.75	-0.013
0.04	-84.75	-0.013
0.04	-84.76	-0.012
0.05	-84.75	-0.012
0.05	-84.75	-0.012
0.05	-84.75	-0.012
0.05	-84.75	-0.012
0.05	-84.75	-0.012
0.05	-84.75	-0.012
0.05	-84.75	-0.012
0.06	-84.75	-0.012
0.06	-84.74	-0.012
0.06	-84.74	-0.012
0.06	-84.74	-0.012
0.06	-84.73	-0.012
0.07	-84.73	-0.012
0.07	-84.73	-0.012
0.07	-84.73	-0.012
0.07	-84.72	-0.012
0.07	-84.72	-0.012
0.07	-84.71	-0.012
0.08	-84.71	-0.012
0.08	-84.71	-0.012
0.08	-84.70	-0.013
0.08	-84.70	-0.013
0.08	-84.69	-0.014
0.08	-84.69	-0.014
0.08	-84.68	-0.015
0.09	-84.68	-0.016
0.09	-84.67	-0.017
0.09	-84.66	-0.018
0.09	-84.66	-0.019
0.09	-84.65	-0.021
0.09	-84.64	-0.022
0.10	-84.64	-0.024
0.10	-84.63	-0.026
0.10	-84.62	-0.027
0.10	-84.62	-0.027
0.10	-84.61	-0.028
0.11	-84.60	-0.029
0.11	-84.59	-0.030
0.11	-84.58	-0.030
0.11	-84.57	-0.031
0.11	-84.56	-0.032
0.11	-84.56	-0.032
0.12	-84.55	-0.033
0.12	-84.54	-0.034
0.12	-84.53	-0.034
0.12	-84.52	-0.034
0.12	-84.51	-0.034
0.12	-84.50	-0.035
0.13	-84.49	-0.035
0.13	-84.48	-0.035
0.13	-84.47	-0.035
0.13	-84.46	-0.035
0.13	-84.45	-0.035
0.13	-84.44	-0.035
0.14	-84.43	-0.035
0.14	-84.42	-0.036
0.14	-84.41	-0.036
0.14	-84.40	-0.036
0.14	-84.39	-0.036
0.14	-84.37	-0.036
0.14	-84.36	-0.035
0.15	-84.35	-0.035
0.15	-84.34	-0.035
0.15	-84.33	-0.035
0.15	-84.32	-0.035
0.15	-84.30	-0.035
0.16	-84.29	-0.035
0.16	-84.28	-0.035
0.16	-84.27	-0.034
0.16	-84.26	-0.034
0.16	-84.24	-0.034
0.16	-84.23	-0.034
0.16	-84.22	-0.034
0.17	-84.21	-0.033
0.17	-84.20	-0.033
0.17	-84.18	-0.032
0.17	-84.17	-0.032
0.17	-84.16	-0.031
0.18	-84.15	-0.031
0.18	-84.13	-0.029
0.18	-84.12	-0.027
0.18	-84.11	-0.025
0.18	-84.09	-0.022
0.18	-84.08	-0.019
0.19	-84.07	-0.017
0.19	-84.06	-0.015
0.19	-84.04	-0.012
0.19	-84.03	-0.010
0.19	-84.02	-0.009
0.19	-84.00	-0.008
0.19	-83.99	-0.007
0.20	-83.98	-0.006
0.20	-83.96	-0.005
0.20	-83.95	-0.004
0.20	-83.94	-0.002
0.20	-83.92	-0.001
0.21	-83.91	0.000
0.21	-83.90	0.001
0.21	-83.88	0.002
0.21	-83.87	0.004
0.21	-83.86	0.004
0.21	-83.85	0.004
0.21	-83.83	0.005
0.22	-83.82	0.005
0.22	-83.81	0.007
0.22	-83.79	0.009
0.22	-83.78	0.010
0.22	-83.76	0.011
0.23	-83.75	0.012
0.23	-83.74	0.013
0.23	-83.72	0.015
0.23	-83.71	0.015
0.23	-83.70	0.016
0.23	-83.68	0.017
0.24	-83.67	0.018
0.24	-83.66	0.019
0.24	-83.64	0.020
0.24	-83.63	0.021
0.24	-83.61	0.022
0.24	-83.60	0.023
0.24	-83.59	0.025
0.25	-83.57	0.026
0.25	-83.56	0.027
0.25	-83.55	0.028
0.25	-83.53	0.028
0.25	-83.52	0.028
0.26	-83.50	0.028
0.26	-83.49	0.028
0.26	-83.47	0.029
0.26	-83.46	0.029
0.26	-83.44	0.029
0.26	-83.43	0.030
0.26	-83.42	0.030
0.27	-83.40	0.031
0.27	-83.39	0.032
0.27	-83.38	0.033
0.27	-83.36	0.034
0.27	-83.34	0.036
0.28	-83.33	0.037
0.28	-83.32	0.038
0.28	-83.30	0.039
0.28	-83.29	0.040
0.28	-83.27	0.041
0.28	-83.26	0.042
0.29	-83.24	0.042
0.29	-83.23	0.042
0.29	-83.22	0.043
0.29	-83.20	0.044
0.29	-83.19	0.044
0.29	-83.17	0.045
0.30	-83.16	0.044
0.30	-83.14	0.044
0.30	-83.13	0.044
0.30	-83.11	0.045
0.30	-83.10	0.045
0.30	-83.08	0.046
0.30	-83.07	0.047
0.31	-83.05	0.049
0.31	-83.04	0.050
0.31	-83.02	0.050
0.31	-83.01	0.051
0.31	-82.99	0.051
0.31	-82.98	0.051
0.32	-82.96	0.051
0.32	-82.95	0.051
0.32	-82.93	0.052
0.32	-82.92	0.052
0.32	-82.90	0.052
0.33	-82.89	0.053
0.33	-82.87	0.054
0.33	-82.86	0.054
0.33	-82.84	0.055
0.33	-82.83	0.055
0.33	-82.81	0.056
0.34	-82.80	0.058
0.34	-82.78	0.058
0.34	-82.77	0.059
0.34	-82.75	0.060
0.34	-82.73	0.060
0.34	-82.72	0.061
0.35	-82.70	0.061
0.35	-82.69	0.061
0.35	-82.67	0.061
0.35	-82.66	0.061
0.35	-82.64	0.062
0.35	-82.63	0.063
0.35	-82.61	0.064
0.36	-82.60	0.064
0.36	-82.58	0.065
0.36	-82.57	0.066
0.36	-82.55	0.066
0.36	-82.54	0.067
0.36	-82.52	0.067
0.37	-82.51	0.067
0.37	-82.49	0.067
0.37	-82.47	0.067
0.37	-82.46	0.067
0.37	-82.44	0.067
0.38	-82.43	0.068
0.38	-82.41	0.068
0.38	-82.40	0.068
0.38	-82.38	0.069
0.38	-82.37	0.069
0.38	-82.35	0.070
0.39	-82.33	0.071
0.39	-82.32	0.072
0.39	-82.30	0.072
0.39	-82.29	0.072
0.39	-82.27	0.073
0.39	-82.26	0.073
0.40	-82.24	0.074
0.40	-82.23	0.074
0.40	-82.21	0.074
0.40	-82.20	0.074
0.40	-82.18	0.075
0.40	-82.17	0.075
0.40	-82.15	0.075
0.41	-82.13	0.076
0.41	-82.12	0.076
0.41	-82.10	0.076
0.41	-82.09	0.076
0.41	-82.07	0.076
0.41	-82.05	0.076
0.42	-82.04	0.077
0.42	-82.02	0.077
0.42	-82.01	0.077
0.42	-81.99	0.077
0.42	-81.97	0.078
0.43	-81.96	0.078
0.43	-81.94	0.078
0.43	-81.93	0.079
0.43	-81.91	0.079
0.43	-81.90	0.079
0.43	-81.88	0.079
0.44	-81.86	0.079
0.44	-81.85	0.080
0.44	-81.83	0.080
0.44	-81.82	0.080
0.44	-81.80	0.081
0.44	-81.79	0.081
0.45	-81.77	0.081
0.45	-81.75	0.082
0.45	-81.74	0.082
0.45	-81.72	0.082
0.45	-81.71	0.082
0.45	-81.69	0.082
0.45	-81.67	0.082
0.46	-81.66	0.082
0.46	-81.64	0.083
0.46	-81.63	0.083
0.46	-81.61	0.083
0.46	-81.59	0.084
0.46	-81.58	0.084
0.47	-81.56	0.085
0.47	-81.55	0.085
0.47	-81.53	0.085
0.47	-81.52	0.085
0.47	-81.50	0.085
0.48	-81.48	0.085
0.48	-81.47	0.085
0.48	-81.45	0.085
0.48	-81.43	0.086
0.48	-81.42	0.086
0.48	-81.40	0.086
0.49	-81.39	0.086
0.49	-81.37	0.086
0.49	-81.36	0.086
0.49	-81.34	0.087
0.49	-81.32	0.087
0.49	-81.31	0.087
0.50	-81.29	0.087
0.50	-81.28	0.087
0.50	-81.26	0.088
0.50	-81.24	0.088
0.50	-81.23	0.088
0.50	-81.21	0.088
0.50	-81.20	0.088
0.51	-81.18	0.088
0.51	-81.16	0.088
0.51	-81.15	0.088
0.51	-81.13	0.088
0.51	-81.12	0.088
0.51	-81.10	0.089
0.52	-81.08	0.089
0.52	-81.07	0.089
0.52	-81.05	0.089
0.52	-81.04	0.090
0.52	-81.02	0.090
0.53	-81.00	0.090
0.53	-80.99	0.090
0.53	-80.97	0.091
0.53	-80.96	0.091
0.53	-80.94	0.091
0.53	-80.92	0.091
0.53	-80.91	0.091
0.54	-80.89	0.091
0.54	-80.87	0.091
0.54	-80.86	0.091
0.54	-80.84	0.091
0.54	-80.83	0.091
0.55	-80.81	0.092
0.55	-80.79	0.092
0.55	-80.78	0.092
0.55	-80.76	0.092
0.55	-80.74	0.092
0.55	-80.73	0.092
0.55	-80.71	0.092
0.56	-80.70	0.092
0.56	-80.68	0.092
0.56	-80.66	0.092
0.56	-80.65	0.092
0.56	-80.63	0.092
0.57	-80.62	0.092
0.57	-80.60	0.092
0.57	-80.58	0.092
0.57	-80.57	0.092
0.57	-80.55	0.093
0.57	-80.53	0.093
0.58	-80.52	0.093
0.58	-80.50	0.093
0.58	-80.49	0.093
0.58	-80.47	0.093
0.58	-80.45	0.093
0.58	-80.44	0.093
0.58	-80.42	0.093
0.59	-80.41	0.094
0.59	-80.39	0.094
0.59	-80.37	0.094
0.59	-80.36	0.094
0.59	-80.34	0.094
0.60	-80.33	0.094
0.60	-80.31	0.094
0.60	-80.29	0.094
0.60	-80.28	0.094
0.60	-80.26	0.094
0.60	-80.24	0.094
0.60	-80.23	0.094
0.61	-80.21	0.094
0.61	-80.19	0.094
0.61	-80.18	0.094
0.61	-80.16	0.094
0.61	-80.14	0.094
0.62	-80.13	0.094
0.62	-80.11	0.094
0.62	-80.10	0.094
0.62	-80.08	0.094
0.62	-80.06	0.095
0.62	-80.05	0.095
0.63	-80.03	0.095
0.63	-80.02	0.095
0.63	-80.00	0.095
0.63	-79.98	0.095
0.63	-79.97	0.095
0.63	-79.95	0.095
0.63	-79.93	0.095
0.64	-79.92	0.095
0.64	-79.90	0.095
0.64	-79.88	0.095
0.64	-79.87	0.095
0.64	-79.85	0.095
0.65	-79.84	0.095
0.65	-79.82	0.095
0.65	-79.80	0.095
0.65	-79.79	0.095
0.65	-79.77	0.095
0.65	-79.75	0.095
0.65	-79.74	0.095
0.66	-79.72	0.095
0.66	-79.71	0.095
0.66	-79.69	0.095
0.66	-79.67	0.095
0.66	-79.66	0.095
0.67	-79.64	0.096
0.67	-79.62	0.096
0.67	-79.61	0.096
0.67	-79.59	0.096
0.67	-79.57	0.096
0.67	-79.56	0.096
0.68	-79.54	0.096
0.68	-79.53	0.096
0.68	-79.51	0.096
0.68	-79.49	0.096
0.68	-79.48	0.096
0.68	-79.46	0.096
0.68	-79.44	0.096
0.69	-79.43	0.096
0.69	-79.41	0.096
0.69	-79.40	0.096
0.69	-79.38	0.096
0.69	-79.36	0.097
0.70	-79.35	0.097
0.70	-79.33	0.097
0.70	-79.31	0.097
0.70	-79.30	0.097
0.70	-79.28	0.097
0.70	-79.26	0.097
0.70	-79.25	0.097
0.71	-79.23	0.097
0.71	-79.21	0.097
0.71	-79.20	0.097
0.71	-79.18	0.097
0.71	-79.17	0.097
0.72	-79.15	0.097
0.72	-79.13	0.097
0.72	-79.12	0.097
0.72	-79.10	0.097
0.72	-79.08	0.097
0.72	-79.07	0.097
0.73	-79.05	0.097
0.73	-79.03	0.097
0.73	-79.02	0.098
0.73	-79.00	0.098
0.73	-78.99	0.098
0.73	-78.97	0.098
0.73	-78.95	0.098
0.74	-78.94	0.098
0.74	-78.92	0.098
0.74	-78.90	0.098
0.74	-78.89	0.098
0.74	-78.87	0.098
0.75	-78.85	0.098
0.75	-78.84	0.098
0.75	-78.82	0.098
0.75	-78.81	0.098
0.75	-78.79	0.098
0.75	-78.77	0.098
0.75	-78.76	0.098
0.76	-78.74	0.098
0.76	-78.72	0.098
0.76	-78.71	0.098
0.76	-78.69	0.098
0.76	-78.67	0.098
0.77	-78.66	0.098
0.77	-78.64	0.098
0.77	-78.62	0.098
0.77	-78.61	0.098
0.77	-78.59	0.098
0.77	-78.58	0.098
0.78	-78.56	0.098
0.78	-78.54	0.098
0.78	-78.53	0.098
0.78	-78.51	0.099
0.78	-78.49	0.099
0.78	-78.48	0.099
0.78	-78.46	0.099
0.79	-78.44	0.099
0.79	-78.43	0.099
0.79	-78.41	0.099
0.79	-78.40	0.099
0.79	-78.38	0.099
0.80	-78.36	0.099
0.80	-78.35	0.099
0.80	-78.33	0.099
0.80	-78.31	0.099
0.80	-78.30	0.099
0.80	-78.28	0.099
0.80	-78.26	0.099
0.81	-78.25	0.099
0.81	-78.23	0.099
0.81	-78.21	0.099
0.81	-78.20	0.099
0.81	-78.18	0.099
0.82	-78.17	0.099
0.82	-78.15	0.099
0.82	-78.13	0.099
0.82	-78.12	0.099
0.82	-78.10	0.099
0.82	-78.08	0.099
0.83	-78.07	0.099
0.83	-78.05	0.099
0.83	-78.03	0.099
0.83	-78.02	0.099
0.83	-78.00	0.099
0.83	-77.99	0.099
0.83	-77.97	0.100
0.84	-77.95	0.100
0.84	-77.94	0.100
0.84	-77.92	0.100
0.84	-77.90	0.100
0.84	-77.89	0.100
0.85	-77.87	0.100
0.85	-77.85	0.100
0.85	-77.83	0.100
0.85	-77.82	0.100
0.85	-77.80	0.100
0.85	-77.79	0.100
0.85	-77.77	0.100
0.86	-77.75	0.100
0.86	-77.74	0.100
0.86	-77.72	0.100
0.86	-77.71	0.100
0.86	-77.69	0.100
0.87	-77.67	0.100
0.87	-77.65	0.100
0.87	-77.64	0.100
0.87	-77.62	0.100
0.87	-77.61	0.100
0.87	-77.59	0.100
0.88	-77.57	0.100
0.88	-77.56	0.100
0.88	-77.54	0.100
0.88	-77.52	0.100
0.88	-77.51	0.100
0.88	-77.49	0.100
0.88	-77.47	0.100
0.89	-77.46	0.100
0.89	-77.44	0.100
0.89	-77.42	0.100
0.89	-77.41	0.100
0.89	-77.39	0.100
0.90	-77.37	0.100
0.90	-77.36	0.100
0.90	-77.34	0.100
0.90	-77.32	0.100
0.90	-77.31	0.101
0.90	-77.29	0.101
0.90	-77.28	0.101
0.91	-77.26	0.101
0.91	-77.24	0.101
0.91	-77.23	0.101
0.91	-77.21	0.101
0.91	-77.19	0.101
0.92	-77.18	0.101
0.92	-77.16	0.101
0.92	-77.14	0.101
0.92	-77.13	0.101
0.92	-77.11	0.101
0.92	-77.09	0.101
0.93	-77.08	0.101
0.93	-77.06	0.101
0.93	-77.04	0.101
0.93	-77.03	0.101
0.93	-77.01	0.101
0.93	-77.00	0.101
0.93	-76.98	0.101
0.94	-76.96	0.101
0.94	-76.95	0.101
0.94	-76.93	0.101
0.94	-76.91	0.101
0.94	-76.90	0.101
0.95	-76.88	0.101
0.95	-76.86	0.101
0.95	-76.85	0.101
0.95	-76.83	0.101
0.95	-76.81	0.101
0.95	-76.80	0.101
0.95	-76.78	0.101
0.96	-76.76	0.101
0.96	-76.75	0.101
0.96	-76.73	0.101
0.96	-76.71	0.101
0.96	-76.70	0.101
0.97	-76.68	0.101
0.97	-76.66	0.101
0.97	-76.65	0.101
0.97	-76.63	0.101
0.97	-76.61	0.101
0.97	-76.60	0.101
0.98	-76.58	0.101
0.98	-76.57	0.101
0.98	-76.55	0.102
0.98	-76.53	0.102
0.98	-76.52	0.102
0.98	-76.50	0.102
0.98	-76.48	0.102
0.99	-76.47	0.102
0.99	-76.45	0.102
0.99	-76.43	0.102
0.99	-76.42	0.102
0.99	-76.40	0.102
1.00	-76.38	0.102
1.00	-76.37	0.102
1.00	-76.35	0.102
1.00	-76.33	0.102
1.00	-76.32	0.102
1.00	-76.30	0.102
1.00	-76.28	0.102
1.01	-76.27	0.102
1.01	-76.25	0.102
1.01	-76.23	0.102
1.01	-76.22	0.102
1.01	-76.20	0.102
1.02	-76.18	0.102
1.02	-76.17	0.102
1.02	-76.15	0.102
1.02	-76.14	0.102
1.02	-76.12	0.102
1.02	-76.10	0.102
1.03	-76.09	0.102
1.03	-76.07	0.102
1.03	-76.05	0.102
1.03	-76.04	0.102
1.03	-76.02	0.102
1.03	-76.00	0.102
1.03	-75.99	0.102
1.04	-75.97	0.102
1.04	-75.95	0.102
1.04	-75.94	0.102
1.04	-75.92	0.102
1.04	-75.90	0.102
1.05	-75.89	0.102
1.05	-75.87	0.102
1.05	-75.86	0.102
1.05	-75.84	0.102
1.05	-75.82	0.102
1.05	-75.81	0.102
1.05	-75.79	0.103
1.06	-75.77	0.103
1.06	-75.76	0.103
1.06	-75.74	0.103
1.06	-75.72	0.103
1.06	-75.71	0.103
1.07	-75.69	0.103
1.07	-75.67	0.103
1.07	-75.66	0.103
1.07	-75.64	0.103
1.07	-75.62	0.103
1.07	-75.61	0.103
1.08	-75.59	0.103
1.08	-75.57	0.103
1.08	-75.56	0.103
1.08	-75.54	0.103
1.08	-75.53	0.103
1.08	-75.51	0.103
1.08	-75.49	0.103
1.09	-75.47	0.103
1.09	-75.46	0.103
1.09	-75.44	0.103
1.09	-75.42	0.103
1.09	-75.41	0.103
1.09	-75.39	0.103
1.10	-75.37	0.103
1.10	-75.36	0.103
1.10	-75.34	0.103
1.10	-75.32	0.103
1.10	-75.31	0.103
1.11	-75.29	0.103
1.11	-75.28	0.103
1.11	-75.26	0.103
1.11	-75.24	0.103
1.11	-75.23	0.103
1.11	-75.21	0.103
1.12	-75.19	0.103
1.12	-75.18	0.103
1.12	-75.16	0.103
1.12	-75.14	0.103
1.12	-75.13	0.103
1.12	-75.11	0.103
1.13	-75.09	0.103
1.13	-75.08	0.103
1.13	-75.06	0.103
1.13	-75.04	0.103
1.13	-75.03	0.103
1.13	-75.01	0.103
1.13	-74.99	0.103
1.14	-74.98	0.103
1.14	-74.96	0.103
1.14	-74.94	0.103
1.14	-74.93	0.103
1.14	-74.91	0.104
1.14	-74.90	0.104
1.15	-74.88	0.104
1.15	-74.86	0.104
1.15	-74.85	0.104
1.15	-74.83	0.104
1.15	-74.81	0.104
1.16	-74.80	0.104
1.16	-74.78	0.104
1.16	-74.76	0.104
1.16	-74.75	0.104
1.16	-74.73	0.104
1.16	-74.71	0.104
1.17	-74.70	0.104
1.17	-74.68	0.104
1.17	-74.66	0.104
1.17	-74.65	0.104
1.17	-74.63	0.104
1.17	-74.61	0.104
1.18	-74.60	0.104
1.18	-74.58	0.104
1.18	-74.56	0.104
1.18	-74.55	0.104
1.18	-74.53	0.104
1.18	-74.51	0.104
1.18	-74.50	0.104
1.19	-74.48	0.104
1.19	-74.46	0.104
1.19	-74.45	0.104
1.19	-74.43	0.104
1.19	-74.41	0.104
1.19	-74.40	0.104
1.20	-74.38	0.104
1.20	-74.36	0.104
1.20	-74.35	0.104
1.20	-74.33	0.104
1.20	-74.31	0.104
1.21	-74.30	0.104
1.21	-74.28	0.104
1.21	-74.27	0.104
1.21	-74.25	0.104
1.21	-74.23	0.104
1.21	-74.21	0.104
1.22	-74.20	0.104
1.22	-74.18	0.104
1.22	-74.17	0.104
1.22	-74.15	0.104
1.22	-74.13	0.104
1.22	-74.12	0.104
1.23	-74.10	0.104
1.23	-74.08	0.104
1.23	-74.06	0.104
1.23	-74.05	0.104
1.23	-74.03	0.104
1.23	-74.01	0.104
1.23	-74.00	0.105
1.24	-73.98	0.105
1.24	-73.97	0.105
1.24	-73.95	0.105
1.24	-73.93	0.105
1.24	-73.92	0.105
1.24	-73.90	0.105
1.25	-73.88	0.105
1.25	-73.87	0.105
1.25	-73.85	0.105
1.25	-73.83	0.105
1.25	-73.82	0.105
1.26	-73.80	0.105
1.26	-73.78	0.105
1.26	-73.77	0.105
1.26	-73.75	0.105
1.26	-73.73	0.105
1.26	-73.72	0.105
1.27	-73.70	0.105
1.27	-73.68	0.105
1.27	-73.67	0.105
1.27	-73.65	0.105
1.27	-73.63	0.105
1.27	-73.62	0.105
1.28	-73.60	0.105
1.28	-73.58	0.105
1.28	-73.57	0.105
1.28	-73.55	0.105
1.28	-73.54	0.105
1.28	-73.52	0.105
1.28	-73.50	0.105
1.29	-73.48	0.105
1.29	-73.47	0.105
1.29	-73.45	0.105
1.29	-73.44	0.105
1.29	-73.42	0.105
1.29	-73.40	0.105
1.30	-73.39	0.105
1.30	-73.37	0.105
1.30	-73.35	0.105
1.30	-73.34	0.105
1.30	-73.32	0.106
1.31	-73.30	0.106
1.31	-73.28	0.106
1.31	-73.27	0.106
1.31	-73.25	0.106
1.31	-73.24	0.106
1.31	-73.22	0.106
1.32	-73.20	0.106
1.32	-73.19	0.106
1.32	-73.17	0.106
1.32	-73.15	0.106
1.32	-73.14	0.106
1.32	-73.12	0.106
1.33	-73.10	0.106
1.33	-73.09	0.106
1.33	-73.07	0.106
1.33	-73.05	0.106
1.33	-73.04	0.106
1.33	-73.02	0.106
1.33	-73.00	0.106
1.34	-72.99	0.106
1.34	-72.97	0.106
1.34	-72.95	0.106
1.34	-72.94	0.106
1.34	-72.92	0.106
1.34	-72.90	0.106
1.35	-72.89	0.106
1.35	-72.87	0.106
1.35	-72.85	0.106
1.35	-72.84	0.106
1.35	-72.82	0.106
1.36	-72.80	0.106
1.36	-72.79	0.106
1.36	-72.77	0.106
1.36	-72.75	0.106
1.36	-72.74	0.106
1.36	-72.72	0.106
1.37	-72.71	0.106
1.37	-72.69	0.106
1.37	-72.67	0.106
1.37	-72.66	0.106
1.37	-72.64	0.106
1.37	-72.62	0.106
1.38	-72.60	0.106
1.38	-72.59	0.106
1.38	-72.57	0.106
1.38	-72.55	0.106
1.38	-72.54	0.106
1.38	-72.52	0.106
1.38	-72.51	0.106
1.39	-72.49	0.106
1.39	-72.47	0.107
1.39	-72.46	0.107
1.39	-72.44	0.107
