0.59	34.56	0.028
0.59	34.58	0.028
0.59	34.59	0.028
0.59	34.61	0.028
0.59	34.62	0.028
0.60	34.64	0.028
0.60	34.66	0.028
0.60	34.67	0.029
0.60	34.69	0.029
0.60	34.71	0.029
0.60	34.72	0.029
0.60	34.74	0.029
0.61	34.76	0.029
0.61	34.77	0.029
0.61	34.79	0.029
0.61	34.81	0.029
0.61	34.82	0.030
0.62	34.84	0.030
0.62	34.86	0.030
0.62	34.87	0.030
0.62	34.89	0.030
0.62	34.91	0.030
0.62	34.92	0.030
0.63	34.94	0.030
0.63	34.96	0.030
0.63	34.97	0.030
0.63	34.99	0.030
0.63	35.01	0.031
0.63	35.02	0.031
0.63	35.04	0.031
0.64	35.05	0.031
0.64	35.07	0.031
0.64	35.09	0.031
0.64	35.10	0.031
0.64	35.12	0.031
0.65	35.14	0.031
0.65	35.16	0.031
0.65	35.17	0.031
0.65	35.19	0.031
0.65	35.20	0.031
0.65	35.22	0.031
0.65	35.24	0.031
0.66	35.25	0.032
0.66	35.27	0.032
0.66	35.29	0.032
0.66	35.30	0.032
0.66	35.32	0.032
0.67	35.34	0.032
0.67	35.35	0.032
0.67	35.37	0.032
0.67	35.39	0.032
0.67	35.40	0.032
0.67	35.42	0.032
0.68	35.44	0.032
0.68	35.45	0.032
0.68	35.47	0.032
0.68	35.49	0.033
0.68	35.50	0.033
0.68	35.52	0.033
0.68	35.54	0.033
0.69	35.55	0.033
0.69	35.57	0.033
0.69	35.59	0.033
0.69	35.60	0.033
0.69	35.62	0.033
0.70	35.64	0.033
0.70	35.65	0.033
0.70	35.67	0.033
0.70	35.69	0.033
0.70	35.70	0.033
0.70	35.72	0.033
0.70	35.73	0.033
0.71	35.75	0.034
0.71	35.77	0.034
0.71	35.79	0.034
0.71	35.80	0.034
0.71	35.82	0.034
0.72	35.83	0.034
0.72	35.85	0.034
0.72	35.87	0.034
0.72	35.88	0.034
0.72	35.90	0.034
0.72	35.92	0.034
0.73	35.93	0.034
0.73	35.95	0.034
0.73	35.97	0.034
0.73	35.98	0.034
0.73	36.00	0.034
0.73	36.02	0.035
0.73	36.03	0.035
0.74	36.05	0.035
0.74	36.07	0.035
0.74	36.08	0.035
0.74	36.10	0.035
0.74	36.12	0.035
0.75	36.13	0.035
0.75	36.15	0.035
0.75	36.17	0.035
0.75	36.18	0.035
0.75	36.20	0.035
0.75	36.22	0.035
0.75	36.23	0.035
0.76	36.25	0.035
0.76	36.27	0.035
0.76	36.28	0.036
0.76	36.30	0.036
0.76	36.32	0.036
0.77	36.33	0.036
0.77	36.35	0.036
0.77	36.37	0.036
0.77	36.38	0.036
0.77	36.40	0.036
0.77	36.42	0.036
0.78	36.43	0.036
0.78	36.45	0.036
0.78	36.46	0.036
0.78	36.48	0.036
0.78	36.50	0.036
0.78	36.51	0.036
0.78	36.53	0.037
0.79	36.55	0.037
0.79	36.56	0.037
0.79	36.58	0.037
0.79	36.60	0.037
0.79	36.61	0.037
0.80	36.63	0.037
0.80	36.65	0.037
0.80	36.66	0.037
0.80	36.68	0.037
0.80	36.70	0.037
0.80	36.71	0.037
0.80	36.73	0.037
0.81	36.75	0.037
0.81	36.76	0.037
0.81	36.78	0.037
0.81	36.80	0.037
0.81	36.81	0.037
0.82	36.83	0.038
0.82	36.85	0.038
0.82	36.86	0.038
0.82	36.88	0.038
0.82	36.90	0.038
0.82	36.91	0.038
0.83	36.93	0.038
0.83	36.95	0.038
0.83	36.96	0.038
0.83	36.98	0.038
0.83	37.00	0.038
0.83	37.01	0.038
0.83	37.03	0.038
0.84	37.05	0.038
0.84	37.06	0.038
0.84	37.08	0.038
0.84	37.10	0.038
0.84	37.11	0.038
0.85	37.13	0.039
0.85	37.15	0.039
0.85	37.16	0.039
0.85	37.18	0.039
0.85	37.20	0.039
0.85	37.21	0.039
0.85	37.23	0.039
0.86	37.25	0.039
0.86	37.26	0.039
0.86	37.28	0.039
0.86	37.30	0.039
0.86	37.31	0.039
0.87	37.33	0.039
0.87	37.34	0.039
0.87	37.36	0.039
0.87	37.38	0.039
0.87	37.39	0.039
0.87	37.41	0.039
0.88	37.43	0.039
0.88	37.44	0.040
0.88	37.46	0.040
0.88	37.48	0.040
0.88	37.49	0.040
0.88	37.51	0.040
0.88	37.53	0.040
0.89	37.54	0.040
0.89	37.56	0.040
0.89	37.58	0.040
0.89	37.59	0.040
0.89	37.61	0.040
0.90	37.63	0.040
0.90	37.64	0.040
0.90	37.66	0.040
0.90	37.68	0.040
0.90	37.70	0.040
0.90	37.71	0.040
0.90	37.73	0.040
0.91	37.74	0.040
0.91	37.76	0.040
0.91	37.78	0.040
0.91	37.79	0.041
0.91	37.81	0.041
0.92	37.83	0.041
0.92	37.84	0.041
0.92	37.86	0.041
0.92	37.88	0.041
0.92	37.89	0.041
0.92	37.91	0.041
0.93	37.93	0.041
0.93	37.94	0.041
0.93	37.96	0.041
0.93	37.98	0.041
0.93	37.99	0.041
0.93	38.01	0.041
0.93	38.03	0.041
0.94	38.04	0.041
0.94	38.06	0.041
0.94	38.08	0.041
0.94	38.09	0.041
0.94	38.11	0.041
0.95	38.13	0.041
0.95	38.14	0.041
0.95	38.16	0.041
0.95	38.18	0.041
0.95	38.19	0.041
0.95	38.21	0.041
0.95	38.23	0.041
0.96	38.24	0.041
0.96	38.26	0.041
0.96	38.28	0.041
0.96	38.29	0.041
0.96	38.31	0.041
0.97	38.33	0.041
0.97	38.34	0.041
0.97	38.36	0.042
0.97	38.37	0.042
0.97	38.39	0.042
0.97	38.41	0.042
0.98	38.43	0.042
0.98	38.44	0.042
0.98	38.46	0.042
0.98	38.47	0.042
0.98	38.49	0.042
0.98	38.51	0.042
0.98	38.52	0.042
0.99	38.54	0.042
0.99	38.56	0.042
0.99	38.57	0.042
0.99	38.59	0.042
0.99	38.61	0.042
1.00	38.63	0.042
1.00	38.64	0.042
1.00	38.66	0.042
1.00	38.67	0.042
1.00	38.69	0.042
1.00	38.71	0.042
1.00	38.73	0.042
1.01	38.74	0.042
1.01	38.76	0.042
1.01	38.77	0.042
1.01	38.79	0.042
1.01	38.81	0.042
1.02	38.82	0.042
1.02	38.84	0.042
1.02	38.86	0.043
1.02	38.87	0.043
1.02	38.89	0.043
1.02	38.91	0.043
1.03	38.92	0.043
1.03	38.94	0.043
1.03	38.96	0.043
1.03	38.97	0.043
1.03	38.99	0.043
1.03	39.01	0.043
1.03	39.02	0.043
1.04	39.04	0.043
1.04	39.06	0.043
1.04	39.07	0.043
1.04	39.09	0.043
1.04	39.11	0.043
1.05	39.12	0.043
1.05	39.14	0.043
1.05	39.16	0.043
1.05	39.17	0.043
1.05	39.19	0.043
1.05	39.21	0.043
1.05	39.22	0.043
1.06	39.24	0.043
1.06	39.26	0.043
1.06	39.27	0.043
1.06	39.29	0.043
1.06	39.31	0.043
1.07	39.32	0.043
1.07	39.34	0.043
1.07	39.36	0.043
1.07	39.37	0.043
1.07	39.39	0.043
1.07	39.41	0.043
1.08	39.42	0.043
1.08	39.44	0.043
1.08	39.46	0.043
1.08	39.47	0.043
1.08	39.49	0.043
1.08	39.51	0.043
1.08	39.52	0.043
1.09	39.54	0.043
1.09	39.56	0.043
1.09	39.57	0.043
1.09	39.59	0.043
1.09	39.61	0.043
1.09	39.62	0.043
1.10	39.64	0.043
1.10	39.66	0.044
1.10	39.67	0.044
1.10	39.69	0.044
1.10	39.71	0.044
1.11	39.72	0.044
1.11	39.74	0.044
1.11	39.76	0.044
1.11	39.77	0.044
1.11	39.79	0.044
1.11	39.81	0.044
1.12	39.82	0.044
1.12	39.84	0.044
1.12	39.86	0.044
1.12	39.87	0.044
1.12	39.89	0.044
1.12	39.91	0.044
1.13	39.92	0.044
1.13	39.94	0.044
1.13	39.96	0.044
1.13	39.97	0.044
1.13	39.99	0.044
1.13	40.01	0.044
1.13	40.02	0.044
1.14	40.04	0.044
1.14	40.06	0.044
1.14	40.07	0.044
1.14	40.09	0.044
1.14	40.11	0.044
1.14	40.12	0.044
1.15	40.14	0.044
1.15	40.16	0.044
1.15	40.17	0.044
1.15	40.19	0.044
1.15	40.21	0.044
1.16	40.22	0.044
1.16	40.24	0.044
1.16	40.26	0.044
1.16	40.27	0.044
1.16	40.29	0.044
1.16	40.31	0.044
1.17	40.32	0.045
1.17	40.34	0.045
1.17	40.36	0.045
1.17	40.37	0.045
1.17	40.39	0.045
1.17	40.41	0.045
1.18	40.42	0.045
1.18	40.44	0.045
1.18	40.46	0.045
1.18	40.47	0.045
1.18	40.49	0.045
1.18	40.50	0.045
1.18	40.52	0.045
1.19	40.54	0.045
1.19	40.55	0.045
1.19	40.57	0.045
1.19	40.59	0.045
1.19	40.61	0.045
1.19	40.62	0.045
1.20	40.64	0.045
1.20	40.65	0.045
1.20	40.67	0.045
1.20	40.69	0.045
1.20	40.71	0.045
1.21	40.72	0.045
1.21	40.74	0.045
1.21	40.75	0.045
1.21	40.77	0.045
1.21	40.79	0.045
1.21	40.80	0.045
1.22	40.82	0.045
1.22	40.84	0.045
1.22	40.85	0.045
1.22	40.87	0.045
1.22	40.89	0.045
1.22	40.90	0.045
1.23	40.92	0.045
1.23	40.94	0.045
1.23	40.95	0.045
1.23	40.97	0.045
1.23	40.99	0.045
1.23	41.00	0.045
1.23	41.02	0.045
1.24	41.04	0.045
1.24	41.05	0.045
1.24	41.07	0.045
1.24	41.09	0.045
1.24	41.10	0.045
1.24	41.12	0.045
1.25	41.14	0.045
1.25	41.16	0.045
1.25	41.17	0.045
1.25	41.19	0.045
1.25	41.20	0.045
1.26	41.22	0.045
1.26	41.24	0.045
1.26	41.25	0.045
1.26	41.27	0.045
1.26	41.29	0.045
1.26	41.30	0.045
1.27	41.32	0.045
1.27	41.34	0.045
1.27	41.36	0.045
1.27	41.37	0.045
1.27	41.39	0.045
1.27	41.40	0.045
1.28	41.42	0.045
1.28	41.44	0.045
1.28	41.45	0.045
1.28	41.47	0.045
1.28	41.49	0.045
1.28	41.50	0.045
1.28	41.52	0.045
1.29	41.54	0.046
1.29	41.55	0.046
1.29	41.57	0.046
1.29	41.59	0.046
1.29	41.60	0.046
1.29	41.62	0.046
1.30	41.64	0.046
1.30	41.65	0.046
1.30	41.67	0.046
1.30	41.69	0.046
1.30	41.70	0.046
1.31	41.72	0.046
1.31	41.74	0.046
1.31	41.75	0.046
1.31	41.77	0.046
1.31	41.79	0.046
1.31	41.80	0.046
1.32	41.82	0.046
1.32	41.84	0.046
1.32	41.85	0.046
1.32	41.87	0.046
1.32	41.89	0.046
1.32	41.90	0.046
1.33	41.92	0.046
1.33	41.94	0.046
1.33	41.95	0.046
1.33	41.97	0.046
1.33	41.99	0.046
1.33	42.00	0.046
1.33	42.02	0.046
1.34	42.04	0.046
1.34	42.05	0.046
1.34	42.07	0.046
1.34	42.09	0.046
1.34	42.10	0.046
1.34	42.12	0.046
1.35	42.14	0.046
1.35	42.15	0.046
1.35	42.17	0.046
1.35	42.19	0.046
1.35	42.20	0.046
1.36	42.22	0.046
1.36	42.24	0.046
1.36	42.25	0.046
1.36	42.27	0.046
1.36	42.29	0.046
1.36	42.30	0.046
1.37	42.32	0.046
1.37	42.34	0.046
1.37	42.35	0.046
1.37	42.37	0.046
1.37	42.39	0.046
1.37	42.40	0.046
1.38	42.42	0.046
1.38	42.44	0.046
1.38	42.45	0.046
1.38	42.47	0.046
1.38	42.49	0.046
1.38	42.50	0.046
1.38	42.52	0.046
1.39	42.54	0.046
1.39	42.55	0.046
1.39	42.57	0.046
1.39	42.59	0.046
1.39	42.60	0.046
1.39	42.62	0.046
1.40	42.64	0.046
1.40	42.65	0.046
1.40	42.67	0.046
1.40	42.69	0.046
1.40	42.70	0.046
1.41	42.72	0.046
1.41	42.74	0.046
1.41	42.75	0.046
1.41	42.77	0.046
1.41	42.79	0.046
1.41	42.80	0.046
1.42	42.82	0.046
1.42	42.84	0.046
1.42	42.85	0.046
1.42	42.87	0.046
1.42	42.89	0.046
1.42	42.90	0.046
1.43	42.92	0.046
1.43	42.94	0.046
1.43	42.95	0.046
1.43	42.97	0.046
1.43	42.99	0.046
1.43	43.00	0.046
1.43	43.02	0.046
1.44	43.04	0.047
1.44	43.05	0.047
1.44	43.07	0.047
1.44	43.09	0.047
1.44	43.10	0.047
1.44	43.12	0.047
1.45	43.14	0.047
1.45	43.15	0.047
1.45	43.17	0.047
1.45	43.19	0.047
1.45	43.20	0.047
1.46	43.22	0.047
1.46	43.24	0.047
1.46	43.25	0.047
1.46	43.27	0.047
1.46	43.29	0.047
1.46	43.30	0.047
1.47	43.32	0.047
1.47	43.34	0.047
1.47	43.35	0.047
1.47	43.37	0.047
1.47	43.39	0.047
1.47	43.40	0.047
1.48	43.42	0.047
1.48	43.44	0.047
1.48	43.45	0.047
1.48	43.47	0.047
1.48	43.49	0.047
1.48	43.50	0.047
1.48	43.52	0.047
1.49	43.54	0.047
1.49	43.55	0.047
1.49	43.57	0.047
1.49	43.59	0.047
1.49	43.60	0.047
1.49	43.62	0.047
1.50	43.64	0.047
