Filename,JLY_CBD_Xtal_KY1
Instrument name,DSC2A-00468 (192.168.1.101)
Operator,JLY
rundate,1/26/2018
proceduresegments,Data Off ; Equilibrate -50.00 °C; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to 110.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to -50.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to 110.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to -50.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to 110.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 10.00 °C/min to -50.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to 110.00 °C; Data Off ; Jump 25.00 °C
[step]
Ramp 10 °C/min to 110.00 °C
Time,Temperature,Heat Flow (Normalized)
37.80,-13.62,0.230
37.80,-13.60,0.230
37.80,-13.58,0.230
37.80,-13.57,0.231
37.81,-13.55,0.231
37.81,-13.53,0.232
37.81,-13.52,0.233
37.81,-13.50,0.233
37.81,-13.49,0.233
37.81,-13.47,0.234
37.81,-13.45,0.234
37.82,-13.44,0.234
37.82,-13.42,0.234
37.82,-13.40,0.234
37.82,-13.39,0.234
37.82,-13.37,0.234
37.83,-13.35,0.235
37.83,-13.34,0.235
37.83,-13.32,0.235
37.83,-13.30,0.236
37.83,-13.29,0.237
37.83,-13.27,0.237
37.84,-13.25,0.238
37.84,-13.24,0.238
37.84,-13.22,0.238
37.84,-13.20,0.239
37.84,-13.19,0.239
37.84,-13.17,0.239
37.84,-13.15,0.239
37.85,-13.14,0.239
37.85,-13.12,0.240
37.85,-13.10,0.240
37.85,-13.09,0.241
37.85,-13.07,0.241
37.86,-13.05,0.242
37.86,-13.04,0.242
37.86,-13.02,0.243
37.86,-13.00,0.243
37.86,-12.99,0.243
37.86,-12.97,0.243
37.86,-12.95,0.244
37.87,-12.94,0.244
37.87,-12.92,0.244
37.87,-12.90,0.245
37.87,-12.89,0.245
37.87,-12.87,0.245
37.88,-12.85,0.245
37.88,-12.84,0.245
37.88,-12.82,0.246
37.88,-12.80,0.246
37.88,-12.79,0.246
37.88,-12.77,0.246
37.89,-12.76,0.247
37.89,-12.74,0.247
37.89,-12.72,0.247
37.89,-12.70,0.247
37.89,-12.69,0.248
37.89,-12.67,0.248
37.89,-12.65,0.248
37.90,-12.64,0.248
37.90,-12.62,0.248
37.90,-12.60,0.249
37.90,-12.59,0.249
37.90,-12.57,0.250
37.91,-12.55,0.251
37.91,-12.54,0.251
37.91,-12.52,0.252
37.91,-12.51,0.252
37.91,-12.49,0.253
37.91,-12.47,0.253
37.91,-12.45,0.253
37.92,-12.44,0.253
37.92,-12.42,0.254
37.92,-12.41,0.254
37.92,-12.39,0.255
37.92,-12.37,0.256
37.93,-12.36,0.256
37.93,-12.34,0.257
37.93,-12.32,0.257
37.93,-12.30,0.258
37.93,-12.29,0.258
37.93,-12.27,0.258
37.94,-12.26,0.259
37.94,-12.24,0.259
37.94,-12.22,0.259
37.94,-12.21,0.259
37.94,-12.19,0.260
37.94,-12.17,0.260
37.94,-12.16,0.260
37.95,-12.14,0.261
37.95,-12.12,0.261
37.95,-12.10,0.261
37.95,-12.09,0.261
37.95,-12.07,0.261
37.96,-12.06,0.261
37.96,-12.04,0.261
37.96,-12.02,0.262
37.96,-12.01,0.262
37.96,-11.99,0.262
37.96,-11.97,0.263
37.96,-11.96,0.263
37.97,-11.94,0.264
37.97,-11.92,0.264
37.97,-11.91,0.264
37.97,-11.89,0.265
37.97,-11.87,0.265
37.98,-11.86,0.265
37.98,-11.84,0.265
37.98,-11.83,0.266
37.98,-11.81,0.266
37.98,-11.79,0.266
37.98,-11.78,0.267
37.99,-11.76,0.267
37.99,-11.74,0.267
37.99,-11.73,0.267
37.99,-11.71,0.268
37.99,-11.69,0.268
37.99,-11.67,0.268
37.99,-11.66,0.269
38.00,-11.64,0.269
38.00,-11.62,0.270
38.00,-11.61,0.270
38.00,-11.59,0.270
38.00,-11.58,0.271
38.01,-11.56,0.271
38.01,-11.54,0.271
38.01,-11.52,0.271
38.01,-11.51,0.271
38.01,-11.49,0.271
38.01,-11.47,0.272
38.01,-11.46,0.272
38.02,-11.44,0.272
38.02,-11.42,0.272
38.02,-11.41,0.272
38.02,-11.39,0.273
38.02,-11.38,0.273
38.03,-11.36,0.273
38.03,-11.34,0.273
38.03,-11.33,0.273
38.03,-11.31,0.273
38.03,-11.29,0.273
38.03,-11.28,0.274
38.04,-11.26,0.274
38.04,-11.24,0.274
38.04,-11.23,0.275
38.04,-11.21,0.275
38.04,-11.19,0.275
38.04,-11.18,0.275
38.04,-11.16,0.276
38.05,-11.14,0.276
38.05,-11.13,0.276
38.05,-11.11,0.276
38.05,-11.09,0.277
38.05,-11.08,0.277
38.06,-11.06,0.277
38.06,-11.04,0.277
38.06,-11.03,0.278
38.06,-11.01,0.278
38.06,-10.99,0.278
38.06,-10.98,0.278
38.06,-10.96,0.278
38.07,-10.94,0.278
38.07,-10.93,0.278
38.07,-10.91,0.278
38.07,-10.89,0.278
38.07,-10.88,0.279
38.08,-10.86,0.279
38.08,-10.84,0.279
38.08,-10.83,0.279
38.08,-10.81,0.280
38.08,-10.80,0.280
38.08,-10.78,0.280
38.09,-10.76,0.280
38.09,-10.74,0.280
38.09,-10.73,0.281
38.09,-10.71,0.281
38.09,-10.69,0.281
38.09,-10.68,0.281
38.09,-10.66,0.281
38.10,-10.64,0.281
38.10,-10.63,0.281
38.10,-10.61,0.282
38.10,-10.59,0.282
38.10,-10.58,0.282
38.11,-10.56,0.282
38.11,-10.54,0.282
38.11,-10.53,0.282
38.11,-10.51,0.282
38.11,-10.49,0.282
38.11,-10.48,0.282
38.11,-10.46,0.282
38.12,-10.44,0.282
38.12,-10.43,0.282
38.12,-10.41,0.282
38.12,-10.39,0.282
38.12,-10.38,0.282
38.13,-10.36,0.282
38.13,-10.34,0.282
38.13,-10.33,0.282
38.13,-10.31,0.282
38.13,-10.30,0.283
38.13,-10.28,0.283
38.14,-10.26,0.283
38.14,-10.25,0.283
38.14,-10.23,0.283
38.14,-10.21,0.283
38.14,-10.20,0.283
38.14,-10.18,0.283
38.14,-10.16,0.283
38.15,-10.14,0.283
38.15,-10.13,0.283
38.15,-10.11,0.283
38.15,-10.10,0.283
38.15,-10.08,0.283
38.16,-10.06,0.283
38.16,-10.05,0.283
38.16,-10.03,0.283
38.16,-10.01,0.283
38.16,-10.00,0.283
38.16,-9.98,0.283
38.16,-9.96,0.283
38.17,-9.95,0.283
38.17,-9.93,0.283
38.17,-9.91,0.283
38.17,-9.90,0.284
38.17,-9.88,0.284
38.18,-9.86,0.284
38.18,-9.85,0.284
38.18,-9.83,0.284
38.18,-9.81,0.284
38.18,-9.80,0.284
38.18,-9.78,0.284
38.19,-9.76,0.284
38.19,-9.75,0.284
38.19,-9.73,0.284
38.19,-9.71,0.284
38.19,-9.70,0.284
38.19,-9.68,0.284
38.19,-9.66,0.284
38.20,-9.65,0.284
38.20,-9.63,0.284
38.20,-9.61,0.284
38.20,-9.60,0.284
38.20,-9.58,0.284
38.21,-9.56,0.284
38.21,-9.55,0.284
38.21,-9.53,0.284
38.21,-9.51,0.284
38.21,-9.50,0.284
38.21,-9.48,0.284
38.21,-9.46,0.284
38.22,-9.45,0.283
38.22,-9.43,0.283
38.22,-9.41,0.283
38.22,-9.40,0.283
38.22,-9.38,0.283
38.23,-9.36,0.283
38.23,-9.35,0.283
38.23,-9.33,0.283
38.23,-9.31,0.283
38.23,-9.30,0.283
38.23,-9.28,0.283
38.24,-9.26,0.283
38.24,-9.25,0.283
38.24,-9.23,0.283
38.24,-9.21,0.283
38.24,-9.20,0.283
38.24,-9.18,0.283
38.24,-9.16,0.283
38.25,-9.15,0.283
38.25,-9.13,0.283
38.25,-9.11,0.282
38.25,-9.10,0.282
38.25,-9.08,0.282
38.26,-9.06,0.282
38.26,-9.04,0.282
38.26,-9.03,0.282
38.26,-9.01,0.282
38.26,-8.99,0.282
38.26,-8.98,0.282
38.26,-8.96,0.282
38.27,-8.94,0.281
38.27,-8.93,0.281
38.27,-8.91,0.281
38.27,-8.89,0.281
38.27,-8.88,0.281
38.28,-8.86,0.281
38.28,-8.84,0.281
38.28,-8.83,0.281
38.28,-8.81,0.281
38.28,-8.79,0.281
38.28,-8.78,0.280
38.29,-8.76,0.280
38.29,-8.74,0.280
38.29,-8.73,0.279
38.29,-8.71,0.279
38.29,-8.69,0.279
38.29,-8.68,0.279
38.29,-8.66,0.278
38.30,-8.64,0.278
38.30,-8.63,0.278
38.30,-8.61,0.278
38.30,-8.59,0.278
38.30,-8.58,0.277
38.31,-8.56,0.277
38.31,-8.54,0.277
38.31,-8.53,0.277
38.31,-8.51,0.277
38.31,-8.49,0.276
38.31,-8.47,0.276
38.31,-8.46,0.276
38.32,-8.44,0.276
38.32,-8.43,0.275
38.32,-8.41,0.275
38.32,-8.39,0.275
38.32,-8.38,0.275
38.33,-8.36,0.275
38.33,-8.34,0.275
38.33,-8.32,0.275
38.33,-8.31,0.274
38.33,-8.29,0.274
38.33,-8.27,0.274
38.34,-8.26,0.274
38.34,-8.24,0.274
38.34,-8.22,0.274
38.34,-8.21,0.274
38.34,-8.19,0.274
38.34,-8.17,0.273
38.34,-8.16,0.273
38.35,-8.14,0.273
38.35,-8.12,0.273
38.35,-8.11,0.273
38.35,-8.09,0.273
38.35,-8.07,0.272
38.36,-8.06,0.272
38.36,-8.04,0.272
38.36,-8.02,0.272
38.36,-8.01,0.272
38.36,-7.99,0.272
38.36,-7.97,0.272
38.36,-7.96,0.272
38.37,-7.94,0.272
38.37,-7.92,0.272
38.37,-7.91,0.271
38.37,-7.89,0.271
38.37,-7.87,0.271
38.38,-7.86,0.271
38.38,-7.84,0.270
38.38,-7.82,0.270
38.38,-7.81,0.270
38.38,-7.79,0.269
38.38,-7.77,0.269
38.39,-7.76,0.269
38.39,-7.74,0.269
38.39,-7.72,0.269
38.39,-7.71,0.269
38.39,-7.69,0.269
38.39,-7.67,0.269
38.39,-7.66,0.269
38.40,-7.64,0.269
38.40,-7.62,0.269
38.40,-7.61,0.269
38.40,-7.59,0.269
38.40,-7.57,0.269
38.41,-7.56,0.269
38.41,-7.54,0.269
38.41,-7.52,0.269
38.41,-7.51,0.268
38.41,-7.49,0.268
38.41,-7.47,0.268
38.41,-7.46,0.268
38.42,-7.44,0.268
38.42,-7.42,0.267
38.42,-7.40,0.267
38.42,-7.39,0.267
38.42,-7.37,0.267
38.43,-7.36,0.267
38.43,-7.34,0.267
38.43,-7.32,0.267
38.43,-7.31,0.267
38.43,-7.29,0.267
38.43,-7.27,0.267
38.44,-7.25,0.267
38.44,-7.24,0.267
38.44,-7.22,0.267
38.44,-7.20,0.267
38.44,-7.19,0.267
38.44,-7.17,0.267
38.44,-7.15,0.266
38.45,-7.14,0.266
38.45,-7.12,0.266
38.45,-7.10,0.266
38.45,-7.09,0.266
38.45,-7.07,0.266
38.46,-7.05,0.266
38.46,-7.04,0.266
38.46,-7.02,0.266
38.46,-7.00,0.266
38.46,-6.99,0.266
38.46,-6.97,0.266
38.46,-6.95,0.266
38.47,-6.94,0.266
38.47,-6.92,0.266
38.47,-6.90,0.265
38.47,-6.89,0.265
38.47,-6.87,0.265
38.48,-6.85,0.265
38.48,-6.84,0.265
38.48,-6.82,0.265
38.48,-6.80,0.265
38.48,-6.79,0.265
38.48,-6.77,0.265
38.49,-6.75,0.265
38.49,-6.74,0.265
38.49,-6.72,0.264
38.49,-6.70,0.264
38.49,-6.69,0.264
38.49,-6.67,0.264
38.49,-6.65,0.264
38.50,-6.64,0.264
38.50,-6.62,0.264
38.50,-6.60,0.264
38.50,-6.59,0.264
38.50,-6.57,0.264
38.51,-6.55,0.264
38.51,-6.54,0.264
38.51,-6.52,0.264
38.51,-6.50,0.264
38.51,-6.49,0.264
38.51,-6.47,0.264
38.51,-6.45,0.264
38.52,-6.44,0.264
38.52,-6.42,0.264
38.52,-6.40,0.264
38.52,-6.39,0.264
38.52,-6.37,0.264
38.53,-6.35,0.264
38.53,-6.34,0.264
38.53,-6.32,0.264
38.53,-6.30,0.263
38.53,-6.29,0.263
38.53,-6.27,0.263
38.54,-6.25,0.263
38.54,-6.24,0.263
38.54,-6.22,0.263
38.54,-6.20,0.263
38.54,-6.19,0.263
38.54,-6.17,0.263
38.54,-6.15,0.263
38.55,-6.14,0.263
38.55,-6.12,0.263
38.55,-6.10,0.263
38.55,-6.09,0.263
38.55,-6.07,0.263
38.56,-6.05,0.263
38.56,-6.04,0.263
38.56,-6.02,0.263
38.56,-6.00,0.263
38.56,-5.99,0.263
38.56,-5.97,0.263
38.56,-5.95,0.263
38.57,-5.93,0.263
38.57,-5.92,0.262
38.57,-5.90,0.262
38.57,-5.89,0.262
38.57,-5.87,0.262
38.58,-5.85,0.262
38.58,-5.84,0.262
38.58,-5.82,0.262
38.58,-5.80,0.262
38.58,-5.79,0.262
38.58,-5.77,0.262
38.59,-5.75,0.262
38.59,-5.73,0.262
38.59,-5.72,0.262
38.59,-5.70,0.262
38.59,-5.68,0.262
38.59,-5.67,0.262
38.59,-5.65,0.262
38.60,-5.63,0.262
38.60,-5.62,0.262
38.60,-5.60,0.262
38.60,-5.58,0.262
38.60,-5.57,0.262
38.61,-5.55,0.262
38.61,-5.53,0.262
38.61,-5.52,0.262
38.61,-5.50,0.262
38.61,-5.48,0.262
38.61,-5.47,0.262
38.61,-5.45,0.261
38.62,-5.43,0.261
38.62,-5.42,0.261
38.62,-5.40,0.261
38.62,-5.38,0.261
38.62,-5.37,0.261
38.63,-5.35,0.261
38.63,-5.33,0.261
38.63,-5.32,0.261
38.63,-5.30,0.261
38.63,-5.28,0.261
38.63,-5.27,0.261
38.64,-5.25,0.261
38.64,-5.23,0.261
38.64,-5.22,0.261
38.64,-5.20,0.261
38.64,-5.19,0.261
38.64,-5.17,0.261
38.64,-5.15,0.261
38.65,-5.13,0.261
38.65,-5.12,0.261
38.65,-5.10,0.261
38.65,-5.08,0.261
38.65,-5.07,0.261
38.66,-5.05,0.261
38.66,-5.03,0.261
38.66,-5.02,0.261
38.66,-5.00,0.261
38.66,-4.98,0.261
38.66,-4.97,0.260
38.66,-4.95,0.260
38.67,-4.93,0.260
38.67,-4.92,0.260
38.67,-4.90,0.260
38.67,-4.88,0.260
38.67,-4.87,0.260
38.68,-4.85,0.260
38.68,-4.83,0.260
38.68,-4.82,0.260
38.68,-4.80,0.260
38.68,-4.78,0.260
38.68,-4.77,0.260
38.69,-4.75,0.260
38.69,-4.73,0.260
38.69,-4.72,0.260
38.69,-4.70,0.260
38.69,-4.68,0.260
38.69,-4.67,0.260
38.69,-4.65,0.260
38.70,-4.63,0.260
38.70,-4.62,0.260
38.70,-4.60,0.260
38.70,-4.58,0.260
38.70,-4.57,0.260
38.71,-4.55,0.260
38.71,-4.53,0.260
38.71,-4.52,0.260
38.71,-4.50,0.260
38.71,-4.48,0.260
38.71,-4.47,0.260
38.71,-4.45,0.260
38.72,-4.43,0.260
38.72,-4.42,0.260
38.72,-4.40,0.260
38.72,-4.38,0.260
38.72,-4.37,0.260
38.73,-4.35,0.260
38.73,-4.33,0.260
38.73,-4.32,0.260
38.73,-4.30,0.260
38.73,-4.28,0.260
38.73,-4.27,0.259
38.74,-4.25,0.259
38.74,-4.23,0.259
38.74,-4.22,0.259
38.74,-4.20,0.259
38.74,-4.18,0.259
38.74,-4.17,0.259
38.74,-4.15,0.259
38.75,-4.13,0.259
38.75,-4.12,0.259
38.75,-4.10,0.259
38.75,-4.08,0.259
38.75,-4.07,0.259
38.76,-4.05,0.259
38.76,-4.03,0.259
38.76,-4.02,0.259
38.76,-4.00,0.259
38.76,-3.98,0.259
38.76,-3.97,0.259
38.76,-3.95,0.259
38.77,-3.93,0.259
38.77,-3.92,0.259
38.77,-3.90,0.259
38.77,-3.88,0.259
38.77,-3.87,0.259
38.78,-3.85,0.259
38.78,-3.83,0.259
38.78,-3.82,0.259
38.78,-3.80,0.259
38.78,-3.78,0.259
38.78,-3.77,0.259
38.79,-3.75,0.259
38.79,-3.73,0.259
38.79,-3.72,0.259
38.79,-3.70,0.259
38.79,-3.68,0.259
38.79,-3.67,0.259
38.79,-3.65,0.259
38.80,-3.63,0.259
38.80,-3.62,0.259
38.80,-3.60,0.259
38.80,-3.58,0.259
38.80,-3.56,0.259
38.81,-3.55,0.259
38.81,-3.53,0.259
38.81,-3.51,0.259
38.81,-3.50,0.259
38.81,-3.48,0.259
38.81,-3.47,0.259
38.81,-3.45,0.259
38.82,-3.43,0.259
38.82,-3.42,0.259
38.82,-3.40,0.259
38.82,-3.38,0.259
38.82,-3.37,0.259
38.83,-3.35,0.259
38.83,-3.33,0.259
38.83,-3.31,0.259
38.83,-3.30,0.259
38.83,-3.28,0.259
38.83,-3.27,0.259
38.84,-3.25,0.259
38.84,-3.23,0.258
38.84,-3.21,0.258
38.84,-3.20,0.258
38.84,-3.18,0.258
38.84,-3.16,0.258
38.84,-3.15,0.259
38.85,-3.13,0.259
38.85,-3.11,0.259
38.85,-3.10,0.259
38.85,-3.08,0.258
38.85,-3.06,0.258
38.86,-3.05,0.258
38.86,-3.03,0.258
38.86,-3.01,0.258
38.86,-3.00,0.258
38.86,-2.98,0.258
38.86,-2.96,0.258
38.86,-2.95,0.258
38.87,-2.93,0.258
38.87,-2.92,0.258
38.87,-2.90,0.258
38.87,-2.88,0.258
38.87,-2.86,0.258
38.88,-2.85,0.258
38.88,-2.83,0.258
38.88,-2.81,0.258
38.88,-2.80,0.258
38.88,-2.78,0.258
38.88,-2.77,0.258
38.89,-2.75,0.258
38.89,-2.73,0.258
38.89,-2.71,0.258
38.89,-2.70,0.258
38.89,-2.68,0.258
38.89,-2.66,0.258
38.89,-2.65,0.258
38.90,-2.63,0.258
38.90,-2.61,0.258
38.90,-2.60,0.258
38.90,-2.58,0.258
38.90,-2.56,0.258
38.91,-2.55,0.258
38.91,-2.53,0.258
38.91,-2.52,0.258
38.91,-2.50,0.258
38.91,-2.48,0.258
38.91,-2.46,0.258
38.91,-2.45,0.258
38.92,-2.43,0.258
38.92,-2.41,0.258
38.92,-2.40,0.258
38.92,-2.38,0.258
38.92,-2.37,0.258
38.93,-2.35,0.258
38.93,-2.33,0.258
38.93,-2.31,0.258
38.93,-2.30,0.258
38.93,-2.28,0.258
38.93,-2.26,0.258
38.94,-2.25,0.258
38.94,-2.23,0.258
38.94,-2.21,0.258
38.94,-2.20,0.258
38.94,-2.18,0.258
38.94,-2.16,0.258
38.94,-2.15,0.258
38.95,-2.13,0.258
38.95,-2.11,0.258
38.95,-2.10,0.258
38.95,-2.08,0.258
38.95,-2.06,0.258
38.96,-2.05,0.258
38.96,-2.03,0.258
38.96,-2.01,0.258
38.96,-2.00,0.258
38.96,-1.98,0.258
38.96,-1.96,0.258
38.96,-1.95,0.258
38.97,-1.93,0.258
38.97,-1.91,0.258
38.97,-1.90,0.258
38.97,-1.88,0.258
38.97,-1.86,0.258
38.98,-1.85,0.258
38.98,-1.83,0.258
38.98,-1.81,0.258
38.98,-1.80,0.258
38.98,-1.78,0.258
38.98,-1.76,0.258
38.99,-1.75,0.258
38.99,-1.73,0.258
38.99,-1.71,0.258
38.99,-1.70,0.258
38.99,-1.68,0.258
38.99,-1.66,0.258
38.99,-1.64,0.258
39.00,-1.63,0.258
39.00,-1.61,0.258
39.00,-1.60,0.258
39.00,-1.58,0.258
39.00,-1.56,0.258
39.01,-1.54,0.258
39.01,-1.53,0.258
39.01,-1.51,0.258
39.01,-1.50,0.258
39.01,-1.48,0.258
39.01,-1.46,0.258
39.01,-1.44,0.258
39.02,-1.43,0.258
39.02,-1.41,0.258
39.02,-1.40,0.258
39.02,-1.38,0.258
39.02,-1.36,0.258
39.03,-1.35,0.258
39.03,-1.33,0.258
39.03,-1.31,0.258
39.03,-1.29,0.258
39.03,-1.28,0.258
39.03,-1.26,0.258
39.04,-1.24,0.258
39.04,-1.23,0.258
39.04,-1.21,0.258
39.04,-1.20,0.258
39.04,-1.18,0.258
39.04,-1.16,0.258
39.04,-1.15,0.258
39.05,-1.13,0.258
39.05,-1.11,0.258
39.05,-1.10,0.258
39.05,-1.08,0.258
39.05,-1.06,0.258
39.06,-1.05,0.258
39.06,-1.03,0.258
39.06,-1.01,0.258
39.06,-0.99,0.258
39.06,-0.98,0.258
39.06,-0.96,0.258
39.06,-0.95,0.258
39.07,-0.93,0.258
39.07,-0.91,0.258
39.07,-0.90,0.258
39.07,-0.88,0.258
39.07,-0.86,0.258
39.08,-0.84,0.258
39.08,-0.83,0.258
39.08,-0.81,0.258
39.08,-0.79,0.258
39.08,-0.78,0.258
39.08,-0.76,0.258
39.09,-0.75,0.258
39.09,-0.73,0.258
39.09,-0.71,0.258
39.09,-0.70,0.258
39.09,-0.68,0.258
39.09,-0.66,0.258
39.09,-0.64,0.258
39.10,-0.63,0.258
39.10,-0.61,0.258
39.10,-0.59,0.258
39.10,-0.58,0.258
39.10,-0.56,0.258
39.11,-0.54,0.258
39.11,-0.53,0.258
39.11,-0.51,0.258
39.11,-0.49,0.258
39.11,-0.48,0.258
39.11,-0.46,0.258
39.11,-0.44,0.258
39.12,-0.43,0.258
39.12,-0.41,0.258
39.12,-0.39,0.258
39.12,-0.38,0.258
39.12,-0.36,0.258
39.13,-0.34,0.258
39.13,-0.33,0.258
39.13,-0.31,0.258
39.13,-0.29,0.258
39.13,-0.28,0.258
39.13,-0.26,0.258
39.14,-0.24,0.258
39.14,-0.23,0.258
39.14,-0.21,0.258
39.14,-0.19,0.258
39.14,-0.18,0.258
39.14,-0.16,0.258
39.14,-0.14,0.258
39.15,-0.13,0.258
39.15,-0.11,0.258
39.15,-0.09,0.258
39.15,-0.08,0.258
39.15,-0.06,0.258
39.16,-0.04,0.258
39.16,-0.03,0.258
39.16,-0.01,0.258
39.16,0.01,0.258
39.16,0.02,0.258
39.16,0.04,0.258
39.16,0.06,0.258
39.17,0.07,0.258
39.17,0.09,0.258
39.17,0.11,0.258
39.17,0.12,0.258
39.17,0.14,0.258
39.18,0.16,0.258
39.18,0.17,0.258
39.18,0.19,0.258
39.18,0.21,0.258
39.18,0.22,0.258
39.18,0.24,0.258
39.19,0.26,0.258
39.19,0.27,0.258
39.19,0.29,0.258
39.19,0.31,0.258
39.19,0.32,0.258
39.19,0.34,0.258
39.19,0.35,0.258
39.20,0.37,0.258
39.20,0.39,0.258
39.20,0.41,0.258
39.20,0.42,0.258
39.20,0.44,0.258
39.21,0.46,0.258
39.21,0.47,0.258
39.21,0.49,0.258
39.21,0.51,0.258
39.21,0.52,0.258
39.21,0.54,0.258
39.21,0.56,0.258
39.22,0.57,0.258
39.22,0.59,0.258
39.22,0.61,0.258
39.22,0.62,0.258
39.22,0.64,0.258
39.23,0.66,0.258
39.23,0.67,0.258
39.23,0.69,0.258
39.23,0.71,0.258
39.23,0.72,0.258
39.23,0.74,0.258
39.24,0.76,0.258
39.24,0.77,0.258
39.24,0.79,0.258
39.24,0.81,0.258
39.24,0.82,0.258
39.24,0.84,0.258
39.24,0.86,0.258
39.25,0.87,0.258
39.25,0.89,0.258
39.25,0.91,0.258
39.25,0.92,0.258
39.25,0.94,0.258
39.26,0.96,0.258
39.26,0.97,0.258
39.26,0.99,0.258
39.26,1.01,0.258
39.26,1.02,0.258
39.26,1.04,0.258
39.26,1.06,0.258
39.27,1.07,0.258
39.27,1.09,0.258
39.27,1.11,0.258
39.27,1.12,0.259
39.27,1.14,0.259
39.28,1.16,0.259
39.28,1.17,0.259
39.28,1.19,0.259
39.28,1.21,0.259
39.28,1.22,0.259
39.28,1.24,0.259
39.29,1.26,0.259
39.29,1.27,0.259
39.29,1.29,0.259
39.29,1.31,0.259
39.29,1.32,0.259
39.29,1.34,0.259
39.29,1.36,0.259
39.30,1.37,0.259
39.30,1.39,0.259
39.30,1.41,0.259
39.30,1.42,0.259
39.30,1.44,0.259
39.31,1.46,0.259
39.31,1.47,0.259
39.31,1.49,0.259
39.31,1.51,0.259
39.31,1.52,0.259
39.31,1.54,0.259
39.31,1.56,0.259
39.32,1.57,0.259
39.32,1.59,0.259
39.32,1.61,0.259
39.32,1.62,0.259
39.32,1.64,0.259
39.33,1.66,0.259
39.33,1.67,0.259
39.33,1.69,0.259
39.33,1.71,0.259
39.33,1.72,0.259
39.33,1.74,0.259
39.34,1.76,0.259
39.34,1.77,0.259
39.34,1.79,0.259
39.34,1.81,0.259
39.34,1.82,0.259
39.34,1.84,0.259
39.34,1.86,0.259
39.35,1.87,0.259
39.35,1.89,0.259
39.35,1.91,0.259
39.35,1.92,0.259
39.35,1.94,0.259
39.36,1.96,0.259
39.36,1.97,0.259
39.36,1.99,0.259
39.36,2.01,0.259
39.36,2.02,0.259
39.36,2.04,0.259
39.36,2.06,0.259
39.37,2.07,0.259
39.37,2.09,0.259
39.37,2.11,0.259
39.37,2.12,0.259
39.37,2.14,0.259
39.38,2.16,0.259
39.38,2.17,0.259
39.38,2.19,0.259
39.38,2.21,0.259
39.38,2.22,0.259
39.38,2.24,0.259
39.39,2.26,0.259
39.39,2.27,0.259
39.39,2.29,0.259
39.39,2.31,0.259
39.39,2.32,0.259
39.39,2.34,0.259
39.39,2.36,0.259
39.40,2.38,0.259
39.40,2.39,0.259
39.40,2.41,0.259
39.40,2.42,0.259
39.40,2.44,0.259
39.41,2.46,0.259
39.41,2.47,0.259
39.41,2.49,0.259
39.41,2.51,0.259
39.41,2.52,0.259
39.41,2.54,0.259
39.41,2.56,0.259
39.42,2.58,0.259
39.42,2.59,0.259
39.42,2.61,0.259
39.42,2.62,0.259
39.42,2.64,0.259
39.43,2.66,0.259
39.43,2.67,0.259
39.43,2.69,0.259
39.43,2.71,0.259
39.43,2.73,0.259
39.43,2.74,0.259
39.44,2.76,0.259
39.44,2.77,0.259
39.44,2.79,0.259
39.44,2.81,0.259
39.44,2.82,0.259
39.44,2.84,0.259
39.44,2.86,0.259
39.45,2.88,0.259
39.45,2.89,0.259
39.45,2.91,0.259
39.45,2.92,0.259
39.45,2.94,0.259
39.46,2.96,0.259
39.46,2.98,0.259
39.46,2.99,0.259
39.46,3.01,0.259
39.46,3.02,0.259
39.46,3.04,0.259
39.46,3.06,0.259
39.47,3.07,0.259
39.47,3.09,0.259
39.47,3.11,0.259
39.47,3.12,0.259
39.47,3.14,0.259
39.48,3.16,0.259
39.48,3.18,0.259
39.48,3.19,0.259
39.48,3.21,0.259
39.48,3.23,0.259
39.48,3.24,0.259
39.49,3.26,0.259
39.49,3.27,0.259
39.49,3.29,0.259
39.49,3.31,0.259
39.49,3.32,0.259
39.49,3.34,0.259
39.49,3.36,0.259
39.50,3.37,0.259
39.50,3.39,0.259
39.50,3.41,0.260
39.50,3.43,0.260
39.50,3.44,0.260
39.51,3.46,0.260
39.51,3.48,0.260
39.51,3.49,0.260
39.51,3.51,0.260
39.51,3.53,0.260
39.51,3.54,0.260
39.51,3.56,0.260
39.52,3.58,0.260
39.52,3.59,0.260
39.52,3.61,0.260
39.52,3.63,0.260
39.52,3.64,0.260
39.53,3.66,0.260
39.53,3.68,0.260
39.53,3.69,0.260
39.53,3.71,0.260
39.53,3.73,0.260
39.53,3.74,0.260
39.54,3.76,0.260
39.54,3.78,0.260
39.54,3.79,0.260
39.54,3.81,0.260
39.54,3.83,0.260
39.54,3.84,0.260
39.54,3.86,0.260
39.55,3.88,0.260
39.55,3.89,0.260
39.55,3.91,0.260
39.55,3.93,0.260
39.55,3.94,0.260
39.56,3.96,0.260
39.56,3.98,0.260
39.56,3.99,0.260
39.56,4.01,0.260
39.56,4.03,0.260
39.56,4.04,0.260
