-198.031,2520.000
-197.663,2590.000
-197.298,2612.000
-196.930,2644.000
-196.565,2739.000
-196.197,2816.000
-195.829,2934.000
-195.464,3083.000
-195.096,3204.000
-194.728,3387.000
-194.363,3596.000
-193.995,3782.000
-193.630,3818.000
-193.262,3872.000
-192.895,3828.000
-192.529,3642.000
-192.162,3474.000
-191.794,3271.000
-191.429,3092.000
-191.062,2975.000
-190.696,2894.000
-190.329,2814.000
-189.961,2788.000
-189.596,2667.000
-189.229,2671.000
-188.861,2621.000
-188.496,2575.000
-188.129,2529.000
-187.763,2527.000
-187.396,2458.000
-187.029,2462.000
-186.664,2435.000
-186.296,2412.000
-185.929,2421.000
-185.564,2373.000
-185.197,2376.000
-184.831,2375.000
-184.464,2363.000
-184.097,2357.000
-183.732,2395.000
-183.365,2371.000
-182.998,2377.000
-182.633,2367.000
-182.265,2373.000
-181.900,2392.000
-181.533,2387.000
-181.166,2399.000
-180.801,2409.000
-180.434,2398.000
-180.067,2424.000
-179.702,2445.000
-179.335,2453.000
-178.970,2471.000
-178.603,2504.000
-178.236,2486.000
-177.871,2520.000
-177.505,2528.000
-177.140,2578.000
-176.773,2589.000
-176.406,2664.000
-176.041,2674.000
-175.674,2685.000
-175.307,2721.000
-174.943,2718.000
-174.576,2774.000
-174.211,2800.000
-173.844,2811.000
-173.477,2878.000
-173.113,2927.000
-172.746,2986.000
-172.379,3054.000
-172.015,3116.000
-171.648,3156.000
-171.283,3238.000
-170.917,3260.000
-170.550,3374.000
-170.185,3529.000
-169.819,3623.000
-169.452,3740.000
-169.088,3901.000
-168.721,4005.000
-168.357,4187.000
-167.990,4477.000
-167.623,4793.000
-167.259,5156.000
-166.892,5553.000
-166.526,6122.000
-166.161,6719.000
-165.795,7504.000
-165.431,8454.000
-165.064,9904.000
-164.698,11577.000
-164.333,13651.000
-163.967,16524.000
-163.600,19665.000
-163.236,22842.000
-162.870,25436.000
-162.506,26353.000
-162.139,26279.000
-161.773,25843.000
-161.409,25232.000
-161.042,25594.000
-160.676,26527.000
-160.312,27237.000
-159.946,26798.000
-159.581,25159.000
-159.215,22845.000
-158.849,21202.000
-158.485,20669.000
-158.119,20633.000
-157.755,20454.000
-157.388,19918.000
-157.022,18200.000
-156.658,16352.000
-156.292,14388.000
-155.926,12636.000
-155.562,11591.000
-155.196,11143.000
-154.832,11038.000
-154.466,11187.000
-154.100,10868.000
-153.736,10056.000
-153.370,9004.000
-153.004,7741.000
-152.640,6693.000
-152.274,5800.000
-151.910,5247.000
-151.544,4772.000
-151.178,4445.000
-150.814,4179.000
-150.448,3956.000
-150.083,3779.000
-149.719,3628.000
-149.353,3471.000
-148.989,3407.000
-148.623,3295.000
-148.258,3211.000
-147.894,3136.000
-147.528,3071.000
-147.162,3047.000
-146.799,2994.000
-146.433,2980.000
-146.069,2931.000
-145.704,2908.000
-145.338,2879.000
-144.974,2885.000
-144.609,2818.000
-144.243,2822.000
-143.879,2799.000
-143.514,2811.000
-143.150,2799.000
-142.785,2791.000
-142.419,2806.000
-142.056,2812.000
-141.690,2776.000
-141.324,2782.000
-140.961,2735.000
-140.595,2730.000
-140.232,2753.000
-139.867,2741.000
-139.501,2747.000
-139.138,2716.000
-138.772,2729.000
-138.409,2729.000
-138.043,2673.000
-137.678,2718.000
-137.315,2688.000
-136.949,2658.000
-136.584,2677.000
-136.221,2681.000
-135.855,2642.000
-135.492,2634.000
-135.127,2666.000
-134.762,2636.000
-134.398,2626.000
-134.033,2623.000
-133.668,2654.000
-133.305,2687.000
-132.940,2661.000
-132.576,2664.000
-132.211,2662.000
-131.846,2657.000
-131.483,2667.000
-131.118,2673.000
-130.753,2717.000
-130.390,2676.000
-130.024,2735.000
-129.662,2753.000
-129.296,2750.000
-128.931,2738.000
-128.568,2744.000
-128.203,2768.000
-127.838,2728.000
-127.475,2782.000
-127.110,2758.000
-126.748,2759.000
-126.383,2784.000
-126.018,2761.000
-125.655,2748.000
-125.290,2816.000
-124.925,2791.000
-124.562,2823.000
-124.197,2800.000
-123.834,2809.000
-123.470,2796.000
-123.105,2790.000
-122.742,2812.000
-122.377,2844.000
-122.012,2839.000
-121.650,2840.000
-121.285,2913.000
-120.922,2903.000
-120.557,2927.000
-120.193,2886.000
-119.830,2890.000
-119.465,2919.000
-119.103,2929.000
-118.738,2972.000
-118.373,2950.000
-118.011,2968.000
-117.646,2988.000
-117.282,3009.000
-116.919,3034.000
-116.554,3008.000
-116.192,3085.000
-115.827,3049.000
-115.463,3035.000
-115.100,3060.000
-114.736,3022.000
-114.371,3040.000
-114.009,3080.000
-113.644,3077.000
-113.282,3082.000
-112.918,3069.000
-112.553,3077.000
-112.191,3107.000
-111.826,3122.000
-111.462,3110.000
-111.100,3049.000
-110.735,3132.000
-110.373,3097.000
-110.009,3154.000
-109.644,3156.000
-109.282,3138.000
-108.918,3179.000
-108.554,3213.000
-108.192,3192.000
-107.827,3197.000
-107.465,3254.000
-107.101,3272.000
-106.737,3274.000
-106.375,3288.000
-106.010,3327.000
-105.646,3324.000
-105.284,3380.000
-104.920,3368.000
-104.558,3396.000
-104.194,3392.000
-103.830,3445.000
-103.468,3493.000
-103.104,3482.000
-102.740,3540.000
-102.378,3630.000
-102.014,3629.000
-101.652,3659.000
-101.288,3713.000
-100.924,3801.000
-100.562,3820.000
-100.198,3866.000
-99.834,4039.000
-99.472,4174.000
-99.108,4279.000
-98.746,4366.000
-98.382,4552.000
-98.018,4709.000
-97.657,4923.000
-97.293,5212.000
-96.931,5417.000
-96.567,5853.000
-96.203,6255.000
-95.842,6590.000
-95.478,7215.000
-95.114,7838.000
-94.753,8588.000
-94.389,9182.000
-94.027,10142.000
-93.663,10938.000
-93.300,11641.000
-92.938,12212.000
-92.574,12451.000
-92.211,12706.000
-91.849,12646.000
-91.486,12435.000
-91.124,12214.000
-90.760,12320.000
-90.397,11913.000
-90.035,12325.000
-89.672,12534.000
-89.308,12979.000
-88.947,13416.000
-88.583,14157.000
-88.222,14691.000
-87.858,15373.000
-87.495,15553.000
-87.134,15655.000
-86.770,15442.000
-86.407,15057.000
-86.045,14587.000
-85.682,13887.000
-85.321,13327.000
-84.957,12844.000
-84.594,12376.000
-84.233,12126.000
-83.869,11866.000
-83.506,11820.000
-83.145,11624.000
-82.781,11592.000
-82.420,11390.000
-82.057,11428.000
-81.694,11386.000
-81.333,11669.000
-80.969,11735.000
-80.606,11905.000
-80.245,12145.000
-79.882,12457.000
-79.521,12583.000
-79.158,12564.000
-78.794,12626.000
-78.434,12440.000
-78.070,12352.000
-77.709,11933.000
-77.346,11539.000
-76.983,11225.000
-76.622,10745.000
-76.259,10185.000
-75.896,9826.000
-75.535,9486.000
-75.172,9219.000
-74.811,8990.000
-74.448,8683.000
-74.085,8448.000
-73.725,8357.000
-73.362,8301.000
-72.999,8407.000
-72.638,8233.000
-72.275,8290.000
-71.914,8410.000
-71.551,8481.000
-71.188,8638.000
-70.828,8909.000
-70.465,9072.000
-70.102,9226.000
-69.741,9674.000
-69.379,9923.000
-69.018,10421.000
-68.655,10987.000
-68.292,11316.000
-67.932,12280.000
-67.569,12913.000
-67.206,13832.000
-66.846,14696.000
-66.483,15428.000
-66.123,15772.000
-65.760,15922.000
-65.397,15714.000
-65.037,14963.000
-64.674,14096.000
-64.312,13304.000
-63.951,12703.000
-63.589,11913.000
-63.228,11501.000
-62.866,11177.000
-62.503,11124.000
-62.143,11164.000
-61.780,11339.000
-61.418,11626.000
-61.057,12305.000
-60.695,12886.000
-60.335,13904.000
-59.972,15070.000
-59.610,16534.000
-59.249,18426.000
-58.887,20678.000
-58.527,23083.000
-58.164,25851.000
-57.802,28309.000
-57.442,30916.000
-57.079,33169.000
-56.717,35536.000
-56.357,37671.000
-55.995,40192.000
-55.635,43068.000
-55.272,45961.000
-54.910,48935.000
-54.550,52021.000
-54.188,55300.000
-53.826,57528.000
-53.466,58852.000
-53.103,59122.000
-52.743,56942.000
-52.381,52780.000
-52.019,47424.000
-51.659,40860.000
-51.297,35246.000
-50.935,30546.000
-50.575,26888.000
-50.213,23971.000
-49.853,21765.000
-49.491,20106.000
-49.129,19313.000
-48.769,18702.000
-48.407,18963.000
-48.045,19671.000
-47.685,21293.000
-47.323,23761.000
-46.963,26861.000
-46.602,30297.000
-46.240,33495.000
-45.880,34261.000
-45.518,32992.000
-45.156,29454.000
-44.796,25367.000
-44.435,21825.000
-44.075,18851.000
-43.713,16382.000
-43.351,14545.000
-42.992,13276.000
-42.630,12018.000
-42.268,11057.000
-41.908,10124.000
-41.547,9569.000
-41.187,8950.000
-40.825,8494.000
-40.464,8154.000
-40.104,7805.000
-39.743,7572.000
-39.383,7344.000
-39.021,7303.000
-38.660,7233.000
-38.300,7123.000
-37.939,7010.000
-37.577,6994.000
-37.218,7048.000
-36.856,7040.000
-36.497,7141.000
-36.135,7194.000
-35.774,7425.000
-35.414,7672.000
-35.053,8002.000
-34.691,8416.000
-34.332,9016.000
-33.971,9769.000
-33.611,10765.000
-33.250,12241.000
-32.889,13897.000
-32.529,15896.000
-32.168,17468.000
-31.807,18473.000
-31.447,19003.000
-31.086,18680.000
-30.727,18369.000
-30.366,18158.000
-30.004,18139.000
-29.645,18431.000
-29.284,18029.000
-28.923,17379.000
-28.564,16163.000
-28.202,14884.000
-27.843,13537.000
-27.482,12316.000
-27.121,11252.000
-26.762,10318.000
-26.401,9572.000
-26.040,9048.000
-25.681,8565.000
-25.319,8027.000
-24.961,7845.000
-24.599,7508.000
-24.238,7270.000
-23.879,7170.000
-23.518,6960.000
-23.157,6815.000
-22.798,6678.000
-22.437,6528.000
-22.079,6433.000
-21.718,6359.000
-21.357,6159.000
-20.998,6133.000
-20.637,6012.000
-20.278,5975.000
-19.917,5898.000
-19.556,5865.000
-19.198,5784.000
-18.837,5761.000
-18.476,5780.000
-18.117,5667.000
-17.756,5568.000
-17.398,5534.000
-17.037,5499.000
-16.676,5488.000
-16.318,5528.000
-15.957,5438.000
-15.596,5532.000
-15.237,5460.000
-14.877,5449.000
-14.518,5478.000
-14.158,5384.000
-13.797,5291.000
-13.438,5223.000
-13.078,5219.000
-12.717,5186.000
-12.359,5133.000
-11.998,5176.000
-11.640,5171.000
-11.279,5168.000
-10.918,4967.000
-10.560,4990.000
-10.199,4728.000
-9.839,4516.000
-9.481,4302.000
-9.120,4122.000
-8.762,3995.000
-8.401,3810.000
-8.041,3487.000
-7.683,2892.000
-7.322,2358.000
-6.962,2075.000
-6.603,2017.000
-6.243,2011.000
-5.885,1999.000
-5.525,2013.000
-5.164,2021.000
-4.806,2001.000
-4.446,2007.000
-4.085,2026.000
-3.727,2060.000
-3.367,2078.000
-3.009,2075.000
-2.649,2100.000
-2.288,2214.000
-1.930,2344.000
-1.570,2438.000
-1.212,2521.000
-0.852,2641.000
-0.492,2884.000
-0.134,2954.000
0.226,3117.000
0.587,3009.000
0.945,2448.000
1.305,2165.000
1.663,2103.000
2.023,2124.000
2.383,2167.000
2.741,2277.000
3.101,2448.000
3.461,2645.000
3.818,3024.000
4.178,3409.000
4.536,3806.000
4.896,4330.000
5.256,4673.000
5.614,4907.000
5.974,5029.000
6.334,4960.000
6.692,5010.000
7.051,4935.000
7.409,5057.000
7.769,5145.000
8.129,5415.000
8.486,5529.000
8.846,5632.000
9.206,5839.000
9.564,5842.000
9.923,5827.000
10.281,5762.000
10.641,5721.000
11.001,5897.000
11.358,5850.000
11.718,5855.000
12.077,6082.000
12.435,6050.000
12.795,6166.000
13.152,6159.000
13.512,6244.000
13.871,6201.000
14.229,6130.000
14.588,6160.000
14.948,6163.000
15.305,6227.000
15.665,6333.000
16.022,6267.000
16.382,6275.000
16.741,6309.000
17.099,6398.000
17.458,6439.000
17.815,6557.000
18.175,6475.000
18.534,6552.000
18.892,6701.000
19.251,6801.000
19.610,6866.000
19.968,7056.000
20.327,7158.000
20.684,7401.000
21.044,7627.000
21.403,7808.000
21.760,8243.000
22.119,8414.000
22.479,8826.000
22.836,9372.000
23.195,9975.000
23.552,10614.000
23.911,11553.000
24.271,12513.000
24.628,13721.000
24.987,15262.000
25.346,16817.000
25.703,18367.000
26.062,19836.000
26.419,20931.000
26.778,21291.000
27.137,21160.000
27.494,20785.000
27.853,20793.000
28.213,20797.000
28.569,21204.000
28.928,21612.000
29.285,20822.000
29.644,18965.000
30.003,16750.000
30.360,14480.000
30.719,12755.000
31.078,11209.000
31.435,10175.000
31.794,9447.000
32.151,8932.000
32.510,8550.000
32.868,8218.000
33.225,7998.000
33.584,7943.000
33.943,7813.000
34.300,7869.000
34.658,7815.000
35.015,7889.000
35.374,8014.000
35.733,8093.000
36.089,8194.000
36.448,8486.000
36.807,8697.000
37.163,9019.000
37.522,9390.000
37.879,9710.000
38.237,10222.000
38.596,10717.000
38.952,11339.000
39.311,12076.000
39.668,12954.000
40.026,14319.000
40.385,15550.000
40.741,17262.000
41.100,18900.000
41.458,21641.000
41.815,24894.000
42.173,29018.000
42.530,33711.000
42.888,37428.000
43.247,39276.000
43.603,38454.000
43.961,35236.000
44.320,31563.000
44.676,27594.000
45.035,25066.000
45.391,23288.000
45.749,22284.000
46.108,22403.000
46.464,22933.000
46.822,23899.000
47.181,25676.000
47.537,28286.000
47.895,31741.000
48.251,36059.000
48.610,41935.000
48.968,48950.000
49.324,56513.000
49.682,63992.000
50.040,70369.000
50.396,73710.000
50.755,74685.000
51.111,73248.000
51.469,69728.000
51.827,65719.000
52.183,61717.000
52.541,57636.000
52.899,53407.000
53.255,50020.000
53.613,46982.000
53.969,43947.000
54.327,41218.000
54.685,38670.000
55.041,35966.000
55.399,32800.000
55.755,29715.000
56.113,26886.000
56.471,24174.000
56.827,21644.000
57.185,19633.000
57.543,17974.000
57.899,16720.000
58.257,15885.000
58.612,14934.000
58.970,14348.000
59.328,14038.000
59.684,13892.000
60.042,13781.000
60.400,14252.000
60.755,14462.000
61.113,15226.000
61.469,15958.000
61.827,17026.000
62.184,17952.000
62.540,19199.000
62.898,20220.000
63.255,20602.000
63.611,20637.000
63.969,20135.000
64.324,19173.000
64.682,18096.000
65.040,17029.000
65.395,15666.000
65.753,14589.000
66.110,13856.000
66.466,13020.000
66.823,12433.000
67.179,11881.000
67.536,11395.000
67.894,11145.000
68.249,10808.000
68.607,10628.000
68.964,10399.000
69.320,10320.000
69.677,10379.000
70.033,10296.000
70.390,10393.000
70.747,10496.000
71.103,10687.000
71.460,10745.000
71.818,11061.000
72.173,11388.000
