1443.187,2998.000,2933.000
1444.838,3208.000,3179.000
1446.488,3685.000,3604.000
1448.136,4127.000,4205.000
1449.785,4573.000,4593.000
1451.435,5184.000,5142.000
1453.083,5758.000,5778.000
1454.732,6185.000,6092.000
1456.380,6775.000,6712.000
1458.026,7469.000,7429.000
1459.674,7910.000,7946.000
1461.321,7855.000,7920.000
1462.968,7310.000,7466.000
1464.615,6479.000,6467.000
1466.261,5431.000,5364.000
1467.906,4546.000,4595.000
1469.551,4040.000,3907.000
1471.197,3532.000,3576.000
1472.842,3312.000,3273.000
1474.487,3152.000,3119.000
1476.131,3164.000,3097.000
1477.774,3154.000,3123.000
1479.418,3271.000,3272.000
1481.061,3533.000,3559.000
1482.704,3667.000,3609.000
1484.347,3507.000,3613.000
1485.990,3342.000,3389.000
1487.631,3106.000,3100.000
1489.273,2951.000,2937.000
1490.914,2911.000,2865.000
1492.556,3057.000,2999.000
1494.197,3027.000,3107.000
1495.836,3068.000,3083.000
1497.476,2945.000,2947.000
1499.116,2557.000,2568.000
1500.756,2096.000,2129.000
1502.396,1798.000,1799.000
1504.035,1611.000,1601.000
1505.672,1455.000,1461.000
1507.311,1358.000,1357.000
1508.949,1301.000,1304.000
1510.587,1250.000,1238.000
1512.224,1216.000,1195.000
1513.862,1158.000,1148.000
1515.497,1137.000,1149.000
1517.134,1138.000,1109.000
1518.770,1111.000,1116.000
1520.406,1106.000,1100.000
1522.042,1099.000,1096.000
1523.678,1094.000,1058.000
1525.311,1066.000,1068.000
1526.946,1066.000,1087.000
1528.580,1066.000,1034.000
1530.215,1060.000,1056.000
1531.849,1058.000,1062.000
1533.482,1071.000,1046.000
1535.114,1094.000,1070.000
1536.747,1075.000,1055.000
1538.379,1063.000,1059.000
1540.012,1086.000,1108.000
1541.644,1123.000,1138.000
1543.276,1122.000,1116.000
1544.905,1140.000,1136.000
1546.537,1147.000,1160.000
1548.167,1165.000,1157.000
1549.798,1210.000,1166.000
1551.428,1212.000,1190.000
1553.056,1204.000,1227.000
1554.686,1222.000,1215.000
1556.315,1236.000,1242.000
1557.944,1230.000,1249.000
1559.573,1194.000,1209.000
1561.201,1205.000,1176.000
1562.828,1160.000,1167.000
1564.455,1143.000,1167.000
1566.083,1158.000,1159.000
1567.710,1136.000,1137.000
1569.337,1120.000,1170.000
1570.964,1090.000,1102.000
1572.588,1114.000,1099.000
1574.214,1106.000,1071.000
1575.840,1089.000,1074.000
1577.465,1079.000,1041.000
1579.090,1051.000,1024.000
1580.715,1042.000,1051.000
1582.337,1024.000,1034.000
1583.961,1002.000,1053.000
1585.585,1032.000,998.000
1587.209,1022.000,1015.000
1588.832,1001.000,1011.000
1590.455,1031.000,999.000
1592.075,992.000,1024.000
1593.698,997.000,1011.000
1595.320,961.000,991.000
1596.941,985.000,959.000
1598.563,990.000,987.000
1600.182,991.000,979.000
1601.803,989.000,973.000
1603.423,990.000,983.000
1605.043,988.000,998.000
1606.663,991.000,1015.000
1608.282,1027.000,1015.000
1609.900,1031.000,1015.000
1611.519,1097.000,1073.000
1613.137,1116.000,1121.000
1614.756,1141.000,1158.000
1616.374,1183.000,1217.000
1617.991,1229.000,1195.000
1619.607,1234.000,1219.000
1621.224,1240.000,1259.000
1622.841,1263.000,1255.000
1624.457,1312.000,1274.000
1626.073,1309.000,1345.000
1627.689,1329.000,1359.000
1629.303,1415.000,1391.000
1630.918,1472.000,1891.000
1632.533,1554.000,2785.000
1634.148,1680.000,2377.000
1635.762,1856.000,1881.000
1637.376,1982.000,2003.000
1638.988,2270.000,2238.000
1640.601,2537.000,2576.000
1642.215,2941.000,2971.000
1643.827,3631.000,3635.000
1645.440,4570.000,4619.000
1647.050,5546.000,5571.000
1648.662,6034.000,6027.000
1650.274,5951.000,6047.000
1651.885,5270.000,5227.000
1653.496,4595.000,4579.000
1655.107,4092.000,4033.000
1656.715,3634.000,3666.000
1658.326,3255.000,3221.000
1659.935,2996.000,2969.000
1661.545,2747.000,2687.000
1663.154,2553.000,2564.000
1664.763,2455.000,2473.000
1666.370,2386.000,2375.000
1667.978,2310.000,2315.000
1669.586,2221.000,2209.000
1671.194,2250.000,2239.000
1672.801,2176.000,2192.000
1674.408,2118.000,2086.000
1676.013,2043.000,2015.000
1677.620,1840.000,1880.000
1679.226,1768.000,1779.000
1680.832,1645.000,1671.000
1682.437,1554.000,1502.000
1684.042,1438.000,1417.000
1685.646,1398.000,1370.000
1687.250,1299.000,1317.000
1688.855,1238.000,1279.000
1690.459,1227.000,1237.000
1692.062,1163.000,1155.000
1693.664,1113.000,1130.000
1695.267,1088.000,1086.000
1696.870,1035.000,1041.000
1698.473,1008.000,993.000
1700.075,978.000,968.000
1701.677,954.000,938.000
1703.277,919.000,932.000
1704.878,894.000,931.000
1706.479,900.000,876.000
1708.080,894.000,885.000
1709.680,872.000,870.000
1711.281,868.000,869.000
1712.879,851.000,845.000
1714.478,858.000,847.000
1716.077,836.000,865.000
1717.676,828.000,820.000
1719.275,835.000,844.000
1720.873,816.000,821.000
1722.470,814.000,812.000
1724.068,823.000,830.000
1725.665,807.000,817.000
1727.262,817.000,823.000
1728.859,817.000,813.000
1730.456,809.000,804.000
1732.050,798.000,804.000
1733.646,807.000,815.000
1735.242,814.000,800.000
1736.837,815.000,801.000
1738.432,803.000,788.000
1740.027,802.000,805.000
1741.620,799.000,808.000
1743.214,786.000,803.000
1744.808,791.000,805.000
1746.401,795.000,791.000
1747.995,804.000,800.000
1749.586,786.000,810.000
1751.179,781.000,799.000
1752.771,792.000,783.000
1754.363,796.000,796.000
1755.955,789.000,787.000
1757.546,776.000,786.000
1759.136,790.000,786.000
1760.727,787.000,791.000
1762.317,781.000,789.000
1763.908,776.000,783.000
1765.498,792.000,764.000
1767.087,773.000,766.000
1768.675,778.000,768.000
1770.264,780.000,781.000
1771.853,760.000,767.000
1773.442,776.000,780.000
1775.030,762.000,755.000
1776.618,769.000,759.000
1778.204,770.000,760.000
1779.791,777.000,746.000
1781.378,755.000,772.000
1782.965,756.000,768.000
1784.551,753.000,766.000
1786.137,758.000,747.000
1787.721,760.000,769.000
1789.307,752.000,763.000
1790.892,752.000,751.000
1792.477,770.000,756.000
1794.062,756.000,757.000
1795.645,759.000,742.000
1797.229,736.000,756.000
1798.813,766.000,763.000
1800.396,752.000,760.000
1801.979,754.000,752.000
1803.562,741.000,759.000
1805.143,743.000,753.000
1806.725,761.000,749.000
1808.307,754.000,757.000
1809.889,744.000,750.000
1811.471,757.000,769.000
1813.052,751.000,754.000
1814.631,753.000,753.000
1816.211,750.000,742.000
1817.792,752.000,750.000
1819.372,730.000,739.000
1820.951,736.000,742.000
1822.531,739.000,756.000
1824.108,761.000,765.000
1825.687,736.000,745.000
1827.265,753.000,744.000
1828.844,758.000,764.000
1830.422,747.000,759.000
1831.999,749.000,751.000
1833.575,760.000,751.000
1835.152,745.000,754.000
1836.729,737.000,745.000
1838.305,764.000,747.000
1839.881,740.000,739.000
1841.455,751.000,750.000
1843.031,739.000,749.000
1844.606,750.000,743.000
1846.181,737.000,749.000
1847.756,741.000,735.000
1849.330,742.000,744.000
1850.903,735.000,750.000
1852.476,744.000,743.000
1854.050,741.000,746.000
1855.623,741.000,728.000
1857.196,740.000,749.000
1858.769,738.000,751.000
1860.339,733.000,743.000
1861.911,751.000,752.000
1863.483,747.000,748.000
1865.055,748.000,736.000
1866.626,748.000,746.000
1868.197,742.000,740.000
1869.766,739.000,752.000
1871.336,735.000,745.000
1872.906,756.000,733.000
1874.476,744.000,750.000
1876.045,760.000,750.000
1877.614,744.000,745.000
1879.181,744.000,751.000
1880.750,754.000,743.000
1882.318,756.000,754.000
1883.886,755.000,751.000
1885.454,755.000,745.000
1887.021,742.000,751.000
1888.587,756.000,751.000
1890.154,763.000,764.000
1891.720,755.000,766.000
1893.286,756.000,743.000
1894.852,749.000,759.000
1896.416,754.000,767.000
1897.982,763.000,767.000
1899.547,756.000,742.000
1901.111,747.000,762.000
1902.676,756.000,760.000
1904.240,757.000,763.000
1905.802,758.000,756.000
1907.366,755.000,760.000
1908.929,776.000,761.000
1910.492,750.000,768.000
1912.055,767.000,772.000
1913.618,758.000,775.000
1915.178,772.000,769.000
1916.740,766.000,772.000
1918.302,784.000,791.000
1919.863,779.000,772.000
1921.424,771.000,773.000
1922.985,753.000,763.000
1924.544,775.000,767.000
1926.104,767.000,762.000
1927.664,754.000,765.000
1929.223,756.000,767.000
1930.782,736.000,761.000
1932.341,745.000,738.000
1933.898,757.000,740.000
1935.457,742.000,738.000
1937.015,750.000,753.000
1938.573,757.000,758.000
1940.131,749.000,740.000
1941.688,753.000,751.000
1943.243,748.000,741.000
1944.800,766.000,743.000
1946.356,754.000,755.000
1947.912,775.000,760.000
1949.468,762.000,775.000
1951.022,757.000,749.000
1952.577,756.000,764.000
1954.132,754.000,759.000
1955.687,767.000,740.000
1957.241,746.000,767.000
1958.796,761.000,747.000
1960.348,752.000,757.000
1961.901,767.000,759.000
1963.455,770.000,761.000
1965.008,765.000,758.000
1966.560,748.000,748.000
1968.113,760.000,756.000
1969.663,754.000,746.000
1971.215,758.000,748.000
1972.766,757.000,754.000
1974.318,745.000,746.000
1975.869,746.000,762.000
1977.419,746.000,770.000
1978.968,747.000,746.000
1980.518,767.000,756.000
1982.068,757.000,755.000
1983.618,749.000,754.000
1985.167,756.000,758.000
1986.714,759.000,737.000
1988.263,759.000,763.000
1989.811,755.000,745.000
1991.359,753.000,753.000
1992.907,767.000,763.000
1994.455,762.000,754.000
1996.000,757.000,759.000
1997.547,758.000,763.000
1999.094,751.000,761.000
2000.640,763.000,745.000
2002.186,759.000,753.000
2003.732,760.000,767.000
2005.276,769.000,766.000
2006.821,751.000,754.000
2008.366,760.000,778.000
2009.911,756.000,764.000
2011.456,768.000,762.000
2013.000,760.000,760.000
2014.542,773.000,770.000
2016.085,759.000,754.000
2017.629,776.000,766.000
2019.172,757.000,754.000
2020.714,770.000,764.000
2022.257,770.000,770.000
2023.797,759.000,755.000
2025.339,765.000,768.000
2026.881,777.000,772.000
2028.422,757.000,773.000
2029.963,765.000,781.000
2031.504,765.000,765.000
2033.043,764.000,769.000
2034.583,766.000,758.000
2036.123,784.000,757.000
2037.662,779.000,772.000
2039.202,767.000,788.000
2040.739,771.000,765.000
2042.278,762.000,764.000
2043.816,768.000,771.000
2045.354,760.000,778.000
2046.892,776.000,772.000
2048.430,771.000,784.000
2049.966,769.000,765.000
2051.503,767.000,767.000
2053.039,759.000,761.000
2054.576,779.000,796.000
2056.112,772.000,762.000
2057.648,768.000,781.000
2059.182,775.000,779.000
2060.717,772.000,768.000
2062.252,780.000,770.000
2063.787,777.000,774.000
2065.322,782.000,791.000
2066.856,771.000,796.000
2068.388,784.000,785.000
2069.922,784.000,785.000
2071.455,784.000,782.000
2072.988,776.000,778.000
2074.521,779.000,781.000
2076.054,797.000,773.000
2077.584,781.000,800.000
2079.116,785.000,785.000
2080.648,783.000,790.000
2082.180,792.000,790.000
2083.711,802.000,797.000
2085.242,792.000,781.000
2086.771,797.000,800.000
2088.301,799.000,803.000
2089.831,786.000,781.000
2091.361,786.000,779.000
2092.890,778.000,786.000
2094.418,777.000,781.000
2095.947,790.000,766.000
2097.475,764.000,767.000
2099.003,773.000,788.000
2100.532,782.000,768.000
2102.059,782.000,784.000
2103.585,790.000,773.000
2105.112,793.000,794.000
2106.639,799.000,793.000
2108.166,793.000,796.000
2109.692,796.000,794.000
2111.219,796.000,792.000
2112.743,798.000,793.000
2114.268,785.000,808.000
2115.794,795.000,790.000
2117.319,811.000,815.000
2118.843,819.000,820.000
2120.368,819.000,807.000
2121.890,807.000,810.000
2123.414,802.000,819.000
2124.938,818.000,808.000
2126.461,816.000,823.000
2127.984,823.000,819.000
2129.505,819.000,806.000
2131.028,816.000,829.000
2132.550,821.000,826.000
2134.072,841.000,845.000
2135.594,829.000,810.000
2137.115,821.000,815.000
2138.634,827.000,834.000
2140.155,811.000,829.000
2141.676,823.000,824.000
2143.196,806.000,824.000
2144.716,819.000,825.000
2146.236,834.000,828.000
2147.753,831.000,815.000
2149.273,827.000,824.000
2150.792,828.000,828.000
2152.310,849.000,828.000
2153.828,827.000,831.000
2155.347,823.000,828.000
2156.863,831.000,824.000
2158.380,846.000,830.000
2159.897,824.000,831.000
2161.414,837.000,843.000
2162.931,832.000,830.000
2164.447,835.000,840.000
2165.962,842.000,827.000
2167.478,833.000,851.000
2168.993,840.000,819.000
2170.509,831.000,835.000
2172.024,845.000,844.000
2173.538,852.000,863.000
2175.051,836.000,824.000
2176.565,851.000,846.000
2178.079,843.000,853.000
