-1054.088,643.000,648.000
-1051.916,646.000,642.000
-1049.746,647.000,641.000
-1047.576,647.000,642.000
-1045.406,647.000,645.000
-1043.236,649.000,640.000
-1041.068,648.000,644.000
-1038.899,654.000,651.000
-1036.731,640.000,645.000
-1034.563,646.000,646.000
-1032.397,642.000,639.000
-1030.230,652.000,639.000
-1028.063,641.000,649.000
-1025.897,638.000,641.000
-1023.733,642.000,643.000
-1021.568,652.000,647.000
-1019.403,639.000,651.000
-1017.239,647.000,644.000
-1015.077,662.000,645.000
-1012.914,637.000,646.000
-1010.751,650.000,646.000
-1008.589,647.000,647.000
-1006.429,644.000,651.000
-1004.267,639.000,646.000
-1002.107,650.000,641.000
-999.946,644.000,648.000
-997.788,646.000,648.000
-995.628,646.000,647.000
-993.469,651.000,644.000
-991.311,649.000,648.000
-989.154,641.000,654.000
-986.997,645.000,640.000
-984.840,644.000,645.000
-982.683,648.000,652.000
-980.529,644.000,644.000
-978.373,643.000,645.000
-976.218,651.000,650.000
-974.063,648.000,652.000
-971.910,651.000,643.000
-969.757,639.000,643.000
-967.603,649.000,649.000
-965.451,650.000,639.000
-963.299,641.000,646.000
-961.148,647.000,651.000
-958.996,644.000,645.000
-956.845,642.000,645.000
-954.696,650.000,640.000
-952.546,642.000,648.000
-950.397,647.000,647.000
-948.248,642.000,650.000
-946.100,640.000,646.000
-943.952,647.000,644.000
-941.805,648.000,648.000
-939.657,641.000,640.000
-937.512,649.000,643.000
-935.366,645.000,642.000
-933.220,644.000,647.000
-931.075,642.000,651.000
-928.931,641.000,645.000
-926.787,647.000,647.000
-924.643,656.000,647.000
-922.499,642.000,651.000
-920.358,647.000,645.000
-918.215,641.000,644.000
-916.073,652.000,648.000
-913.932,656.000,651.000
-911.792,644.000,649.000
-909.651,647.000,647.000
-907.511,654.000,654.000
-905.371,648.000,645.000
-903.233,648.000,647.000
-901.094,657.000,646.000
-898.956,642.000,649.000
-896.818,649.000,647.000
-894.682,647.000,643.000
-892.545,651.000,648.000
-890.409,648.000,649.000
-888.273,655.000,655.000
-886.138,651.000,645.000
-884.003,648.000,649.000
-881.869,642.000,664.000
-879.735,650.000,644.000
-877.602,650.000,651.000
-875.469,646.000,647.000
-873.336,646.000,651.000
-871.204,646.000,659.000
-869.073,648.000,643.000
-866.942,646.000,644.000
-864.811,645.000,644.000
-862.681,650.000,648.000
-860.552,641.000,647.000
-858.422,651.000,645.000
-856.293,645.000,650.000
-854.165,651.000,647.000
-852.038,655.000,645.000
-849.910,652.000,644.000
-847.783,644.000,643.000
-845.656,645.000,648.000
-843.531,645.000,647.000
-841.405,653.000,649.000
-839.280,652.000,649.000
-837.155,651.000,649.000
-835.032,650.000,657.000
-832.908,652.000,647.000
-830.784,649.000,657.000
-828.661,652.000,652.000
-826.540,642.000,648.000
-824.418,653.000,646.000
-822.296,651.000,659.000
-820.175,658.000,649.000
-818.055,659.000,657.000
-815.935,657.000,666.000
-813.815,654.000,653.000
-811.695,654.000,658.000
-809.578,648.000,660.000
-807.459,653.000,651.000
-805.341,647.000,650.000
-803.224,642.000,645.000
-801.108,650.000,645.000
-798.991,640.000,646.000
-796.875,653.000,657.000
-794.759,642.000,649.000
-792.645,648.000,647.000
-790.530,660.000,651.000
-788.416,657.000,651.000
-786.302,651.000,652.000
-784.190,649.000,651.000
-782.077,654.000,650.000
-779.964,646.000,648.000
-777.852,652.000,654.000
-775.742,649.000,650.000
-773.630,651.000,658.000
-771.520,656.000,654.000
-769.409,664.000,656.000
-767.301,662.000,668.000
-765.191,667.000,664.000
-763.083,657.000,669.000
-760.974,660.000,661.000
-758.867,656.000,662.000
-756.760,650.000,655.000
-754.653,658.000,661.000
-752.546,653.000,646.000
-750.441,656.000,649.000
-748.335,650.000,652.000
-746.230,656.000,656.000
-744.125,663.000,643.000
-742.022,654.000,647.000
-739.918,647.000,646.000
-737.815,649.000,656.000
-735.712,646.000,653.000
-733.610,648.000,647.000
-731.508,650.000,647.000
-729.407,644.000,649.000
-727.305,647.000,651.000
-725.205,660.000,650.000
-723.104,651.000,651.000
-721.007,653.000,646.000
-718.907,654.000,655.000
-716.808,654.000,657.000
-714.710,651.000,652.000
-712.612,648.000,652.000
-710.514,655.000,654.000
-708.417,651.000,652.000
-706.321,654.000,648.000
-704.227,647.000,658.000
-702.131,649.000,653.000
-700.036,654.000,652.000
-697.941,654.000,649.000
-695.846,655.000,652.000
-693.752,651.000,648.000
-691.659,651.000,655.000
-689.566,655.000,653.000
-687.475,654.000,654.000
-685.383,651.000,651.000
-683.292,651.000,652.000
-681.200,648.000,653.000
-679.109,639.000,649.000
-677.019,657.000,649.000
-674.929,651.000,651.000
-672.840,654.000,644.000
-670.753,653.000,653.000
-668.664,647.000,656.000
-666.576,653.000,653.000
-664.488,651.000,651.000
-662.401,649.000,654.000
-660.314,645.000,656.000
-658.228,655.000,648.000
-656.142,648.000,648.000
-654.059,645.000,646.000
-651.974,653.000,652.000
-649.889,652.000,649.000
-647.805,659.000,650.000
-645.722,650.000,642.000
-643.638,654.000,647.000
-641.556,650.000,646.000
-639.473,647.000,651.000
-637.394,652.000,643.000
-635.312,652.000,659.000
-633.231,653.000,659.000
-631.151,660.000,652.000
-629.071,651.000,659.000
-626.991,653.000,656.000
-624.912,648.000,651.000
-622.833,653.000,654.000
-620.757,656.000,650.000
-618.679,655.000,653.000
-616.602,649.000,665.000
-614.525,656.000,660.000
-612.448,657.000,664.000
-610.372,662.000,655.000
-608.297,660.000,670.000
-606.221,663.000,662.000
-604.149,664.000,671.000
-602.075,660.000,661.000
-600.001,661.000,658.000
-597.927,652.000,664.000
-595.854,662.000,655.000
-593.782,650.000,646.000
-591.710,656.000,659.000
-589.638,652.000,650.000
-587.569,652.000,657.000
-585.498,653.000,660.000
-583.428,658.000,671.000
-581.358,663.000,664.000
-579.289,664.000,671.000
-577.220,665.000,665.000
-575.151,665.000,667.000
-573.083,662.000,671.000
-571.017,658.000,654.000
-568.950,655.000,661.000
-566.883,646.000,652.000
-564.817,655.000,654.000
-562.751,655.000,659.000
-560.686,647.000,660.000
-558.621,658.000,663.000
-556.556,667.000,670.000
-554.494,668.000,684.000
-552.430,678.000,684.000
-550.367,679.000,681.000
-548.304,661.000,673.000
-546.242,663.000,666.000
-544.180,659.000,662.000
-542.118,664.000,666.000
-540.057,663.000,663.000
-537.999,665.000,662.000
-535.939,663.000,665.000
-533.879,660.000,664.000
-531.820,659.000,650.000
-529.761,652.000,653.000
-527.702,656.000,659.000
-525.644,657.000,651.000
-523.587,647.000,658.000
-521.532,658.000,659.000
-519.475,653.000,653.000
-517.419,656.000,655.000
-515.363,656.000,664.000
-513.308,665.000,667.000
-511.253,675.000,672.000
-509.198,672.000,666.000
-507.144,661.000,663.000
-505.093,664.000,649.000
-503.040,655.000,657.000
-500.987,657.000,650.000
-498.935,645.000,655.000
-496.883,662.000,654.000
-494.831,656.000,651.000
-492.780,665.000,654.000
-490.730,649.000,660.000
-488.682,657.000,658.000
-486.632,666.000,671.000
-484.583,672.000,671.000
-482.534,670.000,667.000
-480.486,683.000,675.000
-478.438,678.000,669.000
-476.390,672.000,678.000
-474.343,669.000,669.000
-472.299,665.000,658.000
-470.252,660.000,653.000
-468.207,666.000,662.000
-466.161,654.000,653.000
-464.116,657.000,655.000
-462.072,660.000,653.000
-460.028,665.000,660.000
-457.984,657.000,649.000
-455.943,660.000,665.000
-453.901,659.000,654.000
-451.858,657.000,659.000
-449.816,665.000,662.000
-447.775,658.000,668.000
-445.734,661.000,660.000
-443.693,658.000,662.000
-441.653,657.000,654.000
-439.616,665.000,660.000
-437.576,655.000,659.000
-435.538,655.000,659.000
-433.499,653.000,656.000
-431.461,662.000,658.000
-429.424,670.000,654.000
-427.386,654.000,652.000
-425.350,657.000,661.000
-423.316,663.000,666.000
-421.280,669.000,662.000
-419.244,666.000,665.000
-417.210,670.000,671.000
-415.175,674.000,680.000
-413.141,679.000,675.000
-411.107,688.000,691.000
-409.074,687.000,691.000
-407.043,684.000,697.000
-405.011,684.000,694.000
-402.979,695.000,706.000
-400.947,706.000,714.000
-398.916,706.000,705.000
-396.886,703.000,690.000
-394.855,708.000,696.000
-392.826,696.000,697.000
-390.799,696.000,709.000
-388.770,689.000,694.000
-386.741,676.000,683.000
-384.713,683.000,675.000
-382.685,677.000,672.000
-380.658,675.000,670.000
-378.631,667.000,664.000
-376.605,679.000,673.000
-374.581,696.000,671.000
-372.556,686.000,691.000
-370.531,695.000,690.000
-368.506,693.000,697.000
-366.482,690.000,695.000
-364.458,701.000,685.000
-362.434,681.000,688.000
-360.411,691.000,682.000
-358.391,679.000,680.000
-356.369,685.000,682.000
-354.347,670.000,675.000
-352.326,675.000,675.000
-350.305,674.000,677.000
-348.285,664.000,672.000
-346.265,667.000,682.000
-344.245,676.000,669.000
-342.229,682.000,681.000
-340.210,673.000,671.000
-338.192,692.000,684.000
-336.174,683.000,687.000
-334.156,690.000,692.000
-332.139,704.000,696.000
-330.123,721.000,706.000
-328.107,745.000,710.000
-326.093,733.000,735.000
-324.078,745.000,740.000
-322.063,735.000,746.000
-320.049,723.000,727.000
-318.035,711.000,708.000
-316.021,704.000,714.000
-314.008,711.000,718.000
-311.995,716.000,703.000
-309.985,713.000,711.000
-307.973,714.000,701.000
-305.962,712.000,726.000
-303.950,732.000,736.000
-301.940,755.000,736.000
-299.930,750.000,752.000
-297.920,767.000,756.000
-295.911,769.000,759.000
-293.904,784.000,794.000
-291.895,783.000,777.000
-289.887,785.000,771.000
-287.880,778.000,782.000
-285.872,783.000,780.000
-283.865,788.000,779.000
-281.859,793.000,772.000
-279.853,792.000,812.000
-277.850,808.000,814.000
-275.845,797.000,808.000
-273.840,793.000,798.000
-271.836,804.000,799.000
-269.832,808.000,817.000
-267.828,796.000,795.000
-265.825,785.000,784.000
-263.823,779.000,804.000
-261.823,775.000,804.000
-259.821,781.000,777.000
-257.820,767.000,764.000
-255.819,746.000,766.000
-253.818,744.000,741.000
-251.818,716.000,732.000
-249.818,730.000,736.000
-247.819,731.000,735.000
-245.822,733.000,737.000
-243.824,721.000,728.000
-241.826,731.000,723.000
-239.828,725.000,732.000
-237.831,728.000,733.000
-235.835,727.000,735.000
-233.838,732.000,739.000
-231.842,727.000,727.000
-229.849,728.000,733.000
-227.854,739.000,745.000
-225.859,734.000,745.000
-223.865,758.000,757.000
-221.871,755.000,760.000
-219.878,766.000,767.000
-217.885,775.000,779.000
-215.893,767.000,763.000
-213.903,767.000,779.000
-211.911,772.000,773.000
-209.920,767.000,761.000
-207.929,762.000,767.000
-205.938,759.000,756.000
-203.948,753.000,766.000
-201.959,775.000,756.000
-199.969,757.000,758.000
-197.983,758.000,757.000
-195.994,758.000,749.000
-194.006,760.000,755.000
-192.019,755.000,738.000
-190.032,737.000,735.000
-188.045,738.000,723.000
-186.059,735.000,728.000
-184.073,744.000,736.000
-182.090,735.000,729.000
-180.104,735.000,735.000
-178.120,738.000,723.000
-176.136,739.000,728.000
-174.152,739.000,728.000
-172.168,754.000,758.000
-170.185,752.000,750.000
-168.203,764.000,757.000
-166.223,767.000,759.000
-164.241,767.000,779.000
-162.260,801.000,805.000
-160.279,820.000,839.000
-158.298,851.000,843.000
-156.318,861.000,852.000
-154.339,870.000,844.000
-152.359,842.000,831.000
-150.383,827.000,817.000
-148.404,811.000,810.000
-146.426,806.000,802.000
