62.415,8916.000,8786.000,8901.000
64.315,8310.000,8305.000,8296.000
66.214,7803.000,7746.000,7841.000
68.113,7373.000,7290.000,7433.000
70.010,7022.000,6999.000,7041.000
71.908,6767.000,6742.000,6765.000
73.804,6519.000,6419.000,6548.000
75.700,6333.000,6286.000,6312.000
77.596,6180.000,6221.000,6160.000
79.491,6019.000,5955.000,5999.000
81.385,5837.000,5848.000,5897.000
83.278,5755.000,5659.000,5707.000
85.172,5627.000,5572.000,5607.000
87.065,5551.000,5501.000,5476.000
88.957,5423.000,5404.000,5430.000
90.848,5434.000,5307.000,5339.000
92.739,5272.000,5231.000,5254.000
94.630,5146.000,5190.000,5175.000
96.519,5136.000,5082.000,5124.000
98.408,5032.000,4943.000,5000.000
100.298,4974.000,4939.000,4894.000
102.186,4933.000,4799.000,4888.000
104.074,4842.000,4835.000,4793.000
105.960,4772.000,4760.000,4739.000
107.847,4862.000,4700.000,4770.000
109.733,4695.000,4646.000,4701.000
111.618,4619.000,4609.000,4625.000
113.503,4615.000,4596.000,4555.000
115.388,4568.000,4555.000,4569.000
117.271,4544.000,4521.000,4506.000
119.154,4526.000,4496.000,4490.000
121.036,4446.000,4469.000,4502.000
122.919,4444.000,4479.000,4414.000
124.800,4410.000,4407.000,4399.000
126.681,4387.000,4408.000,4368.000
128.561,4355.000,4378.000,4350.000
130.441,4352.000,4341.000,4339.000
132.320,4284.000,4314.000,4303.000
134.198,4282.000,4297.000,4314.000
136.077,4280.000,4274.000,4252.000
137.954,4244.000,4287.000,4293.000
139.831,4255.000,4177.000,4256.000
141.707,4241.000,4238.000,4185.000
143.583,4213.000,4189.000,4244.000
145.459,4198.000,4181.000,4164.000
147.333,4172.000,4175.000,4161.000
149.207,4179.000,4172.000,4162.000
151.081,4150.000,4147.000,4162.000
152.954,4139.000,4168.000,4201.000
154.827,4155.000,4183.000,4166.000
156.698,4164.000,4117.000,4208.000
158.570,4171.000,4185.000,4150.000
160.440,4220.000,4190.000,4205.000
162.310,4214.000,4237.000,4217.000
164.180,4283.000,4295.000,4238.000
166.049,4388.000,4300.000,4330.000
167.918,4434.000,4481.000,4415.000
169.786,4557.000,4611.000,4637.000
171.653,4776.000,4684.000,4727.000
173.521,4908.000,4911.000,4969.000
175.388,5079.000,5067.000,5084.000
177.253,5273.000,5219.000,5256.000
179.119,5553.000,5526.000,5501.000
180.983,5820.000,5824.000,5819.000
182.848,6031.000,6106.000,6031.000
184.711,6313.000,6338.000,6328.000
186.574,6626.000,6563.000,6530.000
188.437,6740.000,6752.000,6822.000
190.299,6955.000,6970.000,6961.000
192.160,7108.000,7135.000,7071.000
194.020,7197.000,7273.000,7247.000
195.881,7351.000,7324.000,7273.000
197.741,7377.000,7335.000,7411.000
199.600,7501.000,7507.000,7596.000
201.458,7757.000,7647.000,7734.000
203.316,7730.000,7769.000,7710.000
205.174,7859.000,7929.000,7802.000
207.031,7970.000,8086.000,7956.000
208.888,8090.000,8068.000,8121.000
210.743,8163.000,8016.000,8114.000
212.599,8107.000,8125.000,8077.000
214.454,8195.000,8111.000,8048.000
216.308,8184.000,8034.000,8119.000
218.161,8166.000,8230.000,8242.000
220.015,8308.000,8217.000,8293.000
221.867,8402.000,8342.000,8269.000
223.719,8322.000,8365.000,8327.000
225.570,8467.000,8363.000,8416.000
227.421,8498.000,8357.000,8416.000
229.272,8321.000,8328.000,8292.000
231.122,8379.000,8247.000,8381.000
232.971,8245.000,8252.000,8227.000
234.819,8333.000,8284.000,8287.000
236.668,8215.000,8193.000,8290.000
238.515,8206.000,8246.000,8225.000
240.363,8288.000,8262.000,8336.000
242.209,8276.000,8339.000,8238.000
244.056,8334.000,8333.000,8401.000
245.901,8350.000,8331.000,8411.000
247.747,8366.000,8320.000,8353.000
249.591,8302.000,8336.000,8371.000
251.435,8381.000,8291.000,8245.000
253.278,8361.000,8479.000,8418.000
255.121,8419.000,8285.000,8374.000
256.964,8369.000,8316.000,8381.000
258.805,8416.000,8468.000,8452.000
260.646,8416.000,8481.000,8424.000
262.487,8509.000,8473.000,8541.000
264.327,8529.000,8526.000,8480.000
266.166,8480.000,8544.000,8503.000
268.006,8543.000,8520.000,8553.000
269.844,8475.000,8481.000,8550.000
271.681,8470.000,8516.000,8515.000
273.519,8535.000,8540.000,8630.000
275.356,8545.000,8589.000,8599.000
277.192,8650.000,8609.000,8651.000
279.028,8602.000,8581.000,8671.000
280.863,8672.000,8608.000,8651.000
282.697,8688.000,8634.000,8719.000
284.532,8696.000,8860.000,8772.000
286.366,8709.000,8649.000,8763.000
288.198,8765.000,8771.000,8857.000
290.030,8765.000,8831.000,8861.000
291.863,8839.000,8818.000,8897.000
293.694,8856.000,8804.000,8828.000
295.525,8787.000,8836.000,8839.000
297.355,8836.000,8938.000,8903.000
299.185,8939.000,8877.000,8957.000
301.014,8939.000,8915.000,8896.000
302.843,8970.000,8977.000,9001.000
304.671,9034.000,8972.000,8900.000
306.499,9040.000,9082.000,9142.000
308.326,9100.000,9026.000,9162.000
310.153,9142.000,9067.000,9086.000
311.978,9117.000,9179.000,9189.000
313.804,9205.000,9206.000,9125.000
315.629,9171.000,9099.000,9167.000
317.453,9237.000,9251.000,9307.000
319.277,9267.000,9255.000,9288.000
321.102,9329.000,9321.000,9275.000
322.925,9409.000,9385.000,9366.000
324.747,9449.000,9455.000,9369.000
326.569,9465.000,9471.000,9397.000
328.389,9495.000,9473.000,9477.000
330.210,9567.000,9388.000,9530.000
332.031,9598.000,9493.000,9732.000
333.850,9628.000,9604.000,9625.000
