################################################################################
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# BIO_SYSTEM_CONF_TXT             WAXSRES
# Center_1                        606.9450
# Center_2                        650.9800
# Comment                         BWMajor - BWMajor_900mm_UHFLUX_300s
# DDummy                          0.6
# Date                            2023-10-10T10:01:35
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    300
# Force                           9.91088
# Gamma                           0
# Intensity1                      3.18583e-07
# JawsDistance                    4.54563
# JawsVelocity                    0.358589
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# Pressure                        0.0732412
# SampleDistance                  0.899998
# SampleEnvKind                   saxs
# SampleEnvPN                     Solids
# SampleEnvSN                     1012
# Strain                          0
# Stress                          0
# Thickness                       0
# WaveLength                      1.541891e-10
# Wavelength                      1.54189e-10
# anaB                            0
# anaB_dial                       -0.0012015
# anaPark                         -175.125
# anaPark_dial                    175.169
# anaXi                           0
# anaXi_dial                      0
# anaZ                            -9.13123e-08
# anaZ_dial                       6.2299
# aux                             0
# aux_dial                        -0.000125
# b2c                             0
# b2c_dial                        0
# beamx                           598.126
# beamx_dial                      598.126
# beamz                           655.58
# beamz_dial                      655.58
# bioZ                            -2.90461e-08
# bioZ_dial                       -0.546695
# det0x                           0
# det0x_dial                      3.64331
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           899.998
# det0y_dial                      43.5135
# det0z                           0
# det0z_dial                      6.97672
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# mag                             2.6365
# mag_dial                        2.6365
# mono1B                          1.00136e-08
# mono1B_dial                     -0.277
# mono2B                          1.75476e-07
# mono2B_dial                     -4.366
# mono2X                          -1
# mono2X_dial                     3.96031
# mono2Xi                         0
# mono2Xi_dial                    0
# monoZ                           -11
# monoZ_dial                      -10.6609
# om                              0
# om_dial                         0
# phi                             0
# phi_dial                        -7.01716
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149998
# s1bot                           2.2
# s1bot_dial                      -2.77906
# s1hl                            1.3
# s1hl_dial                       -1.22125
# s1hr                            2.7
# s1hr_dial                       3.06625
# s1top                           1.8
# s1top_dial                      1.98391
# s2bot                           1.75
# s2bot_dial                      -2.64531
# s2hl                            1.15
# s2hl_dial                       -1.915
# s2hr                            1.35
# s2hr_dial                       0.534687
# s2top                           0.75
# s2top_dial                      -0.632812
# ttdeg                           0
# ttdeg_dial                      0
# wind                            72.0045
# wind_dial                       72.0233
# x                               -21
# x_dial                          -20.2903
# z                               -12.3
# z_dial                          6.80906
# CountCutoff                     15302352
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0357
# ThresholdSetting                4023.88989258
# Saturation                      0
# FlatField                       Corrected
# BackgroundReductionExtra        0.02
# Detector                        0
# Monitor                         0
# Pil_Roi0                        9.5575e+10
# SumForIntensity1                9.5575e+10
# TransmittedFlux                 3.18583e+08
# det                             0
# mon                             0
# pilai0                          9.5575e+10
# pilai1                          0
# pilct0                          9.5575e+10
# pilct1                          0
# pilroi0                         9.5575e+10
# pilroi1                         0
# sec                             0.099
# title                           10_09_2023_0_00022.edf
# usaxs0                          0
################################################################################
q(A-1)                    I(q)                      Sig(q)                    
0.00016979159920298188    259745.2926647463         9.891273330217249         
0.0005093747976089456     258911.91341056465        6.982957263133219         
0.0008489579960149094     254797.97851568338        4.381182675280112         
0.001188541194420873      249127.35591032263        4.332156093041948         
0.0015281243928268369     242962.07389055312        3.682101559903958         
0.001867707591232801      225453.4246681137         3.1153211268256937        
0.0022072907896387643     218924.19527487585        2.908191685753757         
0.002546873988044728      194192.09370002447        2.3064439850020717        
0.002886457186450692      177585.25114777076        2.360974791307134         
0.003226040384856656      157636.64430228694        1.9895805490735265        
0.0035656235832626196     139561.1308360165         1.7985982525342692        
0.0039052067816685828     116321.72364303352        1.5601732285086685        
0.004244789980074546      98131.05402758687         1.3266986877570737        
0.004584373178480511      78765.27007795432         1.2334707392641737        
0.004923956376886474      64435.45277286243         0.9953097020483727        
0.005263539575292438      51799.0427743961          0.8923941861599067        
0.005603122773698402      42791.20260709012         0.8152679188251145        
0.005942705972104365      36248.06465675065         0.6983006545304205        
0.00628228917051033       30243.01063390177         0.6407080066184286        
0.0066218723689162925     26249.973149834696        0.545315482440707         
0.006961455567322258      22205.66098595011         0.5092679064268758        
0.0073010387657282206     18943.15636698938         0.4667667694125407        
0.007640621964134184      16249.21959155599         0.41522317461049146       
0.007980205162540149      13722.545565503075        0.37760953027733496       
0.008319788360946111      11734.574211243305        0.3303587979051063        
0.008659371559352074      9673.691516564555         0.306647973503037         
0.00899895475775804       8067.566616009482         0.2739199846706439        
0.009338537956164003      6753.86464850127          0.23909816470603762       
0.009678121154569966      5531.12233929697          0.21760080311322544       
0.01001770435297593       4605.382384382619         0.19110250218663033       
0.010357287551381893      3720.839738532995         0.17502714103727668       
0.01069687074978786       3064.3538661642137        0.14970849662306196       
0.011036453948193822      2447.390608770827         0.1331467979602297        
0.011376037146599785      1856.8851085226263        0.11625676772371046       
0.01171562034500575       1512.5690563407102        0.10319573999354219       
0.012055203543411714      1089.347908348853         0.08757650737820745       
0.012394786741817678      909.9136654855977         0.07511182717026464       
0.01273436994022364       627.5376605934947         0.06370206006528836       
0.013073953138629604      474.77631096556024        0.05414536940987786       
0.013413536337035568      322.45151197973445        0.044622015603548594      
0.013753119535441533      216.62127649956156        0.03584641806838099       
0.014092702733847497      150.49117544825873        0.029141516023714745      
0.01443228593225346       83.42333317136864         0.022158289383789855      
0.014771869130659422      57.52983216262791         0.017657808080614148      
0.015111452329065385      28.587008765559432        0.01229347791671497       
0.01545103552747135       15.636870955556061        0.009076218744129543      
0.015790618725877316      9.669421898165913         0.007051470549654502      
0.01613020192428328       3.4692787477182288        0.0042977370495450445     
0.01646978512268924       2.3948280896262575        0.0033738146302687575     
0.016809368321095204      0.7619868650334561        0.0019275622106432392     
0.017148951519501167      0.5090534832752445        0.0015362226223670722     
0.017488534717907133      0.24859875966767414       0.0010853011896549522     
0.017828117916313096      0.12037540239935836       0.000752850040886424      
0.018167701114719062      0.09316729149622452       0.0006306076210912284     
0.018507284313125025      0.04119815591154718       0.00043239924371899635    
0.018846867511530987      0.03142227458897038       0.0003641665315273865     
0.01918645070993695       0.02093402224848756       0.0003006278484276376     
0.019526033908342916      0.017116772205912928      0.00026581552521190714    
0.01986561710674888       0.014201669323764855      0.00024048330872435006    
0.020205200305154842      0.012316213112776395      0.00022767400622243996    
0.020544783503560805      0.011627107857759575      0.00021276343951307197    
0.02088436670196677       0.01014839027040994       0.00019826255207113446    
