Wavenumber,Intensity
684.8983,0.085666
685.1313,0.085228
685.3642,0.084736
685.5972,0.084265
685.8302,0.083885
686.0631,0.083626
686.2961,0.083472
686.5290,0.083374
686.7620,0.083279
686.9950,0.083165
687.2279,0.083049
687.4609,0.082973
687.6938,0.082973
687.9268,0.083050
688.1597,0.083162
688.3927,0.083240
688.6257,0.083218
688.8586,0.083073
689.0916,0.082832
689.3245,0.082562
689.5575,0.082327
689.7905,0.082160
690.0234,0.082046
690.2564,0.081934
690.4893,0.081772
690.7223,0.081533
690.9553,0.081239
691.1882,0.080946
691.4212,0.080714
691.6541,0.080581
691.8871,0.080547
692.1200,0.080580
692.3530,0.080641
692.5860,0.080705
692.8189,0.080775
693.0519,0.080870
693.2848,0.081007
693.5178,0.081176
693.7508,0.081342
693.9837,0.081456
694.2167,0.081484
694.4496,0.081430
694.6826,0.081337
694.9155,0.081267
695.1485,0.081264
695.3815,0.081328
695.6144,0.081411
695.8474,0.081436
696.0803,0.081338
696.3133,0.081096
696.5463,0.080744
696.7792,0.080355
697.0122,0.080004
697.2451,0.079734
697.4781,0.079543
697.7111,0.079395
697.9440,0.079248
698.1770,0.079084
698.4099,0.078923
698.6429,0.078806
698.8758,0.078769
699.1088,0.078813
699.3418,0.078898
699.5747,0.078959
699.8077,0.078935
700.0406,0.078806
700.2736,0.078604
700.5066,0.078403
700.7395,0.078279
700.9725,0.078276
701.2054,0.078388
701.4384,0.078560
701.6713,0.078719
701.9043,0.078805
702.1373,0.078795
702.3702,0.078702
702.6032,0.078560
702.8361,0.078395
703.0691,0.078217
703.3021,0.078017
703.5350,0.077786
703.7680,0.077537
704.0009,0.077308
704.2339,0.077152
704.4669,0.077116
704.6998,0.077212
704.9328,0.077413
705.1657,0.077660
705.3987,0.077888
705.6316,0.078053
705.8646,0.078150
706.0976,0.078210
706.3305,0.078273
706.5635,0.078369
706.7964,0.078501
707.0294,0.078647
707.2624,0.078778
707.4953,0.078877
707.7283,0.078950
707.9612,0.079024
708.1942,0.079126
708.4271,0.079270
708.6601,0.079442
708.8931,0.079615
709.1260,0.079761
709.3590,0.079869
709.5919,0.079958
709.8249,0.080057
710.0579,0.080192
710.2908,0.080363
710.5238,0.080543
710.7567,0.080684
710.9897,0.080748
711.2227,0.080718
711.4556,0.080617
711.6886,0.080487
711.9215,0.080369
712.1545,0.080283
712.3874,0.080217
712.6204,0.080140
712.8534,0.080026
713.0863,0.079876
713.3193,0.079722
713.5522,0.079621
713.7852,0.079625
714.0182,0.079757
714.2511,0.080003
714.4841,0.080316
714.7170,0.080639
714.9500,0.080930
715.1829,0.081178
715.4159,0.081398
715.6489,0.081614
715.8818,0.081844
716.1148,0.082082
716.3477,0.082307
716.5807,0.082497
716.8137,0.082647
717.0466,0.082772
717.2796,0.082904
717.5125,0.083068
717.7455,0.083271
717.9785,0.083493
718.2114,0.083698
718.4444,0.083855
718.6773,0.083952
718.9103,0.084006
719.1432,0.084050
719.3762,0.084112
719.6092,0.084201
719.8421,0.084302
720.0751,0.084385
720.3080,0.084429
720.5410,0.084438
720.7740,0.084445
721.0069,0.084494
721.2399,0.084623
721.4728,0.084836
721.7058,0.085109
721.9387,0.085398
722.1717,0.085667
722.4047,0.085904
722.6376,0.086128
722.8706,0.086371
723.1035,0.086658
723.3365,0.086982
723.5695,0.087304
723.8024,0.087568
724.0354,0.087734
724.2683,0.087802
724.5013,0.087817
724.7343,0.087852
724.9672,0.087975
725.2002,0.088217
725.4331,0.088561
725.6661,0.088953
725.8990,0.089335
726.1320,0.089678
726.3650,0.090002
726.5979,0.090366
726.8309,0.090844
727.0638,0.091487
727.2968,0.092302
727.5298,0.093249
727.7627,0.094261
727.9957,0.095278
728.2286,0.096264
728.4616,0.097222
728.6945,0.098175
728.9275,0.099146
729.1605,0.100135
729.3934,0.101111
729.6264,0.102024
729.8593,0.102821
730.0923,0.103459
730.3253,0.103913
730.5582,0.104165
730.7912,0.104201
731.0241,0.104004
731.2571,0.103569
731.4901,0.102913
731.7230,0.102085
731.9560,0.101162
732.1889,0.100225
732.4219,0.099332
732.6548,0.098506
732.8878,0.097727
733.1208,0.096952
733.3537,0.096142
733.5867,0.095284
733.8196,0.094394
734.0526,0.093509
734.2856,0.092664
734.5185,0.091873
734.7515,0.091121
734.9844,0.090381
735.2174,0.089625
735.4503,0.088847
735.6833,0.088068
735.9163,0.087326
736.1492,0.086657
736.3822,0.086079
736.6151,0.085585
736.8481,0.085146
737.0811,0.084731
737.3140,0.084319
737.5470,0.083908
737.7799,0.083511
738.0129,0.083145
738.2459,0.082823
738.4788,0.082545
738.7118,0.082308
738.9447,0.082108
739.1777,0.081952
739.4106,0.081854
739.6436,0.081827
739.8766,0.081873
740.1095,0.081979
740.3425,0.082118
740.5754,0.082265
740.8084,0.082403
741.0414,0.082540
741.2743,0.082693
741.5073,0.082885
741.7402,0.083124
741.9732,0.083395
742.2061,0.083672
742.4391,0.083929
742.6721,0.084161
742.9050,0.084394
743.1380,0.084674
743.3709,0.085052
743.6039,0.085553
743.8369,0.086169
744.0698,0.086855
744.3028,0.087556
744.5357,0.088229
744.7687,0.088864
745.0017,0.089487
745.2346,0.090137
745.4676,0.090844
745.7005,0.091603
745.9335,0.092373
746.1664,0.093096
746.3994,0.093722
746.6324,0.094237
746.8653,0.094666
747.0983,0.095059
747.3312,0.095455
747.5642,0.095859
747.7972,0.096232
748.0301,0.096501
748.2631,0.096599
748.4960,0.096490
748.7290,0.096194
748.9619,0.095777
749.1949,0.095330
749.4279,0.094938
749.6608,0.094657
749.8938,0.094518
750.1267,0.094526
750.3597,0.094677
750.5927,0.094958
750.8256,0.095349
751.0586,0.095805
751.2915,0.096258
751.5245,0.096620
751.7575,0.096805
751.9904,0.096758
752.2234,0.096476
752.4563,0.096009
752.6893,0.095440
752.9222,0.094849
753.1552,0.094287
753.3882,0.093762
753.6211,0.093249
753.8541,0.092714
754.0870,0.092139
754.3200,0.091539
754.5530,0.090954
754.7859,0.090428
755.0189,0.089990
755.2518,0.089643
755.4848,0.089362
755.7177,0.089115
755.9507,0.088876
756.1837,0.088644
756.4166,0.088433
756.6496,0.088265
756.8825,0.088149
757.1155,0.088081
757.3485,0.088042
757.5814,0.088013
757.8144,0.087989
758.0473,0.087984
758.2803,0.088027
758.5132,0.088142
758.7462,0.088336
758.9792,0.088589
759.2121,0.088861
759.4451,0.089109
759.6780,0.089304
759.9110,0.089441
760.1440,0.089540
760.3769,0.089635
760.6099,0.089756
760.8428,0.089919
761.0758,0.090128
761.3088,0.090376
761.5417,0.090657
761.7747,0.090971
762.0076,0.091319
762.2406,0.091698
762.4735,0.092098
762.7065,0.092499
762.9395,0.092880
763.1724,0.093230
763.4054,0.093557
763.6383,0.093883
763.8713,0.094236
764.1043,0.094637
764.3372,0.095083
764.5702,0.095557
764.8031,0.096030
765.0361,0.096481
765.2690,0.096908
765.5020,0.097330
765.7350,0.097769
765.9679,0.098241
766.2009,0.098740
766.4338,0.099237
766.6668,0.099694
766.8998,0.100083
767.1327,0.100400
767.3657,0.100667
767.5986,0.100925
767.8316,0.101206
768.0646,0.101522
768.2975,0.101857
768.5305,0.102178
768.7634,0.102452
768.9964,0.102661
769.2293,0.102806
769.4623,0.102905
769.6953,0.102972
769.9282,0.103008
770.1612,0.102998
770.3941,0.102922
770.6271,0.102771
770.8601,0.102558
771.0930,0.102320
771.3260,0.102101
771.5589,0.101935
771.7919,0.101831
772.0248,0.101771
772.2578,0.101724
772.4908,0.101662
772.7237,0.101576
772.9567,0.101480
773.1896,0.101399
773.4226,0.101353
773.6556,0.101344
773.8885,0.101354
774.1215,0.101361
774.3544,0.101352
774.5874,0.101336
774.8204,0.101346
775.0533,0.101417
775.2863,0.101570
775.5192,0.101791
775.7522,0.102041
775.9851,0.102263
776.2181,0.102414
776.4511,0.102485
776.6840,0.102504
776.9170,0.102523
777.1499,0.102594
777.3829,0.102742
777.6159,0.102960
777.8488,0.103210
778.0818,0.103451
778.3147,0.103657
778.5477,0.103828
778.7806,0.103992
779.0136,0.104182
779.2466,0.104422
779.4795,0.104720
779.7125,0.105067
779.9454,0.105449
780.1784,0.105866
780.4114,0.106327
780.6443,0.106853
780.8773,0.107456
781.1102,0.108131
781.3432,0.108854
781.5762,0.109587
781.8091,0.110301
782.0421,0.110987
782.2750,0.111662
782.5080,0.112355
782.7409,0.113092
782.9739,0.113876
783.2069,0.114680
783.4398,0.115465
783.6728,0.116189
783.9057,0.116830
784.1387,0.117393
784.3717,0.117899
784.6046,0.118366
784.8376,0.118794
785.0705,0.119163
785.3035,0.119442
785.5364,0.119610
785.7694,0.119674
786.0024,0.119672
786.2353,0.119659
786.4683,0.119686
786.7012,0.119777
786.9342,0.119926
787.1672,0.120105
787.4001,0.120285
787.6331,0.120454
787.8660,0.120628
788.0990,0.120842
788.3320,0.121129
788.5649,0.121507
788.7979,0.121971
789.0308,0.122499
789.2638,0.123068
789.4967,0.123672
789.7297,0.124326
789.9627,0.125050
790.1956,0.125859
790.4286,0.126741
790.6615,0.127658
790.8945,0.128557
791.1275,0.129390
791.3604,0.130138
791.5934,0.130812
791.8263,0.131445
792.0593,0.132068
792.2922,0.132686
792.5252,0.133276
792.7582,0.133793
792.9911,0.134196
793.2241,0.134467
793.4570,0.134622
793.6900,0.134698
793.9230,0.134735
794.1559,0.134753
794.3889,0.134744
794.6218,0.134679
794.8548,0.134534
795.0878,0.134302
795.3207,0.134002
795.5537,0.133673
795.7866,0.133349
796.0196,0.133048
796.2525,0.132762
796.4855,0.132467
796.7185,0.132150
796.9514,0.131820
797.1844,0.131514
797.4173,0.131289
797.6503,0.131196
797.8833,0.131259
798.1162,0.131471
798.3492,0.131798
798.5821,0.132203
798.8151,0.132666
799.0480,0.133195
799.2810,0.133820
799.5140,0.134575
799.7469,0.135478
799.9799,0.136523
800.2128,0.137680
800.4458,0.138915
800.6788,0.140205
800.9117,0.141550
801.1447,0.142965
801.3776,0.144466
801.6106,0.146052
801.8436,0.147693
802.0765,0.149333
802.3095,0.150906
802.5424,0.152346
802.7754,0.153597
803.0083,0.154601
803.2413,0.155290
803.4743,0.155568
803.7072,0.155322
803.9402,0.154446
804.1731,0.152870
804.4061,0.150592
804.6391,0.147681
804.8720,0.144260
805.1050,0.140476
805.3379,0.136472
805.5709,0.132368
805.8038,0.128264
806.0368,0.124255
806.2698,0.120428
806.5027,0.116869
806.7357,0.113647
806.9686,0.110805
807.2016,0.108348
807.4346,0.106254
807.6675,0.104482
807.9005,0.102990
808.1334,0.101748
808.3664,0.100743
808.5994,0.099968
808.8323,0.099412
809.0653,0.099046
809.2982,0.098824
809.5312,0.098693
809.7641,0.098604
809.9971,0.098531
810.2301,0.098478
810.4630,0.098466
810.6960,0.098527
810.9289,0.098680
811.1619,0.098927
811.3949,0.099248
811.6278,0.099615
811.8608,0.100001
812.0937,0.100392
812.3267,0.100785
812.5596,0.101183
812.7926,0.101590
813.0256,0.102003
813.2585,0.102414
813.4915,0.102822
813.7244,0.103232
813.9574,0.103664
814.1904,0.104136
814.4233,0.104664
814.6563,0.105247
814.8892,0.105865
815.1222,0.106491
815.3552,0.107102
815.5881,0.107689
815.8211,0.108268
816.0540,0.108870
816.2870,0.109528
816.5199,0.110269
816.7529,0.111099
816.9859,0.112014
817.2188,0.113001
817.4518,0.114052
817.6847,0.115170
817.9177,0.116362
818.1507,0.117637
818.3836,0.118991
818.6166,0.120407
818.8495,0.121859
819.0825,0.123322
819.3154,0.124783
819.5484,0.126247
819.7814,0.127727
820.0143,0.129239
820.2473,0.130789
820.4802,0.132368
820.7132,0.133960
820.9462,0.135549
821.1791,0.137134
821.4121,0.138724
821.6450,0.140341
821.8780,0.142001
822.1110,0.143706
822.3439,0.145448
822.5769,0.147206
822.8098,0.148971
823.0428,0.150746
823.2757,0.152548
823.5087,0.154400
823.7417,0.156307
823.9746,0.158253
824.2076,0.160193
824.4405,0.162074
824.6735,0.163854
824.9065,0.165513
825.1394,0.167061
825.3724,0.168521
825.6053,0.169904
825.8383,0.171196
826.0712,0.172348
826.3042,0.173301
826.5372,0.174003
826.7701,0.174435
827.0031,0.174619
827.2360,0.174600
827.4690,0.174426
827.7020,0.174124
827.9349,0.173692
828.1679,0.173115
828.4008,0.172383
828.6338,0.171508
828.8668,0.170533
829.0997,0.169521
829.3327,0.168528
829.5656,0.167592
829.7986,0.166720
830.0315,0.165897
830.2645,0.165108
830.4975,0.164345
830.7304,0.163620
830.9634,0.162950
831.1963,0.162348
831.4293,0.161811
831.6623,0.161316
831.8952,0.160833
832.1282,0.160343
832.3611,0.159848
832.5941,0.159372
832.8270,0.158953
833.0600,0.158624
833.2930,0.158402
833.5259,0.158280
833.7589,0.158245
833.9918,0.158283
834.2248,0.158402
834.4578,0.158620
834.6907,0.158961
834.9237,0.159434
835.1566,0.160019
835.3896,0.160668
835.6226,0.161318
835.8555,0.161913
836.0885,0.162419
836.3214,0.162836
836.5544,0.163181
836.7873,0.163479
837.0203,0.163740
837.2533,0.163955
837.4862,0.164105
837.7192,0.164175
837.9521,0.164166
838.1851,0.164098
838.4181,0.164002
838.6510,0.163905
838.8840,0.163821
839.1169,0.163747
839.3499,0.163679
839.5828,0.163620
839.8158,0.163597
840.0488,0.163654
840.2817,0.163838
840.5147,0.164179
840.7476,0.164674
840.9806,0.165291
841.2136,0.165975
841.4465,0.166675
841.6795,0.167354
841.9124,0.167999
842.1454,0.168609
842.3784,0.169178
842.6113,0.169683
842.8443,0.170084
843.0772,0.170338
843.3102,0.170424
843.5431,0.170354
843.7761,0.170177
844.0091,0.169965
844.2420,0.169788
844.4750,0.169691
844.7079,0.169691
844.9409,0.169781
845.1739,0.169950
845.4068,0.170198
845.6398,0.170539
845.8727,0.170996
846.1057,0.171584
846.3386,0.172297
846.5716,0.173105
846.8046,0.173963
847.0375,0.174827
847.2705,0.175676
847.5034,0.176507
847.7364,0.177333
847.9694,0.178163
848.2023,0.178987
848.4353,0.179778
848.6682,0.180496
848.9012,0.181111
849.1342,0.181613
849.3671,0.182018
849.6001,0.182353
849.8330,0.182639
850.0660,0.182878
850.2989,0.183045
850.5319,0.183109
850.7649,0.183046
850.9978,0.182860
851.2308,0.182584
851.4637,0.182266
851.6967,0.181957
851.9297,0.181684
852.1626,0.181453
852.3956,0.181251
852.6285,0.181064
852.8615,0.180883
853.0944,0.180712
853.3274,0.180554
853.5604,0.180399
853.7933,0.180216
854.0263,0.179957
854.2592,0.179568
854.4922,0.179018
854.7252,0.178305
854.9581,0.177459
855.1911,0.176531
855.4240,0.175565
855.6570,0.174591
855.8900,0.173618
856.1229,0.172649
856.3559,0.171688
856.5888,0.170763
856.8218,0.169913
857.0547,0.169184
857.2877,0.168608
857.5207,0.168195
857.7536,0.167933
857.9866,0.167798
858.2195,0.167773
858.4525,0.167855
858.6855,0.168053
858.9184,0.168372
859.1514,0.168795
859.3843,0.169275
859.6173,0.169732
859.8502,0.170073
860.0832,0.170217
860.3162,0.170109
860.5491,0.169726
860.7821,0.169067
861.0150,0.168129
861.2480,0.166898
861.4810,0.165348
861.7139,0.163451
861.9469,0.161204
862.1798,0.158638
862.4128,0.155818
862.6458,0.152830
862.8787,0.149761
863.1117,0.146680
863.3446,0.143638
863.5776,0.140671
863.8105,0.137818
864.0435,0.135125
864.2765,0.132642
864.5094,0.130417
864.7424,0.128478
864.9753,0.126830
865.2083,0.125453
865.4413,0.124315
865.6742,0.123388
865.9072,0.122659
866.1401,0.122132
866.3731,0.121819
866.6060,0.121723
866.8390,0.121829
867.0720,0.122103
867.3049,0.122492
867.5379,0.122942
867.7708,0.123409
868.0038,0.123864
868.2368,0.124286
868.4697,0.124656
868.7027,0.124946
868.9356,0.125114
869.1686,0.125118
869.4016,0.124926
869.6345,0.124530
869.8675,0.123950
870.1004,0.123229
870.3334,0.122420
870.5663,0.121571
870.7993,0.120723
871.0323,0.119906
871.2652,0.119148
871.4982,0.118478
871.7311,0.117929
871.9641,0.117530
872.1971,0.117301
872.4300,0.117247
872.6630,0.117357
872.8959,0.117612
873.1289,0.117990
873.3618,0.118480
873.5948,0.119076
873.8278,0.119778
874.0607,0.120581
874.2937,0.121474
874.5266,0.122438
874.7596,0.123455
874.9926,0.124521
875.2255,0.125648
875.4585,0.126867
875.6914,0.128215
875.9244,0.129722
876.1574,0.131400
876.3903,0.133239
876.6233,0.135218
876.8562,0.137317
877.0892,0.139531
877.3221,0.141873
877.5551,0.144375
877.7881,0.147067
878.0210,0.149973
878.2540,0.153098
878.4869,0.156439
878.7199,0.159990
878.9529,0.163754
879.1858,0.167749
879.4188,0.171995
879.6517,0.176508
879.8847,0.181276
880.1176,0.186261
880.3506,0.191396
880.5836,0.196603
880.8165,0.201805
881.0495,0.206930
881.2824,0.211910
881.5154,0.216657
881.7484,0.221057
881.9813,0.224961
882.2143,0.228200
882.4472,0.230615
882.6802,0.232075
882.9132,0.232503
883.1461,0.231864
883.3791,0.230164
883.6120,0.227434
883.8450,0.223735
884.0779,0.219170
884.3109,0.213897
884.5439,0.208125
884.7768,0.202104
885.0098,0.196084
885.2427,0.190288
885.4757,0.184891
885.7087,0.180014
885.9416,0.175733
886.1746,0.172093
886.4075,0.169119
886.6405,0.166824
886.8734,0.165196
887.1064,0.164198
887.3394,0.163762
887.5723,0.163791
887.8053,0.164175
888.0382,0.164800
888.2712,0.165562
888.5042,0.166368
888.7371,0.167134
888.9701,0.167773
889.2030,0.168190
889.4360,0.168294
889.6690,0.168011
889.9019,0.167307
890.1349,0.166203
890.3678,0.164772
890.6008,0.163128
890.8337,0.161396
891.0667,0.159692
891.2997,0.158108
891.5326,0.156712
891.7656,0.155554
891.9985,0.154676
892.2315,0.154109
892.4645,0.153880
892.6974,0.153997
892.9304,0.154446
893.1633,0.155195
893.3963,0.156198
893.6292,0.157409
893.8622,0.158783
894.0952,0.160284
894.3281,0.161874
894.5611,0.163501
894.7940,0.165092
895.0270,0.166554
895.2600,0.167781
895.4929,0.168674
895.7259,0.169157
895.9588,0.169181
896.1918,0.168725
896.4247,0.167786
896.6577,0.166370
896.8907,0.164492
897.1236,0.162183
897.3566,0.159493
897.5895,0.156497
897.8225,0.153289
898.0555,0.149964
898.2884,0.146608
898.5214,0.143284
898.7543,0.140030
898.9873,0.136872
899.2203,0.133828
899.4532,0.130917
899.6862,0.128159
899.9191,0.125573
900.1521,0.123163
900.3850,0.120920
900.6180,0.118821
900.8510,0.116835
901.0839,0.114936
901.3169,0.113104
901.5498,0.111327
901.7828,0.109597
902.0158,0.107904
902.2487,0.106234
902.4817,0.104570
902.7146,0.102897
902.9476,0.101214
903.1805,0.099528
903.4135,0.097861
903.6465,0.096233
903.8794,0.094658
904.1124,0.093137
904.3453,0.091665
904.5783,0.090231
904.8113,0.088834
905.0442,0.087485
905.2772,0.086205
905.5101,0.085020
905.7431,0.083953
905.9761,0.083015
906.2090,0.082206
906.4420,0.081515
906.6749,0.080930
906.9079,0.080443
907.1408,0.080053
907.3738,0.079763
907.6068,0.079574
907.8397,0.079486
908.0727,0.079492
908.3056,0.079582
908.5386,0.079748
908.7716,0.079986
909.0045,0.080300
909.2375,0.080692
909.4704,0.081164
909.7034,0.081713
909.9363,0.082326
910.1693,0.082990
910.4023,0.083691
910.6352,0.084423
910.8682,0.085182
911.1011,0.085968
911.3341,0.086775
911.5671,0.087585
911.8000,0.088372
912.0330,0.089101
912.2659,0.089735
912.4989,0.090247
912.7319,0.090621
912.9648,0.090852
913.1978,0.090939
913.4307,0.090886
913.6637,0.090698
913.8966,0.090380
914.1296,0.089943
914.3626,0.089407
914.5955,0.088793
914.8285,0.088126
915.0614,0.087428
915.2944,0.086711
915.5274,0.085987
915.7603,0.085260
915.9933,0.084541
916.2262,0.083843
916.4592,0.083180
916.6921,0.082562
916.9251,0.081992
917.1581,0.081458
917.3910,0.080942
917.6240,0.080422
917.8569,0.079882
918.0899,0.079317
918.3229,0.078730
918.5558,0.078133
918.7888,0.077537
919.0217,0.076947
919.2547,0.076366
919.4877,0.075791
919.7206,0.075226
919.9536,0.074678
920.1865,0.074159
920.4195,0.073685
920.6524,0.073265
920.8854,0.072901
921.1184,0.072589
921.3513,0.072319
921.5843,0.072085
921.8172,0.071884
922.0502,0.071718
922.2832,0.071593
922.5161,0.071510
922.7491,0.071462
922.9820,0.071438
923.2150,0.071421
923.4479,0.071395
923.6809,0.071356
923.9139,0.071305
924.1468,0.071251
924.3798,0.071201
924.6127,0.071161
924.8457,0.071128
925.0787,0.071093
925.3116,0.071047
925.5446,0.070983
925.7775,0.070900
926.0105,0.070800
926.2435,0.070687
926.4764,0.070565
926.7094,0.070434
926.9423,0.070294
927.1753,0.070145
927.4082,0.069989
927.6412,0.069833
927.8742,0.069678
928.1071,0.069526
928.3401,0.069372
928.5730,0.069207
928.8060,0.069020
929.0390,0.068807
929.2719,0.068566
929.5049,0.068304
929.7378,0.068034
929.9708,0.067764
930.2037,0.067504
930.4367,0.067257
930.6697,0.067026
930.9026,0.066813
931.1356,0.066621
931.3685,0.066454
931.6015,0.066315
931.8345,0.066203
932.0674,0.066115
932.3004,0.066043
932.5333,0.065982
932.7663,0.065934
932.9993,0.065905
933.2322,0.065906
933.4652,0.065947
933.6981,0.066033
933.9311,0.066161
934.1640,0.066322
934.3970,0.066504
934.6300,0.066697
934.8629,0.066899
935.0959,0.067114
935.3288,0.067348
935.5618,0.067607
935.7948,0.067893
936.0277,0.068200
936.2607,0.068519
936.4936,0.068844
936.7266,0.069171
936.9595,0.069503
937.1925,0.069844
937.4255,0.070197
937.6584,0.070564
937.8914,0.070940
938.1243,0.071320
938.3573,0.071700
938.5903,0.072081
938.8232,0.072466
939.0562,0.072860
939.2891,0.073262
939.5221,0.073666
939.7551,0.074059
939.9880,0.074428
940.2210,0.074764
940.4539,0.075064
940.6869,0.075334
940.9198,0.075587
941.1528,0.075832
941.3858,0.076076
941.6187,0.076320
941.8517,0.076563
942.0846,0.076800
942.3176,0.077033
942.5506,0.077265
942.7835,0.077503
943.0165,0.077750
943.2494,0.078005
943.4824,0.078265
943.7153,0.078525
943.9483,0.078781
944.1813,0.079036
944.4142,0.079294
944.6472,0.079560
944.8801,0.079832
945.1131,0.080105
945.3461,0.080366
945.5790,0.080604
945.8120,0.080813
946.0449,0.080994
946.2779,0.081157
946.5109,0.081311
946.7438,0.081464
946.9768,0.081615
947.2097,0.081755
947.4427,0.081873
947.6756,0.081961
947.9086,0.082020
948.1416,0.082058
948.3745,0.082092
948.6075,0.082136
948.8404,0.082200
949.0734,0.082287
949.3064,0.082394
949.5393,0.082518
949.7723,0.082657
950.0052,0.082812
950.2382,0.082985
950.4711,0.083172
950.7041,0.083370
950.9371,0.083567
951.1700,0.083757
951.4030,0.083938
951.6359,0.084118
951.8689,0.084311
952.1019,0.084536
952.3348,0.084805
952.5678,0.085124
952.8007,0.085490
953.0337,0.085893
953.2667,0.086330
953.4996,0.086799
953.7326,0.087313
953.9655,0.087882
954.1985,0.088519
954.4314,0.089227
954.6644,0.089998
954.8974,0.090821
955.1303,0.091682
955.3633,0.092574
955.5962,0.093497
955.8292,0.094459
956.0622,0.095466
956.2951,0.096520
956.5281,0.097614
956.7610,0.098733
956.9940,0.099860
957.2269,0.100975
957.4599,0.102067
957.6929,0.103123
957.9258,0.104136
958.1588,0.105094
958.3917,0.105985
958.6247,0.106796
958.8577,0.107518
959.0906,0.108144
959.3236,0.108670
959.5565,0.109088
959.7895,0.109387
960.0225,0.109544
960.2554,0.109534
960.4884,0.109333
960.7213,0.108929
960.9543,0.108323
961.1872,0.107535
961.4202,0.106594
961.6532,0.105531
961.8861,0.104373
962.1191,0.103141
962.3520,0.101852
962.5850,0.100525
962.8180,0.099182
963.0509,0.097850
963.2839,0.096556
963.5168,0.095321
963.7498,0.094160
963.9827,0.093079
964.2157,0.092079
964.4487,0.091156
964.6816,0.090313
964.9146,0.089551
965.1475,0.088870
965.3805,0.088266
965.6135,0.087729
965.8464,0.087246
966.0794,0.086798
966.3123,0.086373
966.5453,0.085964
966.7783,0.085568
967.0112,0.085186
967.2442,0.084817
967.4771,0.084458
967.7101,0.084103
967.9430,0.083746
968.1760,0.083390
968.4090,0.083040
968.6419,0.082708
968.8749,0.082407
969.1078,0.082142
969.3408,0.081913
969.5738,0.081713
969.8067,0.081534
970.0397,0.081368
970.2726,0.081218
970.5056,0.081089
970.7385,0.080991
970.9715,0.080933
971.2045,0.080914
971.4374,0.080934
971.6704,0.080987
971.9033,0.081072
972.1363,0.081194
972.3693,0.081362
972.6022,0.081583
972.8352,0.081862
973.0681,0.082193
973.3011,0.082562
973.5341,0.082953
973.7670,0.083353
974.0000,0.083757
974.2329,0.084168
974.4659,0.084596
974.6988,0.085048
974.9318,0.085526
975.1648,0.086024
