DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;Absorbance
DECIMALSYMBOL	 .
649.954535365105000	 0.109470842344601
650.187493979931000	 0.108390869804575
650.420452594757000	 0.107579381037963
650.653411209583000	 0.107058539626881
650.886369824409000	 0.106722100051594
651.119328439236000	 0.106405949249816
651.352287054062000	 0.105981840434350
651.585245668888000	 0.105423499258950
651.818204283714000	 0.104807006900545
652.051162898541000	 0.104249318100397
652.284121513367000	 0.103828743949614
652.517080128193000	 0.103537146905603
652.750038743019000	 0.103288961022837
652.982997357845000	 0.102979496210460
653.215955972672000	 0.102558074472863
653.448914587498000	 0.102070162813325
653.681873202324000	 0.101639113543467
653.914831817150000	 0.101397508690068
654.147790431976000	 0.101410227263937
654.380749046803000	 0.101632748273682
654.613707661629000	 0.101925892069608
654.846666276455000	 0.102120119508573
655.079624891281000	 0.102097287991668
655.312583506107000	 0.101844313508743
655.545542120934000	 0.101446463113502
655.778500735760000	 0.101026521676614
656.011459350586000	 0.100670439659878
656.244417965412000	 0.100383878758317
656.477376580238000	 0.100101322519910
656.710335195065000	 0.099739358660038
656.943293809891000	 0.099261573628634
657.176252424717000	 0.098714405204420
657.409211039543000	 0.098210303931921
657.642169654369000	 0.097868946297837
657.875128269196000	 0.097753004611078
658.108086884022000	 0.097834792622395
658.341045498848000	 0.098010579295141
658.574004113674000	 0.098154699229013
658.806962728500000	 0.098184197302945
659.039921343327000	 0.098096126115053
659.272879958153000	 0.097954578656658
659.505838572979000	 0.097837355565173
659.738797187805000	 0.097777732916019
659.971755802631000	 0.097737049389476
660.204714417458000	 0.097623808793183
660.437673032284000	 0.097348810967328
660.670631647110000	 0.096884281921489
660.903590261936000	 0.096289546864670
661.136548876762000	 0.095685000987113
661.369507491589000	 0.095189622889068
661.602466106415000	 0.094859348209613
661.835424721241000	 0.094660347413919
662.068383336067000	 0.094490653068066
662.301341950893000	 0.094238772661232
662.534300565720000	 0.093847349772308
662.767259180546000	 0.093344126423158
663.000217795372000	 0.092820692579667
663.233176410198000	 0.092372736114773
663.466135025024000	 0.092038555243506
663.699093639851000	 0.091770706718438
663.932052254677000	 0.091455610544499
664.165010869503000	 0.090970768215984
664.397969484329000	 0.090248563162787
664.630928099155000	 0.089310155449928
664.863886713982000	 0.088250456363789
665.096845328808000	 0.087185988789517
665.329803943634000	 0.086198698891603
665.562762558460000	 0.085307335954196
665.795721173286000	 0.084479618868786
666.028679788113000	 0.083676056024963
666.261638402939000	 0.082901148482508
666.494597017765000	 0.082237362374364
666.727555632591000	 0.081849889928439
666.960514247417000	 0.081961389243040
667.193472862244000	 0.082790335263121
667.426431477070000	 0.084429541030905
667.659390091896000	 0.086664180069176
667.892348706722000	 0.088872169730835
668.125307321548000	 0.090282298505390
668.358265936375000	 0.090511973630828
668.591224551201000	 0.089772355606848
668.824183166027000	 0.088547297814205
669.057141780853000	 0.087229410582183
669.290100395679000	 0.086006563704884
669.523059010506000	 0.084912233584850
669.756017625332000	 0.083909825381251
669.988976240158000	 0.082958708578263
670.221934854984000	 0.082049740273392
670.454893469810000	 0.081208293031971
670.687852084637000	 0.080471646098380
670.920810699463000	 0.079858329896739
671.153769314289000	 0.079349645574797
671.386727929115000	 0.078894689681897
671.619686543942000	 0.078436197979296
671.852645158768000	 0.077942535243191
672.085603773594000	 0.077426260886940
672.318562388420000	 0.076936398383507
672.551521003246000	 0.076528167216240
672.784479618072000	 0.076228598351760
673.017438232899000	 0.076017913300763
673.250396847725000	 0.075836195669411
673.483355462551000	 0.075611525842099
673.716314077377000	 0.075295076797386
673.949272692204000	 0.074883992594095
674.182231307030000	 0.074418667553718
674.415189921856000	 0.073956823817708
674.648148536682000	 0.073541553208867
674.881107151508000	 0.073182566006344
675.114065766335000	 0.072859637175404
675.347024381161000	 0.072543718107707
675.579982995987000	 0.072221629379861
675.812941610813000	 0.071908292593404
676.045900225639000	 0.071638007638763
676.278858840466000	 0.071440138304091
676.511817455292000	 0.071315106981666
676.744776070118000	 0.071226230785412
676.977734684944000	 0.071113374612028
677.210693299770000	 0.070922353231860
677.443651914597000	 0.070634732742978
677.676610529423000	 0.070280531773646
677.909569144249000	 0.069924865128498
678.142527759075000	 0.069635454645078
678.375486373901000	 0.069449694060360
678.608444988728000	 0.069359019450919
678.841403603554000	 0.069317440936199
679.074362218380000	 0.069268436073353
679.307320833206000	 0.069175401963563
679.540279448032000	 0.069038675545276
679.773238062859000	 0.068889379193805
680.006196677685000	 0.068764535627574
680.239155292511000	 0.068679437043538
680.472113907337000	 0.068613971648689
680.705072522163000	 0.068520603210255
680.938031136990000	 0.068349660833776
681.170989751816000	 0.068078102303664
681.403948366642000	 0.067725138775214
681.636906981468000	 0.067345112700259
681.869865596294000	 0.067001981886870
682.102824211121000	 0.066740798373771
682.335782825947000	 0.066571757792644
682.568741440773000	 0.066473440336473
682.801700055599000	 0.066411004076167
683.034658670426000	 0.066357751469422
683.267617285252000	 0.066307366720541
683.500575900078000	 0.066270249330115
683.733534514904000	 0.066257864826548
683.966493129730000	 0.066266800584750
684.199451744556000	 0.066273850270438
684.432410359383000	 0.066246008361636
684.665368974209000	 0.066159795972948
684.898327589035000	 0.066017830534622
685.131286203861000	 0.065850924538848
685.364244818687000	 0.065702486120406
685.597203433514000	 0.065603806630389
685.830162048340000	 0.065555238924828
686.063120663166000	 0.065524829561008
686.296079277992000	 0.065465929968477
686.529037892818000	 0.065344730269872
686.761996507645000	 0.065162228855850
686.994955122471000	 0.064956642817650
687.227913737297000	 0.064782939446766
687.460872352123000	 0.064680440947670
687.693830966949000	 0.064647185249996
687.926789581776000	 0.064635874612490
688.159748196602000	 0.064574702219359
688.392706811428000	 0.064403781315752
688.625665426254000	 0.064109068368132
688.858624041080000	 0.063734970376012
689.091582655907000	 0.063367264962403
689.324541270733000	 0.063094955836872
689.557499885559000	 0.062971423429336
689.790458500385000	 0.062993902494085
690.023417115211000	 0.063109176812254
690.256375730038000	 0.063240526861643
690.489334344864000	 0.063321685686143
690.722292959690000	 0.063320805197546
690.955251574516000	 0.063243473839996
691.188210189343000	 0.063116543473847
691.421168804169000	 0.062965644080398
691.654127418995000	 0.062801133600213
691.887086033821000	 0.062619840882475
692.120044648647000	 0.062419171213106
692.353003263474000	 0.062212145351401
692.585961878300000	 0.062031051308836
692.818920493126000	 0.061914792378222
693.051879107952000	 0.061886381263722
693.284837722778000	 0.061934290287303
693.517796337605000	 0.062009787927404
693.750754952431000	 0.062044007361720
693.983713567257000	 0.061978192811640
694.216672182083000	 0.061792591396554
694.449630796909000	 0.061518080336876
694.682589411736000	 0.061222830080691
694.915548026562000	 0.060980588231460
695.148506641388000	 0.060837649075023
695.381465256214000	 0.060795168548919
695.614423871040000	 0.060814208804143
695.847382485867000	 0.060839405556418
696.080341100693000	 0.060828434676707
696.313299715519000	 0.060771695600661
696.546258330345000	 0.060692094715326
696.779216945171000	 0.060626596199795
697.012175559998000	 0.060601804239352
697.245134174824000	 0.060618173693630
697.478092789650000	 0.060651197325949
697.711051404476000	 0.060667975943459
697.944010019302000	 0.060649078957810
698.176968634128000	 0.060602443486667
698.409927248955000	 0.060560571138321
698.642885863781000	 0.060562532641146
698.875844478607000	 0.060631503767963
699.108803093433000	 0.060760597335012
699.341761708260000	 0.060914408234269
699.574720323086000	 0.061045111306560
699.807678937912000	 0.061114427370599
700.040637552738000	 0.061109610874026
700.273596167564000	 0.061045048023319
700.506554782391000	 0.060949825801966
700.739513397217000	 0.060850015534117
700.972472012043000	 0.060756659472045
701.205430626869000	 0.060665810092651
701.438389241695000	 0.060569181479076
701.671347856522000	 0.060467560986145
701.904306471348000	 0.060377468412623
702.137265086174000	 0.060325887042206
702.370223701000000	 0.060335801880336
702.603182315826000	 0.060411385476358
702.836140930653000	 0.060531971297968
703.069099545479000	 0.060658902095697
703.302058160305000	 0.060752256089067
703.535016775131000	 0.060788816045164
703.767975389957000	 0.060771398181196
704.000934004784000	 0.060724306815575
704.233892619610000	 0.060678019150377
704.466851234436000	 0.060652621591787
704.699809849262000	 0.060649656821791
704.932768464088000	 0.060656397074664
705.165727078915000	 0.060659005224616
705.398685693741000	 0.060655675225745
705.631644308567000	 0.060660628555616
705.864602923393000	 0.060695502892696
706.097561538219000	 0.060773067694862
706.330520153046000	 0.060883667746073
706.563478767872000	 0.060993751995109
706.796437382698000	 0.061059312541450
707.029395997524000	 0.061048682237972
707.262354612350000	 0.060962886665698
707.495313227177000	 0.060841358641062
707.728271842003000	 0.060747958843354
707.961230456829000	 0.060743380634958
708.194189071655000	 0.060857768992731
708.427147686482000	 0.061076975781500
708.660106301308000	 0.061348725486236
708.893064916134000	 0.061605551543150
709.126023530960000	 0.061793502727973
709.358982145786000	 0.061892549710319
709.591940760612000	 0.061918873578770
