Wavenumber,Intensity
691.8871,0.067049
692.1200,0.067056
692.3530,0.066968
692.5860,0.066781
692.8189,0.066528
693.0519,0.066257
693.2848,0.066014
693.5178,0.065822
693.7508,0.065678
693.9837,0.065559
694.2167,0.065443
694.4496,0.065326
694.6826,0.065218
694.9155,0.065139
695.1485,0.065102
695.3815,0.065101
695.6144,0.065113
695.8474,0.065113
696.0803,0.065089
696.3133,0.065050
696.5463,0.065017
696.7792,0.065013
697.0122,0.065036
697.2451,0.065061
697.4781,0.065044
697.7111,0.064955
697.9440,0.064798
698.1770,0.064620
698.4099,0.064498
698.6429,0.064500
698.8758,0.064647
699.1088,0.064898
699.3418,0.065154
699.5747,0.065301
699.8077,0.065255
700.0406,0.065000
700.2736,0.064600
700.5066,0.064171
700.7395,0.063832
700.9725,0.063661
701.2054,0.063674
701.4384,0.063830
701.6713,0.064056
701.9043,0.064288
702.1373,0.064491
702.3702,0.064663
702.6032,0.064820
702.8361,0.064975
703.0691,0.065119
703.3021,0.065230
703.5350,0.065280
703.7680,0.065264
704.0009,0.065198
704.2339,0.065124
704.4669,0.065081
704.6998,0.065094
704.9328,0.065159
705.1657,0.065246
705.3987,0.065321
705.6316,0.065358
705.8646,0.065356
706.0976,0.065333
706.3305,0.065317
706.5635,0.065333
706.7964,0.065396
707.0294,0.065510
707.2624,0.065680
707.4953,0.065915
707.7283,0.066224
707.9612,0.066611
708.1942,0.067063
708.4271,0.067544
708.6601,0.068000
708.8931,0.068377
709.1260,0.068637
709.3590,0.068775
709.5919,0.068815
709.8249,0.068798
710.0579,0.068757
710.2908,0.068706
710.5238,0.068641
710.7567,0.068549
710.9897,0.068423
711.2227,0.068279
711.4556,0.068143
711.6886,0.068044
711.9215,0.067992
712.1545,0.067972
712.3874,0.067953
712.6204,0.067905
712.8534,0.067818
713.0863,0.067715
713.3193,0.067642
713.5522,0.067646
713.7852,0.067749
714.0182,0.067941
714.2511,0.068180
714.4841,0.068419
714.7170,0.068635
714.9500,0.068838
715.1829,0.069068
715.4159,0.069369
715.6489,0.069763
715.8818,0.070226
716.1148,0.070696
716.3477,0.071103
716.5807,0.071396
716.8137,0.071575
717.0466,0.071691
717.2796,0.071817
717.5125,0.072012
717.7455,0.072292
717.9785,0.072618
718.2114,0.072924
718.4444,0.073142
718.6773,0.073243
718.9103,0.073247
719.1432,0.073210
719.3762,0.073195
719.6092,0.073237
719.8421,0.073334
720.0751,0.073449
720.3080,0.073544
720.5410,0.073600
720.7740,0.073635
721.0069,0.073693
721.2399,0.073817
721.4728,0.074028
721.7058,0.074306
721.9387,0.074603
722.1717,0.074864
722.4047,0.075054
722.6376,0.075171
722.8706,0.075245
723.1035,0.075317
723.3365,0.075419
723.5695,0.075561
723.8024,0.075736
724.0354,0.075928
724.2683,0.076137
724.5013,0.076376
724.7343,0.076666
724.9672,0.077021
725.2002,0.077428
725.4331,0.077849
725.6661,0.078232
725.8990,0.078536
726.1320,0.078755
726.3650,0.078926
726.5979,0.079116
726.8309,0.079394
727.0638,0.079809
727.2968,0.080372
727.5298,0.081061
727.7627,0.081840
727.9957,0.082678
728.2286,0.083567
728.4616,0.084515
728.6945,0.085533
728.9275,0.086614
729.1605,0.087726
729.3934,0.088813
729.6264,0.089809
729.8593,0.090662
730.0923,0.091341
730.3253,0.091832
730.5582,0.092127
730.7912,0.092209
731.0241,0.092053
731.2571,0.091638
731.4901,0.090968
731.7230,0.090086
731.9560,0.089066
732.1889,0.087999
732.4219,0.086958
732.6548,0.085981
732.8878,0.085061
733.1208,0.084170
733.3537,0.083272
733.5867,0.082353
733.8196,0.081427
734.0526,0.080523
734.2856,0.079672
734.5185,0.078889
734.7515,0.078167
734.9844,0.077487
735.2174,0.076833
735.4503,0.076206
735.6833,0.075622
735.9163,0.075106
736.1492,0.074670
736.3822,0.074300
736.6151,0.073963
736.8481,0.073611
737.0811,0.073210
737.3140,0.072753
737.5470,0.072271
737.7799,0.071814
738.0129,0.071436
738.2459,0.071172
738.4788,0.071028
738.7118,0.070983
738.9447,0.071005
739.1777,0.071061
739.4106,0.071135
739.6436,0.071220
739.8766,0.071317
740.1095,0.071425
740.3425,0.071536
740.5754,0.071639
740.8084,0.071731
741.0414,0.071823
741.2743,0.071935
741.5073,0.072089
741.7402,0.072298
741.9732,0.072553
742.2061,0.072829
742.4391,0.073099
742.6721,0.073347
742.9050,0.073581
743.1380,0.073837
743.3709,0.074161
743.6039,0.074592
743.8369,0.075144
744.0698,0.075802
744.3028,0.076532
744.5357,0.077294
744.7687,0.078064
745.0017,0.078839
745.2346,0.079634
745.4676,0.080464
745.7005,0.081332
745.9335,0.082221
746.1664,0.083099
746.3994,0.083933
746.6324,0.084700
746.8653,0.085392
747.0983,0.086011
747.3312,0.086551
747.5642,0.086985
747.7972,0.087270
748.0301,0.087357
748.2631,0.087216
748.4960,0.086855
748.7290,0.086326
748.9619,0.085717
749.1949,0.085123
749.4279,0.084623
749.6608,0.084267
749.8938,0.084069
750.1267,0.084017
750.3597,0.084088
750.5927,0.084249
750.8256,0.084467
751.0586,0.084705
751.2915,0.084913
751.5245,0.085038
751.7575,0.085029
751.9904,0.084849
752.2234,0.084487
752.4563,0.083957
752.6893,0.083287
752.9222,0.082516
753.1552,0.081677
753.3882,0.080801
753.6211,0.079922
753.8541,0.079076
754.0870,0.078307
754.3200,0.077649
754.5530,0.077120
754.7859,0.076710
755.0189,0.076384
755.2518,0.076094
755.4848,0.075798
755.7177,0.075479
755.9507,0.075151
756.1837,0.074853
756.4166,0.074625
756.6496,0.074491
756.8825,0.074444
757.1155,0.074455
757.3485,0.074482
757.5814,0.074496
757.8144,0.074490
758.0473,0.074482
758.2803,0.074500
758.5132,0.074566
758.7462,0.074682
758.9792,0.074827
759.2121,0.074974
759.4451,0.075098
759.6780,0.075196
759.9110,0.075285
760.1440,0.075392
760.3769,0.075539
760.6099,0.075731
760.8428,0.075956
761.0758,0.076193
761.3088,0.076429
761.5417,0.076664
761.7747,0.076915
762.0076,0.077203
762.2406,0.077537
762.4735,0.077909
762.7065,0.078288
762.9395,0.078642
763.1724,0.078950
763.4054,0.079219
763.6383,0.079479
763.8713,0.079770
764.1043,0.080124
764.3372,0.080549
764.5702,0.081025
764.8031,0.081517
765.0361,0.081993
765.2690,0.082440
765.5020,0.082867
765.7350,0.083298
765.9679,0.083753
766.2009,0.084234
766.4338,0.084722
766.6668,0.085185
766.8998,0.085593
767.1327,0.085940
767.3657,0.086240
767.5986,0.086522
767.8316,0.086814
768.0646,0.087121
768.2975,0.087429
768.5305,0.087705
768.7634,0.087916
768.9964,0.088046
769.2293,0.088101
769.4623,0.088103
769.6953,0.088074
769.9282,0.088024
770.1612,0.087945
770.3941,0.087819
770.6271,0.087630
770.8601,0.087381
771.0930,0.087093
771.3260,0.086800
771.5589,0.086536
771.7919,0.086323
772.0248,0.086166
772.2578,0.086054
772.4908,0.085973
772.7237,0.085911
772.9567,0.085866
773.1896,0.085837
773.4226,0.085821
773.6556,0.085809
773.8885,0.085787
774.1215,0.085748
774.3544,0.085699
774.5874,0.085664
774.8204,0.085676
775.0533,0.085761
775.2863,0.085924
775.5192,0.086142
775.7522,0.086371
775.9851,0.086559
776.2181,0.086674
776.4511,0.086713
776.6840,0.086704
776.9170,0.086692
777.1499,0.086719
777.3829,0.086803
777.6159,0.086940
777.8488,0.087110
778.0818,0.087287
778.3147,0.087461
778.5477,0.087636
778.7806,0.087822
779.0136,0.088029
779.2466,0.088249
779.4795,0.088464
779.7125,0.088651
779.9454,0.088801
780.1784,0.088927
780.4114,0.089065
780.6443,0.089261
780.8773,0.089553
781.1102,0.089958
781.3432,0.090463
781.5762,0.091040
781.8091,0.091655
782.0421,0.092283
782.2750,0.092915
782.5080,0.093555
782.7409,0.094202
782.9739,0.094850
783.2069,0.095481
783.4398,0.096072
783.6728,0.096612
783.9057,0.097101
784.1387,0.097557
784.3717,0.097997
784.6046,0.098425
784.8376,0.098825
785.0705,0.099162
785.3035,0.099403
785.5364,0.099529
785.7694,0.099556
786.0024,0.099526
786.2353,0.099494
786.4683,0.099507
786.7012,0.099582
786.9342,0.099711
787.1672,0.099865
787.4001,0.100022
787.6331,0.100175
787.8660,0.100341
788.0990,0.100551
788.3320,0.100832
788.5649,0.101193
788.7979,0.101618
789.0308,0.102084
789.2638,0.102568
789.4967,0.103065
789.7297,0.103592
789.9627,0.104174
790.1956,0.104829
790.4286,0.105555
790.6615,0.106323
790.8945,0.107093
791.1275,0.107832
791.3604,0.108527
791.5934,0.109193
791.8263,0.109859
792.0593,0.110551
792.2922,0.111270
792.5252,0.111993
792.7582,0.112676
792.9911,0.113274
793.2241,0.113762
793.4570,0.114141
793.6900,0.114435
793.9230,0.114670
794.1559,0.114862
794.3889,0.115010
794.6218,0.115100
794.8548,0.115117
795.0878,0.115060
795.3207,0.114942
795.5537,0.114792
795.7866,0.114633
796.0196,0.114481
796.2525,0.114338
796.4855,0.114206
796.7185,0.114096
796.9514,0.114035
797.1844,0.114066
797.4173,0.114233
797.6503,0.114562
797.8833,0.115051
798.1162,0.115671
798.3492,0.116379
798.5821,0.117137
798.8151,0.117932
799.0480,0.118774
799.2810,0.119693
799.5140,0.120714
799.7469,0.121849
799.9799,0.123089
800.2128,0.124412
800.4458,0.125801
800.6788,0.127259
800.9117,0.128807
801.1447,0.130476
801.3776,0.132282
801.6106,0.134212
801.8436,0.136216
802.0765,0.138214
802.3095,0.140116
802.5424,0.141841
802.7754,0.143325
803.0083,0.144512
803.2413,0.145341
803.4743,0.145731
803.7072,0.145584
803.9402,0.144809
804.1731,0.143345
804.4061,0.141193
804.6391,0.138415
804.8720,0.135124
805.1050,0.131452
805.3379,0.127527
805.5709,0.123464
805.8038,0.119364
806.0368,0.115323
806.2698,0.111439
806.5027,0.107801
806.7357,0.104482
806.9686,0.101522
807.2016,0.098929
807.4346,0.096679
807.6675,0.094736
807.9005,0.093066
808.1334,0.091647
808.3664,0.090469
808.5994,0.089529
808.8323,0.088819
809.0653,0.088316
809.2982,0.087986
809.5312,0.087788
809.7641,0.087685
809.9971,0.087652
810.2301,0.087680
810.4630,0.087765
810.6960,0.087905
810.9289,0.088089
811.1619,0.088303
811.3949,0.088533
811.6278,0.088773
811.8608,0.089032
812.0937,0.089329
812.3267,0.089681
812.5596,0.090097
812.7926,0.090566
813.0256,0.091062
813.2585,0.091554
813.4915,0.092019
813.7244,0.092453
813.9574,0.092870
814.1904,0.093293
814.4233,0.093744
814.6563,0.094231
814.8892,0.094750
815.1222,0.095289
815.3552,0.095840
815.5881,0.096409
815.8211,0.097016
816.0540,0.097685
816.2870,0.098435
816.5199,0.099270
816.7529,0.100177
816.9859,0.101139
817.2188,0.102143
817.4518,0.103190
817.6847,0.104297
817.9177,0.105486
818.1507,0.106773
818.3836,0.108157
818.6166,0.109618
818.8495,0.111126
819.0825,0.112655
819.3154,0.114191
819.5484,0.115737
819.7814,0.117305
820.0143,0.118906
820.2473,0.120540
820.4802,0.122195
820.7132,0.123856
820.9462,0.125518
821.1791,0.127193
821.4121,0.128908
821.6450,0.130690
821.8780,0.132549
822.1110,0.134471
822.3439,0.136413
822.5769,0.138325
822.8098,0.140169
823.0428,0.141936
823.2757,0.143652
823.5087,0.145359
823.7417,0.147099
823.9746,0.148888
824.2076,0.150712
824.4405,0.152530
824.6735,0.154297
824.9065,0.155978
825.1394,0.157559
825.3724,0.159036
825.6053,0.160402
825.8383,0.161636
826.0712,0.162695
826.3042,0.163532
826.5372,0.164113
826.7701,0.164433
827.0031,0.164514
827.2360,0.164399
827.4690,0.164123
827.7020,0.163703
827.9349,0.163133
828.1679,0.162402
828.4008,0.161508
828.6338,0.160477
828.8668,0.159362
829.0997,0.158225
829.3327,0.157117
829.5656,0.156062
829.7986,0.155054
830.0315,0.154072
830.2645,0.153095
830.4975,0.152123
830.7304,0.151173
830.9634,0.150270
831.1963,0.149431
831.4293,0.148656
831.6623,0.147923
831.8952,0.147206
832.1282,0.146489
832.3611,0.145779
832.5941,0.145107
832.8270,0.144511
833.0600,0.144024
833.2930,0.143654
833.5259,0.143389
833.7589,0.143204
833.9918,0.143081
834.2248,0.143019
834.4578,0.143034
834.6907,0.143150
834.9237,0.143376
835.1566,0.143703
835.3896,0.144094
835.6226,0.144504
835.8555,0.144894
836.0885,0.145245
836.3214,0.145562
836.5544,0.145862
836.7873,0.146154
837.0203,0.146433
837.2533,0.146670
837.4862,0.146830
837.7192,0.146889
837.9521,0.146846
838.1851,0.146728
838.4181,0.146580
838.6510,0.146445
838.8840,0.146355
839.1169,0.146323
839.3499,0.146351
839.5828,0.146446
839.8158,0.146621
840.0488,0.146901
840.2817,0.147305
840.5147,0.147837
840.7476,0.148472
840.9806,0.149162
841.2136,0.149850
841.4465,0.150492
841.6795,0.151066
841.9124,0.151577
842.1454,0.152045
842.3784,0.152482
842.6113,0.152882
842.8443,0.153216
843.0772,0.153454
843.3102,0.153574
843.5431,0.153585
843.7761,0.153526
844.0091,0.153451
844.2420,0.153410
844.4750,0.153434
844.7079,0.153529
844.9409,0.153690
845.1739,0.153910
845.4068,0.154199
845.6398,0.154579
845.8727,0.155079
846.1057,0.155714
846.3386,0.156476
846.5716,0.157331
846.8046,0.158235
847.0375,0.159150
847.2705,0.160060
847.5034,0.160971
847.7364,0.161902
847.9694,0.162863
848.2023,0.163841
848.4353,0.164795
848.6682,0.165675
848.9012,0.166434
849.1342,0.167050
849.3671,0.167530
849.6001,0.167898
849.8330,0.168177
850.0660,0.168373
850.2989,0.168475
850.5319,0.168463
850.7649,0.168331
850.9978,0.168095
851.2308,0.167799
851.4637,0.167497
851.6967,0.167234
851.9297,0.167030
852.1626,0.166873
852.3956,0.166734
852.6285,0.166580
852.8615,0.166395
853.0944,0.166183
853.3274,0.165958
853.5604,0.165728
853.7933,0.165484
854.0263,0.165194
854.2592,0.164815
854.4922,0.164313
854.7252,0.163677
854.9581,0.162920
855.1911,0.162077
855.4240,0.161182
855.6570,0.160262
855.8900,0.159330
856.1229,0.158391
856.3559,0.157459
856.5888,0.156561
856.8218,0.155740
857.0547,0.155040
857.2877,0.154495
857.5207,0.154120
857.7536,0.153904
857.9866,0.153823
858.2195,0.153853
858.4525,0.153977
858.6855,0.154190
858.9184,0.154486
859.1514,0.154852
859.3843,0.155252
859.6173,0.155633
859.8502,0.155934
860.0832,0.156095
860.3162,0.156075
860.5491,0.155847
860.7821,0.155393
861.0150,0.154690
861.2480,0.153709
861.4810,0.152417
861.7139,0.150789
861.9469,0.148826
862.1798,0.146565
862.4128,0.144068
862.6458,0.141410
862.8787,0.138664
863.1117,0.135883
863.3446,0.133110
863.5776,0.130380
863.8105,0.127733
864.0435,0.125221
864.2765,0.122899
864.5094,0.120815
864.7424,0.118997
864.9753,0.117451
865.2083,0.116164
865.4413,0.115113
865.6742,0.114285
865.9072,0.113676
866.1401,0.113294
866.3731,0.113148
866.6060,0.113230
866.8390,0.113515
867.0720,0.113955
867.3049,0.114495
867.5379,0.115081
867.7708,0.115673
868.0038,0.116245
868.2368,0.116775
868.4697,0.117240
868.7027,0.117602
868.9356,0.117815
869.1686,0.117832
869.4016,0.117625
869.6345,0.117189
869.8675,0.116552
870.1004,0.115760
870.3334,0.114864
870.5663,0.113910
870.7993,0.112934
871.0323,0.111967
871.2652,0.111039
871.4982,0.110187
871.7311,0.109450
871.9641,0.108864
872.1971,0.108452
872.4300,0.108216
872.6630,0.108145
872.8959,0.108219
873.1289,0.108419
873.3618,0.108738
873.5948,0.109176
873.8278,0.109742
874.0607,0.110435
874.2937,0.111251
874.5266,0.112174
874.7596,0.113192
874.9926,0.114296
875.2255,0.115494
875.4585,0.116804
875.6914,0.118245
875.9244,0.119833
876.1574,0.121568
876.3903,0.123444
876.6233,0.125450
876.8562,0.127585
877.0892,0.129865
877.3221,0.132317
877.5551,0.134972
877.7881,0.137852
878.0210,0.140961
878.2540,0.144292
878.4869,0.147832
878.7199,0.151582
878.9529,0.155559
879.1858,0.159802
879.4188,0.164350
879.6517,0.169227
879.8847,0.174419
880.1176,0.179877
880.3506,0.185519
880.5836,0.191251
880.8165,0.196984
881.0495,0.202634
881.2824,0.208116
881.5154,0.213320
881.7484,0.218099
881.9813,0.222268
882.2143,0.225625
882.4472,0.227985
882.6802,0.229213
882.9132,0.229240
883.1461,0.228059
883.3791,0.225706
883.6120,0.222248
883.8450,0.217776
884.0779,0.212421
884.3109,0.206367
884.5439,0.199843
884.7768,0.193113
885.0098,0.186433
885.2427,0.180025
885.4757,0.174055
885.7087,0.168629
885.9416,0.163812
886.1746,0.159643
886.4075,0.156149
886.6405,0.153349
886.8734,0.151246
887.1064,0.149816
887.3394,0.149002
887.5723,0.148717
887.8053,0.148856
888.0382,0.149310
888.2712,0.149985
888.5042,0.150803
888.7371,0.151693
888.9701,0.152586
889.2030,0.153400
889.4360,0.154048
889.6690,0.154449
889.9019,0.154551
890.1349,0.154346
890.3678,0.153876
890.6008,0.153219
890.8337,0.152471
891.0667,0.151725
891.2997,0.151059
891.5326,0.150532
891.7656,0.150194
891.9985,0.150090
892.2315,0.150264
892.4645,0.150750
892.6974,0.151566
892.9304,0.152706
893.1633,0.154140
893.3963,0.155818
893.6292,0.157686
893.8622,0.159692
894.0952,0.161789
894.3281,0.163924
894.5611,0.166033
894.7940,0.168023
895.0270,0.169780
895.2600,0.171183
895.4929,0.172120
895.7259,0.172509
895.9588,0.172306
896.1918,0.171500
896.4247,0.170099
896.6577,0.168124
896.8907,0.165599
897.1236,0.162566
897.3566,0.159088
897.5895,0.155257
897.8225,0.151188
898.0555,0.146999
898.2884,0.142796
898.5214,0.138658
898.7543,0.134634
898.9873,0.130756
899.2203,0.127044
899.4532,0.123522
899.6862,0.120213
899.9191,0.117135
900.1521,0.114294
900.3850,0.111676
900.6180,0.109250
900.8510,0.106977
901.0839,0.104822
901.3169,0.102763
901.5498,0.100792
901.7828,0.098914
902.0158,0.097129
902.2487,0.095435
902.4817,0.093813
902.7146,0.092241
902.9476,0.090695
903.1805,0.089159
903.4135,0.087628
903.6465,0.086106
903.8794,0.084603
904.1124,0.083129
904.3453,0.081689
904.5783,0.080289
904.8113,0.078938
905.0442,0.077647
905.2772,0.076436
905.5101,0.075320
905.7431,0.074311
905.9761,0.073412
906.2090,0.072616
906.4420,0.071909
906.6749,0.071276
906.9079,0.070710
907.1408,0.070206
907.3738,0.069770
907.6068,0.069405
907.8397,0.069116
908.0727,0.068904
908.3056,0.068771
908.5386,0.068718
908.7716,0.068749
909.0045,0.068868
909.2375,0.069079
909.4704,0.069377
909.7034,0.069751
909.9363,0.070182
910.1693,0.070647
910.4023,0.071133
910.6352,0.071633
910.8682,0.072152
911.1011,0.072698
911.3341,0.073278
911.5671,0.073890
911.8000,0.074518
912.0330,0.075136
912.2659,0.075714
912.4989,0.076223
912.7319,0.076644
912.9648,0.076963
913.1978,0.077173
913.4307,0.077272
913.6637,0.077258
913.8966,0.077131
914.1296,0.076900
914.3626,0.076579
914.5955,0.076188
914.8285,0.075749
915.0614,0.075280
915.2944,0.074789
915.5274,0.074279
915.7603,0.073744
915.9933,0.073180
916.2262,0.072589
916.4592,0.071981
916.6921,0.071368
916.9251,0.070766
917.1581,0.070184
917.3910,0.069628
917.6240,0.069099
917.8569,0.068595
918.0899,0.068114
918.3229,0.067655
918.5558,0.067219
918.7888,0.066801
919.0217,0.066397
919.2547,0.065999
919.4877,0.065601
919.7206,0.065202
919.9536,0.064806
920.1865,0.064424
920.4195,0.064067
920.6524,0.063745
920.8854,0.063463
921.1184,0.063222
921.3513,0.063019
921.5843,0.062854
921.8172,0.062726
922.0502,0.062640
922.2832,0.062596
922.5161,0.062590
922.7491,0.062612
922.9820,0.062647
923.2150,0.062679
923.4479,0.062695
923.6809,0.062691
923.9139,0.062670
924.1468,0.062639
924.3798,0.062605
924.6127,0.062573
924.8457,0.062541
925.0787,0.062504
925.3116,0.062457
925.5446,0.062399
925.7775,0.062332
926.0105,0.062263
926.2435,0.062195
926.4764,0.062130
926.7094,0.062064
926.9423,0.061992
927.1753,0.061906
927.4082,0.061803
927.6412,0.061681
927.8742,0.061539
928.1071,0.061377
928.3401,0.061193
928.5730,0.060985
928.8060,0.060752
929.0390,0.060500
929.2719,0.060238
929.5049,0.059979
929.7378,0.059733
929.9708,0.059507
930.2037,0.059301
930.4367,0.059107
930.6697,0.058919
930.9026,0.058730
931.1356,0.058541
931.3685,0.058356
931.6015,0.058184
931.8345,0.058033
932.0674,0.057907
932.3004,0.057806
932.5333,0.057725
932.7663,0.057665
932.9993,0.057624
933.2322,0.057608
933.4652,0.057619
933.6981,0.057659
933.9311,0.057728
934.1640,0.057818
934.3970,0.057924
934.6300,0.058040
934.8629,0.058168
935.0959,0.058312
935.3288,0.058479
935.5618,0.058674
935.7948,0.058897
936.0277,0.059142
936.2607,0.059401
936.4936,0.059667
936.7266,0.059932
936.9595,0.060197
937.1925,0.060464
937.4255,0.060737
937.6584,0.061018
937.8914,0.061305
938.1243,0.061597
938.3573,0.061891
938.5903,0.062185
938.8232,0.062477
939.0562,0.062767
939.2891,0.063052
939.5221,0.063328
939.7551,0.063590
939.9880,0.063834
940.2210,0.064060
940.4539,0.064270
940.6869,0.064471
940.9198,0.064667
941.1528,0.064858
941.3858,0.065043
941.6187,0.065218
941.8517,0.065377
942.0846,0.065523
942.3176,0.065660
942.5506,0.065797
942.7835,0.065943
943.0165,0.066101
943.2494,0.066270
943.4824,0.066441
943.7153,0.066609
943.9483,0.066767
944.1813,0.066920
944.4142,0.067073
944.6472,0.067237
944.8801,0.067417
945.1131,0.067613
945.3461,0.067819
945.5790,0.068023
945.8120,0.068217
946.0449,0.068392
946.2779,0.068550
946.5109,0.068693
946.7438,0.068825
946.9768,0.068953
947.2097,0.069080
947.4427,0.069212
947.6756,0.069355
947.9086,0.069514
948.1416,0.069696
948.3745,0.069901
948.6075,0.070126
948.8404,0.070360
949.0734,0.070594
949.3064,0.070819
949.5393,0.071034
949.7723,0.071245
950.0052,0.071464
950.2382,0.071702
950.4711,0.071965
950.7041,0.072251
950.9371,0.072554
951.1700,0.072869
951.4030,0.073193
951.6359,0.073532
951.8689,0.073897
952.1019,0.074297
952.3348,0.074738
952.5678,0.075218
952.8007,0.075727
953.0337,0.076258
953.2667,0.076806
953.4996,0.077377
953.7326,0.077984
953.9655,0.078645
954.1985,0.079374
954.4314,0.080176
954.6644,0.081047
954.8974,0.081979
955.1303,0.082959
955.3633,0.083983
955.5962,0.085046
955.8292,0.086150
956.0622,0.087295
956.2951,0.088475
956.5281,0.089681
956.7610,0.090900
956.9940,0.092120
957.2269,0.093336
957.4599,0.094543
957.6929,0.095735
957.9258,0.096904
958.1588,0.098030
958.3917,0.099088
958.6247,0.100051
958.8577,0.100899
959.0906,0.101619
959.3236,0.102209
959.5565,0.102666
959.7895,0.102988
960.0225,0.103159
960.2554,0.103162
960.4884,0.102974
960.7213,0.102585
960.9543,0.101997
961.1872,0.101227
961.4202,0.100302
961.6532,0.099252
961.8861,0.098100
962.1191,0.096865
962.3520,0.095561
962.5850,0.094201
962.8180,0.092808
963.0509,0.091406
963.2839,0.090027
963.5168,0.088697
963.7498,0.087438
963.9827,0.086262
964.2157,0.085174
964.4487,0.084176
964.6816,0.083266
964.9146,0.082444
965.1475,0.081705
965.3805,0.081041
965.6135,0.080439
965.8464,0.079881
966.0794,0.079351
966.3123,0.078835
966.5453,0.078329
966.7783,0.077829
967.0112,0.077337
967.2442,0.076852
967.4771,0.076374
967.7101,0.075897
967.9430,0.075422
968.1760,0.074951
968.4090,0.074496
968.6419,0.074070
968.8749,0.073684
969.1078,0.073343
969.3408,0.073045
969.5738,0.072779
969.8067,0.072532
970.0397,0.072299
970.2726,0.072077
970.5056,0.071875
970.7385,0.071703
970.9715,0.071568
971.2045,0.071472
971.4374,0.071412
971.6704,0.071382
971.9033,0.071378
972.1363,0.071402
972.3693,0.071464
972.6022,0.071575
972.8352,0.071740
973.0681,0.071961
973.3011,0.072227
973.5341,0.072526
973.7670,0.072844
974.0000,0.073171
974.2329,0.073506
974.4659,0.073854
974.6988,0.074218
974.9318,0.074602
975.1648,0.075003
