Wavenumber,Intensity
710.2908,0.090434
710.5238,0.090416
710.7567,0.090452
710.9897,0.090493
711.2227,0.090495
711.4556,0.090447
711.6886,0.090362
711.9215,0.090267
712.1545,0.090174
712.3874,0.090072
712.6204,0.089935
712.8534,0.089745
713.0863,0.089512
713.3193,0.089281
713.5522,0.089117
713.7852,0.089077
714.0182,0.089180
714.2511,0.089399
714.4841,0.089667
714.7170,0.089911
714.9500,0.090083
715.1829,0.090172
715.4159,0.090210
715.6489,0.090239
715.8818,0.090292
716.1148,0.090372
716.3477,0.090465
716.5807,0.090549
716.8137,0.090617
717.0466,0.090686
717.2796,0.090780
717.5125,0.090917
717.7455,0.091086
717.9785,0.091249
718.2114,0.091359
718.4444,0.091388
718.6773,0.091354
718.9103,0.091317
719.1432,0.091358
719.3762,0.091540
719.6092,0.091876
719.8421,0.092315
720.0751,0.092763
720.3080,0.093122
720.5410,0.093333
720.7740,0.093399
721.0069,0.093382
721.2399,0.093359
721.4728,0.093392
721.7058,0.093497
721.9387,0.093651
722.1717,0.093811
722.4047,0.093948
722.6376,0.094060
722.8706,0.094178
723.1035,0.094337
723.3365,0.094557
723.5695,0.094827
723.8024,0.095113
724.0354,0.095377
724.2683,0.095604
724.5013,0.095816
724.7343,0.096057
724.9672,0.096372
725.2002,0.096779
725.4331,0.097256
725.6661,0.097752
725.8990,0.098216
726.1320,0.098624
726.3650,0.098996
726.5979,0.099386
726.8309,0.099856
727.0638,0.100440
727.2968,0.101135
727.5298,0.101899
727.7627,0.102684
727.9957,0.103463
728.2286,0.104252
728.4616,0.105098
728.6945,0.106054
728.9275,0.107151
729.1605,0.108370
729.3934,0.109652
729.6264,0.110921
729.8593,0.112113
730.0923,0.113200
730.3253,0.114189
730.5582,0.115095
730.7912,0.115915
731.0241,0.116612
731.2571,0.117122
731.4901,0.117380
731.7230,0.117351
731.9560,0.117050
732.1889,0.116531
732.4219,0.115864
732.6548,0.115100
732.8878,0.114262
733.1208,0.113340
733.3537,0.112322
733.5867,0.111211
733.8196,0.110037
734.0526,0.108851
734.2856,0.107701
734.5185,0.106613
734.7515,0.105580
734.9844,0.104576
735.2174,0.103570
735.4503,0.102553
735.6833,0.101543
735.9163,0.100575
736.1492,0.099681
736.3822,0.098873
736.6151,0.098132
736.8481,0.097419
737.0811,0.096696
737.3140,0.095952
737.5470,0.095200
737.7799,0.094480
738.0129,0.093832
738.2459,0.093275
738.4788,0.092800
738.7118,0.092379
738.9447,0.091978
739.1777,0.091578
739.4106,0.091188
739.6436,0.090833
739.8766,0.090540
740.1095,0.090319
740.3425,0.090156
740.5754,0.090017
740.8084,0.089870
741.0414,0.089698
741.2743,0.089513
741.5073,0.089345
741.7402,0.089231
741.9732,0.089190
742.2061,0.089219
742.4391,0.089296
742.6721,0.089394
742.9050,0.089500
743.1380,0.089618
743.3709,0.089770
743.6039,0.089974
743.8369,0.090237
744.0698,0.090544
744.3028,0.090864
744.5357,0.091170
744.7687,0.091452
745.0017,0.091723
745.2346,0.092011
745.4676,0.092339
745.7005,0.092710
745.9335,0.093106
746.1664,0.093489
746.3994,0.093829
746.6324,0.094113
746.8653,0.094357
747.0983,0.094593
747.3312,0.094846
747.5642,0.095120
747.7972,0.095387
748.0301,0.095605
748.2631,0.095733
748.4960,0.095762
748.7290,0.095723
748.9619,0.095680
749.1949,0.095706
749.4279,0.095856
749.6608,0.096157
749.8938,0.096598
750.1267,0.097149
750.3597,0.097775
750.5927,0.098448
750.8256,0.099150
751.0586,0.099863
751.2915,0.100563
751.5245,0.101216
751.7575,0.101787
751.9904,0.102254
752.2234,0.102618
752.4563,0.102902
752.6893,0.103137
752.9222,0.103342
753.1552,0.103509
753.3882,0.103605
753.6211,0.103588
753.8541,0.103431
754.0870,0.103145
754.3200,0.102782
754.5530,0.102413
754.7859,0.102104
755.0189,0.101890
755.2518,0.101765
755.4848,0.101694
755.7177,0.101632
755.9507,0.101549
756.1837,0.101441
756.4166,0.101329
756.6496,0.101236
756.8825,0.101175
757.1155,0.101138
757.3485,0.101108
757.5814,0.101066
757.8144,0.101016
758.0473,0.100977
758.2803,0.100982
758.5132,0.101053
758.7462,0.101193
758.9792,0.101379
759.2121,0.101575
759.4451,0.101753
759.6780,0.101907
759.9110,0.102059
760.1440,0.102242
760.3769,0.102483
760.6099,0.102787
760.8428,0.103127
761.0758,0.103465
761.3088,0.103769
761.5417,0.104036
761.7747,0.104292
762.0076,0.104580
762.2406,0.104938
762.4735,0.105372
762.7065,0.105856
762.9395,0.106341
763.1724,0.106781
763.4054,0.107157
763.6383,0.107484
763.8713,0.107803
764.1043,0.108153
764.3372,0.108554
764.5702,0.108994
764.8031,0.109437
765.0361,0.109846
765.2690,0.110204
765.5020,0.110525
765.7350,0.110843
765.9679,0.111193
766.2009,0.111586
766.4338,0.112005
766.6668,0.112410
766.8998,0.112762
767.1327,0.113043
767.3657,0.113270
767.5986,0.113480
767.8316,0.113712
768.0646,0.113986
768.2975,0.114290
768.5305,0.114588
768.7634,0.114840
768.9964,0.115019
769.2293,0.115126
769.4623,0.115183
769.6953,0.115211
769.9282,0.115218
770.1612,0.115190
770.3941,0.115101
770.6271,0.114930
770.8601,0.114678
771.0930,0.114374
771.3260,0.114060
771.5589,0.113774
771.7919,0.113529
772.0248,0.113310
772.2578,0.113084
772.4908,0.112824
772.7237,0.112523
772.9567,0.112203
773.1896,0.111905
773.4226,0.111664
773.6556,0.111492
773.8885,0.111375
774.1215,0.111277
774.3544,0.111170
774.5874,0.111045
774.8204,0.110922
775.0533,0.110833
775.2863,0.110809
775.5192,0.110854
775.7522,0.110938
775.9851,0.111018
776.2181,0.111052
776.4511,0.111027
776.6840,0.110969
776.9170,0.110928
777.1499,0.110956
777.3829,0.111085
777.6159,0.111309
777.8488,0.111595
778.0818,0.111902
778.3147,0.112203
778.5477,0.112501
778.7806,0.112820
779.0136,0.113193
779.2466,0.113637
779.4795,0.114145
779.7125,0.114687
779.9454,0.115225
780.1784,0.115741
780.4114,0.116239
780.6443,0.116747
780.8773,0.117299
781.1102,0.117914
781.3432,0.118588
781.5762,0.119298
781.8091,0.120013
782.0421,0.120718
782.2750,0.121419
782.5080,0.122140
782.7409,0.122906
782.9739,0.123721
783.2069,0.124565
783.4398,0.125394
783.6728,0.126162
783.9057,0.126841
784.1387,0.127433
784.3717,0.127965
784.6046,0.128474
784.8376,0.128982
785.0705,0.129492
785.3035,0.129982
785.5364,0.130424
785.7694,0.130801
786.0024,0.131114
786.2353,0.131388
786.4683,0.131652
786.7012,0.131932
786.9342,0.132240
787.1672,0.132579
787.4001,0.132951
787.6331,0.133369
787.8660,0.133853
788.0990,0.134428
788.3320,0.135104
788.5649,0.135875
788.7979,0.136712
789.0308,0.137585
789.2638,0.138472
789.4967,0.139378
789.7297,0.140332
789.9627,0.141370
790.1956,0.142516
790.4286,0.143763
790.6615,0.145074
790.8945,0.146395
791.1275,0.147681
791.3604,0.148912
791.5934,0.150098
791.8263,0.151264
792.0593,0.152428
792.2922,0.153580
792.5252,0.154676
792.7582,0.155658
792.9911,0.156474
793.2241,0.157105
793.4570,0.157564
793.6900,0.157880
793.9230,0.158074
794.1559,0.158137
794.3889,0.158029
794.6218,0.157698
794.8548,0.157110
795.0878,0.156274
795.3207,0.155245
795.5537,0.154106
795.7866,0.152938
796.0196,0.151790
796.2525,0.150673
796.4855,0.149568
796.7185,0.148454
796.9514,0.147327
797.1844,0.146213
797.4173,0.145157
797.6503,0.144202
797.8833,0.143372
798.1162,0.142664
798.3492,0.142056
798.5821,0.141528
798.8151,0.141074
799.0480,0.140714
799.2810,0.140478
799.5140,0.140394
799.7469,0.140473
799.9799,0.140702
800.2128,0.141057
800.4458,0.141521
800.6788,0.142092
800.9117,0.142792
801.1447,0.143643
801.3776,0.144654
801.6106,0.145797
801.8436,0.147008
802.0765,0.148196
802.3095,0.149269
802.5424,0.150151
802.7754,0.150795
803.0083,0.151166
803.2413,0.151226
803.4743,0.150921
803.7072,0.150179
803.9402,0.148937
804.1731,0.147163
804.4061,0.144882
804.6391,0.142177
804.8720,0.139162
805.1050,0.135958
805.3379,0.132661
805.5709,0.129339
805.8038,0.126037
806.0368,0.122803
806.2698,0.119693
806.5027,0.116781
806.7357,0.114141
806.9686,0.111826
807.2016,0.109856
807.4346,0.108214
807.6675,0.106853
807.9005,0.105716
808.1334,0.104756
808.3664,0.103944
808.5994,0.103273
808.8323,0.102739
809.0653,0.102338
809.2982,0.102051
809.5312,0.101855
809.7641,0.101724
809.9971,0.101639
810.2301,0.101594
810.4630,0.101587
810.6960,0.101611
810.9289,0.101651
811.1619,0.101680
811.3949,0.101674
811.6278,0.101626
811.8608,0.101550
812.0937,0.101487
812.3267,0.101483
812.5596,0.101575
812.7926,0.101772
813.0256,0.102055
813.2585,0.102383
813.4915,0.102715
813.7244,0.103028
813.9574,0.103325
814.1904,0.103628
814.4233,0.103964
814.6563,0.104349
814.8892,0.104778
815.1222,0.105232
815.3552,0.105689
815.5881,0.106141
815.8211,0.106602
816.0540,0.107099
816.2870,0.107665
816.5199,0.108319
816.7529,0.109062
816.9859,0.109876
817.2188,0.110738
817.4518,0.111633
817.6847,0.112556
817.9177,0.113513
818.1507,0.114511
818.3836,0.115544
818.6166,0.116599
818.8495,0.117655
819.0825,0.118696
819.3154,0.119727
819.5484,0.120764
819.7814,0.121834
820.0143,0.122953
820.2473,0.124120
820.4802,0.125310
820.7132,0.126495
820.9462,0.127657
821.1791,0.128808
821.4121,0.129987
821.6450,0.131247
821.8780,0.132631
822.1110,0.134150
822.3439,0.135777
822.5769,0.137458
822.8098,0.139136
823.0428,0.140778
823.2757,0.142386
823.5087,0.143990
823.7417,0.145631
823.9746,0.147334
824.2076,0.149097
824.4405,0.150887
824.6735,0.152664
824.9065,0.154392
825.1394,0.156059
825.3724,0.157667
825.6053,0.159217
825.8383,0.160695
826.0712,0.162059
826.3042,0.163250
826.5372,0.164213
826.7701,0.164915
827.0031,0.165356
827.2360,0.165565
827.4690,0.165581
827.7020,0.165433
827.9349,0.165133
828.1679,0.164681
828.4008,0.164080
828.6338,0.163353
828.8668,0.162544
829.0997,0.161710
829.3327,0.160905
829.5656,0.160163
829.7986,0.159493
830.0315,0.158889
830.2645,0.158343
830.4975,0.157864
830.7304,0.157476
830.9634,0.157213
831.1963,0.157099
831.4293,0.157136
831.6623,0.157300
831.8952,0.157547
832.1282,0.157837
832.3611,0.158150
832.5941,0.158491
832.8270,0.158891
833.0600,0.159383
833.2930,0.159995
833.5259,0.160735
833.7589,0.161595
833.9918,0.162563
834.2248,0.163634
834.4578,0.164808
834.6907,0.166088
834.9237,0.167469
835.1566,0.168924
835.3896,0.170407
835.6226,0.171866
835.8555,0.173261
836.0885,0.174570
836.3214,0.175796
836.5544,0.176947
836.7873,0.178018
837.0203,0.178978
837.2533,0.179768
837.4862,0.180324
837.7192,0.180598
837.9521,0.180584
838.1851,0.180320
838.4181,0.179873
838.6510,0.179321
838.8840,0.178721
839.1169,0.178112
839.3499,0.177516
839.5828,0.176954
839.8158,0.176460
840.0488,0.176079
840.2817,0.175858
840.5147,0.175824
840.7476,0.175972
840.9806,0.176268
841.2136,0.176657
841.4465,0.177090
841.6795,0.177535
841.9124,0.177982
842.1454,0.178434
842.3784,0.178879
842.6113,0.179284
842.8443,0.179594
843.0772,0.179749
843.3102,0.179709
843.5431,0.179475
843.7761,0.179091
844.0091,0.178628
844.2420,0.178155
844.4750,0.177719
844.7079,0.177337
844.9409,0.177003
845.1739,0.176709
845.4068,0.176461
845.6398,0.176283
845.8727,0.176208
846.1057,0.176258
846.3386,0.176432
846.5716,0.176696
846.8046,0.177005
847.0375,0.177318
847.2705,0.177617
847.5034,0.177915
847.7364,0.178245
847.9694,0.178633
848.2023,0.179086
848.4353,0.179581
848.6682,0.180079
848.9012,0.180539
849.1342,0.180942
849.3671,0.181294
849.6001,0.181622
849.8330,0.181956
850.0660,0.182310
850.2989,0.182683
850.5319,0.183059
850.7649,0.183428
850.9978,0.183801
851.2308,0.184205
851.4637,0.184676
851.6967,0.185240
851.9297,0.185896
852.1626,0.186612
852.3956,0.187339
852.6285,0.188029
852.8615,0.188656
853.0944,0.189214
853.3274,0.189713
853.5604,0.190161
853.7933,0.190544
854.0263,0.190830
854.2592,0.190978
854.4922,0.190956
854.7252,0.190760
854.9581,0.190410
855.1911,0.189944
855.4240,0.189394
855.6570,0.188773
855.8900,0.188075
856.1229,0.187289
856.3559,0.186419
856.5888,0.185497
856.8218,0.184582
857.0547,0.183745
857.2877,0.183043
857.5207,0.182502
857.7536,0.182116
857.9866,0.181852
858.2195,0.181677
858.4525,0.181567
858.6855,0.181518
858.9184,0.181534
859.1514,0.181608
859.3843,0.181710
859.6173,0.181782
859.8502,0.181753
860.0832,0.181554
860.3162,0.181137
860.5491,0.180477
860.7821,0.179563
861.0150,0.178378
861.2480,0.176892
861.4810,0.175061
861.7139,0.172847
861.9469,0.170242
862.1798,0.167279
862.4128,0.164038
862.6458,0.160628
862.8787,0.157155
863.1117,0.153709
863.3446,0.150348
863.5776,0.147102
863.8105,0.143989
864.0435,0.141024
864.2765,0.138226
864.5094,0.135618
864.7424,0.133217
864.9753,0.131030
865.2083,0.129050
865.4413,0.127268
865.6742,0.125672
865.9072,0.124263
866.1401,0.123045
866.3731,0.122028
866.6060,0.121210
866.8390,0.120574
867.0720,0.120089
867.3049,0.119712
867.5379,0.119407
867.7708,0.119146
868.0038,0.118920
868.2368,0.118727
868.4697,0.118564
868.7027,0.118421
868.9356,0.118279
869.1686,0.118112
869.4016,0.117901
869.6345,0.117640
869.8675,0.117342
870.1004,0.117025
870.3334,0.116712
870.5663,0.116415
870.7993,0.116138
871.0323,0.115877
871.2652,0.115635
871.4982,0.115423
871.7311,0.115265
871.9641,0.115187
872.1971,0.115214
872.4300,0.115356
872.6630,0.115609
872.8959,0.115961
873.1289,0.116400
873.3618,0.116918
873.5948,0.117516
873.8278,0.118198
874.0607,0.118959
874.2937,0.119787
874.5266,0.120657
874.7596,0.121545
874.9926,0.122439
875.2255,0.123343
875.4585,0.124281
875.6914,0.125289
875.9244,0.126393
876.1574,0.127609
876.3903,0.128931
876.6233,0.130342
876.8562,0.131827
877.0892,0.133383
877.3221,0.135025
877.5551,0.136777
877.7881,0.138667
878.0210,0.140711
878.2540,0.142912
878.4869,0.145266
878.7199,0.147774
878.9529,0.150446
879.1858,0.153311
879.4188,0.156400
879.6517,0.159738
879.8847,0.163329
880.1176,0.167155
880.3506,0.171177
880.5836,0.175353
880.8165,0.179650
881.0495,0.184039
881.2824,0.188492
881.5154,0.192957
881.7484,0.197346
881.9813,0.201528
882.2143,0.205346
882.4472,0.208639
882.6802,0.211267
882.9132,0.213130
883.1461,0.214164
883.3791,0.214331
883.6120,0.213612
883.8450,0.212013
884.0779,0.209576
884.3109,0.206403
884.5439,0.202660
884.7768,0.198567
885.0098,0.194368
885.2427,0.190299
885.4757,0.186562
885.7087,0.183311
885.9416,0.180659
886.1746,0.178682
886.4075,0.177427
886.6405,0.176915
886.8734,0.177128
887.1064,0.178005
887.3394,0.179433
887.5723,0.181256
887.8053,0.183291
888.0382,0.185351
888.2712,0.187262
888.5042,0.188873
888.7371,0.190049
888.9701,0.190658
889.2030,0.190566
889.4360,0.189642
889.6690,0.187788
889.9019,0.184968
890.1349,0.181235
890.3678,0.176729
890.6008,0.171656
890.8337,0.166256
891.0667,0.160766
891.2997,0.155395
891.5326,0.150310
891.7656,0.145639
891.9985,0.141474
892.2315,0.137869
892.4645,0.134844
892.6974,0.132383
892.9304,0.130441
893.1633,0.128949
893.3963,0.127834
893.6292,0.127029
893.8622,0.126487
894.0952,0.126181
894.3281,0.126092
894.5611,0.126203
894.7940,0.126480
895.0270,0.126869
895.2600,0.127304
895.4929,0.127714
895.7259,0.128043
895.9588,0.128252
896.1918,0.128321
896.4247,0.128245
896.6577,0.128025
896.8907,0.127661
897.1236,0.127157
897.3566,0.126527
897.5895,0.125791
897.8225,0.124981
898.0555,0.124130
898.2884,0.123263
898.5214,0.122390
898.7543,0.121508
898.9873,0.120607
899.2203,0.119681
899.4532,0.118734
899.6862,0.117783
899.9191,0.116848
900.1521,0.115946
900.3850,0.115078
900.6180,0.114227
900.8510,0.113366
901.0839,0.112469
901.3169,0.111515
901.5498,0.110498
901.7828,0.109422
902.0158,0.108292
902.2487,0.107108
902.4817,0.105865
902.7146,0.104556
902.9476,0.103177
903.1805,0.101736
903.4135,0.100254
903.6465,0.098757
903.8794,0.097273
904.1124,0.095824
904.3453,0.094423
904.5783,0.093076
904.8113,0.091793
905.0442,0.090588
905.2772,0.089482
905.5101,0.088498
905.7431,0.087658
905.9761,0.086969
906.2090,0.086429
906.4420,0.086021
906.6749,0.085729
906.9079,0.085539
907.1408,0.085444
907.3738,0.085448
907.6068,0.085556
907.8397,0.085770
908.0727,0.086089
908.3056,0.086506
908.5386,0.087011
908.7716,0.087601
909.0045,0.088278
909.2375,0.089050
909.4704,0.089922
909.7034,0.090894
909.9363,0.091954
910.1693,0.093082
910.4023,0.094254
910.6352,0.095449
910.8682,0.096649
911.1011,0.097842
911.3341,0.099016
911.5671,0.100153
911.8000,0.101228
912.0330,0.102207
912.2659,0.103059
912.4989,0.103751
912.7319,0.104263
912.9648,0.104579
913.1978,0.104689
913.4307,0.104587
913.6637,0.104272
913.8966,0.103751
914.1296,0.103044
914.3626,0.102188
914.5955,0.101229
914.8285,0.100220
915.0614,0.099205
915.2944,0.098218
915.5274,0.097276
915.7603,0.096387
915.9933,0.095552
916.2262,0.094774
916.4592,0.094055
916.6921,0.093396
916.9251,0.092790
917.1581,0.092219
917.3910,0.091657
917.6240,0.091077
917.8569,0.090454
918.0899,0.089780
918.3229,0.089055
918.5558,0.088293
918.7888,0.087507
919.0217,0.086708
919.2547,0.085898
919.4877,0.085076
919.7206,0.084244
919.9536,0.083408
920.1865,0.082586
920.4195,0.081797
920.6524,0.081064
920.8854,0.080403
921.1184,0.079821
921.3513,0.079317
921.5843,0.078882
921.8172,0.078512
922.0502,0.078198
922.2832,0.077936
922.5161,0.077717
922.7491,0.077533
922.9820,0.077367
923.2150,0.077208
923.4479,0.077042
923.6809,0.076867
923.9139,0.076684
924.1468,0.076498
924.3798,0.076313
924.6127,0.076130
924.8457,0.075943
925.0787,0.075744
925.3116,0.075529
925.5446,0.075299
925.7775,0.075060
926.0105,0.074818
926.2435,0.074579
926.4764,0.074340
926.7094,0.074093
926.9423,0.073829
927.1753,0.073544
927.4082,0.073239
927.6412,0.072925
927.8742,0.072614
928.1071,0.072315
928.3401,0.072030
928.5730,0.071749
928.8060,0.071462
929.0390,0.071160
929.2719,0.070843
929.5049,0.070522
929.7378,0.070214
929.9708,0.069937
930.2037,0.069701
930.4367,0.069503
930.6697,0.069335
930.9026,0.069183
931.1356,0.069036
931.3685,0.068893
931.6015,0.068760
931.8345,0.068647
932.0674,0.068561
932.3004,0.068509
932.5333,0.068490
932.7663,0.068504
932.9993,0.068549
933.2322,0.068629
933.4652,0.068749
933.6981,0.068912
933.9311,0.069115
934.1640,0.069352
934.3970,0.069612
934.6300,0.069884
934.8629,0.070164
935.0959,0.070456
935.3288,0.070768
935.5618,0.071110
935.7948,0.071488
936.0277,0.071902
936.2607,0.072345
936.4936,0.072809
936.7266,0.073287
936.9595,0.073775
937.1925,0.074275
937.4255,0.074787
937.6584,0.075312
937.8914,0.075844
938.1243,0.076375
938.3573,0.076899
938.5903,0.077413
938.8232,0.077920
939.0562,0.078424
939.2891,0.078927
939.5221,0.079427
939.7551,0.079915
939.9880,0.080374
940.2210,0.080794
940.4539,0.081164
940.6869,0.081487
940.9198,0.081767
941.1528,0.082014
941.3858,0.082234
941.6187,0.082431
941.8517,0.082605
942.0846,0.082757
942.3176,0.082894
942.5506,0.083025
942.7835,0.083159
943.0165,0.083306
943.2494,0.083467
943.4824,0.083640
943.7153,0.083817
943.9483,0.083995
944.1813,0.084173
944.4142,0.084357
944.6472,0.084553
944.8801,0.084765
945.1131,0.084989
945.3461,0.085210
945.5790,0.085413
945.8120,0.085585
946.0449,0.085718
946.2779,0.085816
946.5109,0.085888
946.7438,0.085942
946.9768,0.085981
947.2097,0.086004
947.4427,0.086004
947.6756,0.085976
947.9086,0.085924
948.1416,0.085856
948.3745,0.085789
948.6075,0.085736
948.8404,0.085704
949.0734,0.085690
949.3064,0.085684
949.5393,0.085675
949.7723,0.085656
950.0052,0.085626
950.2382,0.085592
950.4711,0.085561
950.7041,0.085539
950.9371,0.085525
951.1700,0.085514
951.4030,0.085504
951.6359,0.085493
951.8689,0.085489
952.1019,0.085503
952.3348,0.085545
952.5678,0.085623
952.8007,0.085738
953.0337,0.085885
953.2667,0.086061
953.4996,0.086265
953.7326,0.086501
953.9655,0.086779
954.1985,0.087106
954.4314,0.087487
954.6644,0.087919
954.8974,0.088395
955.1303,0.088905
955.3633,0.089439
955.5962,0.089994
955.8292,0.090565
956.0622,0.091149
956.2951,0.091739
956.5281,0.092322
956.7610,0.092885
956.9940,0.093415
957.2269,0.093907
957.4599,0.094361
957.6929,0.094780
957.9258,0.095168
958.1588,0.095521
958.3917,0.095830
958.6247,0.096082
958.8577,0.096262
959.0906,0.096359
959.3236,0.096368
959.5565,0.096287
959.7895,0.096112
960.0225,0.095838
960.2554,0.095456
960.4884,0.094956
960.7213,0.094335
960.9543,0.093595
961.1872,0.092746
961.4202,0.091805
961.6532,0.090789
961.8861,0.089711
962.1191,0.088585
962.3520,0.087427
962.5850,0.086253
962.8180,0.085086
963.0509,0.083950
963.2839,0.082868
963.5168,0.081855
963.7498,0.080917
963.9827,0.080051
964.2157,0.079252
964.4487,0.078518
964.6816,0.077850
964.9146,0.077255
965.1475,0.076740
965.3805,0.076305
965.6135,0.075944
965.8464,0.075640
966.0794,0.075371
966.3123,0.075121
966.5453,0.074879
966.7783,0.074644
967.0112,0.074422
967.2442,0.074221
967.4771,0.074043
967.7101,0.073885
967.9430,0.073741
968.1760,0.073601
968.4090,0.073463
968.6419,0.073330
968.8749,0.073209
969.1078,0.073106
969.3408,0.073025
969.5738,0.072961
969.8067,0.072905
970.0397,0.072849
970.2726,0.072787
970.5056,0.072724
970.7385,0.072668
970.9715,0.072630
971.2045,0.072619
971.4374,0.072641
971.6704,0.072695
971.9033,0.072778
972.1363,0.072889
972.3693,0.073029
972.6022,0.073200
972.8352,0.073405
973.0681,0.073643
973.3011,0.073912
973.5341,0.074206
973.7670,0.074521
974.0000,0.074856
974.2329,0.075211
974.4659,0.075591
974.6988,0.075996
974.9318,0.076422
975.1648,0.076864
