Wavenumber,Intensity
763.4054,0.118633
763.6383,0.119096
763.8713,0.119583
764.1043,0.120095
764.3372,0.120604
764.5702,0.121074
764.8031,0.121482
765.0361,0.121841
765.2690,0.122197
765.5020,0.122605
765.7350,0.123098
765.9679,0.123667
766.2009,0.124256
766.4338,0.124790
766.6668,0.125208
766.8998,0.125496
767.1327,0.125687
767.3657,0.125846
767.5986,0.126033
767.8316,0.126272
768.0646,0.126541
768.2975,0.126790
768.5305,0.126967
768.7634,0.127051
768.9964,0.127054
769.2293,0.127015
769.4623,0.126972
769.6953,0.126934
769.9282,0.126883
770.1612,0.126779
770.3941,0.126594
770.6271,0.126328
770.8601,0.126013
771.0930,0.125698
771.3260,0.125421
771.5589,0.125183
771.7919,0.124953
772.0248,0.124678
772.2578,0.124316
772.4908,0.123856
772.7237,0.123330
772.9567,0.122789
773.1896,0.122285
773.4226,0.121842
773.6556,0.121454
773.8885,0.121097
774.1215,0.120750
774.3544,0.120408
774.5874,0.120088
774.8204,0.119815
775.0533,0.119600
775.2863,0.119429
775.5192,0.119271
775.7522,0.119091
775.9851,0.118876
776.2181,0.118648
776.4511,0.118456
776.6840,0.118350
776.9170,0.118356
777.1499,0.118461
777.3829,0.118614
777.6159,0.118754
777.8488,0.118843
778.0818,0.118883
778.3147,0.118915
778.5477,0.118999
778.7806,0.119174
779.0136,0.119444
779.2466,0.119769
779.4795,0.120093
779.7125,0.120375
779.9454,0.120613
780.1784,0.120849
780.4114,0.121147
780.6443,0.121561
780.8773,0.122102
781.1102,0.122735
781.3432,0.123394
781.5762,0.124010
781.8091,0.124544
782.0421,0.125002
782.2750,0.125423
782.5080,0.125857
782.7409,0.126336
782.9739,0.126866
783.2069,0.127426
783.4398,0.127991
783.6728,0.128548
783.9057,0.129102
784.1387,0.129669
784.3717,0.130260
784.6046,0.130864
784.8376,0.131447
785.0705,0.131971
785.3035,0.132409
785.5364,0.132771
785.7694,0.133097
786.0024,0.133444
786.2353,0.133861
786.4683,0.134366
786.7012,0.134945
786.9342,0.135568
787.1672,0.136209
787.4001,0.136866
787.6331,0.137569
787.8660,0.138362
788.0990,0.139281
788.3320,0.140335
788.5649,0.141500
788.7979,0.142737
789.0308,0.144011
789.2638,0.145314
789.4967,0.146671
789.7297,0.148120
789.9627,0.149693
790.1956,0.151393
790.4286,0.153185
790.6615,0.155013
790.8945,0.156820
791.1275,0.158575
791.3604,0.160276
791.5934,0.161942
791.8263,0.163589
792.0593,0.165207
792.2922,0.166755
792.5252,0.168173
792.7582,0.169402
792.9911,0.170411
793.2241,0.171200
793.4570,0.171784
793.6900,0.172180
793.9230,0.172376
794.1559,0.172341
794.3889,0.172036
794.6218,0.171442
794.8548,0.170579
795.0878,0.169506
795.3207,0.168296
795.5537,0.167012
795.7866,0.165683
796.0196,0.164306
796.2525,0.162868
796.4855,0.161368
796.7185,0.159842
796.9514,0.158356
797.1844,0.156986
797.4173,0.155789
797.6503,0.154786
797.8833,0.153959
798.1162,0.153275
798.3492,0.152709
798.5821,0.152261
798.8151,0.151961
799.0480,0.151847
799.2810,0.151943
799.5140,0.152247
799.7469,0.152725
799.9799,0.153337
800.2128,0.154054
800.4458,0.154876
800.6788,0.155828
800.9117,0.156938
801.1447,0.158213
801.3776,0.159615
801.6106,0.161066
801.8436,0.162461
802.0765,0.163698
802.3095,0.164703
802.5424,0.165433
802.7754,0.165861
803.0083,0.165954
803.2413,0.165656
803.4743,0.164891
803.7072,0.163588
803.9402,0.161713
804.1731,0.159291
804.4061,0.156409
804.6391,0.153185
804.8720,0.149741
805.1050,0.146174
805.3379,0.142552
805.5709,0.138930
805.8038,0.135371
806.0368,0.131953
806.2698,0.128766
806.5027,0.125888
806.7357,0.123363
806.9686,0.121193
807.2016,0.119344
807.4346,0.117768
807.6675,0.116424
807.9005,0.115294
808.1334,0.114377
808.3664,0.113673
808.5994,0.113165
808.8323,0.112812
809.0653,0.112554
809.2982,0.112336
809.5312,0.112125
809.7641,0.111919
809.9971,0.111746
810.2301,0.111638
810.4630,0.111613
810.6960,0.111661
810.9289,0.111747
811.1619,0.111831
811.3949,0.111887
811.6278,0.111919
811.8608,0.111951
812.0937,0.112013
812.3267,0.112118
812.5596,0.112253
812.7926,0.112385
813.0256,0.112478
813.2585,0.112520
813.4915,0.112530
813.7244,0.112558
813.9574,0.112660
814.1904,0.112875
814.4233,0.113207
814.6563,0.113628
814.8892,0.114091
815.1222,0.114558
815.3552,0.115012
815.5881,0.115467
815.8211,0.115948
816.0540,0.116478
816.2870,0.117063
816.5199,0.117690
816.7529,0.118340
816.9859,0.119007
817.2188,0.119700
817.4518,0.120447
817.6847,0.121278
817.9177,0.122204
818.1507,0.123211
818.3836,0.124263
818.6166,0.125319
818.8495,0.126353
819.0825,0.127369
819.3154,0.128394
819.5484,0.129463
819.7814,0.130598
820.0143,0.131789
820.2473,0.133003
820.4802,0.134198
820.7132,0.135348
820.9462,0.136458
821.1791,0.137566
821.4121,0.138720
821.6450,0.139958
821.8780,0.141288
822.1110,0.142689
822.3439,0.144126
822.5769,0.145572
822.8098,0.147029
823.0428,0.148525
823.2757,0.150104
823.5087,0.151795
823.7417,0.153598
823.9746,0.155482
824.2076,0.157395
824.4405,0.159294
824.6735,0.161158
824.9065,0.162997
825.1394,0.164832
825.3724,0.166672
825.6053,0.168494
825.8383,0.170240
826.0712,0.171833
826.3042,0.173205
826.5372,0.174318
826.7701,0.175176
827.0031,0.175809
827.2360,0.176249
827.4690,0.176509
827.7020,0.176576
827.9349,0.176424
828.1679,0.176040
828.4008,0.175439
828.6338,0.174674
828.8668,0.173814
829.0997,0.172926
829.3327,0.172056
829.5656,0.171223
829.7986,0.170432
830.0315,0.169696
830.2645,0.169044
830.4975,0.168523
830.7304,0.168178
830.9634,0.168033
831.1963,0.168076
831.4293,0.168268
831.6623,0.168561
831.8952,0.168923
832.1282,0.169356
832.3611,0.169893
832.5941,0.170582
832.8270,0.171455
833.0600,0.172515
833.2930,0.173731
833.5259,0.175055
833.7589,0.176447
833.9918,0.177895
834.2248,0.179414
834.4578,0.181028
834.6907,0.182750
834.9237,0.184555
835.1566,0.186383
835.3896,0.188156
835.6226,0.189807
835.8555,0.191300
836.0885,0.192640
836.3214,0.193852
836.5544,0.194955
836.7873,0.195938
837.0203,0.196753
837.2533,0.197332
837.4862,0.197615
837.7192,0.197578
837.9521,0.197241
838.1851,0.196658
838.4181,0.195889
838.6510,0.194983
838.8840,0.193971
839.1169,0.192877
839.3499,0.191735
839.5828,0.190607
839.8158,0.189577
840.0488,0.188730
840.2817,0.188131
840.5147,0.187804
840.7476,0.187732
840.9806,0.187875
841.2136,0.188187
841.4465,0.188635
841.6795,0.189199
841.9124,0.189858
842.1454,0.190569
842.3784,0.191262
842.6113,0.191844
842.8443,0.192228
843.0772,0.192358
843.3102,0.192237
843.5431,0.191921
843.7761,0.191493
844.0091,0.191033
844.2420,0.190586
844.4750,0.190160
844.7079,0.189738
844.9409,0.189304
845.1739,0.188863
845.4068,0.188445
845.6398,0.188091
845.8727,0.187829
846.1057,0.187659
846.3386,0.187554
846.5716,0.187473
846.8046,0.187389
847.0375,0.187301
847.2705,0.187240
847.5034,0.187244
847.7364,0.187339
847.9694,0.187523
848.2023,0.187764
848.4353,0.188021
848.6682,0.188268
848.9012,0.188514
849.1342,0.188799
849.3671,0.189175
849.6001,0.189683
849.8330,0.190329
850.0660,0.191084
850.2989,0.191902
850.5319,0.192747
850.7649,0.193612
850.9978,0.194522
851.2308,0.195521
851.4637,0.196640
851.6967,0.197883
851.9297,0.199216
852.1626,0.200588
852.3956,0.201952
852.6285,0.203286
852.8615,0.204596
853.0944,0.205904
853.3274,0.207220
853.5604,0.208525
853.7933,0.209766
854.0263,0.210875
854.2592,0.211790
854.4922,0.212482
854.7252,0.212956
854.9581,0.213240
855.1911,0.213360
855.4240,0.213323
855.6570,0.213113
855.8900,0.212709
856.1229,0.212112
856.3559,0.211361
856.5888,0.210528
856.8218,0.209702
857.0547,0.208954
857.2877,0.208323
857.5207,0.207804
857.7536,0.207373
857.9866,0.207010
858.2195,0.206717
858.4525,0.206520
858.6855,0.206452
858.9184,0.206524
859.1514,0.206706
859.3843,0.206927
859.6173,0.207087
859.8502,0.207090
860.0832,0.206864
860.3162,0.206371
860.5491,0.205593
860.7821,0.204514
861.0150,0.203101
861.2480,0.201307
861.4810,0.199087
861.7139,0.196425
861.9469,0.193348
862.1798,0.189927
862.4128,0.186254
862.6458,0.182420
862.8787,0.178494
863.1117,0.174522
863.3446,0.170545
863.5776,0.166611
863.8105,0.162787
864.0435,0.159148
864.2765,0.155762
864.5094,0.152663
864.7424,0.149848
864.9753,0.147281
865.2083,0.144914
865.4413,0.142714
865.6742,0.140673
865.9072,0.138812
866.1401,0.137159
866.3731,0.135728
866.6060,0.134512
866.8390,0.133475
867.0720,0.132570
867.3049,0.131761
867.5379,0.131027
867.7708,0.130373
868.0038,0.129813
868.2368,0.129353
868.4697,0.128985
868.7027,0.128681
868.9356,0.128406
869.1686,0.128136
869.4016,0.127864
869.6345,0.127606
869.8675,0.127385
870.1004,0.127218
870.3334,0.127107
870.5663,0.127035
870.7993,0.126983
871.0323,0.126937
871.2652,0.126903
871.4982,0.126904
871.7311,0.126973
871.9641,0.127136
872.1971,0.127405
872.4300,0.127771
872.6630,0.128216
872.8959,0.128727
873.1289,0.129298
873.3618,0.129935
873.5948,0.130650
873.8278,0.131444
874.0607,0.132308
874.2937,0.133221
874.5266,0.134161
874.7596,0.135115
874.9926,0.136088
875.2255,0.137099
875.4585,0.138171
875.6914,0.139317
875.9244,0.140536
876.1574,0.141810
876.3903,0.143122
876.6233,0.144461
876.8562,0.145838
877.0892,0.147279
877.3221,0.148816
877.5551,0.150476
877.7881,0.152266
878.0210,0.154184
878.2540,0.156220
878.4869,0.158375
878.7199,0.160664
878.9529,0.163116
879.1858,0.165763
879.4188,0.168624
879.6517,0.171699
879.8847,0.174975
880.1176,0.178437
880.3506,0.182083
880.5836,0.185935
880.8165,0.190028
881.0495,0.194396
881.2824,0.199043
881.5154,0.203928
881.7484,0.208959
881.9813,0.214012
882.2143,0.218944
882.4472,0.223620
882.6802,0.227914
882.9132,0.231706
883.1461,0.234864
883.3791,0.237245
883.6120,0.238701
883.8450,0.239122
884.0779,0.238474
884.3109,0.236831
884.5439,0.234373
884.7768,0.231358
885.0098,0.228071
885.2427,0.224786
885.4757,0.221737
885.7087,0.219119
885.9416,0.217094
886.1746,0.215796
886.4075,0.215328
886.6405,0.215743
886.8734,0.217029
887.1064,0.219094
887.3394,0.221774
887.5723,0.224854
887.8053,0.228097
888.0382,0.231274
888.2712,0.234177
888.5042,0.236619
888.7371,0.238416
888.9701,0.239381
889.2030,0.239318
889.4360,0.238059
889.6690,0.235491
889.9019,0.231594
890.1349,0.226454
890.3678,0.220245
890.6008,0.213202
890.8337,0.205577
891.0667,0.197628
891.2997,0.189595
891.5326,0.181703
891.7656,0.174150
891.9985,0.167095
892.2315,0.160645
892.4645,0.154845
892.6974,0.149688
892.9304,0.145130
893.1633,0.141117
893.3963,0.137607
893.6292,0.134574
893.8622,0.132005
894.0952,0.129884
894.3281,0.128176
894.5611,0.126825
894.7940,0.125759
895.0270,0.124904
895.2600,0.124210
895.4929,0.123651
895.7259,0.123226
895.9588,0.122946
896.1918,0.122816
896.4247,0.122829
896.6577,0.122960
896.8907,0.123179
897.1236,0.123460
897.3566,0.123791
897.5895,0.124170
897.8225,0.124595
898.0555,0.125053
898.2884,0.125518
898.5214,0.125949
898.7543,0.126308
898.9873,0.126573
899.2203,0.126743
899.4532,0.126834
899.6862,0.126869
899.9191,0.126859
900.1521,0.126794
900.3850,0.126646
900.6180,0.126381
900.8510,0.125975
901.0839,0.125420
901.3169,0.124726
901.5498,0.123909
901.7828,0.122978
902.0158,0.121926
902.2487,0.120734
902.4817,0.119378
902.7146,0.117851
902.9476,0.116166
903.1805,0.114359
903.4135,0.112476
903.6465,0.110567
903.8794,0.108667
904.1124,0.106802
904.3453,0.104992
904.5783,0.103259
904.8113,0.101630
905.0442,0.100137
905.2772,0.098806
905.5101,0.097651
905.7431,0.096667
905.9761,0.095839
906.2090,0.095147
906.4420,0.094577
906.6749,0.094125
906.9079,0.093798
907.1408,0.093601
907.3738,0.093535
907.6068,0.093591
907.8397,0.093754
908.0727,0.094008
908.3056,0.094349
908.5386,0.094784
908.7716,0.095325
909.0045,0.095986
909.2375,0.096769
909.4704,0.097663
909.7034,0.098647
909.9363,0.099697
910.1693,0.100798
910.4023,0.101944
910.6352,0.103136
910.8682,0.104374
911.1011,0.105646
911.3341,0.106923
911.5671,0.108161
911.8000,0.109313
912.0330,0.110338
912.2659,0.111208
912.4989,0.111907
912.7319,0.112427
912.9648,0.112759
913.1978,0.112888
913.4307,0.112802
913.6637,0.112495
913.8966,0.111981
914.1296,0.111292
914.3626,0.110476
914.5955,0.109585
914.8285,0.108659
915.0614,0.107723
915.2944,0.106787
915.5274,0.105857
915.7603,0.104944
915.9933,0.104065
916.2262,0.103243
916.4592,0.102495
916.6921,0.101822
916.9251,0.101208
917.1581,0.100619
917.3910,0.100021
917.6240,0.099387
917.8569,0.098703
918.0899,0.097972
918.3229,0.097200
918.5558,0.096392
918.7888,0.095544
919.0217,0.094649
919.2547,0.093702
919.4877,0.092709
919.7206,0.091693
919.9536,0.090685
920.1865,0.089718
920.4195,0.088816
920.6524,0.087990
920.8854,0.087237
921.1184,0.086551
921.3513,0.085929
921.5843,0.085375
921.8172,0.084899
922.0502,0.084506
922.2832,0.084195
922.5161,0.083953
922.7491,0.083757
922.9820,0.083583
923.2150,0.083416
923.4479,0.083249
923.6809,0.083084
923.9139,0.082927
924.1468,0.082774
924.3798,0.082616
924.6127,0.082439
924.8457,0.082227
925.0787,0.081976
925.3116,0.081691
925.5446,0.081383
925.7775,0.081064
926.0105,0.080738
926.2435,0.080401
926.4764,0.080042
926.7094,0.079652
926.9423,0.079231
927.1753,0.078789
927.4082,0.078342
927.6412,0.077904
927.8742,0.077483
928.1071,0.077073
928.3401,0.076661
928.5730,0.076238
928.8060,0.075799
929.0390,0.075353
929.2719,0.074917
929.5049,0.074507
929.7378,0.074133
929.9708,0.073793
930.2037,0.073481
930.4367,0.073189
930.6697,0.072914
930.9026,0.072662
931.1356,0.072441
931.3685,0.072259
931.6015,0.072118
931.8345,0.072011
932.0674,0.071927
932.3004,0.071861
932.5333,0.071814
932.7663,0.071797
932.9993,0.071827
933.2322,0.071915
933.4652,0.072063
933.6981,0.072260
933.9311,0.072490
934.1640,0.072737
934.3970,0.072994
934.6300,0.073263
934.8629,0.073556
935.0959,0.073881
935.3288,0.074243
935.5618,0.074636
935.7948,0.075050
936.0277,0.075474
936.2607,0.075909
936.4936,0.076362
936.7266,0.076846
936.9595,0.077369
937.1925,0.077929
937.4255,0.078514
937.6584,0.079103
937.8914,0.079678
938.1243,0.080230
938.3573,0.080763
938.5903,0.081288
938.8232,0.081818
939.0562,0.082355
939.2891,0.082892
939.5221,0.083408
939.7551,0.083887
939.9880,0.084317
940.2210,0.084698
940.4539,0.085038
940.6869,0.085348
940.9198,0.085628
941.1528,0.085874
941.3858,0.086069
941.6187,0.086203
941.8517,0.086273
942.0846,0.086289
942.3176,0.086270
942.5506,0.086240
942.7835,0.086213
943.0165,0.086193
943.2494,0.086176
943.4824,0.086155
943.7153,0.086128
943.9483,0.086102
944.1813,0.086091
944.4142,0.086105
944.6472,0.086146
944.8801,0.086205
945.1131,0.086268
945.3461,0.086321
945.5790,0.086358
945.8120,0.086388
946.0449,0.086425
946.2779,0.086487
946.5109,0.086581
946.7438,0.086703
946.9768,0.086838
947.2097,0.086972
947.4427,0.087094
947.6756,0.087208
947.9086,0.087324
948.1416,0.087459
948.3745,0.087619
948.6075,0.087802
948.8404,0.087999
949.0734,0.088196
949.3064,0.088387
949.5393,0.088572
949.7723,0.088761
950.0052,0.088966
950.2382,0.089191
950.4711,0.089430
950.7041,0.089669
950.9371,0.089895
951.1700,0.090101
951.4030,0.090291
951.6359,0.090482
951.8689,0.090692
952.1019,0.090939
952.3348,0.091227
952.5678,0.091556
952.8007,0.091918
953.0337,0.092308
953.2667,0.092727
953.4996,0.093182
953.7326,0.093679
953.9655,0.094221
954.1985,0.094806
954.4314,0.095422
954.6644,0.096061
954.8974,0.096717
955.1303,0.097389
955.3633,0.098078
955.5962,0.098782
955.8292,0.099491
956.0622,0.100184
956.2951,0.100833
956.5281,0.101415
956.7610,0.101919
956.9940,0.102345
957.2269,0.102709
957.4599,0.103026
957.6929,0.103307
957.9258,0.103551
958.1588,0.103744
958.3917,0.103871
958.6247,0.103918
958.8577,0.103880
959.0906,0.103759
959.3236,0.103561
959.5565,0.103284
959.7895,0.102920
960.0225,0.102455
960.2554,0.101874
960.4884,0.101172
960.7213,0.100352
960.9543,0.099428
961.1872,0.098418
961.4202,0.097338
961.6532,0.096196
961.8861,0.094999
962.1191,0.093751
962.3520,0.092467
962.5850,0.091166
962.8180,0.089876
963.0509,0.088621
963.2839,0.087421
963.5168,0.086289
963.7498,0.085227
963.9827,0.084241
964.2157,0.083336
964.4487,0.082519
964.6816,0.081800
964.9146,0.081181
965.1475,0.080657
965.3805,0.080213
965.6135,0.079832
965.8464,0.079497
966.0794,0.079200
966.3123,0.078942
966.5453,0.078727
966.7783,0.078555
967.0112,0.078422
967.2442,0.078313
967.4771,0.078212
967.7101,0.078106
967.9430,0.077990
968.1760,0.077871
968.4090,0.077763
968.6419,0.077680
968.8749,0.077625
969.1078,0.077595
969.3408,0.077579
969.5738,0.077563
969.8067,0.077540
970.0397,0.077510
970.2726,0.077478
970.5056,0.077450
970.7385,0.077426
970.9715,0.077403
971.2045,0.077374
971.4374,0.077334
971.6704,0.077286
971.9033,0.077242
972.1363,0.077218
972.3693,0.077230
972.6022,0.077286
972.8352,0.077384
973.0681,0.077516
973.3011,0.077674
973.5341,0.077852
973.7670,0.078050
974.0000,0.078275
974.2329,0.078532
974.4659,0.078822
974.6988,0.079141
974.9318,0.079483
975.1648,0.079841
