************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2021 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

ref no.   h   k   l   d(hkl)    Phase       Lp     F(Re)    F(Im)  I(Integrated)

[   1]    0   0   1  11.9692    0.000   119.99     6.71     0.00  1.39889e-02
[   2]    0   1   0  11.8702    0.000   118.00     7.03     0.00  1.51122e-02
[   3]    1   0   0  11.4052  180.000   108.88   -14.82     0.00  6.20108e-02
[   4]    0   1   1   9.7181  180.000    78.85   -31.48    -0.00  2.02587e-01
[   5]    1   1   0   8.6074  180.000    61.69   -20.51     0.00  6.73076e-02
[   6]    1   0  -1   8.2831  180.000    57.08   -35.84    -0.00  1.90073e-01
[   7]    1   0   1   8.2309  180.000    56.35   -26.02     0.00  9.89026e-02
[   8]    1  -1   0   7.8880  180.000    51.69   -16.42    -0.00  3.61514e-02
[   9]    1   1   1   7.6513    0.000    48.59    67.03    -0.00  5.66163e-01
[  10]    0   1  -1   7.5450    0.000    47.23    50.96     0.00  3.18119e-01
[  11]   -1   1   1   7.1665  180.000    42.54   -80.30    -0.00  7.11372e-01
[  12]    1   1  -1   6.4720    0.000    34.56    93.05     0.00  7.75875e-01
[  13]    1  -1   1   6.1275  180.000    30.90   -95.08     0.00  7.24490e-01
[  14]    0   0   2   5.9846    0.000    29.45   106.13    -0.00  8.60068e-01
[  15]    0   1   2   5.9718    0.000    29.32     7.43    -0.00  4.19735e-03
[  16]    0   2   0   5.9351  180.000    28.95   -58.32     0.00  2.55349e-01
[  17]    0   2   1   5.9348    0.000    28.95     1.25    -0.00  1.16350e-04
[  18]    2   0   0   5.7026  180.000    26.67   -55.96     0.00  2.16548e-01
[  19]    1   2   0   5.4634  180.000    24.42    -6.72    -0.00  2.85665e-03
[  20]    1   2   1   5.4557  180.000    24.35   -37.89    -0.00  9.06281e-02
[  21]    1   1   2   5.3740    0.000    23.60    32.69     0.00  6.53954e-02
[  22]    2   1   0   5.3245    0.000    23.16    37.82     0.00  8.58814e-02
[  23]    1   0  -2   5.3132  180.000    23.06   -58.15    -0.00  2.02157e-01
[  24]    1   0   2   5.2856    0.000    22.81    47.63     0.00  1.34171e-01
[  25]   -1   1   2   5.2108    0.000    22.15    20.79    -0.00  2.48226e-02
[  26]    2   0  -1   5.1609    0.000    21.71    20.29     0.00  2.31865e-02
[  27]    2   0   1   5.1355  180.000    21.49    -0.30    -0.00  4.98061e-06
[  28]   -1   2   1   5.0925  180.000    21.12   -45.50    -0.00  1.13370e-01
[  29]    1  -2   0   5.0865  180.000    21.07    -8.31    -0.00  3.77361e-03
[  30]    2   1   1   5.0669  180.000    20.90   -35.39     0.00  6.78674e-02
[  31]    2  -1   0   4.9738  180.000    20.12    -5.09     0.00  1.35157e-03
[  32]    0   1  -2   4.8798  180.000    19.34    -6.59    -0.00  2.17895e-03
[  33]    0   2  -1   4.8595  180.000    19.17    -3.23     0.00  5.18936e-04
[  34]    0   2   2   4.8590    0.000    19.17    17.48    -0.00  1.51852e-02
[  35]   -2   1   1   4.7821  180.000    18.54   -69.91     0.00  2.35001e-01
[  36]    2   1  -1   4.6852  180.000    17.77  -105.34     0.00  5.11306e-01
[  37]    1   2  -1   4.5948  180.000    17.06   -19.09    -0.00  1.61229e-02
[  38]    1   2   2   4.5809    0.000    16.96    41.16    -0.00  7.44881e-02
[  39]    1   1  -2   4.5544  180.000    16.75   -36.54    -0.00  5.79826e-02
[  40]    2  -1   1   4.4247  180.000    15.77   -73.23     0.00  2.19327e-01
[  41]    1  -1   2   4.4213  180.000    15.75   -24.34     0.00  2.41840e-02
[  42]   -1   2   2   4.3672  180.000    15.35   -62.03     0.00  1.53128e-01
[  43]    1  -2   1   4.3560  180.000    15.26   -23.42     0.00  2.17003e-02
[  44]    2   2   0   4.3037  180.000    14.88  -114.16     0.00  5.02948e-01
[  45]    2   2   1   4.2962  180.000    14.83   -35.54     0.00  4.85513e-02
[  46]    2   1   2   4.2038    0.000    14.17    36.68    -0.00  4.94174e-02
[  47]    2   0  -2   4.1416    0.000    13.73    45.76     0.00  7.45356e-02
[  48]    2   0   2   4.1155    0.000    13.55    73.93    -0.00  1.92007e-01
[  49]    0   1   3   4.1012  180.000    13.45   -26.47    -0.00  2.44459e-02
[  50]    0   3   1   4.0693    0.000    13.23    60.15    -0.00  1.24147e-01
[  51]   -2   1   2   4.0491  180.000    13.09    -5.81    -0.00  1.14742e-03
[  52]    0   0   3   3.9897    0.000    12.69    10.19    -0.00  3.42028e-03
[  53]    0   3   0   3.9567  180.000    12.47    -0.14    -0.00  6.08035e-07
[  54]   -2   2   1   3.9496    0.000    12.42    57.33    -0.00  1.05874e-01
[  55]    2  -2   0   3.9440  180.000    12.39  -110.68     0.00  3.93453e-01
[  56]    1   3   1   3.9434    0.000    12.38    34.30    -0.00  3.77707e-02
[  57]    1   1   3   3.8886  180.000    12.02   -81.54     0.00  2.07261e-01
[  58]    1   3   0   3.8433  180.000    11.73   -48.86     0.00  7.25936e-02
[  59]    2   2  -1   3.8415  180.000    11.72   -18.40    -0.00  1.02895e-02
[  60]   -1   1   3   3.8306    0.000    11.64    62.92     0.00  1.19549e-01
[  61]    2   2   2   3.8256  180.000    11.61   -21.81     0.00  1.43244e-02
[  62]    3   0   0   3.8017  180.000    11.46   -18.98     0.00  1.07004e-02
[  63]    2   1  -2   3.7850    0.000    11.35    38.50     0.00  4.36371e-02
[  64]    1   0  -3   3.7734  180.000    11.28   -24.39    -0.00  1.74053e-02
[  65]    0   2  -2   3.7725  180.000    11.27  -307.52    -0.00  2.76444e+00
[  66]    0   2   3   3.7722  180.000    11.27   -14.01    -0.00  5.73714e-03
[  67]    1   0   3   3.7585    0.000    11.18     3.14     0.00  2.85737e-04
[  68]    0   3   2   3.7566  180.000    11.17    -1.67    -0.00  8.06439e-05
[  69]   -1   3   1   3.7308  180.000    11.01   -46.92     0.00  6.28525e-02
[  70]    3   1   0   3.7159    0.000    10.92    77.00    -0.00  1.67821e-01
[  71]    1   3   2   3.6545  180.000    10.54   -43.76     0.00  5.23109e-02
[  72]    1   2  -2   3.6468    0.000    10.49    59.30    -0.00  9.56634e-02
[  73]    1  -3   0   3.6412  180.000    10.46   -46.44    -0.00  5.84640e-02
[  74]    1   2   3   3.6353    0.000    10.42    12.13     0.00  3.97607e-03
[  75]    2  -1   2   3.6348  180.000    10.42   -13.05     0.00  4.59648e-03
[  76]    3   0  -1   3.6300    0.000    10.39    96.20     0.00  2.49235e-01
[  77]    3   1   1   3.6228  180.000    10.34   -47.88     0.00  6.14816e-02
[  78]    3   0   1   3.6168    0.000    10.31    80.46    -0.00  1.73014e-01
[  79]   -2   2   2   3.5833  180.000    10.10   -41.14     0.00  4.43507e-02
[  80]    2  -2   1   3.5707    0.000    10.03    43.68    -0.00  4.96181e-02
[  81]    3  -1   0   3.5323    0.000     9.80    84.27    -0.00  1.80447e-01
[  82]   -1   2   3   3.5298  180.000     9.78    -2.70    -0.00  1.85331e-04
[  83]    0   1  -3   3.5270    0.000     9.77     7.09     0.00  1.27285e-03
[  84]    1  -2   2   3.5199  180.000     9.73   -60.66    -0.00  9.27799e-02
[  85]    0   3  -1   3.5067    0.000     9.65   167.31    -0.00  7.00224e-01
[  86]   -1   3   2   3.4873  180.000     9.53   -66.04     0.00  1.07813e-01
[  87]    3   1  -1   3.4791    0.000     9.49    44.87    -0.00  4.95244e-02
[  88]   -3   1   1   3.4635    0.000     9.39    68.49    -0.00  1.14277e-01
[  89]    2   3   1   3.4585  180.000     9.37   -28.10     0.00  1.91755e-02
[  90]    1   3  -1   3.4289  180.000     9.19   -42.76     0.00  4.35953e-02
[  91]    1   1  -3   3.4000    0.000     9.03     2.41     0.00  1.36428e-04
[  92]    2   3   0   3.3922  180.000     8.98   -13.16     0.00  4.03457e-03
[  93]    2   1   3   3.3674    0.000     8.84    60.74     0.00  8.45910e-02
[  94]    1  -1   3   3.3400    0.000     8.69    14.23    -0.00  4.56132e-03
[  95]    3   2   0   3.3360  180.000     8.67   -29.29     0.00  1.92852e-02
[  96]    3   2   1   3.3308    0.000     8.64    37.79    -0.00  3.19836e-02
[  97]    3  -1   1   3.3169  180.000     8.56   -32.36     0.00  2.32466e-02
[  98]   -2   1   3   3.2930    0.000     8.43    38.99     0.00  3.32131e-02
[  99]    1  -3   1   3.2798  180.000     8.35    -7.10    -0.00  1.09256e-03
[ 100]    2   0  -3   3.2789  180.000     8.35   -21.69    -0.00  1.01852e-02
[ 101]    3   1   2   3.2630    0.000     8.26     5.63     0.00  6.79740e-04
[ 102]    2   0   3   3.2594    0.000     8.24    25.81    -0.00  1.42350e-02
[ 103]    2   3   2   3.2571    0.000     8.23     6.45     0.00  8.87505e-04
[ 104]    0   3   3   3.2394    0.000     8.13    97.56    -0.00  2.00723e-01
[ 105]    2   2  -2   3.2360  180.000     8.12   -58.64     0.00  7.23628e-02
[ 106]    2   2   3   3.2202    0.000     8.03    18.49     0.00  7.11939e-03
[ 107]    3   0  -2   3.2182    0.000     8.02    58.08    -0.00  7.01351e-02
[ 108]    3   0   2   3.1998  180.000     7.92    -0.49     0.00  4.89584e-06
[ 109]   -2   3   1   3.1834  180.000     7.83   -37.50     0.00  2.85565e-02
[ 110]    1   3   3   3.1718  180.000     7.77   -55.12     0.00  6.12132e-02
[ 111]   -3   1   2   3.1539    0.000     7.67    39.89     0.00  3.16753e-02
[ 112]    2  -3   0   3.1258    0.000     7.53    30.54    -0.00  1.81989e-02
[ 113]    3   2  -1   3.1078  180.000     7.43    -2.76    -0.00  1.47318e-04
[ 114]    2   3  -1   3.0984    0.000     7.38    33.35    -0.00  2.12919e-02
[ 115]    3   2   2   3.0953    0.000     7.37    32.54     0.00  2.02297e-02
[ 116]    0   1   4   3.0886    0.000     7.33     5.67     0.00  6.11439e-04
[ 117]   -3   2   1   3.0857    0.000     7.32    95.64    -0.00  1.73588e-01
[ 118]    3  -2   0   3.0817    0.000     7.30    21.47     0.00  8.72517e-03
[ 119]   -2   2   3   3.0770  180.000     7.27   -25.77    -0.00  1.25214e-02
[ 120]    2  -2   2   3.0638  180.000     7.21   -23.33    -0.00  1.01665e-02
[ 121]   -1   3   3   3.0633    0.000     7.20    73.38    -0.00  1.00559e-01
[ 122]    0   4   1   3.0631    0.000     7.20     2.24    -0.00  9.38672e-05
[ 123]    3   1  -2   3.0604    0.000     7.19     1.10     0.00  2.27499e-05
[ 124]    2   1  -3   3.0428  180.000     7.10   -24.86     0.00  1.13740e-02
[ 125]   -2   3   2   3.0294  180.000     7.03    -6.70    -0.00  8.18947e-04
[ 126]    1   4   1   3.0260    0.000     7.01     0.32     0.00  1.82716e-06
[ 127]    1   1   4   2.9935    0.000     6.85    35.52    -0.00  2.24090e-02
[ 128]    0   0   4   2.9923    0.000     6.84     1.91     0.00  6.47809e-05
[ 129]    0   2  -3   2.9862  180.000     6.81    -6.24     0.00  6.88109e-04
[ 130]    0   2   4   2.9859  180.000     6.81   -49.14     0.00  4.26451e-02
[ 131]    0   3  -2   2.9784  180.000     6.77    -6.19     0.00  6.72130e-04
[ 132]   -1   1   4   2.9692    0.000     6.73    43.51    -0.00  3.30254e-02
[ 133]    0   4   0   2.9675  180.000     6.72   -42.03     0.00  3.07806e-02
[ 134]    0   4   2   2.9674    0.000     6.72    48.30    -0.00  4.06492e-02
[ 135]    2  -1   3   2.9583  180.000     6.67   -14.58     0.00  3.67799e-03
[ 136]    3  -1   2   2.9411  180.000     6.59   -41.81     0.00  2.98724e-02
[ 137]    1   4   0   2.9349  180.000     6.56   -28.53    -0.00  1.38428e-02
[ 138]    1   4   2   2.9324  180.000     6.55   -35.70    -0.00  2.16287e-02
[ 139]    1   3  -2   2.9314  180.000     6.54    -4.67     0.00  3.69329e-04
[ 140]    1   2  -3   2.9238    0.000     6.50    10.93    -0.00  2.01568e-03
[ 141]    1   2   4   2.9155    0.000     6.46     8.40    -0.00  1.18280e-03
[ 142]    3   3   1   2.9078  180.000     6.43   -10.90    -0.00  1.97999e-03
[ 143]   -3   2   2   2.9024  180.000     6.40    -9.73    -0.00  1.57127e-03
[ 144]    2   3   3   2.9003  180.000     6.39   -12.94    -0.00  2.77553e-03
[ 145]    1   0  -4   2.8989    0.000     6.38    31.42     0.00  1.63403e-02
[ 146]   -1   4   1   2.8949  180.000     6.36    -7.02    -0.00  8.13422e-04
[ 147]    3  -2   1   2.8923  180.000     6.35   -29.80     0.00  1.46187e-02
[ 148]    1   0   4   2.8899  180.000     6.34   -14.81     0.00  3.60483e-03
[ 149]    2  -3   1   2.8870    0.000     6.32    35.50    -0.00  2.06647e-02
[ 150]    3   3   0   2.8691    0.000     6.24     0.52    -0.00  4.41066e-06
[ 151]   -1   2   4   2.8624    0.000     6.21    38.45    -0.00  2.37963e-02
[ 152]    1  -2   3   2.8550    0.000     6.17     7.68    -0.00  9.44873e-04
[ 153]    4   0   0   2.8513    0.000     6.15    87.73    -0.00  1.22808e-01
[ 154]    1  -3   2   2.8345    0.000     6.07    11.25     0.00  1.99162e-03
[ 155]    4   1   0   2.8290    0.000     6.05     0.43    -0.00  2.87676e-06
[ 156]    3   1   3   2.8215    0.000     6.01    13.65    -0.00  2.90621e-03
[ 157]   -1   4   2   2.8148    0.000     5.98     1.26     0.00  2.45230e-05
[ 158]    1  -4   0   2.8128  180.000     5.97    -0.67     0.00  6.91896e-06
[ 159]    2   4   1   2.8037    0.000     5.93     7.79    -0.00  9.33375e-04
[ 160]    4   1   1   2.7863  180.000     5.85    -6.62     0.00  6.64042e-04
[ 161]    3   3   2   2.7840    0.000     5.84    15.80    -0.00  3.77929e-03
[ 162]    4   0  -1   2.7777  180.000     5.81   -23.95     0.00  8.63461e-03
[ 163]    4   0   1   2.7697    0.000     5.77     7.12    -0.00  7.59043e-04
[ 164]    3   2  -2   2.7611  180.000     5.73    -0.39    -0.00  2.27707e-06
[ 165]    3   0  -3   2.7610  180.000     5.73   -20.67    -0.00  6.34654e-03
[ 166]   -3   1   3   2.7559  180.000     5.71   -28.75     0.00  1.22313e-02
[ 167]    3   2   3   2.7464    0.000     5.66    26.50     0.00  1.03136e-02
[ 168]    0   1  -4   2.7448  180.000     5.66   -12.70    -0.00  2.36552e-03
[ 169]    3   0   3   2.7436  180.000     5.65   -32.43     0.00  1.54098e-02
[ 170]   -2   3   3   2.7398  180.000     5.63   -12.61     0.00  2.32285e-03
[ 171]    0   3   4   2.7349    0.000     5.61     4.96     0.00  3.58352e-04
[ 172]    2   1   4   2.7344  180.000     5.61   -11.88     0.00  2.05250e-03
[ 173]    2   4   0   2.7317    0.000     5.60    41.81    -0.00  2.53578e-02
[ 174]    2   4   2   2.7278    0.000     5.58     6.58     0.00  6.26526e-04
[ 175]    0   4  -1   2.7268    0.000     5.57     0.73     0.00  7.66238e-06
[ 176]    0   4   3   2.7266    0.000     5.57     1.56     0.00  3.53434e-05
[ 177]    4   1  -1   2.7212    0.000     5.55    20.88     0.00  6.27136e-03
[ 178]    4  -1   0   2.7192  180.000     5.54   -31.64     0.00  1.43740e-02
[ 179]    2   3  -2   2.7178  180.000     5.53   -30.42     0.00  1.32745e-02
[ 180]    1   4  -1   2.7023    0.000     5.46    31.39    -0.00  1.39577e-02
[ 181]    2   2  -3   2.6999  180.000     5.45   -38.65     0.00  2.11112e-02
[ 182]    1   4   3   2.6985  180.000     5.44    -0.23     0.00  7.39122e-07
[ 183]   -2   1   4   2.6977    0.000     5.44     4.54    -0.00  2.90977e-04
[ 184]    1   3   4   2.6930    0.000     5.42    22.06    -0.00  6.83834e-03
[ 185]   -4   1   1   2.6883    0.000     5.40    46.52    -0.00  3.02959e-02
[ 186]    2   2   4   2.6870  180.000     5.39    -9.42     0.00  1.24195e-03
[ 187]    3   3  -1   2.6856  180.000     5.39   -15.18     0.00  3.21891e-03
[ 188]    1   1  -4   2.6845  180.000     5.38    -7.51    -0.00  7.86713e-04
[ 189]   -3   3   1   2.6642    0.000     5.29    58.91    -0.00  4.76107e-02
[ 190]    4   2   0   2.6622  180.000     5.28   -20.09     0.00  5.52854e-03
[ 191]    4   2   1   2.6587    0.000     5.27    40.86     0.00  2.28052e-02
[ 192]    2   0  -4   2.6566    0.000     5.26    21.00     0.00  6.01186e-03
[ 193]    1  -1   4   2.6530  180.000     5.24    -7.41     0.00  7.47061e-04
[ 194]    2   0   4   2.6428    0.000     5.20    19.97     0.00  5.37487e-03
[ 195]    3  -3   0   2.6293  180.000     5.14    -7.05    -0.00  6.61411e-04
[ 196]   -1   3   4   2.6273    0.000     5.13    47.65    -0.00  3.02013e-02
[ 197]    3   1  -3   2.6272  180.000     5.13   -14.69     0.00  2.86859e-03
[ 198]    4  -1   1   2.6163  180.000     5.08    -5.57    -0.00  4.09287e-04
[ 199]   -3   2   3   2.6139    0.000     5.07    18.32    -0.00  4.41461e-03
[ 200]    4   1   2   2.6114    0.000     5.06    21.51     0.00  6.07201e-03
[ 201]   -1   4   3   2.6076    0.000     5.04     8.07    -0.00  8.51283e-04
[ 202]   -2   2   4   2.6054    0.000     5.03     9.83    -0.00  1.26237e-03
[ 203]    1  -4   1   2.6045    0.000     5.03    36.51    -0.00  1.73861e-02
[ 204]   -2   4   1   2.6043    0.000     5.03    35.86     0.00  1.67648e-02
[ 205]    3  -2   2   2.6017    0.000     5.02    19.98     0.00  5.19444e-03
[ 206]    2  -2   3   2.5941    0.000     4.98     6.74    -0.00  5.86789e-04
[ 207]    4   0  -2   2.5804  180.000     4.93    -4.94    -0.00  3.11371e-04
[ 208]   -3   3   2   2.5727    0.000     4.89    72.21     0.00  6.61440e-02
[ 209]    2  -3   2   2.5686    0.000     4.87    22.86    -0.00  6.60539e-03
[ 210]    4   0   2   2.5678  180.000     4.87    -5.12     0.00  3.31753e-04
[ 211]    3   3   3   2.5504    0.000     4.80    10.80    -0.00  1.45097e-03
[ 212]   -2   4   2   2.5462  180.000     4.78   -32.04    -0.00  1.27202e-02
[ 213]    3  -1   3   2.5460    0.000     4.78    11.75    -0.00  1.71115e-03
[ 214]    2  -4   0   2.5433    0.000     4.77    56.13     0.00  3.89383e-02
[ 215]    4   2  -1   2.5426  180.000     4.76   -18.52     0.00  4.23671e-03
[ 216]    2   4  -1   2.5420    0.000     4.76    14.21     0.00  2.49404e-03
[ 217]   -4   1   2   2.5363  180.000     4.74   -16.71    -0.00  3.42896e-03
[ 218]    2   4   3   2.5357  180.000     4.73   -48.14     0.00  2.84500e-02
[ 219]    4   2   2   2.5335  180.000     4.73   -44.41     0.00  2.41633e-02
[ 220]    2   3   4   2.5201    0.000     4.67    19.55     0.00  4.62779e-03
[ 221]    0   3  -3   2.5150    0.000     4.65    40.64    -0.00  1.99058e-02
[ 222]    4   1  -2   2.5070  180.000     4.61   -14.44     0.00  2.49373e-03
[ 223]    2   1  -4   2.4987    0.000     4.58     2.78    -0.00  9.14888e-05
[ 224]    3   4   1   2.4953  180.000     4.57   -35.77    -0.00  1.51494e-02
[ 225]   -4   2   1   2.4898  180.000     4.54   -65.56    -0.00  5.06284e-02
[ 226]    1   3  -3   2.4873  180.000     4.53   -50.28     0.00  2.97074e-02
[ 227]    4  -2   0   2.4869    0.000     4.53     4.10     0.00  1.97724e-04
[ 228]    3  -3   1   2.4817    0.000     4.51    14.98     0.00  2.62552e-03
[ 229]    0   1   5   2.4681  180.000     4.45   -93.84     0.00  1.01690e-01
