************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
 15   9   7   1.35851   69.0802   3.06422e-06    0.0%   4   355     1.064
 -9   5  15   1.35807   69.1057   2.68025e-04    0.0%   4   331     1.064
  8  12   6   1.35804   69.1072   2.19972e-03    0.1%   4   244     1.064
 10   0 -16   1.35799   69.1104   2.90981e-07    0.0%   2   356     1.064
 17   9   4   1.35796   69.1122   2.38083e-04    0.0%   4   386     1.063
  1   3  17   1.35795   69.1126   1.37289e-03    0.1%   4   299     1.063
  7   7  14   1.35775   69.1239   1.04355e-04    0.0%   4   294     1.063
 23   3   2   1.35749   69.1391   1.66097e-03    0.1%   4   542     1.063
 12   4  14   1.35745   69.1414   3.28644e-06    0.0%   4   356     1.063
  7  11   9   1.35744   69.1420   2.91408e-04    0.0%   4   251     1.063
 10   8  12   1.35686   69.1758   5.85052e-05    0.0%   4   308     1.061
  1   7  15   1.35676   69.1820   2.11194e-05    0.0%   4   275     1.061
 15   7  10   1.35675   69.1823   7.91885e-05    0.0%   4   374     1.061
 22   4   4   1.35649   69.1974   1.77298e-07    0.0%   4   516     1.061
  9  11   8   1.35628   69.2095   6.94977e-04    0.0%   4   266     1.060
 23   1   4   1.35620   69.2145   3.23408e-05    0.0%   4   546     1.060
  6   6  15   1.35610   69.2203   5.26032e-07    0.0%   4   297     1.060
  0  10  12   1.35601   69.2258   4.27209e-05    0.0%   4   244     1.060
-20   6   6   1.35586   69.2344   2.42178e-08    0.0%   4   472     1.060
 18   8   5   1.35550   69.2554   2.38088e-04    0.0%   4   413     1.059
 21   3   7   1.35544   69.2585   1.60002e-07    0.0%   4   499     1.059
-19   7   6   1.35542   69.2597   1.78100e-05    0.0%   4   446     1.059
 14  10   6   1.35542   69.2598   1.69576e-03    0.1%   4   332     1.059
 13   5  13   1.35517   69.2743   7.48969e-05    0.0%   4   363     1.058
  9   1  16   1.35507   69.2804   1.11108e-06    0.0%   4   338     1.058
  3   9  13   1.35504   69.2818   2.97092e-04    0.0%   4   259     1.058
-23   3   3   1.35473   69.3003   5.37314e-05    0.0%   4   547     1.058
 -4   8  14   1.35458   69.3091   1.39730e-03    0.1%   4   276     1.057
 18   4  10   1.35457   69.3094   1.88929e-05    0.0%   4   440     1.057
 12  10   8   1.35454   69.3111   5.06209e-05    0.0%   4   308     1.057
 12   8  11   1.35447   69.3156   4.36608e-05    0.0%   4   329     1.057
  4  12   8   1.35441   69.3189   8.29391e-04    0.0%   4   224     1.057
 21   5   5   1.35441   69.3191   5.02905e-04    0.0%   4   491     1.057
  4   2  17   1.35425   69.3282   2.53920e-05    0.0%   4   309     1.057
 14   4  13   1.35423   69.3293   1.51503e-04    0.0%   4   381     1.057
-16   2  13   1.35382   69.3535   3.11043e-06    0.0%   4   429     1.056
 11   5  14   1.35369   69.3608   3.24083e-05    0.0%   4   342     1.056
 13   9   9   1.35353   69.3705   7.35497e-04    0.0%   4   331     1.055
 -3   3  17   1.35332   69.3826   1.11837e-05    0.0%   4   307     1.055
-16  10   3   1.35323   69.3881   7.63005e-05    0.0%   4   365     1.055
  5   1  17   1.35303   69.4000   2.24082e-04    0.0%   4   315     1.054
 -2  10  12   1.35298   69.4030   1.21714e-06    0.0%   4   248     1.054
-11  11   7   1.35259   69.4255   4.12389e-04    0.0%   4   291     1.054
 -5   5  16   1.35220   69.4482   1.17381e-06    0.0%   4   306     1.053
 -5  11  10   1.35216   69.4511   2.91704e-04    0.0%   4   246     1.053
 22   2   6   1.35195   69.4634   1.31078e-04    0.0%   4   524     1.052
 13   3  14   1.35168   69.4792   5.89572e-06    0.0%   4   374     1.052
-17   3  12   1.35168   69.4792   9.97016e-04    0.0%   4   442     1.052
 -3   7  15   1.35157   69.4856   2.18159e-04    0.0%   4   283     1.052
 -7  13   3   1.35130   69.5014   9.59180e-04    0.0%   4   227     1.051
-23   1   5   1.35125   69.5043   1.60635e-04    0.0%   4   555     1.051
-22   4   5   1.35089   69.5252   1.02019e-05    0.0%   4   525     1.051
 17   1  12   1.35079   69.5311   1.38063e-03    0.1%   4   434     1.050
 14   0  14   1.35067   69.5383   3.58832e-05    0.0%   2   392     1.050
-18   6   9   1.34988   69.5851   9.42223e-04    0.0%   4   441     1.049
 18   2  11   1.34972   69.5947   1.31891e-04    0.0%   4   449     1.048
  2  10  12   1.34953   69.6055   6.56974e-04    0.0%   4   248     1.048
 21   1   8   1.34936   69.6159   4.24670e-04    0.0%   4   506     1.048
-11   7  13   1.34916   69.6274   4.47459e-04    0.0%   4   339     1.047
-17   9   5   1.34912   69.6300   1.69724e-07    0.0%   4   395     1.047
 20   2   9   1.34900   69.6371   1.41746e-05    0.0%   4   485     1.047
 20   0 -10   1.34871   69.6541   7.88853e-05    0.0%   2   500     1.047
  7  13   3   1.34830   69.6785   2.63068e-05    0.0%   4   227     1.046
-13   7  12   1.34825   69.6812   2.18316e-03    0.1%   4   362     1.046
-13  11   5   1.34770   69.7139   1.21546e-03    0.1%   4   315     1.045
 -1  13   6   1.34769   69.7142   4.10258e-04    0.0%   4   206     1.045
 16   8   8   1.34752   69.7247   2.50491e-03    0.1%   4   384     1.044
 -9   3  16   1.34735   69.7347   4.09968e-04    0.0%   4   346     1.044
 10   4  15   1.34706   69.7520   1.79817e-05    0.0%   4   341     1.044
  1  13   6   1.34684   69.7648   4.16005e-03    0.2%   4   206     1.043
-21   5   6   1.34683   69.7657   1.85857e-03    0.1%   4   502     1.043
 12   6  13   1.34666   69.7758   4.79154e-05    0.0%   4   349     1.043
-10  12   5   1.34664   69.7769   8.46718e-07    0.0%   4   269     1.043
  4   8  14   1.34656   69.7815   2.59966e-03    0.1%   4   276     1.043
 16  10   3   1.34637   69.7929   1.12068e-05    0.0%   4   365     1.042
  3   3  17   1.34603   69.8127   2.67897e-04    0.0%   4   307     1.042
 11   3  15   1.34599   69.8152   3.76778e-04    0.0%   4   355     1.042
 12  12   0   1.34594   69.8183   6.88492e-03    0.3%   4   288     1.042
 24   0   0   1.34592   69.8197   5.16324e-06    0.0%   2   576     1.042
-19   1  11   1.34583   69.8250   4.38434e-04    0.0%   4   483     1.041
-19   5   9   1.34582   69.8252   1.95103e-03    0.1%   4   467     1.041
  8   8  13   1.34567   69.8343   5.69429e-04    0.0%   4   297     1.041
-18   8   6   1.34556   69.8411   3.00465e-05    0.0%   4   424     1.041
 20   4   8   1.34524   69.8599   3.61296e-04    0.0%   4   480     1.040
  3   7  15   1.34516   69.8649   2.92958e-04    0.0%   4   283     1.040
-21   3   8   1.34511   69.8673   7.82084e-05    0.0%   4   514     1.040
  5  11  10   1.34503   69.8726   9.84820e-04    0.0%   4   246     1.040
 -5  13   5   1.34487   69.8819   1.65909e-03    0.1%   4   219     1.040
 23   3   3   1.34487   69.8822   1.87210e-04    0.0%   4   547     1.040
-12  12   1   1.34462   69.8967   1.20979e-03    0.1%   4   289     1.039
-17   7   9   1.34455   69.9007   5.43890e-04    0.0%   4   419     1.039
-17   5  11   1.34427   69.9174   6.17331e-04    0.0%   4   435     1.039
-22   2   7   1.34396   69.9359   1.07358e-02    0.5%   4   537     1.038
 15   3  13   1.34389   69.9402   1.62419e-05    0.0%   4   403     1.038
-10   2  16   1.34381   69.9450   7.97074e-06    0.0%   4   360     1.038
 -5   9  13   1.34363   69.9555   1.80447e-06    0.0%   4   275     1.038
-16   6  11   1.34350   69.9635   1.27683e-05    0.0%   4   413     1.037
-13   1  15   1.34347   69.9655   4.37091e-06    0.0%   4   395     1.037
 18   0 -12   1.34315   69.9844   3.60946e-05    0.0%   2   468     1.037
 15   5  12   1.34313   69.9854   4.48072e-04    0.0%   4   394     1.037
 12  12   1   1.34293   69.9976   1.35663e-05    0.0%   4   289     1.036
 -6   2  17   1.34287   70.0015   1.50607e-05    0.0%   4   329     1.036
-15   1  14   1.34205   70.0504   2.96066e-03    0.1%   4   422     1.035
-15   9   8   1.34174   70.0686   1.23493e-03    0.1%   4   370     1.034
-10  10  10   1.34165   70.0740   1.84274e-03    0.1%   4   300     1.034
 11  11   7   1.34165   70.0742   1.01008e-04    0.0%   4   291     1.034
 -8   4  16   1.34156   70.0794   3.63359e-04    0.0%   4   336     1.034
  5  13   5   1.34135   70.0922   2.42033e-05    0.0%   4   219     1.033
-23   3   4   1.34111   70.1067   1.25623e-04    0.0%   4   554     1.033
  5   5  16   1.34085   70.1220   1.71321e-05    0.0%   4   306     1.033
 24   0  -2   1.34067   70.1330   3.86140e-04    0.0%   2   580     1.032
 10   6  14   1.34063   70.1351   8.09025e-04    0.0%   4   332     1.032
 -4  10  12   1.34063   70.1352   9.31010e-05    0.0%   4   260     1.032
-14  10   7   1.34005   70.1704   2.84683e-04    0.0%   4   345     1.031
-11   9  11   1.33965   70.1943   1.85589e-03    0.1%   4   323     1.030
 10  12   5   1.33960   70.1975   2.44544e-05    0.0%   4   269     1.030
 -7   1  17   1.33943   70.2072   3.73930e-04    0.0%   4   339     1.030
 14   6  12   1.33935   70.2120   2.57706e-04    0.0%   4   376     1.030
 -3  13   6   1.33924   70.2185   1.05178e-03    0.1%   4   214     1.030
 19   7   6   1.33922   70.2201   8.36121e-04    0.0%   4   446     1.030
-16  10   4   1.33916   70.2234   2.33765e-05    0.0%   4   372     1.030
-12  12   2   1.33901   70.2324   5.83064e-06    0.0%   4   292     1.029
  9   5  15   1.33883   70.2435   3.79582e-05    0.0%   4   331     1.029
 20   6   6   1.33880   70.2454   3.51609e-06    0.0%   4   472     1.029
 14   8  10   1.33870   70.2515   1.06360e-04    0.0%   4   360     1.029
 13  11   5   1.33854   70.2607   1.01742e-03    0.0%   4   315     1.028
  0  12   9   1.33846   70.2657   6.91941e-04    0.0%   4   225     1.028
 -8   6  15   1.33822   70.2804   4.00874e-05    0.0%   4   325     1.028
-21   1   9   1.33782   70.3042   4.99235e-06    0.0%   4   523     1.027
 16   4  12   1.33768   70.3130   3.71447e-04    0.0%   4   416     1.027
 -8  10  11   1.33735   70.3327   1.43912e-07    0.0%   4   285     1.026
  0   6  16   1.33723   70.3399   1.53008e-04    0.0%   4   292     1.026
 17   9   5   1.33715   70.3450   2.55208e-06    0.0%   4   395     1.026
 -8  12   7   1.33713   70.3463   5.36138e-03    0.3%   4   257     1.026
 -5   3  17   1.33707   70.3499   3.12538e-05    0.0%   4   323     1.026
  3  13   6   1.33674   70.3697   4.27417e-04    0.0%   4   214     1.025
 -6  12   8   1.33673   70.3703   1.17568e-04    0.0%   4   244     1.025
 14   2  14   1.33672   70.3706   1.00800e-03    0.0%   4   396     1.025
 -7  13   4   1.33667   70.3739   1.47293e-05    0.0%   4   234     1.025
 -9   7  14   1.33619   70.4027   6.68515e-04    0.0%   4   326     1.024
-18   4  11   1.33582   70.4253   2.00521e-05    0.0%   4   461     1.024
  0   4  17   1.33575   70.4297   5.19487e-04    0.0%   4   305     1.023
 12   2  15   1.33570   70.4326   3.80333e-06    0.0%   4   373     1.023
 12  12   2   1.33568   70.4339   2.38851e-04    0.0%   4   292     1.023
 -9   9  12   1.33562   70.4372   4.95364e-05    0.0%   4   306     1.023
 22   4   5   1.33540   70.4505   2.27163e-05    0.0%   4   525     1.023
 10   0  16   1.33528   70.4581   2.54721e-07    0.0%   2   356     1.023
 19   3  10   1.33522   70.4618   9.96772e-06    0.0%   4   470     1.023
 -2  12   9   1.33513   70.4669   5.63268e-05    0.0%   4   229     1.022
 -5   7  15   1.33510   70.4690   4.31915e-04    0.0%   4   299     1.022
 23   1   5   1.33505   70.4716   4.31078e-05    0.0%   4   555     1.022
 -2   6  16   1.33488   70.4823   3.88993e-04    0.0%   4   296     1.022
-20   2  10   1.33482   70.4857   1.62133e-05    0.0%   4   504     1.022
  5   9  13   1.33456   70.5014   4.56106e-04    0.0%   4   275     1.021
 24   0   2   1.33400   70.5359   1.70319e-04    0.0%   2   580     1.020
  4  10  12   1.33396   70.5380   1.40516e-05    0.0%   4   260     1.020
-15   7  11   1.33354   70.5634   5.22928e-04    0.0%   4   395     1.020
 -2   4  17   1.33354   70.5637   4.68659e-05    0.0%   4   309     1.020
 -6   8  14   1.33329   70.5786   3.63936e-05    0.0%   4   296     1.019
  7  13   4   1.33280   70.6086   5.86198e-05    0.0%   4   234     1.018
  2  12   9   1.33265   70.6178   8.83719e-05    0.0%   4   229     1.018
-20   4   9   1.33264   70.6184   2.35512e-05    0.0%   4   497     1.018
-12  10   9   1.33224   70.6429   1.68595e-05    0.0%   4   325     1.017
  0  14   0   1.33214   70.6486   9.67549e-09    0.0%   2   196     1.017
  9  13   0   1.33214   70.6489   9.74434e-05    0.0%   4   250     1.017
 15  11   0   1.33213   70.6493   2.64903e-04    0.0%   4   346     1.017
 21   7   0   1.33212   70.6500   1.00719e-04    0.0%   4   490     1.017
 24   2   0   1.33211   70.6504   1.64565e-06    0.0%   4   580     1.017
 -1  11  11   1.33203   70.6553   7.14829e-05    0.0%   4   243     1.017
-24   2   1   1.33166   70.6782   1.12426e-04    0.0%   4   581     1.016
-21   7   1   1.33146   70.6903   5.31968e-06    0.0%   4   491     1.016
-11   1  16   1.33117   70.7082   2.38680e-04    0.0%   4   378     1.015
-15  11   1   1.33106   70.7148   4.08779e-04    0.0%   4   347     1.015
 -9  13   1   1.33066   70.7394   4.18047e-04    0.0%   4   251     1.015
  1  11  11   1.33052   70.7474   3.61454e-05    0.0%   4   243     1.014
 18   8   6   1.33052   70.7478   2.63481e-06    0.0%   4   424     1.014
  2   6  16   1.33048   70.7504   1.02078e-04    0.0%   4   296     1.014
 -9  11   9   1.33039   70.7558   1.07919e-04    0.0%   4   283     1.014
 16  10   4   1.33032   70.7601   5.03071e-08    0.0%   4   372     1.014
-16   8   9   1.33018   70.7687   2.47069e-03    0.1%   4   401     1.014
  6  12   8   1.33011   70.7726   1.55097e-04    0.0%   4   244     1.014
  0  14   1   1.33004   70.7768   1.25208e-04    0.0%   4   197     1.013
-13   9  10   1.33002   70.7782   2.76750e-05    0.0%   4   350     1.013
-18   2  12   1.32943   70.8143   2.58833e-04    0.0%   4   472     1.012
  9  13   1   1.32942   70.8147   2.14447e-03    0.1%   4   251     1.012
  8  12   7   1.32941   70.8156   2.85363e-04    0.0%   4   257     1.012
-23   1   6   1.32929   70.8229   2.98480e-05    0.0%   4   566     1.012
 21   5   6   1.32928   70.8235   2.70663e-06    0.0%   4   502     1.012
-12  12   3   1.32927   70.8240   4.13379e-05    0.0%   4   297     1.012
-20   6   7   1.32927   70.8244   1.83224e-07    0.0%   4   485     1.012
 11   7  13   1.32920   70.8284   4.57889e-05    0.0%   4   339     1.012
 15  11   1   1.32901   70.8403   4.19546e-05    0.0%   4   347     1.012
-22   4   6   1.32888   70.8479   7.31336e-06    0.0%   4   536     1.011
  2   4  17   1.32888   70.8484   1.03127e-05    0.0%   4   309     1.011
-19   7   7   1.32879   70.8535   3.18576e-05    0.0%   4   459     1.011
  6   2  17   1.32873   70.8571   2.40540e-04    0.0%   4   329     1.011
 21   7   1   1.32859   70.8661   4.92917e-04    0.0%   4   491     1.011
 23   3   4   1.32839   70.8781   3.15736e-06    0.0%   4   554     1.011
 24   2   1   1.32838   70.8791   2.88931e-05    0.0%   4   581     1.011
 10  10  10   1.32783   70.9125   3.99900e-04    0.0%   4   300     1.010
  2  14   0   1.32763   70.9246   7.15694e-05    0.0%   4   200     1.009
 20   8   0   1.32761   70.9259   5.31505e-05    0.0%   4   464     1.009
 22   6   0   1.32761   70.9261   4.48876e-03    0.2%   4   520     1.009
 22   0  -8   1.32738   70.9405   3.85698e-05    0.0%   2   548     1.009
  9   3  16   1.32733   70.9433   8.40914e-04    0.0%   4   346     1.009
 18   6   9   1.32730   70.9455   1.58879e-04    0.0%   4   441     1.009
-17   1  13   1.32704   70.9615   1.43573e-05    0.0%   4   459     1.008
-24   2   2   1.32702   70.9622   7.21155e-06    0.0%   4   584     1.008
-22   6   1   1.32702   70.9622   4.79225e-03    0.2%   4   521     1.008
-20   8   1   1.32689   70.9703   3.42806e-03    0.2%   4   465     1.008
-17   9   6   1.32685   70.9727   4.35485e-04    0.0%   4   406     1.008
 -7   5  16   1.32680   70.9757   2.00975e-04    0.0%   4   330     1.008
-21   7   2   1.32662   70.9868   1.96901e-05    0.0%   4   494     1.008
 13   7  12   1.32656   70.9906   9.12245e-05    0.0%   4   362     1.007
 14  10   7   1.32654   70.9917   9.56245e-04    0.0%   4   345     1.007
 -7  11  10   1.32594   71.0288   8.36424e-05    0.0%   4   270     1.006
-15  11   2   1.32582   71.0363   3.03389e-05    0.0%   4   350     1.006
 -2  14   1   1.32569   71.0443   2.38256e-03    0.1%   4   201     1.006
  2  14   1   1.32542   71.0610   2.39311e-04    0.0%   4   201     1.005
  5   3  17   1.32541   71.0617   4.26222e-04    0.0%   4   323     1.005
  8  10  11   1.32528   71.0696   4.18498e-06    0.0%   4   285     1.005
-13  11   6   1.32523   71.0727   1.57832e-03    0.1%   4   326     1.005
 15   9   8   1.32521   71.0743   6.27828e-05    0.0%   4   370     1.005
 -9  13   2   1.32502   71.0860   1.81470e-03    0.1%   4   254     1.005
  5   7  15   1.32484   71.0968   3.56914e-04    0.0%   4   299     1.004
 16   2  13   1.32478   71.1006   6.11359e-05    0.0%   4   429     1.004
-12   8  12   1.32455   71.1147   4.04413e-03    0.2%   4   352     1.004
 -3  11  11   1.32455   71.1149   3.81646e-04    0.0%   4   251     1.004
 12  12   3   1.32439   71.1250   4.04295e-03    0.2%   4   297     1.004
 20   8   1   1.32418   71.1374   8.48565e-05    0.0%   4   465     1.003
 22   6   1   1.32405   71.1460   8.00345e-06    0.0%   4   521     1.003
-10  12   6   1.32402   71.1476   4.87223e-06    0.0%   4   280     1.003
  8   4  16   1.32395   71.1519   5.95414e-04    0.0%   4   336     1.003
  0  14   2   1.32381   71.1609   7.19556e-05    0.0%   4   200     1.003
-23   3   5   1.32374   71.1649   1.00626e-05    0.0%   4   563     1.003
 -4   6  16   1.32356   71.1762   2.42253e-05    0.0%   4   308     1.002
 17   7   9   1.32344   71.1833   4.05434e-05    0.0%   4   419     1.002
 17   3  12   1.32331   71.1915   3.96216e-04    0.0%   4   442     1.002
  7   1  17   1.32311   71.2037   9.49442e-04    0.0%   4   339     1.001
 11   9  11   1.32305   71.2076   1.20314e-04    0.0%   4   323     1.001
-14   4  14   1.32295   71.2139   3.49423e-05    0.0%   4   408     1.001
 -4  12   9   1.32286   71.2193   2.20098e-04    0.0%   4   241     1.001
 22   2   7   1.32275   71.2265   1.63483e-04    0.0%   4   537     1.001
  9  13   2   1.32259   71.2363   2.49773e-03    0.1%   4   254     1.001
 -4   4  17   1.32239   71.2489   7.37788e-04    0.0%   4   321     1.000
-22   6   2   1.32230   71.2541   5.85864e-05    0.0%   4   524     1.000
 19   5   9   1.32223   71.2586   1.36894e-04    0.0%   4   467     1.000
-20   8   2   1.32204   71.2705   5.17864e-04    0.0%   4   468     1.000
-13   5  14   1.32201   71.2723   6.14268e-04    0.0%   4   390     1.000
 -5  13   6   1.32200   71.2726   2.46378e-04    0.0%   4   230     1.000
 21   3   8   1.32196   71.2754   3.28671e-04    0.0%   4   514     0.999
  6   8  14   1.32187   71.2811   3.41819e-04    0.0%   4   296     0.999
  8   6  15   1.32181   71.2848   5.75392e-05    0.0%   4   325     0.999
 10   2  16   1.32180   71.2856   5.61561e-04    0.0%   4   360     0.999
 15  11   2   1.32178   71.2868   1.23431e-06    0.0%   4   350     0.999
-11  11   8   1.32145   71.3069   1.52686e-04    0.0%   4   306     0.999
-16  10   5   1.32140   71.3101   1.60883e-06    0.0%   4   381     0.999
 20   0  10   1.32106   71.3311   2.93547e-03    0.1%   2   500     0.998
 21   7   2   1.32096   71.3376   1.36598e-04    0.0%   4   494     0.998
  9   9  12   1.32091   71.3406   1.03156e-04    0.0%   4   306     0.998
-10   8  13   1.32091   71.3409   7.46373e-05    0.0%   4   333     0.998
-21   5   7   1.32082   71.3463   8.90971e-05    0.0%   4   515     0.998
 24   2   2   1.32055   71.3630   2.71302e-04    0.0%   4   584     0.997
 -1  13   7   1.32030   71.3787   3.62233e-04    0.0%   4   219     0.997
  3  11  11   1.32011   71.3904   8.13110e-07    0.0%   4   251     0.996
-12   4  15   1.31981   71.4091   3.14646e-04    0.0%   4   385     0.996
 -6  10  12   1.31972   71.4149   8.21595e-04    0.0%   4   280     0.996
 -2  14   2   1.31965   71.4194   3.45226e-05    0.0%   4   204     0.995
  9  11   9   1.31944   71.4325   2.39334e-05    0.0%   4   283     0.995
-18   8   7   1.31942   71.4335   8.02457e-05    0.0%   4   437     0.995
  1  13   7   1.31936   71.4370   8.56021e-04    0.0%   4   219     0.995
 16   6  11   1.31936   71.4374   6.22798e-07    0.0%   4   413     0.995
  2  14   2   1.31911   71.4527   4.30826e-04    0.0%   4   204     0.995
  9   7  14   1.31906   71.4564   1.27807e-03    0.1%   4   326     0.994
 24   0  -4   1.31884   71.4700   2.80631e-03    0.1%   2   592     0.994
-19   3  11   1.31864   71.4823   5.00386e-04    0.0%   4   491     0.994
 17   5  11   1.31862   71.4834   1.01440e-04    0.0%   4   435     0.994
 -7  13   5   1.31840   71.4971   1.54458e-03    0.1%   4   243     0.993
-24   2   3   1.31834   71.5011   1.28457e-05    0.0%   4   589     0.993
 -7   9  13   1.31831   71.5033   3.40304e-04    0.0%   4   299     0.993
  4  12   9   1.31804   71.5196   1.85025e-04    0.0%   4   241     0.993
  5  13   6   1.31799   71.5228   1.38037e-03    0.1%   4   230     0.993
-21   7   3   1.31775   71.5382   9.18493e-07    0.0%   4   499     0.992
 12  10   9   1.31764   71.5452   4.06967e-05    0.0%   4   325     0.992
 19   1  11   1.31716   71.5753   3.60422e-04    0.0%   4   483     0.991
 13   1  15   1.31680   71.5978   5.45752e-04    0.0%   4   395     0.991
  0   0  18   1.31673   71.6020   4.79402e-05    0.0%   2   324     0.991
 20   8   2   1.31670   71.6040   8.15417e-05    0.0%   4   468     0.990
-15  11   3   1.31656   71.6125   3.22393e-03    0.2%   4   355     0.990
  7  11  10   1.31656   71.6128   6.95976e-05    0.0%   4   270     0.990
-15   5  13   1.31644   71.6201   7.38909e-07    0.0%   4   419     0.990
 22   6   2   1.31643   71.6209   9.80664e-04    0.0%   4   524     0.990
-13   3  15   1.31642   71.6214   1.66544e-06    0.0%   4   403     0.990
 10  12   6   1.31600   71.6480   3.27415e-04    0.0%   4   280     0.989
-12  12   4   1.31567   71.6686   1.77138e-03    0.1%   4   304     0.989
 -9  13   3   1.31538   71.6870   2.97722e-03    0.1%   4   259     0.988
-15   3  14   1.31508   71.7054   1.29855e-04    0.0%   4   430     0.988
  4   6  16   1.31502   71.7097   1.26543e-04    0.0%   4   308     0.988
-14   8  11   1.31500   71.7109   6.08388e-05    0.0%   4   381     0.988
 13  11   6   1.31480   71.7231   8.22868e-04    0.0%   4   326     0.987
  2   0 -18   1.31475   71.7267   2.97005e-05    0.0%   2   328     0.987
-11   5  15   1.31444   71.7462   5.80942e-06    0.0%   4   371     0.987
  4  14   0   1.31438   71.7499   8.63340e-05    0.0%   4   212     0.987
 19   9   0   1.31436   71.7510   4.31840e-06    0.0%   4   442     0.986
 23   5   0   1.31435   71.7515   4.32561e-04    0.0%   4   554     0.986
-22   2   8   1.31413   71.7656   2.05716e-04    0.0%   4   552     0.986
-23   5   1   1.31385   71.7832   1.41932e-04    0.0%   4   555     0.986
  7  13   5   1.31377   71.7885   2.22697e-04    0.0%   4   243     0.985
 -8   2  17   1.31374   71.7900   7.46190e-06    0.0%   4   357     0.985
 18   0  12   1.31372   71.7912   7.07288e-08    0.0%   2   468     0.985
  0  14   3   1.31360   71.7991   2.44187e-06    0.0%   4   205     0.985
-19   9   1   1.31360   71.7993   1.56337e-04    0.0%   4   443     0.985
-22   6   3   1.31358   71.8004   1.24963e-03    0.1%   4   529     0.985
 -1   1  18   1.31356   71.8016   6.96925e-07    0.0%   4   326     0.985
 15   1  14   1.31348   71.8066   5.55514e-04    0.0%   4   422     0.985
  4   4  17   1.31334   71.8155   4.53564e-05    0.0%   4   321     0.985
 17   9   6   1.31322   71.8234   5.71549e-04    0.0%   4   406     0.985
-20   8   3   1.31319   71.8251   1.91945e-04    0.0%   4   473     0.984
-16   4  13   1.31294   71.8405   1.39584e-03    0.1%   4   441     0.984
 -4  14   1   1.31263   71.8606   7.92354e-06    0.0%   4   213     0.984
 -7   3  17   1.31262   71.8607   3.60587e-04    0.0%   4   347     0.984
 13   9  10   1.31259   71.8629   7.18665e-04    0.0%   4   350     0.983
 -3  13   7   1.31248   71.8696   7.85926e-04    0.0%   4   227     0.983
-12   6  14   1.31232   71.8799   2.47532e-05    0.0%   4   376     0.983
 21   1   9   1.31227   71.8833   1.44464e-03    0.1%   4   523     0.983
  4  14   1   1.31210   71.8939   5.64659e-07    0.0%   4   213     0.983
  7   5  16   1.31185   71.9095   2.73753e-03    0.1%   4   330     0.982
  9  13   3   1.31182   71.9116   1.57934e-04    0.0%   4   259     0.982
 16   0 -14   1.31166   71.9216   3.87132e-03    0.2%   2   452     0.982
 15   7  11   1.31136   71.9406   1.16391e-04    0.0%   4   395     0.981
-18   6  10   1.31129   71.9454   1.38520e-04    0.0%   4   460     0.981
-14   6  13   1.31124   71.9484   6.92394e-06    0.0%   4   401     0.981
 22   4   6   1.31124   71.9487   1.83048e-06    0.0%   4   536     0.981
  1   1  18   1.31119   71.9513   1.34556e-09    0.0%   4   326     0.981
-21   3   9   1.31111   71.9568   1.93397e-04    0.0%   4   531     0.981
 19   9   1   1.31110   71.9574   1.65806e-04    0.0%   4   443     0.981
 19   7   7   1.31102   71.9626   2.49056e-04    0.0%   4   459     0.981
 16   8   9   1.31090   71.9698   1.57803e-03    0.1%   4   401     0.981
 -1   9  14   1.31088   71.9713   3.09273e-04    0.0%   4   278     0.981
 23   1   6   1.31084   71.9738   1.12872e-07    0.0%   4   566     0.981
 23   5   1   1.31083   71.9745   6.22498e-04    0.0%   4   555     0.981
 16  10   5   1.31080   71.9763   4.25724e-04    0.0%   4   381     0.980
 15  11   3   1.31063   71.9869   4.09612e-04    0.0%   4   355     0.980
 20   6   7   1.31056   71.9918   2.95653e-05    0.0%   4   485     0.980
 -7   7  15   1.31050   71.9954   2.91981e-07    0.0%   4   323     0.980
  6  10  12   1.31020   72.0142   2.24942e-04    0.0%   4   280     0.979
 12   0 -16   1.31016   72.0168   8.04545e-04    0.0%   2   400     0.979
  2   0  18   1.31002   72.0261   9.86474e-07    0.0%   2   328     0.979
-14  10   8   1.30994   72.0308   2.84787e-03    0.1%   4   360     0.979
 11  11   8   1.30981   72.0395   5.09282e-06    0.0%   4   306     0.979
  3  13   7   1.30973   72.0442   8.44928e-05    0.0%   4   227     0.979
 -2  14   3   1.30967   72.0483   9.59587e-04    0.0%   4   209     0.979
 21   7   3   1.30945   72.0624   4.26777e-04    0.0%   4   499     0.978
 12  12   4   1.30936   72.0678   1.51260e-05    0.0%   4   304     0.978
-23   5   2   1.30933   72.0696   7.44267e-04    0.0%   4   558     0.978
 18   4  11   1.30920   72.0780   3.15992e-04    0.0%   4   461     0.978
  1   9  14   1.30905   72.0877   2.35289e-06    0.0%   4   278     0.978
  2  14   3   1.30889   72.0981   2.76457e-03    0.1%   4   209     0.977
 24   2   3   1.30885   72.1002   1.39969e-04    0.0%   4   589     0.977
-19   9   2   1.30882   72.1022   2.90745e-05    0.0%   4   446     0.977
 20   4   9   1.30855   72.1198   1.71807e-03    0.1%   4   497     0.977
 -5  11  11   1.30851   72.1219   3.40494e-05    0.0%   4   267     0.977
 23   3   5   1.30850   72.1225   9.73365e-04    0.0%   4   563     0.977
