************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  3   0   1   3.18233   28.0139   8.16572e-03    0.4%   2    10     7.826
 -2   3   2   3.17287   28.0991   4.70469e-01   25.7%   4    17     7.776
  1   2   3   3.14590   28.3451   1.10270e-02    0.6%   4    14     7.633
  0   4   0   3.14292   28.3724   6.00500e-03    0.3%   2    16     7.617
 -3   1   3   3.13572   28.4390   1.07634e-02    0.6%   4    19     7.579
  2   2   2   3.13187   28.4747   3.91100e-02    2.1%   4    12     7.559
  0   1   4   3.12577   28.5314   4.48602e-02    2.5%   4    17     7.527
 -3   2   2   3.10803   28.6977   4.10525e-02    2.2%   4    17     7.434
 -2   1   4   3.10677   28.7097   1.16196e-02    0.6%   4    21     7.428
  3   1   1   3.08503   28.9164   8.98475e-02    4.9%   4    11     7.315
  3   2   0   3.08305   28.9354   1.12132e-01    6.1%   4    13     7.305
 -1   3   3   3.05724   29.1850   3.35819e-02    1.8%   4    19     7.172
  2   3   1   3.05681   29.1892   7.99805e-03    0.4%   4    14     7.170
  0   4   1   3.05371   29.2195   2.94587e-02    1.6%   4    17     7.154
  1   4   0   3.01357   29.6176   1.40035e-01    7.7%   4    17     6.950
  0   3   3   3.00208   29.7335   9.91982e-04    0.1%   4    18     6.892
 -1   4   1   2.99031   29.8533   1.09613e-01    6.0%   4    18     6.833
 -1   2   4   2.97375   30.0234   7.80207e-03    0.4%   4    21     6.750
  1   4   1   2.88200   31.0028   3.67141e-02    2.0%   4    18     6.301
 -3   2   3   2.87858   31.0407   2.75839e-02    1.5%   4    22     6.284
 -2   3   3   2.87745   31.0531   1.19478e-02    0.7%   4    22     6.279
  0   2   4   2.87087   31.1260   6.60357e-02    3.6%   4    20     6.247
  2   1   3   2.86840   31.1535   3.19407e-02    1.7%   4    14     6.235
 -2   2   4   2.85613   31.2908   3.08576e-02    1.7%   4    24     6.176
  3   2   1   2.83921   31.4821   1.29616e-02    0.7%   4    14     6.096
  0   4   2   2.82571   31.6365   5.26738e-02    2.9%   4    20     6.032
 -1   4   2   2.82217   31.6772   2.78659e-04    0.0%   4    21     6.015
  1   1   4   2.79123   32.0377   2.14646e-02    1.2%   4    18     5.870
 -3   3   1   2.77352   32.2478   8.59222e-03    0.5%   4    19     5.788
 -3   1   4   2.76431   32.3582   6.77015e-05    0.0%   4    26     5.745
  4   0  -2   2.75459   32.4755   7.37857e-02    4.0%   2    20     5.700
  1   3   3   2.74535   32.5879   7.27998e-03    0.4%   4    19     5.658
  2   3   2   2.73601   32.7023   2.77980e-02    1.5%   4    17     5.615
 -2   4   1   2.72993   32.7772   4.87349e-06    0.0%   4    21     5.587
 -3   3   2   2.72007   32.8993   1.68923e-01    9.2%   4    22     5.543
  3   1   2   2.71243   32.9947   1.14042e-03    0.1%   4    14     5.508
  2   4   0   2.70423   33.0975   1.32334e-02    0.7%   4    20     5.471
  3   3   0   2.70328   33.1096   9.15798e-02    5.0%   4    18     5.466
 -4   1   1   2.69934   33.1592   3.70672e-02    2.0%   4    18     5.449
  1   0  -5   2.69677   33.1918   2.68976e-06    0.0%   2    26     5.437
 -4   1   2   2.69076   33.2681   1.82501e-02    1.0%   4    21     5.410
  2   2   3   2.66765   33.5648   7.41044e-02    4.0%   4    17     5.307
  4   0   0   2.65336   33.7509   9.54064e-02    5.2%   2    16     5.243
  1   4   2   2.64738   33.8295   9.00175e-03    0.5%   4    21     5.217
 -2   4   2   2.63868   33.9443   1.89343e-03    0.1%   4    24     5.179
 -1   1   5   2.63678   33.9695   3.32486e-03    0.2%   4    27     5.170
 -1   3   4   2.62869   34.0773   1.73716e-06    0.0%   4    26     5.135
  1   2   4   2.60523   34.3937   4.61307e-05    0.0%   4    21     5.032
  4   1   0   2.59616   34.5175   9.19320e-03    0.5%   4    17     4.993
 -2   1   5   2.59017   34.6000   2.36326e-02    1.3%   4    30     4.967
 -3   2   4   2.58331   34.6948   4.95497e-02    2.7%   4    29     4.938
 -4   1   3   2.57344   34.8320   7.92985e-02    4.3%   4    26     4.895
 -1   4   3   2.57104   34.8656   2.47706e-02    1.4%   4    26     4.885
  2   4   1   2.57079   34.8691   9.09061e-02    5.0%   4    21     4.884
 -3   3   3   2.56226   34.9889   1.70375e-01    9.3%   4    27     4.847
  0   3   4   2.55682   35.0657   2.90414e-03    0.2%   4    25     4.824
 -2   3   4   2.54639   35.2140   7.89751e-02    4.3%   4    29     4.780
  3   2   2   2.54081   35.2940   1.17920e-02    0.6%   4    17     4.756
  0   4   3   2.53797   35.3347   1.41515e-02    0.8%   4    25     4.744
  3   3   1   2.53438   35.3865   2.17674e-02    1.2%   4    19     4.729
 -4   2   1   2.53005   35.4491   5.31643e-03    0.3%   4    21     4.711
  0   1   5   2.52892   35.4654   3.93609e-02    2.2%   4    26     4.706
 -4   2   2   2.52297   35.5518   3.26895e-02    1.8%   4    24     4.681
 -1   2   5   2.47831   36.2144   2.13116e-02    1.2%   4    30     4.496
  0   5   1   2.46796   36.3717   1.32722e-02    0.7%   4    26     4.453
 -2   4   3   2.46133   36.4731   1.74485e-01    9.5%   4    29     4.426
  3   0  -5   2.45658   36.5460   3.22015e-05    0.0%   2    34     4.406
  2   0   4   2.45599   36.5552   2.99345e-02    1.6%   2    20     4.404
  1   5   0   2.44662   36.7001   2.74749e-02    1.5%   4    26     4.366
  4   2   0   2.44450   36.7331   1.18629e-02    0.6%   4    20     4.357
 -2   2   5   2.43949   36.8113   5.40133e-04    0.0%   4    33     4.337
 -1   5   1   2.43413   36.8953   3.52358e-02    1.9%   4    27     4.315
  4   0  -4   2.42855   36.9831   2.26484e-02    1.2%   2    32     4.293
 -4   2   3   2.42550   37.0312   2.40432e-02    1.3%   4    29     4.280
  4   1   1   2.41476   37.2020   1.75231e-03    0.1%   4    18     4.237
 -3   1   5   2.41098   37.2624   2.56629e-02    1.4%   4    35     4.222
  2   1   4   2.41042   37.2714   4.01293e-03    0.2%   4    21     4.220
  2   3   3   2.41011   37.2764   6.82182e-02    3.7%   4    22     4.219
  3   0   3   2.40810   37.3087   9.69013e-04    0.1%   2    18     4.211
 -3   4   1   2.39533   37.5150   3.14642e-02    1.7%   4    26     4.160
  0   2   5   2.38811   37.6326   1.23157e-04    0.0%   4    29     4.131
 -4   1   4   2.38446   37.6923   1.15387e-01    6.3%   4    33     4.117
  1   4   3   2.37711   37.8134   1.50789e-04    0.0%   4    26     4.088
  1   5   1   2.37463   37.8544   8.35406e-03    0.5%   4    27     4.078
  2   4   2   2.37104   37.9138   4.63443e-03    0.3%   4    24     4.064
  3   1   3   2.36510   38.0127   8.49489e-02    4.6%   4    19     4.041
  1   3   4   2.36379   38.0347   1.58734e-02    0.9%   4    26     4.035
 -3   4   2   2.36065   38.0872   1.10714e-01    6.1%   4    29     4.023
  1   0   5   2.35492   38.1834   3.06791e-02    1.7%   2    26     4.001
  3   4   0   2.34964   38.2725   3.85906e-02    2.1%   4    25     3.980
 -3   3   4   2.34737   38.3110   1.44409e-02    0.8%   4    34     3.971
  0   5   2   2.34284   38.3880   2.53387e-04    0.0%   4    29     3.954
 -1   5   2   2.34083   38.4223   8.51065e-03    0.5%   4    30     3.946
  3   3   2   2.31535   38.8620   1.02652e-01    5.6%   4    22     3.848
  1   1   5   2.31466   38.8739   3.83431e-02    2.1%   4    27     3.845
 -4   3   1   2.30720   39.0048   3.44906e-02    1.9%   4    26     3.817
 -4   3   2   2.30183   39.0995   2.56316e-02    1.4%   4    29     3.796
 -1   4   4   2.30017   39.1288   1.56712e-02    0.9%   4    33     3.790
  4   2   1   2.29129   39.2868   2.13246e-02    1.2%   4    21     3.756
 -3   2   5   2.28806   39.3445   3.35795e-03    0.2%   4    38     3.744
  2   2   4   2.28758   39.3531   1.40552e-02    0.8%   4    24     3.742
 -2   5   1   2.28738   39.3567   4.41042e-02    2.4%   4    30     3.741
  2   5   0   2.27220   39.6305   1.77805e-02    1.0%   4    29     3.684
 -1   3   5   2.26776   39.7113   6.42841e-02    3.5%   4    35     3.668
 -4   2   4   2.26535   39.7553   7.20282e-03    0.4%   4    36     3.659
 -3   4   3   2.25527   39.9407   5.74695e-02    3.1%   4    34     3.621
  0   4   4   2.25156   40.0093   4.57476e-02    2.5%   4    32     3.607
  3   2   3   2.24873   40.0618   1.77826e-02    1.0%   4    22     3.597
 -2   4   4   2.24443   40.1419   5.18997e-02    2.8%   4    36     3.581
  4   3   0   2.24177   40.1915   1.29430e-02    0.7%   4    25     3.571
  1   5   2   2.23816   40.2592   3.24255e-03    0.2%   4    30     3.557
 -2   3   5   2.23790   40.2639   2.20665e-02    1.2%   4    38     3.557
  3   4   1   2.23619   40.2962   3.75350e-02    2.1%   4    26     3.550
  2   0  -6   2.23507   40.3172   9.46592e-04    0.1%   2    40     3.546
  4   0   2   2.23440   40.3298   2.97395e-03    0.2%   2    20     3.544
 -2   5   2   2.23290   40.3582   1.32024e-03    0.1%   4    33     3.538
 -4   3   3   2.22709   40.4680   3.08526e-06    0.0%   4    34     3.517
 -1   1   6   2.20560   40.8799   5.09714e-02    2.8%   4    38     3.438
  1   2   5   2.20525   40.8867   4.46374e-03    0.2%   4    30     3.437
 -2   1   6   2.20056   40.9776   7.15978e-03    0.4%   4    41     3.420
  5   0  -1   2.20044   40.9800   2.46802e-02    1.3%   2    26     3.419
  4   1   2   2.19992   40.9900   1.51574e-03    0.1%   4    21     3.418
  0   3   5   2.19804   41.0267   9.42245e-02    5.1%   4    34     3.411
 -1   5   3   2.19146   41.1555   3.09362e-03    0.2%   4    35     3.387
  2   5   1   2.19130   41.1586   1.76787e-02    1.0%   4    30     3.386
 -5   1   2   2.18503   41.2820   5.20230e-05    0.0%   4    30     3.364
  5   0  -3   2.17328   41.5155   1.54659e-03    0.1%   2    34     3.322
  0   5   3   2.17087   41.5637   3.42813e-02    1.9%   4    34     3.313
 -4   1   5   2.16795   41.6224   3.76651e-05    0.0%   4    42     3.303
 -5   1   1   2.16749   41.6317   3.80017e-02    2.1%   4    27     3.301
  0   0   6   2.15141   41.9575   1.10300e-02    0.6%   2    36     3.244
  2   4   3   2.14943   41.9979   7.90771e-03    0.4%   4    29     3.237
 -5   1   3   2.14152   42.1604   1.52029e-02    0.8%   4    35     3.209
 -2   5   3   2.12232   42.5602   7.55954e-05    0.0%   4    38     3.142
  4   3   1   2.12184   42.5703   1.63786e-02    0.9%   4    26     3.140
  0   1   6   2.12058   42.5969   1.61891e-02    0.9%   4    37     3.136
 -3   3   5   2.11928   42.6243   3.72816e-03    0.2%   4    43     3.131
  2   3   4   2.11890   42.6324   9.32163e-07    0.0%   4    29     3.130
  1   4   4   2.11637   42.6857   4.80683e-02    2.6%   4    33     3.121
 -1   2   6   2.11032   42.8143   5.47480e-03    0.3%   4    41     3.100
 -3   1   6   2.10724   42.8799   4.45432e-04    0.0%   4    46     3.090
 -2   2   6   2.10590   42.9084   1.06268e-04    0.0%   4    44     3.085
  4   2   2   2.10534   42.9204   3.32901e-02    1.8%   4    24     3.083
 -3   4   4   2.10457   42.9369   2.26320e-03    0.1%   4    41     3.080
 -4   3   4   2.10120   43.0092   9.44206e-03    0.5%   4    41     3.069
  0   6   0   2.09528   43.1368   7.35587e-03    0.4%   2    36     3.049
  5   1   0   2.09306   43.1849   1.49594e-02    0.8%   4    26     3.041
 -5   2   2   2.09228   43.2017   1.25754e-03    0.1%   4    33     3.038
  3   3   3   2.08791   43.2967   1.72140e-04    0.0%   4    27     3.023
  3   4   2   2.08140   43.4391   5.37047e-05    0.0%   4    29     3.001
 -3   5   1   2.07958   43.4791   8.40840e-04    0.0%   4    35     2.995
 -4   2   5   2.07727   43.5299   5.26451e-03    0.3%   4    45     2.987
 -5   2   1   2.07686   43.5388   1.82931e-04    0.0%   4    30     2.986
 -4   4   1   2.07547   43.5695   5.92463e-04    0.0%   4    33     2.981
 -4   4   2   2.07156   43.6559   3.31319e-02    1.8%   4    36     2.968
  3   1   4   2.06889   43.7151   3.20400e-02    1.8%   4    26     2.959
  0   6   1   2.06821   43.7302   1.74033e-02    1.0%   4    37     2.956
  1   5   3   2.06762   43.7435   5.36092e-03    0.3%   4    35     2.954
  2   1   5   2.06421   43.8195   8.50581e-03    0.5%   4    30     2.943
  2   5   2   2.06362   43.8326   2.62475e-02    1.4%   4    33     2.941
 -3   5   2   2.05676   43.9865   2.43467e-03    0.1%   4    38     2.918
  1   6   0   2.05561   44.0124   9.89266e-03    0.5%   4    37     2.914
 -5   2   3   2.05398   44.0490   1.03711e-02    0.6%   4    38     2.908
  1   3   5   2.05297   44.0719   8.43111e-05    0.0%   4    35     2.905
  3   5   0   2.04947   44.1512   1.70120e-03    0.1%   4    34     2.893
 -1   6   1   2.04818   44.1804   2.21167e-02    1.2%   4    38     2.889
 -5   1   4   2.04700   44.2071   2.35737e-03    0.1%   4    42     2.885
 -1   4   5   2.04663   44.2157   1.02005e-02    0.6%   4    42     2.884
  0   2   6   2.03549   44.4705   1.64413e-02    0.9%   4    40     2.847
  4   4   0   2.02746   44.6561   1.08386e-03    0.1%   4    32     2.820
 -2   4   5   2.02460   44.7226   1.28464e-02    0.7%   4    45     2.811
 -3   2   6   2.02368   44.7441   7.01494e-04    0.0%   4    49     2.808
 -4   4   3   2.01658   44.9101   6.62136e-04    0.0%   4    41     2.784
 -1   5   4   2.01639   44.9146   9.06221e-04    0.0%   4    42     2.784
  1   6   1   2.01235   45.0096   1.42750e-02    0.8%   4    38     2.770
  5   2   0   2.01111   45.0389   8.08077e-03    0.4%   4    29     2.766
  5   0   1   2.00262   45.2405   8.91520e-02    4.9%   2    26     2.738
  0   4   5   1.99494   45.4243   4.09682e-03    0.2%   4    41     2.714
  0   6   2   1.99290   45.4735   7.44192e-04    0.0%   4    40     2.707
 -1   6   2   1.99166   45.5034   4.49735e-03    0.2%   4    41     2.703
  3   2   4   1.98964   45.5520   3.69396e-02    2.0%   4    29     2.696
 -3   5   3   1.98593   45.6419   6.16129e-03    0.3%   4    43     2.684
  2   2   5   1.98548   45.6530   1.20014e-03    0.1%   4    33     2.683
  4   1   3   1.98513   45.6615   5.00802e-02    2.7%   4    26     2.682
  0   5   4   1.98340   45.7035   2.09480e-03    0.1%   4    41     2.676
  4   0  -6   1.97903   45.8103   2.11687e-02    1.2%   2    52     2.662
 -2   5   4   1.97852   45.8227   5.09845e-03    0.3%   4    45     2.660
  5   1   1   1.97768   45.8431   1.27942e-02    0.7%   4    27     2.658
 -1   3   6   1.97572   45.8913   2.10015e-02    1.1%   4    46     2.652
  3   5   1   1.97287   45.9615   1.44172e-02    0.8%   4    35     2.642
  1   1   6   1.97278   45.9635   2.84166e-02    1.6%   4    38     2.642
 -2   3   6   1.97210   45.9804   1.37575e-02    0.8%   4    49     2.640
  4   3   2   1.97164   45.9917   7.08948e-04    0.0%   4    29     2.638
 -5   2   4   1.97015   46.0284   7.74302e-04    0.0%   4    45     2.634
 -5   3   2   1.96090   46.2582   2.67757e-02    1.5%   4    38     2.604
 -2   6   1   1.95842   46.3201   9.55748e-03    0.5%   4    41     2.596
 -4   1   6   1.95495   46.4072   5.86553e-03    0.3%   4    53     2.585
  2   6   0   1.94887   46.5605   2.27977e-03    0.1%   4    40     2.566
 -4   3   5   1.94852   46.5693   1.26985e-03    0.1%   4    50     2.565
 -5   3   1   1.94819   46.5777   3.59171e-05    0.0%   4    35     2.564
  5   0  -5   1.94284   46.7136   2.55435e-03    0.1%   2    50     2.547
  4   4   1   1.93745   46.8513   6.10984e-05    0.0%   4    33     2.530
 -3   4   5   1.93550   46.9014   4.09102e-02    2.2%   4    50     2.524
  2   4   4   1.93521   46.9089   7.71640e-03    0.4%   4    36     2.523
 -5   3   3   1.92927   47.0619   6.97043e-03    0.4%   4    43     2.504
  1   6   2   1.92727   47.1138   6.20145e-02    3.4%   4    41     2.498
 -2   6   2   1.92390   47.2011   6.89477e-03    0.4%   4    44     2.488
 -4   4   4   1.92170   47.2586   3.55377e-02    1.9%   4    48     2.481
 -5   1   5   1.92005   47.3017   1.46250e-02    0.8%   4    51     2.476
  4   2   3   1.91480   47.4391   1.94558e-05    0.0%   4    29     2.460
  1   0  -7   1.91399   47.4605   7.83147e-03    0.4%   2    50     2.457
  0   3   6   1.91392   47.4625   2.07697e-03    0.1%   4    45     2.457
  2   5   3   1.91252   47.4992   1.58627e-02    0.9%   4    38     2.453
  3   4   3   1.91152   47.5258   1.12639e-02    0.6%   4    34     2.449
  5   2   1   1.90812   47.6155   2.19992e-02    1.2%   4    30     2.439
 -3   3   6   1.90409   47.7227   3.57413e-02    2.0%   4    54     2.427
  1   2   6   1.90372   47.7325   8.42272e-03    0.5%   4    41     2.425
 -2   1   7   1.90360   47.7356   1.52873e-03    0.1%   4    54     2.425
 -1   6   3   1.89721   47.9065   1.05389e-02    0.6%   4    46     2.405
  2   6   1   1.89711   47.9093   3.03644e-03    0.2%   4    41     2.405
  5   3   0   1.89361   48.0033   1.95084e-03    0.1%   4    34     2.394
 -1   1   7   1.89219   48.0416   1.89298e-03    0.1%   4    51     2.390
  1   5   4   1.88912   48.1244   2.46589e-03    0.1%   4    42     2.381
 -4   2   6   1.88768   48.1636   1.42959e-02    0.8%   4    56     2.376
  1   4   5   1.88459   48.2475   2.62045e-03    0.1%   4    42     2.367
  0   6   3   1.88380   48.2690   9.01911e-03    0.5%   4    45     2.365
 -3   5   4   1.88071   48.3534   3.08599e-04    0.0%   4    50     2.355
  3   0  -7   1.87631   48.4742   2.33275e-02    1.3%   2    58     2.342
  3   3   4   1.87566   48.4921   5.74311e-06    0.0%   4    34     2.340
  2   3   5   1.87216   48.5884   4.20888e-03    0.2%   4    38     2.329
  3   5   2   1.86412   48.8116   4.12896e-03    0.2%   4    38     2.305
 -4   5   1   1.85986   48.9308   3.06449e-03    0.2%   4    42     2.293
 -5   3   4   1.85930   48.9466   1.11287e-03    0.1%   4    50     2.291
 -4   5   2   1.85705   49.0099   6.10673e-03    0.3%   4    45     2.284
 -5   2   5   1.85620   49.0337   8.72297e-03    0.5%   4    54     2.282
 -3   1   7   1.85575   49.0463   6.01356e-03    0.3%   4    59     2.280
 -2   6   3   1.85182   49.1574   4.78622e-03    0.3%   4    49     2.269
  6   0  -2   1.84991   49.2115   2.55200e-03    0.1%   2    40     2.263
  3   0   5   1.84378   49.3859   2.50594e-04    0.0%   2    34     2.245
 -2   2   7   1.84133   49.4561   4.12755e-02    2.3%   4    57     2.238
  5   1   2   1.84088   49.4690   2.61557e-04    0.0%   4    30     2.236
 -1   5   5   1.83902   49.5224   2.20877e-02    1.2%   4    51     2.231
 -1   2   7   1.83099   49.7543   3.23527e-02    1.8%   4    54     2.207
 -6   1   2   1.83020   49.7772   6.20106e-03    0.3%   4    41     2.205
  4   5   0   1.82507   49.9266   4.00959e-03    0.2%   4    41     2.190
  0   1   7   1.82454   49.9422   3.93489e-03    0.2%   4    50     2.188
 -1   4   6   1.82431   49.9491   2.00590e-03    0.1%   4    53     2.188
  3   1   5   1.82427   49.9502   1.38602e-02    0.8%   4    35     2.188
 -3   6   1   1.82321   49.9810   1.64358e-02    0.9%   4    46     2.184
 -2   5   5   1.82299   49.9877   1.53600e-03    0.1%   4    54     2.184
 -2   4   6   1.82145   50.0326   8.08696e-03    0.4%   4    56     2.179
  4   4   2   1.82109   50.0433   9.17130e-05    0.0%   4    36     2.178
 -4   5   3   1.81713   50.1600   8.44236e-05    0.0%   4    50     2.167
 -6   1   3   1.81711   50.1605   4.42293e-06    0.0%   4    46     2.167
  2   0   6   1.81686   50.1679   1.08982e-03    0.1%   2    40     2.166
  1   6   3   1.81514   50.2187   2.29258e-02    1.3%   4    46     2.161
 -5   4   2   1.81262   50.2934   1.57167e-03    0.1%   4    45     2.154
  4   3   3   1.81257   50.2950   3.17134e-02    1.7%   4    34     2.154
  2   6   2   1.81243   50.2989   3.34125e-03    0.2%   4    44     2.153
 -3   6   2   1.80778   50.4375   2.60789e-03    0.1%   4    49     2.140
 -6   1   1   1.80709   50.4582   1.78265e-03    0.1%   4    38     2.138
  5   3   1   1.80689   50.4639   1.21353e-03    0.1%   4    35     2.137
  4   0   4   1.80607   50.4884   5.95775e-04    0.0%   2    32     2.135
  1   3   6   1.80315   50.5759   1.58707e-02    0.9%   4    46     2.126
 -4   4   5   1.80283   50.5857   1.32121e-02    0.7%   4    57     2.125
  3   6   0   1.80282   50.5859   9.53781e-03    0.5%   4    45     2.125
 -5   4   1   1.80256   50.5937   2.12842e-03    0.1%   4    42     2.125
  0   5   5   1.80125   50.6333   1.04353e-02    0.6%   4    50     2.121
  2   1   6   1.79818   50.7258   2.29279e-02    1.3%   4    41     2.112
 -3   2   7   1.79792   50.7337   9.57933e-03    0.5%   4    62     2.111
 -4   3   6   1.78951   50.9892   8.46665e-03    0.5%   4    61     2.087
  6   0  -4   1.78786   51.0396   4.00571e-05    0.0%   2    52     2.083
  4   1   4   1.78772   51.0438   2.50964e-05    0.0%   4    33     2.082
 -5   4   3   1.78755   51.0491   2.99166e-02    1.6%   4    50     2.082
  5   2   2   1.78438   51.1461   2.53884e-03    0.1%   4    33     2.073
 -1   6   4   1.78018   51.2756   2.34845e-04    0.0%   4    53     2.061
 -5   1   6   1.77931   51.3025   4.46715e-04    0.0%   4    62     2.058
  0   7   1   1.77882   51.3176   2.13774e-03    0.1%   4    50     2.057
  0   4   6   1.77531   51.4265   6.92113e-05    0.0%   4    52     2.047
 -6   2   2   1.77465   51.4470   7.95910e-04    0.0%   4    44     2.045
  1   7   0   1.77078   51.5676   6.65217e-03    0.4%   4    50     2.034
 -6   1   4   1.77005   51.5907   1.57749e-02    0.9%   4    53     2.032
  0   2   7   1.76949   51.6081   1.99695e-02    1.1%   4    53     2.031
  3   2   5   1.76924   51.6159   3.13737e-03    0.2%   4    38     2.030
  6   0   0   1.76891   51.6264   3.15661e-03    0.2%   2    36     2.029
 -3   4   6   1.76746   51.6717   1.49749e-03    0.1%   4    61     2.025
 -1   7   1   1.76603   51.7167   1.78068e-04    0.0%   4    51     2.021
 -6   2   3   1.76271   51.8213   2.61680e-02    1.4%   4    49     2.012
 -5   3   5   1.76262   51.8242   6.54633e-04    0.0%   4    59     2.012
 -4   1   7   1.76078   51.8824   1.90297e-04    0.0%   4    66     2.006
 -3   6   3   1.75912   51.9349   1.54314e-02    0.8%   4    54     2.002
  5   4   0   1.75907   51.9365   5.78769e-03    0.3%   4    41     2.002
  4   5   1   1.75859   51.9517   7.97515e-03    0.4%   4    42     2.000
  0   6   4   1.75736   51.9909   1.74864e-02    1.0%   4    52     1.997
 -3   5   5   1.75713   51.9982   6.14806e-02    3.4%   4    59     1.996
  2   5   4   1.75691   52.0051   3.00512e-02    1.6%   4    45     1.996
 -2   6   4   1.75396   52.0992   1.17200e-06    0.0%   4    56     1.987
 -6   2   1   1.75355   52.1121   1.80158e-03    0.1%   4    41     1.986
  6   1   0   1.75165   52.1731   2.06945e-02    1.1%   4    37     1.981
