************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2021 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

ref no.   h   k   l   d(hkl)    Phase       Lp     F(Re)    F(Im)  I(Integrated)

[   1]    1   0   0  10.8508    0.000    98.48     7.77     0.00  1.40379e-02
[   2]    0   1   1   8.5312    0.000    60.59   114.72    -0.00  3.76785e+00
[   3]    1   1   0   8.0715    0.000    54.16    10.13    -0.00  2.62733e-02
[   4]   -1   1   1   8.0327    0.000    53.63    62.76     0.00  9.98046e-01
[   5]    1   0  -2   6.6581    0.000    36.62    64.92     0.00  3.64557e-01
[   6]    0   2   0   6.0385    0.000    29.99    46.91     0.00  1.55922e-01
[   7]    0   0   2   6.0265  180.000    29.87   -64.25     0.00  2.91249e-01
[   8]    1   1   1   5.8754    0.000    28.35     0.97     0.00  1.26955e-04
[   9]   -1   1   2   5.8307    0.000    27.91    18.59     0.00  4.55928e-02
[  10]    2   0   0   5.4254  180.000    24.07   -25.73     0.00  3.76598e-02
[  11]   -2   1   1   5.4040  180.000    23.88   -29.51     0.00  9.82320e-02
[  12]    0   2   1   5.3988  180.000    23.83   -14.73    -0.00  2.44417e-02
[  13]    0   1   2   5.3924    0.000    23.77    64.52    -0.00  4.67457e-01
[  14]    2   0  -2   5.3785  180.000    23.64  -105.99     0.00  6.27430e-01
[  15]    1   2   0   5.2765  180.000    22.73   -72.55     0.00  5.65174e-01
[  16]   -1   2   1   5.2656    0.000    22.63    82.10    -0.00  7.20746e-01
[  17]    2   1   0   4.9489    0.000    19.91    37.33    -0.00  1.31060e-01
[  18]   -2   1   2   4.9133    0.000    19.61     2.85     0.00  7.51581e-04
[  19]    1   0   2   4.4948    0.000    16.30    52.90    -0.00  1.07721e-01
[  20]    1   2   1   4.4930    0.000    16.28    29.96     0.00  6.90351e-02
[  21]   -1   2   2   4.4729    0.000    16.13    19.66    -0.00  2.94543e-02
[  22]   -2   2   1   4.2713  180.000    14.65  -105.64     0.00  7.72306e-01
[  23]    0   2   2   4.2656  180.000    14.61   -62.94    -0.00  2.73373e-01
[  24]    1   1   2   4.2125  180.000    14.23   -37.67    -0.00  9.53903e-02
[  25]   -1   1   3   4.1850  180.000    14.03   -11.98    -0.00  9.51834e-03
[  26]    2   1   1   4.0428    0.000    13.05    42.38    -0.00  1.10727e-01
[  27]    2   2   0   4.0357    0.000    13.00    16.69     0.00  1.71199e-02
[  28]   -2   2   2   4.0163  180.000    12.87   -67.76     0.00  2.79187e-01
[  29]   -2   1   3   4.0041  180.000    12.79   -76.59     0.00  3.54391e-01
[  30]    3   0  -2   3.9664  180.000    12.53   -60.44    -0.00  1.08156e-01
[  31]    0   3   1   3.8183    0.000    11.57    28.94     0.00  4.57542e-02
[  32]    0   1   3   3.8122    0.000    11.53     0.55     0.00  1.67480e-05
[  33]   -3   1   1   3.7803  180.000    11.32  -155.10    -0.00  1.28699e+00
[  34]    1   3   0   3.7743    0.000    11.28   100.00    -0.00  5.33163e-01
[  35]   -1   3   1   3.7703  180.000    11.26   -75.07     0.00  2.99820e-01
[  36]   -3   1   2   3.7683  180.000    11.25  -161.38     0.00  1.38393e+00
[  37]    3   0   0   3.6169    0.000    10.31    30.35    -0.00  2.24311e-02
[  38]    1   2   2   3.6056  180.000    10.24   -22.46     0.00  2.44055e-02
[  39]   -1   2   3   3.5883  180.000    10.13  -168.27     0.00  1.35571e+00
[  40]    2   2   1   3.4975    0.000     9.59     6.81    -0.00  2.10355e-03
[  41]   -2   2   3   3.4723    0.000     9.45   122.71    -0.00  6.71949e-01
[  42]    3   1   0   3.4649    0.000     9.40    78.61     0.00  2.74500e-01
[  43]    1   3   1   3.4541  180.000     9.34   -30.25     0.00  4.03840e-02
[  44]   -1   3   2   3.4449  180.000     9.29   -52.14    -0.00  1.19301e-01
[  45]   -3   1   3   3.4374    0.000     9.24    61.90     0.00  1.67321e-01
[  46]    2   0   2   3.3625    0.000     8.82    40.16     0.00  3.35889e-02
[  47]   -2   3   1   3.3503    0.000     8.75    15.81    -0.00  1.03358e-02
[  48]    0   3   2   3.3475    0.000     8.73    35.95    -0.00  5.33270e-02
[  49]    0   2   3   3.3449    0.000     8.72   108.27    -0.00  4.82787e-01
[  50]    2   0  -4   3.3291  180.000     8.63   -18.25     0.00  6.78835e-03
[  51]   -3   2   1   3.3233  180.000     8.60  -166.01    -0.00  1.11925e+00
[  52]   -3   2   2   3.3152  180.000     8.55   -54.74    -0.00  1.21069e-01
[  53]    1   0  -4   3.3025  180.000     8.48   -21.97     0.00  9.66865e-03
[  54]    2   1   2   3.2393  180.000     8.13   -86.80     0.00  2.89497e-01
[  55]    2   3   0   3.2329  180.000     8.10   -25.32     0.00  2.45252e-02
[  56]   -2   3   2   3.2229    0.000     8.04    30.73    -0.00  3.58934e-02
[  57]   -2   1   4   3.2094  180.000     7.97   -83.98     0.00  2.65635e-01
[  58]    1   1   3   3.2025  180.000     7.93    -8.06    -0.00  2.43581e-03
[  59]   -1   1   4   3.1855    0.000     7.84    41.91    -0.00  6.50931e-02
[  60]    3   2   0   3.1029    0.000     7.41     2.33    -0.00  1.89491e-04
[  61]   -3   2   3   3.0831  180.000     7.30    -3.85     0.00  5.10825e-04
[  62]    3   0  -4   3.0750  180.000     7.26    -7.14    -0.00  8.74765e-04
[  63]    4   0  -2   3.0213    0.000     6.99   121.13    -0.00  2.42239e-01
[  64]    0   4   0   3.0192  180.000     6.98   -94.17    -0.00  1.46183e-01
[  65]    0   0   4   3.0132    0.000     6.95    45.86    -0.00  3.45236e-02
