************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2021 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

ref no.   h   k   l   d(hkl)    Phase       Lp     F(Re)    F(Im)  I(Integrated)

[   1]    1   0  -1   9.7162    0.000    78.82    66.58    -0.00  7.86167e-01
[   2]    0   1   1   9.0045    0.000    67.59    62.25    -0.00  1.17846e+00
[   3]    1   1   0   8.1150    0.000    54.76    54.28     0.00  7.25994e-01
[   4]   -1   1   1   7.6871  180.000    49.06   -71.32    -0.00  1.12271e+00
[   5]    1   0   1   7.2312    0.000    43.33    43.01     0.00  1.80355e-01
[   6]    0   0   2   6.4533    0.000    34.36    66.63    -0.00  3.43185e-01
[   7]    0   2   0   6.2844  180.000    32.54  -148.97     0.00  1.62481e+00
[   8]    1   1   1   6.2679    0.000    32.37    19.58    -0.00  5.58357e-02
[   9]    0   1   2   5.7408    0.000    27.04    67.14    -0.00  5.48417e-01
[  10]   -1   1   2   5.7104    0.000    26.74    40.27     0.00  1.95115e-01
[  11]    0   2   1   5.6502  180.000    26.17   -43.39     0.00  2.21649e-01
[  12]    1   2   0   5.4093    0.000    23.92     2.56    -0.00  7.06597e-04
[  13]    2   0   0   5.3134    0.000    23.06    47.32    -0.00  1.16166e-01
[  14]   -1   2   1   5.2768  180.000    22.73   -41.21    -0.00  1.73716e-01
[  15]   -2   1   1   5.0493  180.000    20.75   -44.67     0.00  1.86299e-01
[  16]    2   1   0   4.8941  180.000    19.45   -70.10     0.00  4.30129e-01
[  17]    2   0  -2   4.8581  180.000    19.16   -55.25    -0.00  1.31582e-01
[  18]    1   2   1   4.7434    0.000    18.23    37.22    -0.00  1.13639e-01
[  19]    1   1   2   4.5773    0.000    16.93    18.28    -0.00  2.54535e-02
[  20]   -2   1   2   4.5314    0.000    16.57    75.53    -0.00  4.25427e-01
[  21]    0   2   2   4.5023  180.000    16.35   -84.18     0.00  5.21445e-01
[  22]   -1   2   2   4.4875  180.000    16.24   -67.16     0.00  3.29636e-01
[  23]    1   0  -3   4.4682  180.000    16.10   -75.48    -0.00  2.06354e-01
[  24]    2   1   1   4.2151  180.000    14.25    -7.95    -0.00  4.05271e-03
[  25]   -1   1   3   4.2101  180.000    14.21   -79.53     0.00  4.04419e-01
[  26]   -2   2   1   4.1447  180.000    13.75   -95.01    -0.00  5.58584e-01
[  27]    0   1   3   4.0703  180.000    13.24   -11.52    -0.00  7.90467e-03
[  28]    2   2   0   4.0575  180.000    13.15   -28.75    -0.00  4.88981e-02
[  29]    0   3   1   3.9849    0.000    12.66    85.01    -0.00  4.11644e-01
[  30]    1   3   0   3.8976    0.000    12.08    19.22     0.00  2.00825e-02
[  31]    1   2   2   3.8715  180.000    11.91   -53.33     0.00  1.52426e-01
[  32]   -1   3   1   3.8472    0.000    11.75    50.27     0.00  1.33647e-01
[  33]   -2   2   2   3.8436  180.000    11.73  -107.61    -0.00  6.11137e-01
[  34]   -2   1   3   3.7746  180.000    11.29   -93.13     0.00  4.40505e-01
[  35]    3   0  -1   3.7036    0.000    10.84     6.82     0.00  1.13348e-03
[  36]    2   2   1   3.6448  180.000    10.48   -94.03     0.00  4.16793e-01
[  37]   -1   2   3   3.6416  180.000    10.46   -80.12    -0.00  3.02047e-01
[  38]    1   0   3   3.6350    0.000    10.42    24.63    -0.00  1.42209e-02
[  39]    1   3   1   3.6251  180.000    10.36   -20.29     0.00  1.91907e-02
[  40]    2   0   2   3.6156  180.000    10.30   -45.39     0.00  4.77426e-02
[  41]   -3   1   1   3.5526    0.000     9.92    47.92    -0.00  1.02497e-01
[  42]    0   2   3   3.5500    0.000     9.90    42.16    -0.00  7.91952e-02
[  43]    0   3   2   3.5140  180.000     9.69   -12.25     0.00  6.54233e-03
[  44]   -1   3   2   3.5070  180.000     9.65  -171.83     0.00  1.28197e+00
[  45]    1   1   3   3.4919  180.000     9.56   -86.75    -0.00  3.23764e-01
[  46]    2   1   2   3.4747    0.000     9.46   103.38     0.00  4.54943e-01
[  47]   -3   1   2   3.4412    0.000     9.27    60.97     0.00  1.54979e-01
[  48]    3   1   0   3.4095  180.000     9.08    -9.58     0.00  3.75397e-03
[  49]   -2   2   3   3.3487  180.000     8.74  -220.87     0.00  1.91807e+00
[  50]   -2   3   1   3.3359    0.000     8.67    24.05     0.00  2.25480e-02
[  51]    2   3   0   3.2899  180.000     8.41   -76.83    -0.00  2.23363e-01
[  52]   -1   1   4   3.2586  180.000     8.24   -45.42     0.00  7.64729e-02
[  53]    3   0  -3   3.2387  180.000     8.13   -12.83     0.00  3.01007e-03
[  54]    0   0   4   3.2266  180.000     8.06   -81.99     0.00  1.21980e-01
[  55]    2   0  -4   3.2051  180.000     7.95   -30.98    -0.00  1.71643e-02
[  56]   -3   2   1   3.1908  180.000     7.87   -15.42    -0.00  8.42587e-03
[  57]    1   3   2   3.1884    0.000     7.86    40.06     0.00  5.67454e-02
[  58]    3   0   1   3.1863    0.000     7.85    22.48    -0.00  8.92068e-03
[  59]   -2   3   2   3.1727  180.000     7.78  -113.76     0.00  4.52781e-01
[  60]    1   2   3   3.1466    0.000     7.64    13.87    -0.00  6.60729e-03
[  61]    0   4   0   3.1422  180.000     7.61   -19.64     0.00  6.60470e-03
[  62]   -3   1   3   3.1363    0.000     7.58    20.60    -0.00  1.44725e-02
[  63]    2   2   2   3.1340    0.000     7.57    30.10     0.00  3.08615e-02
[  64]    0   1   4   3.1253  180.000     7.52   -36.91     0.00  4.61173e-02
[  65]   -3   2   2   3.1093    0.000     7.44    29.40    -0.00  2.89495e-02
[  66]   -2   1   4   3.1057    0.000     7.42    16.40     0.00  8.98194e-03
[  67]    3   1   1   3.0886    0.000     7.33    51.71     0.00  8.82386e-02
[  68]    3   2   0   3.0858    0.000     7.32    57.98     0.00  1.10705e-01
[  69]    2   3   1   3.0581  180.000     7.18   -19.72     0.00  1.25546e-02
[  70]   -1   3   3   3.0563    0.000     7.17    27.91    -0.00  2.51292e-02
[  71]    0   4   1   3.0530    0.000     7.15    23.74     0.00  1.81371e-02
[  72]    1   4   0   3.0132  180.000     6.95   -66.54     0.00  1.38422e-01
[  73]    0   3   3   3.0015    0.000     6.89     4.57    -0.00  6.48223e-04
[  74]   -1   4   1   2.9897    0.000     6.83    58.09     0.00  1.03704e-01
[  75]   -1   2   4   2.9727    0.000     6.74    22.27    -0.00  1.50570e-02
[  76]    1   4   1   2.8819    0.000     6.30    35.63    -0.00  3.59885e-02
[  77]   -3   2   3   2.8789  180.000     6.29   -31.60     0.00  2.82464e-02
[  78]   -2   3   3   2.8769  180.000     6.28   -26.16    -0.00  1.93282e-02
[  79]    0   2   4   2.8704    0.000     6.24    53.11    -0.00  7.92714e-02
[  80]    2   1   3   2.8704    0.000     6.24    36.11     0.00  3.66489e-02
[  81]   -2   2   4   2.8552    0.000     6.17    37.99    -0.00  4.00749e-02
[  82]    3   2   1   2.8419    0.000     6.11    23.83     0.00  1.56031e-02
[  83]    0   4   2   2.8251    0.000     6.03    45.01    -0.00  5.49596e-02
[  84]   -1   4   2   2.8215  180.000     6.01    -0.21     0.00  1.20898e-06
[  85]    1   1   4   2.7918    0.000     5.87    29.43    -0.00  2.28912e-02
[  86]   -3   3   1   2.7748  180.000     5.79   -11.13    -0.00  3.22666e-03
[  87]   -3   1   4   2.7641  180.000     5.74    -3.83     0.00  3.79465e-04
[  88]    4   0  -2   2.7569    0.000     5.71    79.38    -0.00  8.09541e-02
[  89]    1   3   3   2.7456  180.000     5.66   -17.53    -0.00  7.82150e-03
[  90]    2   3   2   2.7372    0.000     5.62    36.78    -0.00  3.42186e-02
[  91]   -2   4   1   2.7300  180.000     5.59    -7.34     0.00  1.35465e-03
[  92]   -3   3   2   2.7208  180.000     5.55   -82.89     0.00  1.71468e-01
[  93]    3   1   2   2.7153  180.000     5.52    -5.89     0.00  8.61217e-04
[  94]    3   3   0   2.7050  180.000     5.47   -67.87    -0.00  1.13458e-01
[  95]    2   4   0   2.7047  180.000     5.47   -23.37     0.00  1.34526e-02
[  96]   -4   1   1   2.7022  180.000     5.46   -38.88    -0.00  3.71491e-02
[  97]    1   0  -5   2.6958    0.000     5.43     2.36    -0.00  6.83387e-05
[  98]   -4   1   2   2.6929  180.000     5.42   -24.84    -0.00  1.50525e-02
[  99]    2   2   3   2.6692    0.000     5.31    55.77    -0.00  7.43617e-02
[ 100]    4   0   0   2.6567  180.000     5.26   -91.54     0.00  9.91386e-02
[ 101]    1   4   2   2.6474  180.000     5.22   -20.73     0.00  1.00835e-02
[ 102]   -2   4   2   2.6384    0.000     5.18    14.46    -0.00  4.87154e-03
[ 103]   -1   1   5   2.6358  180.000     5.17   -12.93     0.00  3.88331e-03
[ 104]   -1   3   4   2.6278  180.000     5.13    -7.78     0.00  1.39787e-03
[ 105]    1   2   4   2.6056  180.000     5.03    -1.55    -0.00  5.42365e-05
[ 106]    4   1   0   2.5993    0.000     5.01    22.31     0.00  1.12106e-02
[ 107]   -2   1   5   2.5891    0.000     4.96    29.90    -0.00  1.99685e-02
[ 108]   -3   2   4   2.5830    0.000     4.94    52.64    -0.00  6.15428e-02
[ 109]   -4   1   3   2.5747    0.000     4.90    62.99    -0.00  8.74907e-02
[ 110]    2   4   1   2.5714    0.000     4.89    62.09    -0.00  8.47748e-02
[ 111]   -1   4   3   2.5703  180.000     4.88   -26.11    -0.00  1.49754e-02
[ 112]   -3   3   3   2.5624  180.000     4.85  -101.63     0.00  2.25299e-01
[ 113]    0   3   4   2.5564  180.000     4.82   -18.04    -0.00  7.05992e-03
[ 114]   -2   3   4   2.5456  180.000     4.78   -70.18     0.00  1.05866e-01
[ 115]    3   2   2   2.5431    0.000     4.77    22.01     0.00  1.03934e-02
[ 116]    0   4   3   2.5375    0.000     4.74    33.36    -0.00  2.37515e-02
[ 117]    3   3   1   2.5362    0.000     4.74    32.85     0.00  2.30033e-02
[ 118]   -4   2   1   2.5323  180.000     4.72   -20.34    -0.00  8.78840e-03
[ 119]    0   1   5   2.5285    0.000     4.70    44.14    -0.00  4.12472e-02
[ 120]   -4   2   2   2.5247  180.000     4.69   -45.84    -0.00  4.43332e-02
[ 121]   -1   2   5   2.4774  180.000     4.49   -28.90     0.00  1.68837e-02
[ 122]    0   5   1   2.4674  180.000     4.45   -26.17    -0.00  1.37209e-02
[ 123]   -2   4   3   2.4608    0.000     4.42   108.58    -0.00  2.34657e-01
[ 124]    2   0   4   2.4574  180.000     4.41   -56.52     0.00  3.16931e-02
[ 125]    3   0  -5   2.4559    0.000     4.40     3.40    -0.00  1.14371e-04
[ 126]    4   2   0   2.4470    0.000     4.37    26.87    -0.00  1.41859e-02
[ 127]    1   5   0   2.4463    0.000     4.36    39.40    -0.00  3.04914e-02
[ 128]   -2   2   5   2.4386    0.000     4.33     7.53    -0.00  1.10628e-03
[ 129]   -1   5   1   2.4336    0.000     4.31    45.60     0.00  4.03503e-02
[ 130]    4   0  -4   2.4290    0.000     4.29    49.61     0.00  2.37845e-02
[ 131]   -4   2   3   2.4265  180.000     4.28   -34.31     0.00  2.26888e-02
[ 132]    4   1   1   2.4177  180.000     4.25   -12.46     0.00  2.96774e-03
[ 133]    2   1   4   2.4117    0.000     4.23    16.15    -0.00  4.96146e-03
[ 134]    2   3   3   2.4111  180.000     4.22   -59.95     0.00  6.82827e-02
[ 135]    3   0   3   2.4104    0.000     4.22    11.51     0.00  1.25726e-03
[ 136]   -3   1   5   2.4104  180.000     4.22   -40.16     0.00  3.06176e-02
[ 137]   -3   4   1   2.3960  180.000     4.16   -41.62     0.00  3.24454e-02
[ 138]    0   2   5   2.3877    0.000     4.13     4.94     0.00  4.54301e-04
[ 139]   -4   1   4   2.3849    0.000     4.12    79.87     0.00  1.18209e-01
[ 140]    1   4   3   2.3772    0.000     4.09     0.95    -0.00  1.65115e-05
[ 141]    1   5   1   2.3744    0.000     4.08    23.84    -0.00  1.04261e-02
[ 142]    2   4   2   2.3717  180.000     4.07   -16.30     0.00  4.85864e-03
[ 143]    3   1   3   2.3673    0.000     4.05    71.43    -0.00  9.29719e-02
[ 144]    1   3   4   2.3640  180.000     4.04   -34.14     0.00  2.11727e-02
[ 145]   -3   4   2   2.3610  180.000     4.02   -76.40     0.00  1.05698e-01
