************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  1   0  10   1.38933   67.3392   6.24579e-05    0.0%   2   101     1.122
 -9   5   7   1.38800   67.4127   1.17522e-03    0.0%   4   155     1.120
 -9   1  10   1.38747   67.4414   3.10165e-04    0.0%   4   182     1.119
 -2   3  10   1.38728   67.4523   2.49380e-04    0.0%   4   113     1.118
  7   6   3   1.38715   67.4595   1.10796e-04    0.0%   4    94     1.118
 13   0   0   1.38696   67.4701   2.88434e-04    0.0%   2   169     1.118
  0   2  10   1.38677   67.4801   2.05152e-03    0.1%   4   104     1.117
  7   7   0   1.38562   67.5438   3.68326e-07    0.0%   4    98     1.115
  9   6   0   1.38531   67.5612   2.10737e-04    0.0%   4   117     1.115
-12   4   4   1.38530   67.5614   1.10698e-03    0.0%   4   176     1.115
  3   6   6   1.38498   67.5794   1.42519e-04    0.0%   4    81     1.114
-10   5   6   1.38488   67.5851   3.15660e-03    0.1%   4   161     1.114
  5   2   8   1.38480   67.5891   3.61031e-04    0.0%   4    93     1.114
  6   6   4   1.38467   67.5966   4.32103e-06    0.0%   4    88     1.113
-12   1   8   1.38436   67.6134   1.68648e-03    0.1%   4   209     1.113
  7   1   7   1.38427   67.6186   1.80794e-03    0.1%   4    99     1.113
-11   5   3   1.38426   67.6193   5.14823e-04    0.0%   4   155     1.113
-13   2   1   1.38387   67.6407   2.88863e-04    0.0%   4   174     1.112
  2   3   9   1.38356   67.6581   6.12724e-05    0.0%   4    94     1.111
  3   4   8   1.38339   67.6676   8.77282e-06    0.0%   4    89     1.111
  3   2   9   1.38314   67.6812   2.63292e-05    0.0%   4    94     1.111
-12   4   2   1.38296   67.6913   2.71603e-03    0.1%   4   164     1.110
 -1   8   3   1.38275   67.7031   5.62101e-04    0.0%   4    74     1.110
 12   0   2   1.38267   67.7075   2.22707e-04    0.0%   2   148     1.110
  3   8   1   1.38201   67.7444   5.12132e-04    0.0%   4    74     1.108
 -8   6   6   1.38141   67.7778   1.15172e-03    0.0%   4   136     1.107
  8   2   6   1.38082   67.8102   6.45299e-06    0.0%   4   104     1.106
  6   3   7   1.38059   67.8230   7.52365e-04    0.0%   4    94     1.106
 -2   8   3   1.38056   67.8251   5.73989e-04    0.0%   4    77     1.106
-11   5   2   1.37996   67.8586   2.25056e-03    0.1%   4   150     1.104
  2   8   2   1.37959   67.8791   6.82340e-05    0.0%   4    72     1.104
  1   5   8   1.37941   67.8890   1.69613e-03    0.1%   4    90     1.103
  1   1  10   1.37931   67.8945   1.47170e-05    0.0%   4   102     1.103
 11   4   1   1.37921   67.9002   1.15171e-03    0.0%   4   138     1.103
  5   4   7   1.37878   67.9244   1.19479e-04    0.0%   4    90     1.102
 10   5   1   1.37808   67.9635   5.77246e-05    0.0%   4   126     1.101
-11   1   9   1.37785   67.9765   6.03157e-06    0.0%   4   203     1.100
 13   1   0   1.37699   68.0249   2.15869e-05    0.0%   4   170     1.099
 -4   8   1   1.37692   68.0287   4.92600e-03    0.2%   4    81     1.099
  0   8   3   1.37685   68.0327   1.74675e-04    0.0%   4    73     1.099
 -6   7   5   1.37669   68.0417   8.08044e-04    0.0%   4   110     1.098
-11   5   4   1.37567   68.0991   6.13535e-05    0.0%   4   162     1.096
 -2   7   6   1.37559   68.1037   1.74851e-04    0.0%   4    89     1.096
 -7   7   4   1.37545   68.1116   1.02644e-03    0.0%   4   114     1.096
 -3   7   6   1.37527   68.1217   3.44358e-04    0.0%   4    94     1.096
  8   6   2   1.37524   68.1233   1.79328e-03    0.1%   4   104     1.096
  5   7   3   1.37498   68.1378   3.14869e-04    0.0%   4    83     1.095
-13   2   6   1.37409   68.1880   4.12385e-04    0.0%   4   209     1.093
 11   2   3   1.37395   68.1958   9.64332e-04    0.0%   4   134     1.093
 -9   6   5   1.37358   68.2166   1.22651e-06    0.0%   4   142     1.092
  2   7   5   1.37348   68.2224   7.47565e-05    0.0%   4    78     1.092
 12   1   2   1.37279   68.2615   2.14544e-04    0.0%   4   149     1.091
  6   7   2   1.37267   68.2682   2.13453e-03    0.1%   4    89     1.091
-11   3   8   1.37147   68.3365   1.26653e-03    0.0%   4   194     1.088
 -7   3  10   1.37115   68.3546   2.13267e-03    0.1%   4   158     1.088
 -4   8   2   1.37095   68.3658   9.81308e-04    0.0%   4    84     1.088
 -3   8   3   1.37039   68.3975   8.85317e-05    0.0%   4    82     1.086
  4   8   0   1.37019   68.4088   1.14062e-03    0.0%   4    80     1.086
  1   6   7   1.37019   68.4091   5.74571e-05    0.0%   4    86     1.086
 -8   4   9   1.36997   68.4215   2.86391e-04    0.0%   4   161     1.086
-13   3   3   1.36905   68.4737   3.77587e-04    0.0%   4   187     1.084
  5   6   5   1.36803   68.5322   1.04763e-03    0.0%   4    86     1.082
 -1   7   6   1.36796   68.5359   1.53919e-04    0.0%   4    86     1.082
-12   4   5   1.36730   68.5735   6.86869e-06    0.0%   4   185     1.081
-13   3   4   1.36714   68.5827   1.65548e-03    0.1%   4   194     1.080
 -4   7   6   1.36702   68.5896   9.48522e-03    0.3%   4   101     1.080
 -1   3  10   1.36640   68.6249   9.26739e-04    0.0%   4   110     1.079
 -8   5   8   1.36371   68.7794   3.19687e-04    0.0%   4   153     1.074
-13   1   7   1.36355   68.7885   7.44905e-05    0.0%   4   219     1.074
  4   7   4   1.36328   68.8045   3.78984e-03    0.1%   4    81     1.073
  1   8   3   1.36316   68.8109   7.41081e-05    0.0%   4    74     1.073
-11   5   1   1.36312   68.8136   4.18496e-03    0.1%   4   147     1.073
 -5   1  11   1.36293   68.8246   1.21882e-03    0.0%   4   147     1.073
 -4   1  11   1.36285   68.8292   8.32609e-05    0.0%   4   138     1.072
-12   4   1   1.36281   68.8314   2.73029e-05    0.0%   4   161     1.072
-11   4   7   1.36233   68.8591   4.28451e-05    0.0%   4   186     1.071
-12   3   7   1.36205   68.8749   2.44664e-03    0.1%   4   202     1.071
 -7   6   7   1.36204   68.8757   3.47391e-03    0.1%   4   134     1.071
  9   4   4   1.36186   68.8864   7.37860e-04    0.0%   4   113     1.071
 14   0  -4   1.36082   68.9460   3.57918e-04    0.0%   2   212     1.069
-10   4   8   1.36069   68.9540   8.40173e-04    0.0%   4   180     1.068
  8   4   5   1.35949   69.0231   2.22144e-03    0.1%   4   105     1.066
-13   3   2   1.35852   69.0793   3.87649e-06    0.0%   4   182     1.064
 -9   2  10   1.35817   69.0999   9.12189e-05    0.0%   4   185     1.064
  1   4   9   1.35663   69.1893   1.19750e-04    0.0%   4    98     1.061
  7   7   1   1.35656   69.1935   6.60906e-05    0.0%   4    99     1.061
 -4   5   9   1.35587   69.2338   8.46409e-04    0.0%   4   122     1.060
  4   1   9   1.35545   69.2579   1.78543e-04    0.0%   4    98     1.059
 -6   1  11   1.35528   69.2679   4.16670e-05    0.0%   4   158     1.059
-12   2   8   1.35525   69.2700   1.27130e-04    0.0%   4   212     1.058
  7   2   7   1.35516   69.2750   2.42568e-03    0.1%   4   102     1.058
 -3   1  11   1.35505   69.2816   4.21340e-04    0.0%   4   131     1.058
-11   5   5   1.35489   69.2909   1.99336e-03    0.1%   4   171     1.058
  8   5   4   1.35484   69.2939   2.65527e-03    0.1%   4   105     1.058
 10   0 -10   1.35442   69.3185   2.26623e-03    0.1%   2   200     1.057
 -3   5   9   1.35441   69.3189   2.56166e-03    0.1%   4   115     1.057
  6   0   8   1.35424   69.3288   1.61743e-03    0.1%   2   100     1.057
-10   3   9   1.35423   69.3294   1.47504e-05    0.0%   4   190     1.057
  3   8   2   1.35353   69.3703   4.51659e-06    0.0%   4    77     1.055
 12   3   1   1.35321   69.3891   3.34468e-04    0.0%   4   154     1.055
 -8   7   2   1.35306   69.3982   2.53814e-03    0.1%   4   117     1.055
-13   3   5   1.35295   69.4047   6.33458e-06    0.0%   4   203     1.054
  0   7   6   1.35278   69.4142   4.04075e-05    0.0%   4    85     1.054
 -4   8   3   1.35277   69.4151   2.53357e-03    0.1%   4    89     1.054
-14   1   4   1.35140   69.4953   1.30211e-03    0.0%   4   213     1.052
  4   8   1   1.35131   69.5006   7.24740e-04    0.0%   4    81     1.051
 -5   7   6   1.35127   69.5032   1.98238e-05    0.0%   4   110     1.051
-10   6   3   1.35094   69.5226   1.49350e-04    0.0%   4   145     1.051
 10   4   3   1.35060   69.5427   1.38236e-04    0.0%   4   125     1.050
  1   2  10   1.35051   69.5479   8.30167e-05    0.0%   4   105     1.050
-14   1   3   1.35013   69.5701   2.35483e-03    0.1%   4   206     1.049
  4   5   7   1.35003   69.5760   2.19384e-06    0.0%   4    90     1.049
-10   6   2   1.35003   69.5761   5.75468e-03    0.2%   4   140     1.049
  9   6   1   1.35001   69.5771   3.03491e-05    0.0%   4   118     1.049
 -5   5   9   1.34970   69.5956   3.03041e-03    0.1%   4   131     1.048
-11   2   9   1.34914   69.6290   1.28112e-04    0.0%   4   206     1.047
 13   2   0   1.34833   69.6768   1.84218e-06    0.0%   4   173     1.046
  9   5   3   1.34818   69.6856   1.45517e-03    0.0%   4   115     1.046
  7   5   5   1.34804   69.6936   4.21423e-03    0.1%   4    99     1.045
 -8   7   3   1.34775   69.7108   5.42760e-05    0.0%   4   122     1.045
 -8   7   1   1.34631   69.7962   9.63483e-04    0.0%   4   114     1.042
 14   0  -2   1.34612   69.8073   6.01393e-04    0.0%   2   200     1.042
 -2   5   9   1.34541   69.8500   3.25931e-07    0.0%   4   110     1.041
  2   0  10   1.34532   69.8551   3.46507e-03    0.1%   2   104     1.041
 -3   6   8   1.34532   69.8554   1.32312e-04    0.0%   4   109     1.041
 -5   8   1   1.34521   69.8618   3.98496e-04    0.0%   4    90     1.040
-10   1  10   1.34513   69.8664   8.05644e-04    0.0%   4   201     1.040
 -8   3  10   1.34496   69.8766   1.95419e-05    0.0%   4   173     1.040
  6   1   8   1.34496   69.8767   7.33287e-04    0.0%   4   101     1.040
  9   3   5   1.34463   69.8964   1.00696e-04    0.0%   4   115     1.039
 12   2   2   1.34439   69.9108   2.65819e-05    0.0%   4   152     1.039
  7   4   6   1.34372   69.9507   2.89969e-03    0.1%   4   101     1.038
 -4   6   8   1.34367   69.9533   2.35246e-04    0.0%   4   116     1.038
 -2   8   4   1.34363   69.9560   6.80587e-05    0.0%   4    84     1.038
 -5   8   2   1.34268   70.0124   7.37159e-04    0.0%   4    93     1.036
 -1   8   4   1.34258   70.0184   7.53965e-04    0.0%   4    81     1.036
 10   3   4   1.34250   70.0233   1.59234e-04    0.0%   4   125     1.035
  2   8   3   1.34238   70.0306   9.28405e-04    0.0%   4    77     1.035
  2   5   8   1.34237   70.0312   4.12538e-04    0.0%   4    93     1.035
 -7   7   5   1.34231   70.0349   8.69931e-05    0.0%   4   123     1.035
-14   1   5   1.34072   70.1301   8.56347e-05    0.0%   4   222     1.032
 -7   1  11   1.34030   70.1552   8.03971e-06    0.0%   4   171     1.032
 -2   1  11   1.33992   70.1779   1.16639e-03    0.0%   4   126     1.031
-10   6   4   1.33991   70.1787   6.11855e-06    0.0%   4   152     1.031
 -2   6   8   1.33951   70.2026   3.67145e-04    0.0%   4   104     1.030
  0   3  10   1.33900   70.2333   1.45159e-04    0.0%   4   109     1.029
  4   6   6   1.33870   70.2514   4.11151e-04    0.0%   4    88     1.029
  3   7   5   1.33859   70.2577   1.35789e-04    0.0%   4    83     1.029
-12   4   6   1.33810   70.2877   1.98188e-04    0.0%   4   196     1.028
 -4   4  10   1.33757   70.3195   2.07328e-04    0.0%   4   132     1.027
-10   6   1   1.33726   70.3382   7.07704e-04    0.0%   4   137     1.026
 -3   8   4   1.33726   70.3384   6.37635e-06    0.0%   4    89     1.026
  5   3   8   1.33722   70.3404   7.11209e-04    0.0%   4    98     1.026
-14   1   2   1.33701   70.3535   5.77429e-04    0.0%   4   201     1.026
  2   6   7   1.33686   70.3621   5.00800e-05    0.0%   4    89     1.025
-10   5   7   1.33648   70.3853   1.99865e-05    0.0%   4   174     1.025
-13   3   1   1.33639   70.3910   2.04702e-04    0.0%   4   179     1.025
 -6   5   9   1.33622   70.4012   4.94986e-04    0.0%   4   142     1.024
  2   1  10   1.33622   70.4012   3.56946e-04    0.0%   4   105     1.024
  5   8   0   1.33592   70.4194   1.36239e-04    0.0%   4    89     1.024
  3   3   9   1.33573   70.4307   5.67002e-07    0.0%   4    99     1.023
-13   2   7   1.33571   70.4321   2.33748e-05    0.0%   4   222     1.023
 -5   2  11   1.33512   70.4678   9.47392e-04    0.0%   4   150     1.022
 11   5   0   1.33507   70.4706   1.26776e-03    0.0%   4   146     1.022
 -4   2  11   1.33504   70.4724   1.35347e-04    0.0%   4   141     1.022
 -9   6   6   1.33489   70.4816   8.13621e-05    0.0%   4   153     1.022
 -5   6   8   1.33466   70.4955   1.40475e-04    0.0%   4   125     1.022
 -5   4  10   1.33464   70.4970   6.93256e-05    0.0%   4   141     1.022
 11   0   4   1.33446   70.5075   3.98104e-06    0.0%   2   137     1.021
  9   0   6   1.33430   70.5174   1.01649e-04    0.0%   2   117     1.021
  0   8   4   1.33418   70.5249   1.10209e-04    0.0%   4    80     1.021
  8   3   6   1.33364   70.5575   8.84970e-05    0.0%   4   109     1.020
 -9   4   9   1.33344   70.5694   1.75329e-04    0.0%   4   178     1.019
 -3   4  10   1.33317   70.5859   5.09837e-04    0.0%   4   125     1.019
 10   1   5   1.33189   70.6640   2.83020e-04    0.0%   4   126     1.017
 12   4   0   1.33179   70.6700   5.22257e-04    0.0%   4   160     1.017
  4   4   8   1.33127   70.7017   4.14060e-05    0.0%   4    96     1.016
 -8   7   4   1.33081   70.7298   8.14353e-06    0.0%   4   129     1.015
  1   7   6   1.33079   70.7311   1.99952e-05    0.0%   4    86     1.015
 13   1   1   1.33028   70.7627   1.15812e-03    0.0%   4   171     1.014
 -1   5   9   1.32929   70.8228   2.15606e-03    0.1%   4   107     1.012
 -6   7   6   1.32877   70.8548   4.61082e-05    0.0%   4   121     1.011
 10   5   2   1.32864   70.8628   1.30644e-03    0.0%   4   129     1.011
 -5   8   3   1.32854   70.8692   9.79763e-04    0.0%   4    98     1.011
  6   5   6   1.32838   70.8786   4.45304e-03    0.1%   4    97     1.011
  4   2   9   1.32809   70.8967   2.99855e-04    0.0%   4   101     1.010
  8   7   0   1.32804   70.8994   3.14460e-03    0.1%   4   113     1.010
 -6   2  11   1.32793   70.9065   3.21158e-05    0.0%   4   161     1.010
 -3   2  11   1.32771   70.9201   9.69071e-05    0.0%   4   134     1.009
 14   0  -6   1.32765   70.9238   2.72502e-03    0.1%   2   232     1.009
-13   3   6   1.32757   70.9285   1.39215e-03    0.0%   4   214     1.009
 11   3   3   1.32745   70.9361   6.20239e-07    0.0%   4   139     1.009
 -8   6   7   1.32742   70.9377   3.00825e-04    0.0%   4   149     1.009
 11   4   2   1.32670   70.9821   6.43084e-04    0.0%   4   141     1.008
 -1   6   8   1.32654   70.9919   8.44358e-05    0.0%   4   101     1.007
 11   1   4   1.32558   71.0514   2.23740e-05    0.0%   4   138     1.006
  9   1   6   1.32542   71.0612   1.48653e-03    0.0%   4   118     1.005
 -9   5   8   1.32473   71.1037   7.10007e-06    0.0%   4   170     1.004
 -6   4  10   1.32452   71.1169   1.47240e-03    0.0%   4   152     1.004
-14   2   4   1.32428   71.1316   4.24954e-04    0.0%   4   216     1.003
  6   7   3   1.32413   71.1406   1.20875e-03    0.0%   4    94     1.003
 -4   8   4   1.32378   71.1624   8.78906e-05    0.0%   4    96     1.003
-11   5   6   1.32352   71.1784   5.28409e-03    0.2%   4   182     1.002
 13   0  -8   1.32342   71.1850   9.77825e-06    0.0%   2   233     1.002
-14   2   3   1.32308   71.2056   5.73110e-05    0.0%   4   209     1.001
  7   6   4   1.32263   71.2340   9.67890e-05    0.0%   4   101     1.001
  4   8   2   1.32174   71.2892   1.43292e-05    0.0%   4    84     0.999
 -2   4  10   1.32166   71.2940   1.00399e-03    0.0%   4   120     0.999
  8   6   3   1.32059   71.3608   5.39249e-04    0.0%   4   109     0.997
-12   1   9   1.31901   71.4594   1.06882e-04    0.0%   4   226     0.994
-14   1   6   1.31890   71.4663   4.41530e-04    0.0%   4   233     0.994
  1   8   4   1.31881   71.4716   1.14188e-03    0.0%   4    81     0.994
 -6   6   8   1.31872   71.4775   7.43332e-04    0.0%   4   136     0.994
 -8   1  11   1.31869   71.4792   1.01628e-04    0.0%   4   186     0.994
  2   4   9   1.31844   71.4946   4.77335e-06    0.0%   4   101     0.993
-10   2  10   1.31837   71.4990   1.63091e-04    0.0%   4   204     0.993
  6   2   8   1.31821   71.5092   2.00745e-04    0.0%   4   104     0.993
 -1   1  11   1.31819   71.5107   2.68819e-03    0.1%   4   123     0.993
  7   7   2   1.31790   71.5288   9.60753e-05    0.0%   4   102     0.993
  5   7   4   1.31780   71.5347   1.62337e-05    0.0%   4    90     0.992
-10   6   5   1.31779   71.5356   6.01089e-04    0.0%   4   161     0.992
 -7   5   9   1.31606   71.6439   2.48096e-04    0.0%   4   155     0.989
  6   4   7   1.31588   71.6556   1.34624e-04    0.0%   4   101     0.989
  5   8   1   1.31552   71.6781   5.08688e-06    0.0%   4    90     0.988
  3   8   3   1.31546   71.6821   2.52117e-04    0.0%   4    82     0.988
-13   1   8   1.31475   71.7267   8.74934e-05    0.0%   4   234     0.987
-14   2   5   1.31422   71.7601   1.53401e-04    0.0%   4   225     0.986
 -7   2  11   1.31382   71.7849   3.20469e-04    0.0%   4   174     0.986
 10   6   0   1.31360   71.7992   1.93626e-03    0.1%   4   136     0.985
 -2   2  11   1.31347   71.8074   2.16301e-04    0.0%   4   129     0.985
 -9   3  10   1.31319   71.8247   3.58322e-04    0.0%   4   190     0.985
-14   1   1   1.31302   71.8354   5.19039e-04    0.0%   4   198     0.984
  6   6   5   1.31218   71.8887   1.25899e-03    0.0%   4    97     0.983
-14   2   2   1.31072   71.9813   1.60411e-06    0.0%   4   204     0.980
-12   3   8   1.31055   71.9919   8.76466e-04    0.0%   4   217     0.980
  7   3   7   1.31048   71.9969   4.04029e-04    0.0%   4   107     0.980
  2   2  10   1.30998   72.0285   2.09650e-04    0.0%   4   108     0.979
 -6   8   2   1.30914   72.0821   6.48940e-07    0.0%   4   104     0.978
 -6   8   1   1.30864   72.1136   1.76556e-04    0.0%   4   101     0.977
 11   0 -10   1.30801   72.1542   1.78825e-04    0.0%   2   221     0.976
-11   4   8   1.30797   72.1567   1.48327e-03    0.0%   4   201     0.976
 -7   4  10   1.30769   72.1744   2.63084e-04    0.0%   4   165     0.975
 -3   7   7   1.30764   72.1777   3.05859e-04    0.0%   4   107     0.975
-12   5   3   1.30738   72.1942   1.65111e-03    0.1%   4   178     0.975
  0   6   8   1.30702   72.2174   2.15132e-04    0.0%   4   100     0.974
 12   1   3   1.30701   72.2179   6.70057e-06    0.0%   4   154     0.974
  0   5   9   1.30683   72.2296   3.50523e-04    0.0%   4   106     0.974
  8   1   7   1.30670   72.2376   1.76745e-04    0.0%   4   114     0.974
  1   3  10   1.30627   72.2653   2.93944e-04    0.0%   4   110     0.973
  9   6   2   1.30624   72.2674   1.19320e-04    0.0%   4   121     0.973
 10   2   5   1.30590   72.2888   9.69109e-05    0.0%   4   129     0.972
-13   4   3   1.30587   72.2907   1.22249e-03    0.0%   4   194     0.972
 -2   7   7   1.30510   72.3402   2.98290e-04    0.0%   4   102     0.971
-11   3   9   1.30502   72.3451   2.39809e-04    0.0%   4   211     0.971
 13   2   1   1.30438   72.3866   3.82215e-04    0.0%   4   174     0.970
 13   3   0   1.30429   72.3921   1.44546e-03    0.0%   4   178     0.970
-13   4   4   1.30421   72.3971   2.22803e-03    0.1%   4   201     0.969
 -5   8   4   1.30383   72.4216   2.32093e-04    0.0%   4   105     0.969
 -1   4  10   1.30357   72.4384   7.81738e-04    0.0%   4   117     0.968
 -8   7   5   1.30351   72.4424   6.35375e-06    0.0%   4   138     0.968
 -4   7   7   1.30333   72.4542   9.66890e-04    0.0%   4   114     0.968
  2   7   6   1.30298   72.4767   7.70574e-05    0.0%   4    89     0.967
-12   5   4   1.30292   72.4807   5.83729e-03    0.2%   4   185     0.967
  3   5   8   1.30132   72.5836   7.63608e-04    0.0%   4    98     0.965
-12   5   2   1.30097   72.6066   1.93287e-04    0.0%   4   173     0.964
 12   3   2   1.30072   72.6223   5.92184e-07    0.0%   4   157     0.964
 -7   7   6   1.30054   72.6340   3.87850e-04    0.0%   4   134     0.963
 11   2   4   1.29995   72.6726   1.80043e-05    0.0%   4   141     0.962
  9   2   6   1.29980   72.6824   1.28873e-03    0.0%   4   121     0.962
-12   4   7   1.29980   72.6825   5.03277e-03    0.2%   4   209     0.962
-11   1  10   1.29963   72.6929   2.42594e-04    0.0%   4   222     0.962
  8   7   1   1.29962   72.6942   8.46320e-05    0.0%   4   114     0.962
  4   7   5   1.29943   72.7059   5.84599e-04    0.0%   4    90     0.962
  3   6   7   1.29906   72.7300   9.53596e-05    0.0%   4    94     0.961
 -6   8   3   1.29877   72.7492   6.67039e-05    0.0%   4   109     0.960
 -2   8   5   1.29865   72.7570   2.19009e-04    0.0%   4    93     0.960
  3   0  10   1.29845   72.7696   4.12345e-04    0.0%   2   109     0.960
 -9   7   2   1.29808   72.7939   1.38307e-04    0.0%   4   134     0.959
 11   5   1   1.29785   72.8091   6.08703e-04    0.0%   4   147     0.959
  5   5   7   1.29749   72.8326   2.53562e-03    0.1%   4    99     0.958
  6   8   0   1.29732   72.8435   2.05929e-05    0.0%   4   100     0.958
  2   8   4   1.29720   72.8513   1.88284e-04    0.0%   4    84     0.958
  5   1   9   1.29676   72.8800   2.48463e-04    0.0%   4   107     0.957
-13   4   2   1.29672   72.8823   2.78232e-03    0.1%   4   189     0.957
 -7   6   8   1.29657   72.8920   4.48363e-04    0.0%   4   149     0.957
 -9   7   3   1.29613   72.9210   1.35831e-04    0.0%   4   139     0.956
 -1   7   7   1.29583   72.9406   1.48214e-03    0.0%   4    99     0.956
 -3   8   5   1.29563   72.9539   1.07459e-04    0.0%   4    98     0.955
 -1   8   5   1.29496   72.9978   1.81038e-05    0.0%   4    90     0.954
-12   2   9   1.29375   73.0769   2.25999e-05    0.0%   4   229     0.952
-14   2   6   1.29365   73.0837   2.25970e-03    0.1%   4   236     0.952
 -8   2  11   1.29345   73.0965   2.77327e-04    0.0%   4   189     0.952
-10   4   9   1.29299   73.1268   1.02943e-03    0.0%   4   197     0.951
 -1   2  11   1.29298   73.1278   2.37431e-04    0.0%   4   126     0.951
-13   3   7   1.29286   73.1355   1.21297e-05    0.0%   4   227     0.951
 -5   7   7   1.29237   73.1677   5.44610e-04    0.0%   4   123     0.950
 -5   3  11   1.29232   73.1707   1.10384e-04    0.0%   4   155     0.950
 -4   3  11   1.29226   73.1751   9.87576e-04    0.0%   4   146     0.950
 12   4   1   1.29210   73.1851   2.76594e-03    0.1%   4   161     0.950
-13   4   5   1.29187   73.2004   2.11280e-03    0.1%   4   210     0.949
 -9   1  11   1.29142   73.2303   3.63699e-05    0.0%   4   203     0.948
  0   1  11   1.29081   73.2705   8.12214e-05    0.0%   4   122     0.947
  3   1  10   1.29026   73.3065   9.17054e-04    0.0%   4   110     0.947
 -8   5   9   1.29014   73.3150   2.62270e-04    0.0%   4   170     0.946
  5   6   6   1.29011   73.3164   2.54438e-06    0.0%   4    97     0.946
-13   2   8   1.28973   73.3418   1.04849e-03    0.0%   4   237     0.946
 -9   7   1   1.28941   73.3631   1.80885e-04    0.0%   4   131     0.945
 -9   6   7   1.28868   73.4113   2.89773e-05    0.0%   4   166     0.944
-14   2   1   1.28810   73.4496   7.75908e-05    0.0%   4   201     0.943
-12   5   5   1.28791   73.4626   1.11987e-04    0.0%   4   194     0.943
 14   0   0   1.28789   73.4639   1.30385e-05    0.0%   2   196     0.943
-14   1   7   1.28753   73.4880   1.97609e-03    0.1%   4   246     0.942
-10   6   6   1.28618   73.5774   1.14475e-02    0.4%   4   172     0.940
 -4   8   5   1.28604   73.5872   2.67105e-05    0.0%   4   105     0.940
  4   3   9   1.28595   73.5930   4.42968e-05    0.0%   4   106     0.940
 -6   3  11   1.28580   73.6027   1.61276e-03    0.1%   4   166     0.939
-11   6   3   1.28569   73.6103   4.87157e-03    0.2%   4   166     0.939
 13   0   2   1.28563   73.6144   7.01874e-05    0.0%   2   173     0.939
 -3   3  11   1.28560   73.6161   1.40638e-04    0.0%   4   139     0.939
  5   8   2   1.28550   73.6231   1.28346e-03    0.0%   4    93     0.939
  7   0   8   1.28519   73.6436   8.64171e-05    0.0%   2   113     0.938
 -8   4  10   1.28491   73.6620   8.91338e-05    0.0%   4   180     0.938
  0   8   5   1.28473   73.6745   8.04772e-05    0.0%   4    89     0.938
  9   4   5   1.28462   73.6814   2.78984e-05    0.0%   4   122     0.938
-12   5   1   1.28415   73.7130   3.71031e-04    0.0%   4   170     0.937
-11   5   7   1.28375   73.7400   5.14716e-03    0.2%   4   195     0.936
 -9   7   4   1.28370   73.7430   4.89080e-05    0.0%   4   146     0.936
  4   8   3   1.28354   73.7540   9.30377e-05    0.0%   4    89     0.936
  9   5   4   1.28335   73.7664   1.16026e-05    0.0%   4   122     0.935
 10   4   4   1.28277   73.8055   1.15268e-03    0.0%   4   132     0.935
-14   3   4   1.28249   73.8244   3.45225e-05    0.0%   4   221     0.934
 12   2   3   1.28242   73.8288   1.05524e-03    0.0%   4   157     0.934
-10   5   8   1.28237   73.8321   1.06110e-05    0.0%   4   189     0.934
-11   6   2   1.28224   73.8411   2.69302e-04    0.0%   4   161     0.934
  8   2   7   1.28213   73.8483   3.65717e-05    0.0%   4   117     0.934
  1   6   8   1.28180   73.8703   5.63371e-05    0.0%   4   101     0.933
-14   3   3   1.28140   73.8973   1.46161e-03    0.0%   4   214     0.932
  8   5   5   1.28137   73.8993   1.71117e-03    0.1%   4   114     0.932
 10   6   1   1.28073   73.9423   2.19407e-06    0.0%   4   137     0.931
  0   7   7   1.28025   73.9747   4.18415e-05    0.0%   4    98     0.931
 14   1   0   1.27989   73.9989   1.17150e-03    0.0%   4   197     0.930
  0   4  10   1.27971   74.0111   1.16256e-05    0.0%   4   116     0.930
  1   5   9   1.27898   74.0609   1.68180e-04    0.0%   4   107     0.929
-11   6   4   1.27880   74.0730   7.06897e-04    0.0%   4   173     0.928
 -6   8   4   1.27829   74.1075   4.22627e-04    0.0%   4   116     0.927
  5   4   8   1.27816   74.1159   2.03726e-03    0.1%   4   105     0.927
 13   1   2   1.27768   74.1489   1.34369e-03    0.0%   4   174     0.926
-13   4   1   1.27743   74.1655   4.70856e-04    0.0%   4   186     0.926
  7   1   8   1.27725   74.1781   6.85844e-05    0.0%   4   114     0.926
-10   3  10   1.27712   74.1865   1.28186e-05    0.0%   4   209     0.926
  6   3   8   1.27697   74.1965   1.43312e-04    0.0%   4   109     0.925
  3   4   9   1.27686   74.2044   3.23779e-06    0.0%   4   106     0.925
  6   8   1   1.27599   74.2635   1.86250e-03    0.1%   4   101     0.924
-11   2  10   1.27545   74.2998   2.53819e-04    0.0%   4   225     0.923
 -6   7   7   1.27525   74.3135   5.18670e-04    0.0%   4   134     0.923
  1   9   0   1.27524   74.3142   8.96670e-04    0.0%   4    82     0.923
  8   4   6   1.27503   74.3285   6.21899e-04    0.0%   4   116     0.922
 10   5   3   1.27392   74.4045   1.32441e-04    0.0%   4   134     0.921
  0   9   1   1.27336   74.4428   9.63155e-07    0.0%   4    82     0.920
-14   3   5   1.27334   74.4439   1.17908e-02    0.4%   4   230     0.920
 -7   3  11   1.27299   74.4683   6.10471e-05    0.0%   4   179     0.919
