************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
 -3   1   5   2.96358   30.1288   2.56447e-01   10.7%   4    35     6.700
  0   1   5   2.95928   30.1737   3.47306e-01   14.5%   4    26     6.678
  4   1   1   2.95745   30.1928   6.86233e-01   28.6%   4    18     6.669
  1   0   5   2.94857   30.2859   1.51092e-01    6.3%   2    26     6.625
 -3   2   1   2.93630   30.4155   7.00488e-02    2.9%   4    14     6.565
 -3   2   2   2.90628   30.7374   2.72942e-03    0.1%   4    17     6.418
  4   0   2   2.90364   30.7660   8.98395e-02    3.7%   2    20     6.405
  2   0  -6   2.87787   31.0485   6.31325e-01   26.3%   2    40     6.281
  3   2   0   2.87266   31.1062   2.35720e-02    1.0%   4    13     6.256
  2   2   2   2.84468   31.4200   3.87699e-02    1.6%   4    12     6.122
  2   1   4   2.84193   31.4512   2.04920e-03    0.1%   4    21     6.109
  1   2   3   2.83182   31.5664   8.56215e-04    0.0%   4    14     6.061
  3   1   3   2.82830   31.6067   9.91379e-05    0.0%   4    19     6.044
 -3   2   3   2.79067   32.0443   5.45246e-03    0.2%   4    22     5.867
 -5   1   2   2.79065   32.0445   6.50912e-02    2.7%   4    30     5.867
 -1   2   4   2.77009   32.2888   1.63551e-01    6.8%   4    21     5.772
 -5   1   1   2.75243   32.5017   1.26910e-02    0.5%   4    27     5.690
 -5   1   3   2.74803   32.5552   1.08638e-03    0.0%   4    35     5.670
 -2   2   4   2.73989   32.6547   1.12606e-03    0.0%   4    24     5.633
 -4   1   5   2.73589   32.7037   3.87710e-02    1.6%   4    42     5.615
  3   2   1   2.73198   32.7519   9.89161e-05    0.0%   4    14     5.597
  1   1   5   2.73026   32.7731   3.60332e-02    1.5%   4    27     5.589
  0   0   6   2.70283   33.1152   2.18108e-03    0.1%   2    36     5.464
  0   2   4   2.69821   33.1735   1.42055e-03    0.1%   4    20     5.444
  4   1   2   2.69448   33.2208   5.25827e-02    2.2%   4    21     5.427
 -2   1   6   2.67384   33.4847   7.69829e-02    3.2%   4    41     5.334
  5   0   1   2.64568   33.8518   4.16173e-02    1.7%   2    26     5.209
 -1   1   6   2.64460   33.8660   1.07962e-01    4.5%   4    38     5.205
  5   1   0   2.64264   33.8920   3.37720e-02    1.4%   4    26     5.196
 -5   1   4   2.63487   33.9950   5.83051e-03    0.2%   4    42     5.162
  5   0  -5   2.63400   34.0065   1.38037e-01    5.7%   2    50     5.158
  4   0  -6   2.63252   34.0263   7.04056e-03    0.3%   2    52     5.152
 -3   2   4   2.61691   34.2354   6.01501e-03    0.3%   4    29     5.083
 -3   1   6   2.61099   34.3154   3.02879e-03    0.1%   4    46     5.057
 -4   2   2   2.60704   34.3691   1.17723e-04    0.0%   4    24     5.040
 -4   2   1   2.60182   34.4402   1.98467e-02    0.8%   4    21     5.018
  2   2   3   2.59424   34.5440   1.48381e-03    0.1%   4    17     4.985
 -4   2   3   2.54704   35.2048   6.62568e-02    2.8%   4    29     4.783
  1   2   4   2.54562   35.2251   4.60769e-02    1.9%   4    21     4.777
  3   2   2   2.54503   35.2335   4.15422e-02    1.7%   4    17     4.774
  4   2   0   2.53251   35.4135   1.39770e-04    0.0%   4    20     4.721
  0   1   6   2.53172   35.4249   2.90468e-02    1.2%   4    37     4.718
  6   0  -2   2.51683   35.6414   1.08186e-02    0.5%   2    40     4.655
  3   1   4   2.49512   35.9621   1.76849e-02    0.7%   4    26     4.565
 -2   2   5   2.48889   36.0552   7.60855e-02    3.2%   4    33     4.539
 -1   2   5   2.48804   36.0680   3.21772e-03    0.1%   4    30     4.536
  5   1   1   2.48456   36.1202   3.37433e-02    1.4%   4    27     4.521
 -5   1   5   2.47489   36.2663   1.88447e-04    0.0%   4    51     4.481
 -4   1   6   2.47365   36.2850   5.34859e-03    0.2%   4    53     4.476
  2   1   5   2.46905   36.3550   2.28588e-04    0.0%   4    30     4.457
  6   0  -4   2.44339   36.7505   4.03354e-03    0.2%   2    52     4.353
  3   0  -7   2.43983   36.8060   1.21208e-01    5.0%   2    58     4.338
  4   1   3   2.43434   36.8920   2.78355e-02    1.2%   4    26     4.316
 -4   2   4   2.43423   36.8937   8.19482e-02    3.4%   4    36     4.316
  1   0  -7   2.42334   37.0655   1.21083e-02    0.5%   2    50     4.272
 -3   2   5   2.41651   37.1740   1.82646e-02    0.8%   4    38     4.244
  0   2   5   2.41418   37.2113   3.20957e-04    0.0%   4    29     4.235
  4   2   1   2.41318   37.2272   4.22828e-03    0.2%   4    21     4.231
  0   3   1   2.38389   37.7019   2.93736e-03    0.1%   4    10     4.114
 -6   1   2   2.37694   37.8162   5.18162e-03    0.2%   4    41     4.087
  1   3   0   2.37607   37.8306   6.76552e-04    0.0%   4    10     4.084
 -1   3   1   2.37070   37.9195   7.12631e-02    3.0%   4    11     4.062
 -6   1   3   2.37016   37.9285   2.24508e-02    0.9%   4    46     4.060
  6   0   0   2.36589   37.9995   2.36297e-02    1.0%   2    36     4.044
  1   1   6   2.36375   38.0353   8.73129e-03    0.4%   4    38     4.035
  2   2   4   2.34918   38.2803   1.60245e-02    0.7%   4    24     3.978
  3   2   3   2.34147   38.4113   3.23827e-03    0.1%   4    22     3.948
 -2   1   7   2.33569   38.5101   1.14756e-03    0.0%   4    54     3.926
 -6   1   1   2.33388   38.5411   3.51657e-04    0.0%   4    38     3.919
  1   3   1   2.33172   38.5784   4.54712e-04    0.0%   4    11     3.911
  3   0   5   2.32673   38.6643   2.33778e-03    0.1%   2    34     3.891
 -5   2   2   2.31997   38.7814   9.86094e-06    0.0%   4    33     3.865
 -1   3   2   2.31660   38.8402   1.37100e-02    0.6%   4    14     3.853
 -6   1   4   2.31478   38.8719   4.53600e-03    0.2%   4    53     3.846
 -3   1   7   2.31175   38.9249   9.81883e-03    0.4%   4    59     3.834
  0   3   2   2.31018   38.9524   1.17772e-02    0.5%   4    13     3.828
  4   0   4   2.30490   39.0454   4.68519e-03    0.2%   2    32     3.808
  5   1   2   2.30388   39.0633   2.61571e-03    0.1%   4    30     3.804
 -5   2   1   2.29787   39.1696   7.46625e-04    0.0%   4    30     3.781
 -1   1   7   2.29771   39.1724   3.29334e-02    1.4%   4    51     3.780
 -5   2   3   2.29531   39.2151   2.22951e-02    0.9%   4    38     3.771
 -2   3   1   2.29526   39.2160   1.61057e-02    0.7%   4    14     3.771
 -5   1   6   2.29360   39.2455   3.95433e-02    1.6%   4    62     3.765
 -4   2   5   2.28823   39.3415   5.70691e-02    2.4%   4    45     3.745
  1   2   5   2.28493   39.4006   1.15227e-01    4.8%   4    30     3.732
  2   3   0   2.28209   39.4516   1.17072e-01    4.9%   4    13     3.721
  2   0   6   2.27784   39.5284   8.06964e-03    0.3%   2    40     3.705
  4   2   2   2.26383   39.7833   1.58848e-02    0.7%   4    24     3.653
 -2   3   2   2.26325   39.7939   3.13024e-04    0.0%   4    17     3.651
 -2   2   6   2.25155   40.0095   5.87390e-02    2.4%   4    44     3.607
  6   1   0   2.24857   40.0647   7.20391e-03    0.3%   4    37     3.596
  1   3   2   2.24543   40.1231   6.60598e-02    2.8%   4    14     3.584
 -1   2   6   2.23401   40.3372   5.74482e-03    0.2%   4    41     3.542
  5   2   0   2.23282   40.3595   1.13524e-02    0.5%   4    29     3.538
 -4   1   7   2.23128   40.3887   2.09642e-02    0.9%   4    66     3.532
 -5   2   4   2.22813   40.4483   5.34017e-02    2.2%   4    45     3.521
  2   3   1   2.22599   40.4889   2.88799e-02    1.2%   4    14     3.513
 -1   3   3   2.22305   40.5448   3.89586e-04    0.0%   4    19     3.502
 -6   1   5   2.22028   40.5975   9.59060e-02    4.0%   4    62     3.492
  5   0   3   2.21795   40.6421   1.21918e-02    0.5%   2    34     3.483
  3   1   5   2.21487   40.7012   2.34865e-02    1.0%   4    35     3.472
 -3   2   6   2.21363   40.7248   9.85520e-04    0.0%   4    49     3.467
  5   0  -7   2.20650   40.8624   2.99815e-02    1.2%   2    74     3.441
  0   1   7   2.20622   40.8677   1.94619e-02    0.8%   4    50     3.440
  0   3   3   2.20120   40.9651   3.27247e-03    0.1%   4    18     3.422
  4   1   4   2.19601   41.0664   1.85508e-04    0.0%   4    33     3.403
  6   0  -6   2.19500   41.0860   1.12919e-04    0.0%   2    72     3.400
 -2   3   3   2.19139   41.1568   2.66373e-02    1.1%   4    22     3.387
 -3   3   1   2.17376   41.5061   5.43348e-03    0.2%   4    19     3.323
  2   1   6   2.17257   41.5298   1.41083e-02    0.6%   4    41     3.319
  1   0   7   2.17044   41.5725   3.11664e-02    1.3%   2    50     3.312
  0   2   6   2.16470   41.6877   9.27484e-03    0.4%   4    40     3.291
 -3   3   2   2.16149   41.7525   2.67900e-02    1.1%   4    22     3.280
  7   0  -3   2.15969   41.7890   3.25693e-03    0.1%   2    58     3.273
  2   0  -8   2.15560   41.8721   8.85375e-04    0.0%   2    68     3.259
  3   3   0   2.14755   42.0364   4.32901e-03    0.2%   4    18     3.230
  3   2   4   2.14169   42.1568   2.94478e-04    0.0%   4    29     3.210
  2   3   2   2.13579   42.2790   9.89376e-04    0.0%   4    17     3.189
  5   2   1   2.13501   42.2952   1.43395e-01    6.0%   4    30     3.186
  6   1   1   2.13403   42.3154   2.18789e-02    0.9%   4    38     3.183
  1   3   3   2.13033   42.3926   1.74530e-05    0.0%   4    19     3.170
 -5   2   5   2.12886   42.4233   9.86130e-05    0.0%   4    54     3.165
 -4   2   6   2.12807   42.4397   1.63331e-03    0.1%   4    56     3.162
  2   2   5   2.12514   42.5011   5.80845e-02    2.4%   4    33     3.152
  5   1   3   2.12043   42.6002   4.95486e-04    0.0%   4    35     3.135
 -3   3   3   2.11264   42.7649   1.06512e-01    4.4%   4    27     3.108
 -5   1   7   2.11041   42.8122   3.04385e-03    0.1%   4    75     3.101
 -1   3   4   2.10367   42.9562   3.83312e-03    0.2%   4    26     3.077
  7   0  -1   2.10365   42.9567   3.24598e-06    0.0%   2    50     3.077
  4   2   3   2.10288   42.9731   1.16871e-03    0.0%   4    29     3.075
 -6   1   6   2.10035   43.0276   1.39515e-03    0.1%   4    73     3.066
  4   0  -8   2.09995   43.0361   5.74555e-02    2.4%   2    80     3.065
 -2   3   4   2.09035   43.2437   5.70480e-02    2.4%   4    29     3.032
  3   3   1   2.08683   43.3203   4.67001e-03    0.2%   4    19     3.020
  6   0   2   2.08579   43.3430   1.96367e-02    0.8%   2    40     3.016
  1   1   7   2.07879   43.4963   9.29853e-03    0.4%   4    51     2.992
  0   3   4   2.07167   43.6536   1.53823e-02    0.6%   4    25     2.968
  7   0  -5   2.07061   43.6770   2.45410e-02    1.0%   2    74     2.964
 -7   1   3   2.06935   43.7051   4.66747e-05    0.0%   4    59     2.960
 -2   1   8   2.06574   43.7852   5.66160e-03    0.2%   4    69     2.948
 -6   2   2   2.06555   43.7895   1.27889e-01    5.3%   4    44     2.947
 -3   1   8   2.06216   43.8653   1.66323e-05    0.0%   4    74     2.936
 -6   2   3   2.06110   43.8891   2.14769e-04    0.0%   4    49     2.932
 -7   1   2   2.06061   43.9001   7.48531e-05    0.0%   4    54     2.931
  1   2   6   2.05688   43.9837   1.01049e-02    0.4%   4    41     2.918
 -7   1   4   2.04489   44.2553   6.34266e-05    0.0%   4    66     2.878
 -2   2   7   2.03831   44.4057   7.18482e-02    3.0%   4    57     2.856
 -6   2   1   2.03711   44.4332   4.32339e-03    0.2%   4    41     2.852
 -3   3   4   2.03418   44.5007   1.17172e-02    0.5%   4    34     2.842
 -4   3   2   2.02953   44.6081   4.31229e-03    0.2%   4    29     2.827
  0   0   8   2.02712   44.6639   6.63447e-04    0.0%   2    64     2.819
 -4   3   1   2.02706   44.6653   3.78294e-04    0.0%   4    26     2.819
 -1   1   8   2.02673   44.6731   1.98798e-03    0.1%   4    66     2.818
 -6   2   4   2.02437   44.7280   9.45245e-04    0.0%   4    56     2.810
  2   3   3   2.02347   44.7488   2.22245e-02    0.9%   4    22     2.807
 -3   2   7   2.02234   44.7752   6.12362e-04    0.0%   4    62     2.803
 -7   1   1   2.01989   44.8325   3.99059e-04    0.0%   4    51     2.795
  5   2   2   2.01707   44.8987   2.72196e-03    0.1%   4    33     2.786
 -4   1   8   2.01662   44.9093   6.67870e-02    2.8%   4    81     2.784
 -1   2   7   2.01292   44.9962   3.75926e-03    0.2%   4    54     2.772
 -5   2   6   2.01016   45.0615   1.26290e-02    0.5%   4    65     2.763
  6   1   2   2.00406   45.2061   1.23421e-01    5.1%   4    41     2.743
 -4   3   3   2.00084   45.2830   5.93455e-03    0.2%   4    34     2.733
  1   3   4   2.00015   45.2995   9.39231e-04    0.0%   4    26     2.730
  3   3   2   1.99986   45.3063   6.08403e-02    2.5%   4    22     2.730
  4   3   0   1.99377   45.4525   7.27008e-02    3.0%   4    25     2.710
 -7   1   5   1.99059   45.5292   3.30303e-04    0.0%   4    75     2.699
  4   1   5   1.98582   45.6447   2.14602e-02    0.9%   4    42     2.684
  3   1   6   1.98157   45.7482   2.92851e-02    1.2%   4    46     2.670
  6   2   0   1.97964   45.7954   1.96762e-02    0.8%   4    40     2.664
 -2   3   5   1.97227   45.9761   1.40469e-02    0.6%   4    38     2.640
 -1   3   5   1.97185   45.9865   3.84302e-02    1.6%   4    35     2.639
 -6   1   7   1.96830   46.0741   6.14083e-04    0.0%   4    86     2.628
 -4   2   7   1.96780   46.0865   5.85257e-04    0.0%   4    69     2.626
 -6   2   5   1.96025   46.2744   6.38660e-04    0.0%   4    65     2.602
  3   2   5   1.95652   46.3678   1.29807e-03    0.1%   4    38     2.590
  7   1   0   1.95256   46.4673   6.91850e-02    2.9%   4    50     2.578
  0   1   8   1.95186   46.4850   1.72413e-04    0.0%   4    65     2.575
  0   2   7   1.95055   46.5180   1.07450e-02    0.4%   4    53     2.571
  5   1   4   1.94616   46.6293   3.63333e-05    0.0%   4    42     2.557
 -4   3   4   1.94474   46.6653   1.12162e-03    0.0%   4    41     2.553
  4   2   4   1.94348   46.6972   6.39756e-04    0.0%   4    36     2.549
 -5   1   8   1.93687   46.8662   9.14637e-03    0.4%   4    90     2.528
 -3   3   5   1.93567   46.8969   2.75756e-02    1.1%   4    43     2.525
  0   3   5   1.93447   46.9278   5.64414e-06    0.0%   4    34     2.521
  2   1   7   1.93422   46.9341   3.96431e-02    1.7%   4    54     2.520
  4   3   1   1.93396   46.9410   4.56407e-03    0.2%   4    26     2.519
  7   0   1   1.93179   46.9968   3.33952e-03    0.1%   2    50     2.512
  2   2   6   1.92718   47.1160   4.89557e-04    0.0%   4    44     2.498
  3   0  -9   1.91858   47.3401   9.16462e-03    0.4%   2    90     2.471
 -7   1   6   1.91320   47.4813   7.77826e-03    0.3%   4    86     2.455
  2   3   4   1.90054   47.8172   3.94031e-03    0.2%   4    29     2.416
  6   2   1   1.90013   47.8282   8.94132e-03    0.4%   4    41     2.414
  6   0  -8   1.89652   47.9250   9.47737e-03    0.4%   2   100     2.403
  3   3   3   1.89645   47.9268   3.27857e-02    1.4%   4    27     2.403
  5   2   3   1.89051   48.0871   4.63464e-04    0.0%   4    38     2.385
 -5   3   2   1.88498   48.2371   8.95694e-03    0.4%   4    38     2.368
 -5   2   7   1.88340   48.2801   1.44349e-02    0.6%   4    78     2.363
  8   0  -4   1.88159   48.3294   4.99492e-03    0.2%   2    80     2.358
  7   0  -7   1.88143   48.3338   6.04546e-03    0.3%   2    98     2.357
 -6   2   6   1.87623   48.4763   2.23164e-03    0.1%   4    76     2.342
  8   0  -2   1.87376   48.5443   2.11812e-03    0.1%   2    68     2.334
 -5   3   1   1.87306   48.5636   3.55589e-02    1.5%   4    35     2.332
 -5   3   3   1.87168   48.6019   7.24522e-03    0.3%   4    43     2.328
  1   0  -9   1.87002   48.6477   2.90303e-04    0.0%   2    82     2.323
  6   1   3   1.86990   48.6510   3.45983e-02    1.4%   4    46     2.323
 -4   3   5   1.86783   48.7085   2.73301e-04    0.0%   4    50     2.316
  7   1   1   1.86632   48.7503   6.75861e-03    0.3%   4    51     2.312
  1   3   5   1.86603   48.7584   2.54547e-03    0.1%   4    35     2.311
  4   0   6   1.86249   48.8573   3.54573e-04    0.0%   2    52     2.300
  1   2   7   1.86082   48.9039   3.15519e-04    0.0%   4    54     2.295
  4   3   2   1.85449   49.0819   2.58916e-05    0.0%   4    29     2.277
 -3   1   9   1.85440   49.0843   9.72320e-03    0.4%   4    91     2.276
 -7   2   3   1.85404   49.0947   4.89325e-03    0.2%   4    62     2.275
  1   1   8   1.85235   49.1423   1.84538e-02    0.8%   4    66     2.270
 -2   2   8   1.85145   49.1679   1.16161e-04    0.0%   4    72     2.267
 -3   2   8   1.84886   49.2412   3.99489e-03    0.2%   4    77     2.260
 -7   2   2   1.84774   49.2730   7.11527e-03    0.3%   4    57     2.257
 -2   3   6   1.84772   49.2736   7.11175e-03    0.3%   4    49     2.256
 -2   1   9   1.84748   49.2805   1.47239e-02    0.6%   4    86     2.256
  3   0   7   1.84436   49.3694   6.71739e-02    2.8%   2    58     2.247
  5   0   5   1.84392   49.3821   8.23614e-07    0.0%   2    50     2.245
 -1   3   6   1.83799   49.5521   4.61773e-02    1.9%   4    46     2.228
  5   3   0   1.83733   49.5711   3.85782e-03    0.2%   4    34     2.226
 -7   2   4   1.83638   49.5983   1.72319e-02    0.7%   4    69     2.223
 -5   3   4   1.83471   49.6466   8.81212e-03    0.4%   4    50     2.218
  5   0  -9   1.83470   49.6468   3.35504e-05    0.0%   2   106     2.218
 -6   1   8   1.83446   49.6538   1.14970e-02    0.5%   4   101     2.217
 -4   1   9   1.83020   49.7772   1.56971e-05    0.0%   4    98     2.205
 -8   1   3   1.82890   49.8151   6.17675e-02    2.6%   4    74     2.201
 -3   3   6   1.82659   49.8823   4.09067e-03    0.2%   4    54     2.194
 -1   2   8   1.82320   49.9815   5.84804e-04    0.0%   4    69     2.184
 -8   1   4   1.82094   50.0478   2.12807e-02    0.9%   4    81     2.178
 -7   1   7   1.82079   50.0520   2.20479e-04    0.0%   4    99     2.177
 -7   2   1   1.81822   50.1279   1.14648e-04    0.0%   4    54     2.170
 -4   2   8   1.81583   50.1984   1.15647e-05    0.0%   4    84     2.163
 -8   1   2   1.81384   50.2572   8.55385e-03    0.4%   4    69     2.157
 -1   1   9   1.81045   50.3580   1.45390e-02    0.6%   4    83     2.147
  0   4   0   1.80755   50.4443   6.73153e-04    0.0%   2    16     2.139
  6   2   2   1.80665   50.4713   4.08702e-05    0.0%   4    44     2.136
  4   1   6   1.80361   50.5623   3.95131e-03    0.2%   4    53     2.128
  0   3   6   1.79881   50.7068   3.80756e-02    1.6%   4    45     2.114
 -7   2   5   1.79676   50.7688   9.70588e-03    0.4%   4    78     2.108
  0   4   1   1.79643   50.7788   5.49287e-02    2.3%   4    17     2.107
  8   0  -6   1.79458   50.8348   1.20728e-02    0.5%   2   100     2.102
  4   2   5   1.79325   50.8753   2.40698e-03    0.1%   4    45     2.098
  1   4   0   1.79307   50.8806   1.71544e-03    0.1%   4    17     2.097
  2   0   8   1.79259   50.8952   1.62338e-04    0.0%   2    68     2.096
  6   0   4   1.79177   50.9200   4.39967e-03    0.2%   2    52     2.094
 -8   1   5   1.79083   50.9487   4.06222e-03    0.2%   4    90     2.091
 -1   4   1   1.79076   50.9509   1.24231e-03    0.1%   4    18     2.091
  3   2   6   1.79011   50.9707   5.69707e-03    0.2%   4    49     2.089
  3   1   7   1.78713   51.0618   8.55669e-04    0.0%   4    59     2.081
  5   1   5   1.78673   51.0742   8.94295e-03    0.4%   4    51     2.079
  3   3   4   1.78554   51.1106   1.33237e-02    0.6%   4    34     2.076
  5   3   1   1.78166   51.2300   3.82060e-03    0.2%   4    35     2.065
 -6   2   7   1.78032   51.2714   3.87629e-03    0.2%   4    89     2.061
 -5   1   9   1.77834   51.3326   1.31189e-03    0.1%   4   107     2.056
 -5   3   5   1.77808   51.3405   1.44602e-03    0.1%   4    59     2.055
 -4   3   6   1.77762   51.3547   3.62288e-02    1.5%   4    61     2.054
 -8   1   1   1.77740   51.3616   2.49228e-02    1.0%   4    66     2.053
  2   3   5   1.77591   51.4078   2.77064e-03    0.1%   4    38     2.049
  8   0   0   1.77442   51.4542   2.59613e-03    0.1%   2    64     2.045
  1   4   1   1.77378   51.4741   3.52672e-03    0.1%   4    18     2.043
  7   1   2   1.76915   51.6188   2.76241e-02    1.2%   4    54     2.030
  7   2   0   1.76864   51.6347   9.12855e-03    0.4%   4    53     2.028
  0   2   8   1.76812   51.6510   1.04974e-02    0.4%   4    68     2.027
 -1   4   2   1.76710   51.6831   2.29518e-03    0.1%   4    21     2.024
  0   4   2   1.76425   51.7729   1.57369e-02    0.7%   4    20     2.016
  5   2   4   1.76388   51.7845   2.80735e-03    0.1%   4    45     2.015
  4   3   3   1.76286   51.8164   6.58140e-06    0.0%   4    34     2.012
 -2   4   1   1.75757   51.9841   1.16249e-04    0.0%   4    21     1.997
 -5   2   8   1.75695   52.0038   1.49314e-04    0.0%   4    93     1.996
  2   2   7   1.75498   52.0667   1.65020e-03    0.1%   4    57     1.990
  2   4   0   1.75164   52.1734   5.93893e-03    0.2%   4    20     1.981
  0   1   9   1.74841   52.2771   4.37390e-04    0.0%   4    82     1.972
 -2   4   2   1.74307   52.4493   2.28559e-05    0.0%   4    24     1.957
 -8   1   6   1.74173   52.4929   8.82823e-04    0.0%   4   101     1.954
 -6   3   2   1.74070   52.5264   2.32604e-02    1.0%   4    49     1.951
  2   1   8   1.73991   52.5519   3.09425e-03    0.1%   4    69     1.949
 -7   2   6   1.73923   52.5740   7.46630e-03    0.3%   4    89     1.947
  6   1   4   1.73917   52.5762   1.51581e-04    0.0%   4    53     1.947
 -6   3   3   1.73803   52.6133   4.54289e-03    0.2%   4    54     1.943
  1   3   6   1.73550   52.6959   1.21105e-02    0.5%   4    46     1.937
