************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2021 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

ref no.   h   k   l   d(hkl)    Phase       Lp     F(Re)    F(Im)  I(Integrated)

[   1]    1   0   0  11.2404  180.000   105.73   -57.73    -0.00  8.22114e-01
[   2]    0   1   1   8.2840    0.000    57.09    68.33    -0.00  1.24373e+00
[   3]    0   0   2   8.1919    0.000    55.81   141.50    -0.00  2.60728e+00
[   4]    1   1   0   7.3008  180.000    44.18   -23.78    -0.00  1.16551e-01
[   5]    1   0  -2   6.7732    0.000    37.92    50.77     0.00  2.28034e-01
[   6]   -1   1   1   6.7455  180.000    37.61   -85.11     0.00  1.27129e+00
[   7]    1   1   1   6.5944    0.000    35.91    21.45    -0.00  7.70948e-02
[   8]    1   0   2   6.4773    0.000    34.62    34.21     0.00  9.45069e-02
[   9]    0   1   2   6.2320    0.000    31.99     3.62     0.00  1.96003e-03
[  10]    2   0   0   5.6202  180.000    25.88  -101.50     0.00  6.22166e-01
[  11]   -1   1   2   5.5347    0.000    25.08    26.54    -0.00  8.24531e-02
[  12]    1   1   2   5.3697  180.000    23.56   -80.78     0.00  7.17535e-01
[  13]    2   1   0   4.8504    0.000    19.09    11.08    -0.00  1.09448e-02
[  14]    0   2   0   4.8009  180.000    18.69    -2.45    -0.00  2.62626e-04
[  15]    0   1   3   4.7471  180.000    18.26   -39.78    -0.00  1.34864e-01
[  16]    2   0  -2   4.7392  180.000    18.20   -59.25     0.00  1.49056e-01
[  17]   -2   1   1   4.7030    0.000    17.91    41.27    -0.00  1.42320e-01
[  18]    0   2   1   4.6072  180.000    17.16   -13.42    -0.00  1.44177e-02
[  19]    2   1   1   4.6005  180.000    17.11   -31.30     0.00  7.82194e-02
[  20]    2   0   2   4.5362  180.000    16.61   -50.67     0.00  9.95240e-02
[  21]   -1   1   3   4.4385    0.000    15.87    14.21    -0.00  1.49469e-02
[  22]    1   2   0   4.4151    0.000    15.70    72.20     0.00  3.81878e-01
[  23]    1   1   3   4.3106    0.000    14.93    70.17     0.00  3.43111e-01
[  24]   -1   2   1   4.2829  180.000    14.73   -78.38     0.00  4.22341e-01
[  25]   -2   1   2   4.2498    0.000    14.49    51.39    -0.00  1.78613e-01
[  26]    1   2   1   4.2434    0.000    14.45    48.81    -0.00  1.60608e-01
[  27]    0   2   2   4.1420  180.000    13.73   -61.47    -0.00  2.42164e-01
[  28]    2   1   2   4.1015    0.000    13.45    90.75    -0.00  5.17008e-01
[  29]    0   0   4   4.0960  180.000    13.41   -69.65    -0.00  1.51833e-01
[  30]   -1   2   2   3.9168    0.000    12.21    81.49    -0.00  3.78210e-01
[  31]    1   0  -4   3.9078  180.000    12.15   -13.93     0.00  5.50209e-03
[  32]    1   2   2   3.8570    0.000    11.82    68.76    -0.00  2.60707e-01
[  33]    1   0   4   3.7916  180.000    11.39   -50.00     0.00  6.64647e-02
[  34]    0   1   4   3.7675    0.000    11.24    12.96     0.00  8.81609e-03
[  35]    3   0   0   3.7468  180.000    11.11  -125.80     0.00  4.10260e-01
[  36]   -2   1   3   3.7017  180.000    10.83   -35.88     0.00  6.50398e-02
[  37]    2   2   0   3.6504    0.000    10.51    19.82    -0.00  1.92654e-02
[  38]   -1   1   4   3.6195  180.000    10.32   -81.91    -0.00  3.23197e-01
[  39]    0   2   3   3.6057    0.000    10.24    25.33    -0.00  3.06644e-02
[  40]   -2   2   1   3.5863  180.000    10.12   -93.31     0.00  4.11271e-01
[  41]    2   1   3   3.5558  180.000     9.94   -31.89     0.00  4.71571e-02
[  42]    2   2   1   3.5402    0.000     9.85   202.54    -0.00  1.88479e+00
[  43]    1   1   4   3.5266    0.000     9.77    48.48     0.00  1.07112e-01
[  44]    3   1   0   3.4905    0.000     9.55   106.12    -0.00  5.01941e-01
[  45]    3   0  -2   3.4694    0.000     9.43     1.98    -0.00  8.62818e-05
[  46]   -1   2   3   3.4648  180.000     9.40    -5.29    -0.00  1.22678e-03
[  47]   -3   1   1   3.4447    0.000     9.29    87.29     0.00  3.30160e-01
[  48]    1   2   3   3.4029  180.000     9.05   -21.26    -0.00  1.90709e-02
[  49]    2   0  -4   3.3866    0.000     8.95    11.67    -0.00  2.84697e-03
[  50]    3   1   1   3.3839    0.000     8.94    14.21    -0.00  8.42632e-03
[  51]   -2   2   2   3.3727    0.000     8.87   112.37     0.00  5.22843e-01
[  52]    3   0   2   3.3484  180.000     8.74   -94.63     0.00  1.82530e-01
[  53]    2   2   2   3.2972  180.000     8.45  -225.58     0.00  2.00666e+00
[  54]   -3   1   2   3.2629  180.000     8.26  -129.94    -0.00  6.51005e-01
[  55]    2   0   4   3.2387    0.000     8.13    71.59     0.00  9.72248e-02
[  56]   -2   1   4   3.1938    0.000     7.89    18.55    -0.00  1.26663e-02
[  57]    3   1   2   3.1617    0.000     7.72    12.02     0.00  5.20025e-03
[  58]    0   3   1   3.1412  180.000     7.61   -50.84     0.00  9.17691e-02
[  59]    0   2   4   3.1160    0.000     7.48    13.57    -0.00  6.42231e-03
[  60]    0   1   5   3.1012    0.000     7.40    23.47     0.00  1.90180e-02
[  61]   -2   2   3   3.0785  180.000     7.28   -19.11     0.00  1.24101e-02
[  62]    1   3   0   3.0782    0.000     7.28    31.63     0.00  3.39787e-02
[  63]    2   1   4   3.0688  180.000     7.23   -10.19    -0.00  3.50187e-03
[  64]   -1   3   1   3.0324  180.000     7.05   -34.39     0.00  3.88816e-02
[  65]   -1   2   4   3.0307  180.000     7.04   -66.16     0.00  1.43732e-01
[  66]   -1   1   5   3.0241    0.000     7.00    34.70    -0.00  3.93511e-02
[  67]    1   3   1   3.0183    0.000     6.97    16.59    -0.00  8.95607e-03
[  68]   -3   1   3   3.0012  180.000     6.89   -16.38    -0.00  8.62791e-03
[  69]    2   2   3   2.9930    0.000     6.85    41.03     0.00  5.37757e-02
[  70]    0   3   2   2.9811  180.000     6.79    -1.11     0.00  3.89884e-05
[  71]    1   2   4   2.9756  180.000     6.76   -47.51     0.00  7.12093e-02
[  72]    1   1   5   2.9560    0.000     6.66    25.99    -0.00  2.09987e-02
[  73]    3   2   0   2.9537  180.000     6.65   -66.65     0.00  1.37877e-01
[  74]   -3   2   1   2.9258  180.000     6.51   -38.10    -0.00  4.41250e-02
[  75]   -1   3   2   2.8938    0.000     6.36     4.20    -0.00  5.22168e-04
[  76]    3   2   1   2.8883  180.000     6.33   -51.00     0.00  7.68375e-02
[  77]    3   1   3   2.8845  180.000     6.31   -85.09     0.00  2.13262e-01
[  78]    1   3   2   2.8694    0.000     6.24    29.24    -0.00  2.49013e-02
[  79]    3   0  -4   2.8315  180.000     6.06   -42.07    -0.00  2.50260e-02
[  80]   -3   2   2   2.8120  180.000     5.97   -46.12    -0.00  5.92206e-02
[  81]    4   0   0   2.8101  180.000     5.96   -70.81     0.00  6.97123e-02
[  82]    2   3   0   2.7812  180.000     5.82   -43.40     0.00  5.11867e-02
[  83]   -2   1   5   2.7677    0.000     5.76     1.65     0.00  7.27580e-05
[  84]   -2   2   4   2.7674    0.000     5.76    10.23     0.00  2.81204e-03
[  85]    0   3   3   2.7613    0.000     5.73    29.90    -0.00  2.39035e-02
[  86]   -2   3   1   2.7526    0.000     5.69    29.28     0.00  2.27671e-02
[  87]    3   2   2   2.7464    0.000     5.66    14.84     0.00  5.82169e-03
[  88]    2   3   1   2.7316  180.000     5.59   -16.35    -0.00  6.98260e-03
[  89]    0   0   6   2.7306  180.000     5.59   -20.63     0.00  5.55394e-03
[  90]   -3   1   4   2.7159  180.000     5.52   -31.99    -0.00  2.63803e-02
[  91]    0   2   5   2.7065    0.000     5.48    26.25     0.00  1.76248e-02
[  92]    3   0   4   2.7022  180.000     5.46    -1.21    -0.00  1.85943e-05
[  93]    4   0  -2   2.6972  180.000     5.44    -0.16     0.00  3.25407e-07
[  94]    4   1   0   2.6970  180.000     5.44   -51.84     0.00  6.82086e-02
[  95]   -1   3   3   2.6965  180.000     5.44   -58.48    -0.00  8.67605e-02
[  96]    2   2   4   2.6849    0.000     5.38     2.24    -0.00  1.26517e-04
[  97]    1   0  -6   2.6825  180.000     5.37  -102.05    -0.00  1.30556e-01
[  98]   -4   1   1   2.6806    0.000     5.36    56.21     0.00  7.90945e-02
[  99]    1   3   3   2.6670    0.000     5.30    22.71    -0.00  1.27692e-02
[ 100]    2   1   5   2.6656  180.000     5.30   -38.28     0.00  3.62231e-02
[ 101]   -1   2   5   2.6548  180.000     5.25   -31.91     0.00  2.49418e-02
[ 102]   -2   3   2   2.6524    0.000     5.24     3.69     0.00  3.32829e-04
[ 103]    4   1   1   2.6422  180.000     5.19   -10.78     0.00  2.81774e-03
[ 104]   -3   2   3   2.6392  180.000     5.18    -8.27     0.00  1.65461e-03
[ 105]    0   1   6   2.6265  180.000     5.13   -32.65     0.00  2.55023e-02
[ 106]    1   0   6   2.6254    0.000     5.12    93.28    -0.00  1.03946e-01
[ 107]    4   0   2   2.6206  180.000     5.10   -29.87     0.00  1.06125e-02
[ 108]    2   3   2   2.6152    0.000     5.08    51.96    -0.00  6.39449e-02
[ 109]    1   2   5   2.6084    0.000     5.05     1.55    -0.00  5.62629e-05
[ 110]    3   1   4   2.6012  180.000     5.01    -4.78    -0.00  5.34208e-04
[ 111]   -4   1   2   2.5967    0.000     5.00    30.30     0.00  2.14004e-02
[ 112]   -1   1   6   2.5836  180.000     4.94   -53.71    -0.00  6.64782e-02
[ 113]    3   2   3   2.5588  180.000     4.83    -1.71     0.00  6.59965e-05
[ 114]    1   1   6   2.5324  180.000     4.72    -2.09    -0.00  9.62093e-05
[ 115]    4   1   2   2.5281  180.000     4.70    -0.74    -0.00  1.21683e-05
[ 116]    0   3   4   2.5220    0.000     4.68    39.30     0.00  3.37092e-02
[ 117]    2   0  -6   2.5027    0.000     4.60    30.20    -0.00  9.78394e-03
[ 118]   -2   3   3   2.5019  180.000     4.59   -19.58    -0.00  8.21547e-03
[ 119]   -2   2   5   2.4762    0.000     4.49    18.12    -0.00  6.87755e-03
[ 120]   -1   3   4   2.4761  180.000     4.49    -0.74    -0.00  1.14004e-05
[ 121]   -4   1   3   2.4626    0.000     4.43    33.93     0.00  2.38094e-02
[ 122]    2   3   3   2.4554  180.000     4.40   -67.14     0.00  9.25971e-02
[ 123]    1   3   4   2.4457    0.000     4.36    18.02    -0.00  6.60716e-03
[ 124]   -3   1   5   2.4429  180.000     4.35   -45.19     0.00  4.14521e-02
[ 125]   -3   2   4   2.4389    0.000     4.33    82.08    -0.00  1.36259e-01
[ 126]    3   3   0   2.4336  180.000     4.31   -80.64    -0.00  1.30885e-01
[ 127]    4   2   0   2.4252  180.000     4.28   -44.59    -0.00  3.97082e-02
[ 128]   -2   1   6   2.4218    0.000     4.27    48.85     0.00  4.74883e-02
[ 129]   -3   3   1   2.4179    0.000     4.25    10.66     0.00  2.25490e-03
[ 130]   -4   2   1   2.4132    0.000     4.23    66.75     0.00  8.79639e-02
[ 131]    2   0   6   2.4120  180.000     4.23   -14.12    -0.00  1.96577e-03
[ 132]    2   2   5   2.4023  180.000     4.19   -54.99    -0.00  5.90943e-02
