************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  5   0 -10   1.25698   75.5816   4.77075e-05    0.0%   2   125     0.895
 -8   1   5   1.25610   75.6436   8.47298e-04    0.1%   4    90     0.893
 -5   3   9   1.25566   75.6745   1.40499e-03    0.1%   4   115     0.893
  7   3   5   1.25539   75.6937   4.73110e-04    0.0%   4    83     0.892
 -1   6   8   1.25531   75.6996   1.40661e-05    0.0%   4   101     0.892
  5   6   4   1.25407   75.7879   5.39103e-04    0.0%   4    77     0.890
  2   8   0   1.25355   75.8249   3.13852e-05    0.0%   4    68     0.890
  6   1   8   1.25275   75.8818   1.70354e-04    0.0%   4   101     0.888
  0   3  11   1.25199   75.9362   3.03651e-04    0.0%   4   130     0.887
  3   3  10   1.25189   75.9434   1.15683e-04    0.0%   4   118     0.887
  1   7   6   1.25136   75.9808   2.92700e-04    0.0%   4    86     0.886
 -1   3  11   1.25113   75.9971   1.67719e-03    0.1%   4   131     0.886
  2   2  11   1.25046   76.0452   4.86986e-07    0.0%   4   129     0.885
 -2   8   1   1.25040   76.0494   1.26400e-03    0.1%   4    69     0.885
 -7   2   7   1.25034   76.0541   1.22148e-04    0.0%   4   102     0.885
  6   3   7   1.25014   76.0685   1.00304e-05    0.0%   4    94     0.885
 -4   5   8   1.24948   76.1156   2.24641e-04    0.0%   4   105     0.884
 -3   7   5   1.24890   76.1571   1.38074e-04    0.0%   4    83     0.883
  6   6   0   1.24864   76.1758   1.55735e-05    0.0%   4    72     0.882
 -6   6   1   1.24819   76.2084   1.41010e-03    0.1%   4    73     0.882
  8   1   4   1.24812   76.2135   6.36334e-04    0.0%   4    81     0.882
  6   4   6   1.24781   76.2358   7.71274e-05    0.0%   4    88     0.881
  2   8   1   1.24774   76.2411   5.94074e-04    0.0%   4    69     0.881
 -5   1  10   1.24773   76.2418   3.14555e-05    0.0%   4   126     0.881
  7   2   6   1.24756   76.2536   3.19831e-05    0.0%   4    89     0.881
 -3   2  11   1.24624   76.3494   3.95099e-03    0.3%   4   134     0.879
  0   8   3   1.24617   76.3542   1.40471e-04    0.0%   4    73     0.879
 -6   1   9   1.24504   76.4357   1.11537e-03    0.1%   4   118     0.877
  4   7   3   1.24492   76.4450   1.83960e-03    0.1%   4    74     0.877
 -5   5   7   1.24468   76.4619   1.57833e-04    0.0%   4    99     0.877
  1   6   8   1.24462   76.4666   9.61402e-04    0.1%   4   101     0.877
 -5   6   5   1.24399   76.5125   4.26758e-04    0.0%   4    86     0.876
 -7   5   1   1.24347   76.5499   7.91020e-06    0.0%   4    75     0.875
 -6   3   8   1.24337   76.5569   3.86409e-05    0.0%   4   109     0.875
 -8   3   3   1.24327   76.5645   8.60028e-04    0.1%   4    82     0.875
  7   5   0   1.24326   76.5652   8.76917e-04    0.1%   4    74     0.875
 -6   4   7   1.24197   76.6588   3.01615e-05    0.0%   4   101     0.873
  5   2   9   1.24155   76.6901   3.92163e-04    0.0%   4   110     0.872
 -4   3  10   1.24135   76.7043   1.48110e-03    0.1%   4   125     0.872
  6   6   1   1.24028   76.7827   3.10604e-04    0.0%   4    73     0.870
 -1   8   3   1.24008   76.7976   1.90295e-05    0.0%   4    74     0.870
  8   3   2   1.23895   76.8801   1.03293e-05    0.0%   4    77     0.868
 -6   6   2   1.23895   76.8801   1.12734e-03    0.1%   4    76     0.868
 -2   7   6   1.23894   76.8811   1.70695e-04    0.0%   4    89     0.868
  2   5   9   1.23873   76.8966   9.61021e-05    0.0%   4   110     0.868
 -2   8   2   1.23851   76.9128   3.29240e-04    0.0%   4    72     0.868
 -7   4   5   1.23794   76.9546   1.49275e-03    0.1%   4    90     0.867
  3   6   7   1.23745   76.9906   2.36095e-05    0.0%   4    94     0.866
  1   3  11   1.23665   77.0498   1.67620e-05    0.0%   4   131     0.865
 -2   6   8   1.23625   77.0789   6.34594e-04    0.0%   4   104     0.865
  1   8   3   1.23618   77.0842   2.68597e-03    0.2%   4    74     0.864
  4   6   6   1.23612   77.0884   4.65772e-05    0.0%   4    88     0.864
  7   4   4   1.23607   77.0922   5.33140e-04    0.0%   4    81     0.864
  2   4  10   1.23544   77.1386   9.76427e-10    0.0%   4   120     0.863
 -7   5   2   1.23498   77.1730   1.96392e-05    0.0%   4    78     0.863
  7   5   1   1.23436   77.2188   1.84012e-04    0.0%   4    75     0.862
 -2   3  11   1.23419   77.2316   1.51832e-03    0.1%   4   134     0.862
  4   2  10   1.23409   77.2389   1.41418e-04    0.0%   4   120     0.861
  2   8   2   1.23334   77.2947   1.61492e-03    0.1%   4    72     0.860
 -4   7   4   1.23271   77.3412   1.03653e-03    0.1%   4    81     0.860
  0   0  12   1.23245   77.3607   1.71858e-05    0.0%   2   144     0.859
  1   0 -12   1.23228   77.3736   7.09996e-04    0.0%   2   145     0.859
  3   1  11   1.23018   77.5300   2.08677e-05    0.0%   4   131     0.856
  3   7   5   1.22937   77.5906   5.66655e-03    0.4%   4    83     0.855
 -8   2   5   1.22900   77.6182   1.38721e-04    0.0%   4    93     0.854
 -3   5   9   1.22823   77.6765   1.11022e-03    0.1%   4   115     0.853
 -3   4  10   1.22818   77.6797   8.99994e-04    0.1%   4   125     0.853
  6   2   8   1.22586   77.8545   1.76493e-03    0.1%   4   104     0.850
  7   0  -8   1.22557   77.8765   1.65155e-04    0.0%   2   113     0.850
 -4   1  11   1.22456   77.9532   3.65868e-05    0.0%   4   138     0.848
  0   1  12   1.22373   78.0161   1.34204e-03    0.1%   4   145     0.847
  6   6   2   1.22362   78.0242   3.32697e-06    0.0%   4    76     0.847
  2   7   6   1.22361   78.0252   5.17607e-04    0.0%   4    89     0.847
 -1   1  12   1.22356   78.0289   8.71179e-05    0.0%   4   146     0.847
  8   0  -6   1.22243   78.1148   4.77245e-04    0.0%   2   100     0.845
  8   2   4   1.22152   78.1836   9.05003e-05    0.0%   4    84     0.844
 -6   6   3   1.22149   78.1859   1.46750e-03    0.1%   4    81     0.844
 -5   2  10   1.22116   78.2117   3.82716e-04    0.0%   4   129     0.844
  5   7   0   1.22037   78.2719   6.93070e-05    0.0%   4    74     0.843
 -5   7   1   1.21932   78.3517   1.73908e-03    0.1%   4    75     0.841
  6   5   5   1.21931   78.3524   7.75865e-05    0.0%   4    86     0.841
 -6   2   9   1.21864   78.4041   2.18305e-03    0.2%   4   121     0.840
 -2   8   3   1.21858   78.4084   2.76140e-05    0.0%   4    77     0.840
 -8   3   4   1.21854   78.4120   2.32794e-03    0.2%   4    89     0.840
 -7   5   3   1.21831   78.4298   3.41543e-07    0.0%   4    83     0.840
  7   5   2   1.21732   78.5058   4.57111e-04    0.0%   4    78     0.838
  1   0  12   1.21719   78.5155   4.49793e-04    0.0%   2   145     0.838
 -7   1   8   1.21699   78.5306   3.31008e-04    0.0%   4   114     0.838
  2   0 -12   1.21669   78.5539   1.70219e-05    0.0%   2   148     0.838
  0   8   4   1.21631   78.5832   1.16083e-03    0.1%   4    80     0.837
  2   6   8   1.21607   78.6021   7.75256e-04    0.1%   4   104     0.837
 -6   5   6   1.21470   78.7075   4.68338e-03    0.3%   4    97     0.835
 -4   6   7   1.21420   78.7463   9.16364e-04    0.1%   4   101     0.834
  3   8   0   1.21413   78.7516   2.74207e-10    0.0%   4    73     0.834
  7   1   7   1.21404   78.7585   7.32880e-04    0.1%   4    99     0.834
 -8   1   6   1.21392   78.7684   7.88125e-06    0.0%   4   101     0.834
  5   7   1   1.21317   78.8264   4.22128e-04    0.0%   4    75     0.833
  8   3   3   1.21286   78.8506   5.18116e-06    0.0%   4    82     0.832
  4   7   4   1.21270   78.8630   1.91496e-04    0.0%   4    81     0.832
  4   4   9   1.21265   78.8664   6.75746e-07    0.0%   4   113     0.832
  9   0   0   1.21248   78.8798   4.40783e-04    0.0%   2    81     0.832
  5   6   5   1.21230   78.8938   3.57034e-04    0.0%   4    86     0.832
  5   4   8   1.21212   78.9076   3.18535e-05    0.0%   4   105     0.831
 -3   8   1   1.21188   78.9262   1.04359e-05    0.0%   4    74     0.831
 -1   8   4   1.21125   78.9755   7.19532e-04    0.0%   4    81     0.830
  2   8   3   1.21122   78.9779   1.29763e-03    0.1%   4    77     0.830
 -5   7   2   1.21010   79.0654   5.30225e-04    0.0%   4    78     0.829
  4   5   8   1.20883   79.1647   3.46444e-03    0.2%   4   105     0.827
  1   1  12   1.20879   79.1682   3.01335e-05    0.0%   4   146     0.827
 -2   1  12   1.20830   79.2065   4.10333e-05    0.0%   4   149     0.826
  3   8   1   1.20825   79.2105   1.28949e-04    0.0%   4    74     0.826
  0   7   7   1.20777   79.2478   2.95238e-05    0.0%   4    98     0.826
  9   0  -2   1.20720   79.2930   9.32113e-05    0.0%   2    85     0.825
  2   3  11   1.20682   79.3227   4.97369e-04    0.0%   4   134     0.825
 -7   3   7   1.20671   79.3315   2.50866e-04    0.0%   4   107     0.824
  1   8   4   1.20641   79.3545   1.62910e-03    0.1%   4    81     0.824
 -8   4   1   1.20626   79.3666   1.71547e-03    0.1%   4    81     0.824
 -9   1   1   1.20556   79.4218   8.24836e-04    0.1%   4    83     0.823
  8   4   0   1.20547   79.4291   1.90777e-05    0.0%   4    80     0.823
  8   1   5   1.20512   79.4565   1.09751e-04    0.0%   4    90     0.822
  3   2  11   1.20469   79.4904   6.04110e-04    0.0%   4   134     0.822
 -1   7   7   1.20461   79.4973   3.21170e-04    0.0%   4    99     0.822
 -3   7   6   1.20441   79.5124   6.43835e-04    0.0%   4    94     0.821
  7   3   6   1.20421   79.5285   1.09679e-03    0.1%   4    94     0.821
  9   1   0   1.20417   79.5316   1.32900e-07    0.0%   4    82     0.821
 -3   6   8   1.20314   79.6137   5.55589e-04    0.0%   4   109     0.820
 -3   3  11   1.20302   79.6232   9.21071e-06    0.0%   4   139     0.820
 -3   8   2   1.20164   79.7330   2.33437e-03    0.2%   4    77     0.818
  0   5  10   1.20155   79.7402   1.63842e-03    0.1%   4   125     0.818
 -5   6   6   1.20119   79.7688   2.83712e-04    0.0%   4    97     0.817
  5   5   7   1.20091   79.7908   4.44335e-03    0.3%   4    99     0.817
 -1   5  10   1.20020   79.8475   1.58622e-05    0.0%   4   126     0.816
  6   6   3   1.19964   79.8922   5.93137e-06    0.0%   4    81     0.815
 -4   2  11   1.19941   79.9107   1.61699e-03    0.1%   4   141     0.815
 -8   4   2   1.19909   79.9361   1.63636e-03    0.1%   4    84     0.815
 -9   1   2   1.19900   79.9440   7.46558e-06    0.0%   4    86     0.815
  5   3   9   1.19880   79.9598   6.93626e-05    0.0%   4   115     0.814
  0   2  12   1.19863   79.9732   2.62991e-04    0.0%   4   148     0.814
 -1   2  12   1.19847   79.9859   2.50756e-04    0.0%   4   149     0.814
 -4   7   5   1.19824   80.0047   3.36887e-06    0.0%   4    90     0.814
  5   7   2   1.19815   80.0117   1.88401e-04    0.0%   4    78     0.813
 -7   4   6   1.19691   80.1114   3.92367e-04    0.0%   4   101     0.812
 -6   6   4   1.19684   80.1171   3.18714e-04    0.0%   4    88     0.812
  8   4   1   1.19676   80.1232   4.29644e-05    0.0%   4    81     0.812
  1   7   7   1.19632   80.1592   3.30475e-04    0.0%   4    99     0.811
  3   5   9   1.19535   80.2368   3.57358e-05    0.0%   4   115     0.810
 -5   4   9   1.19508   80.2587   5.83792e-04    0.0%   4   122     0.810
  9   1   1   1.19491   80.2727   2.99986e-05    0.0%   4    83     0.809
  7   4   5   1.19485   80.2776   1.37954e-04    0.0%   4    90     0.809
  3   8   2   1.19457   80.3000   5.94536e-06    0.0%   4    77     0.809
 -7   5   4   1.19442   80.3122   3.65861e-04    0.0%   4    90     0.809
  5   0  10   1.19407   80.3408   1.01269e-04    0.0%   2   125     0.808
 -5   7   3   1.19324   80.4084   4.30569e-04    0.0%   4    83     0.807
  7   5   3   1.19312   80.4180   4.04510e-04    0.0%   4    83     0.807
 -7   2   8   1.19230   80.4844   2.00428e-04    0.0%   4   117     0.806
  4   3  10   1.19208   80.5023   2.52771e-04    0.0%   4   125     0.806
  0   4  11   1.19191   80.5160   3.35715e-04    0.0%   4   137     0.806
  3   4  10   1.19182   80.5231   1.60845e-03    0.1%   4   125     0.806
 -2   8   4   1.19178   80.5269   6.69289e-04    0.0%   4    84     0.806
 -1   4  11   1.19118   80.5759   1.36091e-03    0.1%   4   138     0.805
  6   4   7   1.19032   80.6462   1.51009e-04    0.0%   4   101     0.804
  7   2   7   1.18953   80.7109   8.15438e-05    0.0%   4   102     0.803
 -8   2   6   1.18941   80.7207   7.52616e-05    0.0%   4   104     0.803
  1   5  10   1.18854   80.7916   4.26341e-05    0.0%   4   126     0.802
  2   0  12   1.18814   80.8243   5.12891e-04    0.0%   2   148     0.801
 -8   3   5   1.18749   80.8775   3.74265e-03    0.3%   4    98     0.800
  3   0 -12   1.18737   80.8878   5.93825e-04    0.0%   2   153     0.800
  0   6   9   1.18729   80.8946   8.83402e-04    0.1%   4   117     0.800
 -2   7   7   1.18716   80.9050   3.04059e-04    0.0%   4   102     0.800
 -5   5   8   1.18625   80.9800   5.44467e-04    0.0%   4   114     0.799
  5   1  10   1.18613   80.9897   3.82745e-04    0.0%   4   126     0.799
  9   0   2   1.18609   80.9933   4.84880e-05    0.0%   2    85     0.799
 -1   6   9   1.18542   81.0487   1.63769e-04    0.0%   4   118     0.798
 -9   1   3   1.18486   81.0950   7.66043e-04    0.1%   4    91     0.797
  6   3   8   1.18466   81.1113   3.06314e-06    0.0%   4   109     0.797
 -2   5  10   1.18465   81.1124   1.09252e-06    0.0%   4   129     0.797
  1   2  12   1.18458   81.1181   3.19017e-04    0.0%   4   149     0.797
 -6   4   8   1.18447   81.1268   3.68895e-03    0.3%   4   116     0.797
 -8   4   3   1.18438   81.1343   8.36022e-06    0.0%   4    89     0.797
 -2   2  12   1.18412   81.1562   3.50949e-03    0.2%   4   152     0.796
 -3   8   3   1.18398   81.1674   1.62549e-05    0.0%   4    82     0.796
  3   7   6   1.18345   81.2116   1.26515e-03    0.1%   4    94     0.795
 -4   4  10   1.18273   81.2719   1.89319e-04    0.0%   4   132     0.795
  2   8   4   1.18262   81.2809   1.70448e-03    0.1%   4    84     0.795
 -4   5   9   1.18220   81.3158   1.16598e-04    0.0%   4   122     0.794
 -9   2   1   1.18154   81.3702   1.10221e-04    0.0%   4    86     0.793
  4   6   7   1.18128   81.3919   3.89846e-05    0.0%   4   101     0.793
  8   2   5   1.18113   81.4046   3.34925e-04    0.0%   4    93     0.793
  0   8   5   1.18090   81.4240   3.17017e-04    0.0%   4    89     0.792
  8   3   4   1.18074   81.4370   2.62341e-04    0.0%   4    89     0.792
  8   4   2   1.18065   81.4450   4.06436e-05    0.0%   4    84     0.792
 -5   3  10   1.18041   81.4648   4.38146e-03    0.3%   4   134     0.792
  2   1  12   1.18032   81.4723   1.10301e-04    0.0%   4   149     0.792
  9   2   0   1.18024   81.4794   2.73958e-05    0.0%   4    85     0.792
  6   0 -10   1.17978   81.5173   3.17420e-04    0.0%   2   136     0.791
 -3   1  12   1.17956   81.5358   7.32136e-03    0.5%   4   154     0.791
  6   1   9   1.17931   81.5569   1.57936e-04    0.0%   4   118     0.791
  1   4  11   1.17865   81.6121   4.92402e-05    0.0%   4   138     0.790
  9   1   2   1.17831   81.6410   4.16837e-04    0.0%   4    86     0.789
 -6   3   9   1.17814   81.6553   9.78072e-04    0.1%   4   126     0.789
 -1   8   5   1.17682   81.7660   2.42901e-04    0.0%   4    90     0.788
 -2   4  11   1.17652   81.7913   8.62901e-05    0.0%   4   141     0.787
  5   7   3   1.17617   81.8213   1.09087e-04    0.0%   4    83     0.787
  3   6   8   1.17551   81.8768   8.43459e-05    0.0%   4   109     0.786
 -9   2   2   1.17536   81.8894   4.73470e-03    0.3%   4    89     0.786
  4   7   5   1.17536   81.8895   2.16929e-03    0.1%   4    90     0.786
  1   6   9   1.17529   81.8956   2.29696e-04    0.0%   4   118     0.786
  3   8   3   1.17389   82.0141   1.57176e-04    0.0%   4    82     0.784
  6   5   6   1.17281   82.1058   2.09780e-04    0.0%   4    97     0.783
  4   1  11   1.17274   82.1117   2.99509e-04    0.0%   4   138     0.783
 -6   1  10   1.17213   82.1642   1.37966e-04    0.0%   4   137     0.782
  9   2   1   1.17151   82.2165   5.43642e-04    0.0%   4    86     0.782
  2   7   7   1.17145   82.2221   1.31018e-04    0.0%   4   102     0.782
  9   0  -4   1.17143   82.2237   2.87529e-05    0.0%   2    97     0.782
  1   8   5   1.17129   82.2358   8.16574e-06    0.0%   4    90     0.781
 -2   6   9   1.16988   82.3564   3.42905e-04    0.0%   4   121     0.780
 -5   7   4   1.16967   82.3737   1.96498e-03    0.1%   4    90     0.780
  6   6   4   1.16964   82.3770   2.64016e-05    0.0%   4    88     0.780
 -8   1   7   1.16835   82.4871   5.64852e-04    0.0%   4   114     0.778
 -6   5   7   1.16796   82.5208   9.38938e-03    0.6%   4   110     0.778
  5   6   6   1.16711   82.5944   8.44169e-04    0.1%   4    97     0.777
  8   0   6   1.16650   82.6467   4.38953e-07    0.0%   2   100     0.776
 -5   1  11   1.16648   82.6482   2.79883e-04    0.0%   4   147     0.776
 -6   6   5   1.16630   82.6642   6.36082e-03    0.4%   4    97     0.776
  3   3  11   1.16552   82.7314   1.28865e-04    0.0%   4   139     0.775
  4   8   0   1.16472   82.8013   6.87322e-05    0.0%   4    80     0.774
 -7   5   5   1.16460   82.8112   4.22345e-05    0.0%   4    99     0.774
 -9   1   4   1.16393   82.8695   3.44117e-04    0.0%   4    98     0.773
 -4   8   1   1.16327   82.9270   1.66222e-03    0.1%   4    81     0.772
  5   2  10   1.16324   82.9299   1.49660e-03    0.1%   4   129     0.772
  7   5   4   1.16305   82.9463   6.07348e-04    0.0%   4    90     0.772
 -8   4   4   1.16294   82.9554   1.05790e-02    0.7%   4    96     0.772
  2   5  10   1.16252   82.9918   2.83943e-03    0.2%   4   129     0.772
 -9   2   3   1.16203   83.0347   5.45248e-04    0.0%   4    94     0.771
 -4   3  11   1.16074   83.1481   1.31166e-05    0.0%   4   146     0.770
  7   0   8   1.16058   83.1620   5.06344e-05    0.0%   2   113     0.770
  0   3  12   1.16003   83.2101   3.13786e-07    0.0%   4   153     0.769
 -1   3  12   1.15989   83.2227   2.81209e-05    0.0%   4   154     0.769
 -3   8   4   1.15988   83.2228   6.14208e-07    0.0%   4    89     0.769
 -2   8   5   1.15947   83.2589   1.51205e-04    0.0%   4    93     0.768
 -4   7   6   1.15931   83.2728   4.97589e-04    0.0%   4   101     0.768
 -4   6   8   1.15924   83.2794   1.35211e-03    0.1%   4   116     0.768
  8   1   6   1.15910   83.2919   2.84456e-04    0.0%   4   101     0.768
  4   8   1   1.15898   83.3020   1.02476e-06    0.0%   4    81     0.768
  8   4   3   1.15800   83.3885   8.82054e-06    0.0%   4    89     0.767
  2   2  12   1.15775   83.4102   8.80552e-06    0.0%   4   152     0.767
 -3   7   7   1.15721   83.4578   1.05255e-03    0.1%   4   107     0.766
 -3   2  12   1.15704   83.4734   4.52605e-03    0.3%   4   157     0.766
  6   2   9   1.15680   83.4945   8.59507e-04    0.1%   4   121     0.765
 -3   5  10   1.15647   83.5236   1.33983e-06    0.0%   4   134     0.765
 -7   1   9   1.15615   83.5518   1.20738e-05    0.0%   4   131     0.765
  9   2   2   1.15585   83.5782   2.15763e-09    0.0%   4    89     0.764
 -5   6   7   1.15541   83.6180   1.22144e-05    0.0%   4   110     0.764
  9   1   3   1.15526   83.6304   6.90275e-05    0.0%   4    91     0.764
 -4   8   2   1.15472   83.6785   9.41803e-05    0.0%   4    84     0.763
 -7   6   1   1.15444   83.7041   9.43563e-05    0.0%   4    86     0.763
 -7   3   8   1.15429   83.7171   1.22608e-04    0.0%   4   122     0.763
  7   6   0   1.15427   83.7191   1.61116e-05    0.0%   4    85     0.763
  7   1   8   1.15328   83.8065   1.70776e-03    0.1%   4   114     0.762
  2   4  11   1.15274   83.8549   1.87389e-04    0.0%   4   141     0.761
 -7   4   7   1.15264   83.8637   5.49733e-05    0.0%   4   114     0.761
  7   3   7   1.15177   83.9419   3.04741e-04    0.0%   4   107     0.760
 -8   3   6   1.15166   83.9516   3.54776e-04    0.0%   4   109     0.760
  0   7   8   1.15154   83.9620   6.81642e-05    0.0%   4   113     0.760
  2   6   9   1.15064   84.0435   1.45549e-03    0.1%   4   121     0.759
  4   2  11   1.15060   84.0469   1.48521e-05    0.0%   4   141     0.759
  7   4   6   1.15047   84.0584   1.87650e-03    0.1%   4   101     0.759
 -6   2  10   1.15002   84.0991   1.45508e-03    0.1%   4   140     0.758
 -3   4  11   1.14943   84.1520   6.19578e-04    0.0%   4   146     0.758
 -1   7   8   1.14932   84.1618   1.80401e-04    0.0%   4   114     0.758
  2   8   5   1.14895   84.1951   1.36611e-04    0.0%   4    93     0.757
  5   7   4   1.14837   84.2478   3.89245e-06    0.0%   4    90     0.757
  3   0  12   1.14815   84.2669   6.73459e-05    0.0%   2   153     0.757
 -7   6   2   1.14763   84.3142   3.78250e-03    0.3%   4    89     0.756
  1   3  12   1.14728   84.3461   1.57687e-04    0.0%   4   154     0.756
  3   8   4   1.14728   84.3461   3.28103e-04    0.0%   4    89     0.756
  4   0 -12   1.14718   84.3552   1.06290e-03    0.1%   2   160     0.756
  7   6   1   1.14713   84.3591   3.03636e-05    0.0%   4    86     0.756
 -2   3  12   1.14686   84.3839   2.00682e-04    0.0%   4   157     0.755
 -8   2   7   1.14645   84.4208   2.78005e-04    0.0%   4   117     0.755
  4   8   2   1.14638   84.4270   1.89877e-04    0.0%   4    84     0.755
  5   4   9   1.14575   84.4849   6.96918e-04    0.0%   4   122     0.754
 -5   2  11   1.14469   84.5812   2.07577e-04    0.0%   4   150     0.753
 -9   3   1   1.14452   84.5965   5.09988e-05    0.0%   4    91     0.753
  6   7   0   1.14420   84.6260   4.00658e-07    0.0%   4    85     0.753
  8   3   5   1.14414   84.6307   5.96141e-05    0.0%   4    98     0.753
 -6   7   1   1.14385   84.6578   4.33164e-05    0.0%   4    86     0.752
  4   5   9   1.14348   84.6917   8.73318e-05    0.0%   4   122     0.752
  9   3   0   1.14333   84.7049   1.54118e-05    0.0%   4    90     0.752
  5   5   8   1.14303   84.7323   6.79689e-04    0.0%   4   114     0.751
 -9   2   4   1.14227   84.8017   1.16987e-04    0.0%   4   101     0.751
 -3   6   9   1.14221   84.8078   9.44427e-04    0.1%   4   126     0.751
  0   8   6   1.14155   84.8682   1.19567e-04    0.0%   4   100     0.750
  0   9   1   1.14147   84.8750   1.53322e-03    0.1%   4    82     0.750
  1   7   8   1.14110   84.9097   3.54467e-05    0.0%   4   114     0.750
  3   1  12   1.14109   84.9101   2.79991e-04    0.0%   4   154     0.750
 -5   7   5   1.14061   84.9545   2.25161e-04    0.0%   4    99     0.749
 -4   1  12   1.14013   84.9983   2.08938e-03    0.1%   4   161     0.749
  4   4  10   1.13988   85.0218   1.27107e-03    0.1%   4   132     0.748
 -4   8   3   1.13954   85.0531   5.69503e-04    0.0%   4    89     0.748
 -9   3   2   1.13890   85.1122   9.27691e-04    0.1%   4    94     0.747
  1   9   0   1.13864   85.1361   1.77175e-04    0.0%   4    82     0.747
 -1   8   6   1.13837   85.1611   2.58890e-05    0.0%   4   101     0.747
 -8   5   1   1.13811   85.1848   8.66159e-05    0.0%   4    90     0.747
  6   7   1   1.13775   85.2183   1.09808e-06    0.0%   4    86     0.746
  8   2   6   1.13770   85.2226   2.11046e-05    0.0%   4   104     0.746
  8   5   0   1.13745   85.2465   1.64006e-04    0.0%   4    89     0.746
 -9   1   5   1.13729   85.2611   1.57099e-04    0.0%   4   107     0.746
 -6   7   2   1.13672   85.3136   4.94886e-10    0.0%   4    89     0.745
 -8   4   5   1.13587   85.3934   1.15176e-03    0.1%   4   105     0.744
 -1   9   1   1.13578   85.4013   6.56291e-05    0.0%   4    83     0.744
  3   7   7   1.13556   85.4215   1.08792e-03    0.1%   4   107     0.744
  9   3   1   1.13539   85.4372   2.81164e-07    0.0%   4    91     0.744
  6   6   5   1.13503   85.4714   5.79509e-04    0.0%   4    97     0.744
 -7   2   9   1.13492   85.4817   1.96682e-06    0.0%   4   134     0.744
  1   9   1   1.13478   85.4947   5.77490e-06    0.0%   4    83     0.743
 -2   7   8   1.13464   85.5078   3.52215e-04    0.0%   4   117     0.743
  4   7   6   1.13454   85.5172   2.20765e-05    0.0%   4   101     0.743
 -7   6   3   1.13421   85.5474   3.21454e-04    0.0%   4    94     0.743
  9   2   3   1.13408   85.5601   2.54941e-06    0.0%   4    94     0.743
  9   0   4   1.13372   85.5934   6.73837e-06    0.0%   2    97     0.742
  7   6   2   1.13342   85.6221   1.26507e-04    0.0%   4    89     0.742
  6   4   8   1.13339   85.6250   6.07781e-05    0.0%   4   116     0.742
  1   8   6   1.13236   85.7212   1.31653e-04    0.0%   4   101     0.741
  7   2   8   1.13221   85.7356   7.16268e-04    0.0%   4   117     0.741
 -8   5   2   1.13209   85.7468   4.75636e-03    0.3%   4    93     0.741
  0   9   2   1.13141   85.8106   2.82279e-03    0.2%   4    85     0.740
 -6   6   6   1.13130   85.8204   2.09764e-03    0.1%   4   108     0.740
 -1   1  13   1.13114   85.8363   2.22485e-03    0.2%   4   171     0.740
  0   1  13   1.13077   85.8703   1.69161e-05    0.0%   4   170     0.740
 -3   8   5   1.13054   85.8929   9.08979e-06    0.0%   4    98     0.740
 -7   5   6   1.13025   85.9199   2.76541e-06    0.0%   4   110     0.739
  8   5   1   1.13013   85.9316   8.09964e-05    0.0%   4    90     0.739
  8   4   4   1.12995   85.9478   9.09172e-05    0.0%   4    96     0.739
 -5   4  10   1.12966   85.9753   5.08480e-03    0.4%   4   141     0.739
 -5   5   9   1.12871   86.0655   6.72576e-04    0.0%   4   131     0.738
  7   5   5   1.12851   86.0842   7.76670e-04    0.1%   4    99     0.738
  5   3  10   1.12786   86.1465   3.85021e-04    0.0%   4   134     0.737
  8   0  -8   1.12776   86.1555   2.41912e-06    0.0%   2   128     0.737
 -6   4   9   1.12767   86.1642   1.32887e-04    0.0%   4   133     0.737
  4   8   3   1.12758   86.1732   3.75076e-04    0.0%   4    89     0.737
  9   1   4   1.12692   86.2354   3.02398e-04    0.0%   4    98     0.736
 -9   3   3   1.12676   86.2508   1.19592e-04    0.0%   4    99     0.736
  4   6   8   1.12656   86.2701   2.46368e-04    0.0%   4   116     0.736
 -1   9   2   1.12635   86.2896   8.29006e-04    0.1%   4    86     0.736
  0   5  11   1.12604   86.3197   1.52123e-04    0.0%   4   146     0.735
  3   5  10   1.12596   86.3267   9.82537e-05    0.0%   4   134     0.735
 -1   5  11   1.12542   86.3789   3.66445e-05    0.0%   4   147     0.735
  6   7   2   1.12485   86.4332   1.40253e-04    0.0%   4    89     0.734
  6   5   7   1.12469   86.4484   7.40145e-04    0.1%   4   110     0.734
  1   9   2   1.12440   86.4761   3.27162e-04    0.0%   4    86     0.734
 -6   7   3   1.12320   86.5917   1.09622e-03    0.1%   4    94     0.733
 -2   8   6   1.12313   86.5984   8.71279e-05    0.0%   4   104     0.733
  2   3  12   1.12286   86.6245   8.73229e-07    0.0%   4   157     0.733
 -3   3  12   1.12220   86.6873   3.88482e-06    0.0%   4   162     0.732
  6   3   9   1.12199   86.7083   3.29523e-03    0.2%   4   126     0.732
  9   3   2   1.12112   86.7916   2.39209e-04    0.0%   4    94     0.731
 -8   1   8   1.12107   86.7971   8.13657e-04    0.1%   4   129     0.731
  3   2  12   1.12066   86.8362   1.66055e-04    0.0%   4   157     0.731
  0   6  10   1.12065   86.8370   2.92046e-04    0.0%   4   136     0.731
