************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2021 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

ref no.   h   k   l   d(hkl)    Phase       Lp     F(Re)    F(Im)  I(Integrated)

[   1]    1   0  -1   9.7142    0.000    78.78    60.54    -0.00  6.50473e-01
[   2]    0   1   1   9.0062    0.000    67.61    65.34    -0.00  1.30066e+00
[   3]    1   1   0   8.1098    0.000    54.68    58.96    -0.00  8.56605e-01
[   4]   -1   1   1   7.6868  180.000    49.05   -67.62     0.00  1.01047e+00
[   5]    1   0   1   7.2243    0.000    43.24    42.76     0.00  1.78089e-01
[   6]    0   0   2   6.4542    0.000    34.37    62.07    -0.00  2.98299e-01
[   7]    0   2   0   6.2858  180.000    32.56  -156.69     0.00  1.80080e+00
[   8]    1   1   1   6.2637    0.000    32.33    22.91     0.00  7.64122e-02
[   9]    0   1   2   5.7417    0.000    27.05    64.32     0.00  5.04185e-01
[  10]   -1   1   2   5.7123    0.000    26.76    36.65     0.00  1.61993e-01
[  11]    0   2   1   5.6514  180.000    26.18   -42.74    -0.00  2.15437e-01
[  12]    1   2   0   5.4085    0.000    23.92     4.14    -0.00  1.84377e-03
[  13]    2   0   0   5.3067    0.000    23.00    44.46     0.00  1.02390e-01
[  14]   -1   2   1   5.2774  180.000    22.74   -41.61     0.00  1.77393e-01
[  15]   -2   1   1   5.0459  180.000    20.72   -40.08     0.00  1.50016e-01
[  16]    2   1   0   4.8890  180.000    19.41   -72.02     0.00  4.53557e-01
[  17]    2   0  -2   4.8571  180.000    19.15   -54.58    -0.00  1.28520e-01
[  18]    1   2   1   4.7421    0.000    18.22    34.48    -0.00  9.76132e-02
[  19]    1   1   2   4.5752    0.000    16.91    16.70    -0.00  2.12539e-02
[  20]   -2   1   2   4.5307    0.000    16.57    68.87     0.00  3.54104e-01
[  21]    0   2   2   4.5031  180.000    16.36   -76.85     0.00  4.35327e-01
[  22]   -1   2   2   4.4889  180.000    16.25   -58.06     0.00  2.46807e-01
[  23]    1   0  -3   4.4701  180.000    16.11   -69.71    -0.00  1.76387e-01
[  24]   -1   1   3   4.2118  180.000    14.22   -83.99     0.00  4.52099e-01
[  25]    2   1   1   4.2107  180.000    14.22    -6.49    -0.00  2.69595e-03
[  26]   -2   2   1   4.1431  180.000    13.74   -89.62    -0.00  4.97236e-01
[  27]    0   1   3   4.0710  180.000    13.24   -17.15     0.00  1.75568e-02
[  28]    2   2   0   4.0549  180.000    13.13   -35.20     0.00  7.32953e-02
[  29]    0   3   1   3.9858    0.000    12.66    81.06    -0.00  3.74960e-01
[  30]    1   3   0   3.8977    0.000    12.08    24.59    -0.00  3.29180e-02
[  31]    1   2   2   3.8704  180.000    11.90   -49.86     0.00  1.33323e-01
[  32]   -1   3   1   3.8478    0.000    11.76    39.87    -0.00  8.41727e-02
[  33]   -2   2   2   3.8434  180.000    11.73   -96.64     0.00  4.93402e-01
[  34]   -2   1   3   3.7754  180.000    11.29   -95.73     0.00  4.66200e-01
[  35]    3   0  -1   3.6998    0.000    10.82     3.20     0.00  2.50243e-04
[  36]   -1   2   3   3.6429  180.000    10.47   -75.96     0.00  2.72021e-01
[  37]    2   2   1   3.6422  180.000    10.46   -92.07     0.00  3.99518e-01
[  38]    1   0   3   3.6337    0.000    10.41    24.53    -0.00  1.41132e-02
[  39]    1   3   1   3.6249  180.000    10.36   -23.67    -0.00  2.61413e-02
[  40]    2   0   2   3.6121  180.000    10.28   -45.44     0.00  4.78024e-02
[  41]    0   2   3   3.5506    0.000     9.91    45.69    -0.00  9.31871e-02
[  42]   -3   1   1   3.5493    0.000     9.90    46.51     0.00  9.64922e-02
[  43]    0   3   2   3.5147  180.000     9.69   -17.49     0.00  1.33621e-02
[  44]   -1   3   2   3.5079  180.000     9.65  -175.98     0.00  1.34707e+00
[  45]    1   1   3   3.4908  180.000     9.55   -89.90     0.00  3.47878e-01
[  46]    2   1   2   3.4717    0.000     9.44   101.51    -0.00  4.38373e-01
[  47]   -3   1   2   3.4393    0.000     9.25    54.64     0.00  1.24458e-01
[  48]    3   1   0   3.4055  180.000     9.06    -6.84     0.00  1.90935e-03
[  49]   -2   2   3   3.3494  180.000     8.74  -215.56     0.00  1.82995e+00
[  50]   -2   3   1   3.3353    0.000     8.66    15.42    -0.00  9.28022e-03
[  51]    2   3   0   3.2888  180.000     8.40   -74.86     0.00  2.12203e-01
[  52]   -1   1   4   3.2599  180.000     8.25   -43.83    -0.00  7.13785e-02
[  53]    3   0  -3   3.2381  180.000     8.13    -8.84     0.00  1.43151e-03
[  54]    0   0   4   3.2271  180.000     8.07   -77.65     0.00  1.09563e-01
[  55]    2   0  -4   3.2062  180.000     7.95   -29.17     0.00  1.52450e-02
[  56]   -3   2   1   3.1885  180.000     7.86   -10.81     0.00  4.14146e-03
[  57]    1   3   2   3.1880    0.000     7.86    33.78    -0.00  4.03964e-02
[  58]    3   0   1   3.1823    0.000     7.83    21.52     0.00  8.16572e-03
[  59]   -2   3   2   3.1729  180.000     7.78  -115.89     0.00  4.70469e-01
[  60]    1   2   3   3.1459    0.000     7.63    17.91     0.00  1.10270e-02
[  61]    0   4   0   3.1429  180.000     7.62   -18.71    -0.00  6.00500e-03
[  62]   -3   1   3   3.1357    0.000     7.58    17.75     0.00  1.07634e-02
[  63]    2   2   2   3.1319    0.000     7.56    33.89    -0.00  3.91100e-02
[  64]    0   1   4   3.1258  180.000     7.53   -36.37     0.00  4.48602e-02
[  65]   -3   2   2   3.1080    0.000     7.43    35.01    -0.00  4.10525e-02
[  66]   -2   1   4   3.1068    0.000     7.43    18.63    -0.00  1.16196e-02
[  67]    3   1   1   3.0850    0.000     7.31    52.21    -0.00  8.98475e-02
[  68]    3   2   0   3.0830    0.000     7.30    58.37    -0.00  1.12132e-01
