************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  4   5  -4   1.26538   74.9924   1.72586e-03    0.1%   2    57     0.907
 -4   5   4   1.26538   74.9924   1.72586e-03    0.1%   2    57     0.907
  2   2   9   1.26282   75.1709   1.78512e-03    0.1%   2    89     0.904
  2  -2   9   1.26282   75.1709   1.78512e-03    0.1%   2    89     0.904
  6   4   2   1.26190   75.2355   1.56814e-03    0.1%   2    56     0.902
  6  -4   2   1.26190   75.2355   1.56814e-03    0.1%   2    56     0.902
  1   1  10   1.26183   75.2403   1.23636e-04    0.0%   2   102     0.902
  1  -1  10   1.26183   75.2403   1.23636e-04    0.0%   2   102     0.902
 -3   5   5   1.26124   75.2812   1.30915e-02    0.9%   2    59     0.901
  3   5  -5   1.26124   75.2812   1.30915e-02    0.9%   2    59     0.901
  7   3  -7   1.26050   75.3334   1.67773e-03    0.1%   2   107     0.900
 -7   3   7   1.26050   75.3334   1.67773e-03    0.1%   2   107     0.900
  0   3   9   1.25989   75.3763   2.56028e-04    0.0%   2    90     0.899
  0   3  -9   1.25989   75.3763   2.56028e-04    0.0%   2    90     0.899
  7   4  -2   1.25961   75.3958   1.39424e-02    0.9%   2    69     0.899
 -7   4   2   1.25961   75.3958   1.39424e-02    0.9%   2    69     0.899
  4   4   5   1.25881   75.4521   1.48775e-03    0.1%   2    57     0.897
  4  -4   5   1.25881   75.4521   1.48775e-03    0.1%   2    57     0.897
  8   3   0   1.25803   75.5074   9.44317e-03    0.6%   4    73     0.896
  8   3  -5   1.25688   75.5884   1.31013e-03    0.1%   2    98     0.895
 -8   3   5   1.25688   75.5884   1.31013e-03    0.1%   2    98     0.895
  9   2  -1   1.25652   75.6135   4.43343e-03    0.3%   2    86     0.894
 -9   2   1   1.25652   75.6135   4.43343e-03    0.3%   2    86     0.894
  7   4  -3   1.25589   75.6587   1.19854e-02    0.8%   2    74     0.893
 -7   4   3   1.25589   75.6587   1.19854e-02    0.8%   2    74     0.893
 -6   1  10   1.25571   75.6715   5.89876e-04    0.0%   2   137     0.893
  6   1 -10   1.25571   75.6715   5.89876e-04    0.0%   2   137     0.893
  3   0 -11   1.25528   75.7014   4.75849e-03    0.3%   2   130     0.892
  3   4   6   1.25395   75.7961   1.04102e-03    0.1%   2    61     0.890
  3  -4   6   1.25395   75.7961   1.04102e-03    0.1%   2    61     0.890
  7   1   5   1.25340   75.8350   5.99744e-03    0.4%   2    75     0.889
  7  -1   5   1.25340   75.8350   5.99744e-03    0.4%   2    75     0.889
  2   0 -11   1.25268   75.8863   9.73910e-04    0.1%   2   125     0.888
  3   1   9   1.25224   75.9184   4.81334e-04    0.0%   2    91     0.888
  3  -1   9   1.25224   75.9184   4.81334e-04    0.0%   2    91     0.888
  7   4  -1   1.25209   75.9285   1.03067e-03    0.1%   2    66     0.887
 -7   4   1   1.25209   75.9285   1.03067e-03    0.1%   2    66     0.887
 -5   4   7   1.25129   75.9857   1.43665e-03    0.1%   2    90     0.886
  5   4  -7   1.25129   75.9857   1.43665e-03    0.1%   2    90     0.886
 -2   4   8   1.25078   76.0222   1.00995e-04    0.0%   2    84     0.886
  2   4  -8   1.25078   76.0222   1.00995e-04    0.0%   2    84     0.886
  9   1   1   1.25036   76.0523   2.07942e-03    0.1%   2    83     0.885
  9  -1   1   1.25036   76.0523   2.07942e-03    0.1%   2    83     0.885
  9   0  -7   1.25028   76.0583   1.94593e-04    0.0%   2   130     0.885
  6   4  -6   1.24931   76.1280   1.95093e-04    0.0%   2    88     0.883
 -6   4   6   1.24931   76.1280   1.95093e-04    0.0%   2    88     0.883
  4   5   2   1.24918   76.1373   7.61113e-04    0.1%   2    45     0.883
  4  -5   2   1.24918   76.1373   7.61113e-04    0.1%   2    45     0.883
  1   5   5   1.24874   76.1685   8.88883e-04    0.1%   2    51     0.883
  1  -5   5   1.24874   76.1685   8.88883e-04    0.1%   2    51     0.883
  5   5  -2   1.24764   76.2478   4.80105e-03    0.3%   2    54     0.881
 -5   5   2   1.24764   76.2478   4.80105e-03    0.3%   2    54     0.881
  0   2  10   1.24737   76.2676   1.77492e-03    0.1%   2   104     0.881
  0   2 -10   1.24737   76.2676   1.77492e-03    0.1%   2   104     0.881
  9   2  -5   1.24717   76.2821   3.99770e-03    0.3%   2   110     0.880
 -9   2   5   1.24717   76.2821   3.99770e-03    0.3%   2   110     0.880
  5   5  -1   1.24710   76.2873   3.34192e-03    0.2%   2    51     0.880
 -5   5   1   1.24710   76.2873   3.34192e-03    0.2%   2    51     0.880
  5   4   4   1.24526   76.4201   2.07989e-03    0.1%   2    57     0.877
  5  -4   4   1.24526   76.4201   2.07989e-03    0.1%   2    57     0.877
 -1   4   8   1.24447   76.4772   9.60186e-04    0.1%   2    81     0.876
  1   4  -8   1.24447   76.4772   9.60186e-04    0.1%   2    81     0.876
  4   0 -11   1.24380   76.5256   4.30440e-03    0.3%   2   137     0.875
 -5   2  10   1.24313   76.5744   2.78442e-03    0.2%   2   129     0.874
  5   2 -10   1.24313   76.5744   2.78442e-03    0.2%   2   129     0.874
 -3   4   8   1.24312   76.5753   9.83415e-04    0.1%   2    89     0.874
  3   4  -8   1.24312   76.5753   9.83415e-04    0.1%   2    89     0.874
  7   3   3   1.24167   76.6809   2.42319e-04    0.0%   2    67     0.872
  7  -3   3   1.24167   76.6809   2.42319e-04    0.0%   2    67     0.872
  7   4  -4   1.24121   76.7144   3.77206e-03    0.3%   2    81     0.872
 -7   4   4   1.24121   76.7144   3.77206e-03    0.3%   2    81     0.872
 -5   3   9   1.23850   76.9135   9.74224e-04    0.1%   2   115     0.868
  5   3  -9   1.23850   76.9135   9.74224e-04    0.1%   2   115     0.868
  5   5  -3   1.23731   77.0005   1.65908e-03    0.1%   2    59     0.866
 -5   5   3   1.23731   77.0005   1.65908e-03    0.1%   2    59     0.866
 -3   1  11   1.23691   77.0302   7.11702e-04    0.0%   2   131     0.865
  3   1 -11   1.23691   77.0302   7.11702e-04    0.0%   2   131     0.865
  1   0 -11   1.23627   77.0778   6.49189e-04    0.0%   2   122     0.865
  5   5   0   1.23571   77.1186   8.61390e-04    0.1%   4    50     0.864
 -2   1  11   1.23442   77.2140   1.71979e-03    0.1%   2   126     0.862
  2   1 -11   1.23442   77.2140   1.71979e-03    0.1%   2   126     0.862
  5   2   7   1.23402   77.2437   1.48205e-03    0.1%   2    78     0.861
  5  -2   7   1.23402   77.2437   1.48205e-03    0.1%   2    78     0.861
  7   4   0   1.23392   77.2512   1.25476e-02    0.8%   4    65     0.861
  9   1  -7   1.23212   77.3851   1.52283e-03    0.1%   2   131     0.859
 -9   1   7   1.23212   77.3851   1.52283e-03    0.1%   2   131     0.859
  9   2   0   1.23155   77.4279   6.05595e-03    0.4%   4    85     0.858
  2   4   7   1.23130   77.4463   1.03370e-04    0.0%   2    69     0.858
  2  -4   7   1.23130   77.4463   1.03370e-04    0.0%   2    69     0.858
  5   3   6   1.23054   77.5034   7.12148e-03    0.5%   2    70     0.856
  5  -3   6   1.23054   77.5034   7.12148e-03    0.5%   2    70     0.856
 -4   5   5   1.22953   77.5786   7.01875e-04    0.0%   2    66     0.855
  4   5  -5   1.22953   77.5786   7.01875e-04    0.0%   2    66     0.855
  4   3   7   1.22883   77.6309   2.73225e-03    0.2%   2    74     0.854
  4  -3   7   1.22883   77.6309   2.73225e-03    0.2%   2    74     0.854
  8   0   4   1.22719   77.7547   3.74687e-03    0.3%   2    80     0.852
 -1   5   6   1.22629   77.8219   1.00031e-03    0.1%   2    62     0.851
  1   5  -6   1.22629   77.8219   1.00031e-03    0.1%   2    62     0.851
 -4   1  11   1.22592   77.8498   7.70174e-03    0.5%   2   138     0.850
  4   1 -11   1.22592   77.8498   7.70174e-03    0.5%   2   138     0.850
 -2   5   6   1.22581   77.8585   8.79181e-03    0.6%   2    65     0.850
  2   5  -6   1.22581   77.8585   8.79181e-03    0.6%   2    65     0.850
  8   3   1   1.22570   77.8670   1.49764e-03    0.1%   2    74     0.850
  8  -3   1   1.22570   77.8670   1.49764e-03    0.1%   2    74     0.850
  6   2   6   1.22560   77.8744   1.12871e-02    0.8%   2    76     0.850
  6  -2   6   1.22560   77.8744   1.12871e-02    0.8%   2    76     0.850
 10   0  -3   1.22555   77.8782   8.24878e-05    0.0%   2   109     0.850
  2   0  10   1.22554   77.8788   5.25187e-03    0.4%   2   104     0.850
  4   2   8   1.22505   77.9158   9.41253e-04    0.1%   2    84     0.849
  4  -2   8   1.22505   77.9158   9.41253e-04    0.1%   2    84     0.849
 -7   2   9   1.22482   77.9332   1.42297e-03    0.1%   2   134     0.849
  7   2  -9   1.22482   77.9332   1.42297e-03    0.1%   2   134     0.849
  0   4   8   1.22480   77.9346   8.56121e-03    0.6%   2    80     0.849
  0   4  -8   1.22480   77.9346   8.56121e-03    0.6%   2    80     0.849
  8   0  -9   1.22442   77.9634   4.17806e-04    0.0%   2   145     0.848
  8   3  -6   1.22421   77.9794   7.29074e-04    0.0%   2   109     0.848
 -8   3   6   1.22421   77.9794   7.29074e-04    0.0%   2   109     0.848
  1   3   9   1.22278   78.0882   2.56952e-03    0.2%   2    91     0.846
  1  -3   9   1.22278   78.0882   2.56952e-03    0.2%   2    91     0.846
  9   0   2   1.22237   78.1189   3.98571e-04    0.0%   2    85     0.845
 -4   4   8   1.22223   78.1296   2.00412e-04    0.0%   2    96     0.845
  4   4  -8   1.22223   78.1296   2.00412e-04    0.0%   2    96     0.845
 10   0  -4   1.22139   78.1937   3.39409e-03    0.2%   2   116     0.844
  8   2   3   1.21968   78.3243   1.07157e-03    0.1%   2    77     0.842
  8  -2   3   1.21968   78.3243   1.07157e-03    0.1%   2    77     0.842
  3   5   4   1.21943   78.3435   3.45588e-03    0.2%   2    50     0.841
  3  -5   4   1.21943   78.3435   3.45588e-03    0.2%   2    50     0.841
  5   0 -11   1.21936   78.3486   2.44684e-03    0.2%   2   146     0.841
 10   0  -2   1.21934   78.3503   3.27984e-03    0.2%   2   104     0.841
 -1   1  11   1.21870   78.3992   8.85165e-05    0.0%   2   123     0.840
  1   1 -11   1.21870   78.3992   8.85165e-05    0.0%   2   123     0.840
  9   2  -6   1.21840   78.4228   4.07385e-04    0.0%   2   121     0.840
 -9   2   6   1.21840   78.4228   4.07385e-04    0.0%   2   121     0.840
  7   0 -10   1.21834   78.4272   2.41863e-03    0.2%   2   149     0.840
  8   2  -8   1.21738   78.5006   1.44701e-04    0.0%   2   132     0.838
 -8   2   8   1.21738   78.5006   1.44701e-04    0.0%   2   132     0.838
  5   5  -4   1.21689   78.5383   2.51217e-03    0.2%   2    66     0.838
 -5   5   4   1.21689   78.5383   2.51217e-03    0.2%   2    66     0.838
  7   4  -5   1.21670   78.5528   9.84757e-04    0.1%   2    90     0.838
 -7   4   5   1.21670   78.5528   9.84757e-04    0.1%   2    90     0.838
  6   3   5   1.21511   78.6762   4.91756e-03    0.3%   2    70     0.835
  6  -3   5   1.21511   78.6762   4.91756e-03    0.3%   2    70     0.835
  6   4   3   1.21500   78.6845   6.62853e-04    0.0%   2    61     0.835
  6  -4   3   1.21500   78.6845   6.62853e-04    0.0%   2    61     0.835
  5   5   1   1.21436   78.7339   7.39391e-05    0.0%   2    51     0.834
  5  -5   1   1.21436   78.7339   7.39391e-05    0.0%   2    51     0.834
  0   5   6   1.21370   78.7854   2.48940e-04    0.0%   2    61     0.834
  0   5  -6   1.21370   78.7854   2.48940e-04    0.0%   2    61     0.834
 -3   5   6   1.21229   78.8948   1.71399e-03    0.1%   2    70     0.832
  3   5  -6   1.21229   78.8948   1.71399e-03    0.1%   2    70     0.832
  2   5   5   1.21227   78.8962   6.06042e-04    0.0%   2    54     0.832
  2  -5   5   1.21227   78.8962   6.06042e-04    0.0%   2    54     0.832
  3   3   8   1.21021   79.0571   2.22385e-03    0.2%   2    82     0.829
  3  -3   8   1.21021   79.0571   2.22385e-03    0.2%   2    82     0.829
  8   1   4   1.21000   79.0728   1.53101e-03    0.1%   2    81     0.829
  8  -1   4   1.21000   79.0728   1.53101e-03    0.1%   2    81     0.829
  4   5   3   1.20981   79.0882   1.77829e-03    0.1%   2    50     0.828
  4  -5   3   1.20981   79.0882   1.77829e-03    0.1%   2    50     0.828
  5   0   8   1.20976   79.0916   3.03866e-04    0.0%   2    89     0.828
  0   6   0   1.20933   79.1252   1.69178e-03    0.1%   2    36     0.828
  6   0   7   1.20867   79.1772   4.83765e-04    0.0%   2    85     0.827
 10   1  -3   1.20843   79.1958   2.05594e-03    0.1%   2   110     0.827
-10   1   3   1.20843   79.1958   2.05594e-03    0.1%   2   110     0.827
  2   1  10   1.20843   79.1964   5.63088e-03    0.4%   2   105     0.827
  2  -1  10   1.20843   79.1964   5.63088e-03    0.4%   2   105     0.827
  1   2  10   1.20821   79.2132   1.56796e-03    0.1%   2   105     0.826
  1  -2  10   1.20821   79.2132   1.56796e-03    0.1%   2   105     0.826
  0   0  11   1.20759   79.2620   1.65315e-03    0.1%   2   121     0.826
  8   1  -9   1.20735   79.2806   3.95170e-03    0.3%   2   146     0.825
 -8   1   9   1.20735   79.2806   3.95170e-03    0.3%   2   146     0.825
 10   0  -5   1.20718   79.2940   4.84034e-04    0.0%   2   125     0.825
  7   4   1   1.20644   79.3522   1.40004e-03    0.1%   2    66     0.824
  7  -4   1   1.20644   79.3522   1.40004e-03    0.1%   2    66     0.824
  9   1   2   1.20539   79.4354   3.33956e-05    0.0%   2    86     0.823
  9  -1   2   1.20539   79.4354   3.33956e-05    0.0%   2    86     0.823
 10   1  -4   1.20445   79.5098   2.24425e-04    0.0%   2   117     0.822
-10   1   4   1.20445   79.5098   2.24425e-04    0.0%   2   117     0.822
  0   6   1   1.20435   79.5173   6.27966e-03    0.4%   2    37     0.821
  0   6  -1   1.20435   79.5173   6.27966e-03    0.4%   2    37     0.821
 -7   3   8   1.20403   79.5426   1.35507e-03    0.1%   2   122     0.821
  7   3  -8   1.20403   79.5426   1.35507e-03    0.1%   2   122     0.821
 10   0  -1   1.20323   79.6061   1.57995e-03    0.1%   2   101     0.820
  1   6   0   1.20301   79.6234   1.48017e-02    1.0%   4    37     0.820
 -6   2  10   1.20283   79.6378   1.29682e-03    0.1%   2   140     0.819
  6   2 -10   1.20283   79.6378   1.29682e-03    0.1%   2   140     0.819
 -5   1  11   1.20250   79.6640   7.04541e-04    0.0%   2   147     0.819
  5   1 -11   1.20250   79.6640   7.04541e-04    0.0%   2   147     0.819
 10   1  -2   1.20248   79.6658   8.45594e-03    0.6%   2   105     0.819
-10   1   2   1.20248   79.6658   8.45594e-03    0.6%   2   105     0.819
 -7   1  10   1.20152   79.7423   4.28631e-03    0.3%   2   150     0.818
  7   1 -10   1.20152   79.7423   4.28631e-03    0.3%   2   150     0.818
  9   0  -8   1.20116   79.7710   3.94998e-04    0.0%   2   145     0.817
  1   6  -1   1.20114   79.7723   1.33606e-03    0.1%   2    38     0.817
 -1   6   1   1.20114   79.7723   1.33606e-03    0.1%   2    38     0.817
 -6   4   7   1.20099   79.7849   3.52519e-03    0.2%   2   101     0.817
  6   4  -7   1.20099   79.7849   3.52519e-03    0.2%   2   101     0.817
  7   2   5   1.20081   79.7989   3.07860e-03    0.2%   2    78     0.817
  7  -2   5   1.20081   79.7989   3.07860e-03    0.2%   2    78     0.817
  3   2   9   1.19978   79.8811   5.12341e-03    0.3%   2    94     0.816
  3  -2   9   1.19978   79.8811   5.12341e-03    0.3%   2    94     0.816
 -2   3  10   1.19847   79.9858   6.51296e-03    0.4%   2   113     0.814
  2   3 -10   1.19847   79.9858   6.51296e-03    0.4%   2   113     0.814
  9   2   1   1.19813   80.0130   4.49906e-04    0.0%   2    86     0.813
  9  -2   1   1.19813   80.0130   4.49906e-04    0.0%   2    86     0.813
 -3   3  10   1.19772   80.0463   8.66160e-04    0.1%   2   118     0.813
  3   3 -10   1.19772   80.0463   8.66160e-04    0.1%   2   118     0.813
 -6   3   9   1.19562   80.2157   4.63227e-05    0.0%   2   126     0.810
  6   3  -9   1.19562   80.2157   4.63227e-05    0.0%   2   126     0.810
  1   6   1   1.19510   80.2573   1.07163e-03    0.1%   2    38     0.810
  1  -6   1   1.19510   80.2573   1.07163e-03    0.1%   2    38     0.810
  4   0   9   1.19458   80.2991   3.07307e-03    0.2%   2    97     0.809
  1   4   8   1.19360   80.3788   8.29665e-05    0.0%   2    81     0.808
  1  -4   8   1.19360   80.3788   8.29665e-05    0.0%   2    81     0.808
  5   1   8   1.19329   80.4039   2.31809e-03    0.2%   2    90     0.807
  5  -1   8   1.19329   80.4039   2.31809e-03    0.2%   2    90     0.807
  6   1   7   1.19224   80.4891   1.90175e-03    0.1%   2    86     0.806
  6  -1   7   1.19224   80.4891   1.90175e-03    0.1%   2    86     0.806
  7   0   6   1.19143   80.5550   6.15292e-03    0.4%   2    85     0.805
  0   1  11   1.19121   80.5736   8.54959e-04    0.1%   2   122     0.805
  0   1 -11   1.19121   80.5736   8.54959e-04    0.1%   2   122     0.805
 10   1  -5   1.19081   80.6055   1.37361e-02    0.9%   2   126     0.804
-10   1   5   1.19081   80.6055   1.37361e-02    0.9%   2   126     0.804
 -5   4   8   1.19004   80.6690   2.78364e-03    0.2%   2   105     0.803
  5   4  -8   1.19004   80.6690   2.78364e-03    0.2%   2   105     0.803
  0   6   2   1.18977   80.6907   2.04068e-03    0.1%   2    40     0.803
  0   6  -2   1.18977   80.6907   2.04068e-03    0.1%   2    40     0.803
 -1   6   2   1.18962   80.7028   8.43678e-04    0.1%   2    41     0.803
  1   6  -2   1.18962   80.7028   8.43678e-04    0.1%   2    41     0.803
  1   5   6   1.18918   80.7393   3.47717e-04    0.0%   2    62     0.802
  1  -5   6   1.18918   80.7393   3.47717e-04    0.0%   2    62     0.802
  4   4   6   1.18891   80.7616   1.72455e-03    0.1%   2    68     0.802
  4  -4   6   1.18891   80.7616   1.72455e-03    0.1%   2    68     0.802
  5   5  -5   1.18784   80.8491   2.29531e-03    0.2%   2    75     0.801
 -5   5   5   1.18784   80.8491   2.29531e-03    0.2%   2    75     0.801
 10   1  -1   1.18702   80.9163   2.78569e-03    0.2%   2   102     0.800
-10   1   1   1.18702   80.9163   2.78569e-03    0.2%   2   102     0.800
 -1   3  10   1.18700   80.9183   1.56405e-02    1.1%   2   110     0.800
  1   3 -10   1.18700   80.9183   1.56405e-02    1.1%   2   110     0.800
 -4   5   6   1.18697   80.9205   9.49446e-05    0.0%   2    77     0.800
  4   5  -6   1.18697   80.9205   9.49446e-05    0.0%   2    77     0.800
  9   3  -3   1.18641   80.9664   8.58471e-04    0.1%   2    99     0.799
 -9   3   3   1.18641   80.9664   8.58471e-04    0.1%   2    99     0.799
 -3   2  11   1.18628   80.9773   2.18699e-03    0.1%   2   134     0.799
  3   2 -11   1.18628   80.9773   2.18699e-03    0.1%   2   134     0.799
  8   3   2   1.18616   80.9870   8.27298e-04    0.1%   2    77     0.799
  8  -3   2   1.18616   80.9870   8.27298e-04    0.1%   2    77     0.799
  2   6  -1   1.18577   81.0198   2.63377e-03    0.2%   2    41     0.798
 -2   6   1   1.18577   81.0198   2.63377e-03    0.2%   2    41     0.798
  9   1  -8   1.18503   81.0806   5.79429e-03    0.4%   2   146     0.797
 -9   1   8   1.18503   81.0806   5.79429e-03    0.4%   2   146     0.797
 -4   3  10   1.18480   81.0994   3.80413e-03    0.3%   2   125     0.797
  4   3 -10   1.18480   81.0994   3.80413e-03    0.3%   2   125     0.797
  2   6   0   1.18464   81.1133   1.88746e-03    0.1%   4    40     0.797
  5   5   2   1.18454   81.1209   5.46100e-03    0.4%   2    54     0.797
  5  -5   2   1.18454   81.1209   5.46100e-03    0.4%   2    54     0.797
  8   3  -7   1.18443   81.1300   7.25183e-04    0.0%   2   122     0.797
 -8   3   7   1.18443   81.1300   7.25183e-04    0.0%   2   122     0.797
  7   3   4   1.18438   81.1342   4.15309e-03    0.3%   2    74     0.797
  7  -3   4   1.18438   81.1342   4.15309e-03    0.3%   2    74     0.797
  6   0 -11   1.18417   81.1521   1.87692e-04    0.0%   2   157     0.796
 -2   2  11   1.18409   81.1587   4.53319e-03    0.3%   2   129     0.796
  2   2 -11   1.18409   81.1587   4.53319e-03    0.3%   2   129     0.796
  7   4  -6   1.18407   81.1601   7.74054e-04    0.1%   2   101     0.796
 -7   4   6   1.18407   81.1601   7.74054e-04    0.1%   2   101     0.796
 10   0  -6   1.18394   81.1711   7.73452e-06    0.0%   2   136     0.796
  5   4   5   1.18391   81.1739   3.80613e-03    0.3%   2    66     0.796
  5  -4   5   1.18391   81.1739   3.80613e-03    0.3%   2    66     0.796
  9   3  -2   1.18368   81.1923   2.09485e-03    0.1%   2    94     0.796
 -9   3   2   1.18368   81.1923   2.09485e-03    0.1%   2    94     0.796
  6   5  -2   1.18294   81.2537   3.52231e-04    0.0%   2    65     0.795
 -6   5   2   1.18294   81.2537   3.52231e-04    0.0%   2    65     0.795
  9   2  -7   1.18206   81.3275   1.82349e-03    0.1%   2   134     0.794
 -9   2   7   1.18206   81.3275   1.82349e-03    0.1%   2   134     0.794
  9   3  -4   1.17975   81.5203   7.86038e-04    0.1%   2   106     0.791
 -9   3   4   1.17975   81.5203   7.86038e-04    0.1%   2   106     0.791
  6   5  -1   1.17958   81.5341   2.75065e-03    0.2%   2    62     0.791
 -6   5   1   1.17958   81.5341   2.75065e-03    0.2%   2    62     0.791
  4   1   9   1.17872   81.6067   1.02662e-04    0.0%   2    98     0.790
  4  -1   9   1.17872   81.6067   1.02662e-04    0.0%   2    98     0.790
 10   0   0   1.17836   81.6365   3.27484e-03    0.2%   2   100     0.790
  3   4   7   1.17836   81.6368   6.61410e-03    0.4%   2    74     0.789
  3  -4   7   1.17836   81.6368   6.61410e-03    0.4%   2    74     0.789
  1   6   2   1.17797   81.6696   4.40294e-05    0.0%   2    41     0.789
  1  -6   2   1.17797   81.6696   4.40294e-05    0.0%   2    41     0.789
  2   6  -2   1.17754   81.7057   5.23232e-03    0.4%   2    44     0.789
 -2   6   2   1.17754   81.7057   5.23232e-03    0.4%   2    44     0.789
  6   5  -3   1.17698   81.7526   3.28866e-03    0.2%   2    70     0.788
 -6   5   3   1.17698   81.7526   3.28866e-03    0.2%   2    70     0.788
  2   3   9   1.17685   81.7639   6.10643e-03    0.4%   2    94     0.788
  2  -3   9   1.17685   81.7639   6.10643e-03    0.4%   2    94     0.788
 -4   2  11   1.17658   81.7865   1.60841e-04    0.0%   2   141     0.787
  4   2 -11   1.17658   81.7865   1.60841e-04    0.0%   2   141     0.787
  7   1   6   1.17569   81.8617   4.78972e-03    0.3%   2    86     0.786
  7  -1   6   1.17569   81.8617   4.78972e-03    0.3%   2    86     0.786
  2   6   1   1.17422   81.9858   4.98805e-03    0.3%   2    41     0.785
  2  -6   1   1.17422   81.9858   4.98805e-03    0.3%   2    41     0.785
  9   3  -1   1.17175   82.1965   1.81899e-03    0.1%   2    91     0.782
 -9   3   1   1.17175   82.1965   1.81899e-03    0.1%   2    91     0.782
 -2   4   9   1.17160   82.2088   1.61891e-03    0.1%   2   101     0.782
  2   4  -9   1.17160   82.2088   1.61891e-03    0.1%   2   101     0.782
  7   4   2   1.17150   82.2172   9.22890e-03    0.6%   2    69     0.782
  7  -4   2   1.17150   82.2172   9.22890e-03    0.6%   2    69     0.782
  9   0   3   1.17104   82.2564   2.96860e-04    0.0%   2    90     0.781
 -1   2  11   1.17019   82.3293   6.78443e-04    0.0%   2   126     0.780
  1   2 -11   1.17019   82.3293   6.78443e-04    0.0%   2   126     0.780
  8   4  -2   1.16939   82.3978   5.27343e-05    0.0%   2    84     0.779
 -8   4   2   1.16939   82.3978   5.27343e-05    0.0%   2    84     0.779
 -1   6   3   1.16926   82.4089   2.47872e-03    0.2%   2    46     0.779
  1   6  -3   1.16926   82.4089   2.47872e-03    0.2%   2    46     0.779
  8   4  -3   1.16921   82.4136   1.99467e-03    0.1%   2    89     0.779
 -8   4   3   1.16921   82.4136   1.99467e-03    0.1%   2    89     0.779
  1   0  11   1.16914   82.4196   2.44751e-03    0.2%   2   122     0.779
 -6   1  11   1.16871   82.4567   8.88128e-04    0.1%   2   158     0.778
  6   1 -11   1.16871   82.4567   8.88128e-04    0.1%   2   158     0.778
 -2   5   7   1.16869   82.4586   2.12044e-03    0.1%   2    78     0.778
  2   5  -7   1.16869   82.4586   2.12044e-03    0.1%   2    78     0.778
 10   1  -6   1.16849   82.4757   1.64404e-02    1.1%   2   137     0.778
-10   1   6   1.16849   82.4757   1.64404e-02    1.1%   2   137     0.778
 -3   4   9   1.16809   82.5099   1.63299e-03    0.1%   2   106     0.778
  3   4  -9   1.16809   82.5099   1.63299e-03    0.1%   2   106     0.778
  3   5   5   1.16719   82.5873   2.63480e-05    0.0%   2    59     0.777
  3  -5   5   1.16719   82.5873   2.63480e-05    0.0%   2    59     0.777
  6   5   0   1.16714   82.5920   8.35842e-03    0.6%   4    61     0.777
  0   6   3   1.16660   82.6378   3.75650e-03    0.3%   2    45     0.776
  0   6  -3   1.16660   82.6378   3.75650e-03    0.3%   2    45     0.776
 -1   5   7   1.16631   82.6634   2.88415e-03    0.2%   2    75     0.776
  1   5  -7   1.16631   82.6634   2.88415e-03    0.2%   2    75     0.776
  3   0  10   1.16489   82.7865   5.93531e-03    0.4%   2   109     0.774
  4   5   4   1.16488   82.7874   6.65802e-03    0.4%   2    57     0.774
  4  -5   4   1.16488   82.7874   6.65802e-03    0.4%   2    57     0.774
  0   3  10   1.16431   82.8365   1.02039e-02    0.7%   2   109     0.774
  0   3 -10   1.16431   82.8365   1.02039e-02    0.7%   2   109     0.774
  9   3  -5   1.16415   82.8507   2.29277e-03    0.2%   2   115     0.773
 -9   3   5   1.16415   82.8507   2.29277e-03    0.2%   2   115     0.773
  6   4   4   1.16393   82.8697   3.89993e-03    0.3%   2    68     0.773
  6  -4   4   1.16393   82.8697   3.89993e-03    0.3%   2    68     0.773
 -1   4   9   1.16363   82.8953   9.35783e-04    0.1%   2    98     0.773
  1   4  -9   1.16363   82.8953   9.35783e-04    0.1%   2    98     0.773
 10   1   0   1.16312   82.9396   3.48604e-03    0.2%   4   101     0.772
  8   2   4   1.16248   82.9954   2.73037e-03    0.2%   2    84     0.772
  8  -2   4   1.16248   82.9954   2.73037e-03    0.2%   2    84     0.772
  6   5  -4   1.16211   83.0278   4.08551e-03    0.3%   2    77     0.771
 -6   5   4   1.16211   83.0278   4.08551e-03    0.3%   2    77     0.771
 10   2  -3   1.16109   83.1170   1.34578e-03    0.1%   2   113     0.770
-10   2   3   1.16109   83.1170   1.34578e-03    0.1%   2   113     0.770
  2   2  10   1.16108   83.1176   3.56780e-03    0.2%   2   108     0.770
  2  -2  10   1.16108   83.1176   3.56780e-03    0.2%   2   108     0.770
 -5   3  10   1.16086   83.1369   1.24078e-03    0.1%   2   134     0.770
  5   3 -10   1.16086   83.1369   1.24078e-03    0.1%   2   134     0.770
  8   4  -1   1.16062   83.1587   2.22590e-04    0.0%   2    81     0.770
 -8   4   1   1.16062   83.1587   2.22590e-04    0.0%   2    81     0.770
 -2   6   3   1.16052   83.1673   3.08275e-04    0.0%   2    49     0.769
  2   6  -3   1.16052   83.1673   3.08275e-04    0.0%   2    49     0.769
  8   2  -9   1.16013   83.2009   2.98898e-03    0.2%   2   149     0.769
 -8   2   9   1.16013   83.2009   2.98898e-03    0.2%   2   149     0.769
  8   4  -4   1.16007   83.2061   6.85322e-03    0.5%   2    96     0.769
 -8   4   4   1.16007   83.2061   6.85322e-03    0.5%   2    96     0.769
