************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2021 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

ref no.   h   k   l   d(hkl)    Phase       Lp     F(Re)    F(Im)  I(Integrated)

[   1]    1   1   0  16.1513  180.000   219.10   -14.97     0.00  3.51998e-03
[   2]    2   0   0  16.1510  180.000   219.09   -23.41     0.00  4.30246e-03
[   3]   -1   1   1  13.4165    0.000   150.95    18.44    -0.00  3.67821e-03
[   4]    1   1   1  13.2783  180.000   147.84   -14.17     0.00  2.12723e-03
[   5]    0   0   2  11.8506    0.000   117.61   594.77    -0.00  1.49136e+00
[   6]    2   0  -2   9.6576    0.000    77.86     1.44    -0.00  5.76733e-06
[   7]   -1   1   2   9.6057  180.000    77.02   -42.22    -0.00  9.84367e-03
[   8]    1   1   2   9.5043  180.000    75.38    -2.31    -0.00  2.89433e-05
[   9]    2   0   2   9.4547    0.000    74.59    40.84    -0.00  4.45959e-03
[  10]    0   2   0   9.3250    0.000    72.54    28.28     0.00  2.07966e-03
[  11]    3   1   0   9.3248  180.000    72.54   -36.83    -0.00  7.05245e-03
[  12]   -3   1   1   8.7349    0.000    63.56     7.02     0.00  2.24762e-04
[  13]    0   2   1   8.6775    0.000    62.72    27.76    -0.00  3.46548e-03
[  14]    3   1   1   8.6210    0.000    61.89    76.58     0.00  2.60244e-02
[  15]    2   2   0   8.0756    0.000    54.22   320.53    -0.00  3.99358e-01
[  16]    4   0   0   8.0755  180.000    54.22  -433.52     0.00  3.65253e-01
[  17]   -2   2   1   7.6702  180.000    48.84  -320.17     0.00  3.58917e-01
[  18]    2   2   1   7.6183    0.000    48.17   768.22    -0.00  2.03804e+00
[  19]   -3   1   2   7.3978    0.000    45.38   133.58    -0.00  5.80530e-02
[  20]    0   2   2   7.3283    0.000    44.52    13.37     0.00  5.70697e-04
[  21]    3   1   2   7.2605  180.000    43.68  -106.61     0.00  3.55975e-02
[  22]   -1   1   3   7.1282    0.000    42.08     6.84    -0.00  1.41315e-04
[  23]    1   1   3   7.0659    0.000    41.33    38.94     0.00  4.49440e-03
[  24]    4   0  -2   6.7436  180.000    37.58  -631.60     0.00  5.37449e-01
[  25]   -2   2   2   6.7083  180.000    37.18   -66.73    -0.00  1.18710e-02
