************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
  2  -1   0   5.91848   14.9557   7.04477e-03    0.5%   2     5    28.782
  2  -1   2   5.90313   14.9949   4.89528e-03    0.3%   2     9    28.630
  2   3   2   5.88163   15.0500   2.31053e-02    1.5%   2    17    28.416
  3   2   0   5.73671   15.4324   1.48304e-03    0.1%   2    13    26.998
  3   1   0   5.72891   15.4536   1.30721e-05    0.0%   2    10    26.922
  1   3  -1   5.72523   15.4636   4.14660e-04    0.0%   2    11    26.887
  2   2  -2   5.71282   15.4974   2.52233e-06    0.0%   2    12    26.767
  1  -2   2   5.69945   15.5340   4.12024e-02    2.7%   2     9    26.639
 -1   2   1   5.68737   15.5672   7.34146e-03    0.5%   2     6    26.523
  2   0  -2   5.68267   15.5801   3.01042e-01   19.9%   2     8    26.478
  0   2  -3   5.67665   15.5967   2.79094e-01   18.4%   2    13    26.420
  1   3   2   5.66271   15.6354   5.58967e-05    0.0%   2    14    26.287
  3   1   3   5.66069   15.6410   7.51384e-05    0.0%   2    19    26.268
  3   2   3   5.65356   15.6608   3.42907e-02    2.3%   2    22    26.200
  0   2   3   5.61842   15.7594   2.31078e-02    1.5%   2    13    25.866
  2   0   4   5.61335   15.7737   2.11399e-02    1.4%   2    20    25.818
  2   2   4   5.58521   15.8537   3.85564e-05    0.0%   2    24    25.553
  0   1  -4   5.58224   15.8622   1.67000e-05    0.0%   2    17    25.525
  0   1   4   5.54512   15.9691   1.67214e-03    0.1%   2    17    25.177
  1   2  -3   5.53003   16.0129   1.40706e-02    0.9%   2    14    25.036
 -1   1   3   5.48263   16.1523   1.36137e-04    0.0%   2    11    24.597
  1  -1   4   5.47674   16.1698   4.28241e-04    0.0%   2    18    24.542
  2   3  -1   5.47374   16.1787   3.65377e-03    0.2%   2    14    24.515
 -2   1   1   5.43830   16.2849   1.09334e-01    7.2%   2     6    24.189
  1   2   4   5.43101   16.3069   7.72103e-03    0.5%   2    21    24.122
  2  -1   3   5.41453   16.3568   9.33039e-03    0.6%   2    14    23.972
  0   3   0   5.38255   16.4547   5.86500e-04    0.0%   2     9    23.681
  2   3   3   5.38106   16.4593   5.38045e-02    3.6%   2    22    23.667
  3   3   1   5.36298   16.5151   1.82603e-06    0.0%   2    19    23.504
  3   0   1   5.35630   16.5359   7.72418e-04    0.1%   2    10    23.443
  3   0   2   5.34158   16.5818   4.76765e-04    0.0%   2    13    23.311
  3   3   2   5.33589   16.5996   1.75625e-04    0.0%   2    22    23.259
  0   3  -1   5.26067   16.8386   8.26647e-04    0.1%   2    10    22.588
  0   3   1   5.23729   16.9144   7.18325e-04    0.0%   2    10    22.381
  3   2  -1   5.18450   17.0879   2.82574e-03    0.2%   2    14    21.918
  3   1  -1   5.17500   17.1195   1.22167e-04    0.0%   2    11    21.835
  1   3  -2   5.17087   17.1333   9.16256e-05    0.0%   2    14    21.799
  1  -2   3   5.13945   17.2388   1.30083e-01    8.6%   2    14    21.526
  3   3   0   5.13168   17.2651   8.84449e-06    0.0%   2    18    21.459
 -1   2   2   5.12470   17.2888   1.87723e-03    0.1%   2     9    21.399
  3   0   0   5.11497   17.3219   1.21152e-06    0.0%   2     9    21.315
  1   3   3   5.09455   17.3919   3.59737e-04    0.0%   2    19    21.139
  3   1   4   5.09173   17.4016   2.91058e-05    0.0%   2    26    21.115
  3   2   4   5.08299   17.4318   8.29035e-02    5.5%   2    29    21.040
  3   0   3   5.07679   17.4532   5.98853e-04    0.0%   2    18    20.987
  3   3   3   5.06139   17.5067   1.27611e-04    0.0%   2    27    20.856
  2   1  -3   5.04802   17.5535   1.33080e-05    0.0%   2    14    20.742
  1   1  -4   5.04200   17.5746   3.75897e-05    0.0%   2    18    20.691
  1   0  -4   5.02648   17.6293   1.46487e-04    0.0%   2    17    20.559
  1   0   5   4.99023   17.7584   5.74943e-04    0.0%   2    26    20.253
  1   1   5   4.97528   17.8122   1.93811e-04    0.0%   2    27    20.128
  2   1   5   4.95683   17.8790   5.10827e-03    0.3%   2    30    19.974
  0   3  -2   4.92003   18.0139   5.23024e-04    0.0%   2    13    19.668
  0   3   2   4.88197   18.1555   4.67013e-07    0.0%   2    13    19.353
  2   3  -2   4.88048   18.1611   7.58660e-04    0.1%   2    17    19.341
 -2   1   2   4.84302   18.3028   1.65628e-01   10.9%   2     9    19.034
  2   2  -3   4.83025   18.3516   1.03722e-01    6.8%   2    17    18.930
  2  -1   4   4.81787   18.3991   3.63572e-04    0.0%   2    21    18.830
  2   0  -3   4.80599   18.4450   2.52270e-03    0.2%   2    13    18.734
  0   2  -4   4.80121   18.4635   4.79126e-03    0.3%   2    20    18.695
  2   3   4   4.78241   18.5367   1.23555e-01    8.2%   2    29    18.543
  0   2   4   4.75420   18.6477   1.21549e-01    8.0%   2    20    18.317
  2   0   5   4.75003   18.6642   1.14258e-01    7.5%   2    29    18.283
  0   0   5   4.74117   18.6994   4.23164e-04    0.0%   2    25    18.213
  3   3  -1   4.72787   18.7525   6.46943e-05    0.0%   2    19    18.107
  2   2   5   4.72724   18.7550   1.39150e-02    0.9%   2    33    18.102
  3   0  -1   4.70634   18.8391   2.34382e-04    0.0%   2    10    17.936
  4   2   2   4.66255   19.0176   2.88280e-02    1.9%   2    24    17.590
  2   4   1   4.66191   19.0203   4.11760e-02    2.7%   2    21    17.585
  2  -2   1   4.66150   19.0219   3.78346e-02    2.5%   2     9    17.582
  3   0   4   4.65699   19.0405   6.22553e-04    0.0%   2    25    17.547
  3   3   4   4.63702   19.1233   2.77308e-05    0.0%   2    34    17.390
  1   2  -4   4.62430   19.1764   2.63162e-03    0.2%   2    21    17.291
  4   2   1   4.59245   19.3107   2.23190e-02    1.5%   2    21    17.044
  2   4   0   4.59084   19.3175   2.43626e-02    1.6%   2    20    17.032
 -1   1   4   4.58865   19.3268   7.13037e-05    0.0%   2    18    17.015
  3   2  -2   4.58444   19.3447   3.30776e-04    0.0%   2    17    16.982
  1  -1   5   4.58421   19.3457   6.90913e-05    0.0%   2    27    16.980
  3   1  -2   4.57529   19.3838   1.17549e-04    0.0%   2    14    16.912
  2  -2   0   4.57489   19.3855   3.71989e-04    0.0%   2     8    16.908
  2  -2   2   4.57293   19.3939   1.20483e-05    0.0%   2    12    16.893
  1   3  -3   4.57145   19.4002   7.51456e-05    0.0%   2    19    16.882
  0   1  -5   4.56187   19.4414   1.53311e-05    0.0%   2    26    16.808
  2   4   2   4.55793   19.4583   4.97171e-02    3.3%   2    24    16.778
  4   2   3   4.55756   19.4599   6.01374e-02    4.0%   2    29    16.775
  1   2   5   4.54966   19.4941   8.62910e-05    0.0%   2    30    16.715
  1  -2   4   4.54114   19.5310   8.10994e-02    5.4%   2    21    16.650
  0   1   5   4.53651   19.5511   1.69337e-03    0.1%   2    26    16.614
 -1   2   3   4.52690   19.5930   5.39496e-03    0.4%   2    14    16.541
  1   3   4   4.49777   19.7212   6.95263e-05    0.0%   2    26    16.320
  3   1   5   4.49490   19.7339   1.41895e-04    0.0%   2    35    16.298
  3   2   5   4.48645   19.7714   1.13977e-01    7.5%   2    38    16.234
  4   3   2   4.47967   19.8017   3.88195e-03    0.3%   2    29    16.183
  4   1   2   4.47943   19.8027   1.80357e-04    0.0%   2    21    16.181
  0   3  -3   4.47006   19.8447   5.02775e-06    0.0%   2    18    16.110
  3   4   1   4.46855   19.8514   4.00943e-03    0.3%   2    26    16.099
  1   4   0   4.46508   19.8670   3.19962e-02    2.1%   2    17    16.073
  3  -1   1   4.46211   19.8804   5.81750e-05    0.0%   2    11    16.051
  1  -3   1   4.46082   19.8862   8.87172e-06    0.0%   2    11    16.041
  1  -3   0   4.45650   19.9057   3.87703e-04    0.0%   2    10    16.008
  3  -1   2   4.45597   19.9081   2.78274e-04    0.0%   2    14    16.004
  1   4   1   4.45268   19.9229   1.40939e-02    0.9%   2    18    15.980
  3   4   2   4.45046   19.9329   4.02541e-02    2.7%   2    29    15.963
  0   3   3   4.42736   20.0380   7.04334e-03    0.5%   2    18    15.791
  4   3   1   4.41971   20.0731   4.22180e-02    2.8%   2    26    15.734
  4   1   1   4.41484   20.0955   8.31533e-02    5.5%   2    18    15.697
  4   1   3   4.38837   20.2179   7.11224e-02    4.7%   2    26    15.501
  4   3   3   4.38405   20.2381   6.86498e-02    4.5%   2    34    15.469
  4   2   0   4.36899   20.3085   3.96792e-02    2.6%   2    20    15.358
  2   4  -1   4.36675   20.3191   4.32890e-02    2.9%   2    21    15.342
 -2   2   1   4.33975   20.4469   6.90409e-02    4.6%   2     9    15.144
  2  -2   3   4.33641   20.4628   7.06904e-02    4.7%   2    17    15.120
  3   4   0   4.33428   20.4729   7.13038e-02    4.7%   2    25    15.104
  1   4  -1   4.32591   20.5130   5.62886e-02    3.7%   2    18    15.043
  3  -1   0   4.31751   20.5533   2.56941e-06    0.0%   2    10    14.982
  1  -3   2   4.31470   20.5668   7.48154e-06    0.0%   2    14    14.962
  2   4   3   4.31060   20.5866   3.57882e-03    0.2%   2    29    14.932
  4   2   4   4.30947   20.5921   4.18450e-03    0.3%   2    36    14.924
 -1   3   1   4.30300   20.6234   1.59372e-04    0.0%   2    11    14.877
  3  -1   3   4.30089   20.6336   3.55333e-04    0.0%   2    19    14.862
  2   3  -3   4.29737   20.6507   5.38288e-03    0.4%   2    22    14.836
  1   4   2   4.29234   20.6752   5.91955e-02    3.9%   2    21    14.800
  3   4   3   4.28530   20.7095   4.68329e-02    3.1%   2    34    14.749
 -2   1   3   4.26335   20.8173   4.21083e-02    2.8%   2    14    14.591
  3   3  -2   4.26169   20.8255   4.46815e-06    0.0%   2    22    14.579
  2   1  -4   4.26108   20.8285   2.80527e-02    1.9%   2    21    14.575
  2  -1   5   4.24049   20.9308   2.13814e-02    1.4%   2    30    14.427
  3   0  -2   4.23973   20.9346   5.87620e-05    0.0%   2    13    14.422
  4   3   0   4.22150   21.0260   8.48312e-02    5.6%   2    25    14.292
  4   1   0   4.21321   21.0678   1.92015e-02    1.3%   2    17    14.233
  2   3   5   4.20819   21.0933   9.62667e-02    6.4%   2    38    14.198
  2   1   6   4.19233   21.1740   4.66951e-03    0.3%   2    41    14.086
  3   0   5   4.18933   21.1893   1.45047e-03    0.1%   2    34    14.065
  1   1  -5   4.18806   21.1958   2.03382e-04    0.0%   2    27    14.056
  1   0  -5   4.17719   21.2516   1.68935e-04    0.0%   2    26    13.979
  3   3   5   4.16890   21.2944   1.81483e-04    0.0%   2    43    13.921
  4   1   4   4.16754   21.3014   3.81810e-02    2.5%   2    33    13.911
  4   3   4   4.15995   21.3407   1.66117e-02    1.1%   2    41    13.858
  1   0   6   4.15172   21.3835   1.99885e-03    0.1%   2    37    13.801
  1   1   6   4.14118   21.4386   6.58581e-04    0.0%   2    38    13.727
  2   2  -4   4.12955   21.4997   4.57271e-05    0.0%   2    24    13.646
  2   0  -4   4.11061   21.5999   8.37099e-03    0.6%   2    20    13.515
  0   2  -5   4.10692   21.6196   9.39924e-03    0.6%   2    29    13.489
  3   4  -1   4.08449   21.7398   3.87848e-02    2.6%   2    26    13.335
  1   4  -2   4.07314   21.8011   1.43142e-03    0.1%   2    21    13.257
  0   2   5   4.07009   21.8176   2.66249e-04    0.0%   2    29    13.236
  2   0   6   4.06678   21.8356   3.17432e-05    0.0%   2    40    13.213
 -3   1   1   4.06139   21.8649   6.23717e-08    0.0%   2    11    13.176
  1  -3   3   4.05768   21.8852   6.99752e-08    0.0%   2    19    13.151
  4   2  -1   4.05148   21.9191   9.29445e-02    6.1%   2    21    13.109
  2   4  -2   4.04902   21.9326   9.58392e-02    6.3%   2    24    13.092
  2   2   6   4.04887   21.9334   9.99107e-07    0.0%   2    44    13.091
 -1   3   2   4.04149   21.9739   6.50759e-04    0.0%   2    14    13.041
  3  -1   4   4.03840   21.9910   1.12742e-04    0.0%   2    26    13.020
  4   4   2   4.03782   21.9941   3.38270e-02    2.2%   2    36    13.016
  4   0   2   4.03747   21.9961   1.10675e-01    7.3%   2    20    13.013
  0   4   0   4.03691   21.9992   1.02103e-01    6.7%   2    16    13.010
  3   2  -3   4.03187   22.0270   2.35534e-02    1.6%   2    22    12.975
  1   4   3   4.02670   22.0557   1.06758e-02    0.7%   2    26    12.940
  3   1  -3   4.02388   22.0713   1.68586e-05    0.0%   2    19    12.921
  1   3  -4   4.02061   22.0895   1.79607e-07    0.0%   2    26    12.899
 -2   2   2   4.01694   22.1099   2.67289e-02    1.8%   2    12    12.874
  3   4   4   4.01672   22.1111   3.69393e-04    0.0%   2    41    12.873
  2  -2   4   4.01297   22.1321   2.66024e-02    1.8%   2    24    12.848
  0   3  -4   4.00510   22.1761   8.45207e-04    0.1%   2    25    12.794
  4   4   1   3.99546   22.2303   6.34998e-05    0.0%   2    33    12.730
  1  -2   5   3.99413   22.2378   8.88643e-03    0.6%   2    30    12.721
  4   0   1   3.98827   22.2709   1.72330e-02    1.1%   2    17    12.681
  0   4  -1   3.98643   22.2813   1.30530e-02    0.9%   2    17    12.669
  2   4   4   3.98224   22.3050   1.96854e-01   13.0%   2    36    12.641
 -1   2   4   3.98167   22.3083   4.07603e-02    2.7%   2    21    12.637
  4   2   5   3.98070   22.3137   1.79643e-01   11.9%   2    45    12.631
  0   4   1   3.97284   22.3585   4.10190e-02    2.7%   2    17    12.578
  4   0   3   3.97209   22.3627   4.48709e-02    3.0%   2    25    12.573
  4   4   3   3.96569   22.3993   4.90693e-06    0.0%   2    41    12.530
  0   3   4   3.96419   22.4079   1.52152e-03    0.1%   2    25    12.520
  1   3   5   3.95615   22.4540   6.35295e-05    0.0%   2    35    12.467
  3   1   6   3.95357   22.4689   1.65011e-04    0.0%   2    46    12.450
  0   0   6   3.95098   22.4838   3.18025e-01   21.0%   2    36    12.432
  3   2   6   3.94616   22.5116   4.24589e-02    2.8%   2    49    12.400
  1   2  -5   3.94097   22.5416   3.23090e-02    2.1%   2    30    12.366
  4   3  -1   3.93468   22.5782   3.27396e-03    0.2%   2    26    12.324
  4   1  -1   3.92470   22.6363   4.09987e-02    2.7%   2    18    12.258
 -1   1   5   3.91398   22.6992   5.92737e-05    0.0%   2    27    12.188
  1  -1   6   3.91061   22.7190   2.50791e-04    0.0%   2    38    12.165
  1   2   6   3.88435   22.8746   3.14383e-02    2.1%   2    41    11.993
  4   1   5   3.86959   22.9630   2.17832e-04    0.0%   2    42    11.897
  4   3   5   3.86041   23.0184   2.74985e-02    1.8%   2    50    11.837
  4   4   0   3.84876   23.0890   2.63381e-01   17.4%   2    32    11.762
  0   1  -6   3.84694   23.1001   2.55337e-03    0.2%   2    37    11.750
  4   0   0   3.83623   23.1655   2.11481e-02    1.4%   2    16    11.681
  0   4  -2   3.83344   23.1826   1.88452e-02    1.2%   2    20    11.663
  0   1   6   3.82866   23.2119   9.17275e-03    0.6%   2    37    11.632
  0   4   2   3.80938   23.3310   3.73008e-03    0.2%   2    20    11.508
  3   3  -3   3.80855   23.3363   1.94140e-05    0.0%   2    27    11.503
  4   0   4   3.80759   23.3422   2.20133e-03    0.1%   2    32    11.497
  4   4   4   3.79604   23.4142   2.17583e-01   14.4%   2    48    11.423
  3   0  -3   3.78845   23.4618   1.41587e-04    0.0%   2    18    11.375
  2   3  -4   3.78303   23.4959   6.68730e-02    4.4%   2    29    11.340
  3   4  -2   3.77399   23.5530   7.29595e-03    0.5%   2    29    11.283
  1   4  -3   3.76161   23.6316   1.08060e-01    7.1%   2    26    11.204
 -2   1   4   3.75405   23.6799   2.17690e-03    0.1%   2    21    11.156
 -3   1   2   3.74863   23.7146   3.35151e-05    0.0%   2    14    11.122
  1  -3   4   3.74464   23.7403   3.70792e-04    0.0%   2    26    11.097
  3   0   6   3.74223   23.7557   1.59303e-06    0.0%   2    45    11.082
  2  -1   6   3.73453   23.8055   7.82511e-02    5.2%   2    41    11.034
 -1   3   3   3.72684   23.8553   1.57564e-04    0.0%   2    19    10.985
  3   3   6   3.72347   23.8772   1.43082e-04    0.0%   2    54    10.964
  3  -1   5   3.72336   23.8780   6.75195e-04    0.0%   2    35    10.964
  1   4   4   3.71057   23.9615   3.30956e-03    0.2%   2    33    10.884
  2   3   6   3.70691   23.9854   2.43965e-02    1.6%   2    49    10.861
  2   5   1   3.70480   23.9993   2.93529e-03    0.2%   2    30    10.848
  2  -3   1   3.70453   24.0011   4.60461e-03    0.3%   2    14    10.846
  4   2  -2   3.70082   24.0255   1.12849e-03    0.1%   2    24    10.823
  5   3   2   3.70028   24.0291   5.17168e-05    0.0%   2    38    10.820
  3   5   1   3.69959   24.0336   9.40511e-07    0.0%   2    35    10.815
  5   2   2   3.69951   24.0341   8.67134e-03    0.6%   2    33    10.815
  3   4   5   3.69951   24.0342   8.71536e-02    5.8%   2    50    10.815
  2   4  -3   3.69842   24.0413   2.83935e-03    0.2%   2    29    10.808
  3  -2   1   3.69447   24.0674   2.14808e-02    1.4%   2    14    10.783
  3  -2   2   3.69234   24.0815   2.62282e-05    0.0%   2    17    10.770
  5   2   3   3.68872   24.1055   2.37236e-04    0.0%   2    38    10.748
  5   3   3   3.68812   24.1095   2.38159e-05    0.0%   2    43    10.744
  3   5   2   3.68795   24.1106   6.37192e-06    0.0%   2    38    10.743
  2   5   0   3.67016   24.2293   1.34706e-02    0.9%   2    29    10.633
 -2   2   3   3.66594   24.2576   3.00292e-02    2.0%   2    17    10.607
  2   1  -5   3.66451   24.2672   4.57510e-02    3.0%   2    30    10.598
  2  -2   5   3.66191   24.2847   3.14562e-02    2.1%   2    33    10.582
  2  -3   2   3.66093   24.2913   5.59931e-02    3.7%   2    17    10.576
  2  -3   0   3.65929   24.3023   7.70390e-03    0.5%   2    13    10.566
  2   5   2   3.65066   24.3607   3.32565e-06    0.0%   2    33    10.513
  2   4   5   3.63076   24.4963   9.68734e-02    6.4%   2    45    10.391
  4   2   6   3.62910   24.5076   8.86584e-02    5.9%   2    56    10.381
  4   4  -1   3.62897   24.5085   1.81410e-07    0.0%   2    33    10.380
  5   3   1   3.62472   24.5377   5.90797e-06    0.0%   2    35    10.354
  3   5   0   3.62359   24.5455   2.06900e-05    0.0%   2    34    10.347
  5   2   1   3.62272   24.5515   2.98513e-02    2.0%   2    30    10.342
  4   0  -1   3.61336   24.6161   2.82410e-01   18.6%   2    17    10.285
  4   3  -2   3.61243   24.6225   5.28101e-02    3.5%   2    29    10.280
  2   1   7   3.61189   24.6262   7.72961e-02    5.1%   2    54    10.276
  0   4  -3   3.61006   24.6389   2.87218e-01   19.0%   2    25    10.265
  3  -2   0   3.60987   24.6402   5.58813e-02    3.7%   2    13    10.264
  3  -2   3   3.60392   24.6816   9.38151e-03    0.6%   2    22    10.228
  4   1  -2   3.60218   24.6936   2.00497e-01   13.2%   2    21    10.218
  5   2   4   3.59255   24.7609   3.56596e-04    0.0%   2    45    10.159
  3   5   3   3.59107   24.7713   1.19319e-04    0.0%   2    43    10.150
  5   3   4   3.59075   24.7735   4.20452e-05    0.0%   2    50    10.148
  2   2  -5   3.58108   24.8415   1.25915e-01    8.3%   2    33    10.090
  0   4   3   3.58002   24.8489   2.31150e-02    1.5%   2    25    10.084
  4   0   5   3.57759   24.8661   1.60498e-02    1.1%   2    41    10.069
  0   3  -5   3.57612   24.8765   2.96535e-03    0.2%   2    34    10.060
  1   1  -6   3.57488   24.8852   4.58124e-05    0.0%   2    38    10.053
  1   0  -6   3.56689   24.9419   4.64931e-05    0.0%   2    37    10.005
  2   0  -5   3.56626   24.9464   2.32401e-03    0.2%   2    29    10.001
  0   2  -6   3.56338   24.9668   3.38055e-03    0.2%   2    40     9.984
  4   4   5   3.56312   24.9687   1.61763e-04    0.0%   2    57     9.982
  3   2  -4   3.55761   25.0080   8.58406e-02    5.7%   2    29     9.949
  2   5  -1   3.55381   25.0352   3.85312e-02    2.5%   2    30     9.927
  3   1  -4   3.55091   25.0559   3.81642e-05    0.0%   2    26     9.909
  1   3  -5   3.54820   25.0754   1.23523e-05    0.0%   2    35     9.893
  1   0   7   3.54813   25.0759   6.35553e-04    0.0%   2    50     9.893
  4   1   6   3.54552   25.0947   2.17872e-02    1.4%   2    53     9.877
  1   1   7   3.54035   25.1319   3.40590e-04    0.0%   2    51     9.846
  0   3   5   3.53971   25.1365   2.74869e-04    0.0%   2    34     9.843
  2  -3   3   3.53733   25.1537   6.09852e-02    4.0%   2    22     9.829
  4   3   6   3.53607   25.1628   1.53442e-01   10.1%   2    61     9.821
  0   2   6   3.53448   25.1743   1.54576e-01   10.2%   2    40     9.812
 -2   3   1   3.53438   25.1750   2.58325e-02    1.7%   2    14     9.811
  2   0   7   3.53186   25.1933   1.46807e-01    9.7%   2    53     9.796
  1  -2   6   3.52596   25.2361   4.00868e-05    0.0%   2    41     9.761
  4   5   2   3.52437   25.2477   6.68831e-05    0.0%   2    45     9.752
  4  -1   2   3.52402   25.2503   1.86123e-03    0.1%   2    21     9.750
  5   4   2   3.52071   25.2744   1.62160e-03    0.1%   2    45     9.730
  5   1   2   3.51873   25.2888   6.30375e-05    0.0%   2    30     9.718
  2   5   3   3.51864   25.2895   1.47624e-04    0.0%   2    38     9.718
  2   2   7   3.51776   25.2959   2.73704e-02    1.8%   2    57     9.713
  1   5   0   3.51773   25.2962   1.30162e-04    0.0%   2    26     9.712
  1  -4   1   3.51562   25.3116   3.13640e-04    0.0%   2    18     9.700
 -1   2   5   3.51549   25.3126   7.54699e-02    5.0%   2    30     9.699
  1  -4   0   3.51233   25.3357   4.20658e-03    0.3%   2    17     9.681
  5   1   3   3.51060   25.3484   2.64044e-04    0.0%   2    35     9.670
  1   5   1   3.51049   25.3492   4.50469e-05    0.0%   2    27     9.670
  5   4   3   3.50907   25.3596   3.91932e-04    0.0%   2    50     9.661
  4   5   1   3.49725   25.4468   7.70655e-03    0.5%   2    42     9.592
