************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2026 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

  h   k   l   d(hkl)    2-Theta     Intensity  I/Imax   m     N        Lp
 -8   4   2   1.26615   74.9389   2.42308e-03    0.1%   4    84     0.909
  2   2   9   1.26615   74.9392   4.38643e-06    0.0%   4    89     0.909
 -3   8   6   1.26576   74.9660   1.34808e-02    0.7%   4   109     0.908
  0   2  10   1.26427   75.0701   2.26605e-05    0.0%   4   104     0.906
 -7   6   2   1.26382   75.1012   1.07306e-03    0.1%   4    89     0.905
 -7   6   3   1.26366   75.1123   2.89492e-04    0.0%   4    94     0.905
  5   8   0   1.26339   75.1312   2.50580e-04    0.0%   4    89     0.904
 -4   7   7   1.26332   75.1363   9.36333e-03    0.5%   4   114     0.904
 -8   4   4   1.26233   75.2055   1.69202e-04    0.0%   4    96     0.903
  2   9   3   1.26210   75.2210   1.04477e-03    0.1%   4    94     0.902
  7   5   1   1.26187   75.2374   7.07658e-03    0.4%   4    75     0.902
 -8   1   7   1.26154   75.2603   2.09164e-03    0.1%   4   114     0.902
 -4   3  10   1.26154   75.2607   4.40628e-04    0.0%   4   125     0.902
  6   7   0   1.26092   75.3038   1.14581e-03    0.1%   4    85     0.901
 -7   5   6   1.26077   75.3146   9.28483e-05    0.0%   4   110     0.900
  5   6   4   1.25926   75.4207   2.95931e-03    0.2%   4    77     0.898
 -6   3   9   1.25821   75.4943   8.14874e-04    0.0%   4   126     0.897
  3   8   4   1.25783   75.5216   1.34852e-03    0.1%   4    89     0.896
  8   2   1   1.25771   75.5296   7.15105e-04    0.0%   4    69     0.896
 -4   5   9   1.25726   75.5617   1.13521e-04    0.0%   4   122     0.895
  0  10   0   1.25688   75.5884   6.70289e-05    0.0%   2   100     0.895
  2   8   5   1.25661   75.6074   2.00842e-05    0.0%   4    93     0.894
 -5   2  10   1.25616   75.6393   4.56962e-03    0.2%   4   129     0.894
  7   3   3   1.25543   75.6912   7.33974e-04    0.0%   4    67     0.892
  1   9   4   1.25520   75.7074   2.21029e-05    0.0%   4    98     0.892
  1   4   9   1.25512   75.7127   3.44677e-04    0.0%   4    98     0.892
 -8   3   6   1.25485   75.7325   1.67531e-03    0.1%   4   109     0.892
 -7   3   8   1.25372   75.8123   5.69478e-03    0.3%   4   122     0.890
  5   5   5   1.25358   75.8225   1.69599e-04    0.0%   4    75     0.890
 -5   8   4   1.25270   75.8853   1.89499e-04    0.0%   4   105     0.888
 -3   9   4   1.25264   75.8892   3.30054e-04    0.0%   4   106     0.888
 -7   6   1   1.25203   75.9333   6.96724e-04    0.0%   4    86     0.887
 -7   6   4   1.25157   75.9663   5.25955e-04    0.0%   4   101     0.887
  0  10   1   1.25096   76.0094   1.86509e-04    0.0%   4   101     0.886
 -8   4   1   1.25011   76.0705   1.08662e-02    0.6%   4    81     0.885
  1  10   0   1.24818   76.2091   2.48663e-04    0.0%   4   101     0.882
  3   9   2   1.24801   76.2213   4.31120e-04    0.0%   4    94     0.881
  1   7   7   1.24704   76.2916   1.02735e-03    0.1%   4    99     0.880
 -4   9   1   1.24673   76.3138   4.05166e-03    0.2%   4    98     0.880
 -1  10   1   1.24649   76.3307   1.43880e-03    0.1%   4   102     0.879
 -4   9   2   1.24581   76.3800   2.16299e-03    0.1%   4   101     0.878
  0   5   9   1.24562   76.3940   5.77395e-04    0.0%   4   106     0.878
  2   5   8   1.24406   76.5070   8.56948e-05    0.0%   4    93     0.876
 -8   2   7   1.24290   76.5913   4.35690e-05    0.0%   4   117     0.874
 -8   4   5   1.24277   76.6007   4.80183e-07    0.0%   4   105     0.874
  5   7   3   1.24076   76.7474   4.55843e-04    0.0%   4    83     0.871
 -1   9   5   1.24002   76.8019   3.13451e-04    0.0%   4   107     0.870
 -6   7   5   1.23932   76.8526   4.94801e-03    0.3%   4   110     0.869
  7   0  -9   1.23899   76.8774   1.08318e-03    0.1%   2   130     0.868
 -2   4  10   1.23872   76.8970   1.97002e-04    0.0%   4   120     0.868
  4   8   3   1.23842   76.9191   3.78243e-06    0.0%   4    89     0.868
  1  10   1   1.23831   76.9269   7.99022e-04    0.0%   4   102     0.867
 -3   4  10   1.23718   77.0101   8.59432e-05    0.0%   4   125     0.866
  6   3   5   1.23674   77.0431   7.47279e-05    0.0%   4    70     0.865
  5   8   1   1.23670   77.0455   6.77845e-04    0.0%   4    90     0.865
  4   9   0   1.23615   77.0864   2.57085e-04    0.0%   4    97     0.864
  1   6   8   1.23554   77.1314   4.73786e-05    0.0%   4   101     0.864
  2   3   9   1.23520   77.1566   3.08153e-05    0.0%   4    94     0.863
 -2   9   5   1.23505   77.1674   3.30303e-03    0.2%   4   110     0.863
  1   8   6   1.23495   77.1748   2.46041e-03    0.1%   4   101     0.863
  7   1   4   1.23493   77.1767   1.10243e-03    0.1%   4    66     0.863
  9   0  -3   1.23455   77.2050   6.79987e-04    0.0%   2    90     0.862
 -6   5   8   1.23420   77.2308   1.45476e-04    0.0%   4   125     0.862
  4   4   7   1.23414   77.2351   1.54207e-03    0.1%   4    81     0.862
  0  10   2   1.23370   77.2679   4.96255e-04    0.0%   4   104     0.861
 -4   9   3   1.23347   77.2845   7.21961e-05    0.0%   4   106     0.861
  0   3  10   1.23345   77.2862   7.51568e-05    0.0%   4   109     0.861
 -1  10   2   1.23339   77.2904   1.82346e-03    0.1%   4   105     0.860
 -7   1   9   1.23301   77.3189   3.83473e-05    0.0%   4   131     0.860
  1   1  10   1.23264   77.3468   1.65257e-03    0.1%   4   102     0.859
  8   0   2   1.23186   77.4047   2.82023e-04    0.0%   2    68     0.858
 -4   8   6   1.23040   77.5135   1.14278e-02    0.6%   4   116     0.856
  6   7   1   1.23040   77.5139   3.71018e-03    0.2%   4    86     0.856
 -2   7   8   1.22947   77.5831   6.90297e-04    0.0%   4   117     0.855
 -6   6   7   1.22936   77.5914   1.25632e-04    0.0%   4   121     0.855
  7   6   0   1.22925   77.5994   4.44416e-04    0.0%   4    85     0.855
  4   0   8   1.22870   77.6410   3.48217e-04    0.0%   2    80     0.854
 -9   1   3   1.22863   77.6459   7.49932e-03    0.4%   4    91     0.854
 -7   6   5   1.22853   77.6540   2.73825e-05    0.0%   4   110     0.854
  0   9   5   1.22829   77.6714   3.39953e-04    0.0%   4   106     0.853
 -5   6   8   1.22827   77.6730   2.73687e-03    0.1%   4   125     0.853
  6   0 -10   1.22797   77.6957   4.80747e-06    0.0%   2   136     0.853
  8   3   1   1.22736   77.7414   2.76220e-03    0.1%   4    74     0.852
  5   0   7   1.22644   77.8111   5.24601e-05    0.0%   2    74     0.851
  3   0 -11   1.22599   77.8451   3.84605e-03    0.2%   2   130     0.850
  8   1   2   1.22598   77.8453   3.81692e-05    0.0%   4    69     0.850
 -5   3  10   1.22592   77.8501   2.52312e-04    0.0%   4   134     0.850
 -2  10   1   1.22544   77.8860   6.46492e-05    0.0%   4   105     0.849
 -9   1   4   1.22528   77.8986   1.27915e-04    0.0%   4    98     0.849
  5   4   6   1.22468   77.9442   2.54524e-04    0.0%   4    77     0.848
  3   4   8   1.22393   78.0007   4.68595e-03    0.2%   4    89     0.847
 -1   4  10   1.22371   78.0177   2.16051e-03    0.1%   4   117     0.847
  8   4   0   1.22351   78.0323   6.45410e-07    0.0%   4    80     0.847
  2  10   0   1.22313   78.0618   3.02146e-04    0.0%   4   104     0.846
  4   1   8   1.22287   78.0812   2.57335e-04    0.0%   4    81     0.846
 -1   7   8   1.22251   78.1088   1.00094e-04    0.0%   4   114     0.845
 -6   1  10   1.22215   78.1358   1.91018e-05    0.0%   4   137     0.845
 -5   8   5   1.22174   78.1669   4.32749e-04    0.0%   4   114     0.844
 -9   1   2   1.22094   78.2281   1.45764e-03    0.1%   4    86     0.843
  5   1   7   1.22064   78.2511   2.23281e-03    0.1%   4    75     0.843
 -3   1  11   1.22020   78.2850   2.74791e-04    0.0%   4   131     0.842
 -3   7   8   1.22015   78.2888   1.50128e-03    0.1%   4   122     0.842
 -4   4  10   1.21928   78.3553   1.41390e-04    0.0%   4   132     0.841
 -2   6   9   1.21917   78.3638   6.54879e-04    0.0%   4   121     0.841
 -5   5   9   1.21812   78.4440   4.46388e-04    0.0%   4   131     0.839
 -2   1  11   1.21780   78.4686   2.73162e-04    0.0%   4   126     0.839
  1  10   2   1.21769   78.4769   1.45142e-03    0.1%   4   105     0.839
  7   2   4   1.21742   78.4974   1.72759e-05    0.0%   4    69     0.839
 -2   8   7   1.21717   78.5168   1.00187e-06    0.0%   4   117     0.838
 -2  10   2   1.21682   78.5443   6.62774e-04    0.0%   4   108     0.838
  9   0  -5   1.21681   78.5450   4.76559e-04    0.0%   2   106     0.838
  6   5   4   1.21675   78.5497   4.42812e-03    0.2%   4    77     0.838
  7   5   2   1.21636   78.5791   7.47358e-03    0.4%   4    78     0.837
 -6   4   9   1.21628   78.5859   3.45966e-03    0.2%   4   133     0.837
 -5   7   7   1.21589   78.6159   1.06356e-05    0.0%   4   123     0.836
 -8   5   3   1.21569   78.6312   5.10725e-05    0.0%   4    98     0.836
 -7   2   9   1.21559   78.6390   1.23890e-04    0.0%   4   134     0.836
  1   2  10   1.21523   78.6667   8.46722e-06    0.0%   4   105     0.836
 -7   5   7   1.21510   78.6770   2.12819e-05    0.0%   4   123     0.835
  6   6   3   1.21493   78.6895   4.98905e-03    0.3%   4    81     0.835
  4   9   1   1.21492   78.6902   2.47593e-04    0.0%   4    98     0.835
  8   0  -8   1.21452   78.7212   2.61779e-05    0.0%   2   128     0.835
 -1   8   7   1.21421   78.7451   3.57988e-04    0.0%   4   114     0.834
  2   9   4   1.21416   78.7490   2.08621e-03    0.1%   4   101     0.834
 -3   9   5   1.21399   78.7626   2.87747e-04    0.0%   4   115     0.834
 -3   6   9   1.21387   78.7720   7.64396e-04    0.0%   4   126     0.834
  7   4   3   1.21376   78.7804   4.09702e-03    0.2%   4    74     0.834
 -8   3   7   1.21359   78.7939   1.26908e-03    0.1%   4   122     0.833
 -8   4   6   1.21323   78.8212   3.10046e-04    0.0%   4   116     0.833
 -7   4   8   1.21222   78.9000   1.66473e-04    0.0%   4   129     0.832
 -8   5   2   1.21201   78.9159   1.63263e-04    0.0%   4    93     0.831
  3   0   9   1.21168   78.9422   1.21658e-03    0.1%   2    90     0.831
 -9   2   3   1.21139   78.9644   9.94162e-04    0.1%   4    94     0.831
 -9   1   5   1.21114   78.9838   2.04318e-04    0.0%   4   107     0.830
 -4   9   4   1.21070   79.0184   5.16871e-06    0.0%   4   113     0.830
  3   7   6   1.21022   79.0560   1.32457e-04    0.0%   4    94     0.829
  2  10   1   1.21004   79.0699   1.94677e-05    0.0%   4   105     0.829
 -1  10   3   1.20992   79.0791   5.56905e-03    0.3%   4   110     0.829
 -8   1   8   1.20889   79.1597   1.96516e-03    0.1%   4   129     0.827
  8   2   2   1.20885   79.1628   8.41117e-05    0.0%   4    72     0.827
 -8   5   4   1.20866   79.1783   7.03239e-04    0.0%   4   105     0.827
 -1   6   9   1.20859   79.1834   1.33725e-05    0.0%   4   118     0.827
  3   9   3   1.20837   79.2006   1.27928e-03    0.1%   4    99     0.827
  9   0  -1   1.20835   79.2021   4.57133e-03    0.2%   2    82     0.827
 -9   2   4   1.20818   79.2158   2.95699e-04    0.0%   4   101     0.826
 -4   1  11   1.20674   79.3290   1.19829e-04    0.0%   4   138     0.824
  0  10   3   1.20645   79.3518   2.07233e-03    0.1%   4   109     0.824
  4   7   5   1.20627   79.3662   8.56130e-04    0.0%   4    90     0.824
  3   1   9   1.20609   79.3804   1.74011e-03    0.1%   4    91     0.824
  4   2   8   1.20587   79.3977   5.20653e-03    0.3%   4    84     0.823
  4   6   6   1.20556   79.4219   5.51168e-06    0.0%   4    88     0.823
  1   0 -11   1.20533   79.4402   4.90214e-04    0.0%   2   122     0.823
  6   0   6   1.20521   79.4499   1.98051e-03    0.1%   2    72     0.822
 -6   2  10   1.20518   79.4520   3.69582e-04    0.0%   4   140     0.822
 -3   8   7   1.20438   79.5152   1.99115e-03    0.1%   4   122     0.821
 -9   2   2   1.20402   79.5438   1.50265e-04    0.0%   4    89     0.821
  5   2   7   1.20373   79.5667   2.13226e-03    0.1%   4    78     0.821
 -3   2  11   1.20330   79.6005   2.23807e-04    0.0%   4   134     0.820
 -9   1   1   1.20281   79.6399   4.24224e-04    0.0%   4    83     0.819
  3   6   7   1.20271   79.6472   2.25300e-04    0.0%   4    94     0.819
 -6   7   6   1.20254   79.6611   2.36471e-04    0.0%   4   121     0.819
  1   5   9   1.20233   79.6778   2.83677e-04    0.0%   4   107     0.819
  1   9   5   1.20125   79.7640   6.27844e-06    0.0%   4   107     0.817
  5   8   2   1.20110   79.7758   8.82389e-04    0.0%   4    93     0.817
 -2   2  11   1.20100   79.7833   1.47247e-03    0.1%   4   129     0.817
  0   7   8   1.20006   79.8591   2.45006e-04    0.0%   4   113     0.816
 -1   1  11   1.19982   79.8776   3.10716e-04    0.0%   4   123     0.816
  6   1   6   1.19970   79.8873   1.28973e-03    0.1%   4    73     0.815
 -6   8   2   1.19802   80.0219   1.87633e-04    0.0%   4   104     0.813
 -8   5   1   1.19792   80.0303   3.52814e-03    0.2%   4    90     0.813
 -2  10   3   1.19791   80.0309   7.60143e-04    0.0%   4   113     0.813
  7   6   1   1.19724   80.0847   1.11845e-04    0.0%   4    86     0.812
  6   4   5   1.19684   80.1168   2.05810e-03    0.1%   4    77     0.812
 -7   6   6   1.19630   80.1605   8.02696e-05    0.0%   4   121     0.811
  3   8   5   1.19618   80.1702   2.10242e-04    0.0%   4    98     0.811
  0   8   7   1.19584   80.1976   5.59097e-04    0.0%   4   113     0.811
  2   7   7   1.19568   80.2105   1.09958e-06    0.0%   4   102     0.810
 -4   7   8   1.19560   80.2169   5.23931e-04    0.0%   4   129     0.810
  2   4   9   1.19545   80.2291   5.77627e-04    0.0%   4   101     0.810
 -9   2   5   1.19462   80.2963   1.35015e-03    0.1%   4   110     0.809
 -6   8   3   1.19424   80.3271   7.73934e-04    0.0%   4   109     0.809
  0   4  10   1.19387   80.3573   1.24811e-03    0.1%   4   116     0.808
 -4   6   9   1.19330   80.4031   5.84843e-03    0.3%   4   133     0.807
 -8   2   8   1.19246   80.4715   1.65041e-03    0.1%   4   132     0.806
  6   7   2   1.19169   80.5338   8.90745e-03    0.5%   4    89     0.805
 -6   8   1   1.19156   80.5450   1.59258e-04    0.0%   4   101     0.805
 -8   5   5   1.19146   80.5530   1.49768e-03    0.1%   4   114     0.805
 -4   2  11   1.19039   80.6401   2.37231e-04    0.0%   4   141     0.804
 -3  10   1   1.19021   80.6548   2.18556e-03    0.1%   4   110     0.804
  5   6   5   1.19016   80.6593   2.89942e-03    0.2%   4    86     0.804
  7   3   4   1.18984   80.6853   1.28731e-03    0.1%   4    74     0.803
  3   2   9   1.18976   80.6912   4.09765e-04    0.0%   4    94     0.803
  2   8   6   1.18858   80.7881   3.88575e-03    0.2%   4   104     0.802
  8   4   1   1.18834   80.8079   5.76895e-04    0.0%   4    81     0.801
 -7   7   2   1.18814   80.8240   2.11279e-04    0.0%   4   102     0.801
 -7   3   9   1.18812   80.8259   5.55268e-04    0.0%   4   139     0.801
 -7   7   3   1.18801   80.8348   1.51268e-03    0.1%   4   107     0.801
 -2   5  10   1.18789   80.8453   8.76912e-04    0.0%   4   129     0.801
  1  10   3   1.18788   80.8461   7.50183e-05    0.0%   4   110     0.801
  1   3  10   1.18779   80.8535   1.44711e-05    0.0%   4   110     0.801
 -9   1   6   1.18731   80.8927   2.40264e-04    0.0%   4   118     0.800
  2  10   2   1.18719   80.9023   1.54386e-03    0.1%   4   108     0.800
 -5   4  10   1.18703   80.9154   1.95708e-03    0.1%   4   141     0.800
 -9   2   1   1.18662   80.9498   2.38050e-03    0.1%   4    86     0.799
 -3   5  10   1.18653   80.9568   8.74604e-04    0.0%   4   134     0.799
  4   8   4   1.18586   81.0125   1.10819e-03    0.1%   4    96     0.798
 -3  10   2   1.18584   81.0138   1.03404e-04    0.0%   4   113     0.798
 -1   9   6   1.18502   81.0818   7.92039e-04    0.0%   4   118     0.797
  4   9   2   1.18465   81.1123   7.32486e-04    0.0%   4   101     0.797
  3  10   0   1.18452   81.1226   8.04649e-04    0.0%   4   109     0.797
  5   7   4   1.18435   81.1368   1.39592e-03    0.1%   4    90     0.797
 -2   9   6   1.18421   81.1487   1.22604e-03    0.1%   4   121     0.796
 -9   3   3   1.18420   81.1491   1.81433e-04    0.0%   4    99     0.796
  5   0 -11   1.18415   81.1534   4.04666e-04    0.0%   2   146     0.796
  4   5   7   1.18385   81.1788   4.57036e-03    0.2%   4    90     0.796
 -1   2  11   1.18375   81.1866   7.37189e-06    0.0%   4   126     0.796
  6   2   6   1.18364   81.1962   3.79045e-03    0.2%   4    76     0.796
  0   6   9   1.18334   81.2212   1.99082e-03    0.1%   4   117     0.795
 -5   8   6   1.18291   81.2564   1.54024e-03    0.1%   4   125     0.795
 -5   9   2   1.18223   81.3129   2.68268e-04    0.0%   4   110     0.794
  2   6   8   1.18200   81.3323   4.33101e-03    0.2%   4   104     0.794
  8   3   2   1.18183   81.3462   6.40755e-04    0.0%   4    77     0.794
 -9   3   4   1.18120   81.3989   1.42173e-03    0.1%   4   106     0.793
 -6   8   4   1.18049   81.4583   6.72755e-04    0.0%   4   116     0.792
 -5   9   1   1.17950   81.5410   9.95829e-04    0.1%   4   107     0.791
 -4   9   5   1.17917   81.5683   1.35156e-03    0.1%   4   122     0.790
  4   3   8   1.17904   81.5796   1.02279e-04    0.0%   4    89     0.790
 -5   1  11   1.17893   81.5887   1.22971e-04    0.0%   4   147     0.790
 -6   3  10   1.17840   81.6335   4.70127e-04    0.0%   4   145     0.790
 -7   7   1   1.17833   81.6391   1.28555e-04    0.0%   4    99     0.789
 -7   7   4   1.17795   81.6715   6.54329e-04    0.0%   4   114     0.789
 -1  10   4   1.17781   81.6828   1.51919e-04    0.0%   4   117     0.789
  2   0  10   1.17765   81.6960   6.10203e-03    0.3%   2   104     0.789
 -9   3   2   1.17731   81.7248   1.04958e-03    0.1%   4    94     0.788
 -4   8   7   1.17726   81.7291   3.78738e-03    0.2%   4   129     0.788
  5   3   7   1.17704   81.7476   6.80376e-05    0.0%   4    83     0.788
 -3   3  11   1.17664   81.7811   3.17321e-06    0.0%   4   139     0.788
 -8   4   7   1.17582   81.8502   3.23259e-04    0.0%   4   129     0.787
  9   1   0   1.17558   81.8709   4.32309e-06    0.0%   4    82     0.786
  5   5   6   1.17548   81.8790   3.04019e-03    0.2%   4    86     0.786
  6   8   0   1.17532   81.8927   1.81415e-04    0.0%   4   100     0.786
 -5   9   3   1.17512   81.9099   7.72788e-06    0.0%   4   115     0.786
  3   5   8   1.17482   81.9348   2.06686e-04    0.0%   4    98     0.785
 -1   5  10   1.17463   81.9516   3.04304e-05    0.0%   4   126     0.785
 -2   3  11   1.17449   81.9628   1.14688e-03    0.1%   4   134     0.785
  8   5   0   1.17446   81.9661   4.71742e-05    0.0%   4    89     0.785
 -6   6   8   1.17353   82.0446   1.80064e-03    0.1%   4   136     0.784
  2   1  10   1.17252   82.1307   2.32136e-02    1.2%   4   105     0.783
 -3  10   3   1.17174   82.1971   2.63764e-04    0.0%   4   118     0.782
 -9   2   6   1.17173   82.1980   8.46607e-05    0.0%   4   121     0.782
  0   9   6   1.17133   82.2320   7.12628e-04    0.0%   4   117     0.781
  0  10   4   1.17116   82.2463   6.38251e-04    0.0%   4   116     0.781
  8   1   3   1.17084   82.2735   8.29741e-04    0.0%   4    74     0.781
 -4   5  10   1.17071   82.2852   1.05571e-03    0.1%   4   141     0.781
 -2  10   4   1.17012   82.3352   4.93652e-03    0.3%   4   120     0.780
  3  10   1   1.16920   82.4140   4.60269e-05    0.0%   4   110     0.779
 -3   9   6   1.16899   82.4320   3.24197e-03    0.2%   4   126     0.779
 -9   3   5   1.16852   82.4727   1.33062e-04    0.0%   4   115     0.778
  0   1  11   1.16824   82.4967   1.53503e-04    0.0%   4   122     0.778
 -6   5   9   1.16805   82.5132   1.46695e-03    0.1%   4   142     0.778
  7   0   5   1.16780   82.5351   1.52867e-03    0.1%   2    74     0.777
  5   9   0   1.16712   82.5930   2.07380e-04    0.0%   4   106     0.777
 -8   3   8   1.16650   82.6470   1.74993e-04    0.0%   4   137     0.776
  7   5   3   1.16582   82.7055   2.16623e-04    0.0%   4    83     0.775
 -8   5   6   1.16536   82.7458   6.28063e-04    0.0%   4   125     0.775
 -4   3  11   1.16456   82.8147   5.79572e-05    0.0%   4   146     0.774
  1   7   8   1.16456   82.8151   2.07144e-03    0.1%   4   114     0.774
 -7   5   8   1.16446   82.8238   7.48981e-05    0.0%   4   138     0.774
  1   8   7   1.16405   82.8589   3.34599e-04    0.0%   4   114     0.773
  3   3   9   1.16398   82.8655   1.08951e-04    0.0%   4    99     0.773
 -5   2  11   1.16367   82.8917   1.45953e-04    0.0%   4   150     0.773
  7   1   5   1.16279   82.9690   4.95250e-04    0.0%   4    75     0.772
  3   9   4   1.16273   82.9737   1.35548e-03    0.1%   4   106     0.772
  2   9   5   1.16177   83.0574   3.40391e-04    0.0%   4   110     0.771
 -9   3   1   1.16103   83.1226   1.97725e-03    0.1%   4    91     0.770
 -7   1  10   1.16094   83.1302   1.18010e-04    0.0%   4   150     0.770
  9   2   0   1.16045   83.1731   3.70982e-04    0.0%   4    85     0.769
  9   0  -7   1.16037   83.1802   4.53569e-05    0.0%   2   130     0.769
 -5   6   9   1.15968   83.2405   1.20461e-02    0.6%   4   142     0.769
 -6   7   7   1.15938   83.2674   1.94612e-03    0.1%   4   134     0.768
  7   7   0   1.15929   83.2752   4.07519e-05    0.0%   4    98     0.768
  5   8   3   1.15894   83.3054   1.08028e-05    0.0%   4    98     0.768
 -5   9   4   1.15868   83.3287   3.09353e-05    0.0%   4   122     0.767
 -7   7   5   1.15868   83.3289   1.59944e-04    0.0%   4   123     0.767
  6   6   4   1.15850   83.3448   4.98745e-04    0.0%   4    88     0.767
 -5   7   8   1.15846   83.3476   7.93211e-04    0.0%   4   138     0.767
 -1   3  11   1.15834   83.3582   9.67510e-04    0.1%   4   131     0.767
  6   3   6   1.15823   83.3678   4.71104e-05    0.0%   4    81     0.767
  7   6   2   1.15817   83.3737   9.24154e-04    0.0%   4    89     0.767
 -6   8   5   1.15777   83.4085   2.95445e-05    0.0%   4   125     0.767
 -8   6   3   1.15758   83.4251   1.38138e-10    0.0%   4   109     0.766
  2   2  10   1.15751   83.4321   1.00672e-03    0.1%   4   108     0.766
 -7   6   7   1.15707   83.4704   1.90716e-04    0.0%   4   134     0.766
  2  10   3   1.15620   83.5475   1.39776e-05    0.0%   4   113     0.765
  8   2   3   1.15590   83.5745   9.13490e-04    0.0%   4    77     0.765
 -9   1   7   1.15546   83.6135   5.86282e-04    0.0%   4   131     0.764
 -8   6   2   1.15441   83.7062   1.40405e-04    0.0%   4   104     0.763
  7   4   4   1.15419   83.7263   3.69596e-05    0.0%   4    81     0.763
  0   2  11   1.15339   83.7971   3.07725e-03    0.2%   4   125     0.762
 -8   1   9   1.15301   83.8306   5.66008e-04    0.0%   4   146     0.762
 -7   4   9   1.15262   83.8658   2.55016e-05    0.0%   4   146     0.761
  1   4  10   1.15231   83.8932   1.35771e-04    0.0%   4   117     0.761
 -8   6   4   1.15151   83.9653   3.25040e-04    0.0%   4   116     0.760
  1  10   4   1.15089   84.0211   2.35564e-04    0.0%   4   117     0.759
 -2   7   9   1.15081   84.0274   1.37422e-03    0.1%   4   134     0.759
  6   5   5   1.15081   84.0281   2.65197e-04    0.0%   4    86     0.759
  6   8   1   1.15048   84.0572   1.95934e-06    0.0%   4   101     0.759
 -2   8   8   1.14973   84.1251   2.88374e-04    0.0%   4   132     0.758
  2   5   9   1.14957   84.1393   6.71702e-05    0.0%   4   110     0.758
 -9   4   3   1.14904   84.1868   1.75934e-04    0.0%   4   106     0.757
 -3  10   4   1.14891   84.1982   1.89221e-05    0.0%   4   125     0.757
  0   5  10   1.14816   84.2664   4.56082e-04    0.0%   4   125     0.757
  7   2   5   1.14814   84.2681   1.66436e-04    0.0%   4    78     0.757
  4   9   3   1.14735   84.3393   2.10039e-10    0.0%   4   106     0.756
  6   7   3   1.14725   84.3483   5.91906e-03    0.3%   4    94     0.756
 -9   3   6   1.14707   84.3647   2.48996e-06    0.0%   4   126     0.755
  8   4   2   1.14687   84.3826   1.19108e-03    0.1%   4    84     0.755
 -7   2  10   1.14636   84.4290   4.71566e-04    0.0%   4   153     0.755
 -3   7   9   1.14636   84.4296   3.39919e-04    0.0%   4   139     0.755
 -9   4   4   1.14630   84.4349   4.54201e-05    0.0%   4   113     0.755
  1   6   9   1.14603   84.4588   2.20892e-04    0.0%   4   118     0.754
  5   9   1   1.14599   84.4631   5.78954e-05    0.0%   4   107     0.754
  9   0   1   1.14583   84.4773   1.19519e-07    0.0%   2    82     0.754
  3  10   2   1.14534   84.5222   1.36829e-04    0.0%   4   113     0.754
  1   9   6   1.14459   84.5897   1.61426e-05    0.0%   4   118     0.753
 -4  10   1   1.14434   84.6124   1.27451e-04    0.0%   4   117     0.753
  4   4   8   1.14432   84.6144   2.40358e-04    0.0%   4    96     0.753
 -1   8   8   1.14403   84.6415   1.36749e-03    0.1%   4   129     0.752
 -6   4  10   1.14374   84.6680   4.14768e-04    0.0%   4   152     0.752
 -4  10   2   1.14364   84.6771   1.41003e-04    0.0%   4   120     0.752
  8   5   1   1.14324   84.7130   1.18207e-03    0.1%   4    90     0.752
 -9   4   2   1.14274   84.7588   1.23125e-03    0.1%   4   101     0.751
  5   4   7   1.14250   84.7814   5.89105e-03    0.3%   4    90     0.751
 -8   6   1   1.14221   84.8073   9.10699e-05    0.0%   4   101     0.751
 -3   4  11   1.14213   84.8147   1.44934e-03    0.1%   4   146     0.751
 -3   8   8   1.14209   84.8185   2.24250e-03    0.1%   4   137     0.750
 -5   5  10   1.14208   84.8196   4.42967e-04    0.0%   4   150     0.750
 -1   7   9   1.14191   84.8352   1.13456e-03    0.1%   4   131     0.750
  9   1   1   1.14110   84.9095   1.14196e-03    0.1%   4    83     0.750
 -9   2   7   1.14108   84.9111   2.32479e-04    0.0%   4   134     0.750
 -4   9   6   1.14097   84.9215   4.15919e-04    0.0%   4   133     0.749
 -2   4  11   1.14017   84.9953   3.28288e-03    0.2%   4   141     0.749
 -6   1  11   1.13963   85.0449   8.09892e-04    0.0%   4   158     0.748
 -5   3  11   1.13951   85.0556   9.31867e-04    0.0%   4   155     0.748
  4   7   6   1.13935   85.0705   1.34864e-04    0.0%   4   101     0.748
 -1  10   5   1.13915   85.0891   4.37759e-04    0.0%   4   126     0.748
 -8   2   9   1.13873   85.1277   5.17657e-04    0.0%   4   149     0.747
 -5   8   7   1.13860   85.1401   8.62571e-04    0.0%   4   138     0.747
  0  11   1   1.13817   85.1798   1.01448e-04    0.0%   4   122     0.747
  3   7   7   1.13695   85.2928   1.08100e-05    0.0%   4   107     0.746
 -8   6   5   1.13661   85.3245   8.29000e-05    0.0%   4   125     0.745
  9   3   0   1.13648   85.3358   2.15182e-03    0.1%   4    90     0.745
  4  10   0   1.13615   85.3671   1.64814e-03    0.1%   4   116     0.745
  1  11   0   1.13607   85.3744   2.84226e-03    0.1%   4   122     0.745
 -2  10   5   1.13530   85.4464   8.29659e-04    0.0%   4   129     0.744
 -1  11   1   1.13480   85.4929   1.43804e-06    0.0%   4   123     0.743
 -9   4   5   1.13470   85.5023   4.43718e-05    0.0%   4   122     0.743
 -4  10   3   1.13407   85.5609   1.16802e-04    0.0%   4   125     0.743
 -5   9   5   1.13405   85.5625   9.73098e-05    0.0%   4   131     0.743
