################################################################################
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# BIO_SYSTEM_CONF_TXT             WAXSRES
# Center_1                        596.8750
# Center_2                        596.0340
# Comment                         GL_major - GL_major_SAXS_HI_1200s
# DDummy                          0.6
# Date                            2023-10-11T00:34:04
# Delta                           0
# Detector                        0
# Dummy                           -1.5
# ExposureTime                    1200
# Force                           9.91088
# Gamma                           0
# Intensity1                      4.46649e-08
# JawsDistance                    4.54563
# JawsVelocity                    0.358589
# Monitor                         0
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# Pil_Roi0                        5.35979e+10
# Pressure                        0.0805798
# SampleDistance                  0.899998
# SampleEnvKind                   saxs
# SampleEnvPN                     Solids
# SampleEnvSN                     1012
# Strain                          0
# Stress                          0
# SumForIntensity1                5.35979e+10
# Thickness                       0
# TransmittedFlux                 4.46649e+07
# WaveLength                      1.541891e-10
# Wavelength                      1.54189e-10
# anaB                            0
# anaB_dial                       -0.0012015
# anaPark                         -175.125
# anaPark_dial                    175.169
# anaXi                           0
# anaXi_dial                      0
# anaZ                            -9.13123e-08
# anaZ_dial                       6.2299
# aux                             0
# aux_dial                        -0.000125
# b2c                             0
# b2c_dial                        0
# beamx                           592.697
# beamx_dial                      592.697
# beamz                           596.159
# beamz_dial                      596.159
# bioZ                            -2.90461e-08
# bioZ_dial                       -0.546695
# det                             0
# det0x                           0.750094
# det0x_dial                      3.23612
# det0xvd                         0.75
# det0xvd_dial                    0.75
# det0y                           899.998
# det0y_dial                      43.5135
# det0z                           -4.125
# det0z_dial                      11.4333
# det0zvd                         -4.125
# det0zvd_dial                    -4.125
# distana                         93.4
# distana_dial                    93.4
# mag                             2.6365
# mag_dial                        2.6365
# mon                             0
# mono1B                          1.00136e-08
# mono1B_dial                     -0.277
# mono2B                          1.75476e-07
# mono2B_dial                     -4.366
# mono2X                          -1
# mono2X_dial                     3.96031
# mono2Xi                         0
# mono2Xi_dial                    0
# monoZ                           -11
# monoZ_dial                      -10.6609
# om                              1.30741e-08
# om_dial                         -0.939898
# phi                             -4.9295e-08
# phi_dial                        -7.01716
# pilai0                          5.35979e+10
# pilai1                          0
# pilct0                          5.35979e+10
# pilct1                          0
# pilroi0                         5.35979e+10
# pilroi1                         0
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149998
# s1bot                           1
# s1bot_dial                      -1.57906
# s1hl                            0.1
# s1hl_dial                       -0.02125
# s1hr                            1.5
# s1hr_dial                       1.86625
# s1top                           0.6
# s1top_dial                      0.783906
# s2bot                           0.95
# s2bot_dial                      -1.84531
# s2hl                            0.35
# s2hl_dial                       -1.115
# s2hr                            0.55
# s2hr_dial                       -0.265313
# s2top                           -0.05
# s2top_dial                      -1.43281
# sec                             0.099
# title                           10_10_2023_0_00034.edf
# ttdeg                           0
# ttdeg_dial                      0
# usaxs0                          0
# wind                            72.0045
# wind_dial                       72.0233
# x                               39.9
# x_dial                          40.6097
# z                               -13.5
# z_dial                          5.60906
# CountCutoff                     15302352
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0357
# ThresholdSetting                4023.88989258
# Saturation                      0
# FlatField                       Corrected
# BackgroundReductionExtra        0.02
################################################################################
q(A-1)                    I(q)                      Sig(q)                    
0.00016979159920298188    612783.9861451451         20.28757713796876         
0.0005093747976089456     605928.9926934398         14.265018977508372        
0.0008489579960149094     573115.2108358544         9.517064146595521         
0.001188541194420873      577388.5719969035         8.212524491289704         
0.0015281243928268369     512745.5489121035         7.278984547057443         
0.001867707591232801      457989.886824873          5.76678322217823          
0.0022072907896387643     392242.4261660262         5.19818284493566          
0.002546873988044728      327958.2437846934         4.197888291936772         
0.002886457186450692      261079.9320590726         3.672752931104082         
0.003226040384856656      199889.79793098095        3.017004718814785         
0.0035656235832626196     140648.87486798575        2.3573300950303713        
0.0039052067816685828     90315.66839598297         1.8357861065783314        
0.004244789980074546      53927.49988235558         1.3457580330660526        
0.004584373178480511      29722.335153858032        0.9990871171856274        
0.004923956376886474      16988.73214363572         0.6968246567141263        
0.005263539575292438      8409.486034433898         0.48262062719050364       
0.005603122773698402      4447.1750294789545        0.3357347324166503        
0.005942705972104365      2470.689064950448         0.24677602711001684       
0.00628228917051033       1611.125668488861         0.1957188870777378        
0.0066218723689162925     881.3318307585831         0.1370855857754444        
0.006961455567322258      472.68254973228943        0.0992195739327673        
0.0073010387657282206     253.0848571374169         0.07150143914298641       
0.007640621964134184      103.79659963334662        0.04447230382761701       
0.007980205162540149      44.02168512235501         0.028364973986608328      
0.008319788360946111      16.244184637452545        0.016464322199762252      
0.008659371559352074      8.683292507146053         0.012429729860820787      
0.00899895475775804       5.825536553913463         0.00953919677473161       
0.009338537956164003      4.669894425439678         0.008540779227608129      
0.009678121154569966      3.919521530453137         0.007648716959823522      
0.01001770435297593       3.229853211476463         0.006793927613596682      
0.010357287551381893      2.9579912522511504        0.006589940285191184      
0.01069687074978786       2.3574589160445902        0.005544944170466513      
0.011036453948193822      2.1608061924526982        0.005387679804116374      
0.011376037146599785      1.9331289457555687        0.004973129632303767      
0.01171562034500575       1.6747758913204263        0.004512231606566611      
0.012055203543411714      1.4879559062008745        0.004282290373633426      
0.012394786741817678      1.2546788005974459        0.0037874058029124117     
0.01273436994022364       1.1590742587286496        0.0036637117484329467     
0.013073953138629604      1.0357054735411484        0.0034193179512372962     
0.013413536337035568      0.9168926169736313        0.0031327979177749        
0.013753119535441533      0.8592225111797612        0.0030326769369063296     
0.014092702733847497      0.7456151002218344        0.0026989906174372646     
0.01443228593225346       0.7047774509096559        0.002735749349392592      
0.014771869130659422      0.6127075078933248        0.002437796631283024      
0.015111452329065385      0.5656955835424704        0.0023256758880755343     
0.01545103552747135       0.5175446856926414        0.002197297414127557      
0.015790618725877316      0.4832950994796532        0.002145818626191629      
0.01613020192428328       0.4794736005657277        0.002204809105267088      
0.01646978512268924       0.4319302819158857        0.002032195395739355      
0.016809368321095204      0.4108364099313194        0.002010782791094756      
0.017148951519501167      0.38114671703943137       0.0019403223489607995     
0.017488534717907133      0.3546171162423725        0.0018579660800614524     
0.017828117916313096      0.3327671685340909        0.001796565529844659      
0.018167701114719062      0.3043205100044526        0.0017027622336761028     
0.018507284313125025      0.2967655849709579        0.0016966024082138117     
0.018846867511530987      0.2776344387529997        0.001623517201264103      
0.01918645070993695       0.25721837388386787       0.0015571923447268547     
0.019526033908342916      0.25163603597614875       0.0015348269773645662     
0.01986561710674888       0.22255776233588287       0.0014141647213326907     
0.020205200305154842      0.21883044964137832       0.0014388290402142982     
0.020544783503560805      0.19321326542925826       0.0013089164196046761     
0.02088436670196677       0.19163515960368202       0.0013278872688013469     
0.021223949900372737      0.1779328307261063        0.0012665875853756436     
0.0215635330987787        0.16714307948152055       0.0012214524044812042     
0.021903116297184663      0.15949746466417758       0.0011912126759937695     
0.022242699495590625      0.14482920354708897       0.001109687544096498      
0.022582282693996588      0.14218202627273388       0.0011118842865922506     
0.022921865892402554      0.1334119355829512        0.0010650514509884686     
0.023261449090808517      0.129519302761844         0.0010612192053629326     
0.02360103228921448       0.12153283163916544       0.0010101577985325864     
0.023940615487620442      0.11300374432926831       0.0009665458409201758     
0.02428019868602641       0.10926670614556194       0.0009548475354150574     
0.024619781884432375      0.1033044761008938        0.000917109025324455      
0.024959365082838338      0.09772092615854999       0.0008946961376189353     
0.0252989482812443        0.09419579424201704       0.0008717915815660323     
0.025638531479650263      0.08721683671702442       0.0008289767456017822     
0.025978114678056226      0.08568058456597762       0.0008277349426162231     
0.02631769787646219       0.0790536353610034        0.0007812524067706064     
0.026657281074868155      0.07718887194185303       0.0007798670621589006     
0.026996864273274118      0.07222949062622419       0.0007425175498665325     
0.027336447471680087      0.0702669539608619        0.0007397537151687651     
0.02767603067008605       0.06618819729723505       0.0007087778691250305     
0.028015613868492013      0.06255049724847854       0.0006823130190251842     
0.02835519706689798       0.061443505957814726      0.0006819398486627309     
0.02869478026530394       0.055319587764859214      0.0006173476514918443     
0.029034363463709904      0.051462646377120905      0.0005977417552338362     
0.029373946662115867      0.046693230960264044      0.0005531697695914523     
0.02971352986052183       0.04408306501220754       0.0005272965015327843     
0.030053113058927793      0.04252437194205364       0.0005160770017522712     
0.030392696257333755      0.040173293379095025      0.0004919555792049727     
0.03073227945573972       0.038698437136403         0.0004839274262586451     
0.031071862654145688      0.03764056287548628       0.0004688938721376527     
0.03141144585255165       0.03445862341745698       0.00044289808150931205    
0.03175102905095761       0.03277592471015922       0.0004361272635743303     
0.032090612249363576      0.03094599893938839       0.0004106818149926774     
0.03243019544776954       0.030564586207816876      0.00041234696759922623    
0.03276977864617551       0.029234429309012166      0.0003924549111801631     
0.03310936184458147       0.027003849044261844      0.00038208732133861124    
0.033448945042987434      0.02599459384388725       0.00036826999031850267    
0.0337885282413934        0.025218495906278077      0.00035925995790726215    
0.03412811143979936       0.02437701175604714       0.00035389034781695724    
0.03446769463820532       0.023085974596547838      0.00033861427255405365    
0.03480727783661129       0.0220023921462328        0.00033118511969450654    
0.035146861035017254      0.02129876720110809       0.00032404825967481454    
0.03548644423342322       0.01990351671095181       0.0003082065700478876     
0.03582602743182918       0.019364833254715774      0.0003045489513729843     
0.03616561063023514       0.0186709885034637        0.0002948681656630324     
0.036505193828641105      0.0178584285908202        0.0002888818940540746     
0.03684477702704707       0.017524202783189755      0.0002839525830982721     
0.03718436022545303       0.016645255544720985      0.00027440095322650576    
0.037523943423858994      0.01578233523806303       0.00026901154805693115    
0.037863526622264956      0.014915247637187297      0.00025569344599481967    
0.03820310982067092       0.014662547486645677      0.0002547683518734635     
0.03854269301907689       0.014248874231848863      0.00024730832126349916    
0.03888227621748285       0.013740478535411603      0.0002438323164234909     
0.039221859415888814      0.012859178952690302      0.00023419250914519184    
0.039561442614294784      0.012081362825950024      0.00022417071890300894    
0.03990102581270075       0.01252993346626048       0.00022882665253261806    
0.04024060901110671       0.011717066490343103      0.0002187432934964621     
0.04058019220951267       0.011539349737906646      0.00021841012776376307    
0.040919775407918635      0.011077164059522603      0.0002110888953926234     
0.0412593586063246        0.011144739552005598      0.00020985551138218757    
0.04159894180473056       0.010331347646498049      0.0002035548775748446     
0.04193852500313653       0.010099896751332129      0.000197894093293903      
0.04227810820154249       0.009993533798609067      0.00019828539802179492    
0.042617691399948456      0.009565717049009334      0.00018973688682533872    
0.04295727459835442       0.009100196189670279      0.0001867708314832257     
0.04329685779676038       0.008849163758803508      0.00018365375542904282    
0.043636440995166344      0.008560984285390247      0.00017825281609924813    
0.043976024193572306      0.008379518198040588      0.00017746018042395862    
0.04431560739197827       0.007791342922314599      0.00016763821508659947    
0.04465519059038423       0.008197494698669778      0.00017370996821545898    
0.044994773788790195      0.007964506757758658      0.00016983362650036923    
0.045334356987196164      0.007453140230697374      0.00016297866898125324    
0.04567394018560213       0.007361649886162779      0.00016176109682117048    
0.0460135233840081        0.007192405955822413      0.00015832807087995802    
0.04635310658241406       0.0070750204791411335     0.00015879133592998221    
0.04669268978082002       0.006382215932868651      0.00014790299130886813    
0.047032272979225985      0.006453649994926414      0.0001476032914361096     
0.04737185617763195       0.006220693983627431      0.0001464877109845031     
0.04771143937603791       0.005846216604394449      0.00014004652125576387    
0.04805102257444387       0.006203864680804614      0.00014499276548851197    
0.048390605772849836      0.005961607177518292      0.00013918144390391747    
0.0487301889712558        0.0057880118478881425     0.00013857192836453592    
0.04906977216966177       0.005461679881330374      0.00013419552361398617    
