################################################################################
# EDF_DataBlockID                 0.Image.Psd
# EDF_BinarySize                  4366944
# EDF_HeaderSize                  3072
# ByteOrder                       LowByteFirst
# DataType                        FloatValue
# Dim_1                           1028
# Dim_2                           1062
# Image                           0
# HeaderID                        EH:000000:000000:000000
# Size                            4366944
# BIO_SYSTEM_CONF_TXT             WAXSRES
# Center_1                        606.8750
# Center_2                        651.0340
# Comment                         alpha_2X - alpha_2X_SAXS_HI_1200s
# DDummy                          0.6
# Date                            2023-10-11T04:29:30
# Delta                           0
# Dummy                           -1.5
# ExposureTime                    1200
# Force                           9.91088
# Gamma                           0
# Intensity1                      4.45049e-08
# JawsDistance                    4.54563
# JawsVelocity                    0.358589
# PSize_1                         7.5e-05
# PSize_2                         7.5e-05
# Pressure                        0.076725
# SampleDistance                  0.899998
# SampleEnvKind                   saxs
# SampleEnvPN                     Solids
# SampleEnvSN                     1012
# Strain                          0
# Stress                          0
# Thickness                       0
# WaveLength                      1.541891e-10
# Wavelength                      1.54189e-10
# anaB                            0
# anaB_dial                       -0.0012015
# anaPark                         -175.125
# anaPark_dial                    175.169
# anaXi                           0
# anaXi_dial                      0
# anaZ                            -9.13123e-08
# anaZ_dial                       6.2299
# aux                             0
# aux_dial                        -0.000125
# b2c                             0
# b2c_dial                        0
# beamx                           602.698
# beamx_dial                      602.698
# beamz                           651.159
# beamz_dial                      651.159
# bioZ                            -2.90461e-08
# bioZ_dial                       -0.546695
# det0x                           0
# det0x_dial                      3.98621
# det0xvd                         0
# det0xvd_dial                    0
# det0y                           899.998
# det0y_dial                      43.5135
# det0z                           0
# det0z_dial                      7.30833
# det0zvd                         0
# det0zvd_dial                    0
# distana                         93.4
# distana_dial                    93.4
# mag                             2.6365
# mag_dial                        2.6365
# mono1B                          1.00136e-08
# mono1B_dial                     -0.277
# mono2B                          1.75476e-07
# mono2B_dial                     -4.366
# mono2X                          -1
# mono2X_dial                     3.96031
# mono2Xi                         0
# mono2Xi_dial                    0
# monoZ                           -11
# monoZ_dial                      -10.6609
# om                              1.30741e-08
# om_dial                         -0.939898
# phi                             -4.9295e-08
# phi_dial                        -7.01716
# qana                            0
# qana_dial                       0
# ry                              0
# ry_dial                         0.00149998
# s1bot                           1
# s1bot_dial                      -1.57906
# s1hl                            0.1
# s1hl_dial                       -0.02125
# s1hr                            1.5
# s1hr_dial                       1.86625
# s1top                           0.6
# s1top_dial                      0.783906
# s2bot                           0.95
# s2bot_dial                      -1.84531
# s2hl                            0.35
# s2hl_dial                       -1.115
# s2hr                            0.55
# s2hr_dial                       -0.265313
# s2top                           -0.05
# s2top_dial                      -1.43281
# ttdeg                           0
# ttdeg_dial                      0
# wind                            72.0045
# wind_dial                       72.0233
# x                               -37.5
# x_dial                          -36.7903
# z                               3.05176e-07
# z_dial                          19.1091
# CountCutoff                     15302352
# DetectorModel                   Dectris EIGER2 Si 1M, S/N E-02-0357
# ThresholdSetting                4023.88989258
# Saturation                      0
# FlatField                       Corrected
# BackgroundReductionExtra        0.02
# Detector                        0
# Monitor                         0
# Pil_Roi0                        5.34059e+10
# SumForIntensity1                5.34058e+10
# TransmittedFlux                 4.45049e+07
# det                             0
# mon                             0
# pilai0                          5.34058e+10
# pilai1                          0
# pilct0                          5.34059e+10
# pilct1                          0
# pilroi0                         5.34059e+10
# pilroi1                         0
# sec                             0.099
# title                           10_10_2023_0_00045.edf
# usaxs0                          0
################################################################################
q(A-1)                    I(q)                      Sig(q)                    
0.00016979159920298188    619467.1422175285         20.434540969247916        
0.0005093747976089456     614334.7685589491         14.389420460411785        
0.0008489579960149094     585651.9129873783         9.637870361697455         
0.001188541194420873      581025.6904640176         8.253145882395671         
0.0015281243928268369     522611.734563751          7.361879331114314         
0.001867707591232801      462415.30289789534        5.804984298200838         
0.0022072907896387643     394507.94463518506        5.2225356514376955        
0.002546873988044728      325912.7729378824         4.192292348385137         
0.002886457186450692      256769.9356353466         3.648852625175207         
0.003226040384856656      196408.75601846617        2.995990043032462         
0.0035656235832626196     139008.1907824508         2.3477493729045458        
0.0039052067816685828     88801.9764243944          1.8236064209399825        
0.004244789980074546      53115.06190523374         1.3379810170623752        
0.004584373178480511      29305.785717213057        0.9938431495699874        
0.004923956376886474      16802.244754830594        0.6942341074624491        
0.005263539575292438      8327.770573578073         0.4811326141921669        
0.005603122773698402      4416.586130974645         0.33517898487923864       
0.005942705972104365      2455.311162323943         0.2464486587640641        
0.00628228917051033       1616.597916572047         0.19640308478540236       
0.0066218723689162925     869.8060595475843         0.13643083808502462       
0.006961455567322258      461.2862675974508         0.09819222570111343       
0.0073010387657282206     244.14374173111455        0.07035318592501796       
0.007640621964134184      93.40740076941262         0.04226374494146301       
0.007980205162540149      34.9357985781309          0.0253141683377889        
0.008319788360946111      8.548594501329042         0.011965243042427033      
0.008659371559352074      2.2452272662717174        0.0063318249038332875     
0.00899895475775804       0.575996483471768         0.0030049207723398265     
0.009338537956164003      0.20023128742016524       0.0017716959922206561     
0.009678121154569966      0.1213288311869918        0.0013481348579138077     
0.01001770435297593       0.08549888295036702       0.0011073604574175428     
0.010357287551381893      0.06390557646570201       0.0009703573129700349     
0.01069687074978786       0.05000728277579625       0.0008090418887374407     
0.011036453948193822      0.04449685653220459       0.00077452921394682       
0.011376037146599785      0.03998954538659132       0.0007165588591324797     
0.01171562034500575       0.03594149189412133       0.0006622017915423179     
0.012055203543411714      0.032162342028929494      0.0006307164861800585     
0.012394786741817678      0.02981497058977534       0.0005848870706345972     
0.01273436994022364       0.02750620766215815       0.0005654058448002702     
0.013073953138629604      0.02478419035621671       0.0005298927613523222     
0.013413536337035568      0.022617322040779757      0.0004929160990054252     
0.013753119535441533      0.021341842805642157      0.00047881588697004825    
0.014092702733847497      0.020352690603741626      0.0004467187804260405     
0.01443228593225346       0.018170456026860574      0.0004400605995000268     
0.014771869130659422      0.018197424276580988      0.00042087690991362333    
0.015111452329065385      0.01634103126066963       0.0003959832308968684     
0.01545103552747135       0.01533937211111979       0.00037896401903062243    
0.015790618725877316      0.014632121910480769      0.0003657070110868176     
0.01613020192428328       0.013523848077502726      0.00035460266341234186    
0.01646978512268924       0.01219539753215845       0.0003251687883923159     
0.016809368321095204      0.011499993754589504      0.00031627090767395987    
0.017148951519501167      0.011479786824519089      0.0003129787748290368     
0.017488534717907133      0.010645479720004377      0.00029810763712242994    
0.017828117916313096      0.010235795548778542      0.00028963752852367435    
0.018167701114719062      0.008866349298022722      0.00026517048356667163    
0.018507284313125025      0.00866423932043585       0.0002629052958949966     
0.018846867511530987      0.007974905006677895      0.00024822342210202027    
0.01918645070993695       0.008147879239923649      0.00024947550114837896    
0.019526033908342916      0.007905344451136461      0.00024266063888036887    
0.01986561710674888       0.0074351026073283194     0.00022999445557829397    
0.020205200305154842      0.006768017679926096      0.0002239101636468584     
0.020544783503560805      0.006606482572209155      0.0002148253467322892     
0.02088436670196677       0.006323376331080772      0.000210993672177377      
0.021223949900372737      0.00611147909357403       0.00020503344783414179    
0.0215635330987787        0.005989767673426894      0.00020119325062665887    
0.021903116297184663      0.005777407564785656      0.0001973475152618775     
0.022242699495590625      0.005322446886821122      0.00018463331641490772    
0.022582282693996588      0.00517479054609904       0.00018358701822096304    
0.022921865892402554      0.00477487280454378       0.0001734423198241361     
0.023261449090808517      0.004962736685955967      0.0001780740968830396     
0.02360103228921448       0.004555352578638191      0.00016765516979783533    
0.023940615487620442      0.0045125719707237635     0.00016425582827528793    
0.02428019868602641       0.004615242750402846      0.00016760721969804116    
0.024619781884432375      0.004247698165652485      0.00015779583834148848    
0.024959365082838338      0.003992606359825354      0.00015348576833356702    
