% Filename : WDL7c_00027_00030.h5
% Date & Time : 30-Oct-2025 17:08:06
% X-ray Energy (keV) : 13.30001
% Exposure Time (s) : 0.500
% Photodiode Value : 141027.000
% I0 of Sample : 0
% I0 of Standard : 1
% 
% q(A^-1)   I(q)    I(q)_SE
8.40000000e-01	0.00000000e+00	0.00000000e+00
8.45000000e-01	3.06283929e-03	5.35962205e-04
8.50000000e-01	2.75173030e-03	2.55519951e-04
8.55000000e-01	2.71452901e-03	2.21958685e-04
8.60000000e-01	2.68777613e-03	1.89885363e-04
8.65000000e-01	2.70311095e-03	1.76141979e-04
8.70000000e-01	2.70803500e-03	1.68288094e-04
8.75000000e-01	2.72760340e-03	1.63152634e-04
8.80000000e-01	2.71893470e-03	1.57216678e-04
8.85000000e-01	2.72712806e-03	1.49009570e-04
8.90000000e-01	2.71921713e-03	1.45355999e-04
8.95000000e-01	2.74747907e-03	1.42756787e-04
9.00000000e-01	2.74849053e-03	1.41465392e-04
9.05000000e-01	2.76689416e-03	1.36376882e-04
9.10000000e-01	2.75049549e-03	1.32927536e-04
9.15000000e-01	2.79628695e-03	1.33088614e-04
9.20000000e-01	2.76457039e-03	1.31338332e-04
9.25000000e-01	2.78148107e-03	1.26376194e-04
9.30000000e-01	2.76994900e-03	1.24720510e-04
9.35000000e-01	2.79109516e-03	1.23074417e-04
9.40000000e-01	2.79984567e-03	1.23947976e-04
9.45000000e-01	2.79888508e-03	1.20715705e-04
9.50000000e-01	2.84012758e-03	1.20738610e-04
9.55000000e-01	2.78536100e-03	1.16280074e-04
9.60000000e-01	2.79223361e-03	1.16701290e-04
9.65000000e-01	2.81863105e-03	1.15896592e-04
9.70000000e-01	2.82175964e-03	1.14022323e-04
9.75000000e-01	2.80559819e-03	1.12156593e-04
9.80000000e-01	2.82522748e-03	1.12003659e-04
9.85000000e-01	2.80512047e-03	1.11326638e-04
9.90000000e-01	2.86994161e-03	1.10376945e-04
9.95000000e-01	2.83567350e-03	1.08623877e-04
1.00000000e+00	2.84164960e-03	1.08174562e-04
1.00500000e+00	2.83295754e-03	1.08034548e-04
1.01000000e+00	2.85679060e-03	1.06593384e-04
1.01500000e+00	2.84236472e-03	1.05014318e-04
1.02000000e+00	2.83704827e-03	1.04815147e-04
1.02500000e+00	2.82104409e-03	1.02948547e-04
1.03000000e+00	2.83997836e-03	1.03391813e-04
1.03500000e+00	2.83339716e-03	1.01525360e-04
1.04000000e+00	2.82977804e-03	1.00831028e-04
1.04500000e+00	2.81258983e-03	1.00176030e-04
1.05000000e+00	2.82640381e-03	1.00201077e-04
1.05500000e+00	2.80649747e-03	9.78854145e-05
1.06000000e+00	2.82159719e-03	9.81631868e-05
1.06500000e+00	2.82080816e-03	9.83119446e-05
1.07000000e+00	2.82804403e-03	9.82946815e-05
1.07500000e+00	2.85011895e-03	9.84061308e-05
1.08000000e+00	2.83914481e-03	9.73584671e-05
1.08500000e+00	2.85940831e-03	9.81488564e-05
1.09000000e+00	2.86107346e-03	9.87790564e-05
1.09500000e+00	2.87347442e-03	9.72793125e-05
1.10000000e+00	2.87000448e-03	9.78166696e-05
1.10500000e+00	2.88061935e-03	9.84518852e-05
1.11000000e+00	2.89097984e-03	9.88917965e-05
1.11500000e+00	2.90240992e-03	9.85541089e-05
1.12000000e+00	2.90383000e-03	9.90771887e-05
1.12500000e+00	2.91451808e-03	9.91915257e-05
1.13000000e+00	2.88780675e-03	9.93802331e-05
1.13500000e+00	2.95275759e-03	1.00382115e-04
1.14000000e+00	2.95271075e-03	1.00190871e-04
1.14500000e+00	2.95761552e-03	1.01123912e-04
1.15000000e+00	2.93605217e-03	1.00943891e-04
1.15500000e+00	2.96353758e-03	1.00876676e-04
1.16000000e+00	2.96453666e-03	1.01262579e-04
1.16500000e+00	2.98150054e-03	1.01679159e-04
1.17000000e+00	2.97369807e-03	1.02623628e-04
1.17500000e+00	2.98515061e-03	1.01662758e-04
1.18000000e+00	2.98510495e-03	1.02034137e-04
1.18500000e+00	3.01775744e-03	1.02919394e-04
1.19000000e+00	3.01065771e-03	1.03836329e-04
1.19500000e+00	3.01304624e-03	1.02634246e-04
1.20000000e+00	3.02889337e-03	1.03778670e-04
1.20500000e+00	3.05160581e-03	1.04381429e-04
1.21000000e+00	3.01614106e-03	1.04537723e-04
1.21500000e+00	3.03553648e-03	1.03450126e-04
1.22000000e+00	3.00785406e-03	1.02701902e-04
1.22500000e+00	3.04177098e-03	1.04238864e-04
1.23000000e+00	3.02017032e-03	1.04381435e-04
1.23500000e+00	3.04494780e-03	1.04510119e-04
1.24000000e+00	3.05430463e-03	1.04279865e-04
1.24500000e+00	3.06072408e-03	1.05256780e-04
1.25000000e+00	3.04587422e-03	1.05378081e-04
1.25500000e+00	3.07134748e-03	1.05045400e-04
1.26000000e+00	3.06702800e-03	1.05506967e-04
1.26500000e+00	3.05151897e-03	1.04671922e-04
1.27000000e+00	3.06857692e-03	1.06752076e-04
1.27500000e+00	3.05973343e-03	1.05325492e-04
1.28000000e+00	3.08679370e-03	1.05627167e-04
1.28500000e+00	3.07642047e-03	1.05819541e-04
1.29000000e+00	3.04107765e-03	1.05627310e-04
1.29500000e+00	3.06471759e-03	1.05237173e-04
